ID;WijkenEnBuurten;TypeVerwarmingsinstallatie;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;Woningen_5
4792;Preludeweg;Stadsverwarming met hoog gasverbruik;Preludeweg                              ;Buurt   ;BU04840206;1.0;0.0
4793;Preludeweg;Stadsverwarming met laag gasverbruik;Preludeweg                              ;Buurt   ;BU04840206;1.0;0.0
4794;Preludeweg;Stadsverwarming zonder gasverbruik;Preludeweg                              ;Buurt   ;BU04840206;1.0;0.0
4795;Preludeweg;Elektrisch verwarmd met hoog gasverbruik;Preludeweg                              ;Buurt   ;BU04840206;1.0;0.0
4796;Preludeweg;Elektrisch verwarmd met laag gasverbruik;Preludeweg                              ;Buurt   ;BU04840206;1.0;0.0
4797;Preludeweg;Elektrisch verwarmd zonder gasverbruik;Preludeweg                              ;Buurt   ;BU04840206;1.0;2.0
4798;Preludeweg;Totaal zonder gasverbruik (ex. onbekend);Preludeweg                              ;Buurt   ;BU04840206;1.0;2.0
4799;Preludeweg;Type installaties onbekend;Preludeweg                              ;Buurt   ;BU04840206;1.0;0.0
4800;Componistenbuurt-Noord;Individuele cv;Componistenbuurt-Noord                  ;Buurt   ;BU04840207;1.0;0.0
4801;Componistenbuurt-Noord;Blokverwarming;Componistenbuurt-Noord                  ;Buurt   ;BU04840207;1.0;0.0
4802;Componistenbuurt-Noord;Stadsverwarming met hoog gasverbruik;Componistenbuurt-Noord                  ;Buurt   ;BU04840207;1.0;0.0
4803;Componistenbuurt-Noord;Stadsverwarming met laag gasverbruik;Componistenbuurt-Noord                  ;Buurt   ;BU04840207;1.0;0.0
4804;Componistenbuurt-Noord;Stadsverwarming zonder gasverbruik;Componistenbuurt-Noord                  ;Buurt   ;BU04840207;1.0;0.0
4805;Componistenbuurt-Noord;Elektrisch verwarmd met hoog gasverbruik;Componistenbuurt-Noord                  ;Buurt   ;BU04840207;1.0;0.0
4806;Componistenbuurt-Noord;Elektrisch verwarmd met laag gasverbruik;Componistenbuurt-Noord                  ;Buurt   ;BU04840207;1.0;0.0
4807;Componistenbuurt-Noord;Elektrisch verwarmd zonder gasverbruik;Componistenbuurt-Noord                  ;Buurt   ;BU04840207;1.0;0.0
4808;Componistenbuurt-Noord;Totaal zonder gasverbruik (ex. onbekend);Componistenbuurt-Noord                  ;Buurt   ;BU04840207;1.0;0.0
4809;Componistenbuurt-Noord;Type installaties onbekend;Componistenbuurt-Noord                  ;Buurt   ;BU04840207;1.0;0.0
4810;Componistenbuurt-Zuid;Individuele cv;Componistenbuurt-Zuid                   ;Buurt   ;BU04840208;1.0;38.0
4811;Componistenbuurt-Zuid;Blokverwarming;Componistenbuurt-Zuid                   ;Buurt   ;BU04840208;1.0;61.0
4812;Componistenbuurt-Zuid;Stadsverwarming met hoog gasverbruik;Componistenbuurt-Zuid                   ;Buurt   ;BU04840208;1.0;0.0
4813;Componistenbuurt-Zuid;Stadsverwarming met laag gasverbruik;Componistenbuurt-Zuid                   ;Buurt   ;BU04840208;1.0;0.0
4814;Componistenbuurt-Zuid;Stadsverwarming zonder gasverbruik;Componistenbuurt-Zuid                   ;Buurt   ;BU04840208;1.0;0.0
4815;Componistenbuurt-Zuid;Elektrisch verwarmd met hoog gasverbruik;Componistenbuurt-Zuid                   ;Buurt   ;BU04840208;1.0;0.0
4816;Componistenbuurt-Zuid;Elektrisch verwarmd met laag gasverbruik;Componistenbuurt-Zuid                   ;Buurt   ;BU04840208;1.0;0.0
4817;Componistenbuurt-Zuid;Elektrisch verwarmd zonder gasverbruik;Componistenbuurt-Zuid                   ;Buurt   ;BU04840208;1.0;0.0
4818;Componistenbuurt-Zuid;Totaal zonder gasverbruik (ex. onbekend);Componistenbuurt-Zuid                   ;Buurt   ;BU04840208;1.0;0.0
4819;Componistenbuurt-Zuid;Type installaties onbekend;Componistenbuurt-Zuid                   ;Buurt   ;BU04840208;1.0;0.0
4820;Rijnoord;Individuele cv;Rijnoord                                ;Buurt   ;BU04840209;1.0;2.0
4821;Rijnoord;Blokverwarming;Rijnoord                                ;Buurt   ;BU04840209;1.0;62.0
4822;Rijnoord;Stadsverwarming met hoog gasverbruik;Rijnoord                                ;Buurt   ;BU04840209;1.0;0.0
4823;Rijnoord;Stadsverwarming met laag gasverbruik;Rijnoord                                ;Buurt   ;BU04840209;1.0;0.0
4824;Rijnoord;Stadsverwarming zonder gasverbruik;Rijnoord                                ;Buurt   ;BU04840209;1.0;0.0
4825;Rijnoord;Elektrisch verwarmd met hoog gasverbruik;Rijnoord                                ;Buurt   ;BU04840209;1.0;0.0
4826;Rijnoord;Elektrisch verwarmd met laag gasverbruik;Rijnoord                                ;Buurt   ;BU04840209;1.0;0.0
4827;Rijnoord;Elektrisch verwarmd zonder gasverbruik;Rijnoord                                ;Buurt   ;BU04840209;1.0;36.0
4828;Rijnoord;Totaal zonder gasverbruik (ex. onbekend);Rijnoord                                ;Buurt   ;BU04840209;1.0;36.0
4829;Rijnoord;Type installaties onbekend;Rijnoord                                ;Buurt   ;BU04840209;1.0;0.0
4830;Planetenbuurt-Noord;Individuele cv;Planetenbuurt-Noord                     ;Buurt   ;BU04840210;1.0;51.0
4831;Planetenbuurt-Noord;Blokverwarming;Planetenbuurt-Noord                     ;Buurt   ;BU04840210;1.0;49.0
4832;Planetenbuurt-Noord;Stadsverwarming met hoog gasverbruik;Planetenbuurt-Noord                     ;Buurt   ;BU04840210;1.0;0.0
4833;Planetenbuurt-Noord;Stadsverwarming met laag gasverbruik;Planetenbuurt-Noord                     ;Buurt   ;BU04840210;1.0;0.0
4834;Planetenbuurt-Noord;Stadsverwarming zonder gasverbruik;Planetenbuurt-Noord                     ;Buurt   ;BU04840210;1.0;0.0
4835;Planetenbuurt-Noord;Elektrisch verwarmd met hoog gasverbruik;Planetenbuurt-Noord                     ;Buurt   ;BU04840210;1.0;0.0
4836;Planetenbuurt-Noord;Elektrisch verwarmd met laag gasverbruik;Planetenbuurt-Noord                     ;Buurt   ;BU04840210;1.0;0.0
4837;Planetenbuurt-Noord;Elektrisch verwarmd zonder gasverbruik;Planetenbuurt-Noord                     ;Buurt   ;BU04840210;1.0;0.0
4838;Planetenbuurt-Noord;Totaal zonder gasverbruik (ex. onbekend);Planetenbuurt-Noord                     ;Buurt   ;BU04840210;1.0;0.0
4839;Planetenbuurt-Noord;Type installaties onbekend;Planetenbuurt-Noord                     ;Buurt   ;BU04840210;1.0;0.0
4840;Planetenbuurt-Zuid;Individuele cv;Planetenbuurt-Zuid                      ;Buurt   ;BU04840211;1.0;36.0
4841;Planetenbuurt-Zuid;Blokverwarming;Planetenbuurt-Zuid                      ;Buurt   ;BU04840211;1.0;63.0
4842;Planetenbuurt-Zuid;Stadsverwarming met hoog gasverbruik;Planetenbuurt-Zuid                      ;Buurt   ;BU04840211;1.0;0.0
4843;Planetenbuurt-Zuid;Stadsverwarming met laag gasverbruik;Planetenbuurt-Zuid                      ;Buurt   ;BU04840211;1.0;0.0
4844;Planetenbuurt-Zuid;Stadsverwarming zonder gasverbruik;Planetenbuurt-Zuid                      ;Buurt   ;BU04840211;1.0;0.0
4845;Planetenbuurt-Zuid;Elektrisch verwarmd met hoog gasverbruik;Planetenbuurt-Zuid                      ;Buurt   ;BU04840211;1.0;0.0
4846;Planetenbuurt-Zuid;Elektrisch verwarmd met laag gasverbruik;Planetenbuurt-Zuid                      ;Buurt   ;BU04840211;1.0;0.0
4847;Planetenbuurt-Zuid;Elektrisch verwarmd zonder gasverbruik;Planetenbuurt-Zuid                      ;Buurt   ;BU04840211;1.0;0.0
4848;Planetenbuurt-Zuid;Totaal zonder gasverbruik (ex. onbekend);Planetenbuurt-Zuid                      ;Buurt   ;BU04840211;1.0;0.0
4849;Planetenbuurt-Zuid;Type installaties onbekend;Planetenbuurt-Zuid                      ;Buurt   ;BU04840211;1.0;0.0
4850;Zegersloot;Individuele cv;Zegersloot                              ;Wijk    ;WK048403  ;1.0;73.0
4851;Zegersloot;Blokverwarming;Zegersloot                              ;Wijk    ;WK048403  ;1.0;26.0
4852;Zegersloot;Stadsverwarming met hoog gasverbruik;Zegersloot                              ;Wijk    ;WK048403  ;1.0;0.0
4853;Zegersloot;Stadsverwarming met laag gasverbruik;Zegersloot                              ;Wijk    ;WK048403  ;1.0;0.0
4854;Zegersloot;Stadsverwarming zonder gasverbruik;Zegersloot                              ;Wijk    ;WK048403  ;1.0;0.0
4855;Zegersloot;Elektrisch verwarmd met hoog gasverbruik;Zegersloot                              ;Wijk    ;WK048403  ;1.0;0.0
4856;Zegersloot;Elektrisch verwarmd met laag gasverbruik;Zegersloot                              ;Wijk    ;WK048403  ;1.0;0.0
4857;Zegersloot;Elektrisch verwarmd zonder gasverbruik;Zegersloot                              ;Wijk    ;WK048403  ;1.0;1.0
4858;Zegersloot;Totaal zonder gasverbruik (ex. onbekend);Zegersloot                              ;Wijk    ;WK048403  ;1.0;1.0
4859;Zegersloot;Type installaties onbekend;Zegersloot                              ;Wijk    ;WK048403  ;1.0;0.0
4860;Steinenbuurt;Individuele cv;Steinenbuurt                            ;Buurt   ;BU04840301;1.0;99.0
4861;Steinenbuurt;Blokverwarming;Steinenbuurt                            ;Buurt   ;BU04840301;1.0;0.0
4862;Steinenbuurt;Stadsverwarming met hoog gasverbruik;Steinenbuurt                            ;Buurt   ;BU04840301;1.0;0.0
4863;Steinenbuurt;Stadsverwarming met laag gasverbruik;Steinenbuurt                            ;Buurt   ;BU04840301;1.0;0.0
4864;Steinenbuurt;Stadsverwarming zonder gasverbruik;Steinenbuurt                            ;Buurt   ;BU04840301;1.0;0.0
4865;Steinenbuurt;Elektrisch verwarmd met hoog gasverbruik;Steinenbuurt                            ;Buurt   ;BU04840301;1.0;0.0
4866;Steinenbuurt;Elektrisch verwarmd met laag gasverbruik;Steinenbuurt                            ;Buurt   ;BU04840301;1.0;0.0
4867;Steinenbuurt;Elektrisch verwarmd zonder gasverbruik;Steinenbuurt                            ;Buurt   ;BU04840301;1.0;0.0
4868;Steinenbuurt;Totaal zonder gasverbruik (ex. onbekend);Steinenbuurt                            ;Buurt   ;BU04840301;1.0;0.0
4869;Steinenbuurt;Type installaties onbekend;Steinenbuurt                            ;Buurt   ;BU04840301;1.0;0.0
4870;Paddestoelenbuurt;Individuele cv;Paddestoelenbuurt                       ;Buurt   ;BU04840302;1.0;89.0
4871;Paddestoelenbuurt;Blokverwarming;Paddestoelenbuurt                       ;Buurt   ;BU04840302;1.0;6.0
4872;Paddestoelenbuurt;Stadsverwarming met hoog gasverbruik;Paddestoelenbuurt                       ;Buurt   ;BU04840302;1.0;0.0
4873;Paddestoelenbuurt;Stadsverwarming met laag gasverbruik;Paddestoelenbuurt                       ;Buurt   ;BU04840302;1.0;0.0
4874;Paddestoelenbuurt;Stadsverwarming zonder gasverbruik;Paddestoelenbuurt                       ;Buurt   ;BU04840302;1.0;0.0
4875;Paddestoelenbuurt;Elektrisch verwarmd met hoog gasverbruik;Paddestoelenbuurt                       ;Buurt   ;BU04840302;1.0;0.0
4876;Paddestoelenbuurt;Elektrisch verwarmd met laag gasverbruik;Paddestoelenbuurt                       ;Buurt   ;BU04840302;1.0;0.0
4877;Paddestoelenbuurt;Elektrisch verwarmd zonder gasverbruik;Paddestoelenbuurt                       ;Buurt   ;BU04840302;1.0;3.0
4878;Paddestoelenbuurt;Totaal zonder gasverbruik (ex. onbekend);Paddestoelenbuurt                       ;Buurt   ;BU04840302;1.0;3.0
4879;Paddestoelenbuurt;Type installaties onbekend;Paddestoelenbuurt                       ;Buurt   ;BU04840302;1.0;1.0
4880;Ericapark;Individuele cv;Ericapark                               ;Buurt   ;BU04840303;1.0;37.0
4881;Ericapark;Blokverwarming;Ericapark                               ;Buurt   ;BU04840303;1.0;63.0
4882;Ericapark;Stadsverwarming met hoog gasverbruik;Ericapark                               ;Buurt   ;BU04840303;1.0;1.0
4883;Ericapark;Stadsverwarming met laag gasverbruik;Ericapark                               ;Buurt   ;BU04840303;1.0;0.0
4884;Ericapark;Stadsverwarming zonder gasverbruik;Ericapark                               ;Buurt   ;BU04840303;1.0;0.0
4885;Ericapark;Elektrisch verwarmd met hoog gasverbruik;Ericapark                               ;Buurt   ;BU04840303;1.0;0.0
4886;Ericapark;Elektrisch verwarmd met laag gasverbruik;Ericapark                               ;Buurt   ;BU04840303;1.0;0.0
4887;Ericapark;Elektrisch verwarmd zonder gasverbruik;Ericapark                               ;Buurt   ;BU04840303;1.0;0.0
4888;Ericapark;Totaal zonder gasverbruik (ex. onbekend);Ericapark                               ;Buurt   ;BU04840303;1.0;0.0
4889;Ericapark;Type installaties onbekend;Ericapark                               ;Buurt   ;BU04840303;1.0;0.0
4890;Weidebloemenbuurt-Noord;Individuele cv;Weidebloemenbuurt-Noord                 ;Buurt   ;BU04840304;1.0;99.0
4891;Weidebloemenbuurt-Noord;Blokverwarming;Weidebloemenbuurt-Noord                 ;Buurt   ;BU04840304;1.0;0.0
4892;Weidebloemenbuurt-Noord;Stadsverwarming met hoog gasverbruik;Weidebloemenbuurt-Noord                 ;Buurt   ;BU04840304;1.0;0.0
4893;Weidebloemenbuurt-Noord;Stadsverwarming met laag gasverbruik;Weidebloemenbuurt-Noord                 ;Buurt   ;BU04840304;1.0;0.0
4894;Weidebloemenbuurt-Noord;Stadsverwarming zonder gasverbruik;Weidebloemenbuurt-Noord                 ;Buurt   ;BU04840304;1.0;0.0
4895;Weidebloemenbuurt-Noord;Elektrisch verwarmd met hoog gasverbruik;Weidebloemenbuurt-Noord                 ;Buurt   ;BU04840304;1.0;0.0
4896;Weidebloemenbuurt-Noord;Elektrisch verwarmd met laag gasverbruik;Weidebloemenbuurt-Noord                 ;Buurt   ;BU04840304;1.0;0.0
4897;Weidebloemenbuurt-Noord;Elektrisch verwarmd zonder gasverbruik;Weidebloemenbuurt-Noord                 ;Buurt   ;BU04840304;1.0;0.0
4898;Weidebloemenbuurt-Noord;Totaal zonder gasverbruik (ex. onbekend);Weidebloemenbuurt-Noord                 ;Buurt   ;BU04840304;1.0;0.0
4899;Weidebloemenbuurt-Noord;Type installaties onbekend;Weidebloemenbuurt-Noord                 ;Buurt   ;BU04840304;1.0;1.0
4900;Weidebloemenbuurt-Zuid;Individuele cv;Weidebloemenbuurt-Zuid                  ;Buurt   ;BU04840305;1.0;80.0
4901;Weidebloemenbuurt-Zuid;Blokverwarming;Weidebloemenbuurt-Zuid                  ;Buurt   ;BU04840305;1.0;20.0
4902;Weidebloemenbuurt-Zuid;Stadsverwarming met hoog gasverbruik;Weidebloemenbuurt-Zuid                  ;Buurt   ;BU04840305;1.0;0.0
4903;Weidebloemenbuurt-Zuid;Stadsverwarming met laag gasverbruik;Weidebloemenbuurt-Zuid                  ;Buurt   ;BU04840305;1.0;0.0
4904;Weidebloemenbuurt-Zuid;Stadsverwarming zonder gasverbruik;Weidebloemenbuurt-Zuid                  ;Buurt   ;BU04840305;1.0;0.0
4905;Weidebloemenbuurt-Zuid;Elektrisch verwarmd met hoog gasverbruik;Weidebloemenbuurt-Zuid                  ;Buurt   ;BU04840305;1.0;0.0
4906;Weidebloemenbuurt-Zuid;Elektrisch verwarmd met laag gasverbruik;Weidebloemenbuurt-Zuid                  ;Buurt   ;BU04840305;1.0;0.0
4907;Weidebloemenbuurt-Zuid;Elektrisch verwarmd zonder gasverbruik;Weidebloemenbuurt-Zuid                  ;Buurt   ;BU04840305;1.0;0.0
4908;Weidebloemenbuurt-Zuid;Totaal zonder gasverbruik (ex. onbekend);Weidebloemenbuurt-Zuid                  ;Buurt   ;BU04840305;1.0;0.0
4909;Weidebloemenbuurt-Zuid;Type installaties onbekend;Weidebloemenbuurt-Zuid                  ;Buurt   ;BU04840305;1.0;0.0
4910;Edelstenenbuurt;Individuele cv;Edelstenenbuurt                         ;Buurt   ;BU04840306;1.0;51.0
4911;Edelstenenbuurt;Blokverwarming;Edelstenenbuurt                         ;Buurt   ;BU04840306;1.0;48.0
4912;Edelstenenbuurt;Stadsverwarming met hoog gasverbruik;Edelstenenbuurt                         ;Buurt   ;BU04840306;1.0;0.0
4913;Edelstenenbuurt;Stadsverwarming met laag gasverbruik;Edelstenenbuurt                         ;Buurt   ;BU04840306;1.0;0.0
4914;Edelstenenbuurt;Stadsverwarming zonder gasverbruik;Edelstenenbuurt                         ;Buurt   ;BU04840306;1.0;0.0
4915;Edelstenenbuurt;Elektrisch verwarmd met hoog gasverbruik;Edelstenenbuurt                         ;Buurt   ;BU04840306;1.0;0.0
4916;Edelstenenbuurt;Elektrisch verwarmd met laag gasverbruik;Edelstenenbuurt                         ;Buurt   ;BU04840306;1.0;0.0
4917;Edelstenenbuurt;Elektrisch verwarmd zonder gasverbruik;Edelstenenbuurt                         ;Buurt   ;BU04840306;1.0;0.0
4918;Edelstenenbuurt;Totaal zonder gasverbruik (ex. onbekend);Edelstenenbuurt                         ;Buurt   ;BU04840306;1.0;0.0
4919;Edelstenenbuurt;Type installaties onbekend;Edelstenenbuurt                         ;Buurt   ;BU04840306;1.0;0.0
4920;Kromme Aar;Individuele cv;Kromme Aar                              ;Buurt   ;BU04840307;1.0;50.0
4921;Kromme Aar;Blokverwarming;Kromme Aar                              ;Buurt   ;BU04840307;1.0;0.0
4922;Kromme Aar;Stadsverwarming met hoog gasverbruik;Kromme Aar                              ;Buurt   ;BU04840307;1.0;0.0
4923;Kromme Aar;Stadsverwarming met laag gasverbruik;Kromme Aar                              ;Buurt   ;BU04840307;1.0;0.0
4924;Kromme Aar;Stadsverwarming zonder gasverbruik;Kromme Aar                              ;Buurt   ;BU04840307;1.0;0.0
4925;Kromme Aar;Elektrisch verwarmd met hoog gasverbruik;Kromme Aar                              ;Buurt   ;BU04840307;1.0;0.0
4926;Kromme Aar;Elektrisch verwarmd met laag gasverbruik;Kromme Aar                              ;Buurt   ;BU04840307;1.0;0.0
4927;Kromme Aar;Elektrisch verwarmd zonder gasverbruik;Kromme Aar                              ;Buurt   ;BU04840307;1.0;38.0
4928;Kromme Aar;Totaal zonder gasverbruik (ex. onbekend);Kromme Aar                              ;Buurt   ;BU04840307;1.0;38.0
4929;Kromme Aar;Type installaties onbekend;Kromme Aar                              ;Buurt   ;BU04840307;1.0;12.0
4930;Hoorn;Individuele cv;Hoorn                                   ;Wijk    ;WK048404  ;1.0;70.0
4931;Hoorn;Blokverwarming;Hoorn                                   ;Wijk    ;WK048404  ;1.0;19.0
4932;Hoorn;Stadsverwarming met hoog gasverbruik;Hoorn                                   ;Wijk    ;WK048404  ;1.0;0.0
4933;Hoorn;Stadsverwarming met laag gasverbruik;Hoorn                                   ;Wijk    ;WK048404  ;1.0;0.0
4934;Hoorn;Stadsverwarming zonder gasverbruik;Hoorn                                   ;Wijk    ;WK048404  ;1.0;1.0
4935;Hoorn;Elektrisch verwarmd met hoog gasverbruik;Hoorn                                   ;Wijk    ;WK048404  ;1.0;0.0
4936;Hoorn;Elektrisch verwarmd met laag gasverbruik;Hoorn                                   ;Wijk    ;WK048404  ;1.0;0.0
4937;Hoorn;Elektrisch verwarmd zonder gasverbruik;Hoorn                                   ;Wijk    ;WK048404  ;1.0;9.0
4938;Hoorn;Totaal zonder gasverbruik (ex. onbekend);Hoorn                                   ;Wijk    ;WK048404  ;1.0;10.0
4939;Hoorn;Type installaties onbekend;Hoorn                                   ;Wijk    ;WK048404  ;1.0;1.0
4940;Bedrijventerrein Rijnhaven-West;Individuele cv;Bedrijventerrein Rijnhaven-West         ;Buurt   ;BU04840401;1.0;88.0
4941;Bedrijventerrein Rijnhaven-West;Blokverwarming;Bedrijventerrein Rijnhaven-West         ;Buurt   ;BU04840401;1.0;0.0
4942;Bedrijventerrein Rijnhaven-West;Stadsverwarming met hoog gasverbruik;Bedrijventerrein Rijnhaven-West         ;Buurt   ;BU04840401;1.0;0.0
4943;Bedrijventerrein Rijnhaven-West;Stadsverwarming met laag gasverbruik;Bedrijventerrein Rijnhaven-West         ;Buurt   ;BU04840401;1.0;0.0
4944;Bedrijventerrein Rijnhaven-West;Stadsverwarming zonder gasverbruik;Bedrijventerrein Rijnhaven-West         ;Buurt   ;BU04840401;1.0;0.0
4945;Bedrijventerrein Rijnhaven-West;Elektrisch verwarmd met hoog gasverbruik;Bedrijventerrein Rijnhaven-West         ;Buurt   ;BU04840401;1.0;0.0
4946;Bedrijventerrein Rijnhaven-West;Elektrisch verwarmd met laag gasverbruik;Bedrijventerrein Rijnhaven-West         ;Buurt   ;BU04840401;1.0;0.0
4947;Bedrijventerrein Rijnhaven-West;Elektrisch verwarmd zonder gasverbruik;Bedrijventerrein Rijnhaven-West         ;Buurt   ;BU04840401;1.0;3.0
4948;Bedrijventerrein Rijnhaven-West;Totaal zonder gasverbruik (ex. onbekend);Bedrijventerrein Rijnhaven-West         ;Buurt   ;BU04840401;1.0;3.0
4949;Bedrijventerrein Rijnhaven-West;Type installaties onbekend;Bedrijventerrein Rijnhaven-West         ;Buurt   ;BU04840401;1.0;9.0
4950;Bedrijventerrein Rijnhaven-Oost;Individuele cv;Bedrijventerrein Rijnhaven-Oost         ;Buurt   ;BU04840402;1.0;64.0
4951;Bedrijventerrein Rijnhaven-Oost;Blokverwarming;Bedrijventerrein Rijnhaven-Oost         ;Buurt   ;BU04840402;1.0;6.0
4952;Bedrijventerrein Rijnhaven-Oost;Stadsverwarming met hoog gasverbruik;Bedrijventerrein Rijnhaven-Oost         ;Buurt   ;BU04840402;1.0;0.0
4953;Bedrijventerrein Rijnhaven-Oost;Stadsverwarming met laag gasverbruik;Bedrijventerrein Rijnhaven-Oost         ;Buurt   ;BU04840402;1.0;0.0
4954;Bedrijventerrein Rijnhaven-Oost;Stadsverwarming zonder gasverbruik;Bedrijventerrein Rijnhaven-Oost         ;Buurt   ;BU04840402;1.0;10.0
4955;Bedrijventerrein Rijnhaven-Oost;Elektrisch verwarmd met hoog gasverbruik;Bedrijventerrein Rijnhaven-Oost         ;Buurt   ;BU04840402;1.0;0.0
4956;Bedrijventerrein Rijnhaven-Oost;Elektrisch verwarmd met laag gasverbruik;Bedrijventerrein Rijnhaven-Oost         ;Buurt   ;BU04840402;1.0;0.0
4957;Bedrijventerrein Rijnhaven-Oost;Elektrisch verwarmd zonder gasverbruik;Bedrijventerrein Rijnhaven-Oost         ;Buurt   ;BU04840402;1.0;18.0
4958;Bedrijventerrein Rijnhaven-Oost;Totaal zonder gasverbruik (ex. onbekend);Bedrijventerrein Rijnhaven-Oost         ;Buurt   ;BU04840402;1.0;28.0
4959;Bedrijventerrein Rijnhaven-Oost;Type installaties onbekend;Bedrijventerrein Rijnhaven-Oost         ;Buurt   ;BU04840402;1.0;2.0
4960;Zeeheldenbuurt;Individuele cv;Zeeheldenbuurt                          ;Buurt   ;BU04840403;1.0;83.0
4961;Zeeheldenbuurt;Blokverwarming;Zeeheldenbuurt                          ;Buurt   ;BU04840403;1.0;5.0
4962;Zeeheldenbuurt;Stadsverwarming met hoog gasverbruik;Zeeheldenbuurt                          ;Buurt   ;BU04840403;1.0;0.0
4963;Zeeheldenbuurt;Stadsverwarming met laag gasverbruik;Zeeheldenbuurt                          ;Buurt   ;BU04840403;1.0;0.0
4964;Zeeheldenbuurt;Stadsverwarming zonder gasverbruik;Zeeheldenbuurt                          ;Buurt   ;BU04840403;1.0;1.0
4965;Zeeheldenbuurt;Elektrisch verwarmd met hoog gasverbruik;Zeeheldenbuurt                          ;Buurt   ;BU04840403;1.0;0.0
4966;Zeeheldenbuurt;Elektrisch verwarmd met laag gasverbruik;Zeeheldenbuurt                          ;Buurt   ;BU04840403;1.0;0.0
4967;Zeeheldenbuurt;Elektrisch verwarmd zonder gasverbruik;Zeeheldenbuurt                          ;Buurt   ;BU04840403;1.0;10.0
4968;Zeeheldenbuurt;Totaal zonder gasverbruik (ex. onbekend);Zeeheldenbuurt                          ;Buurt   ;BU04840403;1.0;11.0
4969;Zeeheldenbuurt;Type installaties onbekend;Zeeheldenbuurt                          ;Buurt   ;BU04840403;1.0;1.0
4970;Bomenbuurt;Individuele cv;Bomenbuurt                              ;Buurt   ;BU04840404;1.0;78.0
4971;Bomenbuurt;Blokverwarming;Bomenbuurt                              ;Buurt   ;BU04840404;1.0;21.0
4972;Bomenbuurt;Stadsverwarming met hoog gasverbruik;Bomenbuurt                              ;Buurt   ;BU04840404;1.0;0.0
4973;Bomenbuurt;Stadsverwarming met laag gasverbruik;Bomenbuurt                              ;Buurt   ;BU04840404;1.0;0.0
4974;Bomenbuurt;Stadsverwarming zonder gasverbruik;Bomenbuurt                              ;Buurt   ;BU04840404;1.0;0.0
4975;Bomenbuurt;Elektrisch verwarmd met hoog gasverbruik;Bomenbuurt                              ;Buurt   ;BU04840404;1.0;0.0
4976;Bomenbuurt;Elektrisch verwarmd met laag gasverbruik;Bomenbuurt                              ;Buurt   ;BU04840404;1.0;0.0
4977;Bomenbuurt;Elektrisch verwarmd zonder gasverbruik;Bomenbuurt                              ;Buurt   ;BU04840404;1.0;0.0
4978;Bomenbuurt;Totaal zonder gasverbruik (ex. onbekend);Bomenbuurt                              ;Buurt   ;BU04840404;1.0;0.0
4979;Bomenbuurt;Type installaties onbekend;Bomenbuurt                              ;Buurt   ;BU04840404;1.0;1.0
4980;Bospark;Individuele cv;Bospark                                 ;Buurt   ;BU04840405;1.0;43.0
4981;Bospark;Blokverwarming;Bospark                                 ;Buurt   ;BU04840405;1.0;43.0
4982;Bospark;Stadsverwarming met hoog gasverbruik;Bospark                                 ;Buurt   ;BU04840405;1.0;0.0
4983;Bospark;Stadsverwarming met laag gasverbruik;Bospark                                 ;Buurt   ;BU04840405;1.0;0.0
4984;Bospark;Stadsverwarming zonder gasverbruik;Bospark                                 ;Buurt   ;BU04840405;1.0;0.0
4985;Bospark;Elektrisch verwarmd met hoog gasverbruik;Bospark                                 ;Buurt   ;BU04840405;1.0;0.0
4986;Bospark;Elektrisch verwarmd met laag gasverbruik;Bospark                                 ;Buurt   ;BU04840405;1.0;0.0
4987;Bospark;Elektrisch verwarmd zonder gasverbruik;Bospark                                 ;Buurt   ;BU04840405;1.0;14.0
4988;Bospark;Totaal zonder gasverbruik (ex. onbekend);Bospark                                 ;Buurt   ;BU04840405;1.0;14.0
4989;Bospark;Type installaties onbekend;Bospark                                 ;Buurt   ;BU04840405;1.0;0.0
4990;Hoge Zijde;Individuele cv;Hoge Zijde                              ;Wijk    ;WK048405  ;1.0;88.0
4991;Hoge Zijde;Blokverwarming;Hoge Zijde                              ;Wijk    ;WK048405  ;1.0;9.0
4992;Hoge Zijde;Stadsverwarming met hoog gasverbruik;Hoge Zijde                              ;Wijk    ;WK048405  ;1.0;0.0
4993;Hoge Zijde;Stadsverwarming met laag gasverbruik;Hoge Zijde                              ;Wijk    ;WK048405  ;1.0;0.0
4994;Hoge Zijde;Stadsverwarming zonder gasverbruik;Hoge Zijde                              ;Wijk    ;WK048405  ;1.0;0.0
4995;Hoge Zijde;Elektrisch verwarmd met hoog gasverbruik;Hoge Zijde                              ;Wijk    ;WK048405  ;1.0;0.0
4996;Hoge Zijde;Elektrisch verwarmd met laag gasverbruik;Hoge Zijde                              ;Wijk    ;WK048405  ;1.0;0.0
4997;Hoge Zijde;Elektrisch verwarmd zonder gasverbruik;Hoge Zijde                              ;Wijk    ;WK048405  ;1.0;1.0
4998;Hoge Zijde;Totaal zonder gasverbruik (ex. onbekend);Hoge Zijde                              ;Wijk    ;WK048405  ;1.0;1.0
4999;Hoge Zijde;Type installaties onbekend;Hoge Zijde                              ;Wijk    ;WK048405  ;1.0;2.0
5000;Emmalaan;Individuele cv;Emmalaan                                ;Buurt   ;BU04840501;1.0;90.0
5001;Emmalaan;Blokverwarming;Emmalaan                                ;Buurt   ;BU04840501;1.0;10.0
