ID;Geslacht;LeeftijdOp31December;Onderwijsniveau;Marges;Perioden;Levensverwachting_1;LVInAlsGoedErvarenGezondheid_2;LVZonderLichamelijkeBeperkingen_3;LVZonderPsychischeKlachtenMHI5_4;LVZonderGALIBeperkingen_5
1298;Mannen;45 jaar;Hbo, wo;Ondergrens 95%-interval;2017/2020;39.0;29.9;34.3;36.3;25.6
1299;Mannen;45 jaar;Hbo, wo;Ondergrens 95%-interval;2019/2022;38.9;29.5;34.3;35.7;24.3
1300;Mannen;45 jaar;Hbo, wo;Bovengrens 95%-interval;2007/2010;38.0;32.3;33.8;36.2;
1301;Mannen;45 jaar;Hbo, wo;Bovengrens 95%-interval;2011/2014;38.7;30.5;33.7;36.7;
1302;Mannen;45 jaar;Hbo, wo;Bovengrens 95%-interval;2015/2018;39.3;30.7;35.4;37.2;27.1
1303;Mannen;45 jaar;Hbo, wo;Bovengrens 95%-interval;2017/2020;39.1;31.3;35.4;37.1;27.0
1304;Mannen;45 jaar;Hbo, wo;Bovengrens 95%-interval;2019/2022;39.1;30.8;35.3;36.5;25.7
1305;Mannen;50 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2007/2010;29.0;17.1;21.4;25.8;
1306;Mannen;50 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2011/2014;29.8;17.3;22.3;26.4;
1307;Mannen;50 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2015/2018;29.8;16.9;21.7;26.0;15.3
1308;Mannen;50 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2017/2020;30.1;17.3;22.2;26.0;15.2
1309;Mannen;50 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2019/2022;29.9;17.8;22.4;25.7;15.0
1310;Mannen;50 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2007/2010;29.0;16.3;20.6;25.2;
1311;Mannen;50 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2011/2014;29.8;16.9;21.8;26.0;
1312;Mannen;50 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2015/2018;29.8;16.4;21.2;25.6;14.7
1313;Mannen;50 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2017/2020;30.1;16.7;21.7;25.5;14.6
1314;Mannen;50 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2019/2022;29.8;17.2;21.9;25.2;14.4
1315;Mannen;50 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2007/2010;29.1;17.8;22.1;26.3;
1316;Mannen;50 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2011/2014;29.9;17.8;22.9;26.8;
1317;Mannen;50 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2015/2018;29.9;17.5;22.2;26.4;15.9
1318;Mannen;50 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2017/2020;30.1;17.9;22.7;26.4;15.8
1319;Mannen;50 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2019/2022;29.9;18.4;22.9;26.1;15.6
1320;Mannen;50 jaar;Havo, vwo, mbo2-4;Waarde;2007/2010;30.9;21.3;25.1;29.2;
1321;Mannen;50 jaar;Havo, vwo, mbo2-4;Waarde;2011/2014;31.8;21.5;25.5;29.1;
1322;Mannen;50 jaar;Havo, vwo, mbo2-4;Waarde;2015/2018;32.5;22.4;27.0;30.0;19.1
1323;Mannen;50 jaar;Havo, vwo, mbo2-4;Waarde;2017/2020;32.4;22.5;27.3;29.9;18.5
1324;Mannen;50 jaar;Havo, vwo, mbo2-4;Waarde;2019/2022;32.2;22.8;27.0;29.5;18.2
1325;Mannen;50 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2007/2010;30.8;20.3;24.2;28.7;
1326;Mannen;50 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2011/2014;31.8;20.9;24.9;28.7;
1327;Mannen;50 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2015/2018;32.4;21.9;26.5;29.7;18.5
1328;Mannen;50 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2017/2020;32.4;21.9;26.9;29.5;17.9
1329;Mannen;50 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2019/2022;32.1;22.3;26.6;29.1;17.6
1330;Mannen;50 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2007/2010;31.0;22.2;26.1;29.7;
1331;Mannen;50 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2011/2014;31.9;22.0;26.0;29.5;
1332;Mannen;50 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2015/2018;32.5;23.0;27.5;30.4;19.7
1333;Mannen;50 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2017/2020;32.5;23.0;27.8;30.2;19.1
1334;Mannen;50 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2019/2022;32.3;23.4;27.5;29.8;18.7
1335;Mannen;50 jaar;Hbo, wo;Waarde;2007/2010;33.1;26.9;28.1;31.2;
1336;Mannen;50 jaar;Hbo, wo;Waarde;2011/2014;33.8;25.6;28.5;31.8;
1337;Mannen;50 jaar;Hbo, wo;Waarde;2015/2018;34.4;25.7;30.0;32.3;22.3
1338;Mannen;50 jaar;Hbo, wo;Waarde;2017/2020;34.3;26.3;30.2;32.1;22.3
1339;Mannen;50 jaar;Hbo, wo;Waarde;2019/2022;34.2;25.9;30.1;31.6;20.9
1340;Mannen;50 jaar;Hbo, wo;Ondergrens 95%-interval;2007/2010;33.0;25.8;27.0;30.6;
1341;Mannen;50 jaar;Hbo, wo;Ondergrens 95%-interval;2011/2014;33.7;25.0;27.8;31.4;
1342;Mannen;50 jaar;Hbo, wo;Ondergrens 95%-interval;2015/2018;34.3;25.0;29.3;31.9;21.6
1343;Mannen;50 jaar;Hbo, wo;Ondergrens 95%-interval;2017/2020;34.2;25.6;29.6;31.7;21.6
1344;Mannen;50 jaar;Hbo, wo;Ondergrens 95%-interval;2019/2022;34.1;25.2;29.6;31.2;20.2
1345;Mannen;50 jaar;Hbo, wo;Bovengrens 95%-interval;2007/2010;33.2;28.0;29.3;31.9;
1346;Mannen;50 jaar;Hbo, wo;Bovengrens 95%-interval;2011/2014;33.9;26.3;29.2;32.2;
1347;Mannen;50 jaar;Hbo, wo;Bovengrens 95%-interval;2015/2018;34.5;26.4;30.7;32.7;23.0
1348;Mannen;50 jaar;Hbo, wo;Bovengrens 95%-interval;2017/2020;34.4;27.0;30.7;32.5;23.0
1349;Mannen;50 jaar;Hbo, wo;Bovengrens 95%-interval;2019/2022;34.2;26.5;30.6;32.0;21.6
1350;Mannen;55 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2007/2010;24.7;14.3;17.9;22.1;
1351;Mannen;55 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2011/2014;25.4;14.3;18.8;22.6;
1352;Mannen;55 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2015/2018;25.4;14.4;18.1;22.6;13.0
1353;Mannen;55 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2017/2020;25.7;14.8;18.5;22.5;12.7
1354;Mannen;55 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2019/2022;25.6;15.0;18.7;22.3;12.3
1355;Mannen;55 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2007/2010;24.6;13.6;17.2;21.6;
1356;Mannen;55 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2011/2014;25.4;13.9;18.3;22.2;
1357;Mannen;55 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2015/2018;25.4;13.8;17.6;22.2;12.4
1358;Mannen;55 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2017/2020;25.7;14.2;18.0;22.1;12.2
1359;Mannen;55 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2019/2022;25.5;14.4;18.3;22.0;11.8
1360;Mannen;55 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2007/2010;24.7;15.0;18.6;22.6;
1361;Mannen;55 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2011/2014;25.4;14.7;19.3;23.0;
1362;Mannen;55 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2015/2018;25.5;14.9;18.6;22.9;13.5
1363;Mannen;55 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2017/2020;25.8;15.3;18.9;22.9;13.2
1364;Mannen;55 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2019/2022;25.6;15.5;19.2;22.7;12.8
1365;Mannen;55 jaar;Havo, vwo, mbo2-4;Waarde;2007/2010;26.4;17.6;21.2;25.0;
1366;Mannen;55 jaar;Havo, vwo, mbo2-4;Waarde;2011/2014;27.3;17.8;21.4;24.9;
1367;Mannen;55 jaar;Havo, vwo, mbo2-4;Waarde;2015/2018;27.9;18.7;22.8;25.8;15.8
1368;Mannen;55 jaar;Havo, vwo, mbo2-4;Waarde;2017/2020;27.8;18.7;23.1;25.7;15.3
1369;Mannen;55 jaar;Havo, vwo, mbo2-4;Waarde;2019/2022;27.6;19.1;22.9;25.4;14.7
1370;Mannen;55 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2007/2010;26.3;16.6;20.2;24.5;
1371;Mannen;55 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2011/2014;27.3;17.3;20.8;24.5;
1372;Mannen;55 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2015/2018;27.8;18.2;22.3;25.5;15.2
1373;Mannen;55 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2017/2020;27.8;18.2;22.6;25.4;14.7
1374;Mannen;55 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2019/2022;27.5;18.6;22.5;25.1;14.2
1375;Mannen;55 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2007/2010;26.4;18.5;22.2;25.4;
1376;Mannen;55 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2011/2014;27.4;18.3;21.9;25.3;
1377;Mannen;55 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2015/2018;27.9;19.3;23.2;26.1;16.3
1378;Mannen;55 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2017/2020;27.9;19.3;23.5;26.0;15.8
1379;Mannen;55 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2019/2022;27.6;19.6;23.3;25.7;15.2
1380;Mannen;55 jaar;Hbo, wo;Waarde;2007/2010;28.5;22.8;23.7;27.0;
1381;Mannen;55 jaar;Hbo, wo;Waarde;2011/2014;29.1;21.5;24.1;27.3;
1382;Mannen;55 jaar;Hbo, wo;Waarde;2015/2018;29.7;21.7;25.5;28.0;18.6
1383;Mannen;55 jaar;Hbo, wo;Waarde;2017/2020;29.6;22.3;25.6;27.8;18.6
1384;Mannen;55 jaar;Hbo, wo;Waarde;2019/2022;29.5;21.9;25.6;27.4;17.4
1385;Mannen;55 jaar;Hbo, wo;Ondergrens 95%-interval;2007/2010;28.4;21.7;22.6;26.5;
1386;Mannen;55 jaar;Hbo, wo;Ondergrens 95%-interval;2011/2014;29.0;20.9;23.4;26.9;
1387;Mannen;55 jaar;Hbo, wo;Ondergrens 95%-interval;2015/2018;29.6;21.0;24.8;27.6;17.8
1388;Mannen;55 jaar;Hbo, wo;Ondergrens 95%-interval;2017/2020;29.5;21.7;25.1;27.4;17.9
1389;Mannen;55 jaar;Hbo, wo;Ondergrens 95%-interval;2019/2022;29.4;21.3;25.1;27.0;16.7
1390;Mannen;55 jaar;Hbo, wo;Bovengrens 95%-interval;2007/2010;28.6;23.9;24.8;27.6;
1391;Mannen;55 jaar;Hbo, wo;Bovengrens 95%-interval;2011/2014;29.2;22.2;24.8;27.7;
1392;Mannen;55 jaar;Hbo, wo;Bovengrens 95%-interval;2015/2018;29.8;22.4;26.1;28.4;19.3
1393;Mannen;55 jaar;Hbo, wo;Bovengrens 95%-interval;2017/2020;29.6;22.9;26.2;28.2;19.3
1394;Mannen;55 jaar;Hbo, wo;Bovengrens 95%-interval;2019/2022;29.6;22.5;26.1;27.8;18.0
1395;Mannen;60 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2007/2010;20.5;11.7;14.6;18.5;
1396;Mannen;60 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2011/2014;21.3;11.7;15.6;19.1;
1397;Mannen;60 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2015/2018;21.2;11.9;14.8;19.0;10.5
1398;Mannen;60 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2017/2020;21.5;12.4;15.0;19.1;10.4
1399;Mannen;60 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2019/2022;21.4;12.3;15.3;19.0;10.1
1400;Mannen;60 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2007/2010;20.5;11.1;13.9;18.0;
1401;Mannen;60 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2011/2014;21.2;11.3;15.2;18.7;
1402;Mannen;60 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2015/2018;21.2;11.4;14.3;18.7;10.0
1403;Mannen;60 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2017/2020;21.5;11.9;14.6;18.8;9.9
1404;Mannen;60 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2019/2022;21.4;11.9;14.9;18.7;9.6
1405;Mannen;60 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2007/2010;20.6;12.4;15.3;19.0;
1406;Mannen;60 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2011/2014;21.3;12.1;16.1;19.4;
1407;Mannen;60 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2015/2018;21.3;12.4;15.2;19.3;11.0
1408;Mannen;60 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2017/2020;21.5;12.8;15.5;19.4;10.9
1409;Mannen;60 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2019/2022;21.5;12.8;15.8;19.3;10.5
1410;Mannen;60 jaar;Havo, vwo, mbo2-4;Waarde;2007/2010;22.1;14.1;17.4;21.0;
1411;Mannen;60 jaar;Havo, vwo, mbo2-4;Waarde;2011/2014;23.0;14.6;17.7;21.1;
1412;Mannen;60 jaar;Havo, vwo, mbo2-4;Waarde;2015/2018;23.5;15.5;18.9;21.8;12.9
1413;Mannen;60 jaar;Havo, vwo, mbo2-4;Waarde;2017/2020;23.4;15.5;19.1;21.7;12.4
1414;Mannen;60 jaar;Havo, vwo, mbo2-4;Waarde;2019/2022;23.1;15.7;18.9;21.4;11.8
1415;Mannen;60 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2007/2010;22.0;13.1;16.4;20.5;
1416;Mannen;60 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2011/2014;22.9;14.1;17.2;20.7;
1417;Mannen;60 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2015/2018;23.5;15.0;18.4;21.5;12.4
1418;Mannen;60 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2017/2020;23.4;15.0;18.7;21.5;11.9
1419;Mannen;60 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2019/2022;23.1;15.2;18.5;21.1;11.3
1420;Mannen;60 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2007/2010;22.1;15.0;18.4;21.4;
1421;Mannen;60 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2011/2014;23.0;15.1;18.3;21.4;
1422;Mannen;60 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2015/2018;23.6;16.1;19.3;22.1;13.5
1423;Mannen;60 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2017/2020;23.5;16.0;19.6;22.0;13.0
1424;Mannen;60 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2019/2022;23.2;16.2;19.3;21.7;12.2
1425;Mannen;60 jaar;Hbo, wo;Waarde;2007/2010;24.0;19.0;19.3;22.9;
1426;Mannen;60 jaar;Hbo, wo;Waarde;2011/2014;24.6;17.9;20.0;23.2;
1427;Mannen;60 jaar;Hbo, wo;Waarde;2015/2018;25.1;17.8;21.1;23.8;15.0
1428;Mannen;60 jaar;Hbo, wo;Waarde;2017/2020;25.0;18.5;21.3;23.7;15.1
1429;Mannen;60 jaar;Hbo, wo;Waarde;2019/2022;24.9;18.1;21.2;23.2;13.9
1430;Mannen;60 jaar;Hbo, wo;Ondergrens 95%-interval;2007/2010;23.9;17.9;18.1;22.3;
1431;Mannen;60 jaar;Hbo, wo;Ondergrens 95%-interval;2011/2014;24.6;17.2;19.4;22.9;
1432;Mannen;60 jaar;Hbo, wo;Ondergrens 95%-interval;2015/2018;25.0;17.1;20.4;23.4;14.3
1433;Mannen;60 jaar;Hbo, wo;Ondergrens 95%-interval;2017/2020;24.9;17.8;20.7;23.3;14.5
1434;Mannen;60 jaar;Hbo, wo;Ondergrens 95%-interval;2019/2022;24.8;17.5;20.7;22.8;13.3
1435;Mannen;60 jaar;Hbo, wo;Bovengrens 95%-interval;2007/2010;24.1;20.1;20.4;23.4;
1436;Mannen;60 jaar;Hbo, wo;Bovengrens 95%-interval;2011/2014;24.7;18.5;20.7;23.6;
1437;Mannen;60 jaar;Hbo, wo;Bovengrens 95%-interval;2015/2018;25.2;18.5;21.7;24.2;15.7
1438;Mannen;60 jaar;Hbo, wo;Bovengrens 95%-interval;2017/2020;25.1;19.1;21.8;24.0;15.8
1439;Mannen;60 jaar;Hbo, wo;Bovengrens 95%-interval;2019/2022;25.0;18.7;21.7;23.6;14.6
1440;Mannen;65 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2007/2010;16.7;9.3;11.4;14.9;
1441;Mannen;65 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2011/2014;17.4;9.6;12.4;15.6;
1442;Mannen;65 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2015/2018;17.4;10.0;11.9;15.9;8.8
1443;Mannen;65 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2017/2020;17.6;10.4;12.1;15.7;8.7
1444;Mannen;65 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2019/2022;17.5;10.2;12.4;15.8;8.2
1445;Mannen;65 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2007/2010;16.6;8.6;10.7;14.4;
1446;Mannen;65 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2011/2014;17.3;9.2;12.0;15.3;
1447;Mannen;65 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2015/2018;17.4;9.6;11.5;15.6;8.4
1448;Mannen;65 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2017/2020;17.5;9.9;11.7;15.5;8.2
1449;Mannen;65 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2019/2022;17.5;9.7;12.0;15.5;7.7
1450;Mannen;65 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2007/2010;16.7;9.9;12.1;15.4;
1451;Mannen;65 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2011/2014;17.4;10.0;12.9;16.0;
1452;Mannen;65 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2015/2018;17.4;10.5;12.3;16.1;9.3
1453;Mannen;65 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2017/2020;17.6;10.8;12.5;16.0;9.1
1454;Mannen;65 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2019/2022;17.6;10.6;12.8;16.0;8.6
1455;Mannen;65 jaar;Havo, vwo, mbo2-4;Waarde;2007/2010;18.1;11.2;14.0;17.2;
1456;Mannen;65 jaar;Havo, vwo, mbo2-4;Waarde;2011/2014;18.8;11.8;14.2;17.3;
1457;Mannen;65 jaar;Havo, vwo, mbo2-4;Waarde;2015/2018;19.4;12.5;15.2;18.0;10.3
1458;Mannen;65 jaar;Havo, vwo, mbo2-4;Waarde;2017/2020;19.3;12.5;15.3;18.0;9.8
1459;Mannen;65 jaar;Havo, vwo, mbo2-4;Waarde;2019/2022;19.0;12.6;15.1;17.7;9.2
1460;Mannen;65 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2007/2010;18.0;10.3;13.0;16.7;
1461;Mannen;65 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2011/2014;18.7;11.3;13.6;17.0;
1462;Mannen;65 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2015/2018;19.3;12.0;14.7;17.7;9.8
1463;Mannen;65 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2017/2020;19.2;12.0;14.9;17.7;9.3
1464;Mannen;65 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2019/2022;18.9;12.2;14.7;17.4;8.7
1465;Mannen;65 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2007/2010;18.1;12.1;14.9;17.6;
1466;Mannen;65 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2011/2014;18.8;12.3;14.7;17.7;
1467;Mannen;65 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2015/2018;19.4;13.1;15.6;18.3;10.9
1468;Mannen;65 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2017/2020;19.3;13.0;15.8;18.3;10.4
1469;Mannen;65 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2019/2022;19.0;13.1;15.5;18.0;9.7
1470;Mannen;65 jaar;Hbo, wo;Waarde;2007/2010;19.6;15.3;15.0;18.7;
1471;Mannen;65 jaar;Hbo, wo;Waarde;2011/2014;20.3;14.4;16.1;19.3;
1472;Mannen;65 jaar;Hbo, wo;Waarde;2015/2018;20.7;14.4;17.0;19.7;11.9
1473;Mannen;65 jaar;Hbo, wo;Waarde;2017/2020;20.6;15.2;17.1;19.6;12.2
1474;Mannen;65 jaar;Hbo, wo;Waarde;2019/2022;20.5;14.8;17.0;19.1;11.0
1475;Mannen;65 jaar;Hbo, wo;Ondergrens 95%-interval;2007/2010;19.5;14.2;13.9;18.1;
1476;Mannen;65 jaar;Hbo, wo;Ondergrens 95%-interval;2011/2014;20.2;13.8;15.4;18.9;
1477;Mannen;65 jaar;Hbo, wo;Ondergrens 95%-interval;2015/2018;20.7;13.7;16.3;19.3;11.2
1478;Mannen;65 jaar;Hbo, wo;Ondergrens 95%-interval;2017/2020;20.5;14.6;16.6;19.3;11.6
1479;Mannen;65 jaar;Hbo, wo;Ondergrens 95%-interval;2019/2022;20.4;14.2;16.4;18.8;10.4
1480;Mannen;65 jaar;Hbo, wo;Bovengrens 95%-interval;2007/2010;19.7;16.3;16.2;19.2;
1481;Mannen;65 jaar;Hbo, wo;Bovengrens 95%-interval;2011/2014;20.4;15.0;16.7;19.7;
1482;Mannen;65 jaar;Hbo, wo;Bovengrens 95%-interval;2015/2018;20.8;15.1;17.7;20.1;12.6
1483;Mannen;65 jaar;Hbo, wo;Bovengrens 95%-interval;2017/2020;20.7;15.8;17.7;19.9;12.9
1484;Mannen;65 jaar;Hbo, wo;Bovengrens 95%-interval;2019/2022;20.5;15.3;17.5;19.5;11.6
1485;Mannen;70 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2007/2010;13.1;6.9;8.3;11.5;
1486;Mannen;70 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2011/2014;13.7;7.4;9.3;12.1;
1487;Mannen;70 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2015/2018;13.8;7.6;8.8;12.6;6.6
1488;Mannen;70 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2017/2020;13.9;7.9;8.8;12.4;6.4
1489;Mannen;70 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2019/2022;13.9;8.1;9.4;12.5;6.2
1490;Mannen;70 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2007/2010;13.1;6.3;7.7;11.0;
1491;Mannen;70 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2011/2014;13.7;7.0;8.9;11.8;
1492;Mannen;70 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2015/2018;13.8;7.2;8.4;12.3;6.1
1493;Mannen;70 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2017/2020;13.9;7.5;8.4;12.1;6.0
1494;Mannen;70 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2019/2022;13.9;7.7;9.0;12.2;5.8
1495;Mannen;70 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2007/2010;13.2;7.5;9.0;12.0;
1496;Mannen;70 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2011/2014;13.7;7.8;9.8;12.5;
1497;Mannen;70 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2015/2018;13.8;8.0;9.2;12.8;7.0
1498;Mannen;70 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2017/2020;14.0;8.4;9.2;12.7;6.8
1499;Mannen;70 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2019/2022;14.0;8.5;9.8;12.7;6.6
1500;Mannen;70 jaar;Havo, vwo, mbo2-4;Waarde;2007/2010;14.3;8.5;10.6;13.6;
1501;Mannen;70 jaar;Havo, vwo, mbo2-4;Waarde;2011/2014;15.0;9.0;10.7;13.6;
1502;Mannen;70 jaar;Havo, vwo, mbo2-4;Waarde;2015/2018;15.4;9.3;11.4;14.2;7.7
1503;Mannen;70 jaar;Havo, vwo, mbo2-4;Waarde;2017/2020;15.3;9.5;11.6;14.3;7.4
1504;Mannen;70 jaar;Havo, vwo, mbo2-4;Waarde;2019/2022;15.1;9.8;11.5;14.1;7.0
1505;Mannen;70 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2007/2010;14.2;7.6;9.6;13.2;
1506;Mannen;70 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2011/2014;14.9;8.5;10.2;13.2;
1507;Mannen;70 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2015/2018;15.4;8.8;10.9;13.9;7.1
1508;Mannen;70 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2017/2020;15.3;9.0;11.1;14.0;6.9
1509;Mannen;70 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2019/2022;15.0;9.4;11.1;13.8;6.5
1510;Mannen;70 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2007/2010;14.3;9.4;11.6;14.1;
1511;Mannen;70 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2011/2014;15.0;9.5;11.3;14.0;
1512;Mannen;70 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2015/2018;15.5;9.9;11.9;14.5;8.2
1513;Mannen;70 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2017/2020;15.4;10.0;12.0;14.6;7.9
1514;Mannen;70 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2019/2022;15.2;10.3;11.9;14.3;7.4
1515;Mannen;70 jaar;Hbo, wo;Waarde;2007/2010;15.6;11.7;11.2;14.8;
1516;Mannen;70 jaar;Hbo, wo;Waarde;2011/2014;16.2;11.2;12.1;15.3;
