ID;Nationality;Periods;TotalResidencePermitsAsylum_1;RefugeeStatusBeneficiaryStatus_2;HumanitarianReasons_3;TotalOrdinaryResidencePermit_4;TotalFamilyReunificationFormation_5;HusbandWife_6;ChildUnder18_7;OtherFamilyReunification_8;Study_9;TotalLabour_10;HighlySkilledMigrantBlueCardHolder_11;Researcher_12;OtherLabour_13;VictimOfHumanTrade_14;OtherOrdinary_15;SinglePermitGVVA_16
1457;Turkish;2009;15;10.0;5.0;4555;3175;1590;1150;435;655;515;255;50;210;0;210;
1458;Turkish;2010;25;15.0;10.0;4325;2805;1535;950;320;680;650;445;65;145;0;190;
1459;Turkish;2011;20;15.0;5.0;3755;2555;1530;750;280;625;395;215;60;125;5;175;
1460;Turkish;2012;35;20.0;15.0;3640;2540;1510;785;245;555;325;145;50;125;0;220;
1461;Turkish;2013;35;10.0;25.0;4445;2905;1730;1035;140;710;390;185;80;120;0;440;
1462;Turkish;2014;40;15.0;25.0;3900;2285;1410;820;55;590;415;220;90;110;0;610;
1463;Turkish;2015;15;10.0;5.0;3755;2165;1385;740;35;695;480;295;85;100;0;415;
1464;Turkish;2016;15;5.0;10.0;4010;2235;1410;795;35;800;650;465;90;95;0;325;
1465;Turkish;2017;360;215.0;145.0;4895;2760;1680;985;95;885;990;740;130;125;0;265;
1466;Turkish;2018;405;215.0;190.0;5260;2845;1685;985;180;940;1235;1015;115;105;0;235;
1467;Turkish;2019;1050;670.0;380.0;5840;3190;1840;1055;295;1075;1310;1040;145;130;0;260;
1468;Turkish;2020;1765;1175.0;590.0;4410;2635;1545;875;215;670;870;625;115;125;0;235;
1469;Turkish;2021;2000;1050.0;945.0;6340;3010;1795;1025;190;1280;1750;1435;140;175;0;300;
1470;Turkish;2022;3140;1650.0;1490.0;9385;4185;2380;1545;255;1430;3260;2805;185;270;0;510;
1471;Turkish;2023;2240;920.0;1315.0;8010;3630;1910;1360;360;1610;2110;1590;205;320;5;650;
1472;Turkmenian;2008;0;0.0;0.0;5;5;0;0;0;0;0;0;0;0;0;0;
1473;Turkmenian;2009;0;0.0;0.0;5;5;0;5;0;0;0;0;0;0;0;0;
1474;Turkmenian;2010;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1475;Turkmenian;2011;0;0.0;0.0;5;0;0;0;0;0;0;0;0;0;0;0;
1476;Turkmenian;2012;0;0.0;0.0;5;5;0;0;0;0;0;0;0;0;0;0;
1477;Turkmenian;2013;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1478;Turkmenian;2014;0;0.0;0.0;5;0;0;0;0;5;0;0;0;0;0;0;
1479;Turkmenian;2015;0;0.0;0.0;5;5;0;0;0;0;0;0;0;0;0;0;
1480;Turkmenian;2016;0;0.0;0.0;5;0;0;0;0;0;0;0;0;0;0;0;
1481;Turkmenian;2017;5;0.0;5.0;5;5;0;0;0;0;0;0;0;0;0;0;
1482;Turkmenian;2018;0;0.0;0.0;5;5;0;0;0;5;0;0;0;0;0;0;
1483;Turkmenian;2019;0;0.0;0.0;10;10;0;5;5;0;0;0;0;0;0;0;
1484;Turkmenian;2020;10;5.0;5.0;10;5;0;0;0;0;5;0;0;0;0;0;
1485;Turkmenian;2021;10;10.0;5.0;15;5;0;0;0;10;0;0;0;0;0;0;
1486;Turkmenian;2022;10;5.0;5.0;10;5;5;0;0;5;0;0;0;0;0;0;
1487;Turkmenian;2023;15;5.0;10.0;20;15;5;5;5;5;0;0;0;0;0;0;
1488;Ugandan;2008;20;0.0;0.0;145;20;5;10;5;75;30;5;20;5;0;20;
1489;Ugandan;2009;20;5.0;10.0;125;25;5;15;0;75;15;5;10;5;0;10;
1490;Ugandan;2010;50;30.0;20.0;105;25;10;15;0;40;25;0;20;0;0;15;
1491;Ugandan;2011;40;30.0;10.0;100;45;15;25;5;30;15;0;10;5;10;0;
1492;Ugandan;2012;45;35.0;10.0;85;30;5;15;10;40;15;0;10;0;5;0;
1493;Ugandan;2013;105;50.0;60.0;135;55;15;30;5;60;15;0;10;5;5;0;
1494;Ugandan;2014;155;115.0;40.0;115;45;20;15;10;45;10;0;5;5;10;5;
1495;Ugandan;2015;145;70.0;80.0;95;25;10;10;5;40;10;0;10;0;10;5;
1496;Ugandan;2016;95;65.0;25.0;90;30;15;10;5;30;10;0;5;5;15;5;
1497;Ugandan;2017;80;50.0;30.0;120;40;15;15;10;30;20;5;10;5;20;5;
1498;Ugandan;2018;90;35.0;55.0;160;55;10;25;15;40;15;0;5;10;50;5;
1499;Ugandan;2019;65;15.0;50.0;215;70;25;20;30;50;25;5;15;5;60;10;
1500;Ugandan;2020;50;20.0;30.0;140;65;15;30;20;35;10;5;5;0;25;5;
1501;Ugandan;2021;110;85.0;30.0;155;85;25;40;25;40;15;5;5;5;5;15;
1502;Ugandan;2022;135;60.0;75.0;190;90;25;25;35;45;25;10;5;10;25;5;
1503;Ugandan;2023;100;60.0;40.0;215;110;20;45;45;30;20;5;5;10;40;15;
1504;Uruguayan;2008;0;0.0;0.0;25;15;10;5;5;0;5;5;0;0;0;5;
1505;Uruguayan;2009;0;0.0;0.0;15;10;5;0;5;0;0;0;0;0;0;5;
1506;Uruguayan;2010;0;0.0;0.0;10;5;5;0;5;0;5;0;0;5;0;0;
1507;Uruguayan;2011;0;0.0;0.0;15;5;5;0;0;5;5;0;0;0;0;0;
1508;Uruguayan;2012;0;0.0;0.0;20;5;0;0;5;10;5;0;0;0;0;0;
1509;Uruguayan;2013;0;0.0;0.0;30;10;5;5;0;10;5;0;0;0;0;10;
1510;Uruguayan;2014;0;0.0;0.0;25;5;5;5;0;10;5;0;5;0;0;5;
1511;Uruguayan;2015;0;0.0;0.0;25;5;5;0;0;5;10;5;5;0;0;5;
1512;Uruguayan;2016;0;0.0;0.0;25;5;5;0;0;5;10;5;0;0;0;0;
1513;Uruguayan;2017;0;0.0;0.0;30;10;5;0;0;5;15;5;5;0;0;5;
1514;Uruguayan;2018;0;0.0;0.0;45;10;5;0;0;10;15;15;0;0;0;5;
1515;Uruguayan;2019;0;0.0;0.0;55;15;5;5;5;10;20;15;5;0;0;10;
1516;Uruguayan;2020;0;0.0;0.0;30;10;5;5;0;5;10;10;0;0;0;10;
1517;Uruguayan;2021;0;0.0;0.0;25;5;0;0;5;10;0;10;5;0;0;10;
1518;Uruguayan;2022;0;0.0;0.0;85;15;5;5;0;10;0;10;5;0;0;65;
1519;Uruguayan;2023;0;0.0;0.0;80;10;0;5;5;15;5;5;0;0;0;50;
1520;Venezuelan;2008;0;0.0;0.0;155;105;60;20;30;5;35;30;0;5;0;10;
1521;Venezuelan;2009;0;0.0;0.0;135;80;35;15;30;10;35;25;0;10;0;10;
1522;Venezuelan;2010;0;0.0;0.0;150;90;40;25;25;15;30;20;0;10;0;10;
1523;Venezuelan;2011;0;0.0;0.0;150;90;45;20;20;20;35;25;0;10;0;10;
1524;Venezuelan;2012;0;0.0;0.0;135;70;30;10;35;20;45;30;5;5;0;5;
1525;Venezuelan;2013;0;0.0;0.0;165;95;45;40;10;20;35;35;5;0;0;15;
1526;Venezuelan;2014;0;0.0;0.0;130;55;35;10;5;20;35;25;5;5;0;20;
1527;Venezuelan;2015;0;0.0;0.0;140;65;30;25;10;15;30;20;5;5;0;30;
1528;Venezuelan;2016;5;0.0;0.0;155;70;45;15;10;25;35;25;5;5;0;25;
1529;Venezuelan;2017;10;5.0;5.0;205;90;50;15;30;20;45;30;0;10;5;45;
1530;Venezuelan;2018;10;10.0;0.0;230;100;55;15;30;15;50;35;5;10;0;60;
1531;Venezuelan;2019;25;15.0;10.0;285;125;55;40;30;20;50;50;0;0;5;85;
1532;Venezuelan;2020;25;20.0;10.0;175;80;35;15;25;10;25;20;0;5;5;60;
1533;Venezuelan;2021;90;70.0;20.0;260;115;65;20;30;25;45;40;0;5;0;80;
1534;Venezuelan;2022;60;45.0;15.0;240;135;60;30;50;10;0;45;0;0;0;90;
1535;Venezuelan;2023;65;50.0;15.0;270;140;65;35;45;15;30;25;0;0;0;85;
1536;Vietnamese;2008;0;0.0;0.0;425;175;130;40;5;155;55;20;15;20;0;45;
1537;Vietnamese;2009;5;5.0;0.0;415;170;115;50;5;165;65;15;25;25;0;10;
1538;Vietnamese;2010;10;0.0;10.0;400;160;115;40;5;170;65;15;25;25;0;5;
1539;Vietnamese;2011;0;0.0;0.0;520;205;150;50;10;185;120;15;25;80;0;5;
1540;Vietnamese;2012;0;0.0;0.0;390;185;110;60;10;155;50;5;15;30;0;0;
1541;Vietnamese;2013;0;0.0;0.0;430;160;95;50;15;180;80;10;35;35;0;5;
1542;Vietnamese;2014;0;0.0;0.0;465;160;115;45;0;235;60;10;25;25;0;10;
1543;Vietnamese;2015;5;5.0;0.0;525;170;115;55;0;255;85;15;30;40;0;15;
1544;Vietnamese;2016;0;0.0;0.0;770;245;170;70;5;405;90;30;30;30;0;30;
1545;Vietnamese;2017;0;0.0;0.0;910;225;140;75;10;550;110;20;35;55;0;20;
1546;Vietnamese;2018;0;0.0;0.0;935;250;140;90;20;565;100;40;25;40;0;20;
1547;Vietnamese;2019;0;0.0;0.0;1135;290;170;90;30;695;110;35;25;50;0;35;
1548;Vietnamese;2020;0;0.0;0.0;680;210;125;65;20;370;75;15;20;40;5;20;
1549;Vietnamese;2021;0;0.0;0.0;805;175;105;50;20;520;80;20;15;40;0;25;
1550;Vietnamese;2022;0;0.0;0.0;955;185;105;60;20;600;145;50;20;75;0;25;
1551;Vietnamese;2023;0;0.0;0.0;1040;265;155;70;40;600;140;45;20;80;0;35;
1552;Belorussian;2008;10;0.0;0.0;155;85;55;25;10;20;40;30;0;10;0;15;
1553;Belorussian;2009;5;0.0;0.0;120;75;45;20;10;15;25;15;0;5;0;5;
1554;Belorussian;2010;15;5.0;5.0;110;65;40;15;10;15;25;20;0;5;0;5;
1555;Belorussian;2011;15;15.0;0.0;125;75;50;25;5;20;25;20;0;5;0;5;
1556;Belorussian;2012;5;5.0;0.0;120;65;40;15;15;25;25;15;5;0;0;5;
1557;Belorussian;2013;5;0.0;0.0;155;85;40;30;10;30;35;25;5;0;0;10;
1558;Belorussian;2014;5;5.0;0.0;165;80;60;20;5;35;40;30;0;5;0;10;
1559;Belorussian;2015;5;5.0;0.0;155;75;45;25;5;30;40;30;5;5;0;15;
1560;Belorussian;2016;0;0.0;0.0;220;115;65;40;5;30;55;50;0;5;0;20;
1561;Belorussian;2017;5;5.0;0.0;210;100;75;20;5;30;60;55;0;5;0;20;
1562;Belorussian;2018;5;5.0;0.0;260;125;85;35;5;35;75;70;5;0;0;20;
1563;Belorussian;2019;5;0.0;5.0;295;140;90;40;10;35;85;80;5;0;0;30;
1564;Belorussian;2020;5;5.0;0.0;265;125;75;50;5;40;80;75;0;0;0;15;
1565;Belorussian;2021;20;15.0;5.0;260;185;120;60;5;55;0;130;0;0;0;20;
1566;Belorussian;2022;30;25.0;5.0;620;285;165;110;5;50;260;250;5;10;0;20;
1567;Belorussian;2023;20;10.0;10.0;475;225;135;75;15;45;175;125;5;50;0;30;
1568;Zambian;2008;0;0.0;0.0;45;5;0;5;0;35;0;0;0;0;0;0;
1569;Zambian;2009;0;0.0;0.0;45;5;0;5;0;35;0;0;0;0;0;0;
1570;Zambian;2010;0;0.0;0.0;65;5;0;0;5;50;5;0;0;5;0;5;
1571;Zambian;2011;0;0.0;0.0;50;10;10;0;0;35;5;0;0;0;0;0;
1572;Zambian;2012;0;0.0;0.0;50;10;5;0;0;35;5;0;5;0;0;0;
1573;Zambian;2013;0;0.0;0.0;50;15;5;5;0;35;5;0;0;0;0;0;
1574;Zambian;2014;5;5.0;0.0;35;15;5;10;0;20;0;0;0;0;0;0;
1575;Zambian;2015;0;0.0;0.0;50;10;5;5;0;30;5;0;5;0;0;0;
1576;Zambian;2016;0;0.0;0.0;35;10;5;5;0;20;0;0;0;0;0;5;
1577;Zambian;2017;5;5.0;0.0;30;10;5;5;0;10;5;5;0;0;0;5;
1578;Zambian;2018;0;0.0;0.0;45;15;10;5;5;20;5;0;5;0;0;5;
1579;Zambian;2019;0;0.0;0.0;65;20;5;5;5;30;10;5;10;0;0;0;
1580;Zambian;2020;0;0.0;0.0;45;10;5;5;0;25;10;0;5;0;0;0;
1581;Zambian;2021;0;0.0;0.0;55;15;10;5;0;30;10;0;10;0;0;0;
1582;Zambian;2022;0;0.0;0.0;75;20;10;10;5;35;15;5;10;0;0;5;
1583;Zambian;2023;0;0.0;0.0;45;25;10;10;5;20;0;5;0;0;0;0;
1584;Zimbabwean;2008;5;0.0;0.0;115;20;5;10;5;70;20;10;10;0;0;10;
1585;Zimbabwean;2009;5;5.0;0.0;135;30;10;15;5;85;15;5;10;5;0;0;
1586;Zimbabwean;2010;5;0.0;5.0;105;15;5;5;0;70;15;5;10;5;0;5;
1587;Zimbabwean;2011;0;0.0;0.0;80;5;0;0;0;65;10;5;5;5;0;0;
1588;Zimbabwean;2012;0;0.0;0.0;80;10;5;5;5;50;20;5;5;5;0;0;
1589;Zimbabwean;2013;10;0.0;5.0;80;15;5;10;0;50;15;0;10;5;0;0;
1590;Zimbabwean;2014;5;5.0;0.0;65;10;5;5;0;40;15;5;5;0;0;5;
1591;Zimbabwean;2015;5;0.0;0.0;70;15;5;5;0;40;15;10;0;0;0;0;
1592;Zimbabwean;2016;0;0.0;0.0;80;10;5;5;0;45;15;5;5;5;0;5;
1593;Zimbabwean;2017;5;5.0;5.0;100;10;5;5;0;70;20;5;5;5;0;5;
1594;Zimbabwean;2018;5;5.0;5.0;110;20;10;5;5;70;15;10;5;5;0;5;
1595;Zimbabwean;2019;0;0.0;0.0;140;35;20;10;5;70;25;15;5;10;0;5;
1596;Zimbabwean;2020;0;0.0;0.0;125;20;10;5;5;75;25;10;5;10;0;5;
1597;Zimbabwean;2021;15;15.0;0.0;125;20;10;15;0;65;25;15;10;5;0;15;
1598;Zimbabwean;2022;15;5.0;5.0;235;95;40;50;5;65;65;55;5;5;0;10;
1599;Zimbabwean;2023;5;5.0;0.0;220;60;25;30;5;60;80;50;10;20;0;25;
1600;South African;2008;0;0.0;0.0;985;315;145;105;60;50;590;255;15;320;0;25;
1601;South African;2009;0;0.0;0.0;755;230;115;70;45;60;450;140;10;300;0;10;
1602;South African;2010;0;0.0;0.0;645;135;75;30;30;90;405;100;15;290;0;15;
1603;South African;2011;0;0.0;0.0;710;165;85;45;35;90;440;125;15;300;0;10;
1604;South African;2012;0;0.0;0.0;650;195;95;55;40;70;385;95;10;280;0;5;
1605;South African;2013;0;0.0;0.0;880;220;120;90;15;110;510;110;25;380;0;35;
1606;South African;2014;0;0.0;0.0;790;200;115;70;15;90;480;165;25;290;0;25;
1607;South African;2015;0;0.0;0.0;950;250;155;90;5;95;555;230;30;295;0;50;
1608;South African;2016;0;0.0;0.0;1175;335;220;100;15;140;635;300;25;310;0;70;
1609;South African;2017;0;0.0;0.0;1300;380;230;140;15;110;745;370;20;355;0;65;
1610;South African;2018;5;0.0;5.0;1760;590;325;225;40;150;945;545;20;380;0;80;
1611;South African;2019;0;0.0;0.0;2505;1035;495;435;105;155;825;760;35;30;0;490;
1612;South African;2020;0;0.0;0.0;1855;790;380;335;75;105;575;535;20;20;0;385;
1613;South African;2021;0;0.0;0.0;3085;1305;660;530;115;180;1135;1065;35;30;0;460;
1614;South African;2022;0;0.0;0.0;4805;2095;1055;935;105;180;1990;1900;40;50;0;540;
1615;South African;2023;0;0.0;0.0;4475;1965;1000;885;80;170;1725;1635;30;55;0;620;
1616;South Korean;2008;5;0.0;0.0;630;240;115;125;5;230;155;90;15;50;0;5;
1617;South Korean;2009;0;0.0;0.0;615;250;110;135;10;200;155;90;25;40;0;10;
1618;South Korean;2010;5;5.0;0.0;740;240;120;115;5;305;195;100;20;75;0;5;
1619;South Korean;2011;10;10.0;0.0;920;275;130;140;5;435;200;125;30;45;0;5;
1620;South Korean;2012;25;25.0;0.0;920;230;105;120;5;530;155;80;25;50;0;5;
1621;South Korean;2013;5;5.0;0.0;1065;275;130;140;0;590;205;120;35;50;0;0;
1622;South Korean;2014;0;0.0;0.0;1220;270;140;130;5;720;170;100;30;40;0;55;
1623;South Korean;2015;0;0.0;0.0;1375;265;115;145;5;875;145;100;30;15;0;90;
1624;South Korean;2016;0;0.0;0.0;1520;270;135;130;5;1040;175;120;35;20;0;35;
1625;South Korean;2017;0;0.0;0.0;1720;310;150;160;5;1095;180;140;30;10;0;135;
1626;South Korean;2018;0;0.0;0.0;1690;300;150;150;5;1090;215;135;50;25;0;85;
1627;South Korean;2019;0;0.0;0.0;1735;330;160;165;5;1085;235;140;40;50;0;85;
1628;South Korean;2020;0;0.0;0.0;805;210;110;95;5;380;135;75;30;30;0;80;
1629;South Korean;2021;5;0.0;5.0;1175;250;125;120;5;665;210;140;30;40;0;50;
1630;South Korean;2022;0;0.0;0.0;1535;265;130;125;10;950;240;170;30;40;0;80;
1631;South Korean;2023;0;0.0;0.0;1505;300;160;135;5;895;235;160;45;30;0;80;
1632;Swiss;2008;0;0.0;0.0;60;0;0;0;0;0;0;0;0;0;0;60;
1633;Swiss;2009;0;0.0;0.0;55;5;0;0;5;0;0;0;0;0;0;55;
1634;Swiss;2010;0;0.0;0.0;50;0;0;0;0;0;0;0;0;0;0;50;
1635;Swiss;2011;0;0.0;0.0;40;0;0;0;0;0;0;0;0;0;0;35;
1636;Swiss;2012;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1637;Swiss;2013;0;0.0;0.0;10;5;0;0;0;0;0;0;0;0;0;5;
1638;Swiss;2014;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1639;Swiss;2015;0;0.0;0.0;5;0;0;0;0;0;0;0;0;0;0;5;
1640;Swiss;2016;0;0.0;0.0;15;0;0;0;0;0;5;0;0;5;0;10;
1641;Swiss;2017;0;0.0;0.0;15;0;0;0;0;0;10;0;0;10;0;5;
1642;Swiss;2018;0;0.0;0.0;20;0;0;0;0;0;15;0;0;15;0;5;
1643;Swiss;2019;0;0.0;0.0;20;0;0;0;0;0;10;0;0;10;0;10;
1644;Swiss;2020;0;0.0;0.0;15;0;0;0;0;0;5;0;0;5;0;5;
1645;Swiss;2021;0;0.0;0.0;10;0;0;0;0;5;0;0;0;15;0;5;
1646;Swiss;2022;0;0.0;0.0;10;0;0;0;0;5;0;0;0;20;0;5;
1647;Swiss;2023;0;0.0;0.0;5;0;0;0;0;0;0;0;0;10;0;5;
1648;Stateless;2008;55;0.0;0.0;210;65;5;55;5;0;0;0;0;0;0;140;
1649;Stateless;2009;40;20.0;20.0;90;60;5;50;5;0;0;0;0;0;0;30;
1650;Stateless;2010;0;0.0;0.0;85;70;0;65;0;0;0;0;0;0;0;0;
1651;Stateless;2011;30;15.0;15.0;55;45;0;45;0;0;0;0;0;0;0;5;
1652;Stateless;2012;60;50.0;15.0;120;110;0;100;5;0;0;0;0;0;0;10;
1653;Stateless;2013;175;155.0;20.0;125;115;5;85;20;0;0;0;0;0;0;10;
1654;Stateless;2014;1715;1380.0;335.0;110;110;0;95;10;0;0;0;0;0;0;0;
1655;Stateless;2015;4390;1845.0;2545.0;255;245;0;95;150;0;0;0;0;0;0;10;
1656;Stateless;2016;2875;1725.0;1150.0;420;405;0;255;150;5;5;0;0;0;0;5;
1657;Stateless;2017;1775;300.0;1475.0;640;625;10;295;320;0;0;0;0;0;0;10;
1658;Stateless;2018;350;105.0;245.0;485;470;15;365;85;5;5;0;0;0;0;15;
1659;Stateless;2019;255;105.0;150.0;410;370;30;290;50;5;5;0;0;0;0;30;
1660;Stateless;2020;310;165.0;145.0;295;260;10;220;30;15;5;0;0;0;0;20;
1661;Stateless;2021;555;190.0;365.0;200;180;0;155;25;5;0;0;0;0;0;10;
1662;Stateless;2022;565;180.0;385.0;195;185;5;155;25;5;0;5;0;0;0;10;
1663;Stateless;2023;335;195.0;145.0;190;185;10;160;15;5;0;0;0;0;0;5;
1664;Unknown;2008;165;0.0;0.0;2675;1740;30;1690;15;5;5;0;0;5;0;925;
1665;Unknown;2009;295;150.0;145.0;1910;1635;10;1580;40;10;5;0;0;0;0;255;
1666;Unknown;2010;310;150.0;160.0;1855;1635;15;1585;30;10;5;0;0;0;0;225;
1667;Unknown;2011;15;10.0;0.0;1935;1800;15;1740;40;10;5;5;5;0;10;115;
1668;Unknown;2012;235;135.0;100.0;1810;1740;10;1720;10;5;10;5;0;5;15;40;
1669;Unknown;2013;285;165.0;115.0;1840;1670;15;1525;130;15;10;5;0;5;15;130;
1670;Unknown;2014;465;195.0;270.0;1665;1575;20;1515;40;25;15;10;5;0;5;45;
1671;Unknown;2015;250;135.0;115.0;1265;1210;20;1130;60;5;10;5;0;0;5;40;
1672;Unknown;2016;485;355.0;130.0;1070;1035;10;980;40;0;5;0;0;0;10;25;
1673;Unknown;2017;630;285.0;345.0;985;915;10;735;170;25;10;0;0;5;5;30;
1674;Unknown;2018;395;235.0;160.0;795;760;10;640;105;0;5;0;0;0;5;25;
1675;Unknown;2019;465;395.0;70.0;990;925;15;600;310;5;5;5;0;0;5;50;
1676;Unknown;2020;455;380.0;75.0;1320;1285;30;460;795;10;5;5;0;0;0;20;
1677;Unknown;2021;465;315.0;145.0;1280;1225;80;440;700;20;10;15;0;5;0;25;
1678;Unknown;2022;470;290.0;175.0;590;535;85;350;100;20;0;20;0;10;0;35;
1679;Unknown;2023;460;290.0;165.0;645;575;155;350;70;30;25;20;5;15;5;10;
