ID;Regions;SIC1993;Periods;VolumeChange_1;Deflator_2
462;South Netherlands;I Transport, storage and communication;1996;5.9;-0.4
463;South Netherlands;I Transport, storage and communication;1997;9.6;-1.0
464;South Netherlands;I Transport, storage and communication;1998;13.6;-2.4
465;South Netherlands;I Transport, storage and communication;1999;12.3;-4.4
466;South Netherlands;I Transport, storage and communication;2000;12.6;-2.2
467;South Netherlands;I Transport, storage and communication;2001;0.9;1.6
468;South Netherlands;J Financial intermediation;1996;6.0;-4.1
469;South Netherlands;J Financial intermediation;1997;5.0;0.9
470;South Netherlands;J Financial intermediation;1998;0.6;5.2
471;South Netherlands;J Financial intermediation;1999;12.7;5.1
472;South Netherlands;J Financial intermediation;2000;0.8;11.3
473;South Netherlands;J Financial intermediation;2001;4.9;6.1
474;South Netherlands;K Renting and business activities;1996;7.1;3.6
475;South Netherlands;K Renting and business activities;1997;5.8;3.3
476;South Netherlands;K Renting and business activities;1998;5.0;3.7
477;South Netherlands;K Renting and business activities;1999;6.3;3.3
478;South Netherlands;K Renting and business activities;2000;4.4;3.4
479;South Netherlands;K Renting and business activities;2001;2.6;3.8
480;South Netherlands;L Government, defence, social security;1996;0.1;0.0
481;South Netherlands;L Government, defence, social security;1997;2.0;1.6
482;South Netherlands;L Government, defence, social security;1998;2.6;0.9
483;South Netherlands;L Government, defence, social security;1999;1.3;3.6
484;South Netherlands;L Government, defence, social security;2000;0.8;4.0
485;South Netherlands;L Government, defence, social security;2001;2.5;5.1
486;South Netherlands;M Education;1996;0.8;1.6
487;South Netherlands;M Education;1997;5.0;-1.8
488;South Netherlands;M Education;1998;2.2;2.2
489;South Netherlands;M Education;1999;1.2;6.1
490;South Netherlands;M Education;2000;1.9;5.2
491;South Netherlands;M Education;2001;-0.2;8.0
492;South Netherlands;N Health and social work;1996;1.4;0.8
493;South Netherlands;N Health and social work;1997;0.8;3.8
494;South Netherlands;N Health and social work;1998;3.0;2.9
495;South Netherlands;N Health and social work;1999;1.4;5.7
496;South Netherlands;N Health and social work;2000;1.3;6.1
497;South Netherlands;N Health and social work;2001;4.2;7.0
498;South Netherlands;O+P Environment, culture, other services;1996;0.7;2.9
499;South Netherlands;O+P Environment, culture, other services;1997;5.0;3.8
500;South Netherlands;O+P Environment, culture, other services;1998;3.5;4.2
501;South Netherlands;O+P Environment, culture, other services;1999;1.7;3.8
502;South Netherlands;O+P Environment, culture, other services;2000;1.0;4.0
503;South Netherlands;O+P Environment, culture, other services;2001;5.0;4.9
504;Groningen (PV);Total commercial activities;1996;9.1;1.5
505;Groningen (PV);Total commercial activities;1997;-1.7;3.6
506;Groningen (PV);Total commercial activities;1998;-0.1;-2.0
507;Groningen (PV);Total commercial activities;1999;-1.5;-1.1
508;Groningen (PV);Total commercial activities;2000;2.0;11.3
509;Groningen (PV);Total commercial activities;2001;5.2;6.9
510;Groningen (PV);A+B Agriculture, forestry and fishing;1996;4.7;-11.4
511;Groningen (PV);A+B Agriculture, forestry and fishing;1997;13.9;2.7
512;Groningen (PV);A+B Agriculture, forestry and fishing;1998;-5.8;-4.6
513;Groningen (PV);A+B Agriculture, forestry and fishing;1999;7.5;-8.2
514;Groningen (PV);A+B Agriculture, forestry and fishing;2000;7.1;-5.4
515;Groningen (PV);A+B Agriculture, forestry and fishing;2001;-7.4;15.3
516;Groningen (PV);C Mining and quarrying;1996;22.9;4.5
517;Groningen (PV);C Mining and quarrying;1997;-16.5;10.5
518;Groningen (PV);C Mining and quarrying;1998;-5.3;-11.4
519;Groningen (PV);C Mining and quarrying;1999;-18.0;-12.4
520;Groningen (PV);C Mining and quarrying;2000;-8.0;55.0
521;Groningen (PV);C Mining and quarrying;2001;13.2;14.5
522;Groningen (PV);D+E Manufacturing, public utilities;1996;11.6;-0.9
523;Groningen (PV);D+E Manufacturing, public utilities;1997;3.7;0.6
524;Groningen (PV);D+E Manufacturing, public utilities;1998;-1.2;1.3
525;Groningen (PV);D+E Manufacturing, public utilities;1999;1.9;1.6
526;Groningen (PV);D+E Manufacturing, public utilities;2000;6.6;1.8
527;Groningen (PV);D+E Manufacturing, public utilities;2001;-1.3;3.6
528;Groningen (PV);F Construction;1996;-8.4;3.9
529;Groningen (PV);F Construction;1997;0.8;2.3
530;Groningen (PV);F Construction;1998;4.2;3.1
531;Groningen (PV);F Construction;1999;4.7;4.6
532;Groningen (PV);F Construction;2000;-0.4;5.9
533;Groningen (PV);F Construction;2001;4.9;6.2
534;Groningen (PV);G Trade, repair, consumer articles;1996;2.1;-1.9
535;Groningen (PV);G Trade, repair, consumer articles;1997;7.8;-2.0
536;Groningen (PV);G Trade, repair, consumer articles;1998;2.3;2.3
537;Groningen (PV);G Trade, repair, consumer articles;1999;5.1;0.8
538;Groningen (PV);G Trade, repair, consumer articles;2000;4.3;1.5
539;Groningen (PV);G Trade, repair, consumer articles;2001;2.9;3.1
540;Groningen (PV);H Hotels and restaurants;1996;-1.0;3.0
541;Groningen (PV);H Hotels and restaurants;1997;8.5;1.6
542;Groningen (PV);H Hotels and restaurants;1998;8.5;1.0
543;Groningen (PV);H Hotels and restaurants;1999;2.4;6.2
544;Groningen (PV);H Hotels and restaurants;2000;8.5;3.8
545;Groningen (PV);H Hotels and restaurants;2001;1.6;6.9
546;Groningen (PV);I Transport, storage and communication;1996;1.8;0.0
547;Groningen (PV);I Transport, storage and communication;1997;12.2;-1.8
548;Groningen (PV);I Transport, storage and communication;1998;14.0;-3.9
549;Groningen (PV);I Transport, storage and communication;1999;13.4;-6.8
550;Groningen (PV);I Transport, storage and communication;2000;13.2;-2.7
551;Groningen (PV);I Transport, storage and communication;2001;17.9;-1.1
552;Groningen (PV);J Financial intermediation;1996;13.5;-3.7
553;Groningen (PV);J Financial intermediation;1997;13.2;1.2
554;Groningen (PV);J Financial intermediation;1998;4.8;5.0
555;Groningen (PV);J Financial intermediation;1999;2.8;4.8
556;Groningen (PV);J Financial intermediation;2000;-4.2;11.1
557;Groningen (PV);J Financial intermediation;2001;6.9;6.0
558;Groningen (PV);K Renting and business activities;1996;2.4;3.5
559;Groningen (PV);K Renting and business activities;1997;2.0;3.2
560;Groningen (PV);K Renting and business activities;1998;0.2;3.7
561;Groningen (PV);K Renting and business activities;1999;3.7;3.3
562;Groningen (PV);K Renting and business activities;2000;3.7;3.7
563;Groningen (PV);K Renting and business activities;2001;0.4;3.9
564;Groningen (PV);L Government, defence, social security;1996;1.6;0.0
565;Groningen (PV);L Government, defence, social security;1997;0.8;1.5
566;Groningen (PV);L Government, defence, social security;1998;1.4;0.9
567;Groningen (PV);L Government, defence, social security;1999;0.3;3.4
568;Groningen (PV);L Government, defence, social security;2000;2.0;4.2
569;Groningen (PV);L Government, defence, social security;2001;1.2;5.0
570;Groningen (PV);M Education;1996;0.9;1.6
571;Groningen (PV);M Education;1997;4.8;-1.9
572;Groningen (PV);M Education;1998;4.0;1.8
573;Groningen (PV);M Education;1999;3.1;6.2
574;Groningen (PV);M Education;2000;0.4;4.8
575;Groningen (PV);M Education;2001;2.7;7.0
576;Groningen (PV);N Health and social work;1996;3.2;0.7
577;Groningen (PV);N Health and social work;1997;5.7;3.7
578;Groningen (PV);N Health and social work;1998;0.5;2.8
579;Groningen (PV);N Health and social work;1999;1.8;6.2
580;Groningen (PV);N Health and social work;2000;0.1;6.2
581;Groningen (PV);N Health and social work;2001;2.3;7.6
582;Groningen (PV);O+P Environment, culture, other services;1996;3.8;2.7
583;Groningen (PV);O+P Environment, culture, other services;1997;2.8;3.6
584;Groningen (PV);O+P Environment, culture, other services;1998;-2.8;4.0
585;Groningen (PV);O+P Environment, culture, other services;1999;-1.2;3.6
586;Groningen (PV);O+P Environment, culture, other services;2000;1.2;3.8
587;Groningen (PV);O+P Environment, culture, other services;2001;1.4;4.7
588;Friesland (PV);Total commercial activities;1996;2.2;0.6
589;Friesland (PV);Total commercial activities;1997;2.9;2.1
590;Friesland (PV);Total commercial activities;1998;6.3;0.6
591;Friesland (PV);Total commercial activities;1999;1.9;1.6
592;Friesland (PV);Total commercial activities;2000;2.9;5.7
593;Friesland (PV);Total commercial activities;2001;1.4;5.7
594;Friesland (PV);A+B Agriculture, forestry and fishing;1996;1.7;-6.7
595;Friesland (PV);A+B Agriculture, forestry and fishing;1997;7.1;3.6
596;Friesland (PV);A+B Agriculture, forestry and fishing;1998;4.7;-9.1
597;Friesland (PV);A+B Agriculture, forestry and fishing;1999;3.6;-6.6
598;Friesland (PV);A+B Agriculture, forestry and fishing;2000;0.6;3.3
599;Friesland (PV);A+B Agriculture, forestry and fishing;2001;-1.4;8.2
600;Friesland (PV);C Mining and quarrying;1996;-5.3;4.5
601;Friesland (PV);C Mining and quarrying;1997;2.2;10.4
602;Friesland (PV);C Mining and quarrying;1998;32.5;-11.2
603;Friesland (PV);C Mining and quarrying;1999;-14.5;-12.3
604;Friesland (PV);C Mining and quarrying;2000;3.0;53.8
605;Friesland (PV);C Mining and quarrying;2001;-0.5;15.0
606;Friesland (PV);D+E Manufacturing, public utilities;1996;2.5;1.2
607;Friesland (PV);D+E Manufacturing, public utilities;1997;-1.0;1.3
608;Friesland (PV);D+E Manufacturing, public utilities;1998;5.5;2.0
609;Friesland (PV);D+E Manufacturing, public utilities;1999;2.2;3.1
610;Friesland (PV);D+E Manufacturing, public utilities;2000;5.2;-0.2
611;Friesland (PV);D+E Manufacturing, public utilities;2001;0.8;4.3
612;Friesland (PV);F Construction;1996;-4.6;4.4
613;Friesland (PV);F Construction;1997;4.1;2.4
614;Friesland (PV);F Construction;1998;4.1;3.1
615;Friesland (PV);F Construction;1999;7.8;4.7
616;Friesland (PV);F Construction;2000;7.1;6.0
617;Friesland (PV);F Construction;2001;-2.5;6.1
618;Friesland (PV);G Trade, repair, consumer articles;1996;0.9;-1.9
619;Friesland (PV);G Trade, repair, consumer articles;1997;5.2;-1.9
620;Friesland (PV);G Trade, repair, consumer articles;1998;6.1;2.2
621;Friesland (PV);G Trade, repair, consumer articles;1999;6.7;0.8
622;Friesland (PV);G Trade, repair, consumer articles;2000;6.7;1.5
623;Friesland (PV);G Trade, repair, consumer articles;2001;1.4;3.1
624;Friesland (PV);H Hotels and restaurants;1996;-1.5;3.0
625;Friesland (PV);H Hotels and restaurants;1997;14.6;1.6
626;Friesland (PV);H Hotels and restaurants;1998;8.6;1.0
627;Friesland (PV);H Hotels and restaurants;1999;7.7;6.1
628;Friesland (PV);H Hotels and restaurants;2000;6.9;3.8
629;Friesland (PV);H Hotels and restaurants;2001;-2.2;6.8
630;Friesland (PV);I Transport, storage and communication;1996;5.6;-0.3
631;Friesland (PV);I Transport, storage and communication;1997;3.8;-0.4
632;Friesland (PV);I Transport, storage and communication;1998;6.2;-0.8
633;Friesland (PV);I Transport, storage and communication;1999;0.1;-2.2
634;Friesland (PV);I Transport, storage and communication;2000;7.9;-1.0
635;Friesland (PV);I Transport, storage and communication;2001;7.8;1.8
636;Friesland (PV);J Financial intermediation;1996;7.8;-3.0
637;Friesland (PV);J Financial intermediation;1997;9.3;0.6
638;Friesland (PV);J Financial intermediation;1998;4.1;4.6
639;Friesland (PV);J Financial intermediation;1999;0.9;3.8
640;Friesland (PV);J Financial intermediation;2000;-5.4;11.9
641;Friesland (PV);J Financial intermediation;2001;0.3;7.5
642;Friesland (PV);K Renting and business activities;1996;5.8;3.7
643;Friesland (PV);K Renting and business activities;1997;0.3;3.4
644;Friesland (PV);K Renting and business activities;1998;6.3;3.7
645;Friesland (PV);K Renting and business activities;1999;2.8;3.1
646;Friesland (PV);K Renting and business activities;2000;1.5;3.5
647;Friesland (PV);K Renting and business activities;2001;2.4;3.6
648;Friesland (PV);L Government, defence, social security;1996;1.0;0.0
649;Friesland (PV);L Government, defence, social security;1997;2.8;1.6
650;Friesland (PV);L Government, defence, social security;1998;2.1;0.9
651;Friesland (PV);L Government, defence, social security;1999;0.2;3.4
652;Friesland (PV);L Government, defence, social security;2000;1.6;4.1
653;Friesland (PV);L Government, defence, social security;2001;1.2;5.1
654;Friesland (PV);M Education;1996;0.8;1.6
655;Friesland (PV);M Education;1997;3.2;-1.8
656;Friesland (PV);M Education;1998;2.7;2.3
657;Friesland (PV);M Education;1999;-0.2;6.0
658;Friesland (PV);M Education;2000;-1.0;5.4
659;Friesland (PV);M Education;2001;0.6;8.4
660;Friesland (PV);N Health and social work;1996;1.9;0.8
661;Friesland (PV);N Health and social work;1997;1.8;3.9
662;Friesland (PV);N Health and social work;1998;1.4;3.0
663;Friesland (PV);N Health and social work;1999;2.5;5.4
664;Friesland (PV);N Health and social work;2000;0.1;6.0
665;Friesland (PV);N Health and social work;2001;5.1;6.6
666;Friesland (PV);O+P Environment, culture, other services;1996;5.7;3.0
667;Friesland (PV);O+P Environment, culture, other services;1997;3.1;4.0
668;Friesland (PV);O+P Environment, culture, other services;1998;1.7;4.7
669;Friesland (PV);O+P Environment, culture, other services;1999;5.4;4.1
670;Friesland (PV);O+P Environment, culture, other services;2000;2.0;4.4
671;Friesland (PV);O+P Environment, culture, other services;2001;5.4;5.4
672;Drenthe (PV);Total commercial activities;1996;1.2;1.1
673;Drenthe (PV);Total commercial activities;1997;3.5;2.3
674;Drenthe (PV);Total commercial activities;1998;1.8;1.0
675;Drenthe (PV);Total commercial activities;1999;2.0;1.4
676;Drenthe (PV);Total commercial activities;2000;2.9;4.9
677;Drenthe (PV);Total commercial activities;2001;0.5;5.3
678;Drenthe (PV);A+B Agriculture, forestry and fishing;1996;2.1;-6.8
679;Drenthe (PV);A+B Agriculture, forestry and fishing;1997;14.3;2.9
680;Drenthe (PV);A+B Agriculture, forestry and fishing;1998;-3.9;-5.8
681;Drenthe (PV);A+B Agriculture, forestry and fishing;1999;3.6;-10.1
682;Drenthe (PV);A+B Agriculture, forestry and fishing;2000;4.8;2.1
683;Drenthe (PV);A+B Agriculture, forestry and fishing;2001;-6.1;10.5
684;Drenthe (PV);C Mining and quarrying;1996;-7.9;4.5
685;Drenthe (PV);C Mining and quarrying;1997;-8.9;10.1
686;Drenthe (PV);C Mining and quarrying;1998;-8.7;-10.5
687;Drenthe (PV);C Mining and quarrying;1999;-6.7;-11.7
688;Drenthe (PV);C Mining and quarrying;2000;3.8;50.2
689;Drenthe (PV);C Mining and quarrying;2001;-5.4;12.2
690;Drenthe (PV);D+E Manufacturing, public utilities;1996;-1.6;1.6
691;Drenthe (PV);D+E Manufacturing, public utilities;1997;-0.3;1.2
692;Drenthe (PV);D+E Manufacturing, public utilities;1998;4.3;1.4
693;Drenthe (PV);D+E Manufacturing, public utilities;1999;0.2;1.4
694;Drenthe (PV);D+E Manufacturing, public utilities;2000;3.4;-3.5
695;Drenthe (PV);D+E Manufacturing, public utilities;2001;0.3;2.2
696;Drenthe (PV);F Construction;1996;4.6;4.0
697;Drenthe (PV);F Construction;1997;0.8;2.3
698;Drenthe (PV);F Construction;1998;0.9;3.1
699;Drenthe (PV);F Construction;1999;5.4;4.7
700;Drenthe (PV);F Construction;2000;-1.0;5.9
701;Drenthe (PV);F Construction;2001;7.5;6.2
702;Drenthe (PV);G Trade, repair, consumer articles;1996;3.6;-2.0
703;Drenthe (PV);G Trade, repair, consumer articles;1997;6.9;-2.0
704;Drenthe (PV);G Trade, repair, consumer articles;1998;6.7;2.1
