ID;Geslacht;Leeftijd;Herkomstgroepering;HoogstGevolgdeOpleiding;Recidive;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenPer10000Inwoners_2;TotaalVerdachtenVanMisdrijven_3;VerdachtenPer10000Inwoners_4
181;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Hbo, wo;1;2007;4490.0;80.0;2400.0;43.0
182;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Hbo, wo;1;2008;4340.0;74.0;2300.0;39.0
183;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Hbo, wo;1;2009;4410.0;72.0;2410.0;39.0
184;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Hbo, wo;1;2010;4020.0;63.0;2320.0;36.0
185;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Hbo, wo;1;2011;3840.0;59.0;2310.0;35.0
186;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Hbo, wo;1;2012;;;2300.0;34.0
187;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Hbo, wo;1;2013;;;2000.0;29.0
188;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Hbo, wo;1;2014;;;;
189;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;0;2006;32720.0;758.0;24620.0;627.0
190;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;0;2007;27130.0;743.0;20640.0;627.0
191;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;0;2008;23370.0;719.0;17110.0;588.0
192;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;0;2009;18930.0;666.0;13560.0;524.0
193;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;0;2010;15260.0;554.0;11150.0;445.0
194;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;0;2011;14000.0;459.0;10230.0;366.0
195;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;0;2012;12890.0;402.0;9340.0;315.0
196;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;0;2013;12140.0;336.0;8780.0;276.0
197;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;0;2014;72910.0;241.0;50800.0;168.0
198;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;2;2006;9040.0;131.0;9560.0;187.0
199;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;2;2007;7980.0;124.0;7890.0;161.0
200;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;2;2008;7910.0;127.0;7080.0;140.0
201;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;2;2009;6810.0;119.0;6070.0;123.0
202;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;2;2010;6150.0;111.0;5340.0;114.0
203;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;2;2011;6220.0;100.0;5440.0;101.0
204;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;2;2012;;;5050.0;100.0
205;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;2;2013;;;4980.0;96.0
206;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;2;2014;;;22150.0;69.0
207;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;1;2006;23680.0;627.0;15060.0;440.0
208;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;1;2007;19150.0;619.0;12760.0;466.0
209;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;1;2008;15460.0;592.0;10020.0;448.0
210;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;1;2009;12120.0;547.0;7490.0;401.0
211;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;1;2010;9100.0;443.0;5810.0;331.0
212;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;1;2011;7770.0;359.0;4800.0;265.0
213;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;1;2012;;;4290.0;215.0
214;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;1;2013;;;3800.0;180.0
215;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Totaal herkomstgroepering;Opleiding onbekend;1;2014;;;28650.0;99.0
216;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;0;2006;75280.0;365.0;50840.0;252.0
217;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;0;2007;75370.0;367.0;53170.0;262.0
218;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;0;2008;70580.0;343.0;49610.0;243.0
219;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;0;2009;66220.0;323.0;44470.0;217.0
220;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;0;2010;56850.0;277.0;40800.0;198.0
221;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;0;2011;52920.0;257.0;39390.0;191.0
222;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;0;2012;48390.0;235.0;36270.0;175.0
223;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;0;2013;41330.0;200.0;29590.0;142.0
224;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;0;2014;36620.0;178.0;25060.0;120.0
225;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;2;2006;20910.0;98.0;25800.0;129.0
226;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;2;2007;21170.0;101.0;26570.0;132.0
227;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;2;2008;21830.0;104.0;23970.0;118.0
228;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;2;2009;21810.0;105.0;20980.0;103.0
229;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;2;2010;18320.0;89.0;19250.0;94.0
230;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;2;2011;18180.0;88.0;18600.0;91.0
231;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;2;2012;;;16870.0;82.0
232;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;2;2013;;;13670.0;66.0
233;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;2;2014;;;11850.0;57.0
234;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;1;2006;54360.0;267.0;25050.0;124.0
235;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;1;2007;54200.0;266.0;26600.0;130.0
236;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;1;2008;48750.0;239.0;25650.0;125.0
237;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;1;2009;44410.0;218.0;23490.0;115.0
238;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;1;2010;38530.0;188.0;21550.0;104.0
239;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;1;2011;34740.0;169.0;20780.0;100.0
240;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;1;2012;;;19390.0;93.0
241;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;1;2013;;;15920.0;76.0
242;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Totaal opleidingen;1;2014;;;13200.0;63.0
243;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;0;2006;1940.0;293.0;1020.0;154.0
244;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;0;2007;1400.0;242.0;780.0;134.0
245;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;0;2008;1150.0;220.0;650.0;125.0
246;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;0;2009;1000.0;211.0;540.0;113.0
247;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;0;2010;720.0;160.0;410.0;91.0
248;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;0;2011;640.0;148.0;410.0;94.0
249;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;0;2012;660.0;153.0;390.0;91.0
250;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;0;2013;590.0;144.0;330.0;80.0
251;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;0;2014;;;;
252;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;2;2006;450.0;69.0;530.0;80.0
253;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;2;2007;370.0;63.0;400.0;69.0
254;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;2;2008;370.0;70.0;300.0;56.0
255;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;2;2009;340.0;71.0;230.0;48.0
256;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;2;2010;200.0;44.0;170.0;38.0
257;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;2;2011;190.0;45.0;160.0;37.0
258;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;2;2012;;;170.0;39.0
259;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;2;2013;;;130.0;32.0
260;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;2;2014;;;;
261;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;1;2006;1490.0;225.0;490.0;74.0
262;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;1;2007;1030.0;179.0;380.0;65.0
263;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;1;2008;790.0;150.0;360.0;68.0
264;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;1;2009;660.0;140.0;310.0;65.0
265;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;1;2010;520.0;116.0;240.0;53.0
266;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;1;2011;450.0;103.0;250.0;57.0
267;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;1;2012;;;230.0;52.0
268;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;1;2013;;;200.0;48.0
269;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Basisonderwijs;1;2014;;;;
270;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;0;2006;16100.0;608.0;9470.0;357.0
271;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;0;2007;16330.0;616.0;10180.0;384.0
272;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;0;2008;14560.0;554.0;8920.0;339.0
273;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;0;2009;13660.0;528.0;7870.0;304.0
274;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;0;2010;11220.0;440.0;6940.0;272.0
275;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;0;2011;10090.0;396.0;6480.0;254.0
276;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;0;2012;9420.0;365.0;6060.0;235.0
277;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;0;2013;7770.0;297.0;4490.0;172.0
278;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;0;2014;;;;
279;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;2;2006;4030.0;152.0;5580.0;211.0
280;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;2;2007;4230.0;160.0;5690.0;214.0
281;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;2;2008;4310.0;164.0;4670.0;178.0
282;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;2;2009;4570.0;177.0;3980.0;154.0
283;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;2;2010;3590.0;141.0;3530.0;138.0
284;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;2;2011;3470.0;136.0;3230.0;127.0
285;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;2;2012;;;2960.0;115.0
286;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;2;2013;;;2130.0;81.0
287;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;2;2014;;;;
288;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;1;2006;12070.0;456.0;3880.0;147.0
289;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;1;2007;12100.0;456.0;4500.0;170.0
290;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;1;2008;10260.0;390.0;4250.0;161.0
291;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;1;2009;9090.0;351.0;3880.0;150.0
292;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;1;2010;7630.0;299.0;3410.0;134.0
293;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;1;2011;6620.0;260.0;3250.0;127.0
294;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;1;2012;;;3100.0;120.0
295;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;1;2013;;;2370.0;90.0
296;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Vmbo;1;2014;;;;
297;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;0;2006;1060.0;1000.0;670.0;630.0
298;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;0;2007;2000.0;942.0;1280.0;604.0
299;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;0;2008;2230.0;932.0;1470.0;617.0
300;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;0;2009;2300.0;893.0;1460.0;565.0
301;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;0;2010;2190.0;792.0;1570.0;568.0
302;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;0;2011;2250.0;763.0;1590.0;537.0
303;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;0;2012;2300.0;735.0;1650.0;528.0
304;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;0;2013;2360.0;713.0;1640.0;493.0
305;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;0;2014;;;;
306;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;2;2006;190.0;184.0;300.0;287.0
307;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;2;2007;410.0;193.0;630.0;297.0
308;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;2;2008;510.0;214.0;720.0;300.0
309;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;2;2009;510.0;197.0;610.0;236.0
310;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;2;2010;430.0;156.0;650.0;236.0
311;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;2;2011;530.0;180.0;630.0;215.0
312;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;2;2012;;;610.0;194.0
313;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;2;2013;;;590.0;177.0
314;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;2;2014;;;;
315;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;1;2006;860.0;817.0;360.0;342.0
316;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;1;2007;1590.0;750.0;650.0;307.0
317;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;1;2008;1720.0;718.0;760.0;317.0
318;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;1;2009;1790.0;696.0;850.0;329.0
319;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;1;2010;1760.0;636.0;920.0;332.0
320;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;1;2011;1720.0;583.0;950.0;323.0
321;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;1;2012;;;1040.0;333.0
322;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;1;2013;;;1050.0;316.0
323;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Voortgezet speciaal onderwijs;1;2014;;;;
324;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;0;2006;25730.0;538.0;19200.0;401.0
325;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;0;2007;28420.0;545.0;21970.0;421.0
326;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;0;2008;29100.0;521.0;22560.0;404.0
327;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;0;2009;29240.0;503.0;21620.0;372.0
328;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;0;2010;26740.0;451.0;21050.0;355.0
329;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;0;2011;25580.0;432.0;20960.0;354.0
330;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;0;2012;23770.0;405.0;19410.0;331.0
331;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;0;2013;20380.0;350.0;16080.0;276.0
332;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;0;2014;;;;
333;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;2;2006;6280.0;131.0;9410.0;197.0
334;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;2;2007;6820.0;131.0;10430.0;200.0
335;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;2;2008;7450.0;133.0;10100.0;181.0
336;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;2;2009;7960.0;137.0;9290.0;160.0
337;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;2;2010;7120.0;120.0;8890.0;150.0
338;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;2;2011;7170.0;121.0;8800.0;149.0
339;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;2;2012;;;8030.0;137.0
340;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;2;2013;;;6670.0;114.0
341;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;2;2014;;;;
342;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;1;2006;19450.0;406.0;9790.0;205.0
343;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;1;2007;21600.0;414.0;11540.0;221.0
344;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;1;2008;21650.0;388.0;12450.0;223.0
345;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;1;2009;21280.0;366.0;12320.0;212.0
346;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;1;2010;19620.0;331.0;12160.0;205.0
347;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;1;2011;18410.0;311.0;12170.0;205.0
348;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;1;2012;;;11390.0;194.0
349;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;1;2013;;;9410.0;162.0
350;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Mbo;1;2014;;;;
351;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;0;2006;8000.0;156.0;4090.0;80.0
352;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;0;2007;8400.0;162.0;4530.0;88.0
353;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;0;2008;7860.0;151.0;4320.0;83.0
354;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;0;2009;7320.0;138.0;3690.0;70.0
355;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;0;2010;6180.0;115.0;3330.0;62.0
356;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;0;2011;5890.0;108.0;3280.0;60.0
357;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;0;2012;4820.0;88.0;2790.0;51.0
358;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;0;2013;3850.0;71.0;1970.0;37.0
359;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;0;2014;;;;
360;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;2;2006;3260.0;64.0;2950.0;58.0
361;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;2;2007;3560.0;69.0;3250.0;63.0
362;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;2;2008;3730.0;71.0;3040.0;58.0
363;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;2;2009;3780.0;71.0;2580.0;49.0
364;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;2;2010;2970.0;55.0;2300.0;43.0
365;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;2;2011;3070.0;57.0;2240.0;41.0
366;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;2;2012;;;1880.0;34.0
367;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;2;2013;;;1310.0;24.0
368;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;2;2014;;;;
369;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;1;2006;4740.0;92.0;1130.0;22.0
370;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;1;2007;4840.0;94.0;1280.0;25.0
371;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;1;2008;4140.0;79.0;1290.0;25.0
372;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;1;2009;3540.0;67.0;1110.0;21.0
373;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;1;2010;3210.0;60.0;1030.0;19.0
374;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;1;2011;2820.0;52.0;1040.0;19.0
375;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;1;2012;;;910.0;17.0
376;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;1;2013;;;660.0;12.0
377;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Havo, vwo;1;2014;;;;
378;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Hbo, wo;0;2006;5510.0;125.0;4240.0;96.0
379;Totaal mannen en vrouwen;Totaal 12 tot 25 jaar;Autochtoon;Hbo, wo;0;2007;5860.0;130.0;4720.0;105.0
