ID;InEnUitvoer;Perioden;OorspronkelijkeReeks_1;WerkdaggecorrigeerdeReeks_2;Prijs_3;OorspronkelijkeReeks_4;WerkdaggecorrigeerdeReeks_5;OorspronkelijkeReeks_6;WerkdaggecorrigeerdeReeks_7;Prijs_8;OorspronkelijkeReeks_9;WerkdaggecorrigeerdeReeks_10
991;Uitvoer;2023 april;115.7;121.1;120.9;95.7;100.1;-3.7;-1.1;-2.0;-1.7;0.9
992;Uitvoer;2023 mei;121.3;119.9;121.0;100.2;99.0;-3.2;-3.8;-4.0;0.9;0.3
993;Uitvoer;2023 juni;128.0;124.8;117.1;109.3;106.7;-3.2;-5.1;-4.6;1.5;-0.5
994;Uitvoer;2023 2e kwartaal;121.7;121.9;119.6;101.7;101.9;-3.3;-3.4;-3.6;0.3;0.2
995;Uitvoer;2023 juli;111.6;114.9;118.2;94.4;97.2;-9.5;-9.5;-6.5;-3.2;-3.2
996;Uitvoer;2023 augustus;112.5;110.1;118.3;95.2;93.1;-7.5;-7.5;-6.6;-1.0;-1.0
997;Uitvoer;2023 september;119.6;120.9;119.5;100.1;101.2;-11.5;-9.1;-5.4;-6.4;-3.9
998;Uitvoer;2023 3e kwartaal;114.5;115.3;118.7;96.5;97.2;-9.6;-8.7;-6.2;-3.6;-2.8
999;Uitvoer;2023 oktober;125.1;125.6;121.8;102.7;103.1;-12.2;-14.4;-8.6;-3.9;-6.4
1000;Uitvoer;2023 november;126.8;124.9;119.6;106.0;104.4;-12.7;-12.7;-7.4;-5.7;-5.7
1001;Uitvoer;2023 december;117.9;122.5;119.0;99.0;103.2;-10.4;-6.1;-4.6;-6.0;-1.6
1002;Uitvoer;2023 4e kwartaal;123.3;124.3;120.2;102.6;103.6;-11.8;-11.3;-6.9;-5.2;-4.6
1003;Uitvoer;2023;120.8;121.0;120.0;100.7;100.9;-4.0;-3.9;-3.1;-0.9;-0.8
1004;Uitvoer;2024 januari;108.9;107.2;116.9;93.1;91.6;-11.4;-11.9;-5.2;-6.5;-7.1
1005;Uitvoer;2024 februari;107.4;104.5;117.8;91.1;88.8;-5.6;-8.7;-2.7;-3.1;-6.2
1006;Uitvoer;2024 maart;121.0;124.3;118.7;101.9;104.7;-10.3;-5.5;-1.5;-9.0;-4.1
1007;Uitvoer;2024 1e kwartaal;112.4;112.0;117.8;95.4;95.0;-9.2;-8.6;-3.1;-6.3;-5.7
1008;Uitvoer;2024 april;122.2;119.0;119.3;102.5;99.7;5.6;-1.7;-1.4;7.1;-0.3
1009;Uitvoer;2024 mei;117.0;115.6;120.6;97.0;95.8;-3.6;-3.6;-0.4;-3.2;-3.2
1010;Uitvoer;2024 juni;121.3;124.6;117.6;103.1;106.0;-5.2;-0.2;0.4;-5.6;-0.6
1011;Uitvoer;2024 2e kwartaal;120.2;119.7;119.1;100.9;100.5;-1.3;-1.8;-0.4;-0.8;-1.4
1012;Uitvoer;2024 juli;122.8;120.1;120.4;102.0;99.7;10.1;4.5;1.9;8.1;2.6
1013;Uitvoer;2024 augustus;110.0;110.4;118.2;93.1;93.4;-2.3;0.3;-0.1;-2.2;0.4
1014;Uitvoer;2024 september;119.9;121.3;117.0;102.5;103.7;0.3;0.3;-2.1;2.4;2.4
1015;Uitvoer;2024 3e kwartaal;117.6;117.3;118.6;99.2;98.9;2.7;1.7;-0.1;2.7;1.8
1016;Uitvoer;2024 oktober;130.8;128.0;121.2;108.0;105.6;4.6;1.9;-0.5;5.1;2.4
1017;Uitvoer;2024 november;129.1;130.6;119.9;107.7;108.9;1.8;4.5;0.2;1.6;4.3
1018;Uitvoer;2024 december;121.4;123.0;120.7;100.6;102.1;2.9;0.3;1.4;1.6;-1.1
1019;Uitvoer;2024 4e kwartaal;127.1;127.2;120.6;105.4;105.5;3.1;2.3;0.3;2.8;1.9
1020;Uitvoer;2025 januari;116.7;114.9;120.1;97.2;95.6;7.2;7.2;2.7;4.4;4.4
1021;Uitvoer;2025 februari;110.2;110.4;121.5;90.7;91.3;2.7;5.7;3.2;-0.5;2.9
