ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
7811;Objects in/part of churches;Geldrop-Mierlo;2016;0
7812;Objects in/part of churches;Gemert-Bakel;2013;0
7813;Objects in/part of churches;Gemert-Bakel;2014;0
7814;Objects in/part of churches;Gemert-Bakel;2015;0
7815;Objects in/part of churches;Gemert-Bakel;2016;0
7816;Objects in/part of churches;Gennep;2013;1
7817;Objects in/part of churches;Gennep;2014;0
7818;Objects in/part of churches;Gennep;2015;0
7819;Objects in/part of churches;Gennep;2016;0
7820;Objects in/part of churches;Giessenlanden;2013;0
7821;Objects in/part of churches;Giessenlanden;2014;0
7822;Objects in/part of churches;Giessenlanden;2015;0
7823;Objects in/part of churches;Giessenlanden;2016;0
7824;Objects in/part of churches;Gilze en Rijen;2013;0
7825;Objects in/part of churches;Gilze en Rijen;2014;0
7826;Objects in/part of churches;Gilze en Rijen;2015;0
7827;Objects in/part of churches;Gilze en Rijen;2016;0
7828;Objects in/part of churches;Goeree-Overflakkee;2013;0
7829;Objects in/part of churches;Goeree-Overflakkee;2014;0
7830;Objects in/part of churches;Goeree-Overflakkee;2015;0
7831;Objects in/part of churches;Goeree-Overflakkee;2016;0
7832;Objects in/part of churches;Goes;2013;0
7833;Objects in/part of churches;Goes;2014;0
7834;Objects in/part of churches;Goes;2015;0
7835;Objects in/part of churches;Goes;2016;0
7836;Objects in/part of churches;Goirle;2013;0
7837;Objects in/part of churches;Goirle;2014;0
7838;Objects in/part of churches;Goirle;2015;0
7839;Objects in/part of churches;Goirle;2016;0
7840;Objects in/part of churches;Gooise Meren;2013;0
7841;Objects in/part of churches;Gooise Meren;2014;0
7842;Objects in/part of churches;Gooise Meren;2015;0
7843;Objects in/part of churches;Gooise Meren;2016;0
7844;Objects in/part of churches;Gorinchem;2013;0
7845;Objects in/part of churches;Gorinchem;2014;0
7846;Objects in/part of churches;Gorinchem;2015;0
7847;Objects in/part of churches;Gorinchem;2016;0
7848;Objects in/part of churches;Gouda;2013;1
7849;Objects in/part of churches;Gouda;2014;1
7850;Objects in/part of churches;Gouda;2015;1
7851;Objects in/part of churches;Gouda;2016;1
7852;Objects in/part of churches;Grave;2013;0
7853;Objects in/part of churches;Grave;2014;0
7854;Objects in/part of churches;Grave;2015;0
7855;Objects in/part of churches;Grave;2016;0
7856;Objects in/part of churches;'s-Gravenhage (The Hague) (municipality);2013;0
7857;Objects in/part of churches;'s-Gravenhage (The Hague) (municipality);2014;0
7858;Objects in/part of churches;'s-Gravenhage (The Hague) (municipality);2015;0
7859;Objects in/part of churches;'s-Gravenhage (The Hague) (municipality);2016;0
7860;Objects in/part of churches;Groningen (municipality);2013;1
7861;Objects in/part of churches;Groningen (municipality);2014;1
7862;Objects in/part of churches;Groningen (municipality);2015;1
7863;Objects in/part of churches;Groningen (municipality);2016;1
7864;Objects in/part of churches;Grootegast;2013;0
7865;Objects in/part of churches;Grootegast;2014;0
7866;Objects in/part of churches;Grootegast;2015;0
7867;Objects in/part of churches;Grootegast;2016;0
7868;Objects in/part of churches;Gulpen-Wittem;2013;1
7869;Objects in/part of churches;Gulpen-Wittem;2014;1
7870;Objects in/part of churches;Gulpen-Wittem;2015;1
7871;Objects in/part of churches;Gulpen-Wittem;2016;1
7872;Objects in/part of churches;Haaksbergen;2013;0
7873;Objects in/part of churches;Haaksbergen;2014;0
7874;Objects in/part of churches;Haaksbergen;2015;0
7875;Objects in/part of churches;Haaksbergen;2016;0
7876;Objects in/part of churches;Haaren;2013;0
7877;Objects in/part of churches;Haaren;2014;0
7878;Objects in/part of churches;Haaren;2015;0
7879;Objects in/part of churches;Haaren;2016;0
7880;Objects in/part of churches;Haarlem;2013;11
7881;Objects in/part of churches;Haarlem;2014;11
7882;Objects in/part of churches;Haarlem;2015;11
7883;Objects in/part of churches;Haarlem;2016;11
7884;Objects in/part of churches;Haarlemmerliede en Spaarnwoude;2013;0
7885;Objects in/part of churches;Haarlemmerliede en Spaarnwoude;2014;0
7886;Objects in/part of churches;Haarlemmerliede en Spaarnwoude;2015;0
7887;Objects in/part of churches;Haarlemmerliede en Spaarnwoude;2016;0
7888;Objects in/part of churches;Haarlemmermeer;2013;0
7889;Objects in/part of churches;Haarlemmermeer;2014;0
7890;Objects in/part of churches;Haarlemmermeer;2015;0
7891;Objects in/part of churches;Haarlemmermeer;2016;0
7892;Objects in/part of churches;Halderberge;2013;0
7893;Objects in/part of churches;Halderberge;2014;0
7894;Objects in/part of churches;Halderberge;2015;0
7895;Objects in/part of churches;Halderberge;2016;0
7896;Objects in/part of churches;Hardenberg;2013;1
7897;Objects in/part of churches;Hardenberg;2014;1
7898;Objects in/part of churches;Hardenberg;2015;1
7899;Objects in/part of churches;Hardenberg;2016;1
7900;Objects in/part of churches;Harderwijk;2013;1
7901;Objects in/part of churches;Harderwijk;2014;1
7902;Objects in/part of churches;Harderwijk;2015;1
7903;Objects in/part of churches;Harderwijk;2016;1
7904;Objects in/part of churches;Hardinxveld-Giessendam;2013;0
7905;Objects in/part of churches;Hardinxveld-Giessendam;2014;0
7906;Objects in/part of churches;Hardinxveld-Giessendam;2015;0
7907;Objects in/part of churches;Hardinxveld-Giessendam;2016;0
7908;Objects in/part of churches;Haren;2013;0
7909;Objects in/part of churches;Haren;2014;0
7910;Objects in/part of churches;Haren;2015;0
7911;Objects in/part of churches;Haren;2016;0
7912;Objects in/part of churches;Harlingen;2013;0
7913;Objects in/part of churches;Harlingen;2014;0
7914;Objects in/part of churches;Harlingen;2015;0
7915;Objects in/part of churches;Harlingen;2016;0
7916;Objects in/part of churches;Hattem;2013;1
7917;Objects in/part of churches;Hattem;2014;1
7918;Objects in/part of churches;Hattem;2015;1
7919;Objects in/part of churches;Hattem;2016;1
7920;Objects in/part of churches;Heemskerk;2013;0
7921;Objects in/part of churches;Heemskerk;2014;0
7922;Objects in/part of churches;Heemskerk;2015;0
7923;Objects in/part of churches;Heemskerk;2016;0
7924;Objects in/part of churches;Heemstede;2013;1
7925;Objects in/part of churches;Heemstede;2014;1
7926;Objects in/part of churches;Heemstede;2015;1
7927;Objects in/part of churches;Heemstede;2016;1
7928;Objects in/part of churches;Heerde;2013;0
7929;Objects in/part of churches;Heerde;2014;0
7930;Objects in/part of churches;Heerde;2015;0
7931;Objects in/part of churches;Heerde;2016;0
7932;Objects in/part of churches;Heerenveen;2013;3
7933;Objects in/part of churches;Heerenveen;2014;3
7934;Objects in/part of churches;Heerenveen;2015;3
7935;Objects in/part of churches;Heerenveen;2016;3
7936;Objects in/part of churches;Heerhugowaard;2013;1
7937;Objects in/part of churches;Heerhugowaard;2014;1
7938;Objects in/part of churches;Heerhugowaard;2015;1
7939;Objects in/part of churches;Heerhugowaard;2016;1
7940;Objects in/part of churches;Heerlen;2013;1
7941;Objects in/part of churches;Heerlen;2014;1
7942;Objects in/part of churches;Heerlen;2015;1
7943;Objects in/part of churches;Heerlen;2016;1
7944;Objects in/part of churches;Heeze-Leende;2013;0
7945;Objects in/part of churches;Heeze-Leende;2014;0
7946;Objects in/part of churches;Heeze-Leende;2015;0
7947;Objects in/part of churches;Heeze-Leende;2016;0
7948;Objects in/part of churches;Heiloo;2013;1
7949;Objects in/part of churches;Heiloo;2014;1
7950;Objects in/part of churches;Heiloo;2015;1
7951;Objects in/part of churches;Heiloo;2016;1
7952;Objects in/part of churches;Den Helder;2013;0
7953;Objects in/part of churches;Den Helder;2014;0
7954;Objects in/part of churches;Den Helder;2015;0
7955;Objects in/part of churches;Den Helder;2016;0
7956;Objects in/part of churches;Hellendoorn;2013;1
7957;Objects in/part of churches;Hellendoorn;2014;1
7958;Objects in/part of churches;Hellendoorn;2015;1
7959;Objects in/part of churches;Hellendoorn;2016;1
7960;Objects in/part of churches;Hellevoetsluis;2013;0
7961;Objects in/part of churches;Hellevoetsluis;2014;0
7962;Objects in/part of churches;Hellevoetsluis;2015;0
7963;Objects in/part of churches;Hellevoetsluis;2016;0
7964;Objects in/part of churches;Helmond;2013;0
7965;Objects in/part of churches;Helmond;2014;0
7966;Objects in/part of churches;Helmond;2015;0
7967;Objects in/part of churches;Helmond;2016;0
7968;Objects in/part of churches;Hendrik-Ido-Ambacht;2013;0
7969;Objects in/part of churches;Hendrik-Ido-Ambacht;2014;0
7970;Objects in/part of churches;Hendrik-Ido-Ambacht;2015;0
7971;Objects in/part of churches;Hendrik-Ido-Ambacht;2016;0
7972;Objects in/part of churches;Hengelo (O.);2013;0
7973;Objects in/part of churches;Hengelo (O.);2014;0
7974;Objects in/part of churches;Hengelo (O.);2015;0
7975;Objects in/part of churches;Hengelo (O.);2016;0
7976;Objects in/part of churches;'s-Hertogenbosch;2013;0
7977;Objects in/part of churches;'s-Hertogenbosch;2014;0
7978;Objects in/part of churches;'s-Hertogenbosch;2015;0
7979;Objects in/part of churches;'s-Hertogenbosch;2016;0
7980;Objects in/part of churches;Heumen;2013;0
7981;Objects in/part of churches;Heumen;2014;0
7982;Objects in/part of churches;Heumen;2015;0
7983;Objects in/part of churches;Heumen;2016;0
7984;Objects in/part of churches;Heusden;2013;1
7985;Objects in/part of churches;Heusden;2014;1
7986;Objects in/part of churches;Heusden;2015;1
7987;Objects in/part of churches;Heusden;2016;1
7988;Objects in/part of churches;Hillegom;2013;0
7989;Objects in/part of churches;Hillegom;2014;0
7990;Objects in/part of churches;Hillegom;2015;0
7991;Objects in/part of churches;Hillegom;2016;0
7992;Objects in/part of churches;Hilvarenbeek;2013;0
7993;Objects in/part of churches;Hilvarenbeek;2014;0
7994;Objects in/part of churches;Hilvarenbeek;2015;0
7995;Objects in/part of churches;Hilvarenbeek;2016;0
7996;Objects in/part of churches;Hilversum;2013;0
7997;Objects in/part of churches;Hilversum;2014;0
7998;Objects in/part of churches;Hilversum;2015;0
7999;Objects in/part of churches;Hilversum;2016;0
8000;Objects in/part of churches;Hof van Twente;2013;0
8001;Objects in/part of churches;Hof van Twente;2014;0
8002;Objects in/part of churches;Hof van Twente;2015;0
8003;Objects in/part of churches;Hof van Twente;2016;0
8004;Objects in/part of churches;Hollands Kroon;2013;0
8005;Objects in/part of churches;Hollands Kroon;2014;0
8006;Objects in/part of churches;Hollands Kroon;2015;0
8007;Objects in/part of churches;Hollands Kroon;2016;0
8008;Objects in/part of churches;Hoogeveen;2013;0
8009;Objects in/part of churches;Hoogeveen;2014;0
8010;Objects in/part of churches;Hoogeveen;2015;0
8011;Objects in/part of churches;Hoogeveen;2016;0
8012;Objects in/part of churches;Hoogezand-Sappemeer;2013;1
8013;Objects in/part of churches;Hoogezand-Sappemeer;2014;1
8014;Objects in/part of churches;Hoogezand-Sappemeer;2015;1
8015;Objects in/part of churches;Hoogezand-Sappemeer;2016;1
8016;Objects in/part of churches;Hoorn;2013;0
8017;Objects in/part of churches;Hoorn;2014;0
8018;Objects in/part of churches;Hoorn;2015;0
8019;Objects in/part of churches;Hoorn;2016;0
8020;Objects in/part of churches;Horst aan de Maas;2013;0
8021;Objects in/part of churches;Horst aan de Maas;2014;0
8022;Objects in/part of churches;Horst aan de Maas;2015;0
8023;Objects in/part of churches;Horst aan de Maas;2016;0
8024;Objects in/part of churches;Houten;2013;0
8025;Objects in/part of churches;Houten;2014;0
8026;Objects in/part of churches;Houten;2015;0
8027;Objects in/part of churches;Houten;2016;0
8028;Objects in/part of churches;Huizen;2013;0
8029;Objects in/part of churches;Huizen;2014;0
8030;Objects in/part of churches;Huizen;2015;0
8031;Objects in/part of churches;Huizen;2016;0
8032;Objects in/part of churches;Hulst;2013;0
8033;Objects in/part of churches;Hulst;2014;0
8034;Objects in/part of churches;Hulst;2015;0
8035;Objects in/part of churches;Hulst;2016;0
8036;Objects in/part of churches;IJsselstein;2013;0
8037;Objects in/part of churches;IJsselstein;2014;0
8038;Objects in/part of churches;IJsselstein;2015;0
8039;Objects in/part of churches;IJsselstein;2016;0
8040;Objects in/part of churches;Kaag en Braassem;2013;2
8041;Objects in/part of churches;Kaag en Braassem;2014;2
8042;Objects in/part of churches;Kaag en Braassem;2015;2
8043;Objects in/part of churches;Kaag en Braassem;2016;2
8044;Objects in/part of churches;Kampen;2013;0
8045;Objects in/part of churches;Kampen;2014;0
8046;Objects in/part of churches;Kampen;2015;0
8047;Objects in/part of churches;Kampen;2016;0
8048;Objects in/part of churches;Kapelle;2013;0
8049;Objects in/part of churches;Kapelle;2014;0
8050;Objects in/part of churches;Kapelle;2015;0
8051;Objects in/part of churches;Kapelle;2016;0
8052;Objects in/part of churches;Katwijk;2013;0
8053;Objects in/part of churches;Katwijk;2014;0
8054;Objects in/part of churches;Katwijk;2015;0
8055;Objects in/part of churches;Katwijk;2016;0
8056;Objects in/part of churches;Kerkrade;2013;0
8057;Objects in/part of churches;Kerkrade;2014;0
8058;Objects in/part of churches;Kerkrade;2015;0
8059;Objects in/part of churches;Kerkrade;2016;0
8060;Objects in/part of churches;Koggenland;2013;3
8061;Objects in/part of churches;Koggenland;2014;3
8062;Objects in/part of churches;Koggenland;2015;3
8063;Objects in/part of churches;Koggenland;2016;3
8064;Objects in/part of churches;Kollumerland en Nieuwkruisland;2013;0
8065;Objects in/part of churches;Kollumerland en Nieuwkruisland;2014;0
8066;Objects in/part of churches;Kollumerland en Nieuwkruisland;2015;0
8067;Objects in/part of churches;Kollumerland en Nieuwkruisland;2016;0
8068;Objects in/part of churches;Korendijk;2013;0
8069;Objects in/part of churches;Korendijk;2014;0
8070;Objects in/part of churches;Korendijk;2015;0
8071;Objects in/part of churches;Korendijk;2016;0
8072;Objects in/part of churches;Krimpen aan den IJssel;2013;0
8073;Objects in/part of churches;Krimpen aan den IJssel;2014;0
8074;Objects in/part of churches;Krimpen aan den IJssel;2015;0
8075;Objects in/part of churches;Krimpen aan den IJssel;2016;0
8076;Objects in/part of churches;Krimpenerwaard;2013;5
8077;Objects in/part of churches;Krimpenerwaard;2014;5
8078;Objects in/part of churches;Krimpenerwaard;2015;5
8079;Objects in/part of churches;Krimpenerwaard;2016;5
8080;Objects in/part of churches;Laarbeek;2013;1
8081;Objects in/part of churches;Laarbeek;2014;1
8082;Objects in/part of churches;Laarbeek;2015;1
8083;Objects in/part of churches;Laarbeek;2016;1
8084;Objects in/part of churches;Landerd;2013;1
8085;Objects in/part of churches;Landerd;2014;1
8086;Objects in/part of churches;Landerd;2015;1
8087;Objects in/part of churches;Landerd;2016;1
8088;Objects in/part of churches;Landgraaf;2013;0
8089;Objects in/part of churches;Landgraaf;2014;0
8090;Objects in/part of churches;Landgraaf;2015;0
8091;Objects in/part of churches;Landgraaf;2016;0
8092;Objects in/part of churches;Landsmeer;2013;0
8093;Objects in/part of churches;Landsmeer;2014;0
8094;Objects in/part of churches;Landsmeer;2015;0
8095;Objects in/part of churches;Landsmeer;2016;0
8096;Objects in/part of churches;Langedijk;2013;0
8097;Objects in/part of churches;Langedijk;2014;0
8098;Objects in/part of churches;Langedijk;2015;0
8099;Objects in/part of churches;Langedijk;2016;0
8100;Objects in/part of churches;Lansingerland;2013;0
8101;Objects in/part of churches;Lansingerland;2014;0
8102;Objects in/part of churches;Lansingerland;2015;0
8103;Objects in/part of churches;Lansingerland;2016;0
8104;Objects in/part of churches;Laren (NH.);2013;0
8105;Objects in/part of churches;Laren (NH.);2014;0
8106;Objects in/part of churches;Laren (NH.);2015;0
8107;Objects in/part of churches;Laren (NH.);2016;0
8108;Objects in/part of churches;Leek;2013;1
8109;Objects in/part of churches;Leek;2014;1
8110;Objects in/part of churches;Leek;2015;1
8111;Objects in/part of churches;Leek;2016;1
8112;Objects in/part of churches;Leerdam;2013;1
8113;Objects in/part of churches;Leerdam;2014;1
8114;Objects in/part of churches;Leerdam;2015;1
8115;Objects in/part of churches;Leerdam;2016;1
8116;Objects in/part of churches;Leeuwarden;2013;2
8117;Objects in/part of churches;Leeuwarden;2014;2
8118;Objects in/part of churches;Leeuwarden;2015;2
8119;Objects in/part of churches;Leeuwarden;2016;2
8120;Objects in/part of churches;Leeuwarderadeel;2013;0
8121;Objects in/part of churches;Leeuwarderadeel;2014;0
8122;Objects in/part of churches;Leeuwarderadeel;2015;0
8123;Objects in/part of churches;Leeuwarderadeel;2016;0
8124;Objects in/part of churches;Leiden;2013;1
8125;Objects in/part of churches;Leiden;2014;1
8126;Objects in/part of churches;Leiden;2015;1
8127;Objects in/part of churches;Leiden;2016;1
8128;Objects in/part of churches;Leiderdorp;2013;0
8129;Objects in/part of churches;Leiderdorp;2014;0
8130;Objects in/part of churches;Leiderdorp;2015;0
8131;Objects in/part of churches;Leiderdorp;2016;0
8132;Objects in/part of churches;Leidschendam-Voorburg;2013;0
8133;Objects in/part of churches;Leidschendam-Voorburg;2014;0
8134;Objects in/part of churches;Leidschendam-Voorburg;2015;0
8135;Objects in/part of churches;Leidschendam-Voorburg;2016;0
8136;Objects in/part of churches;Lelystad;2013;0
8137;Objects in/part of churches;Lelystad;2014;0
8138;Objects in/part of churches;Lelystad;2015;0
