ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
8451;Totaal woningen;Verspreide huizen Lieshout;Laarbeek                                ;Buurt     ;BU16590209;2750.0;5150.0;;1.0
8452;Totaal woningen;Wijk 03 Mariahout;Laarbeek                                ;Wijk      ;WK165903  ;1840.0;4080.0;;1.0
8453;Totaal woningen;Mariahout;Laarbeek                                ;Buurt     ;BU16590300;1680.0;3690.0;;1.0
8454;Totaal woningen;Verspreide huizen Mariahout;Laarbeek                                ;Buurt     ;BU16590309;2190.0;4910.0;;1.0
8455;Totaal woningen;Landerd;Landerd                                 ;Gemeente  ;GM1685    ;1690.0;3700.0;;
8456;Totaal woningen;Wijk 00 Schaijk;Landerd                                 ;Wijk      ;WK168500  ;1690.0;3700.0;;1.0
8457;Totaal woningen;Schaijk;Landerd                                 ;Buurt     ;BU16850000;1600.0;3560.0;;1.0
8458;Totaal woningen;Verspreide huizen Schaijkse Heide;Landerd                                 ;Buurt     ;BU16850007;2220.0;4480.0;;1.0
8459;Totaal woningen;Verspreide huizen Mun;Landerd                                 ;Buurt     ;BU16850008;2670.0;5130.0;;1.0
8460;Totaal woningen;Overige verspreide huizen;Landerd                                 ;Buurt     ;BU16850009;;;;1.0
8461;Totaal woningen;Wijk 01 Reek;Landerd                                 ;Wijk      ;WK168501  ;1790.0;3620.0;;1.0
8462;Totaal woningen;Reek;Landerd                                 ;Buurt     ;BU16850100;1750.0;3510.0;;1.0
8463;Totaal woningen;Verspr.h. Reekse Heide en Bovenland;Landerd                                 ;Buurt     ;BU16850109;2070.0;4500.0;;1.0
8464;Totaal woningen;Wijk 02 Zeeland;Landerd                                 ;Wijk      ;WK168502  ;1650.0;3680.0;;1.0
8465;Totaal woningen;Zeeland;Landerd                                 ;Buurt     ;BU16850200;1520.0;3390.0;;1.0
8466;Totaal woningen;Nabbegat-Voederheil;Landerd                                 ;Buurt     ;BU16850201;2310.0;5350.0;;1.0
8467;Totaal woningen;Oventje;Landerd                                 ;Buurt     ;BU16850202;2020.0;4560.0;;1.0
8468;Totaal woningen;Verspreide huizen Trent-Graspeel;Landerd                                 ;Buurt     ;BU16850207;2240.0;5250.0;;1.0
8469;Totaal woningen;Verspreide huizen Zevenhuis;Landerd                                 ;Buurt     ;BU16850208;2290.0;4430.0;;1.0
8470;Totaal woningen;Verspreide huizen Duifhuis-Kreitsberg;Landerd                                 ;Buurt     ;BU16850209;2400.0;5010.0;;1.0
8471;Totaal woningen;Wijk 09 Verspreide huizen Zeeland;Landerd                                 ;Wijk      ;WK168509  ;2780.0;5570.0;;1.0
8472;Totaal woningen;Verspreide huizen Peel;Landerd                                 ;Buurt     ;BU16850909;2780.0;5570.0;;1.0
8473;Totaal woningen;Landgraaf;Landgraaf                               ;Gemeente  ;GM0882    ;1430.0;2900.0;;
8474;Totaal woningen;Wijk 00 Schaesberg;Landgraaf                               ;Wijk      ;WK088200  ;1410.0;2880.0;;1.0
8475;Totaal woningen;Kakert;Landgraaf                               ;Buurt     ;BU08820001;1600.0;3180.0;;1.0
8476;Totaal woningen;Lichtenberg;Landgraaf                               ;Buurt     ;BU08820002;1390.0;2740.0;;1.0
8477;Totaal woningen;De Dormig;Landgraaf                               ;Buurt     ;BU08820003;1720.0;2870.0;;1.0
8478;Totaal woningen;De Streep;Landgraaf                               ;Buurt     ;BU08820004;1340.0;2640.0;;1.0
8479;Totaal woningen;Klinkerkwartier;Landgraaf                               ;Buurt     ;BU08820005;1440.0;3100.0;;1.0
8480;Totaal woningen;Achter de Haesen;Landgraaf                               ;Buurt     ;BU08820006;1100.0;2510.0;;1.0
8481;Totaal woningen;Leenhof;Landgraaf                               ;Buurt     ;BU08820007;1560.0;3140.0;;1.0
8482;Totaal woningen;Schaesberg Centrum;Landgraaf                               ;Buurt     ;BU08820008;1350.0;2660.0;;1.0
8483;Totaal woningen;Achter den Winkel;Landgraaf                               ;Buurt     ;BU08820009;1120.0;2640.0;;1.0
8484;Totaal woningen;Mijnbuurt;Landgraaf                               ;Buurt     ;BU08820010;1330.0;3070.0;;1.0
8485;Totaal woningen;Eiske;Landgraaf                               ;Buurt     ;BU08820011;1510.0;2820.0;;1.0
8486;Totaal woningen;Heistraat;Landgraaf                               ;Buurt     ;BU08820012;1840.0;4330.0;;1.0
8487;Totaal woningen;Gravenrode;Landgraaf                               ;Buurt     ;BU08820020;1930.0;4080.0;;1.0
8488;Totaal woningen;Wijk 01 Nieuwenhagen;Landgraaf                               ;Wijk      ;WK088201  ;1410.0;2820.0;;1.0
8489;Totaal woningen;Nieuwenhagerheide;Landgraaf                               ;Buurt     ;BU08820101;1410.0;2820.0;;1.0
8490;Totaal woningen;Oud Nieuwenhagen;Landgraaf                               ;Buurt     ;BU08820102;1350.0;2650.0;;1.0
8491;Totaal woningen;Hoefveld;Landgraaf                               ;Buurt     ;BU08820103;1620.0;3260.0;;1.0
8492;Totaal woningen;Op de Kamp;Landgraaf                               ;Buurt     ;BU08820104;1020.0;2420.0;;1.0
8493;Totaal woningen;Exdel;Landgraaf                               ;Buurt     ;BU08820105;2110.0;3500.0;;1.0
8494;Totaal woningen;Buitengebied Brunssumerheide (2);Landgraaf                               ;Buurt     ;BU08820120;1740.0;4480.0;;1.0
8495;Totaal woningen;Wijk 02 Ubach over Worms;Landgraaf                               ;Wijk      ;WK088202  ;1480.0;3000.0;;1.0
8496;Totaal woningen;Abdissenbosch;Landgraaf                               ;Buurt     ;BU08820201;1700.0;3300.0;;1.0
8497;Totaal woningen;Parkheide;Landgraaf                               ;Buurt     ;BU08820202;1580.0;3640.0;;1.0
8498;Totaal woningen;Namiddagsche Driessen;Landgraaf                               ;Buurt     ;BU08820203;1370.0;3110.0;;1.0
8499;Totaal woningen;Lauradorp;Landgraaf                               ;Buurt     ;BU08820204;1390.0;2860.0;;1.0
8500;Totaal woningen;Waubach;Landgraaf                               ;Buurt     ;BU08820205;1370.0;2630.0;;1.0
8501;Totaal woningen;Groenstraat;Landgraaf                               ;Buurt     ;BU08820206;1780.0;3270.0;;1.0
8502;Totaal woningen;Rimburg;Landgraaf                               ;Buurt     ;BU08820207;1550.0;2870.0;;1.0
8503;Totaal woningen;Brunssumerheide (1);Landgraaf                               ;Buurt     ;BU08820220;;;;1.0
8504;Totaal woningen;Landsmeer;Landsmeer                               ;Gemeente  ;GM0415    ;1500.0;3160.0;;
8505;Totaal woningen;Wijk 00 Landsmeer;Landsmeer                               ;Wijk      ;WK041500  ;1410.0;3040.0;;1.0
8506;Totaal woningen;Landsmeer;Landsmeer                               ;Buurt     ;BU04150000;1690.0;3380.0;;1.0
8507;Totaal woningen;Plan Centrum-Noord;Landsmeer                               ;Buurt     ;BU04150001;1420.0;2690.0;;1.0
8508;Totaal woningen;Plan Centrum-Zuid;Landsmeer                               ;Buurt     ;BU04150002;1570.0;3280.0;;1.0
8509;Totaal woningen;Plan Centrum-West;Landsmeer                               ;Buurt     ;BU04150003;1140.0;2980.0;;1.0
8510;Totaal woningen;Verspr.h. ten oosten van Landsmeer;Landsmeer                               ;Buurt     ;BU04150009;2540.0;4290.0;;1.0
8511;Totaal woningen;Wijk 01 Ilpendam;Landsmeer                               ;Wijk      ;WK041501  ;2180.0;4010.0;;1.0
8512;Totaal woningen;Purmerland;Landsmeer                               ;Buurt     ;BU04150101;1940.0;3670.0;;1.0
8513;Totaal woningen;Den Ilp;Landsmeer                               ;Buurt     ;BU04150102;2270.0;4150.0;;1.0
8514;Totaal woningen;Langedijk;Langedijk                               ;Gemeente  ;GM0416    ;1270.0;2900.0;;
8515;Totaal woningen;Wijk 00;Langedijk                               ;Wijk      ;WK041600  ;1270.0;2900.0;;1.0
8516;Totaal woningen;Oudkarspel;Langedijk                               ;Buurt     ;BU04160000;1410.0;3060.0;;1.0
8517;Totaal woningen;Noord-Scharwoude;Langedijk                               ;Buurt     ;BU04160001;1270.0;2790.0;;1.0
8518;Totaal woningen;Zuid-Scharwoude;Langedijk                               ;Buurt     ;BU04160002;1240.0;2890.0;;1.0
8519;Totaal woningen;Broek op Langedijk;Langedijk                               ;Buurt     ;BU04160003;990.0;2920.0;;1.0
8520;Totaal woningen;Laanweg en Waarddijk;Langedijk                               ;Buurt     ;BU04160004;1880.0;3630.0;;1.0
8521;Totaal woningen;Sint Pancras;Langedijk                               ;Buurt     ;BU04160005;1440.0;2880.0;;1.0
8522;Totaal woningen;Koedijk;Langedijk                               ;Buurt     ;BU04160006;2090.0;3690.0;;1.0
8523;Totaal woningen;Lansingerland;Lansingerland                           ;Gemeente  ;GM1621    ;1200.0;3300.0;;
8524;Totaal woningen;Wijk 11 Bergschenhoek;Lansingerland                           ;Wijk      ;WK162111  ;1340.0;2980.0;;1.0
8525;Totaal woningen;Dorp Bergschenhoek;Lansingerland                           ;Buurt     ;BU16211111;1310.0;2960.0;;1.0
8526;Totaal woningen;De Driehoek;Lansingerland                           ;Buurt     ;BU16211121;2140.0;3650.0;;1.0
8527;Totaal woningen;Wijk 12 De Ackers;Lansingerland                           ;Wijk      ;WK162112  ;1220.0;3610.0;;1.0
8528;Totaal woningen;Bergsche Ackers;Lansingerland                           ;Buurt     ;BU16211211;1290.0;3680.0;;1.0
8529;Totaal woningen;Oosteindsche Ackers;Lansingerland                           ;Buurt     ;BU16211221;1330.0;3910.0;;1.0
8530;Totaal woningen;Ackerse Zoom;Lansingerland                           ;Buurt     ;BU16211231;880.0;2890.0;;1.0
8531;Totaal woningen;Wijk 13 Boterdorp;Lansingerland                           ;Wijk      ;WK162113  ;620.0;3330.0;;1.0
8532;Totaal woningen;Beemdenbuurt;Lansingerland                           ;Buurt     ;BU16211311;1340.0;3230.0;;1.0
8533;Totaal woningen;Eilandenbuurt;Lansingerland                           ;Buurt     ;BU16211321;70.0;3430.0;;1.0
8534;Totaal woningen;Boterdorpse Zoom;Lansingerland                           ;Buurt     ;BU16211331;940.0;3200.0;;1.0
8535;Totaal woningen;Wijk 14;Lansingerland                           ;Wijk      ;WK162114  ;2430.0;4880.0;;1.0
8536;Totaal woningen;Wilderszijde;Lansingerland                           ;Buurt     ;BU16211411;2430.0;4880.0;;1.0
8537;Totaal woningen;Wijk 15 Oosteindsche Polder;Lansingerland                           ;Wijk      ;WK162115  ;1780.0;4170.0;;1.0
8538;Totaal woningen;Bergse Nos;Lansingerland                           ;Buurt     ;BU16211514;1860.0;3990.0;;1.0
8539;Totaal woningen;Schreyracker;Lansingerland                           ;Buurt     ;BU16211522;1460.0;5350.0;;1.0
8540;Totaal woningen;Hoeksekade;Lansingerland                           ;Buurt     ;BU16211531;1440.0;3510.0;;1.0
8541;Totaal woningen;Weg en Land;Lansingerland                           ;Buurt     ;BU16211543;2950.0;4850.0;;1.0
8542;Totaal woningen;Warmoeziersweg;Lansingerland                           ;Buurt     ;BU16211552;1700.0;5750.0;;1.0
8543;Totaal woningen;Wijk 21 Berkel;Lansingerland                           ;Wijk      ;WK162121  ;1210.0;2730.0;;1.0
8544;Totaal woningen;Berkel Dorp;Lansingerland                           ;Buurt     ;BU16212111;1150.0;2500.0;;1.0
8545;Totaal woningen;Parkbuurt;Lansingerland                           ;Buurt     ;BU16212121;1010.0;3040.0;;1.0
8546;Totaal woningen;Oranjebuurt;Lansingerland                           ;Buurt     ;BU16212131;1390.0;2700.0;;1.0
8547;Totaal woningen;Annie M.G. Schmidtpark Midden;Lansingerland                           ;Buurt     ;BU16212144;;;;1.0
8548;Totaal woningen;Wijk 22 Noordpolder;Lansingerland                           ;Wijk      ;WK162122  ;1240.0;2970.0;;1.0
8549;Totaal woningen;Bomen- en Struikenbuurt;Lansingerland                           ;Buurt     ;BU16212211;1040.0;2490.0;;1.0
8550;Totaal woningen;Sterrenbuurt;Lansingerland                           ;Buurt     ;BU16212221;1170.0;2740.0;;1.0
8551;Totaal woningen;Edelsteenbuurt;Lansingerland                           ;Buurt     ;BU16212231;1350.0;3500.0;;1.0
8552;Totaal woningen;Componistenbuurt;Lansingerland                           ;Buurt     ;BU16212241;1610.0;3480.0;;1.0
8553;Totaal woningen;Annie M.G. Schmidtpark Noord;Lansingerland                           ;Buurt     ;BU16212254;;;;1.0
8554;Totaal woningen;Wijk 23 Meerpolder;Lansingerland                           ;Wijk      ;WK162123  ;890.0;3240.0;;1.0
8555;Totaal woningen;Merenbuurt;Lansingerland                           ;Buurt     ;BU16212311;820.0;3880.0;;1.0
8556;Totaal woningen;Rivierenbuurt;Lansingerland                           ;Buurt     ;BU16212321;880.0;2880.0;;1.0
8557;Totaal woningen;Havenbuurt;Lansingerland                           ;Buurt     ;BU16212331;940.0;3290.0;;1.0
8558;Totaal woningen;Wijk 24 Noordeinde;Lansingerland                           ;Wijk      ;WK162124  ;1920.0;4550.0;;1.0
8559;Totaal woningen;Noordeinde;Lansingerland                           ;Buurt     ;BU16212412;1920.0;4550.0;;1.0
8560;Totaal woningen;Wijk 25 Zuidpolder;Lansingerland                           ;Wijk      ;WK162125  ;1200.0;3370.0;;1.0
8561;Totaal woningen;Bloemenbuurt;Lansingerland                           ;Buurt     ;BU16212511;1440.0;3250.0;;1.0
8562;Totaal woningen;Parc Rodenrijs;Lansingerland                           ;Buurt     ;BU16212521;1120.0;3500.0;;1.0
8563;Totaal woningen;Vogelbuurt;Lansingerland                           ;Buurt     ;BU16212531;1080.0;3210.0;;1.0
8564;Totaal woningen;Weidebloembuurt;Lansingerland                           ;Buurt     ;BU16212541;1270.0;3560.0;;1.0
8565;Totaal woningen;Wijk 26 De Wadden;Lansingerland                           ;Wijk      ;WK162126  ;1260.0;3450.0;;1.0
8566;Totaal woningen;Rodenrijse Zoom;Lansingerland                           ;Buurt     ;BU16212611;1190.0;3440.0;;1.0
8567;Totaal woningen;Bonfut;Lansingerland                           ;Buurt     ;BU16212621;1960.0;3570.0;;1.0
8568;Totaal woningen;Berkelse Poort;Lansingerland                           ;Buurt     ;BU16212633;;;;1.0
8569;Totaal woningen;Annie M.G. Schmidtpark Zuid;Lansingerland                           ;Buurt     ;BU16212644;;;;1.0
8570;Totaal woningen;Wijk 27 Westpolder;Lansingerland                           ;Wijk      ;WK162127  ;1120.0;3380.0;;1.0
8571;Totaal woningen;Bolwerk;Lansingerland                           ;Buurt     ;BU16212711;1080.0;3430.0;;1.0
8572;Totaal woningen;Gouden Griffelbuurt;Lansingerland                           ;Buurt     ;BU16212721;1190.0;3630.0;;1.0
8573;Totaal woningen;Gouden Uilbuurt;Lansingerland                           ;Buurt     ;BU16212731;1170.0;3350.0;;1.0
8574;Totaal woningen;Buurt 2741;Lansingerland                           ;Buurt     ;BU16212741;1050.0;2690.0;;1.0
8575;Totaal woningen;Wijk 28 Rodenrijs;Lansingerland                           ;Wijk      ;WK162128  ;1670.0;3510.0;;1.0
8576;Totaal woningen;Vlinderstrik;Lansingerland                           ;Buurt     ;BU16212814;1760.0;3630.0;;1.0
8577;Totaal woningen;Spoorhaven;Lansingerland                           ;Buurt     ;BU16212823;1290.0;3130.0;;1.0
8578;Totaal woningen;Bedrijventerrein Rodenrijs;Lansingerland                           ;Buurt     ;BU16212833;2560.0;;;1.0
8579;Totaal woningen;Oudeland;Lansingerland                           ;Buurt     ;BU16212843;2240.0;;;1.0
8580;Totaal woningen;Buurt 2851;Lansingerland                           ;Buurt     ;BU16212851;940.0;2860.0;;1.0
8581;Totaal woningen;Bergboezem;Lansingerland                           ;Buurt     ;BU16212864;1920.0;3690.0;;1.0
8582;Totaal woningen;Wijk 31 Bleiswijk;Lansingerland                           ;Wijk      ;WK162131  ;1350.0;3020.0;;1.0
8583;Totaal woningen;Schildersbuurt;Lansingerland                           ;Buurt     ;BU16213111;1460.0;3380.0;;1.0
8584;Totaal woningen;Zeeheldenbuurt;Lansingerland                           ;Buurt     ;BU16213121;1590.0;3100.0;;1.0
8585;Totaal woningen;De Hoefslag;Lansingerland                           ;Buurt     ;BU16213133;2070.0;4260.0;;1.0
8586;Totaal woningen;Oranjebuurt;Lansingerland                           ;Buurt     ;BU16213141;1160.0;2790.0;;1.0
8587;Totaal woningen;Zeldenrust;Lansingerland                           ;Buurt     ;BU16213162;1890.0;4310.0;;1.0
8588;Totaal woningen;Wijk 32 Hoekeindse Zoom;Lansingerland                           ;Wijk      ;WK162132  ;1260.0;3230.0;;1.0
8589;Totaal woningen;Molenbuurt;Lansingerland                           ;Buurt     ;BU16213211;1250.0;3750.0;;1.0
8590;Totaal woningen;Sterrenbuurt;Lansingerland                           ;Buurt     ;BU16213221;1230.0;3440.0;;1.0
8591;Totaal woningen;Bomenbuurt;Lansingerland                           ;Buurt     ;BU16213231;1240.0;2910.0;;1.0
8592;Totaal woningen;Merenveld;Lansingerland                           ;Buurt     ;BU16213242;;;;1.0
8593;Totaal woningen;Vogelbuurt;Lansingerland                           ;Buurt     ;BU16213251;1520.0;3240.0;;1.0
8594;Totaal woningen;De Tuinen;Lansingerland                           ;Buurt     ;BU16213261;980.0;3180.0;;1.0
8595;Totaal woningen;Wijk 33 Bleiswijk Buiten;Lansingerland                           ;Wijk      ;WK162133  ;1730.0;4760.0;;1.0
8596;Totaal woningen;Overbuurtse Polder;Lansingerland                           ;Buurt     ;BU16213312;1590.0;4900.0;;1.0
8597;Totaal woningen;Klappolder;Lansingerland                           ;Buurt     ;BU16213323;2280.0;4600.0;;1.0
8598;Totaal woningen;Rotte Zoom;Lansingerland                           ;Buurt     ;BU16213334;2690.0;5730.0;;1.0
8599;Totaal woningen;Kruisweg;Lansingerland                           ;Buurt     ;BU16213344;2200.0;4200.0;;1.0
8600;Totaal woningen;Prisma;Lansingerland                           ;Buurt     ;BU16213353;;;;1.0
8601;Totaal woningen;Laren;Laren                                   ;Gemeente  ;GM0417    ;2240.0;3690.0;;
8602;Totaal woningen;Laren;Laren                                   ;Wijk      ;WK041703  ;2240.0;3690.0;;1.0
8603;Totaal woningen;Laren-Centrum;Laren                                   ;Buurt     ;BU04170320;2050.0;3410.0;;1.0
8604;Totaal woningen;Laren-Natuurgebied;Laren                                   ;Buurt     ;BU04170321;;;;1.0
8605;Totaal woningen;Omloop;Laren                                   ;Buurt     ;BU04170322;1890.0;3050.0;;1.0
8606;Totaal woningen;Oostereng;Laren                                   ;Buurt     ;BU04170323;2860.0;4520.0;;1.0
8607;Totaal woningen;Postiljon;Laren                                   ;Buurt     ;BU04170324;1430.0;4610.0;;1.0
8608;Totaal woningen;Rijksweg-Noord;Laren                                   ;Buurt     ;BU04170325;4430.0;6030.0;;1.0
8609;Totaal woningen;Rijksweg-Zuid;Laren                                   ;Buurt     ;BU04170326;4270.0;6650.0;;1.0
8610;Totaal woningen;Steenbergen;Laren                                   ;Buurt     ;BU04170327;3120.0;5350.0;;1.0
8611;Totaal woningen;Zevenend;Laren                                   ;Buurt     ;BU04170328;1790.0;3090.0;;1.0
8612;Totaal woningen;Zwarte Berg;Laren                                   ;Buurt     ;BU04170329;3670.0;5380.0;;1.0
8613;Totaal woningen;Leek;Leek                                    ;Gemeente  ;GM0022    ;1650.0;2930.0;;
8614;Totaal woningen;Wijk 00 Leek;Leek                                    ;Wijk      ;WK002200  ;1570.0;2800.0;;1.0
8615;Totaal woningen;Diepswal;Leek                                    ;Buurt     ;BU00220001;1730.0;3620.0;;1.0
8616;Totaal woningen;Centrum Leek en omgeving;Leek                                    ;Buurt     ;BU00220002;1550.0;2460.0;;1.0
8617;Totaal woningen;Rodenburg en omgeving;Leek                                    ;Buurt     ;BU00220003;1570.0;2820.0;;1.0
8618;Totaal woningen;Nienoordsrand;Leek                                    ;Buurt     ;BU00220004;2670.0;3810.0;;1.0
8619;Totaal woningen;Buitengebied ten oosten van Leek;Leek                                    ;Buurt     ;BU00220008;;;;1.0
8620;Totaal woningen;Buitengebied ten zuiden van Leek;Leek                                    ;Buurt     ;BU00220009;1290.0;3360.0;;1.0
8621;Totaal woningen;Wijk 01 Zevenhuizen;Leek                                    ;Wijk      ;WK002201  ;2020.0;3300.0;;1.0
8622;Totaal woningen;Bebouwde kom Zevenhuizen;Leek                                    ;Buurt     ;BU00220100;1840.0;2900.0;;1.0
8623;Totaal woningen;De Haspel;Leek                                    ;Buurt     ;BU00220101;2120.0;3620.0;;1.0
8624;Totaal woningen;Drostinnewijk;Leek                                    ;Buurt     ;BU00220102;2130.0;4010.0;;1.0
8625;Totaal woningen;Boerenstreek;Leek                                    ;Buurt     ;BU00220103;2200.0;2960.0;;1.0
8626;Totaal woningen;Buitengebied ten noorden van Zevenhuizen;Leek                                    ;Buurt     ;BU00220107;2050.0;4090.0;;1.0
8627;Totaal woningen;Buitengebied ten oosten van Zevenhuizen;Leek                                    ;Buurt     ;BU00220108;2140.0;4100.0;;1.0
8628;Totaal woningen;Buitengebied ten westen van Zevenhuizen;Leek                                    ;Buurt     ;BU00220109;2310.0;3730.0;;1.0
8629;Totaal woningen;Wijk 02 Tolbert;Leek                                    ;Wijk      ;WK002202  ;1520.0;2860.0;;1.0
8630;Totaal woningen;Bebouwde kom Tolbert;Leek                                    ;Buurt     ;BU00220200;1570.0;2990.0;;1.0
8631;Totaal woningen;Sint Maheerdt;Leek                                    ;Buurt     ;BU00220201;1370.0;2640.0;;1.0
8632;Totaal woningen;Buitengebied Tolbert;Leek                                    ;Buurt     ;BU00220209;2330.0;3840.0;;1.0
8633;Totaal woningen;Wijk 04 Midwolde;Leek                                    ;Wijk      ;WK002204  ;2310.0;3990.0;;1.0
8634;Totaal woningen;Bebouwde kom Midwolde;Leek                                    ;Buurt     ;BU00220400;2360.0;3940.0;;1.0
8635;Totaal woningen;Pasop;Leek                                    ;Buurt     ;BU00220401;2280.0;3760.0;;1.0
8636;Totaal woningen;Buitengebied Midwolde;Leek                                    ;Buurt     ;BU00220409;2300.0;4170.0;;1.0
8637;Totaal woningen;Wijk 05 Lettelbert;Leek                                    ;Wijk      ;WK002205  ;2240.0;3770.0;;1.0
8638;Totaal woningen;Bebouwde kom Lettelbert;Leek                                    ;Buurt     ;BU00220500;2360.0;3690.0;;1.0
8639;Totaal woningen;Buitengebied Lettelbert;Leek                                    ;Buurt     ;BU00220509;2130.0;3900.0;;1.0
8640;Totaal woningen;Wijk 06 Oostwold;Leek                                    ;Wijk      ;WK002206  ;1840.0;3310.0;;1.0
8641;Totaal woningen;Bebouwde kom Oostwold;Leek                                    ;Buurt     ;BU00220600;1810.0;3320.0;;1.0
8642;Totaal woningen;Buitengebied-Oostwold;Leek                                    ;Buurt     ;BU00220609;2060.0;3030.0;;1.0
8643;Totaal woningen;Wijk 07 Enumatil;Leek                                    ;Wijk      ;WK002207  ;1840.0;3120.0;;1.0
8644;Totaal woningen;Bebouwde kom Enumatil;Leek                                    ;Buurt     ;BU00220700;1810.0;3100.0;;1.0
8645;Totaal woningen;Buitengebied Enumatil;Leek                                    ;Buurt     ;BU00220709;1970.0;3200.0;;1.0
8646;Totaal woningen;Leerdam;Leerdam                                 ;Gemeente  ;GM0545    ;1270.0;2780.0;;
8647;Totaal woningen;Wijk 00 Leerdam;Leerdam                                 ;Wijk      ;WK054500  ;1270.0;2780.0;;1.0
8648;Totaal woningen;Leerdam-Centrum;Leerdam                                 ;Buurt     ;BU05450001;1000.0;2290.0;;1.0
8649;Totaal woningen;Leerdam-West;Leerdam                                 ;Buurt     ;BU05450002;1060.0;2410.0;;1.0
8650;Totaal woningen;Leerdam-Oost;Leerdam                                 ;Buurt     ;BU05450003;1370.0;2890.0;;1.0
8651;Totaal woningen;Leerdam-Noord;Leerdam                                 ;Buurt     ;BU05450004;1300.0;2950.0;;1.0
8652;Totaal woningen;Verspreide huizen Leerdam;Leerdam                                 ;Buurt     ;BU05450005;1930.0;3800.0;;1.0
8653;Totaal woningen;Kedichem;Leerdam                                 ;Buurt     ;BU05450006;1780.0;3560.0;;1.0
8654;Totaal woningen;Schoonrewoerd;Leerdam                                 ;Buurt     ;BU05450007;1590.0;3290.0;;1.0
8655;Totaal woningen;Leeuwarden;Leeuwarden                              ;Gemeente  ;GM0080    ;1260.0;2230.0;;
8656;Totaal woningen;Binnenstad;Leeuwarden                              ;Wijk      ;WK008010  ;1000.0;1790.0;;1.0
8657;Totaal woningen;De Waag;Leeuwarden                              ;Buurt     ;BU00801001;1110.0;2040.0;;1.0
8658;Totaal woningen;Nieuwestad;Leeuwarden                              ;Buurt     ;BU00801002;1450.0;2130.0;;1.0
8659;Totaal woningen;Oldehove;Leeuwarden                              ;Buurt     ;BU00801003;1160.0;1870.0;;1.0
8660;Totaal woningen;Grote Kerkbuurt;Leeuwarden                              ;Buurt     ;BU00801004;1080.0;1880.0;;1.0
8661;Totaal woningen;Hoek;Leeuwarden                              ;Buurt     ;BU00801005;880.0;1470.0;;1.0
8662;Totaal woningen;Blokhuisplein;Leeuwarden                              ;Buurt     ;BU00801006;750.0;1480.0;;1.0
8663;Totaal woningen;Zaailand;Leeuwarden                              ;Buurt     ;BU00801007;870.0;1840.0;;1.0
8664;Totaal woningen;Stationskwartier;Leeuwarden                              ;Buurt     ;BU00801008;;1610.0;;1.0
8665;Totaal woningen;Potmargezone;Leeuwarden                              ;Wijk      ;WK008011  ;1200.0;2070.0;;3.0
8666;Totaal woningen;Tulpenburg;Leeuwarden                              ;Buurt     ;BU00801101;820.0;2170.0;;2.0
8667;Totaal woningen;Oranjewijk;Leeuwarden                              ;Buurt     ;BU00801102;1510.0;2110.0;;2.0
8668;Totaal woningen;Achter de Hoven;Leeuwarden                              ;Buurt     ;BU00801103;1300.0;2200.0;;2.0
8669;Totaal woningen;Schepenbuurt;Leeuwarden                              ;Buurt     ;BU00801104;900.0;1690.0;;2.0
8670;Totaal woningen;Wielenpôlle;Leeuwarden                              ;Buurt     ;BU00801105;1410.0;2070.0;;2.0
8671;Totaal woningen;Huizum-Dorp;Leeuwarden                              ;Buurt     ;BU00801106;1120.0;2370.0;;2.0
8672;Totaal woningen;Huizum-Sixma;Leeuwarden                              ;Buurt     ;BU00801107;1190.0;2270.0;;2.0
8673;Totaal woningen;Huizum-Bornia;Leeuwarden                              ;Buurt     ;BU00801108;1290.0;1960.0;;2.0
8674;Totaal woningen;Huizum-Badweg;Leeuwarden                              ;Buurt     ;BU00801109;1080.0;1690.0;;2.0
8675;Totaal woningen;Oud-Oost;Leeuwarden                              ;Wijk      ;WK008020  ;1280.0;2040.0;;3.0
8676;Totaal woningen;Oldegalieën;Leeuwarden                              ;Buurt     ;BU00802001;1300.0;1870.0;;2.0
8677;Totaal woningen;Bloemenbuurt;Leeuwarden                              ;Buurt     ;BU00802002;1280.0;1930.0;;2.0
8678;Totaal woningen;Cambuursterpad;Leeuwarden                              ;Buurt     ;BU00802003;1270.0;2120.0;;2.0
8679;Totaal woningen;Zamenhofpark;Leeuwarden                              ;Buurt     ;BU00802004;1530.0;2320.0;;2.0
8680;Totaal woningen;Cambuur;Leeuwarden                              ;Buurt     ;BU00802005;1200.0;2250.0;;2.0
8681;Totaal woningen;Zeeheldenbuurt;Leeuwarden                              ;Buurt     ;BU00802006;1210.0;2130.0;;2.0
8682;Totaal woningen;Indische buurt;Leeuwarden                              ;Buurt     ;BU00802007;1230.0;1920.0;;2.0
8683;Totaal woningen;Molenpad;Leeuwarden                              ;Buurt     ;BU00802008;1310.0;2030.0;;2.0
8684;Totaal woningen;Welgelegen;Leeuwarden                              ;Buurt     ;BU00802009;1170.0;2000.0;;2.0
8685;Totaal woningen;Sonnenborgh e.o.;Leeuwarden                              ;Wijk      ;WK008030  ;1280.0;2000.0;;3.0
8686;Totaal woningen;Transvaalwijk;Leeuwarden                              ;Buurt     ;BU00803001;1600.0;2220.0;;2.0
