ID;KenmerkenHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
301;Particuliere huishoudens;Delfzijl en omgeving (CR);2007;21.5;100.0;2.6;122.1;35.4
302;Particuliere huishoudens;Delfzijl en omgeving (CR);2008;21.4;100.0;2.9;136.0;44.2
303;Particuliere huishoudens;Delfzijl en omgeving (CR);2009;21.4;100.0;2.8;131.7;42.2
304;Particuliere huishoudens;Delfzijl en omgeving (CR);2010;21.5;100.0;2.8;130.7;33.9
305;Particuliere huishoudens;Delfzijl en omgeving (CR);2011;21.6;100.0;2.5;116.5;31.7
306;Particuliere huishoudens;Delfzijl en omgeving (CR);2012;21.6;100.0;2.4;111.6;26.6
307;Particuliere huishoudens;Delfzijl en omgeving (CR);2013;21.6;100.0;2.3;105.0;19.2
308;Particuliere huishoudens;Delfzijl en omgeving (CR);2014;21.4;100.0;2.3;105.4;18.2
309;Particuliere huishoudens;Delfzijl en omgeving (CR);2015;21.4;100.0;2.3;109.6;19.4
310;Particuliere huishoudens;Delfzijl en omgeving (CR);2016;21.4;100.0;2.3;108.8;19.3
311;Particuliere huishoudens;Delfzijl en omgeving (CR);2017;21.4;100.0;2.5;116.6;21.6
312;Particuliere huishoudens;Delfzijl en omgeving (CR);2018;21.4;100.0;2.7;124.7;24.8
313;Particuliere huishoudens;Delfzijl en omgeving (CR);2019;21.3;100.0;2.8;131.7;29.0
314;Particuliere huishoudens;Delfzijl en omgeving (CR);2020;21.3;100.0;3.0;141.2;35.0
315;Particuliere huishoudens;Overig Groningen (CR);2006;184.5;100.0;20.0;108.3;15.3
316;Particuliere huishoudens;Overig Groningen (CR);2007;186.1;100.0;21.3;114.4;16.1
317;Particuliere huishoudens;Overig Groningen (CR);2008;188.2;100.0;23.6;125.3;19.0
318;Particuliere huishoudens;Overig Groningen (CR);2009;190.0;100.0;23.2;122.2;18.1
319;Particuliere huishoudens;Overig Groningen (CR);2010;190.4;100.0;22.7;119.2;15.6
320;Particuliere huishoudens;Overig Groningen (CR);2011;192.1;100.0;21.7;113.2;13.9
321;Particuliere huishoudens;Overig Groningen (CR);2012;194.6;100.0;20.7;106.3;10.2
322;Particuliere huishoudens;Overig Groningen (CR);2013;196.8;100.0;19.4;98.8;6.0
323;Particuliere huishoudens;Overig Groningen (CR);2014;197.8;100.0;19.8;100.1;6.1
324;Particuliere huishoudens;Overig Groningen (CR);2015;199.9;100.0;21.3;106.6;8.1
325;Particuliere huishoudens;Overig Groningen (CR);2016;200.8;100.0;22.1;109.9;9.3
326;Particuliere huishoudens;Overig Groningen (CR);2017;201.8;100.0;24.2;119.9;11.8
327;Particuliere huishoudens;Overig Groningen (CR);2018;202.6;100.0;26.4;130.3;15.3
328;Particuliere huishoudens;Overig Groningen (CR);2019;203.6;100.0;29.3;143.8;20.1
329;Particuliere huishoudens;Overig Groningen (CR);2020;204.6;100.0;30.9;150.9;24.4
330;Particuliere huishoudens;Noord-Friesland (CR);2006;136.3;100.0;16.9;124.0;36.4
331;Particuliere huishoudens;Noord-Friesland (CR);2007;137.1;100.0;18.2;132.5;42.8
332;Particuliere huishoudens;Noord-Friesland (CR);2008;138.1;100.0;20.1;145.5;52.6
333;Particuliere huishoudens;Noord-Friesland (CR);2009;139.2;100.0;20.0;143.5;48.7
334;Particuliere huishoudens;Noord-Friesland (CR);2010;139.2;100.0;18.7;134.0;35.1
335;Particuliere huishoudens;Noord-Friesland (CR);2011;140.4;100.0;18.6;132.5;37.2
336;Particuliere huishoudens;Noord-Friesland (CR);2012;141.3;100.0;17.7;125.5;29.7
337;Particuliere huishoudens;Noord-Friesland (CR);2013;142.1;100.0;16.8;118.2;21.2
338;Particuliere huishoudens;Noord-Friesland (CR);2014;142.7;100.0;16.3;114.2;19.4
339;Particuliere huishoudens;Noord-Friesland (CR);2015;143.4;100.0;17.4;121.1;22.2
340;Particuliere huishoudens;Noord-Friesland (CR);2016;143.8;100.0;17.7;122.8;23.5
341;Particuliere huishoudens;Noord-Friesland (CR);2017;144.8;100.0;19.3;132.9;28.7
342;Particuliere huishoudens;Noord-Friesland (CR);2018;145.4;100.0;20.8;142.8;34.6
343;Particuliere huishoudens;Noord-Friesland (CR);2019;146.4;100.0;22.5;154.0;42.1
344;Particuliere huishoudens;Noord-Friesland (CR);2020;147.7;100.0;24.2;163.5;49.5
345;Particuliere huishoudens;Zuidwest-Friesland (CR);2006;57.1;100.0;9.4;164.3;70.0
346;Particuliere huishoudens;Zuidwest-Friesland (CR);2007;57.5;100.0;10.1;176.0;80.0
347;Particuliere huishoudens;Zuidwest-Friesland (CR);2008;58.0;100.0;11.4;196.6;95.8
348;Particuliere huishoudens;Zuidwest-Friesland (CR);2009;58.5;100.0;11.3;193.9;91.6
349;Particuliere huishoudens;Zuidwest-Friesland (CR);2010;58.9;100.0;10.9;185.6;72.2
350;Particuliere huishoudens;Zuidwest-Friesland (CR);2011;59.4;100.0;10.9;184.1;71.4
351;Particuliere huishoudens;Zuidwest-Friesland (CR);2012;59.5;100.0;10.4;175.0;59.4
352;Particuliere huishoudens;Zuidwest-Friesland (CR);2013;59.8;100.0;10.0;167.7;44.1
353;Particuliere huishoudens;Zuidwest-Friesland (CR);2014;60.1;100.0;10.0;166.5;43.1
354;Particuliere huishoudens;Zuidwest-Friesland (CR);2015;60.3;100.0;10.4;173.1;46.6
355;Particuliere huishoudens;Zuidwest-Friesland (CR);2016;60.6;100.0;10.7;176.6;51.3
356;Particuliere huishoudens;Zuidwest-Friesland (CR);2017;61.0;100.0;11.6;189.5;61.1
357;Particuliere huishoudens;Zuidwest-Friesland (CR);2018;61.3;100.0;12.5;204.1;70.3
358;Particuliere huishoudens;Zuidwest-Friesland (CR);2019;61.8;100.0;13.7;222.2;83.3
359;Particuliere huishoudens;Zuidwest-Friesland (CR);2020;62.0;100.0;14.6;235.1;93.2
360;Particuliere huishoudens;Zuidoost-Friesland (CR);2006;77.4;100.0;11.6;150.1;54.5
361;Particuliere huishoudens;Zuidoost-Friesland (CR);2007;78.1;100.0;12.4;159.0;60.0
362;Particuliere huishoudens;Zuidoost-Friesland (CR);2008;78.8;100.0;13.7;174.5;71.1
363;Particuliere huishoudens;Zuidoost-Friesland (CR);2009;79.5;100.0;13.5;169.5;67.5
364;Particuliere huishoudens;Zuidoost-Friesland (CR);2010;79.4;100.0;12.7;159.6;50.5
365;Particuliere huishoudens;Zuidoost-Friesland (CR);2011;79.9;100.0;12.5;156.7;50.9
366;Particuliere huishoudens;Zuidoost-Friesland (CR);2012;80.3;100.0;11.8;146.8;40.7
367;Particuliere huishoudens;Zuidoost-Friesland (CR);2013;80.5;100.0;11.1;137.5;29.7
368;Particuliere huishoudens;Zuidoost-Friesland (CR);2014;80.5;100.0;10.7;132.6;28.4
369;Particuliere huishoudens;Zuidoost-Friesland (CR);2015;80.9;100.0;11.2;138.5;30.3
370;Particuliere huishoudens;Zuidoost-Friesland (CR);2016;81.0;100.0;11.7;144.5;33.6
371;Particuliere huishoudens;Zuidoost-Friesland (CR);2017;81.6;100.0;12.8;157.2;40.5
372;Particuliere huishoudens;Zuidoost-Friesland (CR);2018;82.0;100.0;14.2;173.2;51.5
373;Particuliere huishoudens;Zuidoost-Friesland (CR);2019;82.4;100.0;15.2;185.0;60.8
374;Particuliere huishoudens;Zuidoost-Friesland (CR);2020;82.9;100.0;16.5;198.8;72.4
375;Particuliere huishoudens;Noord-Drenthe (CR);2006;77.0;100.0;12.9;167.8;74.2
376;Particuliere huishoudens;Noord-Drenthe (CR);2007;77.9;100.0;14.0;179.9;81.3
377;Particuliere huishoudens;Noord-Drenthe (CR);2008;78.8;100.0;15.2;193.3;92.0
378;Particuliere huishoudens;Noord-Drenthe (CR);2009;79.7;100.0;14.9;187.5;86.7
379;Particuliere huishoudens;Noord-Drenthe (CR);2010;80.4;100.0;14.4;179.7;72.7
380;Particuliere huishoudens;Noord-Drenthe (CR);2011;80.9;100.0;14.0;173.7;70.2
381;Particuliere huishoudens;Noord-Drenthe (CR);2012;81.4;100.0;13.2;162.3;58.3
382;Particuliere huishoudens;Noord-Drenthe (CR);2013;81.8;100.0;12.3;149.9;41.8
383;Particuliere huishoudens;Noord-Drenthe (CR);2014;81.6;100.0;12.1;147.7;41.8
384;Particuliere huishoudens;Noord-Drenthe (CR);2015;81.9;100.0;12.8;156.5;47.3
385;Particuliere huishoudens;Noord-Drenthe (CR);2016;82.3;100.0;13.4;163.0;52.1
386;Particuliere huishoudens;Noord-Drenthe (CR);2017;83.3;100.0;14.6;175.2;59.6
387;Particuliere huishoudens;Noord-Drenthe (CR);2018;83.7;100.0;15.9;190.2;70.7
388;Particuliere huishoudens;Noord-Drenthe (CR);2019;84.4;100.0;17.6;208.6;83.5
389;Particuliere huishoudens;Noord-Drenthe (CR);2020;85.0;100.0;18.8;221.0;94.5
390;Particuliere huishoudens;Zuidoost-Drenthe (CR);2006;70.8;100.0;9.1;128.0;47.6
391;Particuliere huishoudens;Zuidoost-Drenthe (CR);2007;71.3;100.0;9.9;139.5;53.7
392;Particuliere huishoudens;Zuidoost-Drenthe (CR);2008;71.8;100.0;10.7;148.4;58.9
393;Particuliere huishoudens;Zuidoost-Drenthe (CR);2009;72.4;100.0;10.2;140.5;53.0
394;Particuliere huishoudens;Zuidoost-Drenthe (CR);2010;72.7;100.0;10.0;137.5;43.0
395;Particuliere huishoudens;Zuidoost-Drenthe (CR);2011;73.1;100.0;9.5;129.6;39.6
396;Particuliere huishoudens;Zuidoost-Drenthe (CR);2012;73.3;100.0;8.8;120.4;31.6
397;Particuliere huishoudens;Zuidoost-Drenthe (CR);2013;73.4;100.0;8.2;111.4;21.5
398;Particuliere huishoudens;Zuidoost-Drenthe (CR);2014;73.4;100.0;8.1;110.9;20.7
399;Particuliere huishoudens;Zuidoost-Drenthe (CR);2015;73.7;100.0;8.7;117.4;22.7
400;Particuliere huishoudens;Zuidoost-Drenthe (CR);2016;73.8;100.0;9.0;121.9;23.8
401;Particuliere huishoudens;Zuidoost-Drenthe (CR);2017;74.3;100.0;9.5;128.5;27.1
402;Particuliere huishoudens;Zuidoost-Drenthe (CR);2018;74.5;100.0;10.3;137.6;32.3
403;Particuliere huishoudens;Zuidoost-Drenthe (CR);2019;74.7;100.0;11.2;149.8;40.9
404;Particuliere huishoudens;Zuidoost-Drenthe (CR);2020;75.1;100.0;12.0;159.5;49.0
405;Particuliere huishoudens;Zuidwest-Drenthe (CR);2006;52.5;100.0;8.9;169.8;76.7
406;Particuliere huishoudens;Zuidwest-Drenthe (CR);2007;53.2;100.0;9.6;180.1;83.3
407;Particuliere huishoudens;Zuidwest-Drenthe (CR);2008;53.6;100.0;10.4;193.3;92.9
408;Particuliere huishoudens;Zuidwest-Drenthe (CR);2009;54.0;100.0;10.2;188.7;85.7
409;Particuliere huishoudens;Zuidwest-Drenthe (CR);2010;54.5;100.0;9.9;181.4;71.2
410;Particuliere huishoudens;Zuidwest-Drenthe (CR);2011;54.9;100.0;9.8;177.8;69.9
411;Particuliere huishoudens;Zuidwest-Drenthe (CR);2012;55.1;100.0;9.1;165.8;57.3
412;Particuliere huishoudens;Zuidwest-Drenthe (CR);2013;55.5;100.0;8.6;154.4;41.2
413;Particuliere huishoudens;Zuidwest-Drenthe (CR);2014;55.5;100.0;8.5;152.2;40.2
414;Particuliere huishoudens;Zuidwest-Drenthe (CR);2015;55.9;100.0;8.9;159.5;43.6
415;Particuliere huishoudens;Zuidwest-Drenthe (CR);2016;56.1;100.0;9.3;166.3;47.9
416;Particuliere huishoudens;Zuidwest-Drenthe (CR);2017;56.7;100.0;9.9;175.3;54.7
417;Particuliere huishoudens;Zuidwest-Drenthe (CR);2018;57.4;100.0;10.7;186.8;61.9
418;Particuliere huishoudens;Zuidwest-Drenthe (CR);2019;58.0;100.0;11.5;197.7;70.7
419;Particuliere huishoudens;Zuidwest-Drenthe (CR);2020;58.4;100.0;12.3;209.8;80.2
420;Particuliere huishoudens;Noord-Overijssel (CR);2006;138.8;100.0;22.7;163.3;58.2
421;Particuliere huishoudens;Noord-Overijssel (CR);2007;140.2;100.0;24.2;172.3;64.8
422;Particuliere huishoudens;Noord-Overijssel (CR);2008;142.3;100.0;26.3;184.5;72.8
423;Particuliere huishoudens;Noord-Overijssel (CR);2009;143.9;100.0;26.0;180.4;65.8
424;Particuliere huishoudens;Noord-Overijssel (CR);2010;144.9;100.0;25.2;173.8;53.7
425;Particuliere huishoudens;Noord-Overijssel (CR);2011;146.6;100.0;25.0;170.5;51.2
426;Particuliere huishoudens;Noord-Overijssel (CR);2012;147.9;100.0;23.9;161.9;41.7
427;Particuliere huishoudens;Noord-Overijssel (CR);2013;149.3;100.0;23.3;155.9;30.1
428;Particuliere huishoudens;Noord-Overijssel (CR);2014;149.1;100.0;22.8;152.7;30.3
429;Particuliere huishoudens;Noord-Overijssel (CR);2015;150.5;100.0;24.8;164.5;35.0
430;Particuliere huishoudens;Noord-Overijssel (CR);2016;152.3;100.0;26.1;171.1;38.6
431;Particuliere huishoudens;Noord-Overijssel (CR);2017;153.8;100.0;28.0;181.9;46.2
432;Particuliere huishoudens;Noord-Overijssel (CR);2018;155.4;100.0;30.4;195.8;56.9
433;Particuliere huishoudens;Noord-Overijssel (CR);2019;157.2;100.0;33.5;212.8;70.4
434;Particuliere huishoudens;Noord-Overijssel (CR);2020;159.1;100.0;36.1;226.8;81.3
435;Particuliere huishoudens;Zuidwest-Overijssel (CR);2006;62.2;100.0;9.4;150.5;40.2
436;Particuliere huishoudens;Zuidwest-Overijssel (CR);2007;62.7;100.0;9.9;158.3;46.1
437;Particuliere huishoudens;Zuidwest-Overijssel (CR);2008;63.4;100.0;10.7;169.3;50.6
438;Particuliere huishoudens;Zuidwest-Overijssel (CR);2009;63.8;100.0;10.3;161.5;44.0
439;Particuliere huishoudens;Zuidwest-Overijssel (CR);2010;64.6;100.0;10.0;154.9;36.5
440;Particuliere huishoudens;Zuidwest-Overijssel (CR);2011;64.9;100.0;9.9;151.8;37.1
441;Particuliere huishoudens;Zuidwest-Overijssel (CR);2012;65.1;100.0;9.4;144.3;30.6
442;Particuliere huishoudens;Zuidwest-Overijssel (CR);2013;65.2;100.0;9.1;139.5;22.9
443;Particuliere huishoudens;Zuidwest-Overijssel (CR);2014;65.2;100.0;9.0;138.5;23.9
444;Particuliere huishoudens;Zuidwest-Overijssel (CR);2015;65.9;100.0;9.6;145.9;26.2
445;Particuliere huishoudens;Zuidwest-Overijssel (CR);2016;66.5;100.0;9.9;149.5;28.3
446;Particuliere huishoudens;Zuidwest-Overijssel (CR);2017;67.3;100.0;10.9;161.5;34.3
447;Particuliere huishoudens;Zuidwest-Overijssel (CR);2018;68.0;100.0;11.5;169.5;43.5
448;Particuliere huishoudens;Zuidwest-Overijssel (CR);2019;68.6;100.0;12.8;186.2;56.7
449;Particuliere huishoudens;Zuidwest-Overijssel (CR);2020;69.4;100.0;13.8;199.3;68.9
450;Particuliere huishoudens;Twente (CR);2006;253.6;100.0;38.9;153.3;39.7
451;Particuliere huishoudens;Twente (CR);2007;255.4;100.0;41.5;162.3;44.9
452;Particuliere huishoudens;Twente (CR);2008;257.3;100.0;44.4;172.4;50.5
453;Particuliere huishoudens;Twente (CR);2009;259.1;100.0;43.4;167.6;44.0
454;Particuliere huishoudens;Twente (CR);2010;261.6;100.0;42.5;162.4;35.5
455;Particuliere huishoudens;Twente (CR);2011;263.1;100.0;41.6;158.1;33.7
456;Particuliere huishoudens;Twente (CR);2012;264.9;100.0;39.3;148.2;25.9
457;Particuliere huishoudens;Twente (CR);2013;266.6;100.0;37.6;141.2;18.2
458;Particuliere huishoudens;Twente (CR);2014;265.6;100.0;36.9;138.7;18.2
459;Particuliere huishoudens;Twente (CR);2015;266.9;100.0;39.9;149.6;21.3
460;Particuliere huishoudens;Twente (CR);2016;267.9;100.0;41.6;155.5;24.2
461;Particuliere huishoudens;Twente (CR);2017;270.1;100.0;44.9;166.2;29.3
462;Particuliere huishoudens;Twente (CR);2018;271.6;100.0;49.2;181.3;37.6
463;Particuliere huishoudens;Twente (CR);2019;273.7;100.0;53.4;195.1;47.7
464;Particuliere huishoudens;Twente (CR);2020;275.4;100.0;56.7;205.8;58.0
465;Particuliere huishoudens;Veluwe (CR);2006;254.4;100.0;53.9;211.7;86.0
466;Particuliere huishoudens;Veluwe (CR);2007;256.8;100.0;57.6;224.1;94.3
467;Particuliere huishoudens;Veluwe (CR);2008;259.0;100.0;61.2;236.3;101.2
468;Particuliere huishoudens;Veluwe (CR);2009;261.6;100.0;59.2;226.3;91.8
469;Particuliere huishoudens;Veluwe (CR);2010;264.1;100.0;58.4;221.3;77.2
470;Particuliere huishoudens;Veluwe (CR);2011;266.9;100.0;57.3;214.6;71.1
471;Particuliere huishoudens;Veluwe (CR);2012;269.8;100.0;54.5;202.0;56.5
472;Particuliere huishoudens;Veluwe (CR);2013;272.8;100.0;52.2;191.4;40.2
473;Particuliere huishoudens;Veluwe (CR);2014;274.8;100.0;51.0;185.4;38.2
474;Particuliere huishoudens;Veluwe (CR);2015;278.5;100.0;55.0;197.5;41.8
475;Particuliere huishoudens;Veluwe (CR);2016;280.7;100.0;56.9;202.9;46.9
476;Particuliere huishoudens;Veluwe (CR);2017;284.4;100.0;62.2;218.7;56.3
477;Particuliere huishoudens;Veluwe (CR);2018;287.6;100.0;68.0;236.5;68.7
478;Particuliere huishoudens;Veluwe (CR);2019;290.6;100.0;75.1;258.5;85.8
479;Particuliere huishoudens;Veluwe (CR);2020;293.7;100.0;79.5;270.8;100.8
480;Particuliere huishoudens;Achterhoek (CR);2006;160.9;100.0;32.7;202.9;97.4
481;Particuliere huishoudens;Achterhoek (CR);2007;162.0;100.0;34.9;215.6;106.8
482;Particuliere huishoudens;Achterhoek (CR);2008;163.2;100.0;37.7;231.0;116.2
483;Particuliere huishoudens;Achterhoek (CR);2009;164.4;100.0;36.0;219.1;106.6
484;Particuliere huishoudens;Achterhoek (CR);2010;165.6;100.0;35.3;213.1;90.7
485;Particuliere huishoudens;Achterhoek (CR);2011;166.8;100.0;34.8;208.6;85.1
486;Particuliere huishoudens;Achterhoek (CR);2012;168.1;100.0;32.5;193.4;69.4
487;Particuliere huishoudens;Achterhoek (CR);2013;169.4;100.0;31.1;183.4;51.3
488;Particuliere huishoudens;Achterhoek (CR);2014;169.3;100.0;30.9;182.5;50.7
489;Particuliere huishoudens;Achterhoek (CR);2015;170.1;100.0;32.9;193.6;53.4
490;Particuliere huishoudens;Achterhoek (CR);2016;171.2;100.0;33.7;196.9;56.4
491;Particuliere huishoudens;Achterhoek (CR);2017;172.4;100.0;35.6;206.4;63.9
492;Particuliere huishoudens;Achterhoek (CR);2018;173.2;100.0;38.6;222.9;73.3
493;Particuliere huishoudens;Achterhoek (CR);2019;174.5;100.0;41.8;239.8;84.8
494;Particuliere huishoudens;Achterhoek (CR);2020;175.1;100.0;43.9;250.8;96.6
495;Particuliere huishoudens;Arnhem/Nijmegen (CR);2006;309.8;100.0;43.7;140.9;22.9
496;Particuliere huishoudens;Arnhem/Nijmegen (CR);2007;313.3;100.0;46.6;148.7;24.5
497;Particuliere huishoudens;Arnhem/Nijmegen (CR);2008;316.4;100.0;49.5;156.4;27.0
498;Particuliere huishoudens;Arnhem/Nijmegen (CR);2009;319.4;100.0;47.5;148.8;23.7
499;Particuliere huishoudens;Arnhem/Nijmegen (CR);2010;322.1;100.0;46.0;142.7;21.6
500;Particuliere huishoudens;Arnhem/Nijmegen (CR);2011;325.0;100.0;44.4;136.7;20.1
501;Particuliere huishoudens;Arnhem/Nijmegen (CR);2012;328.0;100.0;41.2;125.7;15.4
502;Particuliere huishoudens;Arnhem/Nijmegen (CR);2013;331.3;100.0;38.2;115.3;9.2
503;Particuliere huishoudens;Arnhem/Nijmegen (CR);2014;332.8;100.0;38.4;115.3;9.1
504;Particuliere huishoudens;Arnhem/Nijmegen (CR);2015;336.3;100.0;41.4;123.2;12.0
505;Particuliere huishoudens;Arnhem/Nijmegen (CR);2016;338.9;100.0;42.7;126.1;13.6
506;Particuliere huishoudens;Arnhem/Nijmegen (CR);2017;342.7;100.0;46.5;135.7;17.6
507;Particuliere huishoudens;Arnhem/Nijmegen (CR);2018;345.9;100.0;52.2;151.0;23.4
508;Particuliere huishoudens;Arnhem/Nijmegen (CR);2019;348.6;100.0;57.5;164.9;32.2
509;Particuliere huishoudens;Arnhem/Nijmegen (CR);2020;351.2;100.0;62.4;177.8;40.1
510;Particuliere huishoudens;Zuidwest-Gelderland (CR);2006;88.8;100.0;19.4;218.9;107.6
511;Particuliere huishoudens;Zuidwest-Gelderland (CR);2007;89.4;100.0;20.7;231.3;116.8
512;Particuliere huishoudens;Zuidwest-Gelderland (CR);2008;89.8;100.0;22.0;244.8;127.4
513;Particuliere huishoudens;Zuidwest-Gelderland (CR);2009;90.6;100.0;21.7;239.4;117.6
514;Particuliere huishoudens;Zuidwest-Gelderland (CR);2010;91.5;100.0;21.2;231.9;100.3
515;Particuliere huishoudens;Zuidwest-Gelderland (CR);2011;92.2;100.0;21.0;227.3;96.2
516;Particuliere huishoudens;Zuidwest-Gelderland (CR);2012;93.2;100.0;19.9;213.2;78.7
517;Particuliere huishoudens;Zuidwest-Gelderland (CR);2013;94.1;100.0;18.7;198.9;57.7
518;Particuliere huishoudens;Zuidwest-Gelderland (CR);2014;94.5;100.0;18.6;196.4;55.4
519;Particuliere huishoudens;Zuidwest-Gelderland (CR);2015;95.3;100.0;20.0;209.4;59.4
520;Particuliere huishoudens;Zuidwest-Gelderland (CR);2016;96.1;100.0;20.8;216.2;65.2
521;Particuliere huishoudens;Zuidwest-Gelderland (CR);2017;97.3;100.0;22.3;229.2;73.6
522;Particuliere huishoudens;Zuidwest-Gelderland (CR);2018;98.4;100.0;24.0;243.5;82.6
523;Particuliere huishoudens;Zuidwest-Gelderland (CR);2019;100.6;100.0;26.2;260.2;92.2
524;Particuliere huishoudens;Zuidwest-Gelderland (CR);2020;102.2;100.0;27.9;273.4;105.2
525;Particuliere huishoudens;Utrecht (CR);2006;523.4;100.0;98.9;189.0;35.7
526;Particuliere huishoudens;Utrecht (CR);2007;531.0;100.0;107.2;201.9;42.8
527;Particuliere huishoudens;Utrecht (CR);2008;538.8;100.0;112.5;208.8;47.1
528;Particuliere huishoudens;Utrecht (CR);2009;544.4;100.0;110.4;202.8;42.4
529;Particuliere huishoudens;Utrecht (CR);2010;551.4;100.0;110.1;199.7;35.4
530;Particuliere huishoudens;Utrecht (CR);2011;555.5;100.0;110.2;198.4;35.6
531;Particuliere huishoudens;Utrecht (CR);2012;560.4;100.0;104.5;186.5;28.6
532;Particuliere huishoudens;Utrecht (CR);2013;565.6;100.0;99.4;175.7;19.5
533;Particuliere huishoudens;Utrecht (CR);2014;569.2;100.0;109.3;192.0;19.7
534;Particuliere huishoudens;Utrecht (CR);2015;575.8;100.0;108.3;188.0;23.7
535;Particuliere huishoudens;Utrecht (CR);2016;580.9;100.0;113.6;195.5;27.4
536;Particuliere huishoudens;Utrecht (CR);2017;586.6;100.0;131.3;223.8;38.6
537;Particuliere huishoudens;Utrecht (CR);2018;592.0;100.0;140.8;237.8;54.1
538;Particuliere huishoudens;Utrecht (CR);2019;598.2;100.0;156.5;261.7;74.0
539;Particuliere huishoudens;Utrecht (CR);2020;603.9;100.0;168.6;279.2;90.3
540;Particuliere huishoudens;Kop van Noord-Holland (CR);2006;149.9;100.0;25.9;172.6;68.7
541;Particuliere huishoudens;Kop van Noord-Holland (CR);2007;151.4;100.0;27.7;183.1;75.0
542;Particuliere huishoudens;Kop van Noord-Holland (CR);2008;152.8;100.0;29.5;193.2;81.0
543;Particuliere huishoudens;Kop van Noord-Holland (CR);2009;154.7;100.0;28.5;184.1;72.1
544;Particuliere huishoudens;Kop van Noord-Holland (CR);2010;156.4;100.0;27.9;178.2;57.4
545;Particuliere huishoudens;Kop van Noord-Holland (CR);2011;157.9;100.0;27.5;174.4;54.7
546;Particuliere huishoudens;Kop van Noord-Holland (CR);2012;159.5;100.0;26.2;164.4;43.9
547;Particuliere huishoudens;Kop van Noord-Holland (CR);2013;160.1;100.0;24.6;153.8;31.7
548;Particuliere huishoudens;Kop van Noord-Holland (CR);2014;160.4;100.0;24.7;153.8;31.9
549;Particuliere huishoudens;Kop van Noord-Holland (CR);2015;161.3;100.0;26.7;165.3;36.9
550;Particuliere huishoudens;Kop van Noord-Holland (CR);2016;162.0;100.0;27.7;171.0;41.0
551;Particuliere huishoudens;Kop van Noord-Holland (CR);2017;163.1;100.0;29.9;183.5;48.4
552;Particuliere huishoudens;Kop van Noord-Holland (CR);2018;163.9;100.0;32.9;200.7;58.1
553;Particuliere huishoudens;Kop van Noord-Holland (CR);2019;165.3;100.0;35.8;216.5;72.9
554;Particuliere huishoudens;Kop van Noord-Holland (CR);2020;166.9;100.0;38.7;231.8;87.1
555;Particuliere huishoudens;Alkmaar en omgeving (CR);2006;99.3;100.0;19.0;191.7;69.6
556;Particuliere huishoudens;Alkmaar en omgeving (CR);2007;100.1;100.0;20.4;203.9;76.1
557;Particuliere huishoudens;Alkmaar en omgeving (CR);2008;100.8;100.0;21.3;211.1;78.4
558;Particuliere huishoudens;Alkmaar en omgeving (CR);2009;101.7;100.0;20.8;204.2;71.0
559;Particuliere huishoudens;Alkmaar en omgeving (CR);2010;102.7;100.0;20.5;200.0;59.6
560;Particuliere huishoudens;Alkmaar en omgeving (CR);2011;103.5;100.0;20.6;198.9;59.0
