ID;Geslacht;Leeftijdsgroep;Herkomstgroepering;Ontslagroute;JaarOntslag;Perioden;TotaalBedrijfseconomischOntslagenen_1;TotaalArbeid_2;Werknemer_3;Zelfstandige_4;TotaalUitkeringen_5;Arbeidsongeschiktheidsuitkering_6;WerkloosheidsuitkeringWW_7;Bijstandsuitkering_8;OverigeUitkering_9;InkomstenbronPensioen_10;ScholierStudent_11;OverigeInkomstenbron_12
132;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2006, vrijdag 29 september;33656.0;71.0;66.0;5.0;20.0;2.0;14.0;1.0;4.0;2.0;2.0;5.0
133;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2007, vrijdag 28 september;33428.0;77.0;71.0;6.0;14.0;2.0;9.0;1.0;3.0;3.0;1.0;5.0
134;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2008, vrijdag 26 september;33182.0;79.0;72.0;7.0;12.0;3.0;5.0;1.0;3.0;4.0;1.0;5.0
135;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
136;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
137;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2006, vrijdag 29 september;30016.0;67.0;63.0;4.0;25.0;1.0;18.0;1.0;5.0;2.0;2.0;4.0
138;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2007, vrijdag 28 september;29829.0;75.0;70.0;5.0;17.0;2.0;11.0;1.0;3.0;2.0;2.0;4.0
139;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2008, vrijdag 26 september;29651.0;77.0;72.0;6.0;14.0;3.0;8.0;1.0;3.0;3.0;1.0;4.0
140;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
141;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
142;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
143;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2007, vrijdag 28 september;17962.0;71.0;66.0;5.0;21.0;2.0;14.0;1.0;5.0;2.0;2.0;4.0
144;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2008, vrijdag 26 september;17853.0;74.0;69.0;6.0;17.0;3.0;10.0;1.0;3.0;2.0;2.0;5.0
145;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
146;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
147;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
148;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
149;Totaal mannen en vrouwen;0;Autochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2008, vrijdag 26 september;8982.0;72.0;67.0;5.0;20.0;2.0;13.0;1.0;5.0;2.0;2.0;4.0
150;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2003;2004, vrijdag 24 september;27147.0;61.0;57.0;4.0;16.0;2.0;8.0;1.0;4.0;2.0;10.0;11.0
151;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2003;2005, vrijdag 30 september;27042.0;70.0;65.0;5.0;13.0;2.0;7.0;1.0;3.0;2.0;8.0;7.0
152;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2003;2006, vrijdag 29 september;26908.0;75.0;70.0;6.0;10.0;2.0;5.0;1.0;2.0;2.0;7.0;6.0
153;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2003;2007, vrijdag 28 september;26717.0;79.0;73.0;7.0;8.0;2.0;3.0;1.0;2.0;2.0;5.0;5.0
154;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2003;2008, vrijdag 26 september;26472.0;81.0;74.0;7.0;8.0;3.0;2.0;1.0;2.0;2.0;4.0;5.0
155;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
156;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2004;2005, vrijdag 30 september;19152.0;63.0;59.0;4.0;16.0;2.0;8.0;1.0;4.0;2.0;10.0;10.0
157;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2004;2006, vrijdag 29 september;19084.0;73.0;68.0;5.0;11.0;2.0;5.0;1.0;3.0;2.0;8.0;5.0
158;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2004;2007, vrijdag 28 september;18983.0;78.0;72.0;6.0;8.0;2.0;3.0;1.0;2.0;2.0;6.0;5.0
159;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2004;2008, vrijdag 26 september;18846.0;80.0;73.0;7.0;8.0;2.0;3.0;1.0;2.0;3.0;5.0;5.0
160;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
161;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
162;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2005;2006, vrijdag 29 september;19844.0;68.0;64.0;4.0;11.0;1.0;5.0;1.0;3.0;2.0;14.0;5.0
163;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2005;2007, vrijdag 28 september;19696.0;73.0;69.0;5.0;8.0;1.0;3.0;1.0;2.0;2.0;12.0;5.0
164;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2005;2008, vrijdag 26 september;19571.0;76.0;70.0;6.0;7.0;2.0;2.0;1.0;2.0;2.0;9.0;5.0
165;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
166;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
167;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
168;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2006;2007, vrijdag 28 september;33597.0;73.0;68.0;5.0;9.0;1.0;4.0;1.0;3.0;3.0;11.0;5.0
169;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2006;2008, vrijdag 26 september;33389.0;76.0;71.0;6.0;8.0;2.0;3.0;1.0;2.0;3.0;8.0;5.0
170;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
171;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
172;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
173;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
174;Totaal mannen en vrouwen;0;Autochtonen;Faillissementen;Ontslagjaar 2007;2008, vrijdag 26 september;23973.0;73.0;69.0;5.0;8.0;1.0;3.0;1.0;3.0;2.0;11.0;6.0
175;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2003;2004, vrijdag 24 september;9288.0;70.0;68.0;2.0;14.0;3.0;8.0;1.0;2.0;8.0;4.0;4.0
176;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2003;2005, vrijdag 30 september;9240.0;72.0;70.0;2.0;12.0;3.0;6.0;1.0;2.0;8.0;4.0;4.0
177;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2003;2006, vrijdag 29 september;9168.0;75.0;72.0;3.0;10.0;3.0;4.0;1.0;2.0;8.0;3.0;4.0
178;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2003;2007, vrijdag 28 september;9059.0;78.0;74.0;4.0;9.0;3.0;3.0;1.0;2.0;8.0;2.0;4.0
179;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2003;2008, vrijdag 26 september;8875.0;79.0;75.0;4.0;8.0;3.0;2.0;1.0;2.0;7.0;1.0;4.0
180;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
181;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2004;2005, vrijdag 30 september;12005.0;60.0;57.0;2.0;10.0;2.0;4.0;1.0;3.0;19.0;7.0;5.0
182;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2004;2006, vrijdag 29 september;11942.0;64.0;61.0;3.0;8.0;2.0;3.0;1.0;2.0;19.0;6.0;4.0
183;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2004;2007, vrijdag 28 september;11829.0;67.0;63.0;4.0;6.0;2.0;2.0;1.0;1.0;19.0;4.0;4.0
184;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2004;2008, vrijdag 26 september;11508.0;70.0;66.0;4.0;5.0;2.0;1.0;1.0;1.0;18.0;3.0;3.0
185;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
186;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
187;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2005;2006, vrijdag 29 september;10970.0;63.0;60.0;3.0;8.0;2.0;3.0;0.0;2.0;19.0;7.0;4.0
188;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2005;2007, vrijdag 28 september;10899.0;66.0;63.0;3.0;6.0;2.0;2.0;0.0;2.0;19.0;5.0;3.0
189;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2005;2008, vrijdag 26 september;10809.0;68.0;64.0;4.0;6.0;2.0;2.0;0.0;2.0;19.0;4.0;3.0
190;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
191;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
192;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
193;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2006;2007, vrijdag 28 september;13153.0;76.0;73.0;3.0;8.0;2.0;4.0;0.0;2.0;10.0;2.0;4.0
194;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2006;2008, vrijdag 26 september;13060.0;77.0;74.0;3.0;8.0;2.0;3.0;0.0;2.0;10.0;2.0;3.0
195;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
196;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
197;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
198;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
199;Totaal mannen en vrouwen;0;Autochtonen;Collectief;Ontslagjaar 2007;2008, vrijdag 26 september;8590.0;76.0;73.0;3.0;8.0;1.0;2.0;0.0;4.0;10.0;3.0;3.0
200;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2004, vrijdag 24 september;16845.0;54.0;51.0;3.0;27.0;3.0;16.0;4.0;4.0;1.0;6.0;12.0
201;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2005, vrijdag 30 september;16554.0;60.0;57.0;3.0;24.0;3.0;13.0;4.0;4.0;2.0;5.0;9.0
202;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2006, vrijdag 29 september;16277.0;67.0;63.0;4.0;19.0;3.0;8.0;4.0;4.0;2.0;4.0;8.0
203;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2007, vrijdag 28 september;15994.0;72.0;67.0;5.0;15.0;4.0;5.0;3.0;3.0;2.0;3.0;7.0
204;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2008, vrijdag 26 september;15717.0;73.0;68.0;6.0;15.0;5.0;4.0;3.0;3.0;2.0;2.0;8.0
205;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
206;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2005, vrijdag 30 september;17137.0;53.0;51.0;2.0;27.0;2.0;16.0;4.0;6.0;3.0;6.0;11.0
207;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2006, vrijdag 29 september;16822.0;63.0;59.0;4.0;21.0;2.0;10.0;4.0;5.0;3.0;5.0;8.0
208;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2007, vrijdag 28 september;16563.0;69.0;64.0;5.0;16.0;3.0;6.0;3.0;4.0;3.0;4.0;8.0
209;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2008, vrijdag 26 september;16309.0;71.0;66.0;5.0;15.0;4.0;4.0;3.0;4.0;3.0;3.0;8.0
210;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
211;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
212;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2006, vrijdag 29 september;16149.0;60.0;57.0;3.0;22.0;1.0;12.0;3.0;6.0;2.0;8.0;8.0
213;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2007, vrijdag 28 september;15876.0;67.0;63.0;4.0;16.0;2.0;8.0;3.0;4.0;3.0;6.0;8.0
214;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2008, vrijdag 26 september;15643.0;70.0;65.0;5.0;15.0;3.0;5.0;3.0;4.0;3.0;5.0;8.0
215;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
216;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
217;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
218;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2007, vrijdag 28 september;19584.0;66.0;63.0;3.0;15.0;1.0;8.0;2.0;4.0;2.0;9.0;8.0
219;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2008, vrijdag 26 september;19268.0;69.0;65.0;4.0;14.0;3.0;5.0;2.0;4.0;2.0;7.0;8.0
220;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
221;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
222;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
223;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
224;Totaal mannen en vrouwen;0;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2008, vrijdag 26 september;13671.0;65.0;62.0;3.0;14.0;1.0;6.0;2.0;4.0;2.0;11.0;9.0
225;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2004, vrijdag 24 september;6031.0;52.0;50.0;3.0;37.0;3.0;26.0;2.0;5.0;1.0;1.0;9.0
226;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2005, vrijdag 30 september;5961.0;59.0;55.0;3.0;31.0;4.0;19.0;3.0;5.0;1.0;1.0;8.0
227;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2006, vrijdag 29 september;5869.0;66.0;62.0;4.0;25.0;4.0;12.0;3.0;5.0;1.0;1.0;7.0
228;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2007, vrijdag 28 september;5799.0;73.0;67.0;6.0;19.0;5.0;7.0;3.0;4.0;2.0;1.0;6.0
229;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2008, vrijdag 26 september;5710.0;74.0;68.0;6.0;17.0;6.0;5.0;3.0;3.0;2.0;1.0;6.0
230;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
231;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2005, vrijdag 30 september;7591.0;52.0;50.0;2.0;37.0;2.0;24.0;3.0;7.0;1.0;2.0;8.0
232;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2006, vrijdag 29 september;7490.0;63.0;59.0;4.0;27.0;3.0;15.0;3.0;6.0;2.0;2.0;7.0
233;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2007, vrijdag 28 september;7397.0;70.0;65.0;5.0;20.0;3.0;10.0;3.0;5.0;2.0;1.0;6.0
234;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2008, vrijdag 26 september;7308.0;72.0;67.0;5.0;17.0;5.0;5.0;3.0;4.0;3.0;1.0;7.0
235;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
236;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
237;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2006, vrijdag 29 september;6935.0;58.0;55.0;3.0;33.0;1.0;22.0;2.0;8.0;1.0;2.0;6.0
238;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2007, vrijdag 28 september;6838.0;67.0;63.0;4.0;24.0;2.0;14.0;3.0;5.0;1.0;1.0;6.0
239;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2008, vrijdag 26 september;6746.0;71.0;66.0;5.0;20.0;4.0;8.0;3.0;4.0;2.0;1.0;6.0
240;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
241;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
242;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
243;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2007, vrijdag 28 september;4447.0;61.0;59.0;2.0;29.0;1.0;18.0;2.0;8.0;1.0;2.0;6.0
244;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2008, vrijdag 26 september;4387.0;67.0;63.0;3.0;24.0;5.0;11.0;2.0;5.0;1.0;2.0;6.0
245;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
246;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
247;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
248;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
249;Totaal mannen en vrouwen;0;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2008, vrijdag 26 september;2419.0;61.0;58.0;3.0;28.0;3.0;16.0;1.0;8.0;2.0;3.0;6.0
250;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2003;2004, vrijdag 24 september;8086.0;54.0;51.0;3.0;21.0;2.0;10.0;5.0;4.0;1.0;9.0;15.0
251;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2003;2005, vrijdag 30 september;7918.0;61.0;58.0;3.0;20.0;2.0;9.0;5.0;3.0;1.0;8.0;11.0
252;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2003;2006, vrijdag 29 september;7794.0;67.0;63.0;4.0;16.0;3.0;5.0;5.0;3.0;1.0;7.0;9.0
253;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2003;2007, vrijdag 28 september;7630.0;72.0;66.0;5.0;13.0;3.0;4.0;4.0;3.0;1.0;5.0;9.0
254;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2003;2008, vrijdag 26 september;7476.0;73.0;67.0;6.0;13.0;4.0;3.0;4.0;3.0;1.0;4.0;9.0
255;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
256;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2004;2005, vrijdag 30 september;6714.0;56.0;53.0;2.0;19.0;1.0;8.0;5.0;4.0;1.0;9.0;16.0
257;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2004;2006, vrijdag 29 september;6554.0;65.0;62.0;4.0;16.0;1.0;6.0;5.0;4.0;1.0;8.0;10.0
258;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2004;2007, vrijdag 28 september;6431.0;70.0;65.0;5.0;13.0;2.0;4.0;4.0;3.0;1.0;6.0;11.0
259;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2004;2008, vrijdag 26 september;6332.0;72.0;66.0;6.0;13.0;3.0;3.0;4.0;3.0;1.0;4.0;10.0
260;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
261;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
262;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2005;2006, vrijdag 29 september;6870.0;62.0;59.0;3.0;13.0;1.0;5.0;3.0;4.0;1.0;13.0;11.0
263;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2005;2007, vrijdag 28 september;6725.0;68.0;64.0;5.0;10.0;1.0;3.0;3.0;3.0;1.0;11.0;10.0
264;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2005;2008, vrijdag 26 september;6616.0;69.0;64.0;5.0;11.0;2.0;3.0;3.0;3.0;1.0;8.0;11.0
265;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
266;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
267;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
268;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2006;2007, vrijdag 28 september;11370.0;65.0;61.0;3.0;11.0;1.0;4.0;3.0;3.0;1.0;14.0;10.0
269;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2006;2008, vrijdag 26 september;11161.0;68.0;63.0;5.0;11.0;2.0;3.0;3.0;3.0;1.0;11.0;10.0
270;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
271;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
272;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
273;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
274;Totaal mannen en vrouwen;0;Allochtonen;Faillissementen;Ontslagjaar 2007;2008, vrijdag 26 september;9261.0;64.0;61.0;3.0;11.0;1.0;3.0;3.0;3.0;1.0;14.0;10.0
275;Totaal mannen en vrouwen;0;Allochtonen;Collectief;Ontslagjaar 2003;2004, vrijdag 24 september;2728.0;58.0;56.0;2.0;22.0;3.0;12.0;4.0;3.0;4.0;5.0;10.0
