ID;BedrijfsactiviteitenSBI93;Grootteklassen;Perioden;TotaalMilieuInvesteringen_1;CompartimentWater_2;CompartimentLucht_3;CompartimentBodem_4;CompartimentAfval_5;CompartimentGeluid_6;CompartimentLandschap_7;TotaalKosten_8;TotaalKapitaallasten_9;Afschrijvingen_10;Rente_11;LopendeKosten_12;OverigeKosten_13;TotaalKosten_14;Afschrijvingen_15;Rente_16;LopendeKosten_17;AfvoerWaterzuiveringsslib_18;TotaalKosten_19;Afschrijvingen_20;Rente_21;LopendeKosten_22;AfvoerAfvalLuchtzuiveringsinstallaties_23;TotaalKosten_24;Afschrijvingen_25;Rente_26;LopendeKosten_27;Bodemsanering_28;TotaalKosten_29;Afschrijvingen_30;Rente_31;LopendeKosten_32;TotaalKosten_33;Afschrijvingen_34;Rente_35;LopendeKosten_36;TotaalKosten_37;Afschrijvingen_38;Rente_39;LopendeKosten_40;TotaalKosten_41;EigenMilieuonderzoek_42;PersoneelskostenEigenMilieucoordinatie_43;ArbeidEigenPersoneelMilieucoordinatie_44;TotaalMilieuheffingenEnLeges_45;WVOHeffing_46;Rioolrecht_47;HeffingGrondwateronttrekking_48;LegesMilieuvergunningen_49;TotaalAfvoerVanAfvalstoffen_50;GevaarlijkAfval_51;OverigVastAfval_52;TotaalUitbestedeMilieuactiviteiten_53;WaterzuiveringDoorParticulieren_54;SchadebetalingenEnMilieuboeten_55;MilieuonderzoekDoorDerden_56;MilieucoordinatieDoorDerden_57;OntvangenOverdrachten_58;TotaalNettoMilieulasten_59;CompartimentWater_60;CompartimentLucht_61;CompartimentBodem_62;CompartimentAfval_63;CompartimentGeluid_64;CompartimentLandschap_65;CompartimentAlgemeen_66
1100;DJ VV metalen in primaire vorm en van ..;200 en meer werknemers;2005;11.0;3.0;5.0;2.0;0.0;0.0;0.0;87.0;39.0;28.0;10.0;36.0;13.0;10.0;4.0;1.0;4.0;1.0;45.0;15.0;4.0;25.0;1.0;9.0;4.0;3.0;2.0;0.0;11.0;5.0;2.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;6.0;5.0;67.0;2.0;2.0;0.0;0.0;0.0;13.0;7.0;6.0;2.0;0.0;0.0;1.0;1.0;4.0;101.0;11.0;42.0;9.0;24.0;1.0;1.0;13.0
1101;DJ VV metalen in primaire vorm en van ..;200 en meer werknemers;2006;14.0;0.0;12.0;0.0;0.0;1.0;0.0;86.0;37.0;27.0;10.0;36.0;12.0;9.0;3.0;1.0;4.0;0.0;45.0;15.0;4.0;26.0;1.0;9.0;4.0;2.0;2.0;1.0;10.0;5.0;2.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;6.0;5.0;63.0;3.0;2.0;0.0;0.0;0.0;13.0;8.0;5.0;2.0;0.0;0.0;1.0;1.0;4.0;99.0;11.0;42.0;9.0;23.0;1.0;1.0;13.0
1102;DJ VV metalen in primaire vorm en van ..;200 en meer werknemers;2007;10.0;4.0;5.0;0.0;0.0;0.0;0.0;81.0;35.0;26.0;9.0;35.0;11.0;8.0;3.0;1.0;4.0;0.0;44.0;14.0;3.0;25.0;1.0;8.0;4.0;2.0;2.0;0.0;10.0;5.0;2.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;4.0;52.0;2.0;2.0;0.0;0.0;0.0;14.0;8.0;6.0;2.0;0.0;0.0;1.0;1.0;4.0;95.0;10.0;40.0;8.0;24.0;1.0;1.0;11.0
1103;DJ VV metalen in primaire vorm en van ..;200 en meer werknemers;2008;12.0;0.0;5.0;6.0;0.0;0.0;0.0;71.0;31.0;23.0;8.0;28.0;12.0;8.0;3.0;1.0;4.0;0.0;33.0;11.0;3.0;18.0;1.0;9.0;4.0;2.0;2.0;1.0;9.0;4.0;2.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;6.0;4.0;56.0;2.0;2.0;0.0;0.0;0.0;13.0;7.0;6.0;3.0;0.0;0.0;1.0;1.0;4.0;85.0;10.0;29.0;9.0;22.0;1.0;1.0;13.0
1104;27 Basismetaalindustrie;10 en meer werknemers;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1105;27 Basismetaalindustrie;10 en meer werknemers;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1106;27 Basismetaalindustrie;10 en meer werknemers;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1107;27 Basismetaalindustrie;10 en meer werknemers;2000;13.0;1.0;7.0;3.0;2.0;0.0;0.0;105.0;51.0;36.0;15.0;44.0;10.0;9.0;3.0;2.0;4.0;0.0;57.0;21.0;7.0;29.0;1.0;9.0;4.0;3.0;2.0;0.0;20.0;7.0;4.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;3.0;5.0;76.0;4.0;3.0;0.0;1.0;0.0;17.0;8.0;9.0;2.0;0.0;0.0;1.0;1.0;3.0;125.0;12.0;56.0;9.0;36.0;1.0;1.0;10.0
1108;27 Basismetaalindustrie;10 en meer werknemers;2001;13.0;1.0;9.0;1.0;1.0;2.0;0.0;108.0;49.0;34.0;15.0;44.0;16.0;9.0;3.0;2.0;3.0;0.0;53.0;18.0;6.0;27.0;1.0;15.0;4.0;3.0;2.0;6.0;21.0;7.0;4.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;4.0;5.0;79.0;3.0;2.0;0.0;0.0;0.0;17.0;9.0;8.0;2.0;0.0;0.0;1.0;0.0;3.0;127.0;11.0;51.0;15.0;37.0;1.0;1.0;11.0
1109;27 Basismetaalindustrie;10 en meer werknemers;2002;13.0;2.0;5.0;4.0;0.0;1.0;0.0;106.0;48.0;33.0;15.0;44.0;14.0;9.0;4.0;2.0;4.0;0.0;51.0;17.0;6.0;27.0;1.0;14.0;4.0;3.0;3.0;4.0;21.0;8.0;4.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;5.0;5.0;74.0;3.0;2.0;0.0;0.0;0.0;14.0;7.0;8.0;2.0;0.0;0.0;1.0;1.0;3.0;122.0;11.0;49.0;14.0;35.0;1.0;1.0;11.0
1110;27 Basismetaalindustrie;10 en meer werknemers;2003;9.0;0.0;7.0;1.0;0.0;0.0;0.0;100.0;48.0;33.0;14.0;42.0;11.0;9.0;4.0;2.0;4.0;0.0;51.0;18.0;6.0;27.0;1.0;11.0;4.0;3.0;2.0;1.0;19.0;7.0;3.0;8.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;5.0;77.0;3.0;2.0;0.0;0.0;0.0;14.0;8.0;7.0;2.0;0.0;0.0;1.0;1.0;3.0;117.0;11.0;49.0;11.0;33.0;1.0;1.0;12.0
1111;27 Basismetaalindustrie;10 en meer werknemers;2004;11.0;4.0;3.0;2.0;0.0;1.0;0.0;96.0;46.0;33.0;13.0;40.0;11.0;9.0;4.0;2.0;4.0;0.0;52.0;18.0;5.0;28.0;1.0;10.0;4.0;3.0;2.0;1.0;14.0;6.0;3.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;4.0;68.0;3.0;2.0;0.0;0.0;0.0;14.0;7.0;7.0;3.0;0.0;0.0;1.0;1.0;3.0;112.0;11.0;49.0;10.0;28.0;1.0;1.0;12.0
1112;27 Basismetaalindustrie;10 en meer werknemers;2005;11.0;3.0;5.0;2.0;0.0;0.0;0.0;99.0;45.0;33.0;12.0;43.0;11.0;10.0;4.0;2.0;4.0;0.0;54.0;18.0;5.0;30.0;1.0;10.0;4.0;3.0;3.0;0.0;14.0;6.0;3.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;5.0;5.0;70.0;2.0;2.0;0.0;0.0;0.0;12.0;6.0;6.0;2.0;0.0;0.0;1.0;1.0;4.0;112.0;12.0;51.0;10.0;26.0;1.0;1.0;12.0
1113;27 Basismetaalindustrie;10 en meer werknemers;2006;15.0;0.0;12.0;1.0;0.0;2.0;0.0;98.0;44.0;32.0;11.0;43.0;11.0;9.0;4.0;1.0;4.0;0.0;54.0;18.0;4.0;31.0;1.0;10.0;4.0;3.0;3.0;1.0;13.0;6.0;2.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;5.0;68.0;2.0;2.0;0.0;0.0;0.0;13.0;8.0;5.0;2.0;0.0;0.0;1.0;1.0;5.0;111.0;11.0;50.0;10.0;26.0;1.0;1.0;12.0
1114;27 Basismetaalindustrie;10 en meer werknemers;2007;12.0;4.0;7.0;1.0;0.0;1.0;0.0;96.0;43.0;32.0;11.0;43.0;11.0;9.0;4.0;1.0;4.0;0.0;54.0;18.0;4.0;31.0;1.0;10.0;4.0;3.0;3.0;0.0;13.0;6.0;2.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;4.0;57.0;2.0;2.0;0.0;0.0;0.0;14.0;8.0;6.0;2.0;0.0;0.0;1.0;1.0;5.0;110.0;11.0;49.0;10.0;27.0;1.0;1.0;11.0
1115;27 Basismetaalindustrie;10 en meer werknemers;2008;15.0;0.0;8.0;6.0;0.0;0.0;0.0;86.0;39.0;28.0;10.0;36.0;12.0;10.0;4.0;1.0;4.0;0.0;42.0;14.0;4.0;23.0;1.0;11.0;5.0;3.0;3.0;1.0;12.0;5.0;2.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;5.0;4.0;58.0;2.0;2.0;0.0;0.0;0.0;15.0;8.0;7.0;2.0;0.0;0.0;1.0;1.0;5.0;100.0;12.0;37.0;11.0;26.0;1.0;1.0;12.0
1116;27 Basismetaalindustrie;10 tot 50 werknemers;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
1117;27 Basismetaalindustrie;10 tot 50 werknemers;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
1118;27 Basismetaalindustrie;10 tot 50 werknemers;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0
1119;27 Basismetaalindustrie;10 tot 50 werknemers;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;2.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0;3.0;1.0;2.0;0.0;0.0;0.0
1120;27 Basismetaalindustrie;10 tot 50 werknemers;2001;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;3.0;2.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;3.0;1.0;3.0;0.0;0.0;0.0
1121;27 Basismetaalindustrie;10 tot 50 werknemers;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;2.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0;3.0;1.0;2.0;0.0;0.0;0.0
1122;27 Basismetaalindustrie;10 tot 50 werknemers;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;3.0;1.0;2.0;0.0;0.0;0.0
1123;27 Basismetaalindustrie;10 tot 50 werknemers;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0
1124;27 Basismetaalindustrie;10 tot 50 werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1125;27 Basismetaalindustrie;10 tot 50 werknemers;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1126;27 Basismetaalindustrie;10 tot 50 werknemers;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1127;27 Basismetaalindustrie;10 tot 50 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1128;27 Basismetaalindustrie;50 tot 200 werknemers;1997;2.0;0.0;2.0;0.0;0.0;0.0;0.0;10.0;5.0;3.0;1.0;4.0;1.0;1.0;0.0;0.0;1.0;0.0;5.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;1.0;5.0;1.0;5.0;0.0;0.0;1.0
1129;27 Basismetaalindustrie;50 tot 200 werknemers;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;7.0;5.0;2.0;5.0;1.0;1.0;0.0;0.0;1.0;0.0;8.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;2.0;7.0;1.0;5.0;0.0;0.0;1.0
1130;27 Basismetaalindustrie;50 tot 200 werknemers;1999;1.0;0.0;1.0;0.0;0.0;0.0;0.0;16.0;9.0;6.0;2.0;7.0;1.0;1.0;1.0;0.0;1.0;0.0;10.0;4.0;1.0;5.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;12.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;2.0;10.0;1.0;8.0;0.0;0.0;1.0
1131;27 Basismetaalindustrie;50 tot 200 werknemers;2000;2.0;0.0;1.0;0.0;0.0;0.0;0.0;16.0;8.0;6.0;2.0;7.0;1.0;1.0;1.0;0.0;1.0;0.0;10.0;3.0;1.0;5.0;0.0;2.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;12.0;0.0;0.0;0.0;0.0;0.0;8.0;2.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;25.0;2.0;9.0;2.0;11.0;0.0;0.0;1.0
1132;27 Basismetaalindustrie;50 tot 200 werknemers;2001;1.0;0.0;1.0;0.0;0.0;0.0;0.0;16.0;8.0;5.0;2.0;7.0;1.0;1.0;1.0;0.0;1.0;0.0;9.0;3.0;1.0;4.0;0.0;2.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;13.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;2.0;8.0;2.0;9.0;0.0;0.0;1.0
1133;27 Basismetaalindustrie;50 tot 200 werknemers;2002;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;7.0;5.0;2.0;7.0;1.0;1.0;1.0;0.0;1.0;0.0;8.0;3.0;1.0;4.0;0.0;2.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;14.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;2.0;7.0;2.0;8.0;0.0;0.0;1.0
1134;27 Basismetaalindustrie;50 tot 200 werknemers;2003;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;7.0;5.0;2.0;6.0;1.0;1.0;1.0;0.0;1.0;0.0;8.0;3.0;1.0;4.0;0.0;2.0;1.0;1.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;11.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;2.0;7.0;2.0;7.0;0.0;0.0;1.0
1135;27 Basismetaalindustrie;50 tot 200 werknemers;2004;1.0;0.0;1.0;0.0;0.0;0.0;0.0;15.0;7.0;5.0;2.0;7.0;1.0;2.0;1.0;0.0;1.0;0.0;8.0;3.0;1.0;5.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;11.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;19.0;2.0;8.0;2.0;6.0;0.0;0.0;1.0
1136;27 Basismetaalindustrie;50 tot 200 werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1137;27 Basismetaalindustrie;50 tot 200 werknemers;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1138;27 Basismetaalindustrie;50 tot 200 werknemers;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1139;27 Basismetaalindustrie;50 tot 200 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1140;27 Basismetaalindustrie;200 en meer werknemers;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1141;27 Basismetaalindustrie;200 en meer werknemers;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1142;27 Basismetaalindustrie;200 en meer werknemers;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1143;27 Basismetaalindustrie;200 en meer werknemers;2000;12.0;1.0;6.0;3.0;2.0;0.0;0.0;82.0;40.0;28.0;12.0;34.0;8.0;7.0;3.0;1.0;3.0;0.0;44.0;16.0;5.0;22.0;0.0;7.0;3.0;2.0;2.0;0.0;15.0;5.0;3.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;3.0;4.0;61.0;4.0;3.0;0.0;1.0;0.0;8.0;5.0;3.0;1.0;0.0;0.0;1.0;0.0;2.0;93.0;9.0;43.0;7.0;23.0;1.0;1.0;8.0
1144;27 Basismetaalindustrie;200 en meer werknemers;2001;11.0;1.0;8.0;1.0;0.0;1.0;0.0;86.0;38.0;26.0;12.0;34.0;14.0;7.0;3.0;1.0;3.0;0.0;41.0;14.0;5.0;21.0;0.0;13.0;3.0;2.0;2.0;6.0;16.0;5.0;3.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;4.0;4.0;62.0;2.0;2.0;0.0;0.0;0.0;10.0;7.0;3.0;1.0;0.0;0.0;1.0;0.0;2.0;97.0;8.0;39.0;13.0;26.0;1.0;1.0;10.0
1145;27 Basismetaalindustrie;200 en meer werknemers;2002;12.0;2.0;5.0;4.0;0.0;1.0;0.0;85.0;38.0;26.0;12.0;34.0;13.0;7.0;3.0;1.0;3.0;0.0;40.0;14.0;5.0;21.0;0.0;12.0;3.0;3.0;2.0;4.0;17.0;6.0;3.0;8.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;4.0;57.0;2.0;2.0;0.0;0.0;0.0;9.0;5.0;3.0;1.0;0.0;0.0;1.0;0.0;2.0;95.0;9.0;38.0;11.0;25.0;1.0;0.0;10.0
1146;27 Basismetaalindustrie;200 en meer werknemers;2003;8.0;0.0;7.0;1.0;0.0;0.0;0.0;80.0;38.0;26.0;11.0;33.0;10.0;7.0;3.0;1.0;3.0;0.0;40.0;14.0;5.0;21.0;0.0;9.0;3.0;3.0;2.0;1.0;15.0;6.0;3.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;4.0;4.0;62.0;2.0;2.0;0.0;0.0;0.0;10.0;7.0;3.0;2.0;0.0;0.0;1.0;1.0;2.0;92.0;9.0;39.0;9.0;24.0;1.0;0.0;10.0
1147;27 Basismetaalindustrie;200 en meer werknemers;2004;10.0;4.0;3.0;2.0;0.0;1.0;0.0;76.0;36.0;26.0;10.0;31.0;9.0;7.0;3.0;1.0;3.0;0.0;40.0;14.0;4.0;22.0;0.0;8.0;3.0;2.0;2.0;0.0;11.0;5.0;2.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;5.0;4.0;55.0;2.0;2.0;0.0;0.0;0.0;9.0;6.0;3.0;2.0;0.0;0.0;1.0;1.0;3.0;87.0;9.0;38.0;8.0;20.0;1.0;0.0;11.0
1148;27 Basismetaalindustrie;200 en meer werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1149;27 Basismetaalindustrie;200 en meer werknemers;2006;14.0;0.0;12.0;0.0;0.0;1.0;0.0;79.0;34.0;26.0;9.0;34.0;10.0;7.0;3.0;1.0;3.0;0.0;43.0;14.0;3.0;25.0;1.0;8.0;3.0;2.0;2.0;1.0;10.0;5.0;2.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;5.0;4.0;53.0;2.0;2.0;0.0;0.0;0.0;11.0;7.0;3.0;2.0;0.0;0.0;1.0;1.0;4.0;89.0;9.0;40.0;8.0;20.0;1.0;0.0;10.0
1150;27 Basismetaalindustrie;200 en meer werknemers;2007;10.0;4.0;5.0;0.0;0.0;0.0;0.0;75.0;33.0;25.0;8.0;33.0;9.0;7.0;3.0;1.0;3.0;0.0;41.0;14.0;3.0;24.0;1.0;8.0;3.0;2.0;2.0;0.0;10.0;4.0;2.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;4.0;3.0;43.0;2.0;1.0;0.0;0.0;0.0;11.0;7.0;4.0;2.0;0.0;0.0;1.0;1.0;4.0;85.0;8.0;38.0;8.0;21.0;1.0;0.0;9.0
1151;27 Basismetaalindustrie;200 en meer werknemers;2008;11.0;0.0;5.0;6.0;0.0;0.0;0.0;65.0;29.0;21.0;8.0;26.0;10.0;7.0;3.0;1.0;3.0;0.0;31.0;11.0;3.0;17.0;1.0;8.0;3.0;2.0;2.0;1.0;9.0;4.0;2.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;4.0;46.0;2.0;1.0;0.0;0.0;0.0;11.0;7.0;4.0;2.0;0.0;0.0;1.0;1.0;4.0;76.0;8.0;27.0;8.0;19.0;1.0;0.0;11.0
1152;28 VV producten van metaal (geen ..;10 en meer werknemers;1997;10.0;3.0;4.0;2.0;1.0;0.0;0.0;27.0;9.0;7.0;3.0;7.0;10.0;8.0;2.0;1.0;3.0;1.0;6.0;3.0;1.0;2.0;0.0;3.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;4.0;5.0;114.0;3.0;2.0;1.0;0.0;0.0;17.0;7.0;10.0;2.0;0.0;0.0;1.0;0.0;2.0;47.0;10.0;5.0;3.0;18.0;0.0;0.0;10.0
1153;28 VV producten van metaal (geen ..;10 en meer werknemers;1998;9.0;4.0;3.0;1.0;0.0;1.0;0.0;28.0;11.0;8.0;3.0;9.0;9.0;8.0;2.0;1.0;3.0;1.0;8.0;3.0;1.0;3.0;0.0;4.0;1.0;1.0;1.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;4.0;100.0;2.0;1.0;1.0;0.0;0.0;14.0;4.0;10.0;2.0;0.0;0.0;1.0;1.0;2.0;45.0;10.0;7.0;4.0;15.0;1.0;0.0;8.0
1154;28 VV producten van metaal (geen ..;10 en meer werknemers;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
