ID;Plaatsnamen;Gemeentecode_1;Gemeentenaam_2;EGGCode_3;EGGNaam_4;Provinciecode_5;ProvincienaamAfkorting_6;PlaatsnaamPTTWoonplaatsnaam_7;PlaatsnaamGemeentenaam_8;Plaatsnaam_9
3598;Minkeloos;689;Giessenlanden              ;77;Overige gemeenten Alblasserwaard        ;28;ZH. ;nee;nee;Minkeloos                  
3599;Minkmaat;153;Enschede                   ;23;Enschede                                ;23;O.  ;nee;nee;Minkmaat                   
3600;568;63;het Bildt                  ;12;Friese bouwstreek                       ;21;F.  ;ja ;nee;Minnertsga                 
3601;Mirns;653;Gaasterlân-Sleat           ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Mirns                      
3602;Miste;294;Winterswijk                ;30;Overige gemeenten oostelijke Achterhoek ;25;Gld.;ja ;nee;Miste                      
3603;522;58;Dongeradeel                ;12;Friese bouwstreek                       ;21;F.  ;ja ;nee;Moddergat                  
3604;Moer, De;809;Loon op Zand               ;108;Gebied om Tilburg                       ;30;NB. ;ja ;nee;Moer, De                   
3605;Moer, Het;1701;Westerveld                 ;17;Drentse zandgronden                     ;22;D.  ;nee;nee;Moer, Het                  
3606;Moerbeek;412;Niedorp                    ;53;Westelijk West-Friesland                ;27;NH. ;nee;nee;Moerbeek                   
3607;Moerdijk;1709;Moerdijk                   ;101;Zeekleigebied in Noord-Brabant          ;30;NB. ;ja ;ja ;Moerdijk                   
3608;Moeren, De;879;Zundert                    ;104;Gebied om Breda                         ;30;NB. ;nee;nee;Moeren, De                 
3609;Moergestel;824;Oisterwijk                 ;108;Gebied om Tilburg                       ;30;NB. ;ja ;nee;Moergestel                 
3610;Moerhuizen;1666;Zevenhuizen-Moerkapelle    ;83;Midden Zuid-Holland                     ;28;ZH. ;nee;nee;Moerhuizen                 
3611;Moerkapelle;1666;Zevenhuizen-Moerkapelle    ;83;Midden Zuid-Holland                     ;28;ZH. ;ja ;nee;Moerkapelle                
3612;Moerkerken;585;Binnenmaas                 ;90;Hoeksche Waard                          ;28;ZH. ;nee;nee;Moerkerken                 
3613;Moerslag;936;Margraten                  ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;nee;nee;Moerslag                   
3614;Moerstraten;1674;Roosendaal                 ;102;Bergen op Zoom, Roosendaal en omgeving  ;30;NB. ;ja ;nee;Moerstraten                
3615;Moesdijk;988;Weert                      ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;nee;Moesdijk                   
3616;Moesel;988;Weert                      ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;nee;Moesel                     
3617;Moespot-Leeuwte;1708;Steenwijkerland            ;19;Noordwest-Overijssel                    ;23;O.  ;nee;nee;Moespot-Leeuwte            
3618;Molecaten;269;Oldebroek                  ;32;IJsselmeerkust                          ;25;Gld.;nee;nee;Molecaten                  
3619;Molenaarsbuurt, 's-;484;Alphen aan den Rijn        ;73;Rijnstreek Zuid-Holland                 ;28;ZH. ;nee;nee;Molenaarsbuurt, 's-        
3620;Molenaarsgraaf;693;Graafstroom                ;77;Overige gemeenten Alblasserwaard        ;28;ZH. ;ja ;nee;Molenaarsgraaf             
3621;Molenbaan;941;Meijel                     ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;nee;Molenbaan                  
3622;Molenbeek;202;Arnhem                     ;35;Arnhem                                  ;25;Gld.;nee;nee;Molenbeek                  
3623;Molenberg;917;Heerlen                    ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Molenberg                  
3624;Moleneind;668;West Maas en Waal          ;41;Land van Maas en Waal                   ;25;Gld.;nee;nee;Moleneind                  
3625;Moleneind;758;Breda                      ;103;Breda                                   ;30;NB. ;nee;nee;Moleneind                  
3626;Moleneind;809;Loon op Zand               ;108;Gebied om Tilburg                       ;30;NB. ;nee;nee;Moleneind                  
3627;Moleneind;823;Oirschot                   ;114;Randgebied Eindhoven                    ;30;NB. ;nee;nee;Moleneind                  
3628;Moleneind;1696;Wijdemeren                 ;65;Vechtstreek in Noord-Holland            ;27;NH. ;nee;nee;Moleneind                  
3629;Molengat;815;Mill en Sint Hubert        ;119;Land van Cuijk                          ;30;NB. ;nee;nee;Molengat                   
3630;Molenheide;815;Mill en Sint Hubert        ;119;Land van Cuijk                          ;30;NB. ;nee;nee;Molenheide                 
3631;Molenhoek;796;'s-Hertogenbosch           ;109;'s-Hertogenbosch en Vught               ;30;NB. ;nee;nee;Molenhoek                  
3632;Molenhoek;677;Hulst                      ;100;Overige gem.  Oost-Zeeuwsch-Vlaanderen  ;29;Z.  ;nee;nee;Molenhoek                  
3633;Molenhoek;225;Druten                     ;41;Land van Maas en Waal                   ;25;Gld.;nee;nee;Molenhoek                  
3634;Molenhoek (ged.);944;Mook en Middelaar          ;120;Noord-Limburg                           ;31;L.  ;ja ;nee;Molenhoek (ged.)           
3635;Molenhoek (ged.);252;Heumen                     ;40;Gebied om Nijmegen                      ;25;Gld.;nee;nee;Molenhoek (ged.)           
3636;Molenpolder;297;Zaltbommel                 ;42;Bommelerwaard                           ;25;Gld.;nee;nee;Molenpolder                
3637;Molenrij;1663;De Marne                   ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;nee;nee;Molenrij                   
3638;Molenschot;784;Gilze en Rijen             ;108;Gebied om Tilburg                       ;30;NB. ;ja ;nee;Molenschot                 
3639;Molenstraat;809;Loon op Zand               ;108;Gebied om Tilburg                       ;30;NB. ;nee;nee;Molenstraat                
3640;Molenstraat;788;Haaren                     ;110;Gebied om 's-Hertogenbosch en Vught     ;30;NB. ;nee;nee;Molenstraat                
3641;Molenveld;770;Eersel                     ;116;Kempenland                              ;30;NB. ;nee;nee;Molenveld                  
3642;Molenvliet;716;Tholen                     ;94;Sint Philipsland en Tholen              ;29;Z.  ;nee;nee;Molenvliet                 
3643;Molenwijk;562;Monster                    ;81;Westland                                ;28;ZH. ;nee;nee;Molenwijk                  
3644;Molenwijk;755;Boekel                     ;112;Midden-Meijerij                         ;30;NB. ;nee;nee;Molenwijk                  
3645;867;104;Nijefurd                   ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Molkwerum                  
3646;Molsberg;965;Simpelveld                 ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Molsberg                   
3647;Monnickendam;852;Waterland                  ;57;Waterland                               ;27;NH. ;ja ;nee;Monnickendam               
3648;Monnikenhuizen;202;Arnhem                     ;35;Arnhem                                  ;25;Gld.;nee;nee;Monnikenhuizen             
3649;Monster;562;Monster                    ;81;Westland                                ;28;ZH. ;ja ;ja ;Monster                    
3650;Montferland;207;Bergh                      ;27;Oude-IJsselgebied (westelijk deel)      ;25;Gld.;nee;nee;Montferland                
3651;Montfoort;335;Montfoort                  ;49;Utrechts weidegebied                    ;26;U.  ;ja ;ja ;Montfoort                  
3652;Montfort;1679;Ambt Montfort              ;122;Overig Midden-Limburg ten oosten v. Maas;31;L.  ;ja ;nee;Montfort                   
3653;Mook;944;Mook en Middelaar          ;120;Noord-Limburg                           ;31;L.  ;ja ;nee;Mook                       
3654;Mook en Middelaar;944;Mook en Middelaar          ;120;Noord-Limburg                           ;31;L.  ;nee;ja ;Mook en Middelaar          
3655;Mookhoek;617;Strijen                    ;90;Hoeksche Waard                          ;28;ZH. ;ja ;nee;Mookhoek                   
3656;Moordhuizen;668;West Maas en Waal          ;41;Land van Maas en Waal                   ;25;Gld.;nee;nee;Moordhuizen                
3657;Moordrecht;563;Moordrecht                 ;74;Gouda en omstreken                      ;28;ZH. ;ja ;ja ;Moordrecht                 
3658;Moorst;351;Woudenberg                 ;43;Utrechtse Vallei en Eemgebied           ;26;U.  ;nee;nee;Moorst                     
3659;Moorveld;938;Meerssen                   ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;ja ;nee;Moorveld                   
3660;Moosdijk;762;Deurne                     ;118;Brabantse Peel                          ;30;NB. ;nee;nee;Moosdijk                   
3661;32;7;Bellingwedde               ;3;Groninger Oldambt                       ;20;Gr. ;nee;nee;Morige                     
3662;523;58;Dongeradeel                ;12;Friese bouwstreek                       ;21;F.  ;ja ;nee;Morra                      
3663;Morsche Hoef;860;Veghel                     ;112;Midden-Meijerij                         ;30;NB. ;nee;nee;Morsche Hoef               
3664;Mortel;1652;Gemert-Bakel               ;118;Brabantse Peel                          ;30;NB. ;ja ;nee;Mortel                     
3665;Mortel;1670;Roggel en Neer             ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;nee;Mortel                     
3666;975;118;Hoogeveen                  ;18;Zuiddrents randgebied                   ;22;D.  ;nee;nee;Moscou                     
3667;Mossel;228;Ede                        ;31;Gelderse Vallei                         ;25;Gld.;nee;nee;Mossel                     
3668;Mossel;286;Vorden                     ;28;Overige gemeenten westelijke Achterhoek ;25;Gld.;nee;nee;Mossel                     
3669;Mostheuvel;770;Eersel                     ;116;Kempenland                              ;30;NB. ;nee;nee;Mostheuvel                 
3670;Muggenbeet;1708;Steenwijkerland            ;19;Noordwest-Overijssel                    ;23;O.  ;nee;nee;Muggenbeet                 
3671;Muggenhol;861;Veldhoven                  ;114;Randgebied Eindhoven                    ;30;NB. ;nee;nee;Muggenhol                  
3672;Muggenhool;1724;Bergeijk                   ;116;Kempenland                              ;30;NB. ;nee;nee;Muggenhool                 
3673;Muiden;424;Muiden                     ;65;Vechtstreek in Noord-Holland            ;27;NH. ;ja ;ja ;Muiden                     
3674;Muiderberg;424;Muiden                     ;65;Vechtstreek in Noord-Holland            ;27;NH. ;ja ;nee;Muiderberg                 
3675;Muijeveld;1696;Wijdemeren                 ;65;Vechtstreek in Noord-Holland            ;27;NH. ;nee;nee;Muijeveld                  
3676;Muisbroek;689;Giessenlanden              ;77;Overige gemeenten Alblasserwaard        ;28;ZH. ;nee;nee;Muisbroek                  
3677;Mullegen;269;Oldebroek                  ;32;IJsselmeerkust                          ;25;Gld.;nee;nee;Mullegen                   
3678;Mun;1685;Landerd                    ;111;Maaskant                                ;30;NB. ;nee;nee;Mun                        
3679;837;98;Weststellingwerf           ;9;Fries zandgebied                        ;21;F.  ;ja ;nee;Munnekeburen               
3680;335;48;Vlagtwedde                 ;4;Groninger Veenkoloniën                  ;20;Gr. ;nee;nee;Munnekemoer                
3681;660;79;Kollumerland c.a.          ;12;Friese bouwstreek                       ;21;F.  ;ja ;nee;Munnekezijl                
3682;Munnikenheide;840;Rucphen                    ;102;Bergen op Zoom, Roosendaal en omgeving  ;30;NB. ;nee;nee;Munnikenheide              
3683;Munnikenland;585;Binnenmaas                 ;90;Hoeksche Waard                          ;28;ZH. ;nee;nee;Munnikenland               
3684;Munsel;757;Boxtel                     ;110;Gebied om 's-Hertogenbosch en Vught     ;30;NB. ;nee;nee;Munsel                     
3685;Munstergeleen;1883;Sittard-Geleen             ;124;Westelijke Mijnstreek                   ;31;L.  ;ja ;nee;Munstergeleen              
3686;Muntel;796;'s-Hertogenbosch           ;109;'s-Hertogenbosch en Vught               ;30;NB. ;nee;nee;Muntel                     
3687;Muntendam;1987;Menterwolde                ;3;Groninger Oldambt                       ;20;Gr. ;ja ;nee;Muntendam                  
3688;587;65;Dantumadeel                ;9;Fries zandgebied                        ;21;F.  ;nee;nee;Murmerwoude                
3689;Musschemig;917;Heerlen                    ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Musschemig                 
3690;240;37;Stadskanaal                ;4;Groninger Veenkoloniën                  ;20;Gr. ;ja ;nee;Mussel                     
3691;241;37;Stadskanaal                ;4;Groninger Veenkoloniën                  ;20;Gr. ;ja ;nee;Musselkanaal               
3692;Mûnein;737;Tytsjerksteradiel          ;9;Fries zandgebied                        ;21;F.  ;ja ;nee;Mûnein                     
3693;Naald, De;375;Beverwijk                  ;59;IJmond                                  ;27;NH. ;nee;nee;Naald, De                  
3694;Naaldwijk;565;Naaldwijk                  ;81;Westland                                ;28;ZH. ;ja ;ja ;Naaldwijk                  
3695;Naarden;425;Naarden                    ;67;Overige gemeenten in het Gooi           ;27;NH. ;ja ;ja ;Naarden                    
3696;453;55;Boarnsterhim               ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Naarderburen               
3697;Naardermeer;424;Muiden                     ;65;Vechtstreek in Noord-Holland            ;27;NH. ;nee;nee;Naardermeer                
3698;Naastenbest;753;Best                       ;114;Randgebied Eindhoven                    ;30;NB. ;nee;nee;Naastenbest                
3699;Nabbegat;1685;Landerd                    ;111;Maaskant                                ;30;NB. ;nee;nee;Nabbegat                   
3700;Nabben;983;Venlo                      ;121;Industriegebied Venlo-Beesel            ;31;L.  ;nee;nee;Nabben                     
3701;Nachtegaal;1507;Horst aan de Maas          ;120;Noord-Limburg                           ;31;L.  ;nee;nee;Nachtegaal                 
3702;Nagelbeek;962;Schinnen                   ;124;Westelijke Mijnstreek                   ;31;L.  ;nee;nee;Nagelbeek                  
