ID;Loonklassen;BedrijfstakkenBranchesSBI2008;CaribischNederland;Perioden;Banen_1;GemiddeldJaarloon_2
337;Alle loonklassen;F Bouwnijverheid;Saba;2012;10.0;18800.0
338;Alle loonklassen;F Bouwnijverheid;Saba;2013;20.0;23080.0
339;Alle loonklassen;F Bouwnijverheid;Saba;2014;20.0;23300.0
340;Alle loonklassen;F Bouwnijverheid;Saba;2015;50.0;23980.0
341;Alle loonklassen;F Bouwnijverheid;Saba;2016;30.0;24940.0
342;Alle loonklassen;F Bouwnijverheid;Saba;2017;40.0;20440.0
343;Alle loonklassen;F Bouwnijverheid;Saba;2018;60.0;25670.0
344;Alle loonklassen;F Bouwnijverheid;Saba;2019;50.0;26560.0
345;Alle loonklassen;F Bouwnijverheid;Saba;2020;70.0;26630.0
346;Alle loonklassen;F Bouwnijverheid;Saba;2021;60.0;27820.0
347;Alle loonklassen;F Bouwnijverheid;Saba;2022;70.0;29110.0
348;Alle loonklassen;F Bouwnijverheid;Niet in te delen;2011;;
349;Alle loonklassen;F Bouwnijverheid;Niet in te delen;2012;;
350;Alle loonklassen;F Bouwnijverheid;Niet in te delen;2013;;
351;Alle loonklassen;F Bouwnijverheid;Niet in te delen;2014;;
352;Alle loonklassen;F Bouwnijverheid;Niet in te delen;2015;;
353;Alle loonklassen;F Bouwnijverheid;Niet in te delen;2016;;
354;Alle loonklassen;F Bouwnijverheid;Niet in te delen;2017;;
355;Alle loonklassen;F Bouwnijverheid;Niet in te delen;2018;;
356;Alle loonklassen;F Bouwnijverheid;Niet in te delen;2019;;
357;Alle loonklassen;F Bouwnijverheid;Niet in te delen;2020;;
358;Alle loonklassen;F Bouwnijverheid;Niet in te delen;2021;;
359;Alle loonklassen;F Bouwnijverheid;Niet in te delen;2022;;
360;Alle loonklassen;G Handel;Caribisch Nederland;2011;930.0;16960.0
361;Alle loonklassen;G Handel;Caribisch Nederland;2012;940.0;16840.0
362;Alle loonklassen;G Handel;Caribisch Nederland;2013;1030.0;16670.0
363;Alle loonklassen;G Handel;Caribisch Nederland;2014;1190.0;16910.0
364;Alle loonklassen;G Handel;Caribisch Nederland;2015;1290.0;16700.0
365;Alle loonklassen;G Handel;Caribisch Nederland;2016;1340.0;16930.0
366;Alle loonklassen;G Handel;Caribisch Nederland;2017;1530.0;17370.0
367;Alle loonklassen;G Handel;Caribisch Nederland;2018;1540.0;17900.0
368;Alle loonklassen;G Handel;Caribisch Nederland;2019;1570.0;18580.0
369;Alle loonklassen;G Handel;Caribisch Nederland;2020;1580.0;18930.0
370;Alle loonklassen;G Handel;Caribisch Nederland;2021;1670.0;19070.0
371;Alle loonklassen;G Handel;Caribisch Nederland;2022;1590.0;20770.0
372;Alle loonklassen;G Handel;Bonaire;2011;870.0;17270.0
373;Alle loonklassen;G Handel;Bonaire;2012;870.0;17120.0
374;Alle loonklassen;G Handel;Bonaire;2013;980.0;16840.0
375;Alle loonklassen;G Handel;Bonaire;2014;1090.0;16890.0
376;Alle loonklassen;G Handel;Bonaire;2015;1190.0;16650.0
377;Alle loonklassen;G Handel;Bonaire;2016;1230.0;16670.0
378;Alle loonklassen;G Handel;Bonaire;2017;1370.0;17170.0
379;Alle loonklassen;G Handel;Bonaire;2018;1370.0;17730.0
380;Alle loonklassen;G Handel;Bonaire;2019;1370.0;18330.0
381;Alle loonklassen;G Handel;Bonaire;2020;1390.0;18670.0
382;Alle loonklassen;G Handel;Bonaire;2021;1460.0;18810.0
383;Alle loonklassen;G Handel;Bonaire;2022;1400.0;20440.0
384;Alle loonklassen;G Handel;Sint-Eustatius;2011;40.0;12520.0
385;Alle loonklassen;G Handel;Sint-Eustatius;2012;50.0;12950.0
386;Alle loonklassen;G Handel;Sint-Eustatius;2013;30.0;13550.0
387;Alle loonklassen;G Handel;Sint-Eustatius;2014;70.0;17450.0
388;Alle loonklassen;G Handel;Sint-Eustatius;2015;60.0;17680.0
389;Alle loonklassen;G Handel;Sint-Eustatius;2016;50.0;21540.0
390;Alle loonklassen;G Handel;Sint-Eustatius;2017;80.0;21360.0
391;Alle loonklassen;G Handel;Sint-Eustatius;2018;100.0;20810.0
392;Alle loonklassen;G Handel;Sint-Eustatius;2019;100.0;22820.0
393;Alle loonklassen;G Handel;Sint-Eustatius;2020;110.0;23020.0
394;Alle loonklassen;G Handel;Sint-Eustatius;2021;140.0;21160.0
395;Alle loonklassen;G Handel;Sint-Eustatius;2022;120.0;24340.0
396;Alle loonklassen;G Handel;Saba;2011;10.0;10140.0
397;Alle loonklassen;G Handel;Saba;2012;20.0;13120.0
398;Alle loonklassen;G Handel;Saba;2013;20.0;13040.0
399;Alle loonklassen;G Handel;Saba;2014;30.0;16360.0
400;Alle loonklassen;G Handel;Saba;2015;50.0;16670.0
401;Alle loonklassen;G Handel;Saba;2016;50.0;18260.0
402;Alle loonklassen;G Handel;Saba;2017;90.0;17060.0
403;Alle loonklassen;G Handel;Saba;2018;70.0;17360.0
404;Alle loonklassen;G Handel;Saba;2019;90.0;17450.0
405;Alle loonklassen;G Handel;Saba;2020;70.0;17710.0
406;Alle loonklassen;G Handel;Saba;2021;60.0;20510.0
407;Alle loonklassen;G Handel;Saba;2022;70.0;21250.0
408;Alle loonklassen;G Handel;Niet in te delen;2011;;
409;Alle loonklassen;G Handel;Niet in te delen;2012;;
410;Alle loonklassen;G Handel;Niet in te delen;2013;;
411;Alle loonklassen;G Handel;Niet in te delen;2014;;
412;Alle loonklassen;G Handel;Niet in te delen;2015;;
413;Alle loonklassen;G Handel;Niet in te delen;2016;;
414;Alle loonklassen;G Handel;Niet in te delen;2017;;
415;Alle loonklassen;G Handel;Niet in te delen;2018;;
416;Alle loonklassen;G Handel;Niet in te delen;2019;;
417;Alle loonklassen;G Handel;Niet in te delen;2020;;
418;Alle loonklassen;G Handel;Niet in te delen;2021;;
419;Alle loonklassen;G Handel;Niet in te delen;2022;;
420;Alle loonklassen;H+J Vervoer, informatie en communicatie;Caribisch Nederland;2011;660.0;30150.0
421;Alle loonklassen;H+J Vervoer, informatie en communicatie;Caribisch Nederland;2012;620.0;33050.0
422;Alle loonklassen;H+J Vervoer, informatie en communicatie;Caribisch Nederland;2013;630.0;32490.0
423;Alle loonklassen;H+J Vervoer, informatie en communicatie;Caribisch Nederland;2014;650.0;35090.0
424;Alle loonklassen;H+J Vervoer, informatie en communicatie;Caribisch Nederland;2015;680.0;33800.0
425;Alle loonklassen;H+J Vervoer, informatie en communicatie;Caribisch Nederland;2016;720.0;33620.0
426;Alle loonklassen;H+J Vervoer, informatie en communicatie;Caribisch Nederland;2017;770.0;31660.0
427;Alle loonklassen;H+J Vervoer, informatie en communicatie;Caribisch Nederland;2018;940.0;32190.0
428;Alle loonklassen;H+J Vervoer, informatie en communicatie;Caribisch Nederland;2019;900.0;34570.0
429;Alle loonklassen;H+J Vervoer, informatie en communicatie;Caribisch Nederland;2020;870.0;35570.0
430;Alle loonklassen;H+J Vervoer, informatie en communicatie;Caribisch Nederland;2021;760.0;33270.0
431;Alle loonklassen;H+J Vervoer, informatie en communicatie;Caribisch Nederland;2022;760.0;33900.0
432;Alle loonklassen;H+J Vervoer, informatie en communicatie;Bonaire;2011;460.0;20190.0
433;Alle loonklassen;H+J Vervoer, informatie en communicatie;Bonaire;2012;430.0;22140.0
434;Alle loonklassen;H+J Vervoer, informatie en communicatie;Bonaire;2013;430.0;21450.0
435;Alle loonklassen;H+J Vervoer, informatie en communicatie;Bonaire;2014;420.0;23410.0
436;Alle loonklassen;H+J Vervoer, informatie en communicatie;Bonaire;2015;460.0;22410.0
437;Alle loonklassen;H+J Vervoer, informatie en communicatie;Bonaire;2016;510.0;22790.0
438;Alle loonklassen;H+J Vervoer, informatie en communicatie;Bonaire;2017;560.0;21600.0
439;Alle loonklassen;H+J Vervoer, informatie en communicatie;Bonaire;2018;700.0;26280.0
440;Alle loonklassen;H+J Vervoer, informatie en communicatie;Bonaire;2019;690.0;28250.0
441;Alle loonklassen;H+J Vervoer, informatie en communicatie;Bonaire;2020;680.0;28950.0
442;Alle loonklassen;H+J Vervoer, informatie en communicatie;Bonaire;2021;560.0;25310.0
443;Alle loonklassen;H+J Vervoer, informatie en communicatie;Bonaire;2022;560.0;26440.0
444;Alle loonklassen;H+J Vervoer, informatie en communicatie;Sint-Eustatius;2011;180.0;54680.0
445;Alle loonklassen;H+J Vervoer, informatie en communicatie;Sint-Eustatius;2012;180.0;58920.0
446;Alle loonklassen;H+J Vervoer, informatie en communicatie;Sint-Eustatius;2013;190.0;58010.0
447;Alle loonklassen;H+J Vervoer, informatie en communicatie;Sint-Eustatius;2014;200.0;60040.0
448;Alle loonklassen;H+J Vervoer, informatie en communicatie;Sint-Eustatius;2015;200.0;59860.0
449;Alle loonklassen;H+J Vervoer, informatie en communicatie;Sint-Eustatius;2016;200.0;62080.0
450;Alle loonklassen;H+J Vervoer, informatie en communicatie;Sint-Eustatius;2017;180.0;62450.0
451;Alle loonklassen;H+J Vervoer, informatie en communicatie;Sint-Eustatius;2018;200.0;54210.0
452;Alle loonklassen;H+J Vervoer, informatie en communicatie;Sint-Eustatius;2019;190.0;59050.0
453;Alle loonklassen;H+J Vervoer, informatie en communicatie;Sint-Eustatius;2020;160.0;63730.0
454;Alle loonklassen;H+J Vervoer, informatie en communicatie;Sint-Eustatius;2021;170.0;60890.0
455;Alle loonklassen;H+J Vervoer, informatie en communicatie;Sint-Eustatius;2022;170.0;58510.0
456;Alle loonklassen;H+J Vervoer, informatie en communicatie;Saba;2011;20.0;34040.0
457;Alle loonklassen;H+J Vervoer, informatie en communicatie;Saba;2012;20.0;39520.0
458;Alle loonklassen;H+J Vervoer, informatie en communicatie;Saba;2013;10.0;11750.0
459;Alle loonklassen;H+J Vervoer, informatie en communicatie;Saba;2014;20.0;31250.0
460;Alle loonklassen;H+J Vervoer, informatie en communicatie;Saba;2015;20.0;31700.0
461;Alle loonklassen;H+J Vervoer, informatie en communicatie;Saba;2016;20.0;29830.0
462;Alle loonklassen;H+J Vervoer, informatie en communicatie;Saba;2017;30.0;27610.0
463;Alle loonklassen;H+J Vervoer, informatie en communicatie;Saba;2018;40.0;24240.0
464;Alle loonklassen;H+J Vervoer, informatie en communicatie;Saba;2019;30.0;28180.0
465;Alle loonklassen;H+J Vervoer, informatie en communicatie;Saba;2020;20.0;30700.0
466;Alle loonklassen;H+J Vervoer, informatie en communicatie;Saba;2021;30.0;26590.0
467;Alle loonklassen;H+J Vervoer, informatie en communicatie;Saba;2022;30.0;29730.0
468;Alle loonklassen;H+J Vervoer, informatie en communicatie;Niet in te delen;2011;;
469;Alle loonklassen;H+J Vervoer, informatie en communicatie;Niet in te delen;2012;;
470;Alle loonklassen;H+J Vervoer, informatie en communicatie;Niet in te delen;2013;;
471;Alle loonklassen;H+J Vervoer, informatie en communicatie;Niet in te delen;2014;;
472;Alle loonklassen;H+J Vervoer, informatie en communicatie;Niet in te delen;2015;;
473;Alle loonklassen;H+J Vervoer, informatie en communicatie;Niet in te delen;2016;;
474;Alle loonklassen;H+J Vervoer, informatie en communicatie;Niet in te delen;2017;;
475;Alle loonklassen;H+J Vervoer, informatie en communicatie;Niet in te delen;2018;;
476;Alle loonklassen;H+J Vervoer, informatie en communicatie;Niet in te delen;2019;;
477;Alle loonklassen;H+J Vervoer, informatie en communicatie;Niet in te delen;2020;;
478;Alle loonklassen;H+J Vervoer, informatie en communicatie;Niet in te delen;2021;;
479;Alle loonklassen;H+J Vervoer, informatie en communicatie;Niet in te delen;2022;;
480;Alle loonklassen;I Horeca;Caribisch Nederland;2011;950.0;16730.0
481;Alle loonklassen;I Horeca;Caribisch Nederland;2012;970.0;16720.0
482;Alle loonklassen;I Horeca;Caribisch Nederland;2013;990.0;17040.0
483;Alle loonklassen;I Horeca;Caribisch Nederland;2014;1030.0;17710.0
484;Alle loonklassen;I Horeca;Caribisch Nederland;2015;1180.0;18610.0
485;Alle loonklassen;I Horeca;Caribisch Nederland;2016;1220.0;17150.0
486;Alle loonklassen;I Horeca;Caribisch Nederland;2017;1520.0;17210.0
487;Alle loonklassen;I Horeca;Caribisch Nederland;2018;1640.0;16450.0
488;Alle loonklassen;I Horeca;Caribisch Nederland;2019;1780.0;16950.0
489;Alle loonklassen;I Horeca;Caribisch Nederland;2020;1660.0;16710.0
490;Alle loonklassen;I Horeca;Caribisch Nederland;2021;1600.0;17510.0
491;Alle loonklassen;I Horeca;Caribisch Nederland;2022;1820.0;19020.0
492;Alle loonklassen;I Horeca;Bonaire;2011;860.0;17320.0
493;Alle loonklassen;I Horeca;Bonaire;2012;880.0;16610.0
494;Alle loonklassen;I Horeca;Bonaire;2013;880.0;16670.0
495;Alle loonklassen;I Horeca;Bonaire;2014;900.0;17200.0
496;Alle loonklassen;I Horeca;Bonaire;2015;1020.0;18010.0
497;Alle loonklassen;I Horeca;Bonaire;2016;1070.0;16480.0
498;Alle loonklassen;I Horeca;Bonaire;2017;1410.0;17270.0
499;Alle loonklassen;I Horeca;Bonaire;2018;1500.0;16810.0
500;Alle loonklassen;I Horeca;Bonaire;2019;1650.0;17150.0
501;Alle loonklassen;I Horeca;Bonaire;2020;1520.0;16840.0
502;Alle loonklassen;I Horeca;Bonaire;2021;1470.0;17740.0
503;Alle loonklassen;I Horeca;Bonaire;2022;1700.0;19160.0
504;Alle loonklassen;I Horeca;Sint-Eustatius;2011;60.0;11490.0
505;Alle loonklassen;I Horeca;Sint-Eustatius;2012;60.0;20140.0
506;Alle loonklassen;I Horeca;Sint-Eustatius;2013;80.0;22350.0
507;Alle loonklassen;I Horeca;Sint-Eustatius;2014;100.0;23590.0
508;Alle loonklassen;I Horeca;Sint-Eustatius;2015;130.0;24420.0
509;Alle loonklassen;I Horeca;Sint-Eustatius;2016;110.0;24090.0
510;Alle loonklassen;I Horeca;Sint-Eustatius;2017;60.0;17190.0
511;Alle loonklassen;I Horeca;Sint-Eustatius;2018;70.0;11850.0
512;Alle loonklassen;I Horeca;Sint-Eustatius;2019;70.0;14700.0
513;Alle loonklassen;I Horeca;Sint-Eustatius;2020;60.0;14960.0
514;Alle loonklassen;I Horeca;Sint-Eustatius;2021;70.0;15000.0
515;Alle loonklassen;I Horeca;Sint-Eustatius;2022;70.0;16870.0
516;Alle loonklassen;I Horeca;Saba;2011;30.0;10370.0
517;Alle loonklassen;I Horeca;Saba;2012;20.0;11400.0
518;Alle loonklassen;I Horeca;Saba;2013;20.0;12810.0
519;Alle loonklassen;I Horeca;Saba;2014;30.0;13570.0
520;Alle loonklassen;I Horeca;Saba;2015;40.0;15310.0
521;Alle loonklassen;I Horeca;Saba;2016;40.0;15820.0
522;Alle loonklassen;I Horeca;Saba;2017;60.0;15740.0
523;Alle loonklassen;I Horeca;Saba;2018;70.0;13170.0
524;Alle loonklassen;I Horeca;Saba;2019;70.0;14190.0
525;Alle loonklassen;I Horeca;Saba;2020;70.0;15410.0
526;Alle loonklassen;I Horeca;Saba;2021;60.0;14740.0
527;Alle loonklassen;I Horeca;Saba;2022;50.0;17250.0
528;Alle loonklassen;I Horeca;Niet in te delen;2011;;
529;Alle loonklassen;I Horeca;Niet in te delen;2012;;
530;Alle loonklassen;I Horeca;Niet in te delen;2013;;
531;Alle loonklassen;I Horeca;Niet in te delen;2014;;
532;Alle loonklassen;I Horeca;Niet in te delen;2015;;
533;Alle loonklassen;I Horeca;Niet in te delen;2016;;
534;Alle loonklassen;I Horeca;Niet in te delen;2017;;
535;Alle loonklassen;I Horeca;Niet in te delen;2018;;
536;Alle loonklassen;I Horeca;Niet in te delen;2019;;
537;Alle loonklassen;I Horeca;Niet in te delen;2020;;
538;Alle loonklassen;I Horeca;Niet in te delen;2021;;
539;Alle loonklassen;I Horeca;Niet in te delen;2022;;
540;Alle loonklassen;K Financiële dienstverlening;Caribisch Nederland;2011;490.0;26660.0
541;Alle loonklassen;K Financiële dienstverlening;Caribisch Nederland;2012;450.0;30470.0
542;Alle loonklassen;K Financiële dienstverlening;Caribisch Nederland;2013;440.0;30440.0
543;Alle loonklassen;K Financiële dienstverlening;Caribisch Nederland;2014;510.0;29250.0
544;Alle loonklassen;K Financiële dienstverlening;Caribisch Nederland;2015;580.0;28530.0
545;Alle loonklassen;K Financiële dienstverlening;Caribisch Nederland;2016;600.0;27030.0
546;Alle loonklassen;K Financiële dienstverlening;Caribisch Nederland;2017;260.0;41910.0
547;Alle loonklassen;K Financiële dienstverlening;Caribisch Nederland;2018;290.0;37610.0
548;Alle loonklassen;K Financiële dienstverlening;Caribisch Nederland;2019;280.0;39270.0
549;Alle loonklassen;K Financiële dienstverlening;Caribisch Nederland;2020;270.0;38030.0
550;Alle loonklassen;K Financiële dienstverlening;Caribisch Nederland;2021;310.0;38950.0
551;Alle loonklassen;K Financiële dienstverlening;Caribisch Nederland;2022;250.0;44770.0
552;Alle loonklassen;K Financiële dienstverlening;Bonaire;2011;460.0;26300.0
553;Alle loonklassen;K Financiële dienstverlening;Bonaire;2012;430.0;30470.0
554;Alle loonklassen;K Financiële dienstverlening;Bonaire;2013;410.0;30500.0
555;Alle loonklassen;K Financiële dienstverlening;Bonaire;2014;440.0;29430.0
556;Alle loonklassen;K Financiële dienstverlening;Bonaire;2015;510.0;27990.0
557;Alle loonklassen;K Financiële dienstverlening;Bonaire;2016;520.0;27290.0
558;Alle loonklassen;K Financiële dienstverlening;Bonaire;2017;210.0;45980.0
559;Alle loonklassen;K Financiële dienstverlening;Bonaire;2018;280.0;37470.0
560;Alle loonklassen;K Financiële dienstverlening;Bonaire;2019;270.0;39790.0
561;Alle loonklassen;K Financiële dienstverlening;Bonaire;2020;260.0;38440.0
562;Alle loonklassen;K Financiële dienstverlening;Bonaire;2021;280.0;39740.0
563;Alle loonklassen;K Financiële dienstverlening;Bonaire;2022;230.0;45000.0
564;Alle loonklassen;K Financiële dienstverlening;Sint-Eustatius;2011;20.0;32150.0
565;Alle loonklassen;K Financiële dienstverlening;Sint-Eustatius;2012;10.0;32200.0
566;Alle loonklassen;K Financiële dienstverlening;Sint-Eustatius;2013;20.0;29140.0
567;Alle loonklassen;K Financiële dienstverlening;Sint-Eustatius;2014;50.0;29340.0
568;Alle loonklassen;K Financiële dienstverlening;Sint-Eustatius;2015;60.0;33710.0
569;Alle loonklassen;K Financiële dienstverlening;Sint-Eustatius;2016;70.0;24880.0
570;Alle loonklassen;K Financiële dienstverlening;Sint-Eustatius;2017;40.0;23160.0
571;Alle loonklassen;K Financiële dienstverlening;Sint-Eustatius;2018;10.0;41690.0
572;Alle loonklassen;K Financiële dienstverlening;Sint-Eustatius;2019;;
573;Alle loonklassen;K Financiële dienstverlening;Sint-Eustatius;2020;;
574;Alle loonklassen;K Financiële dienstverlening;Sint-Eustatius;2021;20.0;28630.0
575;Alle loonklassen;K Financiële dienstverlening;Sint-Eustatius;2022;;
576;Alle loonklassen;K Financiële dienstverlening;Saba;2011;10.0;28590.0
577;Alle loonklassen;K Financiële dienstverlening;Saba;2012;10.0;28020.0
578;Alle loonklassen;K Financiële dienstverlening;Saba;2013;10.0;30270.0
579;Alle loonklassen;K Financiële dienstverlening;Saba;2014;10.0;19410.0
580;Alle loonklassen;K Financiële dienstverlening;Saba;2015;10.0;25240.0
581;Alle loonklassen;K Financiële dienstverlening;Saba;2016;10.0;27980.0
582;Alle loonklassen;K Financiële dienstverlening;Saba;2017;;
583;Alle loonklassen;K Financiële dienstverlening;Saba;2018;;
584;Alle loonklassen;K Financiële dienstverlening;Saba;2019;10.0;31500.0
585;Alle loonklassen;K Financiële dienstverlening;Saba;2020;;
586;Alle loonklassen;K Financiële dienstverlening;Saba;2021;;
587;Alle loonklassen;K Financiële dienstverlening;Saba;2022;;
588;Alle loonklassen;K Financiële dienstverlening;Niet in te delen;2011;;
589;Alle loonklassen;K Financiële dienstverlening;Niet in te delen;2012;;
590;Alle loonklassen;K Financiële dienstverlening;Niet in te delen;2013;;
591;Alle loonklassen;K Financiële dienstverlening;Niet in te delen;2014;;
592;Alle loonklassen;K Financiële dienstverlening;Niet in te delen;2015;;
593;Alle loonklassen;K Financiële dienstverlening;Niet in te delen;2016;;
594;Alle loonklassen;K Financiële dienstverlening;Niet in te delen;2017;;
595;Alle loonklassen;K Financiële dienstverlening;Niet in te delen;2018;;
596;Alle loonklassen;K Financiële dienstverlening;Niet in te delen;2019;;
597;Alle loonklassen;K Financiële dienstverlening;Niet in te delen;2020;;
598;Alle loonklassen;K Financiële dienstverlening;Niet in te delen;2021;;
599;Alle loonklassen;K Financiële dienstverlening;Niet in te delen;2022;;
600;Alle loonklassen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2011;90.0;16540.0
601;Alle loonklassen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2012;100.0;16650.0
602;Alle loonklassen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2013;80.0;16070.0
603;Alle loonklassen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2014;100.0;17480.0
604;Alle loonklassen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2015;100.0;18270.0
605;Alle loonklassen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2016;90.0;18160.0
606;Alle loonklassen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2017;320.0;19380.0
607;Alle loonklassen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2018;330.0;21040.0
608;Alle loonklassen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2019;320.0;21100.0
609;Alle loonklassen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2020;370.0;20500.0
610;Alle loonklassen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2021;440.0;22480.0
611;Alle loonklassen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2022;480.0;24290.0
612;Alle loonklassen;L Verhuur en handel van onroerend goed;Bonaire;2011;80.0;16790.0
613;Alle loonklassen;L Verhuur en handel van onroerend goed;Bonaire;2012;90.0;16910.0
614;Alle loonklassen;L Verhuur en handel van onroerend goed;Bonaire;2013;70.0;16300.0
615;Alle loonklassen;L Verhuur en handel van onroerend goed;Bonaire;2014;90.0;17490.0
