ID;LandbouwgoederenEnDiensten;Perioden;OutputTegenAfProducentwaarde_1;OutputBasisprijzen_2;OutputTegenAfProducentwaarde_3;OutputBasisprijzen_4;OutputTegenAfProducentwaarde_5;OutputBasisprijzen_6;OutputTegenAfProducentwaarde_7;OutputBasisprijzen_8
1652;Andere dierlijke producten;2023;;;;;;;;
1653;Totaal diensten;1995;1050.0;1085.0;1980.0;1564.0;;;53.0;69.4
1654;Totaal diensten;1996;1060.0;1095.0;1970.0;1557.0;-0.5;-0.5;53.8;70.3
1655;Totaal diensten;1997;1156.0;1189.0;2134.0;1679.0;8.3;7.9;54.2;70.8
1656;Totaal diensten;1998;1207.0;1211.0;2151.0;1693.0;0.8;0.8;56.1;71.5
1657;Totaal diensten;1999;1305.0;1308.0;2203.0;1775.0;2.4;4.8;59.3;73.7
1658;Totaal diensten;2000;1399.0;1401.0;2226.0;1833.0;1.0;3.3;62.9;76.4
1659;Totaal diensten;2001;1566.0;1567.0;2358.0;1979.0;5.9;7.9;66.4;79.2
1660;Totaal diensten;2002;1811.0;1812.0;2578.0;2192.0;9.3;10.7;70.3;82.7
1661;Totaal diensten;2003;1779.0;1779.0;2423.0;2096.0;-6.0;-4.4;73.4;84.8
1662;Totaal diensten;2004;1826.0;1826.0;2367.0;2079.0;-2.3;-0.8;77.1;87.8
1663;Totaal diensten;2005;1904.0;1904.0;2334.0;2078.0;-1.4;0.0;81.6;91.6
1664;Totaal diensten;2006;2102.0;2102.0;2482.0;2239.0;6.4;7.8;84.7;93.9
1665;Totaal diensten;2007;2169.0;2170.0;2534.0;2322.0;2.1;3.7;85.6;93.4
1666;Totaal diensten;2008;2375.0;2375.0;2634.0;2452.0;4.0;5.6;90.2;96.9
1667;Totaal diensten;2009;2414.0;2414.0;2626.0;2483.0;-0.3;1.3;91.9;97.2
1668;Totaal diensten;2010;2474.0;2474.0;2658.0;2543.0;1.2;2.4;93.1;97.3
1669;Totaal diensten;2011;2595.0;2595.0;2709.0;2621.0;1.9;3.1;95.8;99.0
1670;Totaal diensten;2012;2561.0;2561.0;2624.0;2567.0;-3.1;-2.1;97.6;99.8
1671;Totaal diensten;2013;2601.0;2601.0;2589.0;2561.0;-1.3;-0.2;100.5;101.6
1672;Totaal diensten;2014;2660.0;2660.0;2602.0;2602.0;0.5;1.6;102.2;102.2
1673;Totaal diensten;2015;2549.0;2549.0;2549.0;2549.0;-2.0;-2.0;100.0;100.0
1674;Totaal diensten;2016;2566.0;2566.0;2562.0;2562.0;0.5;0.5;100.2;100.2
1675;Totaal diensten;2017;2670.0;2670.0;2597.0;2597.0;1.4;1.4;102.8;102.8
1676;Totaal diensten;2018;2697.0;2697.0;2583.0;2583.0;-0.5;-0.5;104.4;104.4
1677;Totaal diensten;2019;2767.0;2767.0;2575.0;2575.0;-0.3;-0.3;107.5;107.5
1678;Totaal diensten;2020;2817.0;2817.0;2584.0;2584.0;0.4;0.4;109.0;109.0
1679;Totaal diensten;2021;2950.0;2950.0;2639.0;2639.0;2.1;2.1;111.8;111.8
1680;Totaal diensten;2022;3118.0;3118.0;2582.0;2582.0;-2.1;-2.1;120.7;120.7
1681;Totaal diensten;2023;3205.0;3205.0;2555.0;2555.0;-1.0;-1.0;125.4;125.4
1682;Landbouwdiensten;1995;930.0;965.0;1854.0;1437.0;;;50.2;67.2
1683;Landbouwdiensten;1996;957.0;992.0;1881.0;1458.0;1.5;1.4;50.9;68.0
1684;Landbouwdiensten;1997;1037.0;1070.0;2027.0;1564.0;7.7;7.3;51.2;68.4
1685;Landbouwdiensten;1998;1075.0;1079.0;2027.0;1565.0;0.0;0.1;53.0;68.9
1686;Landbouwdiensten;1999;1174.0;1177.0;2090.0;1656.0;3.1;5.8;56.2;71.1
1687;Landbouwdiensten;2000;1263.0;1265.0;2110.0;1714.0;1.0;3.5;59.9;73.8
1688;Landbouwdiensten;2001;1417.0;1418.0;2243.0;1859.0;6.3;8.5;63.2;76.3
1689;Landbouwdiensten;2002;1654.0;1655.0;2477.0;2082.0;10.5;12.0;66.8;79.5
1690;Landbouwdiensten;2003;1625.0;1625.0;2319.0;1987.0;-6.4;-4.6;70.1;81.8
1691;Landbouwdiensten;2004;1664.0;1664.0;2252.0;1963.0;-2.9;-1.2;73.9;84.8
1692;Landbouwdiensten;2005;1738.0;1738.0;2214.0;1958.0;-1.7;-0.2;78.5;88.8
1693;Landbouwdiensten;2006;1949.0;1949.0;2361.0;2118.0;6.6;8.1;82.5;92.0
1694;Landbouwdiensten;2007;2063.0;2064.0;2411.0;2200.0;2.1;3.9;85.6;93.8
1695;Landbouwdiensten;2008;2259.0;2259.0;2502.0;2321.0;3.8;5.5;90.3;97.3
1696;Landbouwdiensten;2009;2296.0;2296.0;2496.0;2354.0;-0.2;1.4;92.0;97.5
1697;Landbouwdiensten;2010;2361.0;2361.0;2524.0;2410.0;1.1;2.4;93.5;98.0
1698;Landbouwdiensten;2011;2475.0;2475.0;2576.0;2488.0;2.0;3.2;96.1;99.5
1699;Landbouwdiensten;2012;2461.0;2461.0;2492.0;2435.0;-3.2;-2.1;98.7;101.0
1700;Landbouwdiensten;2013;2493.0;2493.0;2457.0;2429.0;-1.4;-0.2;101.4;102.6
1701;Landbouwdiensten;2014;2517.0;2517.0;2466.0;2466.0;0.4;1.5;102.1;102.1
1702;Landbouwdiensten;2015;2518.0;2518.0;2518.0;2518.0;2.1;2.1;100.0;100.0
1703;Landbouwdiensten;2016;2566.0;2566.0;2562.0;2562.0;1.7;1.7;100.2;100.2
1704;Landbouwdiensten;2017;2670.0;2670.0;2597.0;2597.0;1.4;1.4;102.8;102.8
1705;Landbouwdiensten;2018;2697.0;2697.0;2583.0;2583.0;-0.5;-0.5;104.4;104.4
1706;Landbouwdiensten;2019;2767.0;2767.0;2575.0;2575.0;-0.3;-0.3;107.5;107.5
1707;Landbouwdiensten;2020;2817.0;2817.0;2584.0;2584.0;0.4;0.4;109.0;109.0
1708;Landbouwdiensten;2021;2950.0;2950.0;2639.0;2639.0;2.1;2.1;111.8;111.8
1709;Landbouwdiensten;2022;3118.0;3118.0;2582.0;2582.0;-2.1;-2.1;120.7;120.7
1710;Landbouwdiensten;2023;;;;;;;;
1711;Verhuur van melkquota;1995;120.0;120.0;100.0;100.0;;;120.4;120.4
1712;Verhuur van melkquota;1996;103.0;103.0;84.0;84.0;-15.8;-15.8;122.8;122.8
1713;Verhuur van melkquota;1997;119.0;119.0;95.0;95.0;13.6;13.6;124.9;124.9
1714;Verhuur van melkquota;1998;132.0;132.0;102.0;102.0;7.6;7.6;128.8;128.8
1715;Verhuur van melkquota;1999;131.0;131.0;99.0;99.0;-3.0;-3.0;131.8;131.8
1716;Verhuur van melkquota;2000;136.0;136.0;101.0;101.0;1.5;1.5;134.8;134.8
1717;Verhuur van melkquota;2001;149.0;149.0;104.0;104.0;2.9;2.9;143.5;143.5
1718;Verhuur van melkquota;2002;157.0;157.0;102.0;102.0;-1.3;-1.3;153.2;153.2
1719;Verhuur van melkquota;2003;154.0;154.0;101.0;101.0;-1.9;-1.9;153.2;153.2
1720;Verhuur van melkquota;2004;162.0;162.0;104.0;104.0;3.2;3.2;156.1;156.1
1721;Verhuur van melkquota;2005;166.0;166.0;106.0;106.0;1.9;1.9;157.1;157.1
1722;Verhuur van melkquota;2006;153.0;153.0;110.0;110.0;3.6;3.6;139.7;139.7
1723;Verhuur van melkquota;2007;106.0;106.0;111.0;111.0;1.3;1.3;95.5;95.5
1724;Verhuur van melkquota;2008;116.0;116.0;119.0;119.0;7.5;7.5;97.2;97.2
1725;Verhuur van melkquota;2009;118.0;118.0;117.0;117.0;-1.7;-1.7;100.6;100.6
1726;Verhuur van melkquota;2010;113.0;113.0;121.0;121.0;3.4;3.4;93.2;93.2
1727;Verhuur van melkquota;2011;120.0;120.0;120.0;120.0;-0.9;-0.9;99.9;99.9
1728;Verhuur van melkquota;2012;100.0;100.0;119.0;119.0;-0.8;-0.8;83.9;83.9
1729;Verhuur van melkquota;2013;108.0;108.0;119.0;119.0;0.0;0.0;90.6;90.6
1730;Verhuur van melkquota;2014;143.0;143.0;124.0;124.0;3.7;3.7;115.7;115.7
1731;Verhuur van melkquota;2015;31.0;31.0;31.0;31.0;-74.9;-74.9;100.0;100.0
1732;Verhuur van melkquota;2016;;;;;;;;
1733;Verhuur van melkquota;2017;;;;;;;;
1734;Verhuur van melkquota;2018;;;;;;;;
1735;Verhuur van melkquota;2019;;;;;;;;
1736;Verhuur van melkquota;2020;;;;;;;;
1737;Verhuur van melkquota;2021;;;;;;;;
1738;Verhuur van melkquota;2022;;;;;;;;
1739;Verhuur van melkquota;2023;;;;;;;;
1740;Totaal niet tot de landbouw behorende...;1995;87.0;87.0;119.0;120.0;;;72.8;72.5
1741;Totaal niet tot de landbouw behorende...;1996;111.0;111.0;149.0;150.0;24.7;24.7;74.7;74.4
1742;Totaal niet tot de landbouw behorende...;1997;132.0;132.0;172.0;173.0;15.5;15.6;76.8;76.5
1743;Totaal niet tot de landbouw behorende...;1998;147.0;148.0;188.0;189.0;9.1;9.3;78.4;78.0
1744;Totaal niet tot de landbouw behorende...;1999;178.0;180.0;231.0;234.0;23.2;23.8;77.0;76.7
1745;Totaal niet tot de landbouw behorende...;2000;214.0;216.0;265.0;269.0;14.8;14.8;80.7;80.4
1746;Totaal niet tot de landbouw behorende...;2001;249.0;252.0;305.0;309.0;15.0;15.1;81.7;81.4
1747;Totaal niet tot de landbouw behorende...;2002;274.0;276.0;321.0;325.0;5.3;5.2;85.4;84.9
1748;Totaal niet tot de landbouw behorende...;2003;280.0;282.0;322.0;327.0;0.3;0.5;86.9;86.4
1749;Totaal niet tot de landbouw behorende...;2004;306.0;307.0;350.0;355.0;8.6;8.7;87.3;86.4
1750;Totaal niet tot de landbouw behorende...;2005;357.0;358.0;394.0;400.0;12.5;12.7;90.7;89.4
1751;Totaal niet tot de landbouw behorende...;2006;467.0;479.0;496.0;510.0;26.0;27.3;94.1;93.9
1752;Totaal niet tot de landbouw behorende...;2007;603.0;621.0;622.0;636.0;25.4;24.8;96.9;97.5
1753;Totaal niet tot de landbouw behorende...;2008;800.0;864.0;793.0;827.0;27.4;29.9;100.9;104.5
1754;Totaal niet tot de landbouw behorende...;2009;787.0;837.0;762.0;789.0;-3.9;-4.6;103.3;106.1
1755;Totaal niet tot de landbouw behorende...;2010;877.0;941.0;892.0;934.0;17.0;18.4;98.4;100.8
1756;Totaal niet tot de landbouw behorende...;2011;910.0;974.0;896.0;937.0;0.5;0.3;101.5;104.0
1757;Totaal niet tot de landbouw behorende...;2012;864.0;918.0;839.0;874.0;-6.4;-6.7;103.0;105.1
1758;Totaal niet tot de landbouw behorende...;2013;864.0;915.0;847.0;882.0;0.9;0.9;102.0;103.8
1759;Totaal niet tot de landbouw behorende...;2014;836.0;881.0;837.0;872.0;-1.2;-1.1;99.9;101.0
1760;Totaal niet tot de landbouw behorende...;2015;814.0;849.0;814.0;849.0;-2.7;-2.6;100.0;100.0
1761;Totaal niet tot de landbouw behorende...;2016;716.0;781.0;785.0;820.0;-3.5;-3.4;91.2;95.2
1762;Totaal niet tot de landbouw behorende...;2017;738.0;798.0;812.0;845.0;3.4;3.0;90.9;94.5
1763;Totaal niet tot de landbouw behorende...;2018;764.0;833.0;815.0;853.0;0.4;0.9;93.7;97.7
1764;Totaal niet tot de landbouw behorende...;2019;781.0;823.0;810.0;842.0;-0.7;-1.2;96.5;97.8
1765;Totaal niet tot de landbouw behorende...;2020;748.0;831.0;790.0;851.0;-2.5;1.1;94.7;97.7
1766;Totaal niet tot de landbouw behorende...;2021;1005.0;1060.0;760.0;834.0;-3.8;-2.0;132.3;127.2
1767;Totaal niet tot de landbouw behorende...;2022;1813.0;1973.0;764.0;846.0;0.5;1.4;237.3;233.3
1768;Totaal niet tot de landbouw behorende...;2023;1431.0;1582.0;736.0;813.0;-3.7;-3.8;194.5;194.5
1769;Verwerking van landbouwproducten, totaal;1995;38.0;38.0;48.0;48.0;;;78.7;78.7
1770;Verwerking van landbouwproducten, totaal;1996;41.0;41.0;53.0;53.0;10.6;10.6;78.7;78.7
1771;Verwerking van landbouwproducten, totaal;1997;41.0;41.0;53.0;53.0;0.0;0.0;76.8;76.8
1772;Verwerking van landbouwproducten, totaal;1998;49.0;49.0;62.0;62.0;17.1;17.1;80.0;80.0
1773;Verwerking van landbouwproducten, totaal;1999;48.0;48.0;59.0;59.0;-4.0;-4.0;81.7;81.7
1774;Verwerking van landbouwproducten, totaal;2000;47.0;47.0;59.0;59.0;0.0;0.0;80.0;80.0
1775;Verwerking van landbouwproducten, totaal;2001;52.0;52.0;62.0;62.0;4.2;4.2;84.8;84.8
1776;Verwerking van landbouwproducten, totaal;2002;52.0;52.0;62.0;62.0;0.0;0.0;84.8;84.8
1777;Verwerking van landbouwproducten, totaal;2003;52.0;52.0;64.0;64.0;3.8;3.8;81.7;81.7
1778;Verwerking van landbouwproducten, totaal;2004;52.0;52.0;64.0;64.0;0.0;0.0;81.8;81.8
1779;Verwerking van landbouwproducten, totaal;2005;52.0;52.0;63.0;63.0;-1.9;-1.9;83.3;83.3
1780;Verwerking van landbouwproducten, totaal;2006;60.0;60.0;71.0;71.0;13.2;13.2;84.7;84.7
1781;Verwerking van landbouwproducten, totaal;2007;63.0;63.0;70.0;70.0;-1.7;-1.7;90.4;90.4
1782;Verwerking van landbouwproducten, totaal;2008;70.0;70.0;72.0;72.0;3.1;3.1;97.3;97.3
1783;Verwerking van landbouwproducten, totaal;2009;61.0;61.0;71.0;71.0;-1.4;-1.4;86.2;86.2
1784;Verwerking van landbouwproducten, totaal;2010;67.0;67.0;77.0;77.0;8.1;8.1;87.5;87.5
1785;Verwerking van landbouwproducten, totaal;2011;77.0;77.0;78.0;78.0;1.5;1.5;98.9;98.9
1786;Verwerking van landbouwproducten, totaal;2012;80.0;80.0;77.0;77.0;-1.3;-1.3;104.0;104.0
1787;Verwerking van landbouwproducten, totaal;2013;88.0;88.0;81.0;81.0;4.9;4.9;108.9;108.9
1788;Verwerking van landbouwproducten, totaal;2014;91.0;91.0;83.0;83.0;2.2;2.2;110.1;110.1
1789;Verwerking van landbouwproducten, totaal;2015;88.0;88.0;88.0;88.0;6.5;6.5;100.0;100.0
1790;Verwerking van landbouwproducten, totaal;2016;94.0;94.0;94.0;94.0;6.8;6.8;100.0;100.0
1791;Verwerking van landbouwproducten, totaal;2017;102.0;102.0;94.0;94.0;0.0;0.0;108.5;108.5
1792;Verwerking van landbouwproducten, totaal;2018;103.0;103.0;94.0;94.0;0.0;0.0;109.6;109.6
1793;Verwerking van landbouwproducten, totaal;2019;97.0;97.0;95.0;95.0;1.0;1.0;102.2;102.2
1794;Verwerking van landbouwproducten, totaal;2020;102.0;102.0;98.0;98.0;3.1;3.1;104.2;104.2
1795;Verwerking van landbouwproducten, totaal;2021;105.0;105.0;96.0;96.0;-2.0;-2.0;109.5;109.5
1796;Verwerking van landbouwproducten, totaal;2022;121.0;121.0;95.0;95.0;-1.0;-1.0;127.3;127.3
1797;Verwerking van landbouwproducten, totaal;2023;133.0;133.0;97.0;97.0;2.4;2.4;136.5;136.5
1798;Dierlijke producten, bewerkt (totaal);1995;38.0;38.0;48.0;48.0;;;78.7;78.7
1799;Dierlijke producten, bewerkt (totaal);1996;41.0;41.0;53.0;53.0;10.6;10.6;78.7;78.7
1800;Dierlijke producten, bewerkt (totaal);1997;41.0;41.0;53.0;53.0;0.0;0.0;76.8;76.8
1801;Dierlijke producten, bewerkt (totaal);1998;49.0;49.0;62.0;62.0;17.1;17.1;80.0;80.0
1802;Dierlijke producten, bewerkt (totaal);1999;48.0;48.0;59.0;59.0;-4.0;-4.0;81.7;81.7
1803;Dierlijke producten, bewerkt (totaal);2000;47.0;47.0;59.0;59.0;0.0;0.0;80.0;80.0
1804;Dierlijke producten, bewerkt (totaal);2001;52.0;52.0;62.0;62.0;4.2;4.2;84.8;84.8
1805;Dierlijke producten, bewerkt (totaal);2002;52.0;52.0;62.0;62.0;0.0;0.0;84.8;84.8
1806;Dierlijke producten, bewerkt (totaal);2003;52.0;52.0;64.0;64.0;3.8;3.8;81.7;81.7
1807;Dierlijke producten, bewerkt (totaal);2004;52.0;52.0;64.0;64.0;0.0;0.0;81.8;81.8
1808;Dierlijke producten, bewerkt (totaal);2005;52.0;52.0;63.0;63.0;-1.9;-1.9;83.3;83.3
1809;Dierlijke producten, bewerkt (totaal);2006;60.0;60.0;71.0;71.0;13.2;13.2;84.7;84.7
1810;Dierlijke producten, bewerkt (totaal);2007;63.0;63.0;70.0;70.0;-1.7;-1.7;90.4;90.4
1811;Dierlijke producten, bewerkt (totaal);2008;70.0;70.0;72.0;72.0;3.1;3.1;97.3;97.3
1812;Dierlijke producten, bewerkt (totaal);2009;61.0;61.0;71.0;71.0;-1.4;-1.4;86.2;86.2
1813;Dierlijke producten, bewerkt (totaal);2010;67.0;67.0;77.0;77.0;8.1;8.1;87.5;87.5
1814;Dierlijke producten, bewerkt (totaal);2011;77.0;77.0;78.0;78.0;1.5;1.5;98.9;98.9
1815;Dierlijke producten, bewerkt (totaal);2012;80.0;80.0;77.0;77.0;-1.3;-1.3;104.0;104.0
1816;Dierlijke producten, bewerkt (totaal);2013;88.0;88.0;81.0;81.0;4.9;4.9;108.9;108.9
1817;Dierlijke producten, bewerkt (totaal);2014;91.0;91.0;83.0;83.0;2.2;2.2;110.1;110.1
1818;Dierlijke producten, bewerkt (totaal);2015;88.0;88.0;88.0;88.0;6.5;6.5;100.0;100.0
1819;Dierlijke producten, bewerkt (totaal);2016;94.0;94.0;94.0;94.0;6.8;6.8;100.0;100.0
1820;Dierlijke producten, bewerkt (totaal);2017;102.0;102.0;94.0;94.0;0.0;0.0;108.5;108.5
1821;Dierlijke producten, bewerkt (totaal);2018;103.0;103.0;94.0;94.0;0.0;0.0;109.6;109.6
1822;Dierlijke producten, bewerkt (totaal);2019;97.0;97.0;95.0;95.0;1.0;1.0;102.2;102.2
1823;Dierlijke producten, bewerkt (totaal);2020;102.0;102.0;98.0;98.0;3.1;3.1;104.2;104.2
1824;Dierlijke producten, bewerkt (totaal);2021;105.0;105.0;96.0;96.0;-2.0;-2.0;109.5;109.5
1825;Dierlijke producten, bewerkt (totaal);2022;121.0;121.0;95.0;95.0;-1.0;-1.0;127.3;127.3
1826;Dierlijke producten, bewerkt (totaal);2023;133.0;133.0;97.0;97.0;2.4;2.4;136.5;136.5
1827;Rauwe melk verwerkt tot boter en kaas;1995;38.0;38.0;48.0;48.0;;;78.7;78.7
1828;Rauwe melk verwerkt tot boter en kaas;1996;41.0;41.0;53.0;53.0;10.6;10.6;78.7;78.7
1829;Rauwe melk verwerkt tot boter en kaas;1997;41.0;41.0;53.0;53.0;0.0;0.0;76.8;76.8
1830;Rauwe melk verwerkt tot boter en kaas;1998;49.0;49.0;62.0;62.0;17.1;17.1;80.0;80.0
1831;Rauwe melk verwerkt tot boter en kaas;1999;48.0;48.0;59.0;59.0;-4.0;-4.0;81.7;81.7
1832;Rauwe melk verwerkt tot boter en kaas;2000;47.0;47.0;59.0;59.0;0.0;0.0;80.0;80.0
1833;Rauwe melk verwerkt tot boter en kaas;2001;52.0;52.0;62.0;62.0;4.2;4.2;84.8;84.8
1834;Rauwe melk verwerkt tot boter en kaas;2002;52.0;52.0;62.0;62.0;0.0;0.0;84.8;84.8
1835;Rauwe melk verwerkt tot boter en kaas;2003;52.0;52.0;64.0;64.0;3.8;3.8;81.7;81.7
1836;Rauwe melk verwerkt tot boter en kaas;2004;52.0;52.0;64.0;64.0;0.0;0.0;81.8;81.8
1837;Rauwe melk verwerkt tot boter en kaas;2005;52.0;52.0;63.0;63.0;-1.9;-1.9;83.3;83.3
1838;Rauwe melk verwerkt tot boter en kaas;2006;60.0;60.0;71.0;71.0;13.2;13.2;84.7;84.7
1839;Rauwe melk verwerkt tot boter en kaas;2007;63.0;63.0;70.0;70.0;-1.7;-1.7;90.4;90.4
1840;Rauwe melk verwerkt tot boter en kaas;2008;70.0;70.0;72.0;72.0;3.1;3.1;97.3;97.3
1841;Rauwe melk verwerkt tot boter en kaas;2009;61.0;61.0;71.0;71.0;-1.4;-1.4;86.2;86.2
1842;Rauwe melk verwerkt tot boter en kaas;2010;67.0;67.0;77.0;77.0;8.1;8.1;87.5;87.5
1843;Rauwe melk verwerkt tot boter en kaas;2011;77.0;77.0;78.0;78.0;1.5;1.5;98.9;98.9
1844;Rauwe melk verwerkt tot boter en kaas;2012;80.0;80.0;77.0;77.0;-1.3;-1.3;104.0;104.0
1845;Rauwe melk verwerkt tot boter en kaas;2013;88.0;88.0;81.0;81.0;4.9;4.9;108.9;108.9
1846;Rauwe melk verwerkt tot boter en kaas;2014;91.0;91.0;83.0;83.0;2.2;2.2;110.1;110.1
1847;Rauwe melk verwerkt tot boter en kaas;2015;88.0;88.0;88.0;88.0;6.5;6.5;100.0;100.0
1848;Rauwe melk verwerkt tot boter en kaas;2016;94.0;94.0;94.0;94.0;6.8;6.8;100.0;100.0
1849;Rauwe melk verwerkt tot boter en kaas;2017;102.0;102.0;94.0;94.0;0.0;0.0;108.5;108.5
1850;Rauwe melk verwerkt tot boter en kaas;2018;103.0;103.0;94.0;94.0;0.0;0.0;109.6;109.6
1851;Rauwe melk verwerkt tot boter en kaas;2019;97.0;97.0;95.0;95.0;1.0;1.0;102.2;102.2
1852;Rauwe melk verwerkt tot boter en kaas;2020;102.0;102.0;98.0;98.0;3.1;3.1;104.2;104.2
1853;Rauwe melk verwerkt tot boter en kaas;2021;105.0;105.0;96.0;96.0;-2.0;-2.0;109.5;109.5
1854;Rauwe melk verwerkt tot boter en kaas;2022;121.0;121.0;95.0;95.0;-1.0;-1.0;127.3;127.3
1855;Rauwe melk verwerkt tot boter en kaas;2023;133.0;133.0;97.0;97.0;2.4;2.4;136.5;136.5
1856;Andere niet-scheidbare nevenactivitei...;1995;49.0;49.0;71.0;71.0;;;69.5;69.2
1857;Andere niet-scheidbare nevenactivitei...;1996;70.0;70.0;96.0;97.0;35.5;35.5;72.5;72.2
1858;Andere niet-scheidbare nevenactivitei...;1997;92.0;92.0;120.0;121.0;24.7;24.9;76.3;75.9
1859;Andere niet-scheidbare nevenactivitei...;1998;98.0;98.0;127.0;128.0;5.6;5.9;77.0;76.7
1860;Andere niet-scheidbare nevenactivitei...;1999;130.0;131.0;174.0;176.0;36.9;37.8;74.7;74.4
1861;Andere niet-scheidbare nevenactivitei...;2000;167.0;169.0;209.0;212.0;20.3;20.2;79.9;79.5
1862;Andere niet-scheidbare nevenactivitei...;2001;197.0;199.0;247.0;251.0;18.1;18.1;79.9;79.5
1863;Andere niet-scheidbare nevenactivitei...;2002;222.0;224.0;263.0;267.0;6.7;6.5;84.3;83.9
1864;Andere niet-scheidbare nevenactivitei...;2003;228.0;230.0;262.0;266.0;-0.6;-0.3;87.0;86.5
1865;Andere niet-scheidbare nevenactivitei...;2004;253.0;255.0;290.0;294.0;10.6;10.7;87.5;86.5
1866;Andere niet-scheidbare nevenactivitei...;2005;305.0;306.0;334.0;341.0;15.5;15.7;91.1;89.7
1867;Andere niet-scheidbare nevenactivitei...;2006;406.0;418.0;428.0;442.0;28.1;29.8;94.8;94.7
1868;Andere niet-scheidbare nevenactivitei...;2007;540.0;557.0;555.0;569.0;29.5;28.7;97.3;98.0
1869;Andere niet-scheidbare nevenactivitei...;2008;730.0;794.0;722.0;756.0;30.3;33.0;101.0;105.0
1870;Andere niet-scheidbare nevenactivitei...;2009;725.0;776.0;693.0;719.0;-4.1;-4.9;104.7;107.8
1871;Andere niet-scheidbare nevenactivitei...;2010;810.0;874.0;816.0;858.0;17.8;19.3;99.3;101.9
1872;Andere niet-scheidbare nevenactivitei...;2011;833.0;897.0;819.0;860.0;0.4;0.2;101.6;104.3
1873;Andere niet-scheidbare nevenactivitei...;2012;784.0;838.0;763.0;798.0;-6.8;-7.2;102.7;105.0
1874;Andere niet-scheidbare nevenactivitei...;2013;776.0;827.0;767.0;802.0;0.5;0.5;101.1;103.1
1875;Andere niet-scheidbare nevenactivitei...;2014;745.0;790.0;755.0;790.0;-1.6;-1.5;98.6;100.0
1876;Andere niet-scheidbare nevenactivitei...;2015;726.0;761.0;726.0;761.0;-3.8;-3.7;100.0;100.0
1877;Andere niet-scheidbare nevenactivitei...;2016;622.0;687.0;691.0;726.0;-4.8;-4.5;90.0;94.6
1878;Andere niet-scheidbare nevenactivitei...;2017;636.0;696.0;718.0;751.0;3.9;3.4;88.6;92.7
1879;Andere niet-scheidbare nevenactivitei...;2018;661.0;730.0;722.0;759.0;0.5;1.0;91.6;96.2
1880;Andere niet-scheidbare nevenactivitei...;2019;684.0;726.0;715.0;747.0;-0.9;-1.5;95.7;97.2
1881;Andere niet-scheidbare nevenactivitei...;2020;646.0;729.0;692.0;753.0;-3.3;0.8;93.4;96.8
1882;Andere niet-scheidbare nevenactivitei...;2021;900.0;955.0;664.0;738.0;-4.0;-2.0;135.7;129.5
1883;Andere niet-scheidbare nevenactivitei...;2022;1692.0;1852.0;668.0;750.0;0.7;1.7;253.2;246.8
1884;Andere niet-scheidbare nevenactivitei...;2023;1298.0;1449.0;641.0;718.0;-4.1;-4.3;202.6;201.7
