ID;Geslacht;Niveau;Leerweg;Studierichting;Regio;Perioden;MboStudenten_1
222;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Utrecht (gemeente);2017/'18;6660.0
223;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Utrecht (gemeente);2018/'19;7050.0
224;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Utrecht (gemeente);2019/'20;7090.0
225;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Utrecht (gemeente);2020/'21;7240.0
226;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Utrecht (gemeente);2021/'22;7290.0
227;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Utrecht (gemeente);2022/'23;6940.0
228;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Utrecht (gemeente);2023/'24;6820.0
229;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Utrecht (gemeente);2024/'25;6790.0
230;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Vier grootste gemeenten (G4);2015/'16;57540.0
231;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Vier grootste gemeenten (G4);2016/'17;58000.0
232;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Vier grootste gemeenten (G4);2017/'18;57810.0
233;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Vier grootste gemeenten (G4);2018/'19;58740.0
234;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Vier grootste gemeenten (G4);2019/'20;58970.0
235;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Vier grootste gemeenten (G4);2020/'21;60580.0
236;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Vier grootste gemeenten (G4);2021/'22;60550.0
237;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Vier grootste gemeenten (G4);2022/'23;57480.0
238;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Vier grootste gemeenten (G4);2023/'24;56040.0
239;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Vier grootste gemeenten (G4);2024/'25;55560.0
240;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten >= 100 000 inwoners (excl. G4);2015/'16;106280.0
241;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten >= 100 000 inwoners (excl. G4);2016/'17;108060.0
242;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten >= 100 000 inwoners (excl. G4);2017/'18;109000.0
243;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten >= 100 000 inwoners (excl. G4);2018/'19;112080.0
244;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten >= 100 000 inwoners (excl. G4);2019/'20;114470.0
245;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten >= 100 000 inwoners (excl. G4);2020/'21;119630.0
246;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten >= 100 000 inwoners (excl. G4);2021/'22;118590.0
247;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten >= 100 000 inwoners (excl. G4);2022/'23;113870.0
248;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten >= 100 000 inwoners (excl. G4);2023/'24;110730.0
249;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten >= 100 000 inwoners (excl. G4);2024/'25;110640.0
250;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten < 100 000 inwoners;2015/'16;318960.0
251;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten < 100 000 inwoners;2016/'17;324640.0
252;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten < 100 000 inwoners;2017/'18;327810.0
253;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten < 100 000 inwoners;2018/'19;334080.0
254;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten < 100 000 inwoners;2019/'20;337110.0
255;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten < 100 000 inwoners;2020/'21;336830.0
256;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten < 100 000 inwoners;2021/'22;331180.0
257;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten < 100 000 inwoners;2022/'23;319830.0
258;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten < 100 000 inwoners;2023/'24;310000.0
259;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gemeenten < 100 000 inwoners;2024/'25;308000.0
260;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;"Gemeenten; niet in te delen";2015/'16;1360.0
261;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;"Gemeenten; niet in te delen";2016/'17;1190.0
262;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;"Gemeenten; niet in te delen";2017/'18;1640.0
263;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;"Gemeenten; niet in te delen";2018/'19;1670.0
264;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;"Gemeenten; niet in te delen";2019/'20;1740.0
265;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;"Gemeenten; niet in te delen";2020/'21;1900.0
266;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;"Gemeenten; niet in te delen";2021/'22;1770.0
267;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;"Gemeenten; niet in te delen";2022/'23;1900.0
268;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;"Gemeenten; niet in te delen";2023/'24;1890.0
269;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;"Gemeenten; niet in te delen";2024/'25;2040.0
270;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groningen (AM);2015/'16;23950.0
271;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groningen (AM);2016/'17;24440.0
272;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groningen (AM);2017/'18;24450.0
273;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groningen (AM);2018/'19;25020.0
274;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groningen (AM);2019/'20;25360.0
275;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groningen (AM);2020/'21;25540.0
276;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groningen (AM);2021/'22;25110.0
277;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groningen (AM);2022/'23;23990.0
278;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groningen (AM);2023/'24;23070.0
279;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Groningen (AM);2024/'25;22440.0
280;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Friesland (AM);2015/'16;23710.0
281;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Friesland (AM);2016/'17;24430.0
282;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Friesland (AM);2017/'18;24630.0
283;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Friesland (AM);2018/'19;24990.0
284;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Friesland (AM);2019/'20;24960.0
285;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Friesland (AM);2020/'21;24970.0
286;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Friesland (AM);2021/'22;24540.0
287;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Friesland (AM);2022/'23;23500.0
288;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Friesland (AM);2023/'24;22460.0
289;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Friesland (AM);2024/'25;22180.0
290;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drenthe (AM);2015/'16;10100.0
291;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drenthe (AM);2016/'17;10460.0
292;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drenthe (AM);2017/'18;10670.0
293;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drenthe (AM);2018/'19;11050.0
294;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drenthe (AM);2019/'20;11040.0
295;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drenthe (AM);2020/'21;11000.0
296;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drenthe (AM);2021/'22;10920.0
297;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drenthe (AM);2022/'23;10680.0
298;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drenthe (AM);2023/'24;10270.0
299;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Drenthe (AM);2024/'25;10120.0
300;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;IJsselvechtstreek (AM);2015/'16;17450.0
301;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;IJsselvechtstreek (AM);2016/'17;
302;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;IJsselvechtstreek (AM);2017/'18;
303;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;IJsselvechtstreek (AM);2018/'19;
304;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;IJsselvechtstreek (AM);2019/'20;
305;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;IJsselvechtstreek (AM);2020/'21;
306;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;IJsselvechtstreek (AM);2021/'22;
307;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;IJsselvechtstreek (AM);2022/'23;
308;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;IJsselvechtstreek (AM);2023/'24;
309;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;IJsselvechtstreek (AM);2024/'25;
310;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Twente (AM);2015/'16;21400.0
311;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Twente (AM);2016/'17;21910.0
312;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Twente (AM);2017/'18;22240.0
313;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Twente (AM);2018/'19;22320.0
314;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Twente (AM);2019/'20;22820.0
315;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Twente (AM);2020/'21;22940.0
316;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Twente (AM);2021/'22;22900.0
317;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Twente (AM);2022/'23;22090.0
318;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Twente (AM);2023/'24;21280.0
319;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Twente (AM);2024/'25;20720.0
320;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2015/'16;18770.0
321;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2016/'17;19470.0
322;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2017/'18;19860.0
323;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2018/'19;20400.0
324;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2019/'20;20500.0
325;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2020/'21;20990.0
326;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2021/'22;20820.0
327;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2022/'23;18320.0
328;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2023/'24;17880.0
329;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Stedendriehoek en Noordwest Veluwe (AM);2024/'25;17090.0
330;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2015/'16;12390.0
331;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2016/'17;11810.0
332;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2017/'18;11860.0
333;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2018/'19;12180.0
334;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2019/'20;12490.0
335;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2020/'21;12780.0
336;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2021/'22;12530.0
337;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2022/'23;11710.0
338;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2023/'24;11230.0
339;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Gelderland (AM);2024/'25;11040.0
340;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2015/'16;7600.0
341;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2016/'17;7830.0
342;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2017/'18;7960.0
343;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2018/'19;7980.0
344;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2019/'20;8150.0
345;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2020/'21;8410.0
346;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2021/'22;8300.0
347;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2022/'23;7780.0
348;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2023/'24;7590.0
349;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rijk van Nijmegen (AM);2024/'25;7460.0
350;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2015/'16;9870.0
351;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2016/'17;10130.0
352;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2017/'18;10240.0
353;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2018/'19;10620.0
354;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2019/'20;10730.0
355;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2020/'21;11010.0
356;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2021/'22;11000.0
357;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2022/'23;10360.0
358;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2023/'24;10070.0
359;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Achterhoek (AM);2024/'25;9900.0
360;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2015/'16;6910.0
361;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2016/'17;7180.0
362;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2017/'18;7170.0
363;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2018/'19;7380.0
364;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2019/'20;6210.0
365;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2020/'21;7990.0
366;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2021/'22;7800.0
367;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2022/'23;7500.0
368;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2023/'24;7310.0
369;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Rivierenland (AM);2024/'25;7320.0
370;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2015/'16;14290.0
371;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2016/'17;14530.0
372;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2017/'18;14780.0
373;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2018/'19;15340.0
374;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2019/'20;15740.0
375;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2020/'21;16010.0
376;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2021/'22;16090.0
377;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2022/'23;15370.0
378;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2023/'24;14900.0
379;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Flevoland (AM);2024/'25;14770.0
380;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2015/'16;5180.0
381;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2016/'17;5210.0
382;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2017/'18;5270.0
383;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2018/'19;5430.0
384;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2019/'20;5600.0
385;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2020/'21;5770.0
386;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2021/'22;5550.0
387;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2022/'23;4980.0
388;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2023/'24;4800.0
389;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Gooi en Vechtstreek (AM);2024/'25;4720.0
390;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2015/'16;18490.0
391;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2016/'17;19230.0
392;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2017/'18;19500.0
393;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2018/'19;20310.0
394;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2019/'20;19890.0
395;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2020/'21;20060.0
396;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2021/'22;19500.0
397;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2022/'23;18700.0
398;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2023/'24;18250.0
399;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Midden-Utrecht (AM);2024/'25;18110.0
400;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2015/'16;8770.0
401;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2016/'17;9110.0
402;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2017/'18;9200.0
403;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2018/'19;9440.0
404;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2019/'20;9470.0
405;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2020/'21;9690.0
406;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2021/'22;9590.0
407;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2022/'23;9170.0
408;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2023/'24;9110.0
409;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Amersfoort (AM);2024/'25;9270.0
410;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2015/'16;19210.0
411;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2016/'17;19800.0
412;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2017/'18;20580.0
413;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2018/'19;21470.0
414;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2019/'20;21990.0
415;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2020/'21;22060.0
416;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2021/'22;21500.0
417;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2022/'23;20730.0
418;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2023/'24;20050.0
419;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Noord-Holland Noord (AM);2024/'25;19990.0
420;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);Totaal;Zuid-Kennemerland (AM);2015/'16;9330.0
