ID;Geslacht;Leeftijd;RegioIndeling2018;Perioden;TotaleBevolking_1
2199;Totaal mannen en vrouwen;Totaal;Dordrecht;2049;125.4
2200;Totaal mannen en vrouwen;Totaal;Dordrecht;2050;125.3
2201;Totaal mannen en vrouwen;Totaal;Ede;2020;117.2
2202;Totaal mannen en vrouwen;Totaal;Ede;2021;118.3
2203;Totaal mannen en vrouwen;Totaal;Ede;2022;119.3
2204;Totaal mannen en vrouwen;Totaal;Ede;2023;120.3
2205;Totaal mannen en vrouwen;Totaal;Ede;2024;121.2
2206;Totaal mannen en vrouwen;Totaal;Ede;2025;122.0
2207;Totaal mannen en vrouwen;Totaal;Ede;2026;122.9
2208;Totaal mannen en vrouwen;Totaal;Ede;2027;123.8
2209;Totaal mannen en vrouwen;Totaal;Ede;2028;124.6
2210;Totaal mannen en vrouwen;Totaal;Ede;2029;125.5
2211;Totaal mannen en vrouwen;Totaal;Ede;2030;126.4
2212;Totaal mannen en vrouwen;Totaal;Ede;2031;127.3
2213;Totaal mannen en vrouwen;Totaal;Ede;2032;128.1
2214;Totaal mannen en vrouwen;Totaal;Ede;2033;128.8
2215;Totaal mannen en vrouwen;Totaal;Ede;2034;129.6
2216;Totaal mannen en vrouwen;Totaal;Ede;2035;130.2
2217;Totaal mannen en vrouwen;Totaal;Ede;2036;130.9
2218;Totaal mannen en vrouwen;Totaal;Ede;2037;131.4
2219;Totaal mannen en vrouwen;Totaal;Ede;2038;132.0
2220;Totaal mannen en vrouwen;Totaal;Ede;2039;132.4
2221;Totaal mannen en vrouwen;Totaal;Ede;2040;132.8
2222;Totaal mannen en vrouwen;Totaal;Ede;2041;133.2
2223;Totaal mannen en vrouwen;Totaal;Ede;2042;133.5
2224;Totaal mannen en vrouwen;Totaal;Ede;2043;133.7
2225;Totaal mannen en vrouwen;Totaal;Ede;2044;134.0
2226;Totaal mannen en vrouwen;Totaal;Ede;2045;134.2
2227;Totaal mannen en vrouwen;Totaal;Ede;2046;134.5
2228;Totaal mannen en vrouwen;Totaal;Ede;2047;134.6
2229;Totaal mannen en vrouwen;Totaal;Ede;2048;134.8
2230;Totaal mannen en vrouwen;Totaal;Ede;2049;135.0
2231;Totaal mannen en vrouwen;Totaal;Ede;2050;135.2
2232;Totaal mannen en vrouwen;Totaal;Eindhoven;2020;234.0
2233;Totaal mannen en vrouwen;Totaal;Eindhoven;2021;236.9
2234;Totaal mannen en vrouwen;Totaal;Eindhoven;2022;239.9
2235;Totaal mannen en vrouwen;Totaal;Eindhoven;2023;242.9
2236;Totaal mannen en vrouwen;Totaal;Eindhoven;2024;244.9
2237;Totaal mannen en vrouwen;Totaal;Eindhoven;2025;247.2
2238;Totaal mannen en vrouwen;Totaal;Eindhoven;2026;249.3
2239;Totaal mannen en vrouwen;Totaal;Eindhoven;2027;251.5
2240;Totaal mannen en vrouwen;Totaal;Eindhoven;2028;253.6
2241;Totaal mannen en vrouwen;Totaal;Eindhoven;2029;255.6
2242;Totaal mannen en vrouwen;Totaal;Eindhoven;2030;257.6
2243;Totaal mannen en vrouwen;Totaal;Eindhoven;2031;259.5
2244;Totaal mannen en vrouwen;Totaal;Eindhoven;2032;261.3
2245;Totaal mannen en vrouwen;Totaal;Eindhoven;2033;263.1
2246;Totaal mannen en vrouwen;Totaal;Eindhoven;2034;264.9
2247;Totaal mannen en vrouwen;Totaal;Eindhoven;2035;266.6
2248;Totaal mannen en vrouwen;Totaal;Eindhoven;2036;267.9
2249;Totaal mannen en vrouwen;Totaal;Eindhoven;2037;269.0
2250;Totaal mannen en vrouwen;Totaal;Eindhoven;2038;270.0
2251;Totaal mannen en vrouwen;Totaal;Eindhoven;2039;270.8
2252;Totaal mannen en vrouwen;Totaal;Eindhoven;2040;271.6
2253;Totaal mannen en vrouwen;Totaal;Eindhoven;2041;272.2
2254;Totaal mannen en vrouwen;Totaal;Eindhoven;2042;272.9
2255;Totaal mannen en vrouwen;Totaal;Eindhoven;2043;273.4
2256;Totaal mannen en vrouwen;Totaal;Eindhoven;2044;273.9
2257;Totaal mannen en vrouwen;Totaal;Eindhoven;2045;274.3
2258;Totaal mannen en vrouwen;Totaal;Eindhoven;2046;274.7
2259;Totaal mannen en vrouwen;Totaal;Eindhoven;2047;275.1
2260;Totaal mannen en vrouwen;Totaal;Eindhoven;2048;275.4
2261;Totaal mannen en vrouwen;Totaal;Eindhoven;2049;275.8
2262;Totaal mannen en vrouwen;Totaal;Eindhoven;2050;276.2
2263;Totaal mannen en vrouwen;Totaal;Emmen;2020;107.4
2264;Totaal mannen en vrouwen;Totaal;Emmen;2021;107.3
2265;Totaal mannen en vrouwen;Totaal;Emmen;2022;107.0
2266;Totaal mannen en vrouwen;Totaal;Emmen;2023;106.8
2267;Totaal mannen en vrouwen;Totaal;Emmen;2024;106.5
2268;Totaal mannen en vrouwen;Totaal;Emmen;2025;106.3
2269;Totaal mannen en vrouwen;Totaal;Emmen;2026;106.1
2270;Totaal mannen en vrouwen;Totaal;Emmen;2027;105.9
2271;Totaal mannen en vrouwen;Totaal;Emmen;2028;105.7
2272;Totaal mannen en vrouwen;Totaal;Emmen;2029;105.5
2273;Totaal mannen en vrouwen;Totaal;Emmen;2030;105.3
2274;Totaal mannen en vrouwen;Totaal;Emmen;2031;105.1
2275;Totaal mannen en vrouwen;Totaal;Emmen;2032;104.9
2276;Totaal mannen en vrouwen;Totaal;Emmen;2033;104.7
2277;Totaal mannen en vrouwen;Totaal;Emmen;2034;104.6
2278;Totaal mannen en vrouwen;Totaal;Emmen;2035;104.4
2279;Totaal mannen en vrouwen;Totaal;Emmen;2036;104.2
2280;Totaal mannen en vrouwen;Totaal;Emmen;2037;104.0
2281;Totaal mannen en vrouwen;Totaal;Emmen;2038;103.7
2282;Totaal mannen en vrouwen;Totaal;Emmen;2039;103.5
2283;Totaal mannen en vrouwen;Totaal;Emmen;2040;103.2
2284;Totaal mannen en vrouwen;Totaal;Emmen;2041;102.9
2285;Totaal mannen en vrouwen;Totaal;Emmen;2042;102.6
2286;Totaal mannen en vrouwen;Totaal;Emmen;2043;102.4
2287;Totaal mannen en vrouwen;Totaal;Emmen;2044;102.0
2288;Totaal mannen en vrouwen;Totaal;Emmen;2045;101.7
2289;Totaal mannen en vrouwen;Totaal;Emmen;2046;101.4
2290;Totaal mannen en vrouwen;Totaal;Emmen;2047;101.1
2291;Totaal mannen en vrouwen;Totaal;Emmen;2048;100.8
2292;Totaal mannen en vrouwen;Totaal;Emmen;2049;100.5
2293;Totaal mannen en vrouwen;Totaal;Emmen;2050;100.2
2294;Totaal mannen en vrouwen;Totaal;Enschede;2020;159.3
2295;Totaal mannen en vrouwen;Totaal;Enschede;2021;159.6
2296;Totaal mannen en vrouwen;Totaal;Enschede;2022;159.8
2297;Totaal mannen en vrouwen;Totaal;Enschede;2023;159.9
2298;Totaal mannen en vrouwen;Totaal;Enschede;2024;160.0
2299;Totaal mannen en vrouwen;Totaal;Enschede;2025;160.0
2300;Totaal mannen en vrouwen;Totaal;Enschede;2026;160.0
2301;Totaal mannen en vrouwen;Totaal;Enschede;2027;160.0
2302;Totaal mannen en vrouwen;Totaal;Enschede;2028;159.9
2303;Totaal mannen en vrouwen;Totaal;Enschede;2029;159.8
2304;Totaal mannen en vrouwen;Totaal;Enschede;2030;159.6
2305;Totaal mannen en vrouwen;Totaal;Enschede;2031;159.5
2306;Totaal mannen en vrouwen;Totaal;Enschede;2032;159.3
2307;Totaal mannen en vrouwen;Totaal;Enschede;2033;159.2
2308;Totaal mannen en vrouwen;Totaal;Enschede;2034;159.0
2309;Totaal mannen en vrouwen;Totaal;Enschede;2035;158.9
2310;Totaal mannen en vrouwen;Totaal;Enschede;2036;158.7
2311;Totaal mannen en vrouwen;Totaal;Enschede;2037;158.5
2312;Totaal mannen en vrouwen;Totaal;Enschede;2038;158.2
2313;Totaal mannen en vrouwen;Totaal;Enschede;2039;157.9
2314;Totaal mannen en vrouwen;Totaal;Enschede;2040;157.6
2315;Totaal mannen en vrouwen;Totaal;Enschede;2041;157.3
2316;Totaal mannen en vrouwen;Totaal;Enschede;2042;157.0
2317;Totaal mannen en vrouwen;Totaal;Enschede;2043;156.7
2318;Totaal mannen en vrouwen;Totaal;Enschede;2044;156.4
2319;Totaal mannen en vrouwen;Totaal;Enschede;2045;156.1
2320;Totaal mannen en vrouwen;Totaal;Enschede;2046;155.7
2321;Totaal mannen en vrouwen;Totaal;Enschede;2047;155.4
2322;Totaal mannen en vrouwen;Totaal;Enschede;2048;155.1
2323;Totaal mannen en vrouwen;Totaal;Enschede;2049;154.8
2324;Totaal mannen en vrouwen;Totaal;Enschede;2050;154.4
2325;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2020;51.6
2326;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2021;51.4
2327;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2022;51.1
2328;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2023;50.9
2329;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2024;50.6
2330;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2025;50.4
2331;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2026;50.2
2332;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2027;50.0
2333;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2028;49.8
2334;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2029;49.7
2335;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2030;49.6
2336;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2031;49.5
2337;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2032;49.4
2338;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2033;49.3
2339;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2034;49.3
2340;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2035;49.3
2341;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2036;49.3
2342;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2037;49.3
2343;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2038;49.3
2344;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2039;49.3
2345;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2040;49.3
2346;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2041;49.3
2347;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2042;49.2
2348;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2043;49.1
2349;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2044;49.1
2350;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2045;49.0
2351;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2046;48.9
2352;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2047;48.9
2353;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2048;48.8
2354;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2049;48.7
2355;Totaal mannen en vrouwen;Totaal;De Fryske Marren;2050;48.6
2356;Totaal mannen en vrouwen;Totaal;Gooise Meren;2020;57.2
2357;Totaal mannen en vrouwen;Totaal;Gooise Meren;2021;57.2
2358;Totaal mannen en vrouwen;Totaal;Gooise Meren;2022;57.1
2359;Totaal mannen en vrouwen;Totaal;Gooise Meren;2023;56.9
2360;Totaal mannen en vrouwen;Totaal;Gooise Meren;2024;56.8
2361;Totaal mannen en vrouwen;Totaal;Gooise Meren;2025;56.7
2362;Totaal mannen en vrouwen;Totaal;Gooise Meren;2026;56.7
2363;Totaal mannen en vrouwen;Totaal;Gooise Meren;2027;56.7
2364;Totaal mannen en vrouwen;Totaal;Gooise Meren;2028;56.6
2365;Totaal mannen en vrouwen;Totaal;Gooise Meren;2029;56.6
2366;Totaal mannen en vrouwen;Totaal;Gooise Meren;2030;56.7
2367;Totaal mannen en vrouwen;Totaal;Gooise Meren;2031;56.8
2368;Totaal mannen en vrouwen;Totaal;Gooise Meren;2032;56.8
2369;Totaal mannen en vrouwen;Totaal;Gooise Meren;2033;56.9
2370;Totaal mannen en vrouwen;Totaal;Gooise Meren;2034;56.9
2371;Totaal mannen en vrouwen;Totaal;Gooise Meren;2035;57.0
2372;Totaal mannen en vrouwen;Totaal;Gooise Meren;2036;57.1
2373;Totaal mannen en vrouwen;Totaal;Gooise Meren;2037;57.1
2374;Totaal mannen en vrouwen;Totaal;Gooise Meren;2038;57.2
2375;Totaal mannen en vrouwen;Totaal;Gooise Meren;2039;57.2
2376;Totaal mannen en vrouwen;Totaal;Gooise Meren;2040;57.3
2377;Totaal mannen en vrouwen;Totaal;Gooise Meren;2041;57.4
2378;Totaal mannen en vrouwen;Totaal;Gooise Meren;2042;57.4
2379;Totaal mannen en vrouwen;Totaal;Gooise Meren;2043;57.4
2380;Totaal mannen en vrouwen;Totaal;Gooise Meren;2044;57.4
2381;Totaal mannen en vrouwen;Totaal;Gooise Meren;2045;57.4
2382;Totaal mannen en vrouwen;Totaal;Gooise Meren;2046;57.4
2383;Totaal mannen en vrouwen;Totaal;Gooise Meren;2047;57.4
2384;Totaal mannen en vrouwen;Totaal;Gooise Meren;2048;57.3
2385;Totaal mannen en vrouwen;Totaal;Gooise Meren;2049;57.2
2386;Totaal mannen en vrouwen;Totaal;Gooise Meren;2050;57.2
2387;Totaal mannen en vrouwen;Totaal;Gouda;2020;74.1
2388;Totaal mannen en vrouwen;Totaal;Gouda;2021;74.7
2389;Totaal mannen en vrouwen;Totaal;Gouda;2022;75.4
2390;Totaal mannen en vrouwen;Totaal;Gouda;2023;75.8
2391;Totaal mannen en vrouwen;Totaal;Gouda;2024;76.3
2392;Totaal mannen en vrouwen;Totaal;Gouda;2025;76.8
2393;Totaal mannen en vrouwen;Totaal;Gouda;2026;77.2
2394;Totaal mannen en vrouwen;Totaal;Gouda;2027;77.6
2395;Totaal mannen en vrouwen;Totaal;Gouda;2028;78.1
2396;Totaal mannen en vrouwen;Totaal;Gouda;2029;78.5
2397;Totaal mannen en vrouwen;Totaal;Gouda;2030;78.9
2398;Totaal mannen en vrouwen;Totaal;Gouda;2031;79.4
2399;Totaal mannen en vrouwen;Totaal;Gouda;2032;79.8
2400;Totaal mannen en vrouwen;Totaal;Gouda;2033;80.2
2401;Totaal mannen en vrouwen;Totaal;Gouda;2034;80.7
2402;Totaal mannen en vrouwen;Totaal;Gouda;2035;81.1
2403;Totaal mannen en vrouwen;Totaal;Gouda;2036;81.5
2404;Totaal mannen en vrouwen;Totaal;Gouda;2037;81.9
2405;Totaal mannen en vrouwen;Totaal;Gouda;2038;82.3
2406;Totaal mannen en vrouwen;Totaal;Gouda;2039;82.7
2407;Totaal mannen en vrouwen;Totaal;Gouda;2040;83.1
2408;Totaal mannen en vrouwen;Totaal;Gouda;2041;83.4
2409;Totaal mannen en vrouwen;Totaal;Gouda;2042;83.7
2410;Totaal mannen en vrouwen;Totaal;Gouda;2043;84.0
2411;Totaal mannen en vrouwen;Totaal;Gouda;2044;84.3
2412;Totaal mannen en vrouwen;Totaal;Gouda;2045;84.5
2413;Totaal mannen en vrouwen;Totaal;Gouda;2046;84.8
2414;Totaal mannen en vrouwen;Totaal;Gouda;2047;85.0
2415;Totaal mannen en vrouwen;Totaal;Gouda;2048;85.2
2416;Totaal mannen en vrouwen;Totaal;Gouda;2049;85.5
2417;Totaal mannen en vrouwen;Totaal;Gouda;2050;85.7
2418;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2020;548.1
2419;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2021;554.4
2420;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2022;559.5
2421;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2023;564.9
2422;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2024;570.3
2423;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2025;575.3
2424;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2026;580.3
2425;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2027;585.0
2426;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2028;588.3
2427;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2029;591.6
2428;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2030;594.7
2429;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2031;597.8
2430;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2032;600.8
2431;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2033;603.7
2432;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2034;606.4
2433;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2035;608.9
2434;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2036;611.3
2435;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2037;613.5
2436;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2038;615.6
2437;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2039;617.7
2438;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2040;619.5
2439;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2041;621.2
2440;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2042;622.8
2441;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2043;624.3
2442;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2044;625.7
2443;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2045;627.0
2444;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2046;628.3
2445;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2047;629.4
2446;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2048;630.7
2447;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2049;631.9
2448;Totaal mannen en vrouwen;Totaal;'s-Gravenhage (gemeente);2050;633.0
2449;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2020;206.8
2450;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2021;208.7
2451;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2022;210.4
2452;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2023;212.2
2453;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2024;213.8
2454;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2025;215.4
2455;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2026;216.7
2456;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2027;217.8
2457;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2028;218.8
2458;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2029;219.7
2459;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2030;220.6
2460;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2031;221.3
2461;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2032;222.0
2462;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2033;222.6
2463;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2034;223.0
2464;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2035;223.5
2465;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2036;223.8
2466;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2037;224.2
2467;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2038;224.5
2468;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2039;224.8
2469;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2040;225.1
2470;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2041;225.4
2471;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2042;225.6
2472;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2043;225.7
2473;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2044;225.9
2474;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2045;226.0
2475;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2046;226.2
2476;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2047;226.3
2477;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2048;226.5
2478;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2049;226.8
2479;Totaal mannen en vrouwen;Totaal;Groningen (gemeente);2050;227.0
2480;Totaal mannen en vrouwen;Totaal;Haarlem;2020;162.0
2481;Totaal mannen en vrouwen;Totaal;Haarlem;2021;163.2
2482;Totaal mannen en vrouwen;Totaal;Haarlem;2022;164.5
2483;Totaal mannen en vrouwen;Totaal;Haarlem;2023;165.8
2484;Totaal mannen en vrouwen;Totaal;Haarlem;2024;166.8
2485;Totaal mannen en vrouwen;Totaal;Haarlem;2025;167.7
2486;Totaal mannen en vrouwen;Totaal;Haarlem;2026;168.6
2487;Totaal mannen en vrouwen;Totaal;Haarlem;2027;169.1
2488;Totaal mannen en vrouwen;Totaal;Haarlem;2028;169.6
2489;Totaal mannen en vrouwen;Totaal;Haarlem;2029;170.1
2490;Totaal mannen en vrouwen;Totaal;Haarlem;2030;170.5
2491;Totaal mannen en vrouwen;Totaal;Haarlem;2031;170.9
2492;Totaal mannen en vrouwen;Totaal;Haarlem;2032;171.3
2493;Totaal mannen en vrouwen;Totaal;Haarlem;2033;171.7
2494;Totaal mannen en vrouwen;Totaal;Haarlem;2034;172.1
2495;Totaal mannen en vrouwen;Totaal;Haarlem;2035;172.5
2496;Totaal mannen en vrouwen;Totaal;Haarlem;2036;172.9
2497;Totaal mannen en vrouwen;Totaal;Haarlem;2037;173.2
2498;Totaal mannen en vrouwen;Totaal;Haarlem;2038;173.6
2499;Totaal mannen en vrouwen;Totaal;Haarlem;2039;173.9
2500;Totaal mannen en vrouwen;Totaal;Haarlem;2040;174.3
2501;Totaal mannen en vrouwen;Totaal;Haarlem;2041;174.7
2502;Totaal mannen en vrouwen;Totaal;Haarlem;2042;175.1
2503;Totaal mannen en vrouwen;Totaal;Haarlem;2043;175.5
2504;Totaal mannen en vrouwen;Totaal;Haarlem;2044;175.9
2505;Totaal mannen en vrouwen;Totaal;Haarlem;2045;176.2
2506;Totaal mannen en vrouwen;Totaal;Haarlem;2046;176.6
2507;Totaal mannen en vrouwen;Totaal;Haarlem;2047;176.9
2508;Totaal mannen en vrouwen;Totaal;Haarlem;2048;177.2
2509;Totaal mannen en vrouwen;Totaal;Haarlem;2049;177.5
2510;Totaal mannen en vrouwen;Totaal;Haarlem;2050;177.9
2511;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2020;151.0
2512;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2021;153.5
2513;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2022;155.7
2514;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2023;157.8
2515;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2024;160.0
2516;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2025;161.9
2517;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2026;163.7
2518;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2027;165.5
2519;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2028;167.3
2520;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2029;168.8
2521;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2030;170.1
2522;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2031;171.2
2523;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2032;172.2
2524;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2033;173.0
2525;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2034;173.8
2526;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2035;174.5
2527;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2036;175.1
2528;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2037;175.8
2529;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2038;176.5
2530;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2039;177.2
2531;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2040;177.9
2532;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2041;178.7
2533;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2042;179.4
2534;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2043;180.2
2535;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2044;180.9
2536;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2045;181.4
2537;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2046;182.0
2538;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2047;182.5
2539;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2048;183.0
2540;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2049;183.5
2541;Totaal mannen en vrouwen;Totaal;Haarlemmermeer;2050;183.9
2542;Totaal mannen en vrouwen;Totaal;Hardenberg;2020;60.3
2543;Totaal mannen en vrouwen;Totaal;Hardenberg;2021;60.2
2544;Totaal mannen en vrouwen;Totaal;Hardenberg;2022;60.1
2545;Totaal mannen en vrouwen;Totaal;Hardenberg;2023;59.9
2546;Totaal mannen en vrouwen;Totaal;Hardenberg;2024;59.9
2547;Totaal mannen en vrouwen;Totaal;Hardenberg;2025;59.8
2548;Totaal mannen en vrouwen;Totaal;Hardenberg;2026;59.8
2549;Totaal mannen en vrouwen;Totaal;Hardenberg;2027;59.8
2550;Totaal mannen en vrouwen;Totaal;Hardenberg;2028;59.8
2551;Totaal mannen en vrouwen;Totaal;Hardenberg;2029;59.9
2552;Totaal mannen en vrouwen;Totaal;Hardenberg;2030;59.9
2553;Totaal mannen en vrouwen;Totaal;Hardenberg;2031;60.0
2554;Totaal mannen en vrouwen;Totaal;Hardenberg;2032;60.0
2555;Totaal mannen en vrouwen;Totaal;Hardenberg;2033;60.1
2556;Totaal mannen en vrouwen;Totaal;Hardenberg;2034;60.1
2557;Totaal mannen en vrouwen;Totaal;Hardenberg;2035;60.1
2558;Totaal mannen en vrouwen;Totaal;Hardenberg;2036;60.2
2559;Totaal mannen en vrouwen;Totaal;Hardenberg;2037;60.2
2560;Totaal mannen en vrouwen;Totaal;Hardenberg;2038;60.2
2561;Totaal mannen en vrouwen;Totaal;Hardenberg;2039;60.2
2562;Totaal mannen en vrouwen;Totaal;Hardenberg;2040;60.1
2563;Totaal mannen en vrouwen;Totaal;Hardenberg;2041;60.0
2564;Totaal mannen en vrouwen;Totaal;Hardenberg;2042;59.9
2565;Totaal mannen en vrouwen;Totaal;Hardenberg;2043;59.7
2566;Totaal mannen en vrouwen;Totaal;Hardenberg;2044;59.5
2567;Totaal mannen en vrouwen;Totaal;Hardenberg;2045;59.4
2568;Totaal mannen en vrouwen;Totaal;Hardenberg;2046;59.2
2569;Totaal mannen en vrouwen;Totaal;Hardenberg;2047;59.0
2570;Totaal mannen en vrouwen;Totaal;Hardenberg;2048;58.8
2571;Totaal mannen en vrouwen;Totaal;Hardenberg;2049;58.5
2572;Totaal mannen en vrouwen;Totaal;Hardenberg;2050;58.3
2573;Totaal mannen en vrouwen;Totaal;Heerenveen;2020;50.5
2574;Totaal mannen en vrouwen;Totaal;Heerenveen;2021;50.7
