ID;Bestedingscategorie;CaribischNederland;Perioden;ConsumentenprijsindexCPI_1;Kwartaalmutatie_2;Jaarmutatie_3;Wegingscoefficient_4
287;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2021;109.17;;2.7;16436.0
288;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2022 1e kwartaal;112.7;1.7;4.9;16436.0
289;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2022 2e kwartaal;115.19;2.2;5.7;16436.0
290;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2022 3e kwartaal;119.05;3.4;8.8;16436.0
291;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2022 4e kwartaal;121.66;2.2;9.8;16436.0
292;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2022;117.15;;7.3;16436.0
293;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2023 1e kwartaal;125.24;2.9;11.1;16436.0
294;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2023 2e kwartaal;126.57;1.1;9.9;16436.0
295;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2023 3e kwartaal;127.88;1.0;7.4;16436.0
296;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2023 4e kwartaal;130.14;1.8;7.0;16436.0
297;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2023;127.46;;8.8;16436.0
298;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2024 1e kwartaal;132.25;1.6;5.6;16436.0
299;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2024 2e kwartaal;133.48;0.9;5.5;16436.0
300;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2024 3e kwartaal;134.69;0.9;5.3;16436.0
301;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2024 4e kwartaal;135.51;0.6;4.1;16436.0
302;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2024;133.98;;5.1;16436.0
303;010000 Voedingsmidd. en alc.vrije drank;Bonaire;2025 1e kwartaal;;;;
304;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2010 1e kwartaal;81.89;;;16356.0
305;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2010 2e kwartaal;81.33;-0.7;;16356.0
306;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2010 3e kwartaal;81.09;-0.3;;16356.0
307;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2010 4e kwartaal;81.22;0.2;;16356.0
308;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2010;81.38;;;16356.0
309;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2011 1e kwartaal;85.92;5.8;4.9;16356.0
310;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2011 2e kwartaal;86.6;0.8;6.5;16356.0
311;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2011 3e kwartaal;86.65;0.1;6.9;16356.0
312;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2011 4e kwartaal;88.13;1.7;8.5;16356.0
313;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2011;86.83;;6.7;16356.0
314;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2012 1e kwartaal;90.09;2.2;4.9;16356.0
315;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2012 2e kwartaal;90.96;1.0;5.0;16356.0
316;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2012 3e kwartaal;92.2;1.4;6.4;16356.0
317;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2012 4e kwartaal;92.42;0.2;4.9;16356.0
318;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2012;91.42;;5.3;16356.0
319;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2013 1e kwartaal;92.56;0.2;2.7;16356.0
320;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2013 2e kwartaal;92.49;-0.1;1.7;16356.0
321;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2013 3e kwartaal;92.22;-0.3;0.0;16356.0
322;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2013 4e kwartaal;92.21;0.0;-0.2;16356.0
323;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2013;92.37;;1.0;16356.0
324;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2014 1e kwartaal;93.44;1.3;1.0;22108.0
325;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2014 2e kwartaal;95.02;1.7;2.7;22108.0
326;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2014 3e kwartaal;95.19;0.2;3.2;22108.0
327;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2014 4e kwartaal;96.58;1.5;4.7;22108.0
328;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2014;95.06;;2.9;22108.0
329;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2015 1e kwartaal;97.14;0.6;4.0;22108.0
330;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2015 2e kwartaal;96.99;-0.2;2.1;22108.0
331;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2015 3e kwartaal;97.6;0.6;2.5;22108.0
332;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2015 4e kwartaal;96.81;-0.8;0.2;22108.0
333;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2015;97.14;;2.2;22108.0
334;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2016 1e kwartaal;96.18;-0.7;-1.0;19554.0
335;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2016 2e kwartaal;95.12;-1.1;-1.9;19554.0
336;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2016 3e kwartaal;95.81;0.7;-1.8;19554.0
337;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2016 4e kwartaal;95.8;0.0;-1.0;19554.0
338;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2016;95.73;;-1.5;19554.0
339;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2017 1e kwartaal;96.74;1.0;0.6;20241.0
340;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2017 2e kwartaal;98.31;1.6;3.4;20241.0
341;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2017 3e kwartaal;102.92;4.7;7.4;20241.0
342;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2017 4e kwartaal;102.04;-0.9;6.5;20241.0
343;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2017;100.0;;4.5;20241.0
344;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2018 1e kwartaal;103.54;1.5;7.0;20241.0
345;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2018 2e kwartaal;104.31;0.7;6.1;20241.0
346;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2018 3e kwartaal;102.62;-1.6;-0.3;20241.0
347;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2018 4e kwartaal;101.55;-1.0;-0.5;20241.0
348;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2018;103.01;;3.0;20241.0
349;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2019 1e kwartaal;102.51;0.9;-1.0;20241.0
350;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2019 2e kwartaal;101.79;-0.7;-2.4;20241.0
351;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2019 3e kwartaal;101.83;0.0;-0.8;20241.0
352;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2019 4e kwartaal;101.96;0.1;0.4;20241.0
353;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2019;102.02;;-1.0;20241.0
354;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2020 1e kwartaal;102.52;0.5;0.0;20241.0
355;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2020 2e kwartaal;102.82;0.3;1.0;20241.0
356;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2020 3e kwartaal;103.09;0.3;1.2;20241.0
357;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2020 4e kwartaal;104.51;1.4;2.5;20241.0
358;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2020;103.24;;1.2;20241.0
359;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2021 1e kwartaal;104.46;0.0;1.9;20241.0
360;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2021 2e kwartaal;104.67;0.2;1.8;20241.0
361;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2021 3e kwartaal;106.09;1.4;2.9;20241.0
362;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2021 4e kwartaal;107.87;1.7;3.2;20241.0
363;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2021;105.77;;2.5;20241.0
364;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2022 1e kwartaal;109.42;1.4;4.7;20241.0
365;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2022 2e kwartaal;112.46;2.8;7.4;20241.0
366;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2022 3e kwartaal;114.13;1.5;7.6;20241.0
367;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2022 4e kwartaal;117.49;2.9;8.9;20241.0
368;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2022;113.38;;7.2;20241.0
369;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2023 1e kwartaal;120.37;2.5;10.0;20241.0
370;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2023 2e kwartaal;121.38;0.8;7.9;20241.0
371;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2023 3e kwartaal;121.78;0.3;6.7;20241.0
372;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2023 4e kwartaal;122.66;0.7;4.4;20241.0
373;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2023;121.55;;7.2;20241.0
374;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2024 1e kwartaal;124.72;1.7;3.6;20241.0
375;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2024 2e kwartaal;125.16;0.4;3.1;20241.0
376;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2024 3e kwartaal;125.21;0.0;2.8;20241.0
377;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2024 4e kwartaal;127.35;1.7;3.8;20241.0
378;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2024;125.61;;3.3;20241.0
379;010000 Voedingsmidd. en alc.vrije drank;Sint Eustatius;2025 1e kwartaal;;;;
380;010000 Voedingsmidd. en alc.vrije drank;Saba;2010 1e kwartaal;82.65;;;16356.0
381;010000 Voedingsmidd. en alc.vrije drank;Saba;2010 2e kwartaal;82.17;-0.6;;16356.0
382;010000 Voedingsmidd. en alc.vrije drank;Saba;2010 3e kwartaal;81.74;-0.5;;16356.0
383;010000 Voedingsmidd. en alc.vrije drank;Saba;2010 4e kwartaal;81.38;-0.4;;16356.0
384;010000 Voedingsmidd. en alc.vrije drank;Saba;2010;81.99;;;16356.0
385;010000 Voedingsmidd. en alc.vrije drank;Saba;2011 1e kwartaal;84.42;3.7;2.1;16356.0
386;010000 Voedingsmidd. en alc.vrije drank;Saba;2011 2e kwartaal;87.86;4.1;6.9;16356.0
387;010000 Voedingsmidd. en alc.vrije drank;Saba;2011 3e kwartaal;90.23;2.7;10.4;16356.0
388;010000 Voedingsmidd. en alc.vrije drank;Saba;2011 4e kwartaal;95.08;5.4;16.8;16356.0
389;010000 Voedingsmidd. en alc.vrije drank;Saba;2011;89.4;;9.0;16356.0
390;010000 Voedingsmidd. en alc.vrije drank;Saba;2012 1e kwartaal;96.66;1.7;14.5;16356.0
391;010000 Voedingsmidd. en alc.vrije drank;Saba;2012 2e kwartaal;96.17;-0.5;9.5;16356.0
392;010000 Voedingsmidd. en alc.vrije drank;Saba;2012 3e kwartaal;95.32;-0.9;5.6;16356.0
393;010000 Voedingsmidd. en alc.vrije drank;Saba;2012 4e kwartaal;96.29;1.0;1.3;16356.0
394;010000 Voedingsmidd. en alc.vrije drank;Saba;2012;96.11;;7.5;16356.0
395;010000 Voedingsmidd. en alc.vrije drank;Saba;2013 1e kwartaal;96.99;0.7;0.3;16356.0
396;010000 Voedingsmidd. en alc.vrije drank;Saba;2013 2e kwartaal;96.76;-0.2;0.6;16356.0
397;010000 Voedingsmidd. en alc.vrije drank;Saba;2013 3e kwartaal;97.54;0.8;2.3;16356.0
398;010000 Voedingsmidd. en alc.vrije drank;Saba;2013 4e kwartaal;98.04;0.5;1.8;16356.0
399;010000 Voedingsmidd. en alc.vrije drank;Saba;2013;97.33;;1.3;16356.0
400;010000 Voedingsmidd. en alc.vrije drank;Saba;2014 1e kwartaal;99.38;1.4;2.5;25488.0
401;010000 Voedingsmidd. en alc.vrije drank;Saba;2014 2e kwartaal;99.58;0.2;2.9;25488.0
402;010000 Voedingsmidd. en alc.vrije drank;Saba;2014 3e kwartaal;101.83;2.3;4.4;25488.0
403;010000 Voedingsmidd. en alc.vrije drank;Saba;2014 4e kwartaal;100.82;-1.0;2.8;25488.0
404;010000 Voedingsmidd. en alc.vrije drank;Saba;2014;100.4;;3.2;25488.0
405;010000 Voedingsmidd. en alc.vrije drank;Saba;2015 1e kwartaal;102.04;1.2;2.7;25488.0
406;010000 Voedingsmidd. en alc.vrije drank;Saba;2015 2e kwartaal;101.51;-0.5;1.9;25488.0
407;010000 Voedingsmidd. en alc.vrije drank;Saba;2015 3e kwartaal;102.79;1.3;0.9;25488.0
408;010000 Voedingsmidd. en alc.vrije drank;Saba;2015 4e kwartaal;101.63;-1.1;0.8;25488.0
409;010000 Voedingsmidd. en alc.vrije drank;Saba;2015;101.99;;1.6;25488.0
410;010000 Voedingsmidd. en alc.vrije drank;Saba;2016 1e kwartaal;103.66;2.0;1.6;22473.0
411;010000 Voedingsmidd. en alc.vrije drank;Saba;2016 2e kwartaal;103.95;0.3;2.4;22473.0
412;010000 Voedingsmidd. en alc.vrije drank;Saba;2016 3e kwartaal;101.2;-2.6;-1.5;22473.0
413;010000 Voedingsmidd. en alc.vrije drank;Saba;2016 4e kwartaal;101.42;0.2;-0.2;22473.0
414;010000 Voedingsmidd. en alc.vrije drank;Saba;2016;102.56;;0.6;22473.0
415;010000 Voedingsmidd. en alc.vrije drank;Saba;2017 1e kwartaal;99.35;-2.0;-4.2;22633.0
416;010000 Voedingsmidd. en alc.vrije drank;Saba;2017 2e kwartaal;99.08;-0.3;-4.7;22633.0
417;010000 Voedingsmidd. en alc.vrije drank;Saba;2017 3e kwartaal;98.54;-0.5;-2.6;22633.0
418;010000 Voedingsmidd. en alc.vrije drank;Saba;2017 4e kwartaal;103.03;4.6;1.6;22633.0
419;010000 Voedingsmidd. en alc.vrije drank;Saba;2017;100.0;;-2.5;22633.0
420;010000 Voedingsmidd. en alc.vrije drank;Saba;2018 1e kwartaal;101.37;-1.6;2.0;22633.0
421;010000 Voedingsmidd. en alc.vrije drank;Saba;2018 2e kwartaal;100.82;-0.5;1.8;22633.0
422;010000 Voedingsmidd. en alc.vrije drank;Saba;2018 3e kwartaal;101.35;0.5;2.9;22633.0
423;010000 Voedingsmidd. en alc.vrije drank;Saba;2018 4e kwartaal;101.02;-0.3;-2.0;22633.0
424;010000 Voedingsmidd. en alc.vrije drank;Saba;2018;101.14;;1.1;22633.0
425;010000 Voedingsmidd. en alc.vrije drank;Saba;2019 1e kwartaal;103.29;2.2;1.9;22633.0
426;010000 Voedingsmidd. en alc.vrije drank;Saba;2019 2e kwartaal;103.08;-0.2;2.2;22633.0
427;010000 Voedingsmidd. en alc.vrije drank;Saba;2019 3e kwartaal;103.42;0.3;2.0;22633.0
428;010000 Voedingsmidd. en alc.vrije drank;Saba;2019 4e kwartaal;102.34;-1.0;1.3;22633.0
429;010000 Voedingsmidd. en alc.vrije drank;Saba;2019;103.03;;1.9;22633.0
430;010000 Voedingsmidd. en alc.vrije drank;Saba;2020 1e kwartaal;103.99;1.6;0.7;22633.0
431;010000 Voedingsmidd. en alc.vrije drank;Saba;2020 2e kwartaal;104.81;0.8;1.7;22633.0
432;010000 Voedingsmidd. en alc.vrije drank;Saba;2020 3e kwartaal;105.16;0.3;1.7;22633.0
433;010000 Voedingsmidd. en alc.vrije drank;Saba;2020 4e kwartaal;105.96;0.8;3.5;22633.0
434;010000 Voedingsmidd. en alc.vrije drank;Saba;2020;104.98;;1.9;22633.0
435;010000 Voedingsmidd. en alc.vrije drank;Saba;2021 1e kwartaal;106.09;0.1;2.0;22633.0
436;010000 Voedingsmidd. en alc.vrije drank;Saba;2021 2e kwartaal;106.76;0.6;1.9;22633.0
437;010000 Voedingsmidd. en alc.vrije drank;Saba;2021 3e kwartaal;108.26;1.4;2.9;22633.0
438;010000 Voedingsmidd. en alc.vrije drank;Saba;2021 4e kwartaal;109.37;1.0;3.2;22633.0
439;010000 Voedingsmidd. en alc.vrije drank;Saba;2021;107.62;;2.5;22633.0
440;010000 Voedingsmidd. en alc.vrije drank;Saba;2022 1e kwartaal;111.08;1.6;4.7;22633.0
441;010000 Voedingsmidd. en alc.vrije drank;Saba;2022 2e kwartaal;114.43;3.0;7.2;22633.0
442;010000 Voedingsmidd. en alc.vrije drank;Saba;2022 3e kwartaal;116.8;2.1;7.9;22633.0
443;010000 Voedingsmidd. en alc.vrije drank;Saba;2022 4e kwartaal;120.91;3.5;10.6;22633.0
444;010000 Voedingsmidd. en alc.vrije drank;Saba;2022;115.81;;7.6;22633.0
445;010000 Voedingsmidd. en alc.vrije drank;Saba;2023 1e kwartaal;123.23;1.9;10.9;22633.0
446;010000 Voedingsmidd. en alc.vrije drank;Saba;2023 2e kwartaal;124.73;1.2;9.0;22633.0
447;010000 Voedingsmidd. en alc.vrije drank;Saba;2023 3e kwartaal;125.83;0.9;7.7;22633.0
448;010000 Voedingsmidd. en alc.vrije drank;Saba;2023 4e kwartaal;126.26;0.3;4.4;22633.0
449;010000 Voedingsmidd. en alc.vrije drank;Saba;2023;125.01;;7.9;22633.0
450;010000 Voedingsmidd. en alc.vrije drank;Saba;2024 1e kwartaal;128.21;1.5;4.0;22633.0
451;010000 Voedingsmidd. en alc.vrije drank;Saba;2024 2e kwartaal;129.78;1.2;4.0;22633.0
452;010000 Voedingsmidd. en alc.vrije drank;Saba;2024 3e kwartaal;130.0;0.2;3.3;22633.0
453;010000 Voedingsmidd. en alc.vrije drank;Saba;2024 4e kwartaal;133.96;3.0;6.1;22633.0
454;010000 Voedingsmidd. en alc.vrije drank;Saba;2024;130.49;;4.4;22633.0
455;010000 Voedingsmidd. en alc.vrije drank;Saba;2025 1e kwartaal;;;;
456;020000 Alcoholhoudende dranken en tabak;Bonaire;2010 1e kwartaal;77.22;;;2533.0
457;020000 Alcoholhoudende dranken en tabak;Bonaire;2010 2e kwartaal;77.62;0.5;;2533.0
458;020000 Alcoholhoudende dranken en tabak;Bonaire;2010 3e kwartaal;77.84;0.3;;2533.0
459;020000 Alcoholhoudende dranken en tabak;Bonaire;2010 4e kwartaal;78.39;0.7;;2533.0
460;020000 Alcoholhoudende dranken en tabak;Bonaire;2010;77.77;;;2533.0
461;020000 Alcoholhoudende dranken en tabak;Bonaire;2011 1e kwartaal;79.39;1.3;2.8;2533.0
462;020000 Alcoholhoudende dranken en tabak;Bonaire;2011 2e kwartaal;84.73;6.7;9.2;2533.0
463;020000 Alcoholhoudende dranken en tabak;Bonaire;2011 3e kwartaal;90.97;7.4;16.9;2533.0
464;020000 Alcoholhoudende dranken en tabak;Bonaire;2011 4e kwartaal;91.71;0.8;17.0;2533.0
465;020000 Alcoholhoudende dranken en tabak;Bonaire;2011;86.7;;11.5;2533.0
466;020000 Alcoholhoudende dranken en tabak;Bonaire;2012 1e kwartaal;93.14;1.6;17.3;2533.0
467;020000 Alcoholhoudende dranken en tabak;Bonaire;2012 2e kwartaal;93.93;0.8;10.9;2533.0
468;020000 Alcoholhoudende dranken en tabak;Bonaire;2012 3e kwartaal;94.29;0.4;3.6;2533.0
469;020000 Alcoholhoudende dranken en tabak;Bonaire;2012 4e kwartaal;94.02;-0.3;2.5;2533.0
470;020000 Alcoholhoudende dranken en tabak;Bonaire;2012;93.85;;8.2;2533.0
471;020000 Alcoholhoudende dranken en tabak;Bonaire;2013 1e kwartaal;93.67;-0.4;0.6;2533.0
472;020000 Alcoholhoudende dranken en tabak;Bonaire;2013 2e kwartaal;94.94;1.4;1.1;2533.0
473;020000 Alcoholhoudende dranken en tabak;Bonaire;2013 3e kwartaal;95.47;0.6;1.3;2533.0
474;020000 Alcoholhoudende dranken en tabak;Bonaire;2013 4e kwartaal;96.26;0.8;2.4;2533.0
475;020000 Alcoholhoudende dranken en tabak;Bonaire;2013;95.09;;1.3;2533.0
476;020000 Alcoholhoudende dranken en tabak;Bonaire;2014 1e kwartaal;96.87;0.6;3.4;1420.0
477;020000 Alcoholhoudende dranken en tabak;Bonaire;2014 2e kwartaal;97.09;0.2;2.3;1420.0
478;020000 Alcoholhoudende dranken en tabak;Bonaire;2014 3e kwartaal;97.55;0.5;2.2;1420.0
479;020000 Alcoholhoudende dranken en tabak;Bonaire;2014 4e kwartaal;97.05;-0.5;0.8;1420.0
480;020000 Alcoholhoudende dranken en tabak;Bonaire;2014;97.14;;2.2;1420.0
481;020000 Alcoholhoudende dranken en tabak;Bonaire;2015 1e kwartaal;98.01;1.0;1.2;1420.0
482;020000 Alcoholhoudende dranken en tabak;Bonaire;2015 2e kwartaal;98.45;0.4;1.4;1420.0
483;020000 Alcoholhoudende dranken en tabak;Bonaire;2015 3e kwartaal;97.15;-1.3;-0.4;1420.0
484;020000 Alcoholhoudende dranken en tabak;Bonaire;2015 4e kwartaal;97.49;0.3;0.5;1420.0
485;020000 Alcoholhoudende dranken en tabak;Bonaire;2015;97.78;;0.7;1420.0
486;020000 Alcoholhoudende dranken en tabak;Bonaire;2016 1e kwartaal;97.26;-0.2;-0.8;1278.0
487;020000 Alcoholhoudende dranken en tabak;Bonaire;2016 2e kwartaal;96.84;-0.4;-1.6;1278.0
488;020000 Alcoholhoudende dranken en tabak;Bonaire;2016 3e kwartaal;97.4;0.6;0.3;1278.0
489;020000 Alcoholhoudende dranken en tabak;Bonaire;2016 4e kwartaal;100.24;2.9;2.8;1278.0
490;020000 Alcoholhoudende dranken en tabak;Bonaire;2016;97.94;;0.2;1278.0
491;020000 Alcoholhoudende dranken en tabak;Bonaire;2017 1e kwartaal;100.85;0.6;3.7;1324.0
492;020000 Alcoholhoudende dranken en tabak;Bonaire;2017 2e kwartaal;99.56;-1.3;2.8;1324.0
493;020000 Alcoholhoudende dranken en tabak;Bonaire;2017 3e kwartaal;99.88;0.3;2.5;1324.0
494;020000 Alcoholhoudende dranken en tabak;Bonaire;2017 4e kwartaal;99.71;-0.2;-0.5;1324.0
495;020000 Alcoholhoudende dranken en tabak;Bonaire;2017;100.0;;2.1;1324.0
496;020000 Alcoholhoudende dranken en tabak;Bonaire;2018 1e kwartaal;100.84;1.1;0.0;1324.0
497;020000 Alcoholhoudende dranken en tabak;Bonaire;2018 2e kwartaal;99.82;-1.0;0.3;1324.0
498;020000 Alcoholhoudende dranken en tabak;Bonaire;2018 3e kwartaal;99.52;-0.3;-0.4;1324.0
499;020000 Alcoholhoudende dranken en tabak;Bonaire;2018 4e kwartaal;101.96;2.5;2.3;1324.0
500;020000 Alcoholhoudende dranken en tabak;Bonaire;2018;100.54;;0.5;1324.0
501;020000 Alcoholhoudende dranken en tabak;Bonaire;2019 1e kwartaal;103.82;1.8;3.0;1324.0
502;020000 Alcoholhoudende dranken en tabak;Bonaire;2019 2e kwartaal;105.05;1.2;5.2;1324.0
503;020000 Alcoholhoudende dranken en tabak;Bonaire;2019 3e kwartaal;105.98;0.9;6.5;1324.0
504;020000 Alcoholhoudende dranken en tabak;Bonaire;2019 4e kwartaal;108.61;2.5;6.5;1324.0
505;020000 Alcoholhoudende dranken en tabak;Bonaire;2019;105.87;;5.3;1324.0
506;020000 Alcoholhoudende dranken en tabak;Bonaire;2020 1e kwartaal;109.57;0.9;5.5;1324.0
507;020000 Alcoholhoudende dranken en tabak;Bonaire;2020 2e kwartaal;109.68;0.1;4.4;1324.0
508;020000 Alcoholhoudende dranken en tabak;Bonaire;2020 3e kwartaal;109.94;0.2;3.7;1324.0
509;020000 Alcoholhoudende dranken en tabak;Bonaire;2020 4e kwartaal;110.44;0.5;1.7;1324.0
510;020000 Alcoholhoudende dranken en tabak;Bonaire;2020;109.91;;3.8;1324.0
511;020000 Alcoholhoudende dranken en tabak;Bonaire;2021 1e kwartaal;112.43;1.8;2.6;1324.0
512;020000 Alcoholhoudende dranken en tabak;Bonaire;2021 2e kwartaal;116.46;3.6;6.2;1324.0
513;020000 Alcoholhoudende dranken en tabak;Bonaire;2021 3e kwartaal;118.82;2.0;8.1;1324.0
514;020000 Alcoholhoudende dranken en tabak;Bonaire;2021 4e kwartaal;120.46;1.4;9.1;1324.0
515;020000 Alcoholhoudende dranken en tabak;Bonaire;2021;117.04;;6.5;1324.0
516;020000 Alcoholhoudende dranken en tabak;Bonaire;2022 1e kwartaal;124.0;2.9;10.3;1324.0
517;020000 Alcoholhoudende dranken en tabak;Bonaire;2022 2e kwartaal;125.7;1.4;7.9;1324.0
518;020000 Alcoholhoudende dranken en tabak;Bonaire;2022 3e kwartaal;126.12;0.3;6.1;1324.0
519;020000 Alcoholhoudende dranken en tabak;Bonaire;2022 4e kwartaal;127.28;0.9;5.7;1324.0
520;020000 Alcoholhoudende dranken en tabak;Bonaire;2022;125.78;;7.5;1324.0
521;020000 Alcoholhoudende dranken en tabak;Bonaire;2023 1e kwartaal;128.25;0.8;3.4;1324.0
522;020000 Alcoholhoudende dranken en tabak;Bonaire;2023 2e kwartaal;129.5;1.0;3.0;1324.0
523;020000 Alcoholhoudende dranken en tabak;Bonaire;2023 3e kwartaal;134.05;3.5;6.3;1324.0
524;020000 Alcoholhoudende dranken en tabak;Bonaire;2023 4e kwartaal;135.63;1.2;6.6;1324.0
525;020000 Alcoholhoudende dranken en tabak;Bonaire;2023;131.86;;4.8;1324.0
526;020000 Alcoholhoudende dranken en tabak;Bonaire;2024 1e kwartaal;138.25;1.9;7.8;1324.0
527;020000 Alcoholhoudende dranken en tabak;Bonaire;2024 2e kwartaal;141.65;2.5;9.4;1324.0
528;020000 Alcoholhoudende dranken en tabak;Bonaire;2024 3e kwartaal;142.76;0.8;6.5;1324.0
529;020000 Alcoholhoudende dranken en tabak;Bonaire;2024 4e kwartaal;143.22;0.3;5.6;1324.0
530;020000 Alcoholhoudende dranken en tabak;Bonaire;2024;141.47;;7.3;1324.0
531;020000 Alcoholhoudende dranken en tabak;Bonaire;2025 1e kwartaal;;;;
532;020000 Alcoholhoudende dranken en tabak;Sint Eustatius;2010 1e kwartaal;79.0;;;2533.0
533;020000 Alcoholhoudende dranken en tabak;Sint Eustatius;2010 2e kwartaal;77.62;-1.7;;2533.0
534;020000 Alcoholhoudende dranken en tabak;Sint Eustatius;2010 3e kwartaal;77.81;0.2;;2533.0
535;020000 Alcoholhoudende dranken en tabak;Sint Eustatius;2010 4e kwartaal;77.81;0.0;;2533.0
536;020000 Alcoholhoudende dranken en tabak;Sint Eustatius;2010;78.06;;;2533.0
537;020000 Alcoholhoudende dranken en tabak;Sint Eustatius;2011 1e kwartaal;81.42;4.6;3.1;2533.0
