ID;Misdrijven;Regiokenmerken;Perioden;IngeschrevenRechtbankstrafzaken_1;BeslissingenDoorOpenbaarMinisterie_2;AfdoeningenDoorDeRechterIn1eAanleg_3
2131;Misdrijven, totaal;Binnenmaas;2004;220;235;85
2132;Misdrijven, totaal;Binnenmaas;2005;190;220;90
2133;Misdrijven, totaal;Binnenmaas;2006;190;180;80
2134;Misdrijven, totaal;Binnenmaas;2007;270;275;115
2135;Misdrijven, totaal;Binnenmaas;2008;210;205;110
2136;Misdrijven, totaal;Binnenmaas;2009;185;210;85
2137;Misdrijven, totaal;Binnenmaas;2010;180;215;80
2138;Misdrijven, totaal;Binnenmaas;2011;245;220;95
2139;Misdrijven, totaal;Binnenmaas;2012;220;245;105
2140;Misdrijven, totaal;Binnenmaas;2013;180;175;85
2141;Misdrijven, totaal;Binnenmaas;2014;195;205;80
2142;Misdrijven, totaal;Binnenmaas;2015;190;195;70
2143;Misdrijven, totaal;Binnenmaas;2016;200;215;75
2144;Misdrijven, totaal;Bladel;2001;185;210;60
2145;Misdrijven, totaal;Bladel;2002;180;210;35
2146;Misdrijven, totaal;Bladel;2003;180;190;45
2147;Misdrijven, totaal;Bladel;2004;160;165;40
2148;Misdrijven, totaal;Bladel;2005;205;215;50
2149;Misdrijven, totaal;Bladel;2006;205;225;105
2150;Misdrijven, totaal;Bladel;2007;160;155;75
2151;Misdrijven, totaal;Bladel;2008;150;155;70
2152;Misdrijven, totaal;Bladel;2009;175;200;80
2153;Misdrijven, totaal;Bladel;2010;150;145;90
2154;Misdrijven, totaal;Bladel;2011;160;160;60
2155;Misdrijven, totaal;Bladel;2012;210;210;50
2156;Misdrijven, totaal;Bladel;2013;135;150;65
2157;Misdrijven, totaal;Bladel;2014;140;145;75
2158;Misdrijven, totaal;Bladel;2015;125;130;50
2159;Misdrijven, totaal;Bladel;2016;135;150;50
2160;Misdrijven, totaal;Blaricum;2001;60;60;20
2161;Misdrijven, totaal;Blaricum;2002;40;55;20
2162;Misdrijven, totaal;Blaricum;2003;65;65;20
2163;Misdrijven, totaal;Blaricum;2004;90;95;25
2164;Misdrijven, totaal;Blaricum;2005;60;75;25
2165;Misdrijven, totaal;Blaricum;2006;70;80;30
2166;Misdrijven, totaal;Blaricum;2007;105;115;40
2167;Misdrijven, totaal;Blaricum;2008;55;55;30
2168;Misdrijven, totaal;Blaricum;2009;55;70;30
2169;Misdrijven, totaal;Blaricum;2010;60;55;25
2170;Misdrijven, totaal;Blaricum;2011;60;65;20
2171;Misdrijven, totaal;Blaricum;2012;50;65;25
2172;Misdrijven, totaal;Blaricum;2013;40;45;25
2173;Misdrijven, totaal;Blaricum;2014;60;55;25
2174;Misdrijven, totaal;Blaricum;2015;30;45;20
2175;Misdrijven, totaal;Blaricum;2016;55;60;25
2176;Misdrijven, totaal;Bleiswijk;2001;70;75;25
2177;Misdrijven, totaal;Bleiswijk;2002;85;100;15
2178;Misdrijven, totaal;Bleiswijk;2003;130;125;20
2179;Misdrijven, totaal;Bleiswijk;2004;115;145;45
2180;Misdrijven, totaal;Bleiswijk;2005;95;110;30
2181;Misdrijven, totaal;Bleiswijk;2006;120;130;60
2182;Misdrijven, totaal;Bleiswijk;2007;0;0;0
2183;Misdrijven, totaal;Bleiswijk;2008;0;0;0
2184;Misdrijven, totaal;Bleiswijk;2009;0;0;0
2185;Misdrijven, totaal;Bleiswijk;2010;0;0;0
2186;Misdrijven, totaal;Bleiswijk;2011;0;0;0
2187;Misdrijven, totaal;Bleiswijk;2012;0;0;0
2188;Misdrijven, totaal;Bleiswijk;2013;0;0;0
2189;Misdrijven, totaal;Bleiswijk;2014;0;0;0
2190;Misdrijven, totaal;Bleiswijk;2015;0;0;0
2191;Misdrijven, totaal;Bleiswijk;2016;0;0;0
2192;Misdrijven, totaal;Bloemendaal;2001;155;195;40
2193;Misdrijven, totaal;Bloemendaal;2002;175;230;35
2194;Misdrijven, totaal;Bloemendaal;2003;280;295;95
2195;Misdrijven, totaal;Bloemendaal;2004;295;295;100
2196;Misdrijven, totaal;Bloemendaal;2005;210;250;100
2197;Misdrijven, totaal;Bloemendaal;2006;210;255;150
2198;Misdrijven, totaal;Bloemendaal;2007;160;155;100
2199;Misdrijven, totaal;Bloemendaal;2008;175;195;105
2200;Misdrijven, totaal;Bloemendaal;2009;160;185;120
2201;Misdrijven, totaal;Bloemendaal;2010;180;165;55
2202;Misdrijven, totaal;Bloemendaal;2011;225;240;90
2203;Misdrijven, totaal;Bloemendaal;2012;195;195;100
2204;Misdrijven, totaal;Bloemendaal;2013;185;185;75
2205;Misdrijven, totaal;Bloemendaal;2014;205;195;95
2206;Misdrijven, totaal;Bloemendaal;2015;205;215;90
2207;Misdrijven, totaal;Bloemendaal;2016;145;180;70
2208;Misdrijven, totaal;Boarnsterhim;2001;175;190;65
2209;Misdrijven, totaal;Boarnsterhim;2002;165;175;40
2210;Misdrijven, totaal;Boarnsterhim;2003;235;245;40
2211;Misdrijven, totaal;Boarnsterhim;2004;260;250;80
2212;Misdrijven, totaal;Boarnsterhim;2005;195;220;70
2213;Misdrijven, totaal;Boarnsterhim;2006;270;275;95
2214;Misdrijven, totaal;Boarnsterhim;2007;260;265;95
2215;Misdrijven, totaal;Boarnsterhim;2008;180;210;90
2216;Misdrijven, totaal;Boarnsterhim;2009;145;175;70
2217;Misdrijven, totaal;Boarnsterhim;2010;110;110;60
2218;Misdrijven, totaal;Boarnsterhim;2011;165;155;55
2219;Misdrijven, totaal;Boarnsterhim;2012;165;160;50
2220;Misdrijven, totaal;Boarnsterhim;2013;120;145;65
2221;Misdrijven, totaal;Boarnsterhim;2014;0;0;0
2222;Misdrijven, totaal;Boarnsterhim;2015;0;0;0
2223;Misdrijven, totaal;Boarnsterhim;2016;0;0;0
2224;Misdrijven, totaal;Bodegraven;2001;290;340;115
2225;Misdrijven, totaal;Bodegraven;2002;325;390;60
2226;Misdrijven, totaal;Bodegraven;2003;290;335;100
2227;Misdrijven, totaal;Bodegraven;2004;205;230;60
2228;Misdrijven, totaal;Bodegraven;2005;240;250;65
2229;Misdrijven, totaal;Bodegraven;2006;240;265;85
2230;Misdrijven, totaal;Bodegraven;2007;195;210;80
2231;Misdrijven, totaal;Bodegraven;2008;200;210;90
2232;Misdrijven, totaal;Bodegraven;2009;215;215;105
2233;Misdrijven, totaal;Bodegraven;2010;130;155;70
2234;Misdrijven, totaal;Bodegraven;2011;0;0;0
2235;Misdrijven, totaal;Bodegraven;2012;0;0;0
2236;Misdrijven, totaal;Bodegraven;2013;0;0;0
2237;Misdrijven, totaal;Bodegraven;2014;0;0;0
2238;Misdrijven, totaal;Bodegraven;2015;0;0;0
2239;Misdrijven, totaal;Bodegraven;2016;0;0;0
2240;Misdrijven, totaal;Bodegraven-Reeuwijk;2001;0;0;0
2241;Misdrijven, totaal;Bodegraven-Reeuwijk;2002;0;0;0
2242;Misdrijven, totaal;Bodegraven-Reeuwijk;2003;0;0;0
2243;Misdrijven, totaal;Bodegraven-Reeuwijk;2004;0;0;0
2244;Misdrijven, totaal;Bodegraven-Reeuwijk;2005;0;0;0
2245;Misdrijven, totaal;Bodegraven-Reeuwijk;2006;0;0;0
2246;Misdrijven, totaal;Bodegraven-Reeuwijk;2007;0;0;0
2247;Misdrijven, totaal;Bodegraven-Reeuwijk;2008;0;0;0
2248;Misdrijven, totaal;Bodegraven-Reeuwijk;2009;0;0;0
2249;Misdrijven, totaal;Bodegraven-Reeuwijk;2010;0;0;0
2250;Misdrijven, totaal;Bodegraven-Reeuwijk;2011;280;315;115
2251;Misdrijven, totaal;Bodegraven-Reeuwijk;2012;290;290;100
2252;Misdrijven, totaal;Bodegraven-Reeuwijk;2013;205;225;100
2253;Misdrijven, totaal;Bodegraven-Reeuwijk;2014;255;245;115
2254;Misdrijven, totaal;Bodegraven-Reeuwijk;2015;225;250;135
2255;Misdrijven, totaal;Bodegraven-Reeuwijk;2016;325;350;110
2256;Misdrijven, totaal;Boekel;2001;55;50;15
2257;Misdrijven, totaal;Boekel;2002;65;65;20
2258;Misdrijven, totaal;Boekel;2003;90;90;15
2259;Misdrijven, totaal;Boekel;2004;100;105;40
2260;Misdrijven, totaal;Boekel;2005;70;80;25
2261;Misdrijven, totaal;Boekel;2006;70;65;25
2262;Misdrijven, totaal;Boekel;2007;65;70;30
2263;Misdrijven, totaal;Boekel;2008;50;60;25
2264;Misdrijven, totaal;Boekel;2009;65;70;30
2265;Misdrijven, totaal;Boekel;2010;75;60;20
2266;Misdrijven, totaal;Boekel;2011;45;70;30
2267;Misdrijven, totaal;Boekel;2012;70;60;20
2268;Misdrijven, totaal;Boekel;2013;45;60;20
2269;Misdrijven, totaal;Boekel;2014;40;40;30
2270;Misdrijven, totaal;Boekel;2015;40;40;20
2271;Misdrijven, totaal;Boekel;2016;45;50;25
2272;Misdrijven, totaal;Ten Boer;2001;45;50;10
2273;Misdrijven, totaal;Ten Boer;2002;45;50;10
2274;Misdrijven, totaal;Ten Boer;2003;65;70;10
2275;Misdrijven, totaal;Ten Boer;2004;55;55;10
2276;Misdrijven, totaal;Ten Boer;2005;40;35;15
2277;Misdrijven, totaal;Ten Boer;2006;40;50;15
2278;Misdrijven, totaal;Ten Boer;2007;55;60;20
2279;Misdrijven, totaal;Ten Boer;2008;40;35;15
2280;Misdrijven, totaal;Ten Boer;2009;45;50;15
2281;Misdrijven, totaal;Ten Boer;2010;35;35;10
2282;Misdrijven, totaal;Ten Boer;2011;45;35;10
2283;Misdrijven, totaal;Ten Boer;2012;35;45;15
2284;Misdrijven, totaal;Ten Boer;2013;30;40;25
2285;Misdrijven, totaal;Ten Boer;2014;30;30;10
2286;Misdrijven, totaal;Ten Boer;2015;20;20;15
2287;Misdrijven, totaal;Ten Boer;2016;30;30;15
2288;Misdrijven, totaal;Bolsward;2001;110;115;60
2289;Misdrijven, totaal;Bolsward;2002;135;120;45
2290;Misdrijven, totaal;Bolsward;2003;120;130;40
2291;Misdrijven, totaal;Bolsward;2004;110;115;35
2292;Misdrijven, totaal;Bolsward;2005;120;120;55
2293;Misdrijven, totaal;Bolsward;2006;100;115;55
2294;Misdrijven, totaal;Bolsward;2007;130;125;45
2295;Misdrijven, totaal;Bolsward;2008;85;95;40
2296;Misdrijven, totaal;Bolsward;2009;90;95;45
2297;Misdrijven, totaal;Bolsward;2010;75;80;50
2298;Misdrijven, totaal;Bolsward;2011;0;0;0
2299;Misdrijven, totaal;Bolsward;2012;0;0;0
2300;Misdrijven, totaal;Bolsward;2013;0;0;0
2301;Misdrijven, totaal;Bolsward;2014;0;0;0
2302;Misdrijven, totaal;Bolsward;2015;0;0;0
2303;Misdrijven, totaal;Bolsward;2016;0;0;0
2304;Misdrijven, totaal;Borculo;2001;130;140;35
2305;Misdrijven, totaal;Borculo;2002;100;125;30
2306;Misdrijven, totaal;Borculo;2003;110;105;30
2307;Misdrijven, totaal;Borculo;2004;115;130;35
2308;Misdrijven, totaal;Borculo;2005;0;0;0
2309;Misdrijven, totaal;Borculo;2006;0;0;0
2310;Misdrijven, totaal;Borculo;2007;0;0;0
2311;Misdrijven, totaal;Borculo;2008;0;0;0
2312;Misdrijven, totaal;Borculo;2009;0;0;0
2313;Misdrijven, totaal;Borculo;2010;0;0;0
2314;Misdrijven, totaal;Borculo;2011;0;0;0
2315;Misdrijven, totaal;Borculo;2012;0;0;0
2316;Misdrijven, totaal;Borculo;2013;0;0;0
2317;Misdrijven, totaal;Borculo;2014;0;0;0
2318;Misdrijven, totaal;Borculo;2015;0;0;0
2319;Misdrijven, totaal;Borculo;2016;0;0;0
2320;Misdrijven, totaal;Borger-Odoorn;2001;150;150;65
2321;Misdrijven, totaal;Borger-Odoorn;2002;140;145;50
2322;Misdrijven, totaal;Borger-Odoorn;2003;155;170;65
2323;Misdrijven, totaal;Borger-Odoorn;2004;165;195;75
2324;Misdrijven, totaal;Borger-Odoorn;2005;160;150;65
2325;Misdrijven, totaal;Borger-Odoorn;2006;180;185;80
2326;Misdrijven, totaal;Borger-Odoorn;2007;180;200;85
2327;Misdrijven, totaal;Borger-Odoorn;2008;180;165;95
2328;Misdrijven, totaal;Borger-Odoorn;2009;125;170;85
2329;Misdrijven, totaal;Borger-Odoorn;2010;125;135;70
2330;Misdrijven, totaal;Borger-Odoorn;2011;125;110;60
2331;Misdrijven, totaal;Borger-Odoorn;2012;155;155;60
2332;Misdrijven, totaal;Borger-Odoorn;2013;140;165;65
2333;Misdrijven, totaal;Borger-Odoorn;2014;145;160;80
2334;Misdrijven, totaal;Borger-Odoorn;2015;135;130;60
2335;Misdrijven, totaal;Borger-Odoorn;2016;125;145;55
2336;Misdrijven, totaal;Borne;2001;130;155;50
2337;Misdrijven, totaal;Borne;2002;115;135;65
2338;Misdrijven, totaal;Borne;2003;120;135;45
2339;Misdrijven, totaal;Borne;2004;120;120;40
2340;Misdrijven, totaal;Borne;2005;125;135;55
2341;Misdrijven, totaal;Borne;2006;155;140;60
2342;Misdrijven, totaal;Borne;2007;145;160;60
2343;Misdrijven, totaal;Borne;2008;155;155;75
2344;Misdrijven, totaal;Borne;2009;115;140;75
2345;Misdrijven, totaal;Borne;2010;120;120;60
2346;Misdrijven, totaal;Borne;2011;100;95;65
2347;Misdrijven, totaal;Borne;2012;130;140;70
2348;Misdrijven, totaal;Borne;2013;140;135;60
2349;Misdrijven, totaal;Borne;2014;90;105;40
2350;Misdrijven, totaal;Borne;2015;110;120;60
2351;Misdrijven, totaal;Borne;2016;120;120;65
2352;Misdrijven, totaal;Borsele;2001;235;230;45
2353;Misdrijven, totaal;Borsele;2002;225;260;55
2354;Misdrijven, totaal;Borsele;2003;220;255;50
2355;Misdrijven, totaal;Borsele;2004;260;285;80
2356;Misdrijven, totaal;Borsele;2005;200;215;60
2357;Misdrijven, totaal;Borsele;2006;195;195;80
2358;Misdrijven, totaal;Borsele;2007;200;195;80
2359;Misdrijven, totaal;Borsele;2008;230;235;85
2360;Misdrijven, totaal;Borsele;2009;175;190;115
2361;Misdrijven, totaal;Borsele;2010;155;170;70
2362;Misdrijven, totaal;Borsele;2011;165;165;80
2363;Misdrijven, totaal;Borsele;2012;155;165;55
2364;Misdrijven, totaal;Borsele;2013;145;150;60
2365;Misdrijven, totaal;Borsele;2014;115;120;60
2366;Misdrijven, totaal;Borsele;2015;125;140;50
2367;Misdrijven, totaal;Borsele;2016;80;100;50
2368;Misdrijven, totaal;Boskoop;2001;105;120;50
2369;Misdrijven, totaal;Boskoop;2002;115;125;30
2370;Misdrijven, totaal;Boskoop;2003;110;130;55
2371;Misdrijven, totaal;Boskoop;2004;145;145;50
2372;Misdrijven, totaal;Boskoop;2005;110;125;40
2373;Misdrijven, totaal;Boskoop;2006;115;140;55
2374;Misdrijven, totaal;Boskoop;2007;120;120;40
2375;Misdrijven, totaal;Boskoop;2008;125;135;55
2376;Misdrijven, totaal;Boskoop;2009;70;80;40
2377;Misdrijven, totaal;Boskoop;2010;95;105;45
2378;Misdrijven, totaal;Boskoop;2011;80;85;35
2379;Misdrijven, totaal;Boskoop;2012;85;95;55
2380;Misdrijven, totaal;Boskoop;2013;105;115;50
2381;Misdrijven, totaal;Boskoop;2014;0;0;0
2382;Misdrijven, totaal;Boskoop;2015;0;0;0
2383;Misdrijven, totaal;Boskoop;2016;0;0;0
2384;Misdrijven, totaal;Boxmeer;2001;295;280;60
2385;Misdrijven, totaal;Boxmeer;2002;295;325;105
2386;Misdrijven, totaal;Boxmeer;2003;310;340;105
2387;Misdrijven, totaal;Boxmeer;2004;310;345;105
2388;Misdrijven, totaal;Boxmeer;2005;230;235;100
2389;Misdrijven, totaal;Boxmeer;2006;255;255;100
2390;Misdrijven, totaal;Boxmeer;2007;320;315;120
2391;Misdrijven, totaal;Boxmeer;2008;295;310;130
2392;Misdrijven, totaal;Boxmeer;2009;270;310;120
2393;Misdrijven, totaal;Boxmeer;2010;200;205;115
2394;Misdrijven, totaal;Boxmeer;2011;235;240;75
2395;Misdrijven, totaal;Boxmeer;2012;220;220;70
2396;Misdrijven, totaal;Boxmeer;2013;220;220;95
2397;Misdrijven, totaal;Boxmeer;2014;180;185;80
2398;Misdrijven, totaal;Boxmeer;2015;180;190;80
2399;Misdrijven, totaal;Boxmeer;2016;155;170;70
2400;Misdrijven, totaal;Boxtel;2001;340;370;115
2401;Misdrijven, totaal;Boxtel;2002;365;395;95
2402;Misdrijven, totaal;Boxtel;2003;430;435;135
2403;Misdrijven, totaal;Boxtel;2004;355;400;160
2404;Misdrijven, totaal;Boxtel;2005;405;420;130
2405;Misdrijven, totaal;Boxtel;2006;370;385;175
2406;Misdrijven, totaal;Boxtel;2007;380;370;135
2407;Misdrijven, totaal;Boxtel;2008;380;420;185
2408;Misdrijven, totaal;Boxtel;2009;310;335;135
2409;Misdrijven, totaal;Boxtel;2010;280;305;125
2410;Misdrijven, totaal;Boxtel;2011;330;325;115
2411;Misdrijven, totaal;Boxtel;2012;305;315;125
2412;Misdrijven, totaal;Boxtel;2013;270;290;110
2413;Misdrijven, totaal;Boxtel;2014;265;260;105
2414;Misdrijven, totaal;Boxtel;2015;220;240;90
2415;Misdrijven, totaal;Boxtel;2016;265;270;100
2416;Misdrijven, totaal;Breda;2001;3040;3155;1215
2417;Misdrijven, totaal;Breda;2002;3295;3575;1230
2418;Misdrijven, totaal;Breda;2003;3195;3550;1505
2419;Misdrijven, totaal;Breda;2004;3060;3210;1375
2420;Misdrijven, totaal;Breda;2005;3370;3570;1480
2421;Misdrijven, totaal;Breda;2006;3470;3695;1620
2422;Misdrijven, totaal;Breda;2007;3390;3575;1515
2423;Misdrijven, totaal;Breda;2008;3420;3830;1905
2424;Misdrijven, totaal;Breda;2009;3150;3375;1725
2425;Misdrijven, totaal;Breda;2010;2685;2875;1535
2426;Misdrijven, totaal;Breda;2011;3185;3085;1435
2427;Misdrijven, totaal;Breda;2012;2805;2980;1335
2428;Misdrijven, totaal;Breda;2013;2715;3065;1435
2429;Misdrijven, totaal;Breda;2014;2805;2845;1320
2430;Misdrijven, totaal;Breda;2015;2465;2815;1260
2431;Misdrijven, totaal;Breda;2016;2385;2660;1285
2432;Misdrijven, totaal;Breukelen;2001;230;260;60
2433;Misdrijven, totaal;Breukelen;2002;205;245;40
2434;Misdrijven, totaal;Breukelen;2003;240;270;60
2435;Misdrijven, totaal;Breukelen;2004;245;275;80
2436;Misdrijven, totaal;Breukelen;2005;255;285;80
2437;Misdrijven, totaal;Breukelen;2006;210;210;95
2438;Misdrijven, totaal;Breukelen;2007;245;255;70
2439;Misdrijven, totaal;Breukelen;2008;280;245;85
2440;Misdrijven, totaal;Breukelen;2009;265;335;115
2441;Misdrijven, totaal;Breukelen;2010;180;215;105
2442;Misdrijven, totaal;Breukelen;2011;0;0;0
2443;Misdrijven, totaal;Breukelen;2012;0;0;0
2444;Misdrijven, totaal;Breukelen;2013;0;0;0
2445;Misdrijven, totaal;Breukelen;2014;0;0;0
2446;Misdrijven, totaal;Breukelen;2015;0;0;0
2447;Misdrijven, totaal;Breukelen;2016;0;0;0
2448;Misdrijven, totaal;Brielle;2001;140;165;55
2449;Misdrijven, totaal;Brielle;2002;165;155;30
2450;Misdrijven, totaal;Brielle;2003;235;255;70
2451;Misdrijven, totaal;Brielle;2004;270;305;100
2452;Misdrijven, totaal;Brielle;2005;210;225;90
2453;Misdrijven, totaal;Brielle;2006;215;250;105
2454;Misdrijven, totaal;Brielle;2007;180;185;75
2455;Misdrijven, totaal;Brielle;2008;160;145;60
2456;Misdrijven, totaal;Brielle;2009;155;205;70
2457;Misdrijven, totaal;Brielle;2010;165;170;75
2458;Misdrijven, totaal;Brielle;2011;230;225;65
2459;Misdrijven, totaal;Brielle;2012;170;190;45
2460;Misdrijven, totaal;Brielle;2013;155;175;60
2461;Misdrijven, totaal;Brielle;2014;165;160;80
2462;Misdrijven, totaal;Brielle;2015;145;150;75
2463;Misdrijven, totaal;Brielle;2016;125;130;35
2464;Misdrijven, totaal;Bronckhorst;2001;0;0;0
2465;Misdrijven, totaal;Bronckhorst;2002;0;0;0
2466;Misdrijven, totaal;Bronckhorst;2003;0;0;0
2467;Misdrijven, totaal;Bronckhorst;2004;0;0;0
2468;Misdrijven, totaal;Bronckhorst;2005;285;280;100
2469;Misdrijven, totaal;Bronckhorst;2006;270;285;90
2470;Misdrijven, totaal;Bronckhorst;2007;260;290;100
2471;Misdrijven, totaal;Bronckhorst;2008;210;210;105
2472;Misdrijven, totaal;Bronckhorst;2009;155;200;75
2473;Misdrijven, totaal;Bronckhorst;2010;175;170;60
2474;Misdrijven, totaal;Bronckhorst;2011;140;170;50
2475;Misdrijven, totaal;Bronckhorst;2012;160;175;65
2476;Misdrijven, totaal;Bronckhorst;2013;180;190;50
2477;Misdrijven, totaal;Bronckhorst;2014;150;160;80
2478;Misdrijven, totaal;Bronckhorst;2015;130;145;75
2479;Misdrijven, totaal;Bronckhorst;2016;105;120;50
2480;Misdrijven, totaal;Brummen;2001;130;155;50
2481;Misdrijven, totaal;Brummen;2002;130;145;50
2482;Misdrijven, totaal;Brummen;2003;165;190;50
2483;Misdrijven, totaal;Brummen;2004;165;165;60
2484;Misdrijven, totaal;Brummen;2005;230;220;70
2485;Misdrijven, totaal;Brummen;2006;220;240;85
2486;Misdrijven, totaal;Brummen;2007;255;260;80
2487;Misdrijven, totaal;Brummen;2008;230;235;90
2488;Misdrijven, totaal;Brummen;2009;175;225;80
2489;Misdrijven, totaal;Brummen;2010;175;185;55
2490;Misdrijven, totaal;Brummen;2011;120;120;80
2491;Misdrijven, totaal;Brummen;2012;115;150;50
2492;Misdrijven, totaal;Brummen;2013;145;145;50
2493;Misdrijven, totaal;Brummen;2014;130;145;75
2494;Misdrijven, totaal;Brummen;2015;85;95;60
2495;Misdrijven, totaal;Brummen;2016;90;95;60
2496;Misdrijven, totaal;Brunssum;2001;310;335;130
2497;Misdrijven, totaal;Brunssum;2002;340;330;135
2498;Misdrijven, totaal;Brunssum;2003;410;440;145
2499;Misdrijven, totaal;Brunssum;2004;355;400;180
2500;Misdrijven, totaal;Brunssum;2005;375;400;150
2501;Misdrijven, totaal;Brunssum;2006;400;430;200
2502;Misdrijven, totaal;Brunssum;2007;445;460;225
2503;Misdrijven, totaal;Brunssum;2008;350;355;200
2504;Misdrijven, totaal;Brunssum;2009;375;440;175
2505;Misdrijven, totaal;Brunssum;2010;360;385;225
2506;Misdrijven, totaal;Brunssum;2011;330;340;195
2507;Misdrijven, totaal;Brunssum;2012;335;335;150
2508;Misdrijven, totaal;Brunssum;2013;310;345;160
2509;Misdrijven, totaal;Brunssum;2014;315;340;175
2510;Misdrijven, totaal;Brunssum;2015;300;305;155
2511;Misdrijven, totaal;Brunssum;2016;315;330;165
2512;Misdrijven, totaal;Bunnik;2001;125;115;40
2513;Misdrijven, totaal;Bunnik;2002;155;185;30
2514;Misdrijven, totaal;Bunnik;2003;175;200;55
2515;Misdrijven, totaal;Bunnik;2004;175;180;55
2516;Misdrijven, totaal;Bunnik;2005;125;155;55
2517;Misdrijven, totaal;Bunnik;2006;110;125;60
2518;Misdrijven, totaal;Bunnik;2007;125;135;45
2519;Misdrijven, totaal;Bunnik;2008;125;120;45
2520;Misdrijven, totaal;Bunnik;2009;155;175;65
2521;Misdrijven, totaal;Bunnik;2010;85;95;60
2522;Misdrijven, totaal;Bunnik;2011;90;105;50
2523;Misdrijven, totaal;Bunnik;2012;100;100;50
2524;Misdrijven, totaal;Bunnik;2013;85;90;50
2525;Misdrijven, totaal;Bunnik;2014;80;85;35
2526;Misdrijven, totaal;Bunnik;2015;85;90;45
2527;Misdrijven, totaal;Bunnik;2016;75;80;40
2528;Misdrijven, totaal;Bunschoten;2001;140;150;60
2529;Misdrijven, totaal;Bunschoten;2002;130;145;30
2530;Misdrijven, totaal;Bunschoten;2003;125;155;35
2531;Misdrijven, totaal;Bunschoten;2004;190;200;35
2532;Misdrijven, totaal;Bunschoten;2005;165;175;55
2533;Misdrijven, totaal;Bunschoten;2006;200;210;70
2534;Misdrijven, totaal;Bunschoten;2007;225;235;70
2535;Misdrijven, totaal;Bunschoten;2008;180;175;55
2536;Misdrijven, totaal;Bunschoten;2009;175;235;80
2537;Misdrijven, totaal;Bunschoten;2010;145;155;75
2538;Misdrijven, totaal;Bunschoten;2011;115;125;60
2539;Misdrijven, totaal;Bunschoten;2012;145;130;60
2540;Misdrijven, totaal;Bunschoten;2013;115;125;70
2541;Misdrijven, totaal;Bunschoten;2014;110;105;45
2542;Misdrijven, totaal;Bunschoten;2015;115;120;50
2543;Misdrijven, totaal;Bunschoten;2016;125;140;55
2544;Misdrijven, totaal;Buren;2001;230;250;85
2545;Misdrijven, totaal;Buren;2002;240;285;85
2546;Misdrijven, totaal;Buren;2003;325;330;100
2547;Misdrijven, totaal;Buren;2004;260;310;135
2548;Misdrijven, totaal;Buren;2005;240;235;105
2549;Misdrijven, totaal;Buren;2006;220;240;100
2550;Misdrijven, totaal;Buren;2007;245;250;125
2551;Misdrijven, totaal;Buren;2008;200;210;95
2552;Misdrijven, totaal;Buren;2009;160;185;70
2553;Misdrijven, totaal;Buren;2010;145;150;70
2554;Misdrijven, totaal;Buren;2011;160;155;50
2555;Misdrijven, totaal;Buren;2012;175;185;55
2556;Misdrijven, totaal;Buren;2013;165;185;80
2557;Misdrijven, totaal;Buren;2014;175;190;65
2558;Misdrijven, totaal;Buren;2015;135;140;95
2559;Misdrijven, totaal;Buren;2016;170;170;75
2560;Misdrijven, totaal;Bussum;2001;350;390;200
2561;Misdrijven, totaal;Bussum;2002;390;420;135
2562;Misdrijven, totaal;Bussum;2003;350;395;140
2563;Misdrijven, totaal;Bussum;2004;330;365;110
2564;Misdrijven, totaal;Bussum;2005;410;450;90
2565;Misdrijven, totaal;Bussum;2006;325;370;170
2566;Misdrijven, totaal;Bussum;2007;345;370;120
2567;Misdrijven, totaal;Bussum;2008;340;370;165
2568;Misdrijven, totaal;Bussum;2009;270;360;170
2569;Misdrijven, totaal;Bussum;2010;320;315;125
2570;Misdrijven, totaal;Bussum;2011;305;320;120
2571;Misdrijven, totaal;Bussum;2012;320;335;160
2572;Misdrijven, totaal;Bussum;2013;340;325;155
2573;Misdrijven, totaal;Bussum;2014;320;335;160
2574;Misdrijven, totaal;Bussum;2015;180;220;110
2575;Misdrijven, totaal;Bussum;2016;0;0;0
2576;Misdrijven, totaal;Capelle aan den IJssel;2001;610;730;280
2577;Misdrijven, totaal;Capelle aan den IJssel;2002;620;715;205
2578;Misdrijven, totaal;Capelle aan den IJssel;2003;750;800;235
2579;Misdrijven, totaal;Capelle aan den IJssel;2004;770;910;280
2580;Misdrijven, totaal;Capelle aan den IJssel;2005;850;895;340
2581;Misdrijven, totaal;Capelle aan den IJssel;2006;780;850;435
2582;Misdrijven, totaal;Capelle aan den IJssel;2007;945;940;365
2583;Misdrijven, totaal;Capelle aan den IJssel;2008;945;1040;415
2584;Misdrijven, totaal;Capelle aan den IJssel;2009;815;980;410
