ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
2812;Ferwerderadiel;Herkomst: Niet-Nederland;0.2;12.8
2813;Ferwerderadiel;Herkomst: Westers land;;
2814;Ferwerderadiel;Herkomst: Niet-westers land;;
2815;Alphen-Chaam;Herkomst (land);6.3;16.8
2816;Alphen-Chaam;Herkomst: Nederland;5.6;16.9
2817;Alphen-Chaam;Herkomst: Niet-Nederland;0.8;15.8
2818;Alphen-Chaam;Herkomst: Westers land;0.7;16.1
2819;Alphen-Chaam;Herkomst: Niet-westers land;;
2820;Bergeijk;Herkomst (land);12.1;17.2
2821;Bergeijk;Herkomst: Nederland;11.1;17.3
2822;Bergeijk;Herkomst: Niet-Nederland;1.0;15.7
2823;Bergeijk;Herkomst: Westers land;0.9;15.9
2824;Bergeijk;Herkomst: Niet-westers land;;
2825;Bladel;Herkomst (land);12.9;17.1
2826;Bladel;Herkomst: Nederland;12.0;17.2
2827;Bladel;Herkomst: Niet-Nederland;0.9;16.6
2828;Bladel;Herkomst: Westers land;0.8;16.8
2829;Bladel;Herkomst: Niet-westers land;;
2830;Gulpen-Wittem;Herkomst (land);10.2;16.9
2831;Gulpen-Wittem;Herkomst: Nederland;8.9;17.0
2832;Gulpen-Wittem;Herkomst: Niet-Nederland;1.3;16.7
2833;Gulpen-Wittem;Herkomst: Westers land;1.2;17.1
2834;Gulpen-Wittem;Herkomst: Niet-westers land;;
2835;Tynaarlo;Herkomst (land);21.8;18.8
2836;Tynaarlo;Herkomst: Nederland;20.6;18.7
2837;Tynaarlo;Herkomst: Niet-Nederland;1.2;20.4
2838;Tynaarlo;Herkomst: Westers land;1.0;20.9
2839;Tynaarlo;Herkomst: Niet-westers land;0.2;18.0
2840;Midden-Drenthe;Herkomst (land);22.3;16.1
2841;Midden-Drenthe;Herkomst: Nederland;21.2;16.1
2842;Midden-Drenthe;Herkomst: Niet-Nederland;1.1;17.0
2843;Midden-Drenthe;Herkomst: Westers land;0.9;17.6
2844;Midden-Drenthe;Herkomst: Niet-westers land;;
2845;Overbetuwe;Herkomst (land);27.1;17.8
2846;Overbetuwe;Herkomst: Nederland;24.5;17.8
2847;Overbetuwe;Herkomst: Niet-Nederland;2.5;17.2
2848;Overbetuwe;Herkomst: Westers land;2.1;17.9
2849;Overbetuwe;Herkomst: Niet-westers land;0.4;13.1
2850;Hof van Twente;Herkomst (land);23.8;17.2
2851;Hof van Twente;Herkomst: Nederland;22.1;17.2
2852;Hof van Twente;Herkomst: Niet-Nederland;1.7;16.8
2853;Hof van Twente;Herkomst: Westers land;1.2;17.8
2854;Hof van Twente;Herkomst: Niet-westers land;0.4;14.0
2855;Neder-Betuwe;Herkomst (land);13.2;17.0
2856;Neder-Betuwe;Herkomst: Nederland;12.4;17.0
2857;Neder-Betuwe;Herkomst: Niet-Nederland;0.8;16.8
2858;Neder-Betuwe;Herkomst: Westers land;0.6;17.5
2859;Neder-Betuwe;Herkomst: Niet-westers land;;
2860;Rijssen-Holten;Herkomst (land);22.4;16.9
2861;Rijssen-Holten;Herkomst: Nederland;21.1;17.0
2862;Rijssen-Holten;Herkomst: Niet-Nederland;1.3;14.8
2863;Rijssen-Holten;Herkomst: Westers land;0.7;16.5
2864;Rijssen-Holten;Herkomst: Niet-westers land;0.6;12.8
2865;Geldrop-Mierlo;Herkomst (land);25.2;18.3
2866;Geldrop-Mierlo;Herkomst: Nederland;22.3;18.4
2867;Geldrop-Mierlo;Herkomst: Niet-Nederland;3.0;16.8
2868;Geldrop-Mierlo;Herkomst: Westers land;2.1;17.9
2869;Geldrop-Mierlo;Herkomst: Niet-westers land;0.9;14.3
2870;Olst-Wijhe;Herkomst (land);11.5;16.3
2871;Olst-Wijhe;Herkomst: Nederland;11.0;16.3
2872;Olst-Wijhe;Herkomst: Niet-Nederland;0.6;16.4
2873;Olst-Wijhe;Herkomst: Westers land;0.4;17.4
2874;Olst-Wijhe;Herkomst: Niet-westers land;;
2875;Dinkelland;Herkomst (land);17.0;16.4
2876;Dinkelland;Herkomst: Nederland;15.7;16.4
2877;Dinkelland;Herkomst: Niet-Nederland;1.3;16.2
2878;Dinkelland;Herkomst: Westers land;1.2;16.5
2879;Dinkelland;Herkomst: Niet-westers land;;
2880;Westland;Herkomst (land);66.2;17.3
2881;Westland;Herkomst: Nederland;61.6;17.5
2882;Westland;Herkomst: Niet-Nederland;4.6;16.0
2883;Westland;Herkomst: Westers land;2.9;17.1
2884;Westland;Herkomst: Niet-westers land;1.8;14.1
2885;Midden-Delfland;Herkomst (land);11.3;18.9
2886;Midden-Delfland;Herkomst: Nederland;10.5;18.9
2887;Midden-Delfland;Herkomst: Niet-Nederland;0.7;18.6
2888;Midden-Delfland;Herkomst: Westers land;0.5;20.5
2889;Midden-Delfland;Herkomst: Niet-westers land;0.2;14.8
2890;Sittard-Geleen;Herkomst (land);66.0;17.1
2891;Sittard-Geleen;Herkomst: Nederland;52.3;17.4
2892;Sittard-Geleen;Herkomst: Niet-Nederland;13.7;15.9
2893;Sittard-Geleen;Herkomst: Westers land;11.3;16.3
2894;Sittard-Geleen;Herkomst: Niet-westers land;2.4;13.9
2895;Zwartewaterland;Herkomst (land);13.2;17.0
2896;Zwartewaterland;Herkomst: Nederland;12.7;17.0
2897;Zwartewaterland;Herkomst: Niet-Nederland;0.4;15.4
2898;Zwartewaterland;Herkomst: Westers land;0.3;15.7
2899;Zwartewaterland;Herkomst: Niet-westers land;;
2900;Leidschendam-Voorburg;Herkomst (land);51.3;20.5
2901;Leidschendam-Voorburg;Herkomst: Nederland;40.4;20.5
2902;Leidschendam-Voorburg;Herkomst: Niet-Nederland;10.9;20.3
2903;Leidschendam-Voorburg;Herkomst: Westers land;6.8;22.3
2904;Leidschendam-Voorburg;Herkomst: Niet-westers land;4.1;16.8
2905;Pijnacker-Nootdorp;Herkomst (land);24.2;19.7
2906;Pijnacker-Nootdorp;Herkomst: Nederland;21.7;19.8
2907;Pijnacker-Nootdorp;Herkomst: Niet-Nederland;2.5;19.2
2908;Pijnacker-Nootdorp;Herkomst: Westers land;1.5;21.3
2909;Pijnacker-Nootdorp;Herkomst: Niet-westers land;1.0;16.0
2910;Heel;Herkomst (land);5.9;16.6
2911;Heel;Herkomst: Nederland;5.3;16.7
2912;Heel;Herkomst: Niet-Nederland;0.7;16.2
2913;Heel;Herkomst: Westers land;0.6;16.0
2914;Heel;Herkomst: Niet-westers land;;
2915;Menterwolde;Herkomst (land);8.2;15.8
2916;Menterwolde;Herkomst: Nederland;7.9;15.8
2917;Menterwolde;Herkomst: Niet-Nederland;0.4;16.8
2918;Menterwolde;Herkomst: Westers land;0.3;17.7
2919;Menterwolde;Herkomst: Niet-westers land;;
