ID;Bestemming;Perioden;InvesteringenWerkelijkePrijzen_1;InvesteringenPrijsniveau2021_2;InvesteringenVolumemutatie_3;InvesteringenPrijsindexcijfers_4
2223;66 Overige financiële dienstverlening;2014;528.0;548.0;4.6;96.3
2224;66 Overige financiële dienstverlening;2015;554.0;577.0;5.3;96.0
2225;66 Overige financiële dienstverlening;2016;580.0;611.0;6.0;94.8
2226;66 Overige financiële dienstverlening;2017;672.0;705.0;15.3;95.3
2227;66 Overige financiële dienstverlening;2018;663.0;687.0;-2.5;96.4
2228;66 Overige financiële dienstverlening;2019;699.0;724.0;5.3;96.6
2229;66 Overige financiële dienstverlening;2020;653.0;667.0;-7.9;97.9
2230;66 Overige financiële dienstverlening;2021;627.0;627.0;-6.0;100.0
2231;66 Overige financiële dienstverlening;2022;851.0;817.0;30.3;104.2
2232;66 Overige financiële dienstverlening;2023;;;;
2233;L Verhuur en handel van onroerend goed;1995;18188.0;34817.0;;52.2
2234;L Verhuur en handel van onroerend goed;1996;19747.0;36174.0;3.9;54.6
2235;L Verhuur en handel van onroerend goed;1997;22003.0;39116.0;8.1;56.3
2236;L Verhuur en handel van onroerend goed;1998;22846.0;39268.0;0.4;58.2
2237;L Verhuur en handel van onroerend goed;1999;25376.0;41516.0;5.7;61.1
2238;L Verhuur en handel van onroerend goed;2000;26451.0;40523.0;-2.4;65.3
2239;L Verhuur en handel van onroerend goed;2001;30868.0;44273.0;9.3;69.7
2240;L Verhuur en handel van onroerend goed;2002;31965.0;43250.0;-2.3;73.9
2241;L Verhuur en handel van onroerend goed;2003;31835.0;41313.0;-4.5;77.1
2242;L Verhuur en handel van onroerend goed;2004;33991.0;42821.0;3.7;79.4
2243;L Verhuur en handel van onroerend goed;2005;36951.0;45387.0;6.0;81.4
2244;L Verhuur en handel van onroerend goed;2006;40329.0;47750.0;5.2;84.5
2245;L Verhuur en handel van onroerend goed;2007;45087.0;52280.0;9.5;86.2
2246;L Verhuur en handel van onroerend goed;2008;47502.0;53537.0;2.4;88.7
2247;L Verhuur en handel van onroerend goed;2009;42900.0;46883.0;-12.4;91.5
2248;L Verhuur en handel van onroerend goed;2010;35618.0;38562.0;-17.7;92.4
2249;L Verhuur en handel van onroerend goed;2011;32589.0;36643.0;-5.0;88.9
2250;L Verhuur en handel van onroerend goed;2012;28029.0;32378.0;-11.6;86.6
2251;L Verhuur en handel van onroerend goed;2013;24951.0;29157.0;-9.9;85.6
2252;L Verhuur en handel van onroerend goed;2014;26460.0;31488.0;8.0;84.0
2253;L Verhuur en handel van onroerend goed;2015;29963.0;36426.0;15.7;82.3
2254;L Verhuur en handel van onroerend goed;2016;36364.0;43878.0;20.5;82.9
2255;L Verhuur en handel van onroerend goed;2017;40322.0;48408.0;10.3;83.3
2256;L Verhuur en handel van onroerend goed;2018;45287.0;52173.0;7.8;86.8
2257;L Verhuur en handel van onroerend goed;2019;49868.0;55021.0;5.5;90.6
2258;L Verhuur en handel van onroerend goed;2020;53396.0;56090.0;1.9;95.2
2259;L Verhuur en handel van onroerend goed;2021;61925.0;61925.0;10.4;100.0
2260;L Verhuur en handel van onroerend goed;2022;67105.0;62920.0;1.6;106.7
2261;L Verhuur en handel van onroerend goed;2023;69060.0;62507.0;-0.7;110.5
2262;68 Verhuur en handel van onroerend goed;1995;18188.0;34817.0;;52.2
2263;68 Verhuur en handel van onroerend goed;1996;19747.0;36174.0;3.9;54.6
2264;68 Verhuur en handel van onroerend goed;1997;22003.0;39116.0;8.1;56.3
2265;68 Verhuur en handel van onroerend goed;1998;22846.0;39268.0;0.4;58.2
2266;68 Verhuur en handel van onroerend goed;1999;25376.0;41516.0;5.7;61.1
2267;68 Verhuur en handel van onroerend goed;2000;26451.0;40523.0;-2.4;65.3
2268;68 Verhuur en handel van onroerend goed;2001;30868.0;44273.0;9.3;69.7
2269;68 Verhuur en handel van onroerend goed;2002;31965.0;43250.0;-2.3;73.9
2270;68 Verhuur en handel van onroerend goed;2003;31835.0;41313.0;-4.5;77.1
2271;68 Verhuur en handel van onroerend goed;2004;33991.0;42821.0;3.7;79.4
2272;68 Verhuur en handel van onroerend goed;2005;36951.0;45387.0;6.0;81.4
2273;68 Verhuur en handel van onroerend goed;2006;40329.0;47750.0;5.2;84.5
2274;68 Verhuur en handel van onroerend goed;2007;45087.0;52280.0;9.5;86.2
2275;68 Verhuur en handel van onroerend goed;2008;47502.0;53537.0;2.4;88.7
2276;68 Verhuur en handel van onroerend goed;2009;42900.0;46883.0;-12.4;91.5
2277;68 Verhuur en handel van onroerend goed;2010;35618.0;38562.0;-17.7;92.4
2278;68 Verhuur en handel van onroerend goed;2011;32589.0;36643.0;-5.0;88.9
2279;68 Verhuur en handel van onroerend goed;2012;28029.0;32378.0;-11.6;86.6
2280;68 Verhuur en handel van onroerend goed;2013;24951.0;29157.0;-9.9;85.6
2281;68 Verhuur en handel van onroerend goed;2014;26460.0;31488.0;8.0;84.0
2282;68 Verhuur en handel van onroerend goed;2015;29963.0;36426.0;15.7;82.3
2283;68 Verhuur en handel van onroerend goed;2016;36364.0;43878.0;20.5;82.9
2284;68 Verhuur en handel van onroerend goed;2017;40322.0;48408.0;10.3;83.3
2285;68 Verhuur en handel van onroerend goed;2018;45287.0;52173.0;7.8;86.8
2286;68 Verhuur en handel van onroerend goed;2019;49868.0;55021.0;5.5;90.6
2287;68 Verhuur en handel van onroerend goed;2020;53396.0;56090.0;1.9;95.2
2288;68 Verhuur en handel van onroerend goed;2021;61925.0;61925.0;10.4;100.0
2289;68 Verhuur en handel van onroerend goed;2022;67105.0;62920.0;1.6;106.7
2290;68 Verhuur en handel van onroerend goed;2023;;;;
2291;M-N Zakelijke dienstverlening;1995;4179.0;4932.0;;84.7
2292;M-N Zakelijke dienstverlening;1996;4754.0;5667.0;14.9;83.9
2293;M-N Zakelijke dienstverlening;1997;5431.0;6486.0;14.5;83.7
2294;M-N Zakelijke dienstverlening;1998;6307.0;7669.0;18.2;82.2
2295;M-N Zakelijke dienstverlening;1999;7079.0;8704.0;13.5;81.3
2296;M-N Zakelijke dienstverlening;2000;7453.0;8991.0;3.3;82.9
2297;M-N Zakelijke dienstverlening;2001;8123.0;9784.0;8.8;83.0
2298;M-N Zakelijke dienstverlening;2002;7899.0;9541.0;-2.5;82.8
2299;M-N Zakelijke dienstverlening;2003;7890.0;9559.0;0.2;82.5
2300;M-N Zakelijke dienstverlening;2004;8507.0;10218.0;6.9;83.3
2301;M-N Zakelijke dienstverlening;2005;9090.0;10801.0;5.7;84.2
2302;M-N Zakelijke dienstverlening;2006;10213.0;12022.0;11.3;85.0
2303;M-N Zakelijke dienstverlening;2007;21026.0;24080.0;100.3;87.3
2304;M-N Zakelijke dienstverlening;2008;11349.0;13016.0;-45.9;87.2
2305;M-N Zakelijke dienstverlening;2009;9809.0;11284.0;-13.3;86.9
2306;M-N Zakelijke dienstverlening;2010;8559.0;9830.0;-12.9;87.1
2307;M-N Zakelijke dienstverlening;2011;10181.0;11879.0;20.8;85.7
2308;M-N Zakelijke dienstverlening;2012;10355.0;12021.0;1.2;86.1
2309;M-N Zakelijke dienstverlening;2013;15030.0;17114.0;42.4;87.8
2310;M-N Zakelijke dienstverlening;2014;10292.0;11693.0;-31.7;88.0
2311;M-N Zakelijke dienstverlening;2015;42869.0;48540.0;315.1;88.3
2312;M-N Zakelijke dienstverlening;2016;12176.0;13644.0;-71.9;89.2
2313;M-N Zakelijke dienstverlening;2017;13676.0;15179.0;11.3;90.1
2314;M-N Zakelijke dienstverlening;2018;16254.0;17592.0;15.9;92.4
2315;M-N Zakelijke dienstverlening;2019;18620.0;19682.0;11.9;94.6
2316;M-N Zakelijke dienstverlening;2020;16496.0;16978.0;-13.7;97.2
2317;M-N Zakelijke dienstverlening;2021;17183.0;17183.0;1.2;100.0
2318;M-N Zakelijke dienstverlening;2022;18269.0;17211.0;0.2;106.1
2319;M-N Zakelijke dienstverlening;2023;21018.0;18973.0;10.2;110.8
2320;M Specialistische zakelijke diensten;1995;1629.0;1581.0;;103.1
2321;M Specialistische zakelijke diensten;1996;1851.0;1872.0;18.4;98.9
2322;M Specialistische zakelijke diensten;1997;2191.0;2212.0;18.2;99.1
2323;M Specialistische zakelijke diensten;1998;2681.0;2815.0;27.3;95.2
2324;M Specialistische zakelijke diensten;1999;2772.0;2978.0;5.8;93.1
2325;M Specialistische zakelijke diensten;2000;2895.0;3103.0;4.2;93.3
2326;M Specialistische zakelijke diensten;2001;2998.0;3246.0;4.6;92.4
2327;M Specialistische zakelijke diensten;2002;3019.0;3322.0;2.3;90.9
2328;M Specialistische zakelijke diensten;2003;2862.0;3188.0;-4.0;89.8
2329;M Specialistische zakelijke diensten;2004;2925.0;3256.0;2.1;89.8
2330;M Specialistische zakelijke diensten;2005;3085.0;3453.0;6.1;89.4
2331;M Specialistische zakelijke diensten;2006;3461.0;3876.0;12.3;89.3
2332;M Specialistische zakelijke diensten;2007;3851.0;4278.0;10.4;90.0
2333;M Specialistische zakelijke diensten;2008;4085.0;4523.0;5.7;90.3
2334;M Specialistische zakelijke diensten;2009;3758.0;4135.0;-8.6;90.9
2335;M Specialistische zakelijke diensten;2010;3420.0;3759.0;-9.1;91.0
2336;M Specialistische zakelijke diensten;2011;3872.0;4306.0;14.5;89.9
2337;M Specialistische zakelijke diensten;2012;3788.0;4206.0;-2.3;90.1
2338;M Specialistische zakelijke diensten;2013;4280.0;4743.0;12.8;90.2
2339;M Specialistische zakelijke diensten;2014;4030.0;4470.0;-5.7;90.1
2340;M Specialistische zakelijke diensten;2015;4403.0;4850.0;8.5;90.8
2341;M Specialistische zakelijke diensten;2016;4676.0;5163.0;6.5;90.6
2342;M Specialistische zakelijke diensten;2017;5105.0;5599.0;8.4;91.2
2343;M Specialistische zakelijke diensten;2018;5879.0;6313.0;12.8;93.1
2344;M Specialistische zakelijke diensten;2019;6462.0;6780.0;7.4;95.3
2345;M Specialistische zakelijke diensten;2020;6467.0;6644.0;-2.0;97.3
2346;M Specialistische zakelijke diensten;2021;7264.0;7264.0;9.3;100.0
2347;M Specialistische zakelijke diensten;2022;7456.0;7106.0;-2.2;104.9
2348;M Specialistische zakelijke diensten;2023;;;;
2349;69-71 Management- en technisch advies;1995;1013.0;927.0;;109.3
2350;69-71 Management- en technisch advies;1996;1195.0;1155.0;24.6;103.5
2351;69-71 Management- en technisch advies;1997;1413.0;1377.0;19.2;102.6
2352;69-71 Management- en technisch advies;1998;1794.0;1838.0;33.5;97.6
2353;69-71 Management- en technisch advies;1999;1871.0;1969.0;7.1;95.0
2354;69-71 Management- en technisch advies;2000;2022.0;2127.0;8.0;95.1
2355;69-71 Management- en technisch advies;2001;2104.0;2244.0;5.5;93.8
2356;69-71 Management- en technisch advies;2002;2133.0;2322.0;3.5;91.8
2357;69-71 Management- en technisch advies;2003;2045.0;2260.0;-2.7;90.5
2358;69-71 Management- en technisch advies;2004;2107.0;2332.0;3.2;90.3
2359;69-71 Management- en technisch advies;2005;2222.0;2474.0;6.1;89.8
2360;69-71 Management- en technisch advies;2006;2510.0;2800.0;13.2;89.6
2361;69-71 Management- en technisch advies;2007;2779.0;3072.0;9.7;90.5
2362;69-71 Management- en technisch advies;2008;2852.0;3156.0;2.7;90.4
2363;69-71 Management- en technisch advies;2009;2755.0;3038.0;-3.8;90.7
2364;69-71 Management- en technisch advies;2010;2498.0;2752.0;-9.4;90.8
2365;69-71 Management- en technisch advies;2011;2784.0;3106.0;12.9;89.6
2366;69-71 Management- en technisch advies;2012;2763.0;3080.0;-0.8;89.7
2367;69-71 Management- en technisch advies;2013;3192.0;3551.0;15.3;89.9
2368;69-71 Management- en technisch advies;2014;2948.0;3285.0;-7.5;89.7
2369;69-71 Management- en technisch advies;2015;3206.0;3548.0;8.0;90.4
2370;69-71 Management- en technisch advies;2016;3494.0;3869.0;9.0;90.3
2371;69-71 Management- en technisch advies;2017;3712.0;4086.0;5.6;90.8
2372;69-71 Management- en technisch advies;2018;4396.0;4732.0;15.8;92.9
2373;69-71 Management- en technisch advies;2019;5006.0;5258.0;11.1;95.2
2374;69-71 Management- en technisch advies;2020;5040.0;5190.0;-1.3;97.1
2375;69-71 Management- en technisch advies;2021;5565.0;5565.0;7.2;100.0
2376;69-71 Management- en technisch advies;2022;5786.0;5502.0;-1.1;105.2
2377;69-71 Management- en technisch advies;2023;;;;
2378;69-70 Juridisch en managementadvies;1995;617.0;536.0;;115.1
2379;69-70 Juridisch en managementadvies;1996;770.0;717.0;33.7;107.4
2380;69-70 Juridisch en managementadvies;1997;901.0;851.0;18.7;105.9
2381;69-70 Juridisch en managementadvies;1998;1179.0;1179.0;38.5;100.0
2382;69-70 Juridisch en managementadvies;1999;1253.0;1296.0;9.9;96.7
2383;69-70 Juridisch en managementadvies;2000;1365.0;1415.0;9.2;96.5
2384;69-70 Juridisch en managementadvies;2001;1418.0;1494.0;5.6;94.9
2385;69-70 Juridisch en managementadvies;2002;1421.0;1536.0;2.8;92.5
2386;69-70 Juridisch en managementadvies;2003;1379.0;1514.0;-1.5;91.1
2387;69-70 Juridisch en managementadvies;2004;1420.0;1564.0;3.3;90.8
2388;69-70 Juridisch en managementadvies;2005;1523.0;1690.0;8.0;90.1
2389;69-70 Juridisch en managementadvies;2006;1729.0;1924.0;13.9;89.9
2390;69-70 Juridisch en managementadvies;2007;1925.0;2124.0;10.4;90.6
2391;69-70 Juridisch en managementadvies;2008;1971.0;2183.0;2.8;90.3
2392;69-70 Juridisch en managementadvies;2009;2070.0;2286.0;4.7;90.6
2393;69-70 Juridisch en managementadvies;2010;1715.0;1892.0;-17.2;90.7
2394;69-70 Juridisch en managementadvies;2011;1941.0;2179.0;15.2;89.1
2395;69-70 Juridisch en managementadvies;2012;1995.0;2241.0;2.8;89.0
2396;69-70 Juridisch en managementadvies;2013;2022.0;2261.0;0.9;89.4
2397;69-70 Juridisch en managementadvies;2014;2014.0;2249.0;-0.5;89.5
2398;69-70 Juridisch en managementadvies;2015;2618.0;2905.0;29.1;90.1
2399;69-70 Juridisch en managementadvies;2016;2855.0;3171.0;9.2;90.0
2400;69-70 Juridisch en managementadvies;2017;3032.0;3346.0;5.5;90.6
2401;69-70 Juridisch en managementadvies;2018;3639.0;3921.0;17.2;92.8
2402;69-70 Juridisch en managementadvies;2019;4292.0;4512.0;15.1;95.1
2403;69-70 Juridisch en managementadvies;2020;4255.0;4384.0;-2.8;97.1
2404;69-70 Juridisch en managementadvies;2021;4736.0;4736.0;8.0;100.0
2405;69-70 Juridisch en managementadvies;2022;4888.0;4648.0;-1.9;105.2
2406;69-70 Juridisch en managementadvies;2023;;;;
2407;69 Juridische diensten en administratie;1995;;;;
2408;69 Juridische diensten en administratie;1996;;;;
2409;69 Juridische diensten en administratie;1997;;;;
2410;69 Juridische diensten en administratie;1998;;;;
2411;69 Juridische diensten en administratie;1999;;;;
2412;69 Juridische diensten en administratie;2000;;;;
2413;69 Juridische diensten en administratie;2001;;;;
2414;69 Juridische diensten en administratie;2002;;;;
2415;69 Juridische diensten en administratie;2003;;;;
2416;69 Juridische diensten en administratie;2004;;;;
2417;69 Juridische diensten en administratie;2005;;;;
2418;69 Juridische diensten en administratie;2006;;;;
2419;69 Juridische diensten en administratie;2007;;;;
2420;69 Juridische diensten en administratie;2008;;;;
2421;69 Juridische diensten en administratie;2009;;;;
2422;69 Juridische diensten en administratie;2010;;;;
2423;69 Juridische diensten en administratie;2011;;;;
2424;69 Juridische diensten en administratie;2012;;;;
2425;69 Juridische diensten en administratie;2013;;;;
2426;69 Juridische diensten en administratie;2014;;;;
2427;69 Juridische diensten en administratie;2015;521.0;556.0;;93.8
2428;69 Juridische diensten en administratie;2016;425.0;457.0;-17.7;92.9
2429;69 Juridische diensten en administratie;2017;465.0;499.0;9.2;93.1
2430;69 Juridische diensten en administratie;2018;485.0;513.0;2.8;94.5
2431;69 Juridische diensten en administratie;2019;599.0;622.0;21.2;96.2
2432;69 Juridische diensten en administratie;2020;513.0;522.0;-16.2;98.3
2433;69 Juridische diensten en administratie;2021;484.0;484.0;-7.2;100.0
2434;69 Juridische diensten en administratie;2022;570.0;546.0;12.8;104.4
2435;69 Juridische diensten en administratie;2023;;;;
2436;70 Holdings en managementadviesbureaus;1995;;;;
2437;70 Holdings en managementadviesbureaus;1996;;;;
2438;70 Holdings en managementadviesbureaus;1997;;;;
2439;70 Holdings en managementadviesbureaus;1998;;;;
2440;70 Holdings en managementadviesbureaus;1999;;;;
2441;70 Holdings en managementadviesbureaus;2000;;;;
2442;70 Holdings en managementadviesbureaus;2001;;;;
2443;70 Holdings en managementadviesbureaus;2002;;;;
2444;70 Holdings en managementadviesbureaus;2003;;;;
2445;70 Holdings en managementadviesbureaus;2004;;;;
2446;70 Holdings en managementadviesbureaus;2005;;;;
2447;70 Holdings en managementadviesbureaus;2006;;;;
2448;70 Holdings en managementadviesbureaus;2007;;;;
2449;70 Holdings en managementadviesbureaus;2008;;;;
2450;70 Holdings en managementadviesbureaus;2009;;;;
2451;70 Holdings en managementadviesbureaus;2010;;;;
2452;70 Holdings en managementadviesbureaus;2011;;;;
2453;70 Holdings en managementadviesbureaus;2012;;;;
2454;70 Holdings en managementadviesbureaus;2013;;;;
2455;70 Holdings en managementadviesbureaus;2014;;;;
2456;70 Holdings en managementadviesbureaus;2015;2097.0;2341.0;;89.6
2457;70 Holdings en managementadviesbureaus;2016;2430.0;2711.0;15.8;89.6
2458;70 Holdings en managementadviesbureaus;2017;2567.0;2844.0;4.9;90.3
2459;70 Holdings en managementadviesbureaus;2018;3154.0;3407.0;19.8;92.6
2460;70 Holdings en managementadviesbureaus;2019;3693.0;3887.0;14.1;95.0
2461;70 Holdings en managementadviesbureaus;2020;3742.0;3861.0;-0.7;96.9
2462;70 Holdings en managementadviesbureaus;2021;4252.0;4252.0;10.1;100.0
2463;70 Holdings en managementadviesbureaus;2022;4318.0;4102.0;-3.5;105.3
2464;70 Holdings en managementadviesbureaus;2023;;;;
2465;71 Architecten-, ingenieursbureaus e.d.;1995;396.0;399.0;;99.1
2466;71 Architecten-, ingenieursbureaus e.d.;1996;425.0;441.0;10.4;96.4
2467;71 Architecten-, ingenieursbureaus e.d.;1997;512.0;530.0;20.2;96.6
2468;71 Architecten-, ingenieursbureaus e.d.;1998;615.0;660.0;24.6;93.1
2469;71 Architecten-, ingenieursbureaus e.d.;1999;618.0;672.0;1.8;91.9
2470;71 Architecten-, ingenieursbureaus e.d.;2000;657.0;710.0;5.7;92.5
2471;71 Architecten-, ingenieursbureaus e.d.;2001;686.0;747.0;5.2;91.8
2472;71 Architecten-, ingenieursbureaus e.d.;2002;712.0;784.0;5.0;90.8
2473;71 Architecten-, ingenieursbureaus e.d.;2003;666.0;745.0;-5.1;89.5
2474;71 Architecten-, ingenieursbureaus e.d.;2004;687.0;766.0;2.9;89.7
2475;71 Architecten-, ingenieursbureaus e.d.;2005;699.0;781.0;2.0;89.5
2476;71 Architecten-, ingenieursbureaus e.d.;2006;781.0;873.0;11.7;89.5
2477;71 Architecten-, ingenieursbureaus e.d.;2007;854.0;945.0;8.2;90.4
2478;71 Architecten-, ingenieursbureaus e.d.;2008;881.0;970.0;2.7;90.8
2479;71 Architecten-, ingenieursbureaus e.d.;2009;685.0;750.0;-22.7;91.4
2480;71 Architecten-, ingenieursbureaus e.d.;2010;783.0;857.0;14.3;91.4
2481;71 Architecten-, ingenieursbureaus e.d.;2011;843.0;923.0;7.7;91.4
2482;71 Architecten-, ingenieursbureaus e.d.;2012;768.0;837.0;-9.3;91.7
2483;71 Architecten-, ingenieursbureaus e.d.;2013;1170.0;1278.0;52.6;91.6
2484;71 Architecten-, ingenieursbureaus e.d.;2014;934.0;1029.0;-19.5;90.8
2485;71 Architecten-, ingenieursbureaus e.d.;2015;588.0;642.0;-37.6;91.6
2486;71 Architecten-, ingenieursbureaus e.d.;2016;639.0;697.0;8.5;91.7
2487;71 Architecten-, ingenieursbureaus e.d.;2017;680.0;738.0;5.9;92.1
2488;71 Architecten-, ingenieursbureaus e.d.;2018;757.0;810.0;9.7;93.5
2489;71 Architecten-, ingenieursbureaus e.d.;2019;714.0;747.0;-7.8;95.6
2490;71 Architecten-, ingenieursbureaus e.d.;2020;785.0;806.0;8.0;97.3
2491;71 Architecten-, ingenieursbureaus e.d.;2021;829.0;829.0;2.8;100.0
2492;71 Architecten-, ingenieursbureaus e.d.;2022;898.0;854.0;3.0;105.2
2493;71 Architecten-, ingenieursbureaus e.d.;2023;;;;
2494;72 Research;1995;316.0;433.0;;72.9
2495;72 Research;1996;339.0;461.0;6.3;73.6
2496;72 Research;1997;372.0;495.0;7.4;75.2
2497;72 Research;1998;388.0;515.0;4.0;75.4
2498;72 Research;1999;437.0;576.0;11.9;75.9
2499;72 Research;2000;392.0;510.0;-11.4;76.9
2500;72 Research;2001;433.0;551.0;8.2;78.5
2501;72 Research;2002;428.0;537.0;-2.5;79.6
2502;72 Research;2003;388.0;486.0;-9.6;79.8
2503;72 Research;2004;385.0;477.0;-1.8;80.7
2504;72 Research;2005;404.0;498.0;4.4;81.1
2505;72 Research;2006;434.0;528.0;5.9;82.2
2506;72 Research;2007;455.0;549.0;3.9;82.9
2507;72 Research;2008;575.0;680.0;24.0;84.6
2508;72 Research;2009;514.0;595.0;-12.5;86.4
2509;72 Research;2010;489.0;561.0;-5.6;87.1
2510;72 Research;2011;528.0;608.0;8.4;86.8
2511;72 Research;2012;561.0;636.0;4.5;88.2
2512;72 Research;2013;567.0;642.0;0.9;88.4
2513;72 Research;2014;582.0;654.0;1.9;89.0
2514;72 Research;2015;648.0;718.0;9.8;90.2
2515;72 Research;2016;607.0;672.0;-6.5;90.4
2516;72 Research;2017;732.0;804.0;19.8;91.0
2517;72 Research;2018;766.0;826.0;2.7;92.7
2518;72 Research;2019;745.0;788.0;-4.7;94.6
2519;72 Research;2020;715.0;734.0;-6.8;97.5
2520;72 Research;2021;828.0;828.0;12.9;100.0
2521;72 Research;2022;771.0;741.0;-10.5;104.0
2522;72 Research;2023;;;;
2523;73-75 Reclame, design, overige diensten;1995;300.0;266.0;;112.9
2524;73-75 Reclame, design, overige diensten;1996;317.0;293.0;10.3;108.2
2525;73-75 Reclame, design, overige diensten;1997;406.0;368.0;25.6;110.3
2526;73-75 Reclame, design, overige diensten;1998;499.0;468.0;27.1;106.7
2527;73-75 Reclame, design, overige diensten;1999;464.0;450.0;-3.8;103.1
2528;73-75 Reclame, design, overige diensten;2000;481.0;465.0;3.4;103.4
2529;73-75 Reclame, design, overige diensten;2001;461.0;457.0;-1.9;100.9
2530;73-75 Reclame, design, overige diensten;2002;458.0;464.0;1.5;98.8
2531;73-75 Reclame, design, overige diensten;2003;429.0;439.0;-5.2;97.6
2532;73-75 Reclame, design, overige diensten;2004;433.0;442.0;0.7;97.9
2533;73-75 Reclame, design, overige diensten;2005;459.0;475.0;7.4;96.6
2534;73-75 Reclame, design, overige diensten;2006;517.0;538.0;13.3;96.1
2535;73-75 Reclame, design, overige diensten;2007;617.0;640.0;19.0;96.4
2536;73-75 Reclame, design, overige diensten;2008;658.0;678.0;5.8;97.1
2537;73-75 Reclame, design, overige diensten;2009;489.0;501.0;-26.1;97.7
2538;73-75 Reclame, design, overige diensten;2010;433.0;446.0;-10.8;97.0
2539;73-75 Reclame, design, overige diensten;2011;560.0;585.0;31.2;95.7
2540;73-75 Reclame, design, overige diensten;2012;464.0;490.0;-16.3;94.6
2541;73-75 Reclame, design, overige diensten;2013;521.0;550.0;12.3;94.6
2542;73-75 Reclame, design, overige diensten;2014;500.0;531.0;-3.5;94.1
2543;73-75 Reclame, design, overige diensten;2015;549.0;584.0;9.8;94.1
2544;73-75 Reclame, design, overige diensten;2016;575.0;622.0;6.6;92.5
2545;73-75 Reclame, design, overige diensten;2017;661.0;707.0;13.7;93.5
2546;73-75 Reclame, design, overige diensten;2018;717.0;754.0;6.7;95.1
2547;73-75 Reclame, design, overige diensten;2019;711.0;735.0;-2.5;96.7
2548;73-75 Reclame, design, overige diensten;2020;712.0;722.0;-1.8;98.6
2549;73-75 Reclame, design, overige diensten;2021;871.0;871.0;20.6;100.0
2550;73-75 Reclame, design, overige diensten;2022;899.0;863.0;-0.9;104.2
2551;73-75 Reclame, design, overige diensten;2023;;;;
2552;74-75 Overige professionele diensten;1995;152.0;150.0;;101.4
2553;74-75 Overige professionele diensten;1996;156.0;159.0;5.9;98.3
2554;74-75 Overige professionele diensten;1997;209.0;208.0;30.8;100.7
2555;74-75 Overige professionele diensten;1998;251.0;251.0;21.1;99.9
2556;74-75 Overige professionele diensten;1999;236.0;241.0;-4.0;97.8
2557;74-75 Overige professionele diensten;2000;248.0;247.0;2.5;100.2
