ID;SoortMisdrijf;SoortVerdachte;LeeftijdVerdachte;Perioden;IngeschrevenRechtbankstrafzaken_1;TotaalBeslissingenDoorOM_2;Dagvaarding_3;OproepenTerTerechtzittingNAVVerzet_4;TechnischSepot_5;AdministratiefSepot_6;OnvoorwaardelijkBeleidssepot_7;VoorwaardelijkBeleidssepot_8;Transactie_9;Strafbeschikking_10;Overdracht_11;OverhevelingNaarCompas_12;AdministratiefAfgehandeld_13;VoegingAdInformandum_14;VoegingTerBerechting_15;Onbekend_16;TotaalEindbeslissing_17;OnbevoegdverklaringVanDeRechter_18;NietOntvankelijkOpenbaarMinisterie_19;NietOntvankelijkeVerdachte_20;SchorsingVanDeVervolging_21;Vrijspraak_22;OntslagRechtsvervolgingMetMaatregel_23;OntslagRechtsvervolgingZonderMaatr_24;SchuldigverklaringZonderStraf_25;SchuldigverklaringMetStraf_26;Onbekend_27;TotaalOpgelegdeSancties_28;Hoofdstraffen_29;BijkomendeStraffen_30;Maatregelen_31
7329;1.2.2 Flessentrekkerij;Totaal;25 of ouder;2009;125;85;45.0;0.0;10;0;10;0;5;0;5;0.0;0.0;0;5;0;30;0;0;0;0;0;0;0;5;25;0;45;30;0;15
7330;1.2.2 Flessentrekkerij;Totaal;25 of ouder;2010;70;60;40.0;0.0;5;5;5;0;0;0;0;0.0;0.0;0;5;0;55;0;0;0;0;10;0;0;0;40;0;75;45;0;25
7331;1.2.2 Flessentrekkerij;Totaal;25 of ouder;2011;85;35;25.0;0.0;5;0;5;0;5;0;0;0.0;0.0;0;0;0;30;0;0;0;0;0;0;0;0;30;0;60;40;0;20
7332;1.2.2 Flessentrekkerij;Totaal;25 of ouder;2012;90;75;45.0;0.0;5;0;10;0;0;0;0;0.0;0.0;0;5;0;30;0;0;0;0;5;0;0;0;25;0;45;30;0;15
7333;1.2.2 Flessentrekkerij;Totaal;25 of ouder;2013;80;70;40.0;0.0;10;5;10;0;5;0;0;5.0;0.0;0;0;0;35;0;0;0;0;5;0;0;0;25;0;35;25;0;10
7334;1.2.2 Flessentrekkerij;Totaal;25 of ouder;2014;75;80;45.0;0.0;5;0;10;0;0;0;0;5.0;5.0;0;0;0;40;0;0;0;0;5;0;0;0;35;0;65;45;0;20
7335;1.2.2 Flessentrekkerij;Totaal;25 of ouder;2015;85;80;45.0;0.0;15;5;5;0;0;0;0;5.0;0.0;0;5;0;50;0;0;0;0;10;0;0;0;40;0;70;45;0;25
7336;1.2.2 Flessentrekkerij;Totaal;25 of ouder;2016;55;60;25.0;0.0;20;5;10;0;0;0;0;0.0;0.0;0;0;0;25;0;0;0;0;0;0;0;0;25;0;45;30;0;15
7337;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;1994;0;5;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7338;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;1995;5;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7339;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;1996;5;5;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7340;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;1997;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7341;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;1998;0;5;;;0;0;5;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7342;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;1999;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7343;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2000;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7344;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2001;0;0;0.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7345;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2002;0;0;0.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7346;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2003;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7347;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2004;5;5;5.0;;0;0;0;0;0;0;0;;;0;0;0;5;0;0;0;0;0;0;0;0;5;0;5;5;0;0
7348;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2005;0;5;5.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
7349;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2006;5;5;0.0;;0;0;5;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7350;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2007;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7351;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2008;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7352;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2009;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7353;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2010;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7354;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2011;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7355;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2012;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7356;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2013;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7357;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2014;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7358;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2015;5;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7359;1.2.2 Flessentrekkerij;Totaal;Leeftijd onbekend;2016;0;5;0.0;0.0;0;5;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7360;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;1994;0;5;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7361;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;1995;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7362;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;1996;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7363;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;1997;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7364;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;1998;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7365;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;1999;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7366;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2000;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7367;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2001;0;0;0.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7368;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2002;0;0;0.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7369;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2003;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7370;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2004;0;0;0.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7371;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2005;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7372;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2006;0;5;0.0;;0;0;5;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7373;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2007;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7374;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2008;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7375;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2009;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7376;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2010;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7377;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2011;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7378;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2012;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7379;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2013;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7380;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2014;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7381;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2015;5;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7382;1.2.2 Flessentrekkerij;Rechtspersonen;Totaal leeftijd;2016;0;5;0.0;0.0;0;5;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7383;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;1994;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7384;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;1995;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7385;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;1996;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7386;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;1997;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7387;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;1998;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7388;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;1999;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7389;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2000;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7390;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2001;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7391;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2002;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7392;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2003;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7393;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2004;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7394;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2005;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7395;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2006;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7396;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2007;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7397;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2008;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7398;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2009;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7399;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2010;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7400;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2011;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7401;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2012;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7402;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2013;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7403;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2014;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7404;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2015;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7405;1.2.2 Flessentrekkerij;Rechtspersonen;Jonger dan 18 jaar;2016;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7406;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;1994;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7407;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;1995;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7408;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;1996;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7409;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;1997;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7410;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;1998;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7411;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;1999;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7412;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2000;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7413;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2001;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7414;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2002;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7415;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2003;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7416;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2004;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7417;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2005;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7418;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2006;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7419;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2007;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7420;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2008;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7421;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2009;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7422;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2010;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7423;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2011;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7424;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2012;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7425;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2013;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7426;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2014;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7427;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2015;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7428;1.2.2 Flessentrekkerij;Rechtspersonen;18 tot 25 jaar;2016;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7429;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;1994;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7430;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;1995;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7431;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;1996;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7432;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;1997;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7433;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;1998;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7434;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;1999;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7435;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2000;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7436;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2001;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7437;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2002;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7438;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2003;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7439;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2004;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7440;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2005;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7441;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2006;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7442;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2007;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7443;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2008;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7444;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2009;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7445;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2010;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7446;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2011;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7447;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2012;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7448;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2013;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7449;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2014;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7450;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2015;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7451;1.2.2 Flessentrekkerij;Rechtspersonen;25 of ouder;2016;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7452;1.2.2 Flessentrekkerij;Rechtspersonen;Leeftijd onbekend;1994;0;5;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7453;1.2.2 Flessentrekkerij;Rechtspersonen;Leeftijd onbekend;1995;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7454;1.2.2 Flessentrekkerij;Rechtspersonen;Leeftijd onbekend;1996;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7455;1.2.2 Flessentrekkerij;Rechtspersonen;Leeftijd onbekend;1997;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7456;1.2.2 Flessentrekkerij;Rechtspersonen;Leeftijd onbekend;1998;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7457;1.2.2 Flessentrekkerij;Rechtspersonen;Leeftijd onbekend;1999;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7458;1.2.2 Flessentrekkerij;Rechtspersonen;Leeftijd onbekend;2000;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7459;1.2.2 Flessentrekkerij;Rechtspersonen;Leeftijd onbekend;2001;0;0;0.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7460;1.2.2 Flessentrekkerij;Rechtspersonen;Leeftijd onbekend;2002;0;0;0.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7461;1.2.2 Flessentrekkerij;Rechtspersonen;Leeftijd onbekend;2003;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7462;1.2.2 Flessentrekkerij;Rechtspersonen;Leeftijd onbekend;2004;0;0;0.0;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7463;1.2.2 Flessentrekkerij;Rechtspersonen;Leeftijd onbekend;2005;0;0;;;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
