ID;BedrijfsklassenSBI93;Beroepsbevolking;Perioden;TotaleGroep_1;JaTotaal_2;JaRegelmatig_3;JaSoms_4;Nee_5;JaTotaal_6;JaRegelmatig_7;JaSoms_8;Nee_9;JaTotaal_10;JaRegelmatig_11;JaSoms_12;Nee_13;JaTotaal_14;JaRegelmatig_15;JaSoms_16;Nee_17;JaTotaal_18;JaRegelmatig_19;JaSoms_20;Nee_21;JaTotaal_22;JaRegelmatig_23;JaSoms_24;Nee_25;JaTotaal_26;JaRegelmatig_27;JaSoms_28;Nee_29;TotaleGroep100_30;JaTotaal_31;JaRegelmatig_32;JaSoms_33;Nee_34;JaTotaal_35;JaRegelmatig_36;JaSoms_37;Nee_38;JaTotaal_39;JaRegelmatig_40;JaSoms_41;Nee_42;JaTotaal_43;JaRegelmatig_44;JaSoms_45;Nee_46;JaTotaal_47;JaRegelmatig_48;JaSoms_49;Nee_50;JaTotaal_51;JaRegelmatig_52;JaSoms_53;Nee_54;JaTotaal_55;JaRegelmatig_56;JaSoms_57;Nee_58
316;10;Werknemers ;2002;98.0;48.0;34.0;14.0;41.0;56.0;20.0;37.0;41.0;42.0;31.0;11.0;47.0;27.0;18.0;9.0;62.0;32.0;22.0;10.0;55.0;50.0;38.0;12.0;37.0;39.0;29.0;10.0;50.0;98.0;49.0;35.0;14.0;42.0;58.0;20.0;37.0;42.0;43.0;31.0;11.0;48.0;28.0;18.0;9.0;63.0;33.0;23.0;10.0;56.0;51.0;39.0;12.0;38.0;40.0;29.0;11.0;51.0
317;10;Werknemers ;2003;99.0;53.0;35.0;18.0;48.0;53.0;23.0;30.0;44.0;;;;;;;;;;;;;60.0;45.0;15.0;39.0;48.0;33.0;14.0;53.0;99.0;53.0;35.0;18.0;48.0;54.0;23.0;30.0;45.0;14.0;9.0;5.0;14.0;8.0;5.0;3.0;20.0;10.0;6.0;4.0;17.0;61.0;46.0;15.0;39.0;48.0;34.0;15.0;53.0
318;10;Werknemers ;2004;108.0;60.0;44.0;16.0;45.0;62.0;27.0;35.0;44.0;;;;;;;;;;;;;61.0;44.0;16.0;42.0;51.0;37.0;14.0;54.0;108.0;56.0;41.0;15.0;41.0;58.0;25.0;33.0;41.0;;;;;;;;;;;;;56.0;41.0;15.0;39.0;47.0;34.0;13.0;50.0
319;10;Werknemers ;2005;102.0;56.0;41.0;15.0;45.0;;;;;;;;;;;;;;;;;56.0;42.0;15.0;44.0;;;;;102.0;55.0;40.0;15.0;44.0;;;;;;;;;;;;;;;;;55.0;41.0;14.0;43.0;;;;
320;10;Zelfstandigen ;1997;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
321;10;Zelfstandigen ;1998;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;10;Zelfstandigen ;1999;6.0;6.0;5.0;;3.0;4.0;3.0;;2.0;3.0;2.0;;5.0;2.0;;;7.0;3.0;2.0;;6.0;5.0;3.0;2.0;3.0;3.0;;;6.0;6.0;67.0;55.0;;31.0;61.0;47.0;;37.0;37.0;21.0;;62.0;21.0;;;78.0;32.0;19.0;;66.0;65.0;40.0;25.0;34.0;31.0;;;67.0
323;10;Zelfstandigen ;2000;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;10;Zelfstandigen ;2001 voor revisie;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;10;Zelfstandigen ;2001 na revisie;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326;10;Zelfstandigen ;2002;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;10;Zelfstandigen ;2003;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;10;Zelfstandigen ;2004;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329;10;Zelfstandigen ;2005;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;11;Werkzame beroepsbevolking ;1997;91.0;39.0;26.0;13.0;51.0;59.0;29.0;30.0;31.0;38.0;24.0;13.0;53.0;22.0;12.0;10.0;68.0;29.0;19.0;10.0;59.0;35.0;20.0;15.0;54.0;48.0;38.0;10.0;42.0;91.0;43.0;29.0;14.0;56.0;65.0;32.0;33.0;34.0;41.0;27.0;14.0;58.0;24.0;13.0;11.0;75.0;32.0;21.0;11.0;65.0;39.0;22.0;17.0;59.0;54.0;42.0;11.0;46.0
331;11;Werkzame beroepsbevolking ;1998;92.0;40.0;25.0;14.0;51.0;59.0;30.0;30.0;31.0;37.0;24.0;13.0;54.0;22.0;11.0;11.0;69.0;29.0;19.0;10.0;60.0;39.0;21.0;18.0;51.0;54.0;41.0;13.0;37.0;92.0;43.0;27.0;16.0;56.0;65.0;32.0;32.0;34.0;40.0;26.0;14.0;59.0;24.0;12.0;12.0;75.0;31.0;21.0;11.0;66.0;43.0;23.0;20.0;55.0;59.0;45.0;14.0;41.0
332;11;Werkzame beroepsbevolking ;1999;91.0;41.0;26.0;16.0;51.0;57.0;30.0;27.0;32.0;43.0;31.0;11.0;49.0;26.0;15.0;11.0;66.0;32.0;25.0;8.0;56.0;45.0;28.0;17.0;47.0;49.0;36.0;12.0;44.0;91.0;44.0;28.0;17.0;55.0;63.0;33.0;30.0;35.0;46.0;34.0;12.0;53.0;27.0;16.0;12.0;71.0;35.0;26.0;8.0;60.0;48.0;29.0;19.0;51.0;52.0;39.0;13.0;47.0
333;11;Werkzame beroepsbevolking ;2000;99.0;38.0;23.0;15.0;60.0;60.0;28.0;32.0;39.0;38.0;27.0;10.0;61.0;22.0;13.0;8.0;77.0;29.0;20.0;10.0;67.0;39.0;19.0;19.0;59.0;56.0;44.0;12.0;42.0;99.0;38.0;23.0;15.0;61.0;60.0;28.0;32.0;39.0;38.0;27.0;10.0;62.0;22.0;13.0;8.0;78.0;30.0;20.0;10.0;67.0;39.0;20.0;19.0;60.0;57.0;45.0;12.0;43.0
334;11;Werkzame beroepsbevolking ;2001 voor revisie;92.0;40.0;20.0;20.0;47.0;56.0;23.0;33.0;35.0;37.0;21.0;16.0;51.0;24.0;13.0;11.0;63.0;28.0;15.0;12.0;59.0;34.0;20.0;14.0;53.0;52.0;36.0;16.0;36.0;92.0;44.0;22.0;22.0;51.0;61.0;25.0;36.0;38.0;40.0;22.0;18.0;55.0;26.0;14.0;12.0;69.0;30.0;17.0;13.0;64.0;37.0;22.0;15.0;57.0;56.0;40.0;17.0;39.0
335;11;Werkzame beroepsbevolking ;2001 na revisie;91.0;41.0;21.0;20.0;49.0;55.0;22.0;33.0;36.0;37.0;21.0;16.0;53.0;24.0;13.0;11.0;65.0;28.0;15.0;12.0;61.0;35.0;20.0;15.0;54.0;53.0;37.0;16.0;37.0;91.0;44.0;23.0;22.0;54.0;60.0;24.0;36.0;39.0;40.0;22.0;18.0;58.0;27.0;14.0;13.0;72.0;30.0;17.0;14.0;67.0;38.0;22.0;16.0;59.0;58.0;40.0;18.0;40.0
336;11;Werkzame beroepsbevolking ;2002;95.0;44.0;27.0;17.0;52.0;58.0;27.0;30.0;36.0;38.0;27.0;11.0;58.0;24.0;13.0;11.0;71.0;31.0;19.0;12.0;61.0;44.0;24.0;20.0;49.0;59.0;45.0;14.0;37.0;95.0;46.0;28.0;18.0;55.0;61.0;29.0;32.0;38.0;40.0;29.0;11.0;61.0;26.0;14.0;12.0;75.0;33.0;20.0;13.0;65.0;46.0;25.0;21.0;51.0;63.0;48.0;15.0;39.0
337;11;Werkzame beroepsbevolking ;2003;95.0;43.0;28.0;16.0;51.0;57.0;25.0;31.0;37.0;;;;;;;;;;;;;37.0;21.0;17.0;56.0;59.0;46.0;13.0;36.0;95.0;46.0;29.0;17.0;54.0;60.0;26.0;33.0;39.0;9.0;7.0;2.0;11.0;4.0;3.0;;16.0;7.0;5.0;;13.0;39.0;22.0;18.0;59.0;62.0;48.0;14.0;38.0
338;11;Werkzame beroepsbevolking ;2004;86.0;39.0;23.0;16.0;44.0;53.0;21.0;32.0;33.0;;;;;;;;;;;;;33.0;18.0;15.0;49.0;52.0;42.0;10.0;31.0;86.0;45.0;26.0;19.0;51.0;61.0;25.0;37.0;38.0;;;;;;;;;;;;;38.0;21.0;17.0;57.0;61.0;49.0;12.0;36.0
339;11;Werkzame beroepsbevolking ;2005;82.0;36.0;26.0;11.0;47.0;;;;;;;;;;;;;;;;;31.0;19.0;11.0;52.0;;;;;82.0;44.0;32.0;13.0;57.0;;;;;;;;;;;;;;;;;38.0;24.0;14.0;63.0;;;;
340;11;Werknemers ;1997;88.0;38.0;25.0;12.0;50.0;57.0;28.0;29.0;30.0;36.0;24.0;12.0;52.0;21.0;12.0;9.0;67.0;28.0;19.0;9.0;58.0;34.0;20.0;14.0;52.0;47.0;37.0;10.0;41.0;88.0;43.0;29.0;14.0;56.0;65.0;32.0;33.0;34.0;41.0;27.0;14.0;59.0;24.0;13.0;10.0;76.0;31.0;21.0;10.0;65.0;39.0;23.0;16.0;59.0;53.0;42.0;12.0;46.0
341;11;Werknemers ;1998;89.0;38.0;24.0;14.0;50.0;57.0;29.0;29.0;30.0;36.0;23.0;13.0;52.0;21.0;11.0;10.0;66.0;28.0;18.0;10.0;58.0;39.0;21.0;18.0;49.0;51.0;40.0;12.0;37.0;89.0;43.0;27.0;16.0;56.0;65.0;32.0;32.0;34.0;40.0;26.0;15.0;59.0;24.0;12.0;12.0;75.0;31.0;21.0;11.0;66.0;43.0;24.0;20.0;55.0;58.0;45.0;13.0;41.0
342;11;Werknemers ;1999;89.0;40.0;25.0;15.0;49.0;56.0;30.0;26.0;31.0;41.0;30.0;11.0;49.0;25.0;14.0;11.0;64.0;31.0;23.0;8.0;55.0;44.0;27.0;17.0;45.0;47.0;36.0;11.0;43.0;89.0;44.0;28.0;17.0;55.0;63.0;34.0;29.0;35.0;45.0;33.0;12.0;54.0;27.0;16.0;12.0;71.0;34.0;25.0;8.0;61.0;49.0;30.0;19.0;50.0;52.0;40.0;12.0;47.0
343;11;Werknemers ;2000;96.0;37.0;22.0;15.0;60.0;57.0;27.0;30.0;38.0;37.0;27.0;10.0;61.0;21.0;13.0;8.0;77.0;29.0;19.0;9.0;66.0;38.0;19.0;18.0;59.0;56.0;44.0;11.0;42.0;96.0;38.0;23.0;16.0;62.0;59.0;28.0;32.0;40.0;38.0;28.0;10.0;63.0;22.0;13.0;9.0;80.0;30.0;20.0;10.0;69.0;39.0;20.0;19.0;61.0;58.0;46.0;12.0;43.0
344;11;Werknemers ;2001 voor revisie;89.0;38.0;20.0;18.0;46.0;53.0;22.0;32.0;35.0;36.0;21.0;15.0;48.0;24.0;13.0;11.0;60.0;27.0;15.0;12.0;55.0;33.0;20.0;13.0;50.0;49.0;35.0;14.0;35.0;89.0;42.0;22.0;20.0;52.0;60.0;24.0;36.0;39.0;40.0;23.0;17.0;54.0;27.0;14.0;12.0;67.0;31.0;17.0;13.0;62.0;37.0;22.0;14.0;57.0;55.0;39.0;15.0;39.0
345;11;Werknemers ;2001 na revisie;88.0;38.0;20.0;18.0;47.0;52.0;20.0;32.0;35.0;36.0;21.0;15.0;50.0;24.0;13.0;11.0;62.0;27.0;15.0;12.0;57.0;33.0;20.0;13.0;52.0;49.0;35.0;14.0;36.0;88.0;43.0;23.0;20.0;54.0;59.0;23.0;37.0;40.0;41.0;23.0;17.0;57.0;27.0;15.0;12.0;71.0;31.0;17.0;14.0;65.0;38.0;23.0;15.0;59.0;57.0;40.0;16.0;41.0
346;11;Werknemers ;2002;90.0;42.0;26.0;16.0;50.0;55.0;25.0;30.0;35.0;36.0;25.0;10.0;56.0;22.0;11.0;11.0;70.0;30.0;19.0;12.0;59.0;42.0;24.0;18.0;46.0;57.0;44.0;13.0;35.0;90.0;46.0;28.0;18.0;56.0;61.0;28.0;33.0;39.0;39.0;28.0;11.0;62.0;24.0;12.0;12.0;77.0;33.0;21.0;13.0;65.0;47.0;26.0;20.0;51.0;63.0;49.0;14.0;39.0
347;11;Werknemers ;2003;91.0;42.0;27.0;15.0;50.0;54.0;24.0;31.0;36.0;;;;;;;;;;;;;37.0;20.0;16.0;54.0;57.0;45.0;12.0;35.0;91.0;46.0;30.0;16.0;55.0;59.0;26.0;34.0;40.0;8.0;7.0;2.0;11.0;4.0;3.0;;15.0;7.0;5.0;;12.0;40.0;22.0;18.0;59.0;62.0;49.0;13.0;39.0
348;11;Werknemers ;2004;83.0;38.0;22.0;16.0;43.0;51.0;20.0;31.0;32.0;;;;;;;;;;;;;31.0;18.0;14.0;48.0;49.0;40.0;9.0;31.0;83.0;45.0;27.0;19.0;51.0;61.0;24.0;37.0;38.0;;;;;;;;;;;;;38.0;21.0;17.0;58.0;60.0;48.0;11.0;37.0
349;11;Werknemers ;2005;79.0;35.0;25.0;10.0;46.0;;;;;;;;;;;;;;;;;30.0;19.0;10.0;51.0;;;;;79.0;44.0;32.0;12.0;58.0;;;;;;;;;;;;;;;;;38.0;24.0;13.0;65.0;;;;
350;11;Zelfstandigen ;1997;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;11;Zelfstandigen ;1998;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;11;Zelfstandigen ;1999;3.0;;;;2.0;2.0;;;;2.0;2.0;;;;;;2.0;2.0;2.0;;;;;;2.0;;;;;3.0;;;;56.0;58.0;;;;69.0;61.0;;;;;;73.0;61.0;53.0;;;;;;83.0;;;;
353;11;Zelfstandigen ;2000;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;11;Zelfstandigen ;2001 voor revisie;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;11;Zelfstandigen ;2001 na revisie;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;11;Zelfstandigen ;2002;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;11;Zelfstandigen ;2003;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;11;Zelfstandigen ;2004;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;11;Zelfstandigen ;2005;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;12;Werkzame beroepsbevolking ;1997;110.0;21.0;11.0;10.0;88.0;72.0;40.0;32.0;37.0;22.0;15.0;8.0;87.0;8.0;5.0;3.0;102.0;17.0;10.0;6.0;91.0;27.0;15.0;11.0;82.0;77.0;59.0;17.0;33.0;110.0;19.0;10.0;9.0;80.0;66.0;37.0;29.0;33.0;20.0;13.0;7.0;79.0;7.0;5.0;2.0;92.0;15.0;9.0;6.0;83.0;24.0;14.0;10.0;74.0;70.0;54.0;16.0;30.0
361;12;Werkzame beroepsbevolking ;1998;110.0;24.0;13.0;11.0;85.0;72.0;37.0;34.0;36.0;22.0;14.0;8.0;87.0;8.0;5.0;3.0;101.0;18.0;11.0;7.0;89.0;25.0;14.0;12.0;83.0;77.0;58.0;19.0;32.0;110.0;22.0;12.0;10.0;77.0;65.0;34.0;31.0;33.0;20.0;13.0;8.0;79.0;8.0;5.0;3.0;92.0;17.0;10.0;7.0;81.0;23.0;12.0;11.0;75.0;70.0;53.0;17.0;29.0
362;12;Werkzame beroepsbevolking ;1999;106.0;20.0;9.0;11.0;83.0;68.0;37.0;31.0;37.0;20.0;13.0;7.0;82.0;7.0;5.0;2.0;95.0;15.0;10.0;6.0;86.0;24.0;14.0;10.0;78.0;79.0;63.0;16.0;23.0;106.0;19.0;9.0;11.0;81.0;64.0;35.0;29.0;35.0;20.0;13.0;7.0;80.0;7.0;5.0;2.0;93.0;15.0;9.0;5.0;84.0;23.0;14.0;9.0;76.0;77.0;62.0;16.0;22.0
363;12;Werkzame beroepsbevolking ;2000;94.0;24.0;13.0;11.0;74.0;57.0;33.0;24.0;36.0;19.0;12.0;7.0;79.0;8.0;5.0;3.0;90.0;16.0;9.0;7.0;81.0;25.0;10.0;15.0;73.0;66.0;48.0;19.0;31.0;94.0;25.0;14.0;11.0;79.0;61.0;35.0;26.0;38.0;21.0;13.0;8.0;83.0;8.0;5.0;3.0;96.0;17.0;10.0;7.0;86.0;26.0;10.0;16.0;77.0;70.0;51.0;20.0;33.0
364;12;Werkzame beroepsbevolking ;2001 voor revisie;113.0;30.0;15.0;16.0;93.0;63.0;27.0;36.0;48.0;29.0;17.0;11.0;96.0;15.0;8.0;7.0;110.0;19.0;11.0;8.0;104.0;28.0;12.0;16.0;94.0;93.0;73.0;20.0;32.0;113.0;27.0;13.0;14.0;83.0;56.0;24.0;32.0;43.0;26.0;15.0;10.0;85.0;13.0;7.0;6.0;98.0;17.0;10.0;7.0;92.0;25.0;11.0;14.0;84.0;82.0;64.0;18.0;28.0
365;12;Werkzame beroepsbevolking ;2001 na revisie;113.0;32.0;15.0;17.0;95.0;63.0;27.0;37.0;48.0;29.0;17.0;11.0;99.0;15.0;8.0;7.0;113.0;19.0;11.0;8.0;107.0;29.0;12.0;17.0;96.0;94.0;74.0;20.0;33.0;113.0;28.0;13.0;15.0;84.0;56.0;24.0;32.0;43.0;26.0;15.0;10.0;88.0;13.0;7.0;6.0;100.0;17.0;10.0;7.0;95.0;26.0;11.0;15.0;85.0;84.0;66.0;18.0;30.0
366;12;Werkzame beroepsbevolking ;2002;96.0;16.0;6.0;10.0;76.0;58.0;28.0;30.0;37.0;20.0;10.0;10.0;72.0;6.0;3.0;3.0;86.0;17.0;9.0;8.0;74.0;17.0;9.0;8.0;74.0;71.0;62.0;9.0;21.0;96.0;16.0;6.0;10.0;80.0;60.0;29.0;31.0;39.0;21.0;11.0;10.0;75.0;7.0;3.0;4.0;89.0;17.0;9.0;8.0;77.0;18.0;9.0;9.0;77.0;74.0;65.0;9.0;22.0
367;12;Werkzame beroepsbevolking ;2003;88.0;20.0;11.0;9.0;64.0;54.0;27.0;27.0;34.0;;;;;;;;;;;;;15.0;7.0;8.0;68.0;65.0;55.0;11.0;18.0;88.0;23.0;12.0;11.0;72.0;61.0;31.0;30.0;38.0;6.0;5.0;;19.0;3.0;2.0;;23.0;4.0;3.0;;21.0;17.0;8.0;9.0;76.0;74.0;62.0;12.0;21.0
368;12;Werkzame beroepsbevolking ;2004;86.0;21.0;9.0;12.0;71.0;56.0;25.0;31.0;29.0;;;;;;;;;;;;;19.0;7.0;12.0;73.0;73.0;62.0;11.0;19.0;86.0;25.0;11.0;14.0;83.0;65.0;29.0;36.0;33.0;;;;;;;;;;;;;22.0;9.0;13.0;85.0;86.0;72.0;13.0;22.0
369;12;Werkzame beroepsbevolking ;2005;86.0;20.0;12.0;8.0;71.0;;;;;;;;;;;;;;;;;17.0;10.0;8.0;73.0;;;;;86.0;23.0;14.0;9.0;82.0;;;;;;;;;;;;;;;;;20.0;11.0;9.0;85.0;;;;
370;12;Werknemers ;1997;107.0;21.0;11.0;10.0;86.0;70.0;39.0;32.0;36.0;22.0;14.0;8.0;85.0;8.0;5.0;3.0;99.0;16.0;10.0;6.0;89.0;26.0;15.0;11.0;79.0;75.0;58.0;17.0;31.0;107.0;19.0;10.0;9.0;80.0;65.0;36.0;30.0;33.0;20.0;13.0;7.0;79.0;8.0;5.0;3.0;92.0;15.0;10.0;6.0;83.0;25.0;14.0;11.0;74.0;70.0;54.0;16.0;29.0
371;12;Werknemers ;1998;108.0;24.0;13.0;11.0;83.0;70.0;37.0;33.0;36.0;22.0;14.0;8.0;85.0;8.0;5.0;3.0;99.0;18.0;11.0;7.0;88.0;25.0;14.0;11.0;81.0;76.0;58.0;18.0;31.0;108.0;22.0;12.0;10.0;77.0;65.0;34.0;31.0;33.0;20.0;13.0;8.0;79.0;8.0;5.0;3.0;92.0;16.0;10.0;7.0;82.0;23.0;13.0;10.0;75.0;71.0;54.0;17.0;29.0
372;12;Werknemers ;1999;104.0;19.0;9.0;11.0;81.0;66.0;36.0;30.0;37.0;20.0;13.0;7.0;80.0;7.0;5.0;2.0;93.0;15.0;9.0;6.0;85.0;23.0;14.0;9.0;77.0;78.0;62.0;15.0;22.0;104.0;19.0;9.0;11.0;80.0;64.0;35.0;29.0;35.0;20.0;13.0;7.0;80.0;7.0;5.0;2.0;92.0;15.0;9.0;6.0;84.0;23.0;14.0;9.0;76.0;78.0;62.0;15.0;22.0
373;12;Werknemers ;2000;91.0;23.0;13.0;11.0;68.0;55.0;32.0;23.0;34.0;19.0;12.0;7.0;73.0;8.0;5.0;3.0;84.0;15.0;9.0;6.0;76.0;24.0;10.0;14.0;67.0;62.0;46.0;16.0;30.0;91.0;26.0;14.0;12.0;75.0;61.0;36.0;25.0;38.0;20.0;13.0;8.0;80.0;9.0;5.0;3.0;92.0;17.0;10.0;7.0;83.0;26.0;11.0;16.0;74.0;68.0;50.0;17.0;33.0
374;12;Werknemers ;2001 voor revisie;109.0;29.0;14.0;15.0;88.0;60.0;27.0;34.0;47.0;27.0;17.0;10.0;91.0;15.0;8.0;6.0;103.0;18.0;11.0;7.0;98.0;27.0;12.0;15.0;88.0;87.0;68.0;18.0;31.0;109.0;26.0;13.0;13.0;81.0;55.0;25.0;31.0;43.0;25.0;16.0;9.0;83.0;13.0;8.0;6.0;95.0;16.0;10.0;7.0;90.0;25.0;11.0;14.0;81.0;80.0;63.0;17.0;28.0
375;12;Werknemers ;2001 na revisie;107.0;30.0;14.0;16.0;89.0;60.0;26.0;34.0;46.0;27.0;17.0;10.0;93.0;15.0;8.0;6.0;106.0;18.0;11.0;7.0;101.0;28.0;12.0;16.0;90.0;88.0;69.0;19.0;32.0;107.0;28.0;13.0;15.0;83.0;56.0;24.0;32.0;43.0;26.0;16.0;9.0;87.0;14.0;8.0;6.0;99.0;17.0;10.0;7.0;94.0;26.0;12.0;15.0;84.0;82.0;65.0;17.0;30.0
376;12;Werknemers ;2002;92.0;15.0;6.0;9.0;75.0;55.0;27.0;28.0;36.0;19.0;9.0;9.0;71.0;6.0;3.0;3.0;84.0;16.0;8.0;8.0;73.0;17.0;9.0;8.0;72.0;69.0;61.0;8.0;21.0;92.0;16.0;6.0;10.0;82.0;60.0;29.0;31.0;39.0;21.0;10.0;10.0;78.0;7.0;3.0;3.0;92.0;17.0;9.0;8.0;80.0;18.0;9.0;9.0;79.0;75.0;66.0;9.0;22.0
377;12;Werknemers ;2003;84.0;19.0;10.0;9.0;60.0;51.0;26.0;26.0;33.0;;;;;;;;;;;;;14.0;7.0;8.0;64.0;61.0;51.0;10.0;18.0;84.0;23.0;12.0;11.0;71.0;61.0;30.0;30.0;39.0;6.0;5.0;;19.0;3.0;2.0;;23.0;4.0;3.0;;21.0;17.0;8.0;9.0;76.0;73.0;61.0;12.0;21.0
378;12;Werknemers ;2004;82.0;19.0;9.0;10.0;69.0;53.0;24.0;30.0;28.0;;;;;;;;;;;;;16.0;7.0;9.0;71.0;70.0;60.0;9.0;18.0;82.0;23.0;11.0;12.0;84.0;65.0;29.0;36.0;34.0;;;;;;;;;;;;;20.0;9.0;11.0;86.0;85.0;74.0;11.0;22.0
379;12;Werknemers ;2005;84.0;20.0;12.0;8.0;69.0;;;;;;;;;;;;;;;;;17.0;10.0;8.0;71.0;;;;;84.0;24.0;14.0;10.0;82.0;;;;;;;;;;;;;;;;;21.0;12.0;9.0;85.0;;;;
380;12;Zelfstandigen ;1997;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;12;Zelfstandigen ;1998;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
382;12;Zelfstandigen ;1999;2.0;;;;2.0;;;;;;;;2.0;;;;2.0;;;;2.0;;;;;2.0;;;;2.0;;;;90.0;;;;;;;;77.0;;;;100.0;;;;77.0;;;;;73.0;;;
383;12;Zelfstandigen ;2000;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
384;12;Zelfstandigen ;2001 voor revisie;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;12;Zelfstandigen ;2001 na revisie;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;12;Zelfstandigen ;2002;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;12;Zelfstandigen ;2003;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;12;Zelfstandigen ;2004;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;12;Zelfstandigen ;2005;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;13;Werkzame beroepsbevolking ;1997;28.0;13.0;8.0;5.0;15.0;19.0;9.0;9.0;9.0;15.0;11.0;4.0;14.0;7.0;4.0;3.0;21.0;12.0;9.0;4.0;15.0;14.0;10.0;4.0;14.0;12.0;8.0;4.0;16.0;28.0;47.0;29.0;18.0;52.0;66.0;33.0;32.0;33.0;51.0;37.0;14.0;48.0;24.0;14.0;10.0;75.0;44.0;30.0;14.0;52.0;50.0;36.0;13.0;48.0;43.0;28.0;15.0;57.0
391;13;Werkzame beroepsbevolking ;1998;30.0;14.0;9.0;5.0;16.0;18.0;11.0;7.0;11.0;16.0;12.0;4.0;14.0;9.0;5.0;4.0;21.0;13.0;9.0;3.0;16.0;16.0;12.0;4.0;14.0;14.0;9.0;4.0;16.0;30.0;47.0;30.0;16.0;52.0;60.0;37.0;23.0;37.0;54.0;40.0;15.0;45.0;30.0;16.0;14.0;70.0;42.0;31.0;11.0;54.0;52.0;38.0;14.0;46.0;45.0;31.0;14.0;53.0
392;13;Werkzame beroepsbevolking ;1999;32.0;14.0;9.0;5.0;15.0;22.0;12.0;10.0;10.0;16.0;11.0;5.0;14.0;10.0;7.0;3.0;20.0;10.0;7.0;3.0;18.0;16.0;9.0;6.0;13.0;14.0;8.0;6.0;15.0;32.0;47.0;32.0;15.0;50.0;68.0;38.0;30.0;32.0;54.0;37.0;17.0;46.0;33.0;22.0;11.0;67.0;34.0;23.0;11.0;61.0;53.0;32.0;21.0;44.0;48.0;27.0;21.0;51.0
