ID;RegioS;Bedrijfstype;Perioden;Bedrijven_1;Omzet_2
364;Nederland;Pot- en perkplantenbedrijven;2020;636;1837.6
365;Nederland;Pot- en perkplantenbedrijven;2021 1e kwartaal;653;511.0
366;Nederland;Pot- en perkplantenbedrijven;2021 2e kwartaal;653;718.7
367;Nederland;Pot- en perkplantenbedrijven;2021 3e kwartaal;653;459.5
368;Nederland;Pot- en perkplantenbedrijven;2021 4e kwartaal;653;431.0
369;Nederland;Pot- en perkplantenbedrijven;2021;653;2120.3
370;Nederland;Pot- en perkplantenbedrijven;2022 1e kwartaal;692;538.3
371;Nederland;Pot- en perkplantenbedrijven;2022 2e kwartaal;692;658.2
372;Nederland;Pot- en perkplantenbedrijven;2022 3e kwartaal;692;414.6
373;Nederland;Pot- en perkplantenbedrijven;2022 4e kwartaal;692;410.3
374;Nederland;Pot- en perkplantenbedrijven;2022;692;2021.4
375;Nederland;Pot- en perkplantenbedrijven;2023 1e kwartaal;718;548.0
376;Nederland;Pot- en perkplantenbedrijven;2023 2e kwartaal;718;743.5
377;Nederland;Pot- en perkplantenbedrijven;2023 3e kwartaal;718;445.3
378;Nederland;Pot- en perkplantenbedrijven;2023 4e kwartaal;718;420.6
379;Nederland;Pot- en perkplantenbedrijven;2023;718;2157.4
380;Nederland;Pot- en perkplantenbedrijven;2024 1e kwartaal;667;541.6
381;Nederland;Pot- en perkplantenbedrijven;2024 2e kwartaal;667;706.5
382;Nederland;Pot- en perkplantenbedrijven;2024 3e kwartaal;667;455.5
383;Nederland;Pot- en perkplantenbedrijven;2024 4e kwartaal;667;426.7
384;Nederland;Pot- en perkplantenbedrijven;2024;667;2130.2
385;Nederland;Overige glastuinbouwbedrijven;2018 1e kwartaal;259;112.9
386;Nederland;Overige glastuinbouwbedrijven;2018 2e kwartaal;259;163.1
387;Nederland;Overige glastuinbouwbedrijven;2018 3e kwartaal;259;129.3
388;Nederland;Overige glastuinbouwbedrijven;2018 4e kwartaal;259;131.6
389;Nederland;Overige glastuinbouwbedrijven;2018;259;537.0
390;Nederland;Overige glastuinbouwbedrijven;2019 1e kwartaal;294;162.8
391;Nederland;Overige glastuinbouwbedrijven;2019 2e kwartaal;294;185.7
392;Nederland;Overige glastuinbouwbedrijven;2019 3e kwartaal;294;133.0
393;Nederland;Overige glastuinbouwbedrijven;2019 4e kwartaal;294;150.9
394;Nederland;Overige glastuinbouwbedrijven;2019;294;632.5
395;Nederland;Overige glastuinbouwbedrijven;2020 1e kwartaal;282;147.6
396;Nederland;Overige glastuinbouwbedrijven;2020 2e kwartaal;282;171.0
397;Nederland;Overige glastuinbouwbedrijven;2020 3e kwartaal;282;129.9
398;Nederland;Overige glastuinbouwbedrijven;2020 4e kwartaal;282;144.1
399;Nederland;Overige glastuinbouwbedrijven;2020;282;592.6
400;Nederland;Overige glastuinbouwbedrijven;2021 1e kwartaal;300;154.7
401;Nederland;Overige glastuinbouwbedrijven;2021 2e kwartaal;300;192.5
402;Nederland;Overige glastuinbouwbedrijven;2021 3e kwartaal;300;129.8
403;Nederland;Overige glastuinbouwbedrijven;2021 4e kwartaal;300;148.2
404;Nederland;Overige glastuinbouwbedrijven;2021;300;625.1
405;Nederland;Overige glastuinbouwbedrijven;2022 1e kwartaal;290;193.0
406;Nederland;Overige glastuinbouwbedrijven;2022 2e kwartaal;290;210.3
407;Nederland;Overige glastuinbouwbedrijven;2022 3e kwartaal;290;126.3
408;Nederland;Overige glastuinbouwbedrijven;2022 4e kwartaal;290;179.5
409;Nederland;Overige glastuinbouwbedrijven;2022;290;709.1
410;Nederland;Overige glastuinbouwbedrijven;2023 1e kwartaal;275;132.0
411;Nederland;Overige glastuinbouwbedrijven;2023 2e kwartaal;275;193.7
412;Nederland;Overige glastuinbouwbedrijven;2023 3e kwartaal;275;113.8
413;Nederland;Overige glastuinbouwbedrijven;2023 4e kwartaal;275;185.2
414;Nederland;Overige glastuinbouwbedrijven;2023;275;624.7
415;Nederland;Overige glastuinbouwbedrijven;2024 1e kwartaal;254;102.9
416;Nederland;Overige glastuinbouwbedrijven;2024 2e kwartaal;254;179.1
417;Nederland;Overige glastuinbouwbedrijven;2024 3e kwartaal;254;129.2
418;Nederland;Overige glastuinbouwbedrijven;2024 4e kwartaal;254;188.1
419;Nederland;Overige glastuinbouwbedrijven;2024;254;599.4
420;Nederland;Opengrondsgroentenbedrijven;2018 1e kwartaal;913;95.0
421;Nederland;Opengrondsgroentenbedrijven;2018 2e kwartaal;913;148.1
422;Nederland;Opengrondsgroentenbedrijven;2018 3e kwartaal;913;190.8
423;Nederland;Opengrondsgroentenbedrijven;2018 4e kwartaal;913;137.7
424;Nederland;Opengrondsgroentenbedrijven;2018;913;571.6
425;Nederland;Opengrondsgroentenbedrijven;2019 1e kwartaal;904;99.7
426;Nederland;Opengrondsgroentenbedrijven;2019 2e kwartaal;904;163.6
427;Nederland;Opengrondsgroentenbedrijven;2019 3e kwartaal;904;181.2
428;Nederland;Opengrondsgroentenbedrijven;2019 4e kwartaal;904;140.6
429;Nederland;Opengrondsgroentenbedrijven;2019;904;585.2
430;Nederland;Opengrondsgroentenbedrijven;2020 1e kwartaal;851;85.7
431;Nederland;Opengrondsgroentenbedrijven;2020 2e kwartaal;851;150.0
432;Nederland;Opengrondsgroentenbedrijven;2020 3e kwartaal;851;155.9
433;Nederland;Opengrondsgroentenbedrijven;2020 4e kwartaal;851;138.5
434;Nederland;Opengrondsgroentenbedrijven;2020;851;530.1
435;Nederland;Opengrondsgroentenbedrijven;2021 1e kwartaal;856;99.2
436;Nederland;Opengrondsgroentenbedrijven;2021 2e kwartaal;856;154.5
437;Nederland;Opengrondsgroentenbedrijven;2021 3e kwartaal;856;165.9
438;Nederland;Opengrondsgroentenbedrijven;2021 4e kwartaal;856;148.2
439;Nederland;Opengrondsgroentenbedrijven;2021;856;567.9
440;Nederland;Opengrondsgroentenbedrijven;2022 1e kwartaal;843;78.7
441;Nederland;Opengrondsgroentenbedrijven;2022 2e kwartaal;843;138.7
442;Nederland;Opengrondsgroentenbedrijven;2022 3e kwartaal;843;184.0
443;Nederland;Opengrondsgroentenbedrijven;2022 4e kwartaal;843;154.1
444;Nederland;Opengrondsgroentenbedrijven;2022;843;555.5
445;Nederland;Opengrondsgroentenbedrijven;2023 1e kwartaal;810;102.3
446;Nederland;Opengrondsgroentenbedrijven;2023 2e kwartaal;810;171.3
447;Nederland;Opengrondsgroentenbedrijven;2023 3e kwartaal;810;209.3
448;Nederland;Opengrondsgroentenbedrijven;2023 4e kwartaal;810;162.9
449;Nederland;Opengrondsgroentenbedrijven;2023;810;645.7
450;Nederland;Opengrondsgroentenbedrijven;2024 1e kwartaal;824;120.9
451;Nederland;Opengrondsgroentenbedrijven;2024 2e kwartaal;824;204.5
452;Nederland;Opengrondsgroentenbedrijven;2024 3e kwartaal;824;215.5
453;Nederland;Opengrondsgroentenbedrijven;2024 4e kwartaal;824;186.8
454;Nederland;Opengrondsgroentenbedrijven;2024;824;727.7
455;Nederland;Bloembollenbedrijven;2018 1e kwartaal;618;130.4
456;Nederland;Bloembollenbedrijven;2018 2e kwartaal;618;68.0
457;Nederland;Bloembollenbedrijven;2018 3e kwartaal;618;175.0
458;Nederland;Bloembollenbedrijven;2018 4e kwartaal;618;148.7
459;Nederland;Bloembollenbedrijven;2018;618;522.0
460;Nederland;Bloembollenbedrijven;2019 1e kwartaal;585;99.0
461;Nederland;Bloembollenbedrijven;2019 2e kwartaal;585;61.8
462;Nederland;Bloembollenbedrijven;2019 3e kwartaal;585;174.0
463;Nederland;Bloembollenbedrijven;2019 4e kwartaal;585;137.2
464;Nederland;Bloembollenbedrijven;2019;585;471.9
465;Nederland;Bloembollenbedrijven;2020 1e kwartaal;565;99.9
466;Nederland;Bloembollenbedrijven;2020 2e kwartaal;565;60.6
467;Nederland;Bloembollenbedrijven;2020 3e kwartaal;565;152.9
468;Nederland;Bloembollenbedrijven;2020 4e kwartaal;565;131.8
469;Nederland;Bloembollenbedrijven;2020;565;445.2
470;Nederland;Bloembollenbedrijven;2021 1e kwartaal;574;119.2
471;Nederland;Bloembollenbedrijven;2021 2e kwartaal;574;70.3
472;Nederland;Bloembollenbedrijven;2021 3e kwartaal;574;175.3
473;Nederland;Bloembollenbedrijven;2021 4e kwartaal;574;164.3
474;Nederland;Bloembollenbedrijven;2021;574;529.1
475;Nederland;Bloembollenbedrijven;2022 1e kwartaal;579;126.6
476;Nederland;Bloembollenbedrijven;2022 2e kwartaal;579;75.6
477;Nederland;Bloembollenbedrijven;2022 3e kwartaal;579;198.1
478;Nederland;Bloembollenbedrijven;2022 4e kwartaal;579;176.7
479;Nederland;Bloembollenbedrijven;2022;579;577.1
480;Nederland;Bloembollenbedrijven;2023 1e kwartaal;577;133.5
481;Nederland;Bloembollenbedrijven;2023 2e kwartaal;577;88.0
482;Nederland;Bloembollenbedrijven;2023 3e kwartaal;577;196.7
483;Nederland;Bloembollenbedrijven;2023 4e kwartaal;577;175.2
484;Nederland;Bloembollenbedrijven;2023;577;593.4
485;Nederland;Bloembollenbedrijven;2024 1e kwartaal;567;147.9
486;Nederland;Bloembollenbedrijven;2024 2e kwartaal;567;87.2
487;Nederland;Bloembollenbedrijven;2024 3e kwartaal;567;215.7
488;Nederland;Bloembollenbedrijven;2024 4e kwartaal;567;171.1
489;Nederland;Bloembollenbedrijven;2024;567;622.0
490;Nederland;Paddenstoelbedrijven;2018 1e kwartaal;129;58.0
491;Nederland;Paddenstoelbedrijven;2018 2e kwartaal;129;53.1
492;Nederland;Paddenstoelbedrijven;2018 3e kwartaal;129;49.4
493;Nederland;Paddenstoelbedrijven;2018 4e kwartaal;129;57.4
494;Nederland;Paddenstoelbedrijven;2018;129;217.9
495;Nederland;Paddenstoelbedrijven;2019 1e kwartaal;118;53.3
496;Nederland;Paddenstoelbedrijven;2019 2e kwartaal;118;57.1
497;Nederland;Paddenstoelbedrijven;2019 3e kwartaal;118;56.7
498;Nederland;Paddenstoelbedrijven;2019 4e kwartaal;118;65.7
499;Nederland;Paddenstoelbedrijven;2019;118;232.9
500;Nederland;Paddenstoelbedrijven;2020 1e kwartaal;120;51.5
501;Nederland;Paddenstoelbedrijven;2020 2e kwartaal;120;53.6
502;Nederland;Paddenstoelbedrijven;2020 3e kwartaal;120;53.2
503;Nederland;Paddenstoelbedrijven;2020 4e kwartaal;120;63.5
504;Nederland;Paddenstoelbedrijven;2020;120;221.9
505;Nederland;Paddenstoelbedrijven;2021 1e kwartaal;116;58.4
506;Nederland;Paddenstoelbedrijven;2021 2e kwartaal;116;60.8
507;Nederland;Paddenstoelbedrijven;2021 3e kwartaal;116;56.7
508;Nederland;Paddenstoelbedrijven;2021 4e kwartaal;116;66.4
509;Nederland;Paddenstoelbedrijven;2021;116;242.2
510;Nederland;Paddenstoelbedrijven;2022 1e kwartaal;112;62.0
511;Nederland;Paddenstoelbedrijven;2022 2e kwartaal;112;63.0
512;Nederland;Paddenstoelbedrijven;2022 3e kwartaal;112;63.2
513;Nederland;Paddenstoelbedrijven;2022 4e kwartaal;112;75.0
514;Nederland;Paddenstoelbedrijven;2022;112;263.0
515;Nederland;Paddenstoelbedrijven;2023 1e kwartaal;100;78.5
516;Nederland;Paddenstoelbedrijven;2023 2e kwartaal;100;75.0
517;Nederland;Paddenstoelbedrijven;2023 3e kwartaal;100;67.4
518;Nederland;Paddenstoelbedrijven;2023 4e kwartaal;100;73.6
519;Nederland;Paddenstoelbedrijven;2023;100;294.6
520;Nederland;Paddenstoelbedrijven;2024 1e kwartaal;95;53.7
521;Nederland;Paddenstoelbedrijven;2024 2e kwartaal;95;60.0
522;Nederland;Paddenstoelbedrijven;2024 3e kwartaal;95;56.7
523;Nederland;Paddenstoelbedrijven;2024 4e kwartaal;95;64.3
524;Nederland;Paddenstoelbedrijven;2024;95;234.6
525;Nederland;Boomkwekerijbedrijven;2018 1e kwartaal;1729;245.3
526;Nederland;Boomkwekerijbedrijven;2018 2e kwartaal;1729;320.6
527;Nederland;Boomkwekerijbedrijven;2018 3e kwartaal;1729;135.7
528;Nederland;Boomkwekerijbedrijven;2018 4e kwartaal;1729;279.3
529;Nederland;Boomkwekerijbedrijven;2018;1729;980.9
530;Nederland;Boomkwekerijbedrijven;2019 1e kwartaal;1717;262.5
531;Nederland;Boomkwekerijbedrijven;2019 2e kwartaal;1717;334.1
532;Nederland;Boomkwekerijbedrijven;2019 3e kwartaal;1717;151.6
533;Nederland;Boomkwekerijbedrijven;2019 4e kwartaal;1717;289.8
534;Nederland;Boomkwekerijbedrijven;2019;1717;1037.9
535;Nederland;Boomkwekerijbedrijven;2020 1e kwartaal;1794;291.8
536;Nederland;Boomkwekerijbedrijven;2020 2e kwartaal;1794;355.0
537;Nederland;Boomkwekerijbedrijven;2020 3e kwartaal;1794;172.2
538;Nederland;Boomkwekerijbedrijven;2020 4e kwartaal;1794;338.5
539;Nederland;Boomkwekerijbedrijven;2020;1794;1157.4
540;Nederland;Boomkwekerijbedrijven;2021 1e kwartaal;1846;340.0
541;Nederland;Boomkwekerijbedrijven;2021 2e kwartaal;1846;387.1
542;Nederland;Boomkwekerijbedrijven;2021 3e kwartaal;1846;191.7
543;Nederland;Boomkwekerijbedrijven;2021 4e kwartaal;1846;367.5
544;Nederland;Boomkwekerijbedrijven;2021;1846;1286.3
545;Nederland;Boomkwekerijbedrijven;2022 1e kwartaal;1854;380.0
546;Nederland;Boomkwekerijbedrijven;2022 2e kwartaal;1854;359.8
547;Nederland;Boomkwekerijbedrijven;2022 3e kwartaal;1854;165.7
548;Nederland;Boomkwekerijbedrijven;2022 4e kwartaal;1854;347.2
549;Nederland;Boomkwekerijbedrijven;2022;1854;1252.7
550;Nederland;Boomkwekerijbedrijven;2023 1e kwartaal;1784;335.1
551;Nederland;Boomkwekerijbedrijven;2023 2e kwartaal;1784;343.5
552;Nederland;Boomkwekerijbedrijven;2023 3e kwartaal;1784;152.2
553;Nederland;Boomkwekerijbedrijven;2023 4e kwartaal;1784;310.9
554;Nederland;Boomkwekerijbedrijven;2023;1784;1141.7
555;Nederland;Boomkwekerijbedrijven;2024 1e kwartaal;1771;350.6
556;Nederland;Boomkwekerijbedrijven;2024 2e kwartaal;1771;311.2
557;Nederland;Boomkwekerijbedrijven;2024 3e kwartaal;1771;155.8
558;Nederland;Boomkwekerijbedrijven;2024 4e kwartaal;1771;321.4
559;Nederland;Boomkwekerijbedrijven;2024;1771;1139.0
560;Nederland;Overige tuinbouwbedrijven;2018 1e kwartaal;859;165.2
561;Nederland;Overige tuinbouwbedrijven;2018 2e kwartaal;859;129.6
562;Nederland;Overige tuinbouwbedrijven;2018 3e kwartaal;859;129.4
563;Nederland;Overige tuinbouwbedrijven;2018 4e kwartaal;859;124.3
564;Nederland;Overige tuinbouwbedrijven;2018;859;548.5
565;Nederland;Overige tuinbouwbedrijven;2019 1e kwartaal;880;136.5
566;Nederland;Overige tuinbouwbedrijven;2019 2e kwartaal;880;138.6
567;Nederland;Overige tuinbouwbedrijven;2019 3e kwartaal;880;136.3
568;Nederland;Overige tuinbouwbedrijven;2019 4e kwartaal;880;123.5
569;Nederland;Overige tuinbouwbedrijven;2019;880;535.0
570;Nederland;Overige tuinbouwbedrijven;2020 1e kwartaal;920;145.7
571;Nederland;Overige tuinbouwbedrijven;2020 2e kwartaal;920;164.7
572;Nederland;Overige tuinbouwbedrijven;2020 3e kwartaal;920;150.2
573;Nederland;Overige tuinbouwbedrijven;2020 4e kwartaal;920;133.8
574;Nederland;Overige tuinbouwbedrijven;2020;920;594.5
575;Nederland;Overige tuinbouwbedrijven;2021 1e kwartaal;927;178.3
576;Nederland;Overige tuinbouwbedrijven;2021 2e kwartaal;927;180.7
577;Nederland;Overige tuinbouwbedrijven;2021 3e kwartaal;927;164.5
578;Nederland;Overige tuinbouwbedrijven;2021 4e kwartaal;927;151.2
579;Nederland;Overige tuinbouwbedrijven;2021;927;674.7
580;Nederland;Overige tuinbouwbedrijven;2022 1e kwartaal;928;169.3
581;Nederland;Overige tuinbouwbedrijven;2022 2e kwartaal;928;180.8
582;Nederland;Overige tuinbouwbedrijven;2022 3e kwartaal;928;182.7
583;Nederland;Overige tuinbouwbedrijven;2022 4e kwartaal;928;166.4
584;Nederland;Overige tuinbouwbedrijven;2022;928;699.2
585;Nederland;Overige tuinbouwbedrijven;2023 1e kwartaal;841;150.1
586;Nederland;Overige tuinbouwbedrijven;2023 2e kwartaal;841;162.2
587;Nederland;Overige tuinbouwbedrijven;2023 3e kwartaal;841;177.1
588;Nederland;Overige tuinbouwbedrijven;2023 4e kwartaal;841;133.7
589;Nederland;Overige tuinbouwbedrijven;2023;841;623.0
590;Nederland;Overige tuinbouwbedrijven;2024 1e kwartaal;824;193.1
591;Nederland;Overige tuinbouwbedrijven;2024 2e kwartaal;824;195.1
592;Nederland;Overige tuinbouwbedrijven;2024 3e kwartaal;824;182.6
593;Nederland;Overige tuinbouwbedrijven;2024 4e kwartaal;824;162.9
594;Nederland;Overige tuinbouwbedrijven;2024;824;733.6
595;Nederland;Blijvendeteeltbedrijven;2018 1e kwartaal;1586;
596;Nederland;Blijvendeteeltbedrijven;2018 2e kwartaal;1586;
597;Nederland;Blijvendeteeltbedrijven;2018 3e kwartaal;1586;
598;Nederland;Blijvendeteeltbedrijven;2018 4e kwartaal;1586;
599;Nederland;Blijvendeteeltbedrijven;2018;1586;
600;Nederland;Blijvendeteeltbedrijven;2019 1e kwartaal;1585;
601;Nederland;Blijvendeteeltbedrijven;2019 2e kwartaal;1585;
602;Nederland;Blijvendeteeltbedrijven;2019 3e kwartaal;1585;
603;Nederland;Blijvendeteeltbedrijven;2019 4e kwartaal;1585;
604;Nederland;Blijvendeteeltbedrijven;2019;1585;
605;Nederland;Blijvendeteeltbedrijven;2020 1e kwartaal;1508;
606;Nederland;Blijvendeteeltbedrijven;2020 2e kwartaal;1508;
607;Nederland;Blijvendeteeltbedrijven;2020 3e kwartaal;1508;
608;Nederland;Blijvendeteeltbedrijven;2020 4e kwartaal;1508;
609;Nederland;Blijvendeteeltbedrijven;2020;1508;
610;Nederland;Blijvendeteeltbedrijven;2021 1e kwartaal;1512;
611;Nederland;Blijvendeteeltbedrijven;2021 2e kwartaal;1512;
612;Nederland;Blijvendeteeltbedrijven;2021 3e kwartaal;1512;
613;Nederland;Blijvendeteeltbedrijven;2021 4e kwartaal;1512;
614;Nederland;Blijvendeteeltbedrijven;2021;1512;
615;Nederland;Blijvendeteeltbedrijven;2022 1e kwartaal;1494;
616;Nederland;Blijvendeteeltbedrijven;2022 2e kwartaal;1494;
617;Nederland;Blijvendeteeltbedrijven;2022 3e kwartaal;1494;
618;Nederland;Blijvendeteeltbedrijven;2022 4e kwartaal;1494;
619;Nederland;Blijvendeteeltbedrijven;2022;1494;
620;Nederland;Blijvendeteeltbedrijven;2023 1e kwartaal;1468;
621;Nederland;Blijvendeteeltbedrijven;2023 2e kwartaal;1468;
622;Nederland;Blijvendeteeltbedrijven;2023 3e kwartaal;1468;
623;Nederland;Blijvendeteeltbedrijven;2023 4e kwartaal;1468;
624;Nederland;Blijvendeteeltbedrijven;2023;1468;
625;Nederland;Blijvendeteeltbedrijven;2024 1e kwartaal;1443;
626;Nederland;Blijvendeteeltbedrijven;2024 2e kwartaal;1443;
627;Nederland;Blijvendeteeltbedrijven;2024 3e kwartaal;1443;
628;Nederland;Blijvendeteeltbedrijven;2024 4e kwartaal;1443;
629;Nederland;Blijvendeteeltbedrijven;2024;1443;
630;Nederland;Wijngaardbedrijven;2018 1e kwartaal;42;0.4
631;Nederland;Wijngaardbedrijven;2018 2e kwartaal;42;0.6
632;Nederland;Wijngaardbedrijven;2018 3e kwartaal;42;0.7
633;Nederland;Wijngaardbedrijven;2018 4e kwartaal;42;1.2
634;Nederland;Wijngaardbedrijven;2018;42;2.9
635;Nederland;Wijngaardbedrijven;2019 1e kwartaal;43;0.5
636;Nederland;Wijngaardbedrijven;2019 2e kwartaal;43;0.8
637;Nederland;Wijngaardbedrijven;2019 3e kwartaal;43;1.1
638;Nederland;Wijngaardbedrijven;2019 4e kwartaal;43;1.1
639;Nederland;Wijngaardbedrijven;2019;43;3.4
640;Nederland;Wijngaardbedrijven;2020 1e kwartaal;41;0.5
641;Nederland;Wijngaardbedrijven;2020 2e kwartaal;41;0.7
642;Nederland;Wijngaardbedrijven;2020 3e kwartaal;41;1.2
643;Nederland;Wijngaardbedrijven;2020 4e kwartaal;41;0.9
644;Nederland;Wijngaardbedrijven;2020;41;3.3
645;Nederland;Wijngaardbedrijven;2021 1e kwartaal;44;0.6
646;Nederland;Wijngaardbedrijven;2021 2e kwartaal;44;1.5
647;Nederland;Wijngaardbedrijven;2021 3e kwartaal;44;1.3
648;Nederland;Wijngaardbedrijven;2021 4e kwartaal;44;0.9
649;Nederland;Wijngaardbedrijven;2021;44;4.3
650;Nederland;Wijngaardbedrijven;2022 1e kwartaal;49;
651;Nederland;Wijngaardbedrijven;2022 2e kwartaal;49;
652;Nederland;Wijngaardbedrijven;2022 3e kwartaal;49;
653;Nederland;Wijngaardbedrijven;2022 4e kwartaal;49;
654;Nederland;Wijngaardbedrijven;2022;49;
655;Nederland;Wijngaardbedrijven;2023 1e kwartaal;61;1.8
656;Nederland;Wijngaardbedrijven;2023 2e kwartaal;61;2.8
657;Nederland;Wijngaardbedrijven;2023 3e kwartaal;61;2.8
658;Nederland;Wijngaardbedrijven;2023 4e kwartaal;61;2.5
659;Nederland;Wijngaardbedrijven;2023;61;9.9
660;Nederland;Wijngaardbedrijven;2024 1e kwartaal;58;1.5
661;Nederland;Wijngaardbedrijven;2024 2e kwartaal;58;3.1
662;Nederland;Wijngaardbedrijven;2024 3e kwartaal;58;3.1
663;Nederland;Wijngaardbedrijven;2024 4e kwartaal;58;2.8
664;Nederland;Wijngaardbedrijven;2024;58;10.6
665;Nederland;Fruitbedrijven;2018 1e kwartaal;1428;160.3
666;Nederland;Fruitbedrijven;2018 2e kwartaal;1428;153.1
667;Nederland;Fruitbedrijven;2018 3e kwartaal;1428;133.8
668;Nederland;Fruitbedrijven;2018 4e kwartaal;1428;142.6
669;Nederland;Fruitbedrijven;2018;1428;589.8
670;Nederland;Fruitbedrijven;2019 1e kwartaal;1418;110.9
671;Nederland;Fruitbedrijven;2019 2e kwartaal;1418;108.1
672;Nederland;Fruitbedrijven;2019 3e kwartaal;1418;131.9
673;Nederland;Fruitbedrijven;2019 4e kwartaal;1418;161.9
674;Nederland;Fruitbedrijven;2019;1418;512.8
675;Nederland;Fruitbedrijven;2020 1e kwartaal;1332;132.4
676;Nederland;Fruitbedrijven;2020 2e kwartaal;1332;160.8
677;Nederland;Fruitbedrijven;2020 3e kwartaal;1332;155.1
678;Nederland;Fruitbedrijven;2020 4e kwartaal;1332;162.8
679;Nederland;Fruitbedrijven;2020;1332;611.1
680;Nederland;Fruitbedrijven;2021 1e kwartaal;1329;137.7
681;Nederland;Fruitbedrijven;2021 2e kwartaal;1329;145.4
682;Nederland;Fruitbedrijven;2021 3e kwartaal;1329;139.4
683;Nederland;Fruitbedrijven;2021 4e kwartaal;1329;177.2
684;Nederland;Fruitbedrijven;2021;1329;599.7
685;Nederland;Fruitbedrijven;2022 1e kwartaal;1303;137.0
686;Nederland;Fruitbedrijven;2022 2e kwartaal;1303;151.4
687;Nederland;Fruitbedrijven;2022 3e kwartaal;1303;158.6
688;Nederland;Fruitbedrijven;2022 4e kwartaal;1303;166.0
689;Nederland;Fruitbedrijven;2022;1303;613.1
690;Nederland;Fruitbedrijven;2023 1e kwartaal;1239;145.0
691;Nederland;Fruitbedrijven;2023 2e kwartaal;1239;148.9
692;Nederland;Fruitbedrijven;2023 3e kwartaal;1239;156.8
693;Nederland;Fruitbedrijven;2023 4e kwartaal;1239;198.7
694;Nederland;Fruitbedrijven;2023;1239;649.3
695;Nederland;Fruitbedrijven;2024 1e kwartaal;1223;159.8
696;Nederland;Fruitbedrijven;2024 2e kwartaal;1223;159.6
697;Nederland;Fruitbedrijven;2024 3e kwartaal;1223;166.5
698;Nederland;Fruitbedrijven;2024 4e kwartaal;1223;189.5
699;Nederland;Fruitbedrijven;2024;1223;675.4
700;Nederland;Overige blijvende teeltbedrijven;2018 1e kwartaal;116;3.7
701;Nederland;Overige blijvende teeltbedrijven;2018 2e kwartaal;116;8.3
702;Nederland;Overige blijvende teeltbedrijven;2018 3e kwartaal;116;3.6
703;Nederland;Overige blijvende teeltbedrijven;2018 4e kwartaal;116;21.9
704;Nederland;Overige blijvende teeltbedrijven;2018;116;37.5
705;Nederland;Overige blijvende teeltbedrijven;2019 1e kwartaal;124;2.8
706;Nederland;Overige blijvende teeltbedrijven;2019 2e kwartaal;124;7.9
707;Nederland;Overige blijvende teeltbedrijven;2019 3e kwartaal;124;5.5
708;Nederland;Overige blijvende teeltbedrijven;2019 4e kwartaal;124;9.1
709;Nederland;Overige blijvende teeltbedrijven;2019;124;25.3
710;Nederland;Overige blijvende teeltbedrijven;2020 1e kwartaal;135;2.9
711;Nederland;Overige blijvende teeltbedrijven;2020 2e kwartaal;135;7.0
712;Nederland;Overige blijvende teeltbedrijven;2020 3e kwartaal;135;11.0
713;Nederland;Overige blijvende teeltbedrijven;2020 4e kwartaal;135;12.7
714;Nederland;Overige blijvende teeltbedrijven;2020;135;33.7
