ID;VormenVanJeugdzorg;Regio;Perioden;BegroteKosten_1;GerealiseerdeKosten_2;BegroteKostenPer1000Inwoners_3;GerealiseerdeKostenPer1000Inwoners_4
6123;JZ Totaal jeugdzorg;Vlissingen;1e halfjaar 2016;;;;
6124;JZ Totaal jeugdzorg;Vlissingen;2e halfjaar 2016;;;;
6125;JZ Totaal jeugdzorg;Vlissingen;2016;;;;
6126;JZ Totaal jeugdzorg;Vlissingen;1e halfjaar 2017;;;;
6127;JZ Totaal jeugdzorg;Vlissingen;2e halfjaar 2017;;;;
6128;JZ Totaal jeugdzorg;Vlissingen;2017;9478.0;10574.0;215.0;240.0
6129;JZ Totaal jeugdzorg;Vlissingen;1e halfjaar 2018;;;;
6130;JZ Totaal jeugdzorg;Vlissingen;2e halfjaar 2018;;;;
6131;JZ Totaal jeugdzorg;Vlissingen;2018;10756.0;12420.0;241.0;279.0
6132;JZ Totaal jeugdzorg;Vlissingen;2019;14376.0;15571.0;324.0;350.0
6133;JZ Totaal jeugdzorg;Vlissingen;2020;16070.0;16396.0;362.0;369.0
6134;JZ Totaal jeugdzorg;Vlissingen;2021;17174.0;16841.0;387.0;379.0
6135;JZ Totaal jeugdzorg;Vlissingen;2022;18702.0;18977.0;419.0;425.0
6136;JZ Totaal jeugdzorg;Vlissingen;2023;21034.0;22111.0;465.0;489.0
6137;JZ Totaal jeugdzorg;Voerendaal;1e halfjaar 2015;;791.0;;64.0
6138;JZ Totaal jeugdzorg;Voerendaal;2e halfjaar 2015;;791.0;;64.0
6139;JZ Totaal jeugdzorg;Voerendaal;2015;;1582.0;;128.0
6140;JZ Totaal jeugdzorg;Voerendaal;1e halfjaar 2016;;720.0;;58.0
6141;JZ Totaal jeugdzorg;Voerendaal;2e halfjaar 2016;;720.0;;58.0
6142;JZ Totaal jeugdzorg;Voerendaal;2016;;1439.0;;115.0
6143;JZ Totaal jeugdzorg;Voerendaal;1e halfjaar 2017;;798.0;;64.0
6144;JZ Totaal jeugdzorg;Voerendaal;2e halfjaar 2017;;;;
6145;JZ Totaal jeugdzorg;Voerendaal;2017;;;;
6146;JZ Totaal jeugdzorg;Voerendaal;1e halfjaar 2018;;;;
6147;JZ Totaal jeugdzorg;Voerendaal;2e halfjaar 2018;;;;
6148;JZ Totaal jeugdzorg;Voerendaal;2018;;;;
6149;JZ Totaal jeugdzorg;Voerendaal;2019;;;;
6150;JZ Totaal jeugdzorg;Voerendaal;2020;;;;
6151;JZ Totaal jeugdzorg;Voerendaal;2021;;;;
6152;JZ Totaal jeugdzorg;Voerendaal;2022;;;;
6153;JZ Totaal jeugdzorg;Voerendaal;2023;;;;
6154;JZ Totaal jeugdzorg;Voorne aan Zee;1e halfjaar 2015;;;;
6155;JZ Totaal jeugdzorg;Voorne aan Zee;2e halfjaar 2015;;;;
6156;JZ Totaal jeugdzorg;Voorne aan Zee;2015;;;;
6157;JZ Totaal jeugdzorg;Voorne aan Zee;1e halfjaar 2016;;;;
6158;JZ Totaal jeugdzorg;Voorne aan Zee;2e halfjaar 2016;;;;
6159;JZ Totaal jeugdzorg;Voorne aan Zee;2016;;;;
6160;JZ Totaal jeugdzorg;Voorne aan Zee;1e halfjaar 2017;;;;
6161;JZ Totaal jeugdzorg;Voorne aan Zee;2e halfjaar 2017;;;;
6162;JZ Totaal jeugdzorg;Voorne aan Zee;2017;;;;
6163;JZ Totaal jeugdzorg;Voorne aan Zee;1e halfjaar 2018;;;;
6164;JZ Totaal jeugdzorg;Voorne aan Zee;2e halfjaar 2018;;;;
6165;JZ Totaal jeugdzorg;Voorne aan Zee;2018;;;;
6166;JZ Totaal jeugdzorg;Voorne aan Zee;2019;;;;
6167;JZ Totaal jeugdzorg;Voorne aan Zee;2020;;;;
6168;JZ Totaal jeugdzorg;Voorne aan Zee;2021;;;;
6169;JZ Totaal jeugdzorg;Voorne aan Zee;2022;;;;
6170;JZ Totaal jeugdzorg;Voorne aan Zee;2023;22259.0;22727.0;301.0;307.0
6171;JZ Totaal jeugdzorg;Voorschoten;1e halfjaar 2015;;;;
6172;JZ Totaal jeugdzorg;Voorschoten;2e halfjaar 2015;;;;
6173;JZ Totaal jeugdzorg;Voorschoten;2015;;;;
6174;JZ Totaal jeugdzorg;Voorschoten;1e halfjaar 2016;;1063.0;;42.0
6175;JZ Totaal jeugdzorg;Voorschoten;2e halfjaar 2016;0.0;1353.0;0.0;54.0
6176;JZ Totaal jeugdzorg;Voorschoten;2016;;2416.0;;96.0
6177;JZ Totaal jeugdzorg;Voorschoten;1e halfjaar 2017;;;;
6178;JZ Totaal jeugdzorg;Voorschoten;2e halfjaar 2017;;82.0;;3.0
6179;JZ Totaal jeugdzorg;Voorschoten;2017;;;;
6180;JZ Totaal jeugdzorg;Voorschoten;1e halfjaar 2018;;;;
6181;JZ Totaal jeugdzorg;Voorschoten;2e halfjaar 2018;;;;
6182;JZ Totaal jeugdzorg;Voorschoten;2018;;4592.0;;180.0
6183;JZ Totaal jeugdzorg;Voorschoten;2019;4832.0;3797.0;189.0;149.0
6184;JZ Totaal jeugdzorg;Voorschoten;2020;5855.0;5752.0;228.0;224.0
6185;JZ Totaal jeugdzorg;Voorschoten;2021;6309.0;6288.0;245.0;245.0
6186;JZ Totaal jeugdzorg;Voorschoten;2022;6043.0;5657.0;235.0;220.0
6187;JZ Totaal jeugdzorg;Voorschoten;2023;6593.0;6286.0;256.0;244.0
6188;JZ Totaal jeugdzorg;Voorst;1e halfjaar 2015;;;;
6189;JZ Totaal jeugdzorg;Voorst;2e halfjaar 2015;;;;
6190;JZ Totaal jeugdzorg;Voorst;2015;;;;
6191;JZ Totaal jeugdzorg;Voorst;1e halfjaar 2016;;2309.0;;96.0
6192;JZ Totaal jeugdzorg;Voorst;2e halfjaar 2016;0.0;2419.0;0.0;101.0
6193;JZ Totaal jeugdzorg;Voorst;2016;;4729.0;;197.0
6194;JZ Totaal jeugdzorg;Voorst;1e halfjaar 2017;2567.0;2973.0;106.0;123.0
6195;JZ Totaal jeugdzorg;Voorst;2e halfjaar 2017;4005.0;4777.0;166.0;197.0
6196;JZ Totaal jeugdzorg;Voorst;2017;6572.0;7750.0;272.0;320.0
6197;JZ Totaal jeugdzorg;Voorst;1e halfjaar 2018;3871.0;3892.0;159.0;160.0
6198;JZ Totaal jeugdzorg;Voorst;2e halfjaar 2018;3871.0;5864.0;159.0;241.0
6199;JZ Totaal jeugdzorg;Voorst;2018;7741.0;9756.0;318.0;401.0
6200;JZ Totaal jeugdzorg;Voorst;2019;;;;
6201;JZ Totaal jeugdzorg;Voorst;2020;8487.0;8728.0;345.0;355.0
6202;JZ Totaal jeugdzorg;Voorst;2021;9191.0;9238.0;370.0;372.0
6203;JZ Totaal jeugdzorg;Voorst;2022;4678.0;4329.0;187.0;173.0
6204;JZ Totaal jeugdzorg;Voorst;2023;4645.0;4931.0;184.0;195.0
6205;JZ Totaal jeugdzorg;Vught;1e halfjaar 2015;;;;
6206;JZ Totaal jeugdzorg;Vught;2e halfjaar 2015;;;;
6207;JZ Totaal jeugdzorg;Vught;2015;;;;
6208;JZ Totaal jeugdzorg;Vught;1e halfjaar 2016;;;;
6209;JZ Totaal jeugdzorg;Vught;2e halfjaar 2016;;;;
6210;JZ Totaal jeugdzorg;Vught;2016;;;;
6211;JZ Totaal jeugdzorg;Vught;1e halfjaar 2017;;;;
6212;JZ Totaal jeugdzorg;Vught;2e halfjaar 2017;;;;
6213;JZ Totaal jeugdzorg;Vught;2017;;;;
6214;JZ Totaal jeugdzorg;Vught;1e halfjaar 2018;;;;
6215;JZ Totaal jeugdzorg;Vught;2e halfjaar 2018;;;;
6216;JZ Totaal jeugdzorg;Vught;2018;;;;
6217;JZ Totaal jeugdzorg;Vught;2019;4878.0;4621.0;184.0;175.0
6218;JZ Totaal jeugdzorg;Vught;2020;5003.0;4970.0;188.0;187.0
6219;JZ Totaal jeugdzorg;Vught;2021;5774.0;5989.0;182.0;189.0
6220;JZ Totaal jeugdzorg;Vught;2022;6603.0;6752.0;207.0;212.0
6221;JZ Totaal jeugdzorg;Vught;2023;7281.0;8862.0;226.0;275.0
6222;JZ Totaal jeugdzorg;Waadhoeke;1e halfjaar 2015;;;;
6223;JZ Totaal jeugdzorg;Waadhoeke;2e halfjaar 2015;;;;
6224;JZ Totaal jeugdzorg;Waadhoeke;2015;;;;
6225;JZ Totaal jeugdzorg;Waadhoeke;1e halfjaar 2016;;;;
6226;JZ Totaal jeugdzorg;Waadhoeke;2e halfjaar 2016;;;;
6227;JZ Totaal jeugdzorg;Waadhoeke;2016;;;;
6228;JZ Totaal jeugdzorg;Waadhoeke;1e halfjaar 2017;;;;
6229;JZ Totaal jeugdzorg;Waadhoeke;2e halfjaar 2017;;;;
6230;JZ Totaal jeugdzorg;Waadhoeke;2017;;;;
6231;JZ Totaal jeugdzorg;Waadhoeke;1e halfjaar 2018;;;;
6232;JZ Totaal jeugdzorg;Waadhoeke;2e halfjaar 2018;;;;
6233;JZ Totaal jeugdzorg;Waadhoeke;2018;7538.0;11126.0;163.0;241.0
6234;JZ Totaal jeugdzorg;Waadhoeke;2019;9152.0;11990.0;198.0;260.0
6235;JZ Totaal jeugdzorg;Waadhoeke;2020;11958.0;12413.0;259.0;269.0
6236;JZ Totaal jeugdzorg;Waadhoeke;2021;11127.0;11787.0;241.0;255.0
6237;JZ Totaal jeugdzorg;Waadhoeke;2022;11497.0;14153.0;248.0;305.0
6238;JZ Totaal jeugdzorg;Waadhoeke;2023;12919.0;16349.0;276.0;349.0
6239;JZ Totaal jeugdzorg;Waalre;1e halfjaar 2015;;;;
6240;JZ Totaal jeugdzorg;Waalre;2e halfjaar 2015;;;;
6241;JZ Totaal jeugdzorg;Waalre;2015;;;;
6242;JZ Totaal jeugdzorg;Waalre;1e halfjaar 2016;;;;
6243;JZ Totaal jeugdzorg;Waalre;2e halfjaar 2016;;;;
6244;JZ Totaal jeugdzorg;Waalre;2016;;;;
6245;JZ Totaal jeugdzorg;Waalre;1e halfjaar 2017;;;;
6246;JZ Totaal jeugdzorg;Waalre;2e halfjaar 2017;;;;
6247;JZ Totaal jeugdzorg;Waalre;2017;;;;
6248;JZ Totaal jeugdzorg;Waalre;1e halfjaar 2018;;;;
6249;JZ Totaal jeugdzorg;Waalre;2e halfjaar 2018;;;;
6250;JZ Totaal jeugdzorg;Waalre;2018;2460.0;3140.0;144.0;183.0
6251;JZ Totaal jeugdzorg;Waalre;2019;2700.0;2296.0;156.0;133.0
6252;JZ Totaal jeugdzorg;Waalre;2020;2631.0;2369.0;150.0;135.0
6253;JZ Totaal jeugdzorg;Waalre;2021;2861.0;3133.0;163.0;178.0
6254;JZ Totaal jeugdzorg;Waalre;2022;3088.0;3053.0;175.0;173.0
6255;JZ Totaal jeugdzorg;Waalre;2023;3435.0;4539.0;191.0;252.0
6256;JZ Totaal jeugdzorg;Waalwijk;1e halfjaar 2015;;;;
6257;JZ Totaal jeugdzorg;Waalwijk;2e halfjaar 2015;;;;
6258;JZ Totaal jeugdzorg;Waalwijk;2015;;;;
6259;JZ Totaal jeugdzorg;Waalwijk;1e halfjaar 2016;;;;
6260;JZ Totaal jeugdzorg;Waalwijk;2e halfjaar 2016;;;;
6261;JZ Totaal jeugdzorg;Waalwijk;2016;;;;
6262;JZ Totaal jeugdzorg;Waalwijk;1e halfjaar 2017;;;;
6263;JZ Totaal jeugdzorg;Waalwijk;2e halfjaar 2017;;;;
6264;JZ Totaal jeugdzorg;Waalwijk;2017;;;;
6265;JZ Totaal jeugdzorg;Waalwijk;1e halfjaar 2018;;;;
6266;JZ Totaal jeugdzorg;Waalwijk;2e halfjaar 2018;;;;
6267;JZ Totaal jeugdzorg;Waalwijk;2018;8530.0;8746.0;178.0;183.0
6268;JZ Totaal jeugdzorg;Waalwijk;2019;8712.0;9887.0;180.0;204.0
6269;JZ Totaal jeugdzorg;Waalwijk;2020;11001.0;11819.0;226.0;243.0
6270;JZ Totaal jeugdzorg;Waalwijk;2021;11475.0;11849.0;235.0;242.0
6271;JZ Totaal jeugdzorg;Waalwijk;2022;13111.0;13331.0;265.0;270.0
6272;JZ Totaal jeugdzorg;Waalwijk;2023;13826.0;13410.0;276.0;268.0
6273;JZ Totaal jeugdzorg;Waddinxveen;1e halfjaar 2015;;;;
6274;JZ Totaal jeugdzorg;Waddinxveen;2e halfjaar 2015;;;;
6275;JZ Totaal jeugdzorg;Waddinxveen;2015;;;;
6276;JZ Totaal jeugdzorg;Waddinxveen;1e halfjaar 2016;;;;
6277;JZ Totaal jeugdzorg;Waddinxveen;2e halfjaar 2016;;;;
6278;JZ Totaal jeugdzorg;Waddinxveen;2016;;;;
6279;JZ Totaal jeugdzorg;Waddinxveen;1e halfjaar 2017;;2492.0;;94.0
6280;JZ Totaal jeugdzorg;Waddinxveen;2e halfjaar 2017;;2246.0;;85.0
6281;JZ Totaal jeugdzorg;Waddinxveen;2017;;4737.0;;179.0
6282;JZ Totaal jeugdzorg;Waddinxveen;1e halfjaar 2018;;;;
6283;JZ Totaal jeugdzorg;Waddinxveen;2e halfjaar 2018;;;;
6284;JZ Totaal jeugdzorg;Waddinxveen;2018;4409.0;6500.0;159.0;235.0
6285;JZ Totaal jeugdzorg;Waddinxveen;2019;7663.0;7691.0;270.0;271.0
6286;JZ Totaal jeugdzorg;Waddinxveen;2020;8078.0;8536.0;275.0;291.0
6287;JZ Totaal jeugdzorg;Waddinxveen;2021;9659.0;9799.0;316.0;321.0
6288;JZ Totaal jeugdzorg;Waddinxveen;2022;10051.0;8195.0;320.0;261.0
6289;JZ Totaal jeugdzorg;Waddinxveen;2023;10427.0;10777.0;319.0;330.0
6290;JZ Totaal jeugdzorg;Wageningen;1e halfjaar 2015;;;;
6291;JZ Totaal jeugdzorg;Wageningen;2e halfjaar 2015;;;;
6292;JZ Totaal jeugdzorg;Wageningen;2015;;;;
6293;JZ Totaal jeugdzorg;Wageningen;1e halfjaar 2016;;;;
6294;JZ Totaal jeugdzorg;Wageningen;2e halfjaar 2016;;;;
6295;JZ Totaal jeugdzorg;Wageningen;2016;;;;
6296;JZ Totaal jeugdzorg;Wageningen;1e halfjaar 2017;;;;
6297;JZ Totaal jeugdzorg;Wageningen;2e halfjaar 2017;;;;
6298;JZ Totaal jeugdzorg;Wageningen;2017;4979.0;6359.0;131.0;167.0
6299;JZ Totaal jeugdzorg;Wageningen;1e halfjaar 2018;;;;
6300;JZ Totaal jeugdzorg;Wageningen;2e halfjaar 2018;;;;
6301;JZ Totaal jeugdzorg;Wageningen;2018;5306.0;7578.0;138.0;197.0
6302;JZ Totaal jeugdzorg;Wageningen;2019;7887.0;8576.0;203.0;221.0
6303;JZ Totaal jeugdzorg;Wageningen;2020;8814.0;8773.0;222.0;221.0
6304;JZ Totaal jeugdzorg;Wageningen;2021;8683.0;8924.0;219.0;225.0
6305;JZ Totaal jeugdzorg;Wageningen;2022;10082.0;10497.0;252.0;262.0
6306;JZ Totaal jeugdzorg;Wageningen;2023;9939.0;11144.0;242.0;272.0
6307;JZ Totaal jeugdzorg;Wassenaar;1e halfjaar 2015;;;;
6308;JZ Totaal jeugdzorg;Wassenaar;2e halfjaar 2015;;;;
6309;JZ Totaal jeugdzorg;Wassenaar;2015;;;;
6310;JZ Totaal jeugdzorg;Wassenaar;1e halfjaar 2016;;969.0;;37.0
6311;JZ Totaal jeugdzorg;Wassenaar;2e halfjaar 2016;0.0;1855.0;0.0;72.0
6312;JZ Totaal jeugdzorg;Wassenaar;2016;;2823.0;;109.0
6313;JZ Totaal jeugdzorg;Wassenaar;1e halfjaar 2017;;;;
6314;JZ Totaal jeugdzorg;Wassenaar;2e halfjaar 2017;;74.0;;3.0
6315;JZ Totaal jeugdzorg;Wassenaar;2017;;;;
6316;JZ Totaal jeugdzorg;Wassenaar;1e halfjaar 2018;;;;
6317;JZ Totaal jeugdzorg;Wassenaar;2e halfjaar 2018;;;;
6318;JZ Totaal jeugdzorg;Wassenaar;2018;;2457.0;;94.0
6319;JZ Totaal jeugdzorg;Wassenaar;2019;3609.0;3662.0;137.0;139.0
6320;JZ Totaal jeugdzorg;Wassenaar;2020;4960.0;4807.0;189.0;183.0
6321;JZ Totaal jeugdzorg;Wassenaar;2021;6309.0;6288.0;234.0;233.0
6322;JZ Totaal jeugdzorg;Wassenaar;2022;6230.0;5887.0;229.0;217.0
6323;JZ Totaal jeugdzorg;Wassenaar;2023;6579.0;6267.0;242.0;231.0
6324;JZ Totaal jeugdzorg;Waterland;1e halfjaar 2015;;;;
6325;JZ Totaal jeugdzorg;Waterland;2e halfjaar 2015;;;;
6326;JZ Totaal jeugdzorg;Waterland;2015;;;;
6327;JZ Totaal jeugdzorg;Waterland;1e halfjaar 2016;;;;
6328;JZ Totaal jeugdzorg;Waterland;2e halfjaar 2016;;;;
6329;JZ Totaal jeugdzorg;Waterland;2016;;;;
6330;JZ Totaal jeugdzorg;Waterland;1e halfjaar 2017;751.0;236.0;43.0;14.0
6331;JZ Totaal jeugdzorg;Waterland;2e halfjaar 2017;751.0;1569.0;43.0;91.0
6332;JZ Totaal jeugdzorg;Waterland;2017;1502.0;1804.0;87.0;104.0
6333;JZ Totaal jeugdzorg;Waterland;1e halfjaar 2018;;;;
6334;JZ Totaal jeugdzorg;Waterland;2e halfjaar 2018;;;;
6335;JZ Totaal jeugdzorg;Waterland;2018;2612.0;2511.0;151.0;145.0
6336;JZ Totaal jeugdzorg;Waterland;2019;2161.0;2548.0;124.0;147.0
6337;JZ Totaal jeugdzorg;Waterland;2020;2420.0;2850.0;138.0;163.0
6338;JZ Totaal jeugdzorg;Waterland;2021;3132.0;3542.0;180.0;204.0
6339;JZ Totaal jeugdzorg;Waterland;2022;4338.0;4628.0;250.0;266.0
6340;JZ Totaal jeugdzorg;Waterland;2023;5241.0;5088.0;297.0;288.0
6341;JZ Totaal jeugdzorg;Weert;1e halfjaar 2015;;;;
6342;JZ Totaal jeugdzorg;Weert;2e halfjaar 2015;;;;
6343;JZ Totaal jeugdzorg;Weert;2015;;;;
6344;JZ Totaal jeugdzorg;Weert;1e halfjaar 2016;;1262.0;;26.0
6345;JZ Totaal jeugdzorg;Weert;2e halfjaar 2016;;2419.0;;49.0
6346;JZ Totaal jeugdzorg;Weert;2016;;3681.0;;75.0
6347;JZ Totaal jeugdzorg;Weert;1e halfjaar 2017;;3223.0;;65.0
6348;JZ Totaal jeugdzorg;Weert;2e halfjaar 2017;;;;
6349;JZ Totaal jeugdzorg;Weert;2017;;;;
6350;JZ Totaal jeugdzorg;Weert;1e halfjaar 2018;;;;
6351;JZ Totaal jeugdzorg;Weert;2e halfjaar 2018;;;;
6352;JZ Totaal jeugdzorg;Weert;2018;;8806.0;;176.0
6353;JZ Totaal jeugdzorg;Weert;2019;;8535.0;;171.0
6354;JZ Totaal jeugdzorg;Weert;2020;;9046.0;;180.0
6355;JZ Totaal jeugdzorg;Weert;2021;;11670.0;;233.0
6356;JZ Totaal jeugdzorg;Weert;2022;13350.0;13678.0;265.0;271.0
6357;JZ Totaal jeugdzorg;Weert;2023;14361.0;14590.0;282.0;286.0
6358;JZ Totaal jeugdzorg;Weesp;1e halfjaar 2015;;;;
6359;JZ Totaal jeugdzorg;Weesp;2e halfjaar 2015;;;;
6360;JZ Totaal jeugdzorg;Weesp;2015;;;;
6361;JZ Totaal jeugdzorg;Weesp;1e halfjaar 2016;;;;
6362;JZ Totaal jeugdzorg;Weesp;2e halfjaar 2016;1138.0;;61.0;
6363;JZ Totaal jeugdzorg;Weesp;2016;;;;
6364;JZ Totaal jeugdzorg;Weesp;1e halfjaar 2017;1245.0;688.0;66.0;37.0
6365;JZ Totaal jeugdzorg;Weesp;2e halfjaar 2017;1225.0;1271.0;65.0;68.0
6366;JZ Totaal jeugdzorg;Weesp;2017;2471.0;1959.0;132.0;104.0
6367;JZ Totaal jeugdzorg;Weesp;1e halfjaar 2018;;;;
6368;JZ Totaal jeugdzorg;Weesp;2e halfjaar 2018;;;;
6369;JZ Totaal jeugdzorg;Weesp;2018;;;;
6370;JZ Totaal jeugdzorg;Weesp;2019;3060.0;3564.0;158.0;184.0
6371;JZ Totaal jeugdzorg;Weesp;2020;3143.0;3463.0;159.0;175.0
6372;JZ Totaal jeugdzorg;Weesp;2021;3845.0;3831.0;188.0;187.0
6373;JZ Totaal jeugdzorg;Weesp;2022;;;;
6374;JZ Totaal jeugdzorg;Weesp;2023;;;;
6375;JZ Totaal jeugdzorg;Werkendam;1e halfjaar 2015;;;;
6376;JZ Totaal jeugdzorg;Werkendam;2e halfjaar 2015;;;;
6377;JZ Totaal jeugdzorg;Werkendam;2015;;;;
6378;JZ Totaal jeugdzorg;Werkendam;1e halfjaar 2016;;;;
6379;JZ Totaal jeugdzorg;Werkendam;2e halfjaar 2016;;;;
6380;JZ Totaal jeugdzorg;Werkendam;2016;;;;
6381;JZ Totaal jeugdzorg;Werkendam;1e halfjaar 2017;;;;
6382;JZ Totaal jeugdzorg;Werkendam;2e halfjaar 2017;;;;
6383;JZ Totaal jeugdzorg;Werkendam;2017;;4123.0;;158.0
6384;JZ Totaal jeugdzorg;Werkendam;1e halfjaar 2018;;;;
6385;JZ Totaal jeugdzorg;Werkendam;2e halfjaar 2018;;;;
6386;JZ Totaal jeugdzorg;Werkendam;2018;;4469.0;;171.0
6387;JZ Totaal jeugdzorg;Werkendam;2019;;;;
6388;JZ Totaal jeugdzorg;Werkendam;2020;;;;
6389;JZ Totaal jeugdzorg;Werkendam;2021;;;;
6390;JZ Totaal jeugdzorg;Werkendam;2022;;;;
6391;JZ Totaal jeugdzorg;Werkendam;2023;;;;
6392;JZ Totaal jeugdzorg;West Betuwe;1e halfjaar 2015;;;;
6393;JZ Totaal jeugdzorg;West Betuwe;2e halfjaar 2015;;;;
6394;JZ Totaal jeugdzorg;West Betuwe;2015;;;;
6395;JZ Totaal jeugdzorg;West Betuwe;1e halfjaar 2016;;;;
6396;JZ Totaal jeugdzorg;West Betuwe;2e halfjaar 2016;;;;
6397;JZ Totaal jeugdzorg;West Betuwe;2016;;;;
6398;JZ Totaal jeugdzorg;West Betuwe;1e halfjaar 2017;;;;
6399;JZ Totaal jeugdzorg;West Betuwe;2e halfjaar 2017;;;;
6400;JZ Totaal jeugdzorg;West Betuwe;2017;;;;
6401;JZ Totaal jeugdzorg;West Betuwe;1e halfjaar 2018;;;;
6402;JZ Totaal jeugdzorg;West Betuwe;2e halfjaar 2018;;;;
6403;JZ Totaal jeugdzorg;West Betuwe;2018;;;;
6404;JZ Totaal jeugdzorg;West Betuwe;2019;3448.0;3916.0;68.0;77.0
6405;JZ Totaal jeugdzorg;West Betuwe;2020;8101.0;8256.0;158.0;161.0
6406;JZ Totaal jeugdzorg;West Betuwe;2021;9543.0;8695.0;185.0;168.0
6407;JZ Totaal jeugdzorg;West Betuwe;2022;9689.0;10196.0;186.0;196.0
6408;JZ Totaal jeugdzorg;West Betuwe;2023;9746.0;12360.0;184.0;234.0
6409;JZ Totaal jeugdzorg;West Maas en Waal;1e halfjaar 2015;;;;
6410;JZ Totaal jeugdzorg;West Maas en Waal;2e halfjaar 2015;;;;
6411;JZ Totaal jeugdzorg;West Maas en Waal;2015;;;;
6412;JZ Totaal jeugdzorg;West Maas en Waal;1e halfjaar 2016;;;;
6413;JZ Totaal jeugdzorg;West Maas en Waal;2e halfjaar 2016;;;;
6414;JZ Totaal jeugdzorg;West Maas en Waal;2016;;;;
6415;JZ Totaal jeugdzorg;West Maas en Waal;1e halfjaar 2017;;;;
6416;JZ Totaal jeugdzorg;West Maas en Waal;2e halfjaar 2017;;;;
6417;JZ Totaal jeugdzorg;West Maas en Waal;2017;;;;
6418;JZ Totaal jeugdzorg;West Maas en Waal;1e halfjaar 2018;;;;
6419;JZ Totaal jeugdzorg;West Maas en Waal;2e halfjaar 2018;;;;
6420;JZ Totaal jeugdzorg;West Maas en Waal;2018;;;;
6421;JZ Totaal jeugdzorg;West Maas en Waal;2019;2509.0;2754.0;131.0;144.0
6422;JZ Totaal jeugdzorg;West Maas en Waal;2020;2432.0;2604.0;125.0;134.0
6423;JZ Totaal jeugdzorg;West Maas en Waal;2021;4987.0;3946.0;254.0;201.0
6424;JZ Totaal jeugdzorg;West Maas en Waal;2022;4266.0;4061.0;216.0;206.0
6425;JZ Totaal jeugdzorg;West Maas en Waal;2023;4160.0;4555.0;207.0;227.0
6426;JZ Totaal jeugdzorg;Westerkwartier;1e halfjaar 2015;;;;
6427;JZ Totaal jeugdzorg;Westerkwartier;2e halfjaar 2015;;;;
6428;JZ Totaal jeugdzorg;Westerkwartier;2015;;;;
6429;JZ Totaal jeugdzorg;Westerkwartier;1e halfjaar 2016;;;;
6430;JZ Totaal jeugdzorg;Westerkwartier;2e halfjaar 2016;;;;
6431;JZ Totaal jeugdzorg;Westerkwartier;2016;;;;
6432;JZ Totaal jeugdzorg;Westerkwartier;1e halfjaar 2017;;;;
6433;JZ Totaal jeugdzorg;Westerkwartier;2e halfjaar 2017;;;;
6434;JZ Totaal jeugdzorg;Westerkwartier;2017;;;;
6435;JZ Totaal jeugdzorg;Westerkwartier;1e halfjaar 2018;;;;
6436;JZ Totaal jeugdzorg;Westerkwartier;2e halfjaar 2018;;;;
6437;JZ Totaal jeugdzorg;Westerkwartier;2018;;;;
6438;JZ Totaal jeugdzorg;Westerkwartier;2019;17655.0;18706.0;280.0;296.0
6439;JZ Totaal jeugdzorg;Westerkwartier;2020;17555.0;18886.0;277.0;298.0
6440;JZ Totaal jeugdzorg;Westerkwartier;2021;18953.0;18907.0;297.0;296.0
6441;JZ Totaal jeugdzorg;Westerkwartier;2022;20862.0;20572.0;324.0;319.0
6442;JZ Totaal jeugdzorg;Westerkwartier;2023;22496.0;23217.0;346.0;357.0
6443;JZ Totaal jeugdzorg;Westerveld;1e halfjaar 2015;;;;
6444;JZ Totaal jeugdzorg;Westerveld;2e halfjaar 2015;;145.0;;8.0
6445;JZ Totaal jeugdzorg;Westerveld;2015;;;;
6446;JZ Totaal jeugdzorg;Westerveld;1e halfjaar 2016;;133.0;;7.0
6447;JZ Totaal jeugdzorg;Westerveld;2e halfjaar 2016;102.0;102.0;5.0;5.0
6448;JZ Totaal jeugdzorg;Westerveld;2016;;236.0;;12.0
6449;JZ Totaal jeugdzorg;Westerveld;1e halfjaar 2017;1897.0;951.0;99.0;50.0
6450;JZ Totaal jeugdzorg;Westerveld;2e halfjaar 2017;1896.0;2532.0;99.0;133.0
6451;JZ Totaal jeugdzorg;Westerveld;2017;3793.0;3483.0;199.0;183.0
6452;JZ Totaal jeugdzorg;Westerveld;1e halfjaar 2018;;;;
6453;JZ Totaal jeugdzorg;Westerveld;2e halfjaar 2018;;;;
6454;JZ Totaal jeugdzorg;Westerveld;2018;2779.0;3492.0;145.0;182.0
6455;JZ Totaal jeugdzorg;Westerveld;2019;2899.0;3084.0;149.0;159.0
6456;JZ Totaal jeugdzorg;Westerveld;2020;3140.0;3795.0;161.0;195.0
6457;JZ Totaal jeugdzorg;Westerveld;2021;4049.0;4276.0;205.0;217.0
6458;JZ Totaal jeugdzorg;Westerveld;2022;4707.0;4218.0;237.0;212.0
6459;JZ Totaal jeugdzorg;Westerveld;2023;4229.0;4042.0;212.0;203.0
6460;JZ Totaal jeugdzorg;Westervoort;1e halfjaar 2015;;;;
6461;JZ Totaal jeugdzorg;Westervoort;2e halfjaar 2015;;;;
6462;JZ Totaal jeugdzorg;Westervoort;2015;;;;
6463;JZ Totaal jeugdzorg;Westervoort;1e halfjaar 2016;;;;
6464;JZ Totaal jeugdzorg;Westervoort;2e halfjaar 2016;;;;
6465;JZ Totaal jeugdzorg;Westervoort;2016;;;;
6466;JZ Totaal jeugdzorg;Westervoort;1e halfjaar 2017;;;;
