ID;RegioVanVestiging;RegioVanVertrek;Perioden;TussenGemeentenVerhuisdePersonen_1
5518;Nederland;Uithoorn;2017;1491.0
5519;Nederland;Uithoorn;2018;1523.0
5520;Nederland;Uithoorn;2019;1509.0
5521;Nederland;Uithoorn;2020;1512.0
5522;Nederland;Uithoorn;2021;1427.0
5523;Nederland;Uithoorn;2022;1527.0
5524;Nederland;Uithoorn;2023;1525.0
5525;Nederland;Urk;2011;272.0
5526;Nederland;Urk;2012;203.0
5527;Nederland;Urk;2013;270.0
5528;Nederland;Urk;2014;274.0
5529;Nederland;Urk;2015;322.0
5530;Nederland;Urk;2016;316.0
5531;Nederland;Urk;2017;328.0
5532;Nederland;Urk;2018;324.0
5533;Nederland;Urk;2019;333.0
5534;Nederland;Urk;2020;391.0
5535;Nederland;Urk;2021;357.0
5536;Nederland;Urk;2022;446.0
5537;Nederland;Urk;2023;396.0
5538;Nederland;Utrecht (gemeente);2011;16643.0
5539;Nederland;Utrecht (gemeente);2012;16944.0
5540;Nederland;Utrecht (gemeente);2013;16931.0
5541;Nederland;Utrecht (gemeente);2014;19277.0
5542;Nederland;Utrecht (gemeente);2015;21030.0
5543;Nederland;Utrecht (gemeente);2016;22582.0
5544;Nederland;Utrecht (gemeente);2017;22016.0
5545;Nederland;Utrecht (gemeente);2018;21631.0
5546;Nederland;Utrecht (gemeente);2019;22138.0
5547;Nederland;Utrecht (gemeente);2020;23898.0
5548;Nederland;Utrecht (gemeente);2021;25592.0
5549;Nederland;Utrecht (gemeente);2022;24399.0
5550;Nederland;Utrecht (gemeente);2023;24383.0
5551;Nederland;Utrechtse Heuvelrug;2011;2641.0
5552;Nederland;Utrechtse Heuvelrug;2012;2524.0
5553;Nederland;Utrechtse Heuvelrug;2013;2760.0
5554;Nederland;Utrechtse Heuvelrug;2014;2975.0
5555;Nederland;Utrechtse Heuvelrug;2015;3385.0
5556;Nederland;Utrechtse Heuvelrug;2016;3479.0
5557;Nederland;Utrechtse Heuvelrug;2017;3170.0
5558;Nederland;Utrechtse Heuvelrug;2018;3036.0
5559;Nederland;Utrechtse Heuvelrug;2019;3021.0
5560;Nederland;Utrechtse Heuvelrug;2020;2889.0
5561;Nederland;Utrechtse Heuvelrug;2021;3046.0
5562;Nederland;Utrechtse Heuvelrug;2022;2825.0
5563;Nederland;Utrechtse Heuvelrug;2023;3022.0
5564;Nederland;Vaals;2011;328.0
5565;Nederland;Vaals;2012;329.0
5566;Nederland;Vaals;2013;307.0
5567;Nederland;Vaals;2014;287.0
5568;Nederland;Vaals;2015;303.0
5569;Nederland;Vaals;2016;336.0
5570;Nederland;Vaals;2017;308.0
5571;Nederland;Vaals;2018;289.0
5572;Nederland;Vaals;2019;287.0
5573;Nederland;Vaals;2020;308.0
5574;Nederland;Vaals;2021;293.0
5575;Nederland;Vaals;2022;381.0
5576;Nederland;Vaals;2023;352.0
5577;Nederland;Valkenburg aan de Geul;2011;678.0
5578;Nederland;Valkenburg aan de Geul;2012;638.0
5579;Nederland;Valkenburg aan de Geul;2013;675.0
5580;Nederland;Valkenburg aan de Geul;2014;734.0
5581;Nederland;Valkenburg aan de Geul;2015;844.0
5582;Nederland;Valkenburg aan de Geul;2016;840.0
5583;Nederland;Valkenburg aan de Geul;2017;860.0
5584;Nederland;Valkenburg aan de Geul;2018;800.0
5585;Nederland;Valkenburg aan de Geul;2019;877.0
5586;Nederland;Valkenburg aan de Geul;2020;921.0
5587;Nederland;Valkenburg aan de Geul;2021;924.0
5588;Nederland;Valkenburg aan de Geul;2022;848.0
5589;Nederland;Valkenburg aan de Geul;2023;805.0
5590;Nederland;Valkenswaard;2011;834.0
5591;Nederland;Valkenswaard;2012;876.0
5592;Nederland;Valkenswaard;2013;980.0
5593;Nederland;Valkenswaard;2014;959.0
5594;Nederland;Valkenswaard;2015;909.0
5595;Nederland;Valkenswaard;2016;1125.0
5596;Nederland;Valkenswaard;2017;1059.0
5597;Nederland;Valkenswaard;2018;916.0
5598;Nederland;Valkenswaard;2019;909.0
5599;Nederland;Valkenswaard;2020;1060.0
5600;Nederland;Valkenswaard;2021;1103.0
5601;Nederland;Valkenswaard;2022;930.0
5602;Nederland;Valkenswaard;2023;1133.0
5603;Nederland;Veendam;2011;968.0
5604;Nederland;Veendam;2012;1000.0
5605;Nederland;Veendam;2013;1048.0
5606;Nederland;Veendam;2014;1063.0
5607;Nederland;Veendam;2015;1146.0
5608;Nederland;Veendam;2016;1103.0
5609;Nederland;Veendam;2017;1299.0
5610;Nederland;Veendam;2018;1234.0
5611;Nederland;Veendam;2019;1363.0
5612;Nederland;Veendam;2020;1206.0
5613;Nederland;Veendam;2021;1171.0
5614;Nederland;Veendam;2022;1125.0
5615;Nederland;Veendam;2023;1123.0
5616;Nederland;Veenendaal;2011;1568.0
5617;Nederland;Veenendaal;2012;1871.0
5618;Nederland;Veenendaal;2013;1902.0
5619;Nederland;Veenendaal;2014;1860.0
5620;Nederland;Veenendaal;2015;1918.0
5621;Nederland;Veenendaal;2016;2156.0
5622;Nederland;Veenendaal;2017;2234.0
5623;Nederland;Veenendaal;2018;2056.0
5624;Nederland;Veenendaal;2019;2173.0
5625;Nederland;Veenendaal;2020;2293.0
5626;Nederland;Veenendaal;2021;2200.0
5627;Nederland;Veenendaal;2022;2023.0
5628;Nederland;Veenendaal;2023;2254.0
5629;Nederland;Veere;2011;759.0
5630;Nederland;Veere;2012;856.0
5631;Nederland;Veere;2013;842.0
5632;Nederland;Veere;2014;785.0
5633;Nederland;Veere;2015;846.0
5634;Nederland;Veere;2016;965.0
5635;Nederland;Veere;2017;913.0
5636;Nederland;Veere;2018;893.0
5637;Nederland;Veere;2019;806.0
5638;Nederland;Veere;2020;907.0
5639;Nederland;Veere;2021;838.0
5640;Nederland;Veere;2022;815.0
5641;Nederland;Veere;2023;820.0
5642;Nederland;Veghel;2011;1159.0
5643;Nederland;Veghel;2012;1236.0
5644;Nederland;Veghel;2013;1219.0
5645;Nederland;Veghel;2014;1197.0
5646;Nederland;Veghel;2015;1279.0
5647;Nederland;Veghel;2016;1273.0
5648;Nederland;Veghel;2017;
5649;Nederland;Veghel;2018;
5650;Nederland;Veghel;2019;
5651;Nederland;Veghel;2020;
5652;Nederland;Veghel;2021;
5653;Nederland;Veghel;2022;
5654;Nederland;Veghel;2023;
5655;Nederland;Veldhoven;2011;1403.0
5656;Nederland;Veldhoven;2012;1558.0
5657;Nederland;Veldhoven;2013;1654.0
5658;Nederland;Veldhoven;2014;1708.0
5659;Nederland;Veldhoven;2015;1668.0
5660;Nederland;Veldhoven;2016;1825.0
5661;Nederland;Veldhoven;2017;2167.0
5662;Nederland;Veldhoven;2018;1948.0
5663;Nederland;Veldhoven;2019;2092.0
5664;Nederland;Veldhoven;2020;2121.0
5665;Nederland;Veldhoven;2021;2095.0
5666;Nederland;Veldhoven;2022;2262.0
5667;Nederland;Veldhoven;2023;2330.0
5668;Nederland;Velsen;2011;2055.0
5669;Nederland;Velsen;2012;2159.0
5670;Nederland;Velsen;2013;2061.0
5671;Nederland;Velsen;2014;2404.0
5672;Nederland;Velsen;2015;2393.0
5673;Nederland;Velsen;2016;2464.0
5674;Nederland;Velsen;2017;2593.0
5675;Nederland;Velsen;2018;2245.0
5676;Nederland;Velsen;2019;2620.0
5677;Nederland;Velsen;2020;2736.0
5678;Nederland;Velsen;2021;2752.0
5679;Nederland;Velsen;2022;2666.0
5680;Nederland;Velsen;2023;2902.0
5681;Nederland;Venlo;2011;2400.0
5682;Nederland;Venlo;2012;2504.0
5683;Nederland;Venlo;2013;2481.0
5684;Nederland;Venlo;2014;2800.0
5685;Nederland;Venlo;2015;2620.0
5686;Nederland;Venlo;2016;2828.0
5687;Nederland;Venlo;2017;2933.0
5688;Nederland;Venlo;2018;2587.0
5689;Nederland;Venlo;2019;2599.0
5690;Nederland;Venlo;2020;2656.0
5691;Nederland;Venlo;2021;2694.0
5692;Nederland;Venlo;2022;2470.0
5693;Nederland;Venlo;2023;2757.0
5694;Nederland;Venray;2011;1128.0
5695;Nederland;Venray;2012;1240.0
5696;Nederland;Venray;2013;1200.0
5697;Nederland;Venray;2014;1314.0
5698;Nederland;Venray;2015;1305.0
5699;Nederland;Venray;2016;1537.0
5700;Nederland;Venray;2017;2017.0
5701;Nederland;Venray;2018;1454.0
5702;Nederland;Venray;2019;1397.0
5703;Nederland;Venray;2020;1447.0
5704;Nederland;Venray;2021;1442.0
5705;Nederland;Venray;2022;1314.0
5706;Nederland;Venray;2023;1523.0
5707;Nederland;Vianen;2011;662.0
5708;Nederland;Vianen;2012;708.0
5709;Nederland;Vianen;2013;682.0
5710;Nederland;Vianen;2014;745.0
5711;Nederland;Vianen;2015;801.0
5712;Nederland;Vianen;2016;862.0
5713;Nederland;Vianen;2017;924.0
5714;Nederland;Vianen;2018;783.0
5715;Nederland;Vianen;2019;
5716;Nederland;Vianen;2020;
5717;Nederland;Vianen;2021;
5718;Nederland;Vianen;2022;
5719;Nederland;Vianen;2023;
5720;Nederland;Vijfheerenlanden;2011;
5721;Nederland;Vijfheerenlanden;2012;
5722;Nederland;Vijfheerenlanden;2013;
5723;Nederland;Vijfheerenlanden;2014;
5724;Nederland;Vijfheerenlanden;2015;
5725;Nederland;Vijfheerenlanden;2016;
5726;Nederland;Vijfheerenlanden;2017;
5727;Nederland;Vijfheerenlanden;2018;
5728;Nederland;Vijfheerenlanden;2019;1849.0
5729;Nederland;Vijfheerenlanden;2020;1934.0
5730;Nederland;Vijfheerenlanden;2021;2130.0
5731;Nederland;Vijfheerenlanden;2022;1975.0
5732;Nederland;Vijfheerenlanden;2023;1958.0
5733;Nederland;Vlaardingen;2011;2643.0
5734;Nederland;Vlaardingen;2012;2624.0
5735;Nederland;Vlaardingen;2013;2410.0
5736;Nederland;Vlaardingen;2014;2457.0
5737;Nederland;Vlaardingen;2015;2559.0
5738;Nederland;Vlaardingen;2016;2696.0
5739;Nederland;Vlaardingen;2017;2932.0
5740;Nederland;Vlaardingen;2018;2911.0
5741;Nederland;Vlaardingen;2019;2795.0
5742;Nederland;Vlaardingen;2020;3081.0
5743;Nederland;Vlaardingen;2021;3346.0
5744;Nederland;Vlaardingen;2022;3032.0
5745;Nederland;Vlaardingen;2023;3112.0
5746;Nederland;Vlagtwedde;2011;939.0
5747;Nederland;Vlagtwedde;2012;1042.0
5748;Nederland;Vlagtwedde;2013;786.0
5749;Nederland;Vlagtwedde;2014;1351.0
5750;Nederland;Vlagtwedde;2015;3656.0
5751;Nederland;Vlagtwedde;2016;4788.0
5752;Nederland;Vlagtwedde;2017;2492.0
5753;Nederland;Vlagtwedde;2018;
5754;Nederland;Vlagtwedde;2019;
5755;Nederland;Vlagtwedde;2020;
5756;Nederland;Vlagtwedde;2021;
5757;Nederland;Vlagtwedde;2022;
5758;Nederland;Vlagtwedde;2023;
5759;Nederland;Vlieland;2011;107.0
5760;Nederland;Vlieland;2012;105.0
5761;Nederland;Vlieland;2013;124.0
5762;Nederland;Vlieland;2014;135.0
5763;Nederland;Vlieland;2015;118.0
5764;Nederland;Vlieland;2016;125.0
5765;Nederland;Vlieland;2017;125.0
5766;Nederland;Vlieland;2018;126.0
5767;Nederland;Vlieland;2019;139.0
5768;Nederland;Vlieland;2020;123.0
5769;Nederland;Vlieland;2021;133.0
5770;Nederland;Vlieland;2022;111.0
5771;Nederland;Vlieland;2023;134.0
5772;Nederland;Vlissingen;2011;1780.0
5773;Nederland;Vlissingen;2012;1679.0
5774;Nederland;Vlissingen;2013;1680.0
5775;Nederland;Vlissingen;2014;1686.0
5776;Nederland;Vlissingen;2015;1830.0
5777;Nederland;Vlissingen;2016;1885.0
5778;Nederland;Vlissingen;2017;1924.0
5779;Nederland;Vlissingen;2018;2056.0
5780;Nederland;Vlissingen;2019;1993.0
5781;Nederland;Vlissingen;2020;2070.0
5782;Nederland;Vlissingen;2021;1804.0
5783;Nederland;Vlissingen;2022;1992.0
5784;Nederland;Vlissingen;2023;2182.0
5785;Nederland;Vlist;2011;335.0
5786;Nederland;Vlist;2012;338.0
5787;Nederland;Vlist;2013;336.0
5788;Nederland;Vlist;2014;310.0
5789;Nederland;Vlist;2015;
5790;Nederland;Vlist;2016;
5791;Nederland;Vlist;2017;
5792;Nederland;Vlist;2018;
5793;Nederland;Vlist;2019;
5794;Nederland;Vlist;2020;
5795;Nederland;Vlist;2021;
5796;Nederland;Vlist;2022;
5797;Nederland;Vlist;2023;
5798;Nederland;Voerendaal;2011;464.0
5799;Nederland;Voerendaal;2012;516.0
5800;Nederland;Voerendaal;2013;547.0
5801;Nederland;Voerendaal;2014;542.0
5802;Nederland;Voerendaal;2015;448.0
5803;Nederland;Voerendaal;2016;524.0
5804;Nederland;Voerendaal;2017;628.0
5805;Nederland;Voerendaal;2018;565.0
5806;Nederland;Voerendaal;2019;585.0
5807;Nederland;Voerendaal;2020;560.0
5808;Nederland;Voerendaal;2021;573.0
5809;Nederland;Voerendaal;2022;522.0
5810;Nederland;Voerendaal;2023;537.0
5811;Nederland;Voorne aan Zee;2011;
5812;Nederland;Voorne aan Zee;2012;
5813;Nederland;Voorne aan Zee;2013;
5814;Nederland;Voorne aan Zee;2014;
5815;Nederland;Voorne aan Zee;2015;
5816;Nederland;Voorne aan Zee;2016;
5817;Nederland;Voorne aan Zee;2017;
5818;Nederland;Voorne aan Zee;2018;
5819;Nederland;Voorne aan Zee;2019;
5820;Nederland;Voorne aan Zee;2020;
5821;Nederland;Voorne aan Zee;2021;
5822;Nederland;Voorne aan Zee;2022;
5823;Nederland;Voorne aan Zee;2023;2418.0
5824;Nederland;Voorschoten;2011;829.0
5825;Nederland;Voorschoten;2012;872.0
5826;Nederland;Voorschoten;2013;846.0
5827;Nederland;Voorschoten;2014;976.0
5828;Nederland;Voorschoten;2015;1083.0
5829;Nederland;Voorschoten;2016;1239.0
5830;Nederland;Voorschoten;2017;1150.0
5831;Nederland;Voorschoten;2018;1170.0
5832;Nederland;Voorschoten;2019;1155.0
5833;Nederland;Voorschoten;2020;1121.0
5834;Nederland;Voorschoten;2021;1239.0
5835;Nederland;Voorschoten;2022;1367.0
5836;Nederland;Voorschoten;2023;1420.0
5837;Nederland;Voorst;2011;804.0
5838;Nederland;Voorst;2012;857.0
5839;Nederland;Voorst;2013;859.0
5840;Nederland;Voorst;2014;860.0
5841;Nederland;Voorst;2015;910.0
5842;Nederland;Voorst;2016;958.0
5843;Nederland;Voorst;2017;1072.0
5844;Nederland;Voorst;2018;1011.0
5845;Nederland;Voorst;2019;947.0
5846;Nederland;Voorst;2020;1018.0
5847;Nederland;Voorst;2021;920.0
5848;Nederland;Voorst;2022;789.0
5849;Nederland;Voorst;2023;925.0
5850;Nederland;Vught;2011;1540.0
5851;Nederland;Vught;2012;1631.0
5852;Nederland;Vught;2013;1473.0
5853;Nederland;Vught;2014;1425.0
5854;Nederland;Vught;2015;1571.0
5855;Nederland;Vught;2016;1532.0
5856;Nederland;Vught;2017;1658.0
5857;Nederland;Vught;2018;1740.0
5858;Nederland;Vught;2019;1601.0
5859;Nederland;Vught;2020;1672.0
5860;Nederland;Vught;2021;1812.0
5861;Nederland;Vught;2022;1538.0
5862;Nederland;Vught;2023;1615.0
5863;Nederland;Waadhoeke;2011;
5864;Nederland;Waadhoeke;2012;
5865;Nederland;Waadhoeke;2013;
5866;Nederland;Waadhoeke;2014;
5867;Nederland;Waadhoeke;2015;
5868;Nederland;Waadhoeke;2016;
5869;Nederland;Waadhoeke;2017;
5870;Nederland;Waadhoeke;2018;2149.0
5871;Nederland;Waadhoeke;2019;2048.0
5872;Nederland;Waadhoeke;2020;1919.0
5873;Nederland;Waadhoeke;2021;2018.0
5874;Nederland;Waadhoeke;2022;1826.0
5875;Nederland;Waadhoeke;2023;1845.0
5876;Nederland;Waalre;2011;579.0
5877;Nederland;Waalre;2012;606.0
5878;Nederland;Waalre;2013;708.0
5879;Nederland;Waalre;2014;708.0
5880;Nederland;Waalre;2015;754.0
5881;Nederland;Waalre;2016;831.0
5882;Nederland;Waalre;2017;797.0
5883;Nederland;Waalre;2018;832.0
5884;Nederland;Waalre;2019;839.0
5885;Nederland;Waalre;2020;872.0
5886;Nederland;Waalre;2021;876.0
5887;Nederland;Waalre;2022;813.0
5888;Nederland;Waalre;2023;901.0
5889;Nederland;Waalwijk;2011;1336.0
5890;Nederland;Waalwijk;2012;1567.0
5891;Nederland;Waalwijk;2013;1558.0
5892;Nederland;Waalwijk;2014;1560.0
5893;Nederland;Waalwijk;2015;1672.0
5894;Nederland;Waalwijk;2016;1746.0
5895;Nederland;Waalwijk;2017;1918.0
5896;Nederland;Waalwijk;2018;1851.0
5897;Nederland;Waalwijk;2019;2013.0
5898;Nederland;Waalwijk;2020;2124.0
5899;Nederland;Waalwijk;2021;2038.0
5900;Nederland;Waalwijk;2022;1988.0
5901;Nederland;Waalwijk;2023;2071.0
5902;Nederland;Waddinxveen;2011;857.0
5903;Nederland;Waddinxveen;2012;911.0
5904;Nederland;Waddinxveen;2013;842.0
5905;Nederland;Waddinxveen;2014;929.0
5906;Nederland;Waddinxveen;2015;930.0
5907;Nederland;Waddinxveen;2016;973.0
5908;Nederland;Waddinxveen;2017;1055.0
5909;Nederland;Waddinxveen;2018;1061.0
5910;Nederland;Waddinxveen;2019;1147.0
5911;Nederland;Waddinxveen;2020;1196.0
5912;Nederland;Waddinxveen;2021;1195.0
5913;Nederland;Waddinxveen;2022;1286.0
5914;Nederland;Waddinxveen;2023;1321.0
5915;Nederland;Wageningen;2011;2201.0
5916;Nederland;Wageningen;2012;2264.0
5917;Nederland;Wageningen;2013;2268.0
5918;Nederland;Wageningen;2014;2520.0
5919;Nederland;Wageningen;2015;2779.0
5920;Nederland;Wageningen;2016;2795.0
5921;Nederland;Wageningen;2017;2834.0
5922;Nederland;Wageningen;2018;2966.0
5923;Nederland;Wageningen;2019;3312.0
5924;Nederland;Wageningen;2020;3329.0
5925;Nederland;Wageningen;2021;3264.0
5926;Nederland;Wageningen;2022;3254.0
5927;Nederland;Wageningen;2023;3666.0
5928;Nederland;Wassenaar;2011;965.0
5929;Nederland;Wassenaar;2012;930.0
5930;Nederland;Wassenaar;2013;1008.0
5931;Nederland;Wassenaar;2014;1274.0
5932;Nederland;Wassenaar;2015;1033.0
5933;Nederland;Wassenaar;2016;1118.0
5934;Nederland;Wassenaar;2017;1163.0
5935;Nederland;Wassenaar;2018;1010.0
5936;Nederland;Wassenaar;2019;1099.0
5937;Nederland;Wassenaar;2020;1455.0
5938;Nederland;Wassenaar;2021;1927.0
5939;Nederland;Wassenaar;2022;1580.0
5940;Nederland;Wassenaar;2023;2010.0
5941;Nederland;Waterland;2011;507.0
5942;Nederland;Waterland;2012;465.0
5943;Nederland;Waterland;2013;510.0
5944;Nederland;Waterland;2014;547.0
5945;Nederland;Waterland;2015;563.0
5946;Nederland;Waterland;2016;617.0
5947;Nederland;Waterland;2017;629.0
5948;Nederland;Waterland;2018;630.0
5949;Nederland;Waterland;2019;569.0
5950;Nederland;Waterland;2020;668.0
5951;Nederland;Waterland;2021;666.0
5952;Nederland;Waterland;2022;608.0
5953;Nederland;Waterland;2023;696.0
5954;Nederland;Weert;2011;1148.0
5955;Nederland;Weert;2012;1234.0
5956;Nederland;Weert;2013;1125.0
5957;Nederland;Weert;2014;1174.0
5958;Nederland;Weert;2015;1205.0
5959;Nederland;Weert;2016;2020.0
5960;Nederland;Weert;2017;1875.0
5961;Nederland;Weert;2018;1859.0
5962;Nederland;Weert;2019;1743.0
5963;Nederland;Weert;2020;1935.0
5964;Nederland;Weert;2021;1458.0
5965;Nederland;Weert;2022;1467.0
5966;Nederland;Weert;2023;1445.0
5967;Nederland;Weesp;2011;768.0
5968;Nederland;Weesp;2012;759.0
5969;Nederland;Weesp;2013;842.0
5970;Nederland;Weesp;2014;808.0
5971;Nederland;Weesp;2015;860.0
5972;Nederland;Weesp;2016;875.0
5973;Nederland;Weesp;2017;1039.0
5974;Nederland;Weesp;2018;1018.0
5975;Nederland;Weesp;2019;1082.0
5976;Nederland;Weesp;2020;1091.0
5977;Nederland;Weesp;2021;1226.0
5978;Nederland;Weesp;2022;
5979;Nederland;Weesp;2023;
5980;Nederland;Werkendam;2011;730.0
5981;Nederland;Werkendam;2012;708.0
5982;Nederland;Werkendam;2013;722.0
5983;Nederland;Werkendam;2014;747.0
5984;Nederland;Werkendam;2015;747.0
5985;Nederland;Werkendam;2016;797.0
5986;Nederland;Werkendam;2017;885.0
5987;Nederland;Werkendam;2018;874.0
5988;Nederland;Werkendam;2019;
5989;Nederland;Werkendam;2020;
5990;Nederland;Werkendam;2021;
5991;Nederland;Werkendam;2022;
5992;Nederland;Werkendam;2023;
5993;Nederland;West Betuwe;2011;
5994;Nederland;West Betuwe;2012;
5995;Nederland;West Betuwe;2013;
5996;Nederland;West Betuwe;2014;
5997;Nederland;West Betuwe;2015;
5998;Nederland;West Betuwe;2016;
5999;Nederland;West Betuwe;2017;
6000;Nederland;West Betuwe;2018;
6001;Nederland;West Betuwe;2019;1754.0
6002;Nederland;West Betuwe;2020;1896.0
6003;Nederland;West Betuwe;2021;1953.0
6004;Nederland;West Betuwe;2022;1797.0
6005;Nederland;West Betuwe;2023;2036.0
6006;Nederland;West Maas en Waal;2011;567.0
6007;Nederland;West Maas en Waal;2012;573.0
6008;Nederland;West Maas en Waal;2013;605.0
6009;Nederland;West Maas en Waal;2014;606.0
6010;Nederland;West Maas en Waal;2015;651.0
6011;Nederland;West Maas en Waal;2016;732.0
6012;Nederland;West Maas en Waal;2017;759.0
6013;Nederland;West Maas en Waal;2018;768.0
6014;Nederland;West Maas en Waal;2019;740.0
6015;Nederland;West Maas en Waal;2020;776.0
6016;Nederland;West Maas en Waal;2021;815.0
6017;Nederland;West Maas en Waal;2022;737.0
6018;Nederland;West Maas en Waal;2023;745.0
6019;Nederland;Westerkwartier;2011;
6020;Nederland;Westerkwartier;2012;
6021;Nederland;Westerkwartier;2013;
6022;Nederland;Westerkwartier;2014;
6023;Nederland;Westerkwartier;2015;
6024;Nederland;Westerkwartier;2016;
6025;Nederland;Westerkwartier;2017;
6026;Nederland;Westerkwartier;2018;
6027;Nederland;Westerkwartier;2019;2365.0
6028;Nederland;Westerkwartier;2020;2342.0
6029;Nederland;Westerkwartier;2021;2012.0
6030;Nederland;Westerkwartier;2022;2128.0
6031;Nederland;Westerkwartier;2023;2339.0
6032;Nederland;Westerveld;2011;875.0
6033;Nederland;Westerveld;2012;839.0
6034;Nederland;Westerveld;2013;860.0
6035;Nederland;Westerveld;2014;918.0
6036;Nederland;Westerveld;2015;1188.0
6037;Nederland;Westerveld;2016;1271.0
6038;Nederland;Westerveld;2017;1063.0
6039;Nederland;Westerveld;2018;990.0
6040;Nederland;Westerveld;2019;943.0
6041;Nederland;Westerveld;2020;1012.0
6042;Nederland;Westerveld;2021;908.0
6043;Nederland;Westerveld;2022;862.0
6044;Nederland;Westerveld;2023;990.0
6045;Nederland;Westervoort;2011;738.0
6046;Nederland;Westervoort;2012;798.0
6047;Nederland;Westervoort;2013;834.0
6048;Nederland;Westervoort;2014;831.0
6049;Nederland;Westervoort;2015;734.0
6050;Nederland;Westervoort;2016;863.0
6051;Nederland;Westervoort;2017;891.0
6052;Nederland;Westervoort;2018;849.0
6053;Nederland;Westervoort;2019;777.0
6054;Nederland;Westervoort;2020;815.0
6055;Nederland;Westervoort;2021;841.0
6056;Nederland;Westervoort;2022;709.0
6057;Nederland;Westervoort;2023;727.0
6058;Nederland;Westerwolde;2011;
6059;Nederland;Westerwolde;2012;
6060;Nederland;Westerwolde;2013;
6061;Nederland;Westerwolde;2014;
6062;Nederland;Westerwolde;2015;
6063;Nederland;Westerwolde;2016;
6064;Nederland;Westerwolde;2017;
6065;Nederland;Westerwolde;2018;9594.0
6066;Nederland;Westerwolde;2019;8773.0
6067;Nederland;Westerwolde;2020;7919.0
6068;Nederland;Westerwolde;2021;14880.0
6069;Nederland;Westerwolde;2022;16528.0
6070;Nederland;Westerwolde;2023;17178.0
6071;Nederland;Westland;2011;2458.0
6072;Nederland;Westland;2012;2359.0
6073;Nederland;Westland;2013;2480.0
6074;Nederland;Westland;2014;2577.0
6075;Nederland;Westland;2015;2702.0
6076;Nederland;Westland;2016;2930.0
6077;Nederland;Westland;2017;2878.0
6078;Nederland;Westland;2018;2883.0
6079;Nederland;Westland;2019;2932.0
6080;Nederland;Westland;2020;3039.0
6081;Nederland;Westland;2021;3343.0
6082;Nederland;Westland;2022;3204.0
6083;Nederland;Westland;2023;3519.0
6084;Nederland;Weststellingwerf;2011;761.0
6085;Nederland;Weststellingwerf;2012;822.0
6086;Nederland;Weststellingwerf;2013;813.0
6087;Nederland;Weststellingwerf;2014;764.0
6088;Nederland;Weststellingwerf;2015;851.0
6089;Nederland;Weststellingwerf;2016;864.0
6090;Nederland;Weststellingwerf;2017;923.0
6091;Nederland;Weststellingwerf;2018;898.0
6092;Nederland;Weststellingwerf;2019;907.0
6093;Nederland;Weststellingwerf;2020;921.0
6094;Nederland;Weststellingwerf;2021;947.0
6095;Nederland;Weststellingwerf;2022;829.0
6096;Nederland;Weststellingwerf;2023;908.0
6097;Nederland;Westvoorne;2011;510.0
6098;Nederland;Westvoorne;2012;497.0
6099;Nederland;Westvoorne;2013;499.0
6100;Nederland;Westvoorne;2014;496.0
6101;Nederland;Westvoorne;2015;521.0
6102;Nederland;Westvoorne;2016;570.0
6103;Nederland;Westvoorne;2017;590.0
6104;Nederland;Westvoorne;2018;706.0
6105;Nederland;Westvoorne;2019;589.0
6106;Nederland;Westvoorne;2020;626.0
6107;Nederland;Westvoorne;2021;592.0
6108;Nederland;Westvoorne;2022;583.0
6109;Nederland;Westvoorne;2023;
6110;Nederland;Wierden;2011;559.0
6111;Nederland;Wierden;2012;645.0
6112;Nederland;Wierden;2013;681.0
6113;Nederland;Wierden;2014;721.0
6114;Nederland;Wierden;2015;676.0
6115;Nederland;Wierden;2016;738.0
6116;Nederland;Wierden;2017;913.0
6117;Nederland;Wierden;2018;792.0
6118;Nederland;Wierden;2019;829.0
