ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
8361;Churches and cloisters ;Rotterdam;2014;23
8362;Churches and cloisters ;Rotterdam;2015;23
8363;Churches and cloisters ;Rotterdam;2016;24
8364;Churches and cloisters ;Rotterdam;2017;24
8365;Churches and cloisters ;Rozendaal;2013;1
8366;Churches and cloisters ;Rozendaal;2014;1
8367;Churches and cloisters ;Rozendaal;2015;1
8368;Churches and cloisters ;Rozendaal;2016;1
8369;Churches and cloisters ;Rozendaal;2017;1
8370;Churches and cloisters ;Rucphen;2013;8
8371;Churches and cloisters ;Rucphen;2014;8
8372;Churches and cloisters ;Rucphen;2015;8
8373;Churches and cloisters ;Rucphen;2016;8
8374;Churches and cloisters ;Rucphen;2017;8
8375;Churches and cloisters ;Schagen;2013;18
8376;Churches and cloisters ;Schagen;2014;18
8377;Churches and cloisters ;Schagen;2015;18
8378;Churches and cloisters ;Schagen;2016;18
8379;Churches and cloisters ;Schagen;2017;18
8380;Churches and cloisters ;Scherpenzeel;2013;1
8381;Churches and cloisters ;Scherpenzeel;2014;1
8382;Churches and cloisters ;Scherpenzeel;2015;1
8383;Churches and cloisters ;Scherpenzeel;2016;1
8384;Churches and cloisters ;Scherpenzeel;2017;1
8385;Churches and cloisters ;Schiedam;2013;16
8386;Churches and cloisters ;Schiedam;2014;16
8387;Churches and cloisters ;Schiedam;2015;16
8388;Churches and cloisters ;Schiedam;2016;16
8389;Churches and cloisters ;Schiedam;2017;16
8390;Churches and cloisters ;Schiermonnikoog;2013;1
8391;Churches and cloisters ;Schiermonnikoog;2014;1
8392;Churches and cloisters ;Schiermonnikoog;2015;1
8393;Churches and cloisters ;Schiermonnikoog;2016;1
8394;Churches and cloisters ;Schiermonnikoog;2017;1
8395;Churches and cloisters ;Schinnen;2013;11
8396;Churches and cloisters ;Schinnen;2014;11
8397;Churches and cloisters ;Schinnen;2015;11
8398;Churches and cloisters ;Schinnen;2016;11
8399;Churches and cloisters ;Schinnen;2017;11
8400;Churches and cloisters ;Schouwen-Duiveland;2013;29
8401;Churches and cloisters ;Schouwen-Duiveland;2014;29
8402;Churches and cloisters ;Schouwen-Duiveland;2015;29
8403;Churches and cloisters ;Schouwen-Duiveland;2016;29
8404;Churches and cloisters ;Schouwen-Duiveland;2017;29
8405;Churches and cloisters ;Simpelveld;2013;9
8406;Churches and cloisters ;Simpelveld;2014;9
8407;Churches and cloisters ;Simpelveld;2015;9
8408;Churches and cloisters ;Simpelveld;2016;9
8409;Churches and cloisters ;Simpelveld;2017;9
8410;Churches and cloisters ;Sint Anthonis;2013;6
8411;Churches and cloisters ;Sint Anthonis;2014;6
8412;Churches and cloisters ;Sint Anthonis;2015;6
8413;Churches and cloisters ;Sint Anthonis;2016;6
8414;Churches and cloisters ;Sint Anthonis;2017;6
8415;Churches and cloisters ;Sint-Michielsgestel;2013;9
8416;Churches and cloisters ;Sint-Michielsgestel;2014;9
8417;Churches and cloisters ;Sint-Michielsgestel;2015;9
8418;Churches and cloisters ;Sint-Michielsgestel;2016;9
8419;Churches and cloisters ;Sint-Michielsgestel;2017;9
8420;Churches and cloisters ;Sittard-Geleen;2013;45
8421;Churches and cloisters ;Sittard-Geleen;2014;45
8422;Churches and cloisters ;Sittard-Geleen;2015;45
8423;Churches and cloisters ;Sittard-Geleen;2016;45
8424;Churches and cloisters ;Sittard-Geleen;2017;45
8425;Churches and cloisters ;Sliedrecht;2013;1
8426;Churches and cloisters ;Sliedrecht;2014;1
8427;Churches and cloisters ;Sliedrecht;2015;1
8428;Churches and cloisters ;Sliedrecht;2016;1
8429;Churches and cloisters ;Sliedrecht;2017;1
8430;Churches and cloisters ;Slochteren;2013;9
8431;Churches and cloisters ;Slochteren;2014;9
8432;Churches and cloisters ;Slochteren;2015;9
8433;Churches and cloisters ;Slochteren;2016;9
8434;Churches and cloisters ;Slochteren;2017;9
8435;Churches and cloisters ;Sluis;2013;15
8436;Churches and cloisters ;Sluis;2014;15
8437;Churches and cloisters ;Sluis;2015;15
8438;Churches and cloisters ;Sluis;2016;15
8439;Churches and cloisters ;Sluis;2017;15
8440;Churches and cloisters ;Smallingerland;2013;16
8441;Churches and cloisters ;Smallingerland;2014;16
8442;Churches and cloisters ;Smallingerland;2015;16
8443;Churches and cloisters ;Smallingerland;2016;16
8444;Churches and cloisters ;Smallingerland;2017;16
8445;Churches and cloisters ;Soest;2013;3
8446;Churches and cloisters ;Soest;2014;3
8447;Churches and cloisters ;Soest;2015;3
8448;Churches and cloisters ;Soest;2016;3
8449;Churches and cloisters ;Soest;2017;3
8450;Churches and cloisters ;Someren;2013;3
8451;Churches and cloisters ;Someren;2014;3
8452;Churches and cloisters ;Someren;2015;3
8453;Churches and cloisters ;Someren;2016;3
8454;Churches and cloisters ;Someren;2017;3
8455;Churches and cloisters ;Son en Breugel;2013;3
8456;Churches and cloisters ;Son en Breugel;2014;3
8457;Churches and cloisters ;Son en Breugel;2015;3
8458;Churches and cloisters ;Son en Breugel;2016;3
8459;Churches and cloisters ;Son en Breugel;2017;3
8460;Churches and cloisters ;Stadskanaal;2013;5
8461;Churches and cloisters ;Stadskanaal;2014;5
8462;Churches and cloisters ;Stadskanaal;2015;5
8463;Churches and cloisters ;Stadskanaal;2016;5
8464;Churches and cloisters ;Stadskanaal;2017;5
8465;Churches and cloisters ;Staphorst;2013;7
8466;Churches and cloisters ;Staphorst;2014;7
8467;Churches and cloisters ;Staphorst;2015;7
8468;Churches and cloisters ;Staphorst;2016;7
8469;Churches and cloisters ;Staphorst;2017;7
8470;Churches and cloisters ;Stede Broec;2013;5
8471;Churches and cloisters ;Stede Broec;2014;5
8472;Churches and cloisters ;Stede Broec;2015;5
8473;Churches and cloisters ;Stede Broec;2016;5
8474;Churches and cloisters ;Stede Broec;2017;5
8475;Churches and cloisters ;Steenbergen;2013;5
8476;Churches and cloisters ;Steenbergen;2014;5
8477;Churches and cloisters ;Steenbergen;2015;5
8478;Churches and cloisters ;Steenbergen;2016;5
8479;Churches and cloisters ;Steenbergen;2017;5
8480;Churches and cloisters ;Steenwijkerland;2013;27
8481;Churches and cloisters ;Steenwijkerland;2014;27
8482;Churches and cloisters ;Steenwijkerland;2015;27
8483;Churches and cloisters ;Steenwijkerland;2016;27
8484;Churches and cloisters ;Steenwijkerland;2017;27
8485;Churches and cloisters ;Stein (L.);2013;10
8486;Churches and cloisters ;Stein (L.);2014;10
8487;Churches and cloisters ;Stein (L.);2015;10
8488;Churches and cloisters ;Stein (L.);2016;10
8489;Churches and cloisters ;Stein (L.);2017;10
8490;Churches and cloisters ;Stichtse Vecht;2013;21
8491;Churches and cloisters ;Stichtse Vecht;2014;21
8492;Churches and cloisters ;Stichtse Vecht;2015;21
8493;Churches and cloisters ;Stichtse Vecht;2016;22
8494;Churches and cloisters ;Stichtse Vecht;2017;22
8495;Churches and cloisters ;Strijen;2013;3
8496;Churches and cloisters ;Strijen;2014;3
8497;Churches and cloisters ;Strijen;2015;3
8498;Churches and cloisters ;Strijen;2016;3
8499;Churches and cloisters ;Strijen;2017;3
8500;Churches and cloisters ;Súdwest-Fryslân;2013;98
8501;Churches and cloisters ;Súdwest-Fryslân;2014;98
8502;Churches and cloisters ;Súdwest-Fryslân;2015;97
8503;Churches and cloisters ;Súdwest-Fryslân;2016;97
8504;Churches and cloisters ;Súdwest-Fryslân;2017;97
8505;Churches and cloisters ;Terneuzen;2013;8
8506;Churches and cloisters ;Terneuzen;2014;8
8507;Churches and cloisters ;Terneuzen;2015;8
8508;Churches and cloisters ;Terneuzen;2016;8
8509;Churches and cloisters ;Terneuzen;2017;8
8510;Churches and cloisters ;Terschelling;2013;5
8511;Churches and cloisters ;Terschelling;2014;5
8512;Churches and cloisters ;Terschelling;2015;5
8513;Churches and cloisters ;Terschelling;2016;5
8514;Churches and cloisters ;Terschelling;2017;5
8515;Churches and cloisters ;Texel;2013;10
8516;Churches and cloisters ;Texel;2014;10
8517;Churches and cloisters ;Texel;2015;10
8518;Churches and cloisters ;Texel;2016;10
8519;Churches and cloisters ;Texel;2017;10
8520;Churches and cloisters ;Teylingen;2013;10
8521;Churches and cloisters ;Teylingen;2014;10
8522;Churches and cloisters ;Teylingen;2015;10
8523;Churches and cloisters ;Teylingen;2016;10
8524;Churches and cloisters ;Teylingen;2017;10
8525;Churches and cloisters ;Tholen;2013;15
8526;Churches and cloisters ;Tholen;2014;15
8527;Churches and cloisters ;Tholen;2015;15
8528;Churches and cloisters ;Tholen;2016;15
8529;Churches and cloisters ;Tholen;2017;15
8530;Churches and cloisters ;Tiel;2013;11
8531;Churches and cloisters ;Tiel;2014;11
8532;Churches and cloisters ;Tiel;2015;11
8533;Churches and cloisters ;Tiel;2016;11
8534;Churches and cloisters ;Tiel;2017;11
8535;Churches and cloisters ;Tilburg;2013;47
8536;Churches and cloisters ;Tilburg;2014;47
8537;Churches and cloisters ;Tilburg;2015;48
8538;Churches and cloisters ;Tilburg;2016;48
8539;Churches and cloisters ;Tilburg;2017;48
8540;Churches and cloisters ;Tubbergen;2013;3
8541;Churches and cloisters ;Tubbergen;2014;3
8542;Churches and cloisters ;Tubbergen;2015;3
8543;Churches and cloisters ;Tubbergen;2016;3
8544;Churches and cloisters ;Tubbergen;2017;3
8545;Churches and cloisters ;Twenterand;2013;3
8546;Churches and cloisters ;Twenterand;2014;3
8547;Churches and cloisters ;Twenterand;2015;3
8548;Churches and cloisters ;Twenterand;2016;3
8549;Churches and cloisters ;Twenterand;2017;3
8550;Churches and cloisters ;Tynaarlo;2013;9
8551;Churches and cloisters ;Tynaarlo;2014;9
8552;Churches and cloisters ;Tynaarlo;2015;9
8553;Churches and cloisters ;Tynaarlo;2016;9
8554;Churches and cloisters ;Tynaarlo;2017;9
8555;Churches and cloisters ;Tytsjerksteradiel;2013;20
8556;Churches and cloisters ;Tytsjerksteradiel;2014;20
8557;Churches and cloisters ;Tytsjerksteradiel;2015;20
8558;Churches and cloisters ;Tytsjerksteradiel;2016;20
8559;Churches and cloisters ;Tytsjerksteradiel;2017;20
8560;Churches and cloisters ;Uden;2013;8
8561;Churches and cloisters ;Uden;2014;8
8562;Churches and cloisters ;Uden;2015;9
8563;Churches and cloisters ;Uden;2016;9
8564;Churches and cloisters ;Uden;2017;9
8565;Churches and cloisters ;Uitgeest;2013;5
8566;Churches and cloisters ;Uitgeest;2014;5
8567;Churches and cloisters ;Uitgeest;2015;5
8568;Churches and cloisters ;Uitgeest;2016;5
8569;Churches and cloisters ;Uitgeest;2017;5
8570;Churches and cloisters ;Uithoorn;2013;1
8571;Churches and cloisters ;Uithoorn;2014;1
8572;Churches and cloisters ;Uithoorn;2015;1
8573;Churches and cloisters ;Uithoorn;2016;1
8574;Churches and cloisters ;Uithoorn;2017;1
8575;Churches and cloisters ;Urk;2013;4
8576;Churches and cloisters ;Urk;2014;4
8577;Churches and cloisters ;Urk;2015;4
8578;Churches and cloisters ;Urk;2016;4
8579;Churches and cloisters ;Urk;2017;4
8580;Churches and cloisters ;Utrecht (municipality);2013;47
8581;Churches and cloisters ;Utrecht (municipality);2014;47
8582;Churches and cloisters ;Utrecht (municipality);2015;47
8583;Churches and cloisters ;Utrecht (municipality);2016;47
8584;Churches and cloisters ;Utrecht (municipality);2017;47
8585;Churches and cloisters ;Utrechtse Heuvelrug;2013;9
8586;Churches and cloisters ;Utrechtse Heuvelrug;2014;9
8587;Churches and cloisters ;Utrechtse Heuvelrug;2015;9
8588;Churches and cloisters ;Utrechtse Heuvelrug;2016;9
8589;Churches and cloisters ;Utrechtse Heuvelrug;2017;9
8590;Churches and cloisters ;Vaals;2013;14
8591;Churches and cloisters ;Vaals;2014;14
8592;Churches and cloisters ;Vaals;2015;14
8593;Churches and cloisters ;Vaals;2016;14
8594;Churches and cloisters ;Vaals;2017;14
8595;Churches and cloisters ;Valkenburg aan de Geul;2013;25
8596;Churches and cloisters ;Valkenburg aan de Geul;2014;25
8597;Churches and cloisters ;Valkenburg aan de Geul;2015;25
8598;Churches and cloisters ;Valkenburg aan de Geul;2016;25
8599;Churches and cloisters ;Valkenburg aan de Geul;2017;25
8600;Churches and cloisters ;Valkenswaard;2013;3
8601;Churches and cloisters ;Valkenswaard;2014;3
8602;Churches and cloisters ;Valkenswaard;2015;3
8603;Churches and cloisters ;Valkenswaard;2016;3
8604;Churches and cloisters ;Valkenswaard;2017;3
8605;Churches and cloisters ;Veendam;2013;4
8606;Churches and cloisters ;Veendam;2014;4
8607;Churches and cloisters ;Veendam;2015;4
8608;Churches and cloisters ;Veendam;2016;4
8609;Churches and cloisters ;Veendam;2017;4
8610;Churches and cloisters ;Veenendaal;2013;1
8611;Churches and cloisters ;Veenendaal;2014;1
8612;Churches and cloisters ;Veenendaal;2015;1
8613;Churches and cloisters ;Veenendaal;2016;1
8614;Churches and cloisters ;Veenendaal;2017;1
8615;Churches and cloisters ;Veere;2013;22
8616;Churches and cloisters ;Veere;2014;22
8617;Churches and cloisters ;Veere;2015;22
8618;Churches and cloisters ;Veere;2016;22
8619;Churches and cloisters ;Veere;2017;22
8620;Churches and cloisters ;Veldhoven;2013;7
8621;Churches and cloisters ;Veldhoven;2014;7
8622;Churches and cloisters ;Veldhoven;2015;7
8623;Churches and cloisters ;Veldhoven;2016;7
8624;Churches and cloisters ;Veldhoven;2017;7
8625;Churches and cloisters ;Velsen;2013;4
8626;Churches and cloisters ;Velsen;2014;4
8627;Churches and cloisters ;Velsen;2015;4
8628;Churches and cloisters ;Velsen;2016;4
8629;Churches and cloisters ;Velsen;2017;4
8630;Churches and cloisters ;Venlo;2013;81
8631;Churches and cloisters ;Venlo;2014;81
8632;Churches and cloisters ;Venlo;2015;81
8633;Churches and cloisters ;Venlo;2016;82
8634;Churches and cloisters ;Venlo;2017;82
8635;Churches and cloisters ;Venray;2013;24
8636;Churches and cloisters ;Venray;2014;24
8637;Churches and cloisters ;Venray;2015;24
8638;Churches and cloisters ;Venray;2016;24
8639;Churches and cloisters ;Venray;2017;24
8640;Churches and cloisters ;Vianen;2013;12
8641;Churches and cloisters ;Vianen;2014;12
8642;Churches and cloisters ;Vianen;2015;12
8643;Churches and cloisters ;Vianen;2016;12
8644;Churches and cloisters ;Vianen;2017;12
8645;Churches and cloisters ;Vlaardingen;2013;2
8646;Churches and cloisters ;Vlaardingen;2014;2
8647;Churches and cloisters ;Vlaardingen;2015;2
8648;Churches and cloisters ;Vlaardingen;2016;2
8649;Churches and cloisters ;Vlaardingen;2017;2
8650;Churches and cloisters ;Vlagtwedde;2013;5
8651;Churches and cloisters ;Vlagtwedde;2014;5
8652;Churches and cloisters ;Vlagtwedde;2015;5
8653;Churches and cloisters ;Vlagtwedde;2016;5
8654;Churches and cloisters ;Vlagtwedde;2017;5
8655;Churches and cloisters ;Vlieland;2013;1
8656;Churches and cloisters ;Vlieland;2014;1
8657;Churches and cloisters ;Vlieland;2015;1
8658;Churches and cloisters ;Vlieland;2016;1
8659;Churches and cloisters ;Vlieland;2017;1
8660;Churches and cloisters ;Vlissingen;2013;6
8661;Churches and cloisters ;Vlissingen;2014;6
8662;Churches and cloisters ;Vlissingen;2015;6
8663;Churches and cloisters ;Vlissingen;2016;6
8664;Churches and cloisters ;Vlissingen;2017;6
8665;Churches and cloisters ;Voerendaal;2013;7
8666;Churches and cloisters ;Voerendaal;2014;7
8667;Churches and cloisters ;Voerendaal;2015;7
8668;Churches and cloisters ;Voerendaal;2016;7
8669;Churches and cloisters ;Voerendaal;2017;7
8670;Churches and cloisters ;Voorschoten;2013;3
8671;Churches and cloisters ;Voorschoten;2014;3
8672;Churches and cloisters ;Voorschoten;2015;3
8673;Churches and cloisters ;Voorschoten;2016;3
8674;Churches and cloisters ;Voorschoten;2017;3
8675;Churches and cloisters ;Voorst;2013;13
8676;Churches and cloisters ;Voorst;2014;13
8677;Churches and cloisters ;Voorst;2015;13
8678;Churches and cloisters ;Voorst;2016;13
8679;Churches and cloisters ;Voorst;2017;13
8680;Churches and cloisters ;Vught;2013;10
8681;Churches and cloisters ;Vught;2014;10
8682;Churches and cloisters ;Vught;2015;10
8683;Churches and cloisters ;Vught;2016;10
8684;Churches and cloisters ;Vught;2017;10
8685;Churches and cloisters ;Waalre;2013;4
8686;Churches and cloisters ;Waalre;2014;4
8687;Churches and cloisters ;Waalre;2015;4
8688;Churches and cloisters ;Waalre;2016;4
8689;Churches and cloisters ;Waalre;2017;4
8690;Churches and cloisters ;Waalwijk;2013;17
8691;Churches and cloisters ;Waalwijk;2014;17
8692;Churches and cloisters ;Waalwijk;2015;17
8693;Churches and cloisters ;Waalwijk;2016;17
8694;Churches and cloisters ;Waalwijk;2017;17
8695;Churches and cloisters ;Waddinxveen;2013;2
8696;Churches and cloisters ;Waddinxveen;2014;2
8697;Churches and cloisters ;Waddinxveen;2015;2
8698;Churches and cloisters ;Waddinxveen;2016;2
8699;Churches and cloisters ;Waddinxveen;2017;2
8700;Churches and cloisters ;Wageningen;2013;2
8701;Churches and cloisters ;Wageningen;2014;2
8702;Churches and cloisters ;Wageningen;2015;2
8703;Churches and cloisters ;Wageningen;2016;2
8704;Churches and cloisters ;Wageningen;2017;2
8705;Churches and cloisters ;Wassenaar;2013;6
8706;Churches and cloisters ;Wassenaar;2014;6
8707;Churches and cloisters ;Wassenaar;2015;6
8708;Churches and cloisters ;Wassenaar;2016;6
8709;Churches and cloisters ;Wassenaar;2017;6
8710;Churches and cloisters ;Waterland;2013;12
8711;Churches and cloisters ;Waterland;2014;12
8712;Churches and cloisters ;Waterland;2015;12
8713;Churches and cloisters ;Waterland;2016;12
8714;Churches and cloisters ;Waterland;2017;12
8715;Churches and cloisters ;Weert;2013;14
8716;Churches and cloisters ;Weert;2014;14
8717;Churches and cloisters ;Weert;2015;14
8718;Churches and cloisters ;Weert;2016;14
8719;Churches and cloisters ;Weert;2017;14
8720;Churches and cloisters ;Weesp;2013;6
8721;Churches and cloisters ;Weesp;2014;6
8722;Churches and cloisters ;Weesp;2015;6
8723;Churches and cloisters ;Weesp;2016;6
8724;Churches and cloisters ;Weesp;2017;6
8725;Churches and cloisters ;Werkendam;2013;1
8726;Churches and cloisters ;Werkendam;2014;1
8727;Churches and cloisters ;Werkendam;2015;1
8728;Churches and cloisters ;Werkendam;2016;1
8729;Churches and cloisters ;Werkendam;2017;1
8730;Churches and cloisters ;West Maas en Waal;2013;19
8731;Churches and cloisters ;West Maas en Waal;2014;19
8732;Churches and cloisters ;West Maas en Waal;2015;19
8733;Churches and cloisters ;West Maas en Waal;2016;19
8734;Churches and cloisters ;West Maas en Waal;2017;19
8735;Churches and cloisters ;Westerveld;2013;12
8736;Churches and cloisters ;Westerveld;2014;12
8737;Churches and cloisters ;Westerveld;2015;12
8738;Churches and cloisters ;Westerveld;2016;12
8739;Churches and cloisters ;Westerveld;2017;12
8740;Churches and cloisters ;Westervoort;2013;2
8741;Churches and cloisters ;Westervoort;2014;2
8742;Churches and cloisters ;Westervoort;2015;2
8743;Churches and cloisters ;Westervoort;2016;2
8744;Churches and cloisters ;Westervoort;2017;2
8745;Churches and cloisters ;Westland;2013;16
8746;Churches and cloisters ;Westland;2014;16
8747;Churches and cloisters ;Westland;2015;16
8748;Churches and cloisters ;Westland;2016;16
8749;Churches and cloisters ;Westland;2017;16
8750;Churches and cloisters ;Weststellingwerf;2013;15
8751;Churches and cloisters ;Weststellingwerf;2014;15
8752;Churches and cloisters ;Weststellingwerf;2015;15
8753;Churches and cloisters ;Weststellingwerf;2016;15
8754;Churches and cloisters ;Weststellingwerf;2017;15
8755;Churches and cloisters ;Westvoorne;2013;3
8756;Churches and cloisters ;Westvoorne;2014;3
8757;Churches and cloisters ;Westvoorne;2015;3
8758;Churches and cloisters ;Westvoorne;2016;3
8759;Churches and cloisters ;Westvoorne;2017;3
8760;Churches and cloisters ;Wierden;2013;2
