ID;KenmerkenBaanBedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
580;Dienstverband: voltijd;F Bouwnijverheid;2019;261.0;3.7;5.5;6.8;8.3;10.1;15.8;261.0;3.7;5.5;6.8;8.3;10.1;15.8
581;Dienstverband: voltijd;F Bouwnijverheid;2020;261.9;3.8;5.5;6.8;8.3;10.0;15.3;261.9;3.8;5.5;6.8;8.3;10.0;15.3
582;Dienstverband: voltijd;F Bouwnijverheid;2021;266.2;4.1;5.7;7.0;8.5;10.4;15.5;266.2;4.1;5.7;7.0;8.5;10.4;15.5
583;Dienstverband: voltijd;F Bouwnijverheid;2022;269.7;4.1;5.3;6.4;7.9;9.5;14.4;269.7;4.1;5.3;6.4;7.9;9.5;14.4
584;Dienstverband: voltijd;F Bouwnijverheid;2023;271.7;4.5;6.3;7.9;9.8;12.7;21.1;271.7;4.5;6.3;7.9;9.8;12.7;21.1
585;Dienstverband: voltijd;G-N Commerciële dienstverlening;2009;1909.3;72.0;96.8;127.9;162.4;202.7;294.2;1909.3;72.0;96.8;127.9;162.4;202.7;294.2
586;Dienstverband: voltijd;G-N Commerciële dienstverlening;2010;1901.5;81.2;109.9;145.4;182.4;225.6;320.8;1901.5;81.2;109.9;145.4;182.4;225.6;320.8
587;Dienstverband: voltijd;G-N Commerciële dienstverlening;2011;1877.6;75.7;105.6;140.1;176.6;218.5;311.7;1877.6;75.7;105.6;140.1;176.6;218.5;311.7
588;Dienstverband: voltijd;G-N Commerciële dienstverlening;2012;1843.9;70.5;100.2;133.8;168.1;207.2;296.1;1843.9;70.5;100.2;133.8;168.1;207.2;296.0
589;Dienstverband: voltijd;G-N Commerciële dienstverlening;2013;1811.8;72.7;103.8;135.5;168.1;206.8;293.2;1811.8;72.7;103.8;135.5;168.1;206.8;293.2
590;Dienstverband: voltijd;G-N Commerciële dienstverlening;2014;1797.5;73.8;107.8;141.4;178.1;217.5;306.4;1797.5;73.8;107.8;141.4;178.1;217.5;306.4
591;Dienstverband: voltijd;G-N Commerciële dienstverlening;2015;1826.1;74.3;109.6;143.5;178.9;219.9;308.2;1826.1;74.3;109.6;143.5;178.9;219.9;308.2
592;Dienstverband: voltijd;G-N Commerciële dienstverlening;2016;1898.2;84.9;123.0;160.4;201.1;244.3;339.8;1898.2;84.9;123.0;160.4;201.1;244.3;339.8
593;Dienstverband: voltijd;G-N Commerciële dienstverlening;2017;1947.5;85.1;126.1;168.1;213.0;259.9;365.7;1947.5;85.1;126.1;168.1;213.0;259.9;365.7
594;Dienstverband: voltijd;G-N Commerciële dienstverlening;2018;2025.9;86.2;125.6;170.1;218.7;268.6;381.2;2025.9;86.2;125.6;170.1;218.7;268.6;381.2
595;Dienstverband: voltijd;G-N Commerciële dienstverlening;2019;2051.0;77.2;122.4;166.5;215.2;267.0;381.7;2051.0;77.2;122.4;166.5;215.2;267.0;381.7
596;Dienstverband: voltijd;G-N Commerciële dienstverlening;2020;2004.8;72.0;110.5;152.1;197.4;247.5;353.5;2004.8;72.0;110.5;152.1;197.4;247.5;353.5
597;Dienstverband: voltijd;G-N Commerciële dienstverlening;2021;2063.9;75.1;114.0;156.3;203.0;254.9;364.0;2063.9;75.1;114.0;156.3;203.0;254.9;364.0
598;Dienstverband: voltijd;G-N Commerciële dienstverlening;2022;2144.3;74.2;105.1;142.9;188.6;237.4;347.2;2144.3;74.2;105.1;142.9;188.6;237.4;347.2
599;Dienstverband: voltijd;G-N Commerciële dienstverlening;2023;2160.0;84.4;130.8;183.2;241.0;302.9;433.6;2160.0;84.4;130.8;183.2;241.0;302.9;433.6
600;Dienstverband: voltijd;G-I Handel, vervoer en horeca;2009;907.7;32.6;46.1;64.0;84.2;106.8;161.2;907.7;32.6;46.1;64.0;84.2;106.8;161.2
601;Dienstverband: voltijd;G-I Handel, vervoer en horeca;2010;911.9;34.5;48.8;68.2;88.8;112.6;168.7;911.9;34.5;48.8;68.1;88.8;112.6;168.7
602;Dienstverband: voltijd;G-I Handel, vervoer en horeca;2011;897.1;31.3;46.0;64.7;85.1;108.4;163.1;897.1;31.3;46.0;64.7;85.1;108.4;163.1
603;Dienstverband: voltijd;G-I Handel, vervoer en horeca;2012;882.6;29.4;44.0;62.2;81.4;103.2;155.5;882.6;29.4;44.0;62.2;81.4;103.2;155.5
604;Dienstverband: voltijd;G-I Handel, vervoer en horeca;2013;869.4;28.9;45.1;62.0;80.3;102.3;152.8;869.4;28.9;45.1;62.0;80.3;102.3;152.8
605;Dienstverband: voltijd;G-I Handel, vervoer en horeca;2014;843.2;27.8;45.0;61.9;81.9;103.5;153.4;843.2;27.8;45.0;61.9;81.9;103.5;153.4
606;Dienstverband: voltijd;G-I Handel, vervoer en horeca;2015;839.7;26.8;45.7;63.2;82.2;104.8;153.6;839.7;26.8;45.7;63.2;82.2;104.8;153.6
607;Dienstverband: voltijd;G-I Handel, vervoer en horeca;2016;858.9;30.5;49.6;68.4;89.7;113.1;164.3;858.9;30.5;49.6;68.4;89.7;113.1;164.3
608;Dienstverband: voltijd;G-I Handel, vervoer en horeca;2017;881.5;29.1;50.1;71.8;95.7;121.2;177.3;881.5;29.1;50.1;71.8;95.7;121.2;177.3
609;Dienstverband: voltijd;G-I Handel, vervoer en horeca;2018;914.3;31.5;50.3;72.8;98.3;125.3;184.5;914.3;31.5;50.3;72.8;98.3;125.3;184.5
610;Dienstverband: voltijd;G-I Handel, vervoer en horeca;2019;928.1;25.4;48.1;70.3;96.0;124.9;186.5;928.1;25.4;48.1;70.3;96.0;124.9;186.5
611;Dienstverband: voltijd;G-I Handel, vervoer en horeca;2020;912.6;26.0;45.4;67.0;91.3;120.0;178.8;912.6;26.0;45.4;67.0;91.3;120.0;178.8
612;Dienstverband: voltijd;G-I Handel, vervoer en horeca;2021;929.3;27.1;45.9;67.3;92.1;120.3;180.4;929.3;27.1;45.9;67.3;92.1;120.3;180.4
613;Dienstverband: voltijd;G-I Handel, vervoer en horeca;2022;961.7;27.6;40.9;59.4;83.7;110.4;171.6;961.7;27.6;40.9;59.4;83.7;110.4;171.6
614;Dienstverband: voltijd;G-I Handel, vervoer en horeca;2023;963.2;33.5;55.7;82.7;114.0;148.3;221.7;963.2;33.5;55.7;82.7;114.0;148.3;221.7
615;Dienstverband: voltijd;G Handel;2009;594.8;23.3;33.5;46.5;60.8;76.7;115.0;594.8;23.3;33.5;46.5;60.8;76.7;115.0
616;Dienstverband: voltijd;G Handel;2010;595.4;24.2;34.4;48.3;62.8;79.1;117.8;595.4;24.2;34.4;48.3;62.8;79.1;117.8
617;Dienstverband: voltijd;G Handel;2011;585.3;21.9;32.3;45.3;59.5;75.2;112.3;585.3;21.9;32.3;45.3;59.5;75.2;112.3
618;Dienstverband: voltijd;G Handel;2012;577.1;20.3;30.5;42.8;56.1;70.8;105.8;577.1;20.3;30.5;42.8;56.1;70.8;105.8
619;Dienstverband: voltijd;G Handel;2013;565.3;19.5;31.3;42.9;55.1;70.0;104.3;565.3;19.5;31.3;42.9;55.1;70.0;104.3
620;Dienstverband: voltijd;G Handel;2014;545.5;18.9;31.5;43.1;56.1;70.2;103.6;545.5;18.9;31.5;43.1;56.1;70.2;103.6
621;Dienstverband: voltijd;G Handel;2015;540.0;17.6;31.0;42.7;54.8;69.3;101.8;540.0;17.6;31.0;42.7;54.8;69.3;101.8
622;Dienstverband: voltijd;G Handel;2016;547.6;20.0;33.3;45.5;59.0;73.7;107.1;547.6;20.0;33.3;45.5;59.0;73.7;107.1
623;Dienstverband: voltijd;G Handel;2017;556.2;18.4;32.7;46.2;60.0;75.8;111.4;556.2;18.4;32.7;46.2;60.0;75.8;111.4
624;Dienstverband: voltijd;G Handel;2018;574.1;20.2;33.1;47.0;61.6;77.9;114.9;574.1;20.2;33.1;47.0;61.6;77.9;114.9
625;Dienstverband: voltijd;G Handel;2019;578.2;16.0;31.4;44.8;59.8;76.2;113.8;578.2;16.0;31.4;44.8;59.8;76.2;113.8
626;Dienstverband: voltijd;G Handel;2020;574.2;17.3;30.8;44.2;58.8;74.9;110.8;574.2;17.3;30.8;44.2;58.8;74.9;110.8
627;Dienstverband: voltijd;G Handel;2021;587.5;17.5;30.3;43.6;58.2;75.0;112.2;587.5;17.5;30.3;43.6;58.2;75.0;112.2
628;Dienstverband: voltijd;G Handel;2022;599.2;17.7;26.4;37.8;51.6;67.3;104.6;599.2;17.7;26.4;37.8;51.6;67.3;104.6
629;Dienstverband: voltijd;G Handel;2023;595.6;21.2;34.1;49.2;67.5;88.3;134.7;595.6;21.2;34.1;49.2;67.5;88.3;134.7
630;Dienstverband: voltijd;H Vervoer en opslag;2009;235.0;3.8;4.7;6.2;8.7;12.0;19.8;235.0;3.8;4.7;6.2;8.7;12.0;19.8
631;Dienstverband: voltijd;H Vervoer en opslag;2010;233.7;3.7;4.7;6.4;8.9;12.3;20.5;233.7;3.7;4.7;6.4;8.9;12.3;20.5
632;Dienstverband: voltijd;H Vervoer en opslag;2011;228.2;3.4;4.5;5.9;8.1;11.3;19.4;228.2;3.4;4.5;5.9;8.1;11.3;19.4
633;Dienstverband: voltijd;H Vervoer en opslag;2012;222.0;3.2;4.1;5.4;7.2;9.7;17.3;222.0;3.2;4.1;5.4;7.2;9.7;17.3
634;Dienstverband: voltijd;H Vervoer en opslag;2013;221.2;3.3;4.4;5.6;7.1;9.3;15.7;221.2;3.3;4.4;5.6;7.1;9.3;15.7
635;Dienstverband: voltijd;H Vervoer en opslag;2014;215.4;3.4;4.6;6.0;7.9;10.2;16.7;215.4;3.4;4.6;6.0;7.9;10.2;16.7
636;Dienstverband: voltijd;H Vervoer en opslag;2015;215.2;3.5;4.9;6.3;8.1;10.4;16.7;215.2;3.5;4.9;6.3;8.1;10.4;16.7
637;Dienstverband: voltijd;H Vervoer en opslag;2016;222.3;3.8;5.3;6.9;9.1;11.6;18.5;222.3;3.8;5.3;6.9;9.1;11.6;18.5
638;Dienstverband: voltijd;H Vervoer en opslag;2017;228.7;4.2;5.8;7.7;10.3;13.4;21.4;228.7;4.2;5.8;7.7;10.3;13.4;21.4
639;Dienstverband: voltijd;H Vervoer en opslag;2018;237.2;4.1;5.4;7.3;9.9;13.4;22.1;237.2;4.1;5.4;7.3;9.9;13.4;22.1
640;Dienstverband: voltijd;H Vervoer en opslag;2019;242.6;3.6;5.2;7.2;10.1;13.6;23.0;242.6;3.6;5.2;7.2;10.1;13.6;23.0
641;Dienstverband: voltijd;H Vervoer en opslag;2020;239.1;3.3;4.8;6.9;9.7;13.7;23.3;239.1;3.3;4.8;6.9;9.7;13.7;23.3
642;Dienstverband: voltijd;H Vervoer en opslag;2021;243.1;3.3;4.7;6.6;9.4;13.1;23.0;243.1;3.3;4.7;6.6;9.4;13.1;23.0
643;Dienstverband: voltijd;H Vervoer en opslag;2022;251.0;3.4;4.3;5.8;8.5;12.0;21.4;251.0;3.4;4.3;5.8;8.5;12.0;21.4
644;Dienstverband: voltijd;H Vervoer en opslag;2023;254.0;3.8;5.5;8.4;12.4;17.4;29.9;254.0;3.8;5.5;8.4;12.4;17.4;29.9
645;Dienstverband: voltijd;I Horeca;2009;77.9;5.6;7.9;11.3;14.7;18.1;26.4;77.9;5.6;7.9;11.3;14.7;18.1;26.4
646;Dienstverband: voltijd;I Horeca;2010;82.8;6.7;9.6;13.5;17.2;21.3;30.4;82.8;6.7;9.6;13.5;17.2;21.3;30.4
647;Dienstverband: voltijd;I Horeca;2011;83.7;6.1;9.2;13.5;17.4;21.9;31.4;83.7;6.1;9.2;13.5;17.4;21.9;31.4
648;Dienstverband: voltijd;I Horeca;2012;83.5;5.9;9.4;13.9;18.0;22.7;32.4;83.5;5.9;9.4;13.9;18.0;22.7;32.4
649;Dienstverband: voltijd;I Horeca;2013;82.9;6.1;9.4;13.5;18.0;23.0;32.8;82.9;6.1;9.4;13.5;18.0;23.0;32.8
650;Dienstverband: voltijd;I Horeca;2014;82.2;5.5;8.8;12.9;17.9;23.1;33.2;82.2;5.5;8.8;12.9;17.9;23.1;33.2
651;Dienstverband: voltijd;I Horeca;2015;84.4;5.7;9.8;14.3;19.3;25.0;35.1;84.4;5.7;9.8;14.3;19.3;25.0;35.1
652;Dienstverband: voltijd;I Horeca;2016;89.0;6.6;10.9;16.0;21.7;27.7;38.8;89.0;6.6;10.9;16.0;21.7;27.7;38.8
653;Dienstverband: voltijd;I Horeca;2017;96.6;6.5;11.6;17.9;25.4;32.0;44.5;96.6;6.5;11.6;17.9;25.4;32.0;44.5
654;Dienstverband: voltijd;I Horeca;2018;102.9;7.2;11.8;18.5;26.8;34.0;47.4;102.9;7.2;11.8;18.5;26.8;34.0;47.4
655;Dienstverband: voltijd;I Horeca;2019;107.3;5.8;11.5;18.3;26.1;35.1;49.6;107.3;5.8;11.5;18.3;26.1;35.1;49.6
656;Dienstverband: voltijd;I Horeca;2020;99.2;5.4;9.9;16.0;22.8;31.3;44.7;99.2;5.4;9.9;16.0;22.8;31.3;44.7
657;Dienstverband: voltijd;I Horeca;2021;98.6;6.2;10.9;17.1;24.4;32.2;45.3;98.6;6.2;10.9;17.1;24.4;32.2;45.3
658;Dienstverband: voltijd;I Horeca;2022;111.5;6.4;10.1;15.8;23.7;31.2;45.6;111.5;6.4;10.1;15.8;23.7;31.2;45.6
659;Dienstverband: voltijd;I Horeca;2023;113.6;8.4;16.1;25.1;34.1;42.5;57.1;113.6;8.4;16.1;25.1;34.1;42.5;57.1
660;Dienstverband: voltijd;J Informatie en communicatie;2009;163.1;3.7;4.3;5.0;5.9;6.8;9.4;163.1;3.7;4.3;5.0;5.9;6.8;9.4
661;Dienstverband: voltijd;J Informatie en communicatie;2010;156.8;4.0;4.6;5.4;6.2;7.1;9.9;156.8;4.0;4.6;5.4;6.2;7.1;9.9
662;Dienstverband: voltijd;J Informatie en communicatie;2011;156.9;3.8;4.4;5.0;5.8;6.8;9.4;156.9;3.8;4.4;5.0;5.8;6.8;9.4
663;Dienstverband: voltijd;J Informatie en communicatie;2012;158.4;3.9;4.5;5.3;6.0;6.9;9.5;158.4;3.9;4.5;5.3;6.0;6.9;9.5
664;Dienstverband: voltijd;J Informatie en communicatie;2013;156.8;4.5;5.2;5.9;6.7;7.8;10.5;156.8;4.5;5.2;5.9;6.7;7.8;10.5
665;Dienstverband: voltijd;J Informatie en communicatie;2014;162.6;4.8;5.6;6.4;7.4;8.4;11.4;162.6;4.8;5.6;6.4;7.4;8.4;11.4
666;Dienstverband: voltijd;J Informatie en communicatie;2015;166.3;5.2;6.0;6.9;7.7;8.9;11.8;166.3;5.2;6.0;6.9;7.7;8.9;11.8
667;Dienstverband: voltijd;J Informatie en communicatie;2016;172.6;5.7;6.6;7.4;8.5;9.8;12.9;172.6;5.7;6.6;7.4;8.5;9.8;12.9
668;Dienstverband: voltijd;J Informatie en communicatie;2017;179.6;5.8;6.7;7.7;8.9;10.2;13.7;179.6;5.8;6.7;7.7;8.9;10.2;13.7
669;Dienstverband: voltijd;J Informatie en communicatie;2018;187.5;6.2;7.0;7.9;9.2;10.5;14.1;187.5;6.2;7.0;7.9;9.2;10.5;14.1
670;Dienstverband: voltijd;J Informatie en communicatie;2019;193.7;5.9;6.9;7.8;9.0;10.2;13.9;193.7;5.9;6.9;7.8;9.0;10.2;13.9
671;Dienstverband: voltijd;J Informatie en communicatie;2020;198.2;6.0;6.8;7.7;8.8;10.1;13.6;198.2;6.0;6.8;7.7;8.8;10.1;13.6
672;Dienstverband: voltijd;J Informatie en communicatie;2021;207.7;6.2;6.9;7.8;8.8;10.2;13.7;207.7;6.2;6.9;7.8;8.8;10.2;13.7
673;Dienstverband: voltijd;J Informatie en communicatie;2022;219.5;6.4;7.0;7.6;8.6;9.8;13.0;219.5;6.4;7.0;7.6;8.6;9.8;13.0
674;Dienstverband: voltijd;J Informatie en communicatie;2023;224.9;6.2;7.1;8.2;9.5;11.3;16.5;224.9;6.2;7.1;8.2;9.5;11.3;16.5
675;Dienstverband: voltijd;K Financiële dienstverlening;2009;175.4;2.9;3.4;3.9;4.6;5.4;7.9;175.4;2.9;3.4;3.9;4.6;5.4;7.9
676;Dienstverband: voltijd;K Financiële dienstverlening;2010;174.2;3.8;4.3;4.9;5.5;6.4;8.7;174.2;3.8;4.3;4.9;5.5;6.4;8.7
677;Dienstverband: voltijd;K Financiële dienstverlening;2011;171.4;3.8;4.3;4.8;5.4;6.1;8.1;171.4;3.8;4.3;4.8;5.4;6.1;8.1
678;Dienstverband: voltijd;K Financiële dienstverlening;2012;169.7;3.7;4.2;4.7;5.2;5.9;7.8;169.7;3.7;4.2;4.7;5.2;5.9;7.8
679;Dienstverband: voltijd;K Financiële dienstverlening;2013;165.3;4.0;4.5;5.0;5.5;6.2;8.0;165.3;4.0;4.5;5.0;5.5;6.2;8.0
680;Dienstverband: voltijd;K Financiële dienstverlening;2014;158.4;3.8;4.3;4.7;5.1;5.7;7.2;158.4;3.8;4.3;4.7;5.1;5.7;7.2
681;Dienstverband: voltijd;K Financiële dienstverlening;2015;184.9;5.3;5.9;6.4;7.1;7.8;9.6;184.9;5.3;5.9;6.4;7.1;7.8;9.6
682;Dienstverband: voltijd;K Financiële dienstverlening;2016;182.1;5.0;5.5;6.1;6.7;7.3;9.1;182.1;5.0;5.5;6.1;6.7;7.3;9.1
683;Dienstverband: voltijd;K Financiële dienstverlening;2017;174.6;4.6;5.1;5.7;6.3;6.9;8.8;174.6;4.6;5.1;5.7;6.3;6.9;8.8
684;Dienstverband: voltijd;K Financiële dienstverlening;2018;173.7;4.5;4.9;5.5;6.0;6.5;8.4;173.7;4.5;4.9;5.5;6.0;6.5;8.4
685;Dienstverband: voltijd;K Financiële dienstverlening;2019;172.1;4.1;4.7;5.2;5.7;6.2;8.0;172.1;4.1;4.7;5.2;5.7;6.2;8.0
686;Dienstverband: voltijd;K Financiële dienstverlening;2020;176.3;4.2;4.7;5.2;5.7;6.3;7.9;176.3;4.2;4.7;5.2;5.7;6.3;7.9
687;Dienstverband: voltijd;K Financiële dienstverlening;2021;181.6;4.0;4.4;4.8;5.2;6.0;7.3;181.6;4.0;4.4;4.8;5.2;6.0;7.3
688;Dienstverband: voltijd;K Financiële dienstverlening;2022;188.4;3.9;4.1;4.5;5.0;5.6;6.8;188.4;3.9;4.1;4.5;5.0;5.6;6.8
689;Dienstverband: voltijd;K Financiële dienstverlening;2023;192.0;4.2;4.8;5.3;5.9;6.5;8.6;192.0;4.2;4.8;5.3;5.9;6.5;8.6
690;Dienstverband: voltijd;L Verhuur en handel van onroerend goed;2009;43.4;1.7;2.0;2.3;2.6;3.0;4.0;43.4;1.7;2.0;2.3;2.6;3.0;4.0
691;Dienstverband: voltijd;L Verhuur en handel van onroerend goed;2010;42.0;2.0;2.2;2.5;2.9;3.2;4.1;42.0;2.0;2.2;2.5;2.9;3.2;4.1
692;Dienstverband: voltijd;L Verhuur en handel van onroerend goed;2011;41.4;2.3;2.6;2.9;3.2;3.6;4.4;41.4;2.3;2.6;2.9;3.2;3.6;4.4
693;Dienstverband: voltijd;L Verhuur en handel van onroerend goed;2012;39.7;2.1;2.4;2.7;2.9;3.2;4.0;39.7;2.1;2.4;2.7;2.9;3.2;4.0
694;Dienstverband: voltijd;L Verhuur en handel van onroerend goed;2013;38.0;2.0;2.3;2.6;2.8;3.1;3.9;38.0;2.0;2.3;2.6;2.8;3.1;3.9
695;Dienstverband: voltijd;L Verhuur en handel van onroerend goed;2014;37.0;2.0;2.3;2.5;2.8;3.1;3.8;37.0;2.0;2.3;2.5;2.8;3.1;3.8
696;Dienstverband: voltijd;L Verhuur en handel van onroerend goed;2015;35.2;1.6;1.9;2.2;2.5;2.9;3.6;35.2;1.6;1.9;2.2;2.5;2.9;3.6
697;Dienstverband: voltijd;L Verhuur en handel van onroerend goed;2016;35.0;1.6;1.9;2.2;2.5;2.9;3.6;35.0;1.6;1.9;2.2;2.5;2.9;3.6
698;Dienstverband: voltijd;L Verhuur en handel van onroerend goed;2017;35.0;1.4;1.7;2.0;2.3;2.7;3.6;35.0;1.4;1.7;2.0;2.3;2.7;3.6
699;Dienstverband: voltijd;L Verhuur en handel van onroerend goed;2018;35.4;1.3;1.6;1.8;2.2;2.5;3.3;35.4;1.3;1.6;1.8;2.2;2.5;3.3
700;Dienstverband: voltijd;L Verhuur en handel van onroerend goed;2019;35.6;1.1;1.5;1.7;2.1;2.4;3.2;35.6;1.1;1.5;1.7;2.1;2.4;3.2
701;Dienstverband: voltijd;L Verhuur en handel van onroerend goed;2020;35.6;1.1;1.4;1.6;1.9;2.2;2.9;35.6;1.1;1.4;1.6;1.9;2.2;2.9
702;Dienstverband: voltijd;L Verhuur en handel van onroerend goed;2021;36.5;1.1;1.3;1.6;1.8;2.2;2.9;36.5;1.1;1.3;1.6;1.8;2.2;2.9
703;Dienstverband: voltijd;L Verhuur en handel van onroerend goed;2022;36.9;1.1;1.2;1.4;1.7;2.0;2.6;36.9;1.1;1.2;1.4;1.7;2.0;2.6
704;Dienstverband: voltijd;L Verhuur en handel van onroerend goed;2023;37.6;1.2;1.5;1.8;2.1;2.5;3.4;37.6;1.2;1.5;1.8;2.1;2.5;3.4
705;Dienstverband: voltijd;M-N Zakelijke dienstverlening;2009;619.6;31.0;41.0;52.7;65.2;80.6;111.7;619.6;31.0;41.0;52.7;65.2;80.6;111.7
706;Dienstverband: voltijd;M-N Zakelijke dienstverlening;2010;616.5;36.9;50.1;64.4;79.0;96.3;129.4;616.5;36.9;50.1;64.4;79.0;96.3;129.4
707;Dienstverband: voltijd;M-N Zakelijke dienstverlening;2011;610.8;34.5;48.4;62.7;77.1;93.6;126.7;610.8;34.5;48.4;62.7;77.1;93.6;126.7
708;Dienstverband: voltijd;M-N Zakelijke dienstverlening;2012;593.6;31.4;45.1;59.0;72.6;88.0;119.2;593.6;31.4;45.1;59.0;72.6;88.0;119.2
709;Dienstverband: voltijd;M-N Zakelijke dienstverlening;2013;582.4;33.3;46.6;60.0;72.8;87.4;118.0;582.4;33.3;46.6;60.0;72.8;87.4;118.0
710;Dienstverband: voltijd;M-N Zakelijke dienstverlening;2014;596.3;35.5;50.7;65.9;80.9;96.9;130.5;596.3;35.5;50.7;65.9;80.9;96.9;130.5
711;Dienstverband: voltijd;M-N Zakelijke dienstverlening;2015;600.1;35.4;50.1;64.8;79.4;95.6;129.6;600.1;35.4;50.1;64.8;79.4;95.6;129.6
712;Dienstverband: voltijd;M-N Zakelijke dienstverlening;2016;649.6;42.0;59.3;76.3;93.7;111.2;150.0;649.6;42.0;59.3;76.3;93.7;111.2;150.0
713;Dienstverband: voltijd;M-N Zakelijke dienstverlening;2017;676.8;44.2;62.4;80.9;99.9;118.8;162.2;676.8;44.2;62.4;80.9;99.9;118.8;162.2
714;Dienstverband: voltijd;M-N Zakelijke dienstverlening;2018;715.0;42.7;61.7;82.0;103.1;123.8;170.9;715.0;42.7;61.7;82.0;103.1;123.8;170.9
715;Dienstverband: voltijd;M-N Zakelijke dienstverlening;2019;721.5;40.7;61.3;81.5;102.5;123.4;170.1;721.5;40.7;61.3;81.5;102.5;123.4;170.1
716;Dienstverband: voltijd;M-N Zakelijke dienstverlening;2020;682.2;34.7;52.2;70.6;89.7;108.9;150.3;682.2;34.7;52.2;70.6;89.7;108.9;150.3
717;Dienstverband: voltijd;M-N Zakelijke dienstverlening;2021;708.8;36.7;55.4;74.9;95.1;116.2;159.8;708.8;36.7;55.4;74.9;95.1;116.2;159.8
718;Dienstverband: voltijd;M-N Zakelijke dienstverlening;2022;737.8;35.3;51.8;70.0;89.6;109.6;153.2;737.8;35.3;51.8;70.0;89.6;109.6;153.2
719;Dienstverband: voltijd;M-N Zakelijke dienstverlening;2023;742.3;39.4;61.7;85.2;109.5;134.4;183.5;742.3;39.4;61.7;85.2;109.5;134.4;183.5
720;Dienstverband: voltijd;M Specialistische zakelijke diensten;2009;332.2;10.3;11.9;13.9;15.9;18.5;25.2;332.2;10.3;11.9;13.9;15.9;18.5;25.2
721;Dienstverband: voltijd;M Specialistische zakelijke diensten;2010;314.7;11.8;13.3;15.4;17.5;20.1;26.5;314.7;11.8;13.3;15.4;17.5;20.1;26.5
722;Dienstverband: voltijd;M Specialistische zakelijke diensten;2011;308.9;11.7;13.4;15.1;17.2;19.6;25.6;308.9;11.7;13.4;15.1;17.2;19.6;25.6
723;Dienstverband: voltijd;M Specialistische zakelijke diensten;2012;302.3;11.0;12.7;14.4;16.2;18.4;24.0;302.3;11.0;12.7;14.4;16.2;18.4;24.0
724;Dienstverband: voltijd;M Specialistische zakelijke diensten;2013;294.7;12.0;13.9;15.5;17.2;19.4;24.7;294.7;12.0;13.9;15.5;17.2;19.4;24.7
725;Dienstverband: voltijd;M Specialistische zakelijke diensten;2014;293.8;12.3;14.3;16.0;18.0;20.2;25.8;293.8;12.3;14.3;16.0;18.0;20.2;25.8
726;Dienstverband: voltijd;M Specialistische zakelijke diensten;2015;284.3;12.1;14.1;15.9;17.8;20.4;25.8;284.3;12.1;14.1;15.9;17.8;20.4;25.8
727;Dienstverband: voltijd;M Specialistische zakelijke diensten;2016;292.7;12.8;14.9;16.7;18.9;21.4;27.0;292.7;12.8;14.9;16.7;18.9;21.4;27.0
728;Dienstverband: voltijd;M Specialistische zakelijke diensten;2017;294.3;12.6;14.5;16.4;18.6;21.1;27.7;294.3;12.6;14.5;16.4;18.6;21.1;27.7
729;Dienstverband: voltijd;M Specialistische zakelijke diensten;2018;303.7;12.7;14.4;16.3;18.5;21.0;27.6;303.7;12.7;14.4;16.3;18.5;21.0;27.6
730;Dienstverband: voltijd;M Specialistische zakelijke diensten;2019;312.8;12.5;14.5;16.4;18.6;21.0;27.7;312.8;12.5;14.5;16.4;18.6;21.0;27.7
731;Dienstverband: voltijd;M Specialistische zakelijke diensten;2020;311.7;12.0;13.8;15.8;17.8;20.5;26.6;311.7;12.0;13.8;15.8;17.8;20.5;26.6
732;Dienstverband: voltijd;M Specialistische zakelijke diensten;2021;318.6;12.5;14.1;15.9;17.8;20.7;26.3;318.6;12.5;14.1;15.9;17.8;20.7;26.3
733;Dienstverband: voltijd;M Specialistische zakelijke diensten;2022;334.4;12.5;13.6;15.1;17.1;19.5;24.8;334.4;12.5;13.6;15.1;17.1;19.5;24.8
734;Dienstverband: voltijd;M Specialistische zakelijke diensten;2023;346.5;12.7;14.8;17.0;19.4;22.4;30.8;346.5;12.7;14.8;17.0;19.4;22.4;30.8
735;Dienstverband: voltijd;N Verhuur en overige zakelijke diensten;2009;287.5;20.7;29.1;38.8;49.3;62.0;86.5;287.5;20.7;29.1;38.8;49.3;62.0;86.5
736;Dienstverband: voltijd;N Verhuur en overige zakelijke diensten;2010;301.8;25.1;36.8;49.1;61.5;76.2;102.9;301.8;25.1;36.8;49.1;61.5;76.2;102.9
737;Dienstverband: voltijd;N Verhuur en overige zakelijke diensten;2011;301.9;22.8;35.0;47.6;59.9;74.0;101.1;301.9;22.8;35.0;47.6;59.9;74.0;101.1
738;Dienstverband: voltijd;N Verhuur en overige zakelijke diensten;2012;291.2;20.4;32.4;44.6;56.4;69.5;95.2;291.2;20.4;32.4;44.6;56.4;69.5;95.2
739;Dienstverband: voltijd;N Verhuur en overige zakelijke diensten;2013;287.7;21.3;32.7;44.5;55.6;68.0;93.3;287.7;21.3;32.7;44.5;55.6;68.0;93.3
