ID;Woningkenmerken;RegioS;Perioden;GemiddeldAardgasverbruik_1;GemiddeldeElektriciteitslevering_2;GemiddeldeNettoElektriciteitslevering_3;Stadsverwarming_4
390;Totaal woningen;Almere;2022;360.0;2850.0;2430.0;52.1
391;Totaal woningen;Almere;2023;310.0;2670.0;2130.0;52.5
392;Totaal woningen;Alphen aan den Rijn;2010;1650.0;3300.0;;
393;Totaal woningen;Alphen aan den Rijn;2011;1300.0;3300.0;;
394;Totaal woningen;Alphen aan den Rijn;2012;1350.0;3250.0;;
395;Totaal woningen;Alphen aan den Rijn;2013;1450.0;3200.0;;
396;Totaal woningen;Alphen aan den Rijn;2014;1150.0;3100.0;;
397;Totaal woningen;Alphen aan den Rijn;2015;1240.0;3090.0;;
398;Totaal woningen;Alphen aan den Rijn;2016;1260.0;2990.0;;
399;Totaal woningen;Alphen aan den Rijn;2017;1240.0;2930.0;;
400;Totaal woningen;Alphen aan den Rijn;2018;1230.0;2840.0;;
401;Totaal woningen;Alphen aan den Rijn;2019;1160.0;2800.0;;
402;Totaal woningen;Alphen aan den Rijn;2020;1090.0;2830.0;;
403;Totaal woningen;Alphen aan den Rijn;2021;1220.0;2860.0;2500.0;
404;Totaal woningen;Alphen aan den Rijn;2022;940.0;2670.0;2190.0;
405;Totaal woningen;Alphen aan den Rijn;2023;810.0;2530.0;1920.0;
406;Totaal woningen;Alphen-Chaam;2010;2650.0;4200.0;;
407;Totaal woningen;Alphen-Chaam;2011;2050.0;4200.0;;
408;Totaal woningen;Alphen-Chaam;2012;2200.0;4150.0;;
409;Totaal woningen;Alphen-Chaam;2013;2350.0;4100.0;;
410;Totaal woningen;Alphen-Chaam;2014;1750.0;3900.0;;
411;Totaal woningen;Alphen-Chaam;2015;1790.0;3780.0;;
412;Totaal woningen;Alphen-Chaam;2016;1860.0;3730.0;;
413;Totaal woningen;Alphen-Chaam;2017;1800.0;3650.0;;
414;Totaal woningen;Alphen-Chaam;2018;1800.0;3700.0;;
415;Totaal woningen;Alphen-Chaam;2019;1670.0;3600.0;;
416;Totaal woningen;Alphen-Chaam;2020;1560.0;3610.0;;
417;Totaal woningen;Alphen-Chaam;2021;1730.0;3670.0;3170.0;
418;Totaal woningen;Alphen-Chaam;2022;1350.0;3470.0;2750.0;
419;Totaal woningen;Alphen-Chaam;2023;1110.0;3290.0;2290.0;
420;Totaal woningen;Altena;2010;;;;
421;Totaal woningen;Altena;2011;;;;
422;Totaal woningen;Altena;2012;;;;
423;Totaal woningen;Altena;2013;;;;
424;Totaal woningen;Altena;2014;;;;
425;Totaal woningen;Altena;2015;;;;
426;Totaal woningen;Altena;2016;;;;
427;Totaal woningen;Altena;2017;;;;
428;Totaal woningen;Altena;2018;;;;
429;Totaal woningen;Altena;2019;1410.0;3240.0;;
430;Totaal woningen;Altena;2020;1340.0;3260.0;;
431;Totaal woningen;Altena;2021;1500.0;3320.0;2910.0;
432;Totaal woningen;Altena;2022;1140.0;3130.0;2550.0;
433;Totaal woningen;Altena;2023;950.0;2980.0;2140.0;
434;Totaal woningen;Ameland;2010;2450.0;3400.0;;
435;Totaal woningen;Ameland;2011;1950.0;3550.0;;
436;Totaal woningen;Ameland;2012;2150.0;3550.0;;
437;Totaal woningen;Ameland;2013;2250.0;3650.0;;
438;Totaal woningen;Ameland;2014;1650.0;3250.0;;
439;Totaal woningen;Ameland;2015;1750.0;3200.0;;
440;Totaal woningen;Ameland;2016;1840.0;3060.0;;
441;Totaal woningen;Ameland;2017;1720.0;2980.0;;
442;Totaal woningen;Ameland;2018;1770.0;2970.0;;
443;Totaal woningen;Ameland;2019;1610.0;2940.0;;
444;Totaal woningen;Ameland;2020;1570.0;3100.0;;
445;Totaal woningen;Ameland;2021;1760.0;3180.0;2830.0;
446;Totaal woningen;Ameland;2022;1370.0;2980.0;2450.0;
447;Totaal woningen;Ameland;2023;1130.0;2790.0;2040.0;
448;Totaal woningen;Amersfoort;2010;1650.0;3200.0;;
449;Totaal woningen;Amersfoort;2011;1300.0;3200.0;;
450;Totaal woningen;Amersfoort;2012;1350.0;3100.0;;5.6
451;Totaal woningen;Amersfoort;2013;1450.0;3050.0;;5.0
452;Totaal woningen;Amersfoort;2014;1050.0;2900.0;;
453;Totaal woningen;Amersfoort;2015;1140.0;2910.0;;5.0
454;Totaal woningen;Amersfoort;2016;1170.0;2850.0;;5.2
455;Totaal woningen;Amersfoort;2017;1130.0;2810.0;;5.1
456;Totaal woningen;Amersfoort;2018;1130.0;2740.0;;
457;Totaal woningen;Amersfoort;2019;1050.0;2640.0;;5.0
458;Totaal woningen;Amersfoort;2020;1010.0;2650.0;;5.2
459;Totaal woningen;Amersfoort;2021;1120.0;2710.0;2390.0;4.3
460;Totaal woningen;Amersfoort;2022;870.0;2530.0;2120.0;5.1
461;Totaal woningen;Amersfoort;2023;740.0;2400.0;1870.0;5.1
462;Totaal woningen;Amstelveen;2010;1800.0;3100.0;;
463;Totaal woningen;Amstelveen;2011;1400.0;3150.0;;
464;Totaal woningen;Amstelveen;2012;1500.0;3100.0;;
465;Totaal woningen;Amstelveen;2013;1550.0;3100.0;;
466;Totaal woningen;Amstelveen;2014;1150.0;3000.0;;
467;Totaal woningen;Amstelveen;2015;1150.0;2930.0;;6.8
468;Totaal woningen;Amstelveen;2016;1210.0;2890.0;;6.7
469;Totaal woningen;Amstelveen;2017;1180.0;2910.0;;7.1
470;Totaal woningen;Amstelveen;2018;1210.0;2780.0;;
471;Totaal woningen;Amstelveen;2019;1140.0;2720.0;;3.7
472;Totaal woningen;Amstelveen;2020;1070.0;2740.0;;5.8
473;Totaal woningen;Amstelveen;2021;1200.0;2790.0;2610.0;5.2
474;Totaal woningen;Amstelveen;2022;940.0;2630.0;2390.0;6.2
475;Totaal woningen;Amstelveen;2023;820.0;2470.0;2160.0;6.3
476;Totaal woningen;Amsterdam;2010;1300.0;2350.0;;5.0
477;Totaal woningen;Amsterdam;2011;1000.0;2350.0;;6.0
478;Totaal woningen;Amsterdam;2012;1050.0;2350.0;;7.4
479;Totaal woningen;Amsterdam;2013;1150.0;2300.0;;7.1
480;Totaal woningen;Amsterdam;2014;850.0;2250.0;;7.0
481;Totaal woningen;Amsterdam;2015;870.0;2230.0;;9.7
482;Totaal woningen;Amsterdam;2016;900.0;2210.0;;10.1
483;Totaal woningen;Amsterdam;2017;850.0;2160.0;;10.8
484;Totaal woningen;Amsterdam;2018;870.0;2090.0;;
485;Totaal woningen;Amsterdam;2019;800.0;2050.0;;14.0
486;Totaal woningen;Amsterdam;2020;770.0;2090.0;;14.7
487;Totaal woningen;Amsterdam;2021;880.0;2130.0;2090.0;14.7
488;Totaal woningen;Amsterdam;2022;680.0;2000.0;1940.0;16.7
489;Totaal woningen;Amsterdam;2023;600.0;1880.0;1800.0;17.2
490;Totaal woningen;Andijk;2010;2150.0;3750.0;;
491;Totaal woningen;Andijk;2011;;;;
492;Totaal woningen;Andijk;2012;;;;
493;Totaal woningen;Andijk;2013;;;;
494;Totaal woningen;Andijk;2014;;;;
495;Totaal woningen;Andijk;2015;;;;
496;Totaal woningen;Andijk;2016;;;;
497;Totaal woningen;Andijk;2017;;;;
498;Totaal woningen;Andijk;2018;;;;
499;Totaal woningen;Andijk;2019;;;;
500;Totaal woningen;Andijk;2020;;;;
501;Totaal woningen;Andijk;2021;;;;
502;Totaal woningen;Andijk;2022;;;;
503;Totaal woningen;Andijk;2023;;;;
504;Totaal woningen;Anna Paulowna;2010;2100.0;3800.0;;
505;Totaal woningen;Anna Paulowna;2011;1650.0;3800.0;;
506;Totaal woningen;Anna Paulowna;2012;;;;
507;Totaal woningen;Anna Paulowna;2013;;;;
508;Totaal woningen;Anna Paulowna;2014;;;;
509;Totaal woningen;Anna Paulowna;2015;;;;
510;Totaal woningen;Anna Paulowna;2016;;;;
511;Totaal woningen;Anna Paulowna;2017;;;;
512;Totaal woningen;Anna Paulowna;2018;;;;
513;Totaal woningen;Anna Paulowna;2019;;;;
514;Totaal woningen;Anna Paulowna;2020;;;;
515;Totaal woningen;Anna Paulowna;2021;;;;
516;Totaal woningen;Anna Paulowna;2022;;;;
517;Totaal woningen;Anna Paulowna;2023;;;;
518;Totaal woningen;Apeldoorn;2010;2000.0;3350.0;;
519;Totaal woningen;Apeldoorn;2011;1550.0;3350.0;;
520;Totaal woningen;Apeldoorn;2012;1650.0;3250.0;;
521;Totaal woningen;Apeldoorn;2013;1750.0;3200.0;;
522;Totaal woningen;Apeldoorn;2014;1250.0;3150.0;;
523;Totaal woningen;Apeldoorn;2015;1380.0;3100.0;;
524;Totaal woningen;Apeldoorn;2016;1440.0;2960.0;;
525;Totaal woningen;Apeldoorn;2017;1380.0;2890.0;;
526;Totaal woningen;Apeldoorn;2018;1390.0;2790.0;;
527;Totaal woningen;Apeldoorn;2019;1290.0;2790.0;;3.3
528;Totaal woningen;Apeldoorn;2020;1210.0;2830.0;;3.3
529;Totaal woningen;Apeldoorn;2021;1360.0;2870.0;2530.0;3.3
530;Totaal woningen;Apeldoorn;2022;1070.0;2700.0;2250.0;3.6
531;Totaal woningen;Apeldoorn;2023;890.0;2570.0;1970.0;3.7
532;Totaal woningen;Appingedam;2010;2050.0;3000.0;;
533;Totaal woningen;Appingedam;2011;1600.0;2950.0;;
534;Totaal woningen;Appingedam;2012;1750.0;2950.0;;
535;Totaal woningen;Appingedam;2013;1800.0;2850.0;;
536;Totaal woningen;Appingedam;2014;1350.0;2700.0;;
537;Totaal woningen;Appingedam;2015;1450.0;2660.0;;
538;Totaal woningen;Appingedam;2016;1500.0;2550.0;;
539;Totaal woningen;Appingedam;2017;1400.0;2460.0;;
540;Totaal woningen;Appingedam;2018;1430.0;2440.0;;
541;Totaal woningen;Appingedam;2019;1330.0;2390.0;;
542;Totaal woningen;Appingedam;2020;1260.0;2480.0;;
543;Totaal woningen;Appingedam;2021;;;;
544;Totaal woningen;Appingedam;2022;;;;
545;Totaal woningen;Appingedam;2023;;;;
546;Totaal woningen;Arnhem;2010;1600.0;2850.0;;
547;Totaal woningen;Arnhem;2011;1250.0;2850.0;;
548;Totaal woningen;Arnhem;2012;1300.0;2850.0;;5.9
549;Totaal woningen;Arnhem;2013;1400.0;2800.0;;5.7
550;Totaal woningen;Arnhem;2014;1050.0;2700.0;;6.0
551;Totaal woningen;Arnhem;2015;1110.0;2670.0;;7.3
552;Totaal woningen;Arnhem;2016;1150.0;2600.0;;7.3
553;Totaal woningen;Arnhem;2017;1110.0;2540.0;;7.4
554;Totaal woningen;Arnhem;2018;1110.0;2440.0;;
555;Totaal woningen;Arnhem;2019;1010.0;2420.0;;9.8
556;Totaal woningen;Arnhem;2020;960.0;2470.0;;9.7
557;Totaal woningen;Arnhem;2021;1080.0;2510.0;2310.0;10.2
558;Totaal woningen;Arnhem;2022;850.0;2380.0;2120.0;10.7
559;Totaal woningen;Arnhem;2023;720.0;2250.0;1910.0;11.3
560;Totaal woningen;Assen;2010;1950.0;3150.0;;
561;Totaal woningen;Assen;2011;1550.0;3150.0;;
562;Totaal woningen;Assen;2012;1650.0;3100.0;;
563;Totaal woningen;Assen;2013;1700.0;3050.0;;
564;Totaal woningen;Assen;2014;1300.0;2900.0;;
565;Totaal woningen;Assen;2015;1380.0;2800.0;;
566;Totaal woningen;Assen;2016;1420.0;2730.0;;
567;Totaal woningen;Assen;2017;1350.0;2660.0;;
568;Totaal woningen;Assen;2018;1340.0;2570.0;;
569;Totaal woningen;Assen;2019;1230.0;2490.0;;
570;Totaal woningen;Assen;2020;1170.0;2490.0;;
571;Totaal woningen;Assen;2021;1290.0;2520.0;2070.0;
572;Totaal woningen;Assen;2022;1010.0;2370.0;1830.0;
573;Totaal woningen;Assen;2023;860.0;2250.0;1580.0;
574;Totaal woningen;Asten;2010;2250.0;4050.0;;
575;Totaal woningen;Asten;2011;1800.0;4100.0;;
576;Totaal woningen;Asten;2012;1850.0;4050.0;;
577;Totaal woningen;Asten;2013;1950.0;3950.0;;
578;Totaal woningen;Asten;2014;1450.0;3800.0;;
579;Totaal woningen;Asten;2015;1570.0;3740.0;;
580;Totaal woningen;Asten;2016;1620.0;3660.0;;
581;Totaal woningen;Asten;2017;1580.0;3560.0;;
582;Totaal woningen;Asten;2018;1600.0;3550.0;;
583;Totaal woningen;Asten;2019;1490.0;3440.0;;
584;Totaal woningen;Asten;2020;1400.0;3400.0;;
585;Totaal woningen;Asten;2021;1540.0;3430.0;2880.0;
586;Totaal woningen;Asten;2022;1200.0;3200.0;2430.0;
587;Totaal woningen;Asten;2023;990.0;3050.0;2030.0;
588;Totaal woningen;Baarle-Nassau;2010;2600.0;4000.0;;
589;Totaal woningen;Baarle-Nassau;2011;1950.0;4000.0;;
590;Totaal woningen;Baarle-Nassau;2012;2050.0;3850.0;;
591;Totaal woningen;Baarle-Nassau;2013;2200.0;3850.0;;
592;Totaal woningen;Baarle-Nassau;2014;1600.0;3800.0;;
593;Totaal woningen;Baarle-Nassau;2015;1800.0;3590.0;;
594;Totaal woningen;Baarle-Nassau;2016;1750.0;3490.0;;
595;Totaal woningen;Baarle-Nassau;2017;1710.0;3530.0;;
596;Totaal woningen;Baarle-Nassau;2018;1760.0;3530.0;;
597;Totaal woningen;Baarle-Nassau;2019;1620.0;3430.0;;
598;Totaal woningen;Baarle-Nassau;2020;1530.0;3440.0;;
599;Totaal woningen;Baarle-Nassau;2021;1690.0;3500.0;3120.0;
600;Totaal woningen;Baarle-Nassau;2022;1310.0;3290.0;2710.0;
601;Totaal woningen;Baarle-Nassau;2023;1100.0;3120.0;2300.0;
602;Totaal woningen;Baarn;2010;2400.0;3450.0;;
603;Totaal woningen;Baarn;2011;1800.0;3350.0;;
604;Totaal woningen;Baarn;2012;1900.0;3300.0;;
605;Totaal woningen;Baarn;2013;2050.0;3250.0;;
606;Totaal woningen;Baarn;2014;1450.0;3050.0;;
607;Totaal woningen;Baarn;2015;1630.0;3090.0;;
608;Totaal woningen;Baarn;2016;1660.0;3000.0;;
609;Totaal woningen;Baarn;2017;1640.0;2980.0;;
610;Totaal woningen;Baarn;2018;1570.0;2860.0;;
611;Totaal woningen;Baarn;2019;1450.0;2770.0;;
612;Totaal woningen;Baarn;2020;1370.0;2850.0;;
613;Totaal woningen;Baarn;2021;1560.0;2900.0;2670.0;
614;Totaal woningen;Baarn;2022;1210.0;2730.0;2410.0;
615;Totaal woningen;Baarn;2023;1030.0;2570.0;2130.0;
616;Totaal woningen;Barendrecht;2010;1600.0;3650.0;;
617;Totaal woningen;Barendrecht;2011;1250.0;3650.0;;
618;Totaal woningen;Barendrecht;2012;1350.0;3600.0;;
619;Totaal woningen;Barendrecht;2013;1400.0;3600.0;;
620;Totaal woningen;Barendrecht;2014;1050.0;3450.0;;
621;Totaal woningen;Barendrecht;2015;1140.0;3420.0;;4.2
622;Totaal woningen;Barendrecht;2016;1210.0;3360.0;;4.2
623;Totaal woningen;Barendrecht;2017;1180.0;3310.0;;4.2
624;Totaal woningen;Barendrecht;2018;1130.0;3230.0;;
625;Totaal woningen;Barendrecht;2019;1060.0;3110.0;;3.9
626;Totaal woningen;Barendrecht;2020;1020.0;3120.0;;4.1
627;Totaal woningen;Barendrecht;2021;1170.0;3170.0;2840.0;4.1
628;Totaal woningen;Barendrecht;2022;890.0;2940.0;2470.0;4.1
629;Totaal woningen;Barendrecht;2023;770.0;2740.0;2070.0;4.0
630;Totaal woningen;Barneveld;2010;2300.0;3850.0;;
631;Totaal woningen;Barneveld;2011;1800.0;3850.0;;
632;Totaal woningen;Barneveld;2012;1950.0;3850.0;;
633;Totaal woningen;Barneveld;2013;2050.0;3750.0;;
634;Totaal woningen;Barneveld;2014;1500.0;3600.0;;
635;Totaal woningen;Barneveld;2015;1570.0;3510.0;;
636;Totaal woningen;Barneveld;2016;1660.0;3420.0;;
637;Totaal woningen;Barneveld;2017;1580.0;3330.0;;
638;Totaal woningen;Barneveld;2018;1540.0;3180.0;;
639;Totaal woningen;Barneveld;2019;1410.0;3160.0;;
640;Totaal woningen;Barneveld;2020;1290.0;3160.0;;
641;Totaal woningen;Barneveld;2021;1450.0;3240.0;2840.0;
642;Totaal woningen;Barneveld;2022;1150.0;3070.0;2470.0;
643;Totaal woningen;Barneveld;2023;960.0;2930.0;2110.0;
644;Totaal woningen;Bedum;2010;2300.0;3300.0;;
645;Totaal woningen;Bedum;2011;1850.0;3250.0;;
646;Totaal woningen;Bedum;2012;1950.0;3200.0;;
647;Totaal woningen;Bedum;2013;2050.0;3150.0;;
648;Totaal woningen;Bedum;2014;1550.0;3000.0;;
649;Totaal woningen;Bedum;2015;1600.0;2880.0;;
650;Totaal woningen;Bedum;2016;1670.0;2720.0;;
651;Totaal woningen;Bedum;2017;1540.0;2580.0;;
652;Totaal woningen;Bedum;2018;1580.0;2550.0;;
653;Totaal woningen;Bedum;2019;;;;
654;Totaal woningen;Bedum;2020;;;;
655;Totaal woningen;Bedum;2021;;;;
656;Totaal woningen;Bedum;2022;;;;
657;Totaal woningen;Bedum;2023;;;;
658;Totaal woningen;Beek (L.);2010;2400.0;3750.0;;
659;Totaal woningen;Beek (L.);2011;1750.0;3600.0;;
660;Totaal woningen;Beek (L.);2012;1900.0;3600.0;;
661;Totaal woningen;Beek (L.);2013;2000.0;3500.0;;
662;Totaal woningen;Beek (L.);2014;1450.0;3350.0;;
663;Totaal woningen;Beek (L.);2015;1570.0;3300.0;;
664;Totaal woningen;Beek (L.);2016;1700.0;3230.0;;
665;Totaal woningen;Beek (L.);2017;1600.0;3140.0;;
666;Totaal woningen;Beek (L.);2018;1600.0;3070.0;;
667;Totaal woningen;Beek (L.);2019;1480.0;2970.0;;
668;Totaal woningen;Beek (L.);2020;1370.0;2970.0;;
669;Totaal woningen;Beek (L.);2021;1560.0;3040.0;2440.0;
670;Totaal woningen;Beek (L.);2022;1220.0;2890.0;2120.0;
671;Totaal woningen;Beek (L.);2023;1000.0;2790.0;1830.0;
672;Totaal woningen;Beekdaelen;2010;;;;
673;Totaal woningen;Beekdaelen;2011;;;;
674;Totaal woningen;Beekdaelen;2012;;;;
675;Totaal woningen;Beekdaelen;2013;;;;
676;Totaal woningen;Beekdaelen;2014;;;;
677;Totaal woningen;Beekdaelen;2015;;;;
678;Totaal woningen;Beekdaelen;2016;;;;
679;Totaal woningen;Beekdaelen;2017;;;;
680;Totaal woningen;Beekdaelen;2018;;;;
681;Totaal woningen;Beekdaelen;2019;1590.0;3200.0;;
682;Totaal woningen;Beekdaelen;2020;1480.0;3200.0;;
683;Totaal woningen;Beekdaelen;2021;1680.0;3270.0;2610.0;
684;Totaal woningen;Beekdaelen;2022;1300.0;3120.0;2290.0;
685;Totaal woningen;Beekdaelen;2023;1060.0;3020.0;1970.0;
686;Totaal woningen;Beemster;2010;2400.0;3800.0;;
687;Totaal woningen;Beemster;2011;1950.0;3800.0;;
688;Totaal woningen;Beemster;2012;2000.0;3700.0;;
689;Totaal woningen;Beemster;2013;2150.0;3600.0;;
690;Totaal woningen;Beemster;2014;1600.0;3450.0;;
691;Totaal woningen;Beemster;2015;1610.0;3240.0;;
692;Totaal woningen;Beemster;2016;1670.0;3190.0;;
693;Totaal woningen;Beemster;2017;1640.0;3270.0;;
694;Totaal woningen;Beemster;2018;1690.0;3270.0;;
695;Totaal woningen;Beemster;2019;1530.0;3280.0;;
696;Totaal woningen;Beemster;2020;1460.0;3360.0;;
697;Totaal woningen;Beemster;2021;1660.0;3450.0;2980.0;
698;Totaal woningen;Beemster;2022;;;;
699;Totaal woningen;Beemster;2023;;;;
700;Totaal woningen;Beesel;2010;2100.0;3850.0;;
701;Totaal woningen;Beesel;2011;1600.0;3750.0;;
702;Totaal woningen;Beesel;2012;1700.0;3700.0;;
703;Totaal woningen;Beesel;2013;1850.0;3650.0;;
704;Totaal woningen;Beesel;2014;1350.0;3500.0;;
705;Totaal woningen;Beesel;2015;1460.0;3430.0;;3.2
706;Totaal woningen;Beesel;2016;1550.0;3410.0;;3.2
707;Totaal woningen;Beesel;2017;1460.0;3390.0;;3.2
708;Totaal woningen;Beesel;2018;1460.0;3250.0;;
709;Totaal woningen;Beesel;2019;1370.0;3140.0;;
710;Totaal woningen;Beesel;2020;1290.0;3130.0;;
711;Totaal woningen;Beesel;2021;1440.0;3160.0;2530.0;
712;Totaal woningen;Beesel;2022;1120.0;3000.0;2230.0;2.2
713;Totaal woningen;Beesel;2023;910.0;2890.0;1880.0;2.2
714;Totaal woningen;Bellingwedde;2010;2700.0;3650.0;;
715;Totaal woningen;Bellingwedde;2011;2150.0;3650.0;;
716;Totaal woningen;Bellingwedde;2012;2300.0;3600.0;;
717;Totaal woningen;Bellingwedde;2013;2400.0;3550.0;;
718;Totaal woningen;Bellingwedde;2014;1800.0;3400.0;;
719;Totaal woningen;Bellingwedde;2015;1890.0;3280.0;;
720;Totaal woningen;Bellingwedde;2016;2020.0;3220.0;;
721;Totaal woningen;Bellingwedde;2017;1900.0;3170.0;;
722;Totaal woningen;Bellingwedde;2018;;;;
723;Totaal woningen;Bellingwedde;2019;;;;
724;Totaal woningen;Bellingwedde;2020;;;;
725;Totaal woningen;Bellingwedde;2021;;;;
726;Totaal woningen;Bellingwedde;2022;;;;
727;Totaal woningen;Bellingwedde;2023;;;;
728;Totaal woningen;Berg en Dal;2010;;;;
729;Totaal woningen;Berg en Dal;2011;;;;
730;Totaal woningen;Berg en Dal;2012;;;;
731;Totaal woningen;Berg en Dal;2013;;;;
732;Totaal woningen;Berg en Dal;2014;;;;
733;Totaal woningen;Berg en Dal;2015;;;;
734;Totaal woningen;Berg en Dal;2016;1580.0;3170.0;;
735;Totaal woningen;Berg en Dal;2017;1520.0;3090.0;;
736;Totaal woningen;Berg en Dal;2018;1510.0;2990.0;;
737;Totaal woningen;Berg en Dal;2019;1410.0;2990.0;;
738;Totaal woningen;Berg en Dal;2020;1340.0;3020.0;;
739;Totaal woningen;Berg en Dal;2021;1480.0;3050.0;2650.0;
740;Totaal woningen;Berg en Dal;2022;1170.0;2870.0;2330.0;
741;Totaal woningen;Berg en Dal;2023;960.0;2730.0;2010.0;
742;Totaal woningen;Bergambacht;2010;2100.0;3650.0;;
743;Totaal woningen;Bergambacht;2011;1650.0;3600.0;;
744;Totaal woningen;Bergambacht;2012;1700.0;3450.0;;
745;Totaal woningen;Bergambacht;2013;1850.0;3500.0;;
746;Totaal woningen;Bergambacht;2014;1350.0;3250.0;;
747;Totaal woningen;Bergambacht;2015;;;;
748;Totaal woningen;Bergambacht;2016;;;;
749;Totaal woningen;Bergambacht;2017;;;;
750;Totaal woningen;Bergambacht;2018;;;;
751;Totaal woningen;Bergambacht;2019;;;;
752;Totaal woningen;Bergambacht;2020;;;;
753;Totaal woningen;Bergambacht;2021;;;;
754;Totaal woningen;Bergambacht;2022;;;;
755;Totaal woningen;Bergambacht;2023;;;;
756;Totaal woningen;Bergeijk;2010;2450.0;4100.0;;
757;Totaal woningen;Bergeijk;2011;1950.0;4150.0;;
758;Totaal woningen;Bergeijk;2012;2100.0;4050.0;;
759;Totaal woningen;Bergeijk;2013;2150.0;4000.0;;
760;Totaal woningen;Bergeijk;2014;1600.0;3850.0;;
761;Totaal woningen;Bergeijk;2015;1670.0;3760.0;;
762;Totaal woningen;Bergeijk;2016;1780.0;3700.0;;
763;Totaal woningen;Bergeijk;2017;1710.0;3690.0;;
764;Totaal woningen;Bergeijk;2018;1710.0;3630.0;;
765;Totaal woningen;Bergeijk;2019;1590.0;3500.0;;
766;Totaal woningen;Bergeijk;2020;1480.0;3490.0;;
767;Totaal woningen;Bergeijk;2021;1660.0;3530.0;2890.0;
768;Totaal woningen;Bergeijk;2022;1290.0;3330.0;2490.0;
769;Totaal woningen;Bergeijk;2023;1070.0;3180.0;2080.0;
770;Totaal woningen;Bergen (L.);2010;2400.0;4150.0;;
771;Totaal woningen;Bergen (L.);2011;1800.0;4000.0;;
772;Totaal woningen;Bergen (L.);2012;1900.0;3950.0;;
773;Totaal woningen;Bergen (L.);2013;2000.0;3900.0;;
774;Totaal woningen;Bergen (L.);2014;1500.0;3700.0;;
775;Totaal woningen;Bergen (L.);2015;1600.0;3630.0;;
776;Totaal woningen;Bergen (L.);2016;1660.0;3570.0;;
777;Totaal woningen;Bergen (L.);2017;1600.0;3520.0;;
778;Totaal woningen;Bergen (L.);2018;1620.0;3540.0;;
779;Totaal woningen;Bergen (L.);2019;1520.0;3440.0;;
780;Totaal woningen;Bergen (L.);2020;1450.0;3460.0;;
781;Totaal woningen;Bergen (L.);2021;1630.0;3440.0;2850.0;
782;Totaal woningen;Bergen (L.);2022;1260.0;3250.0;2460.0;
783;Totaal woningen;Bergen (L.);2023;1030.0;3080.0;2030.0;
784;Totaal woningen;Bergen (NH.);2010;2400.0;3450.0;;
785;Totaal woningen;Bergen (NH.);2011;1900.0;3450.0;;
786;Totaal woningen;Bergen (NH.);2012;2000.0;3400.0;;
787;Totaal woningen;Bergen (NH.);2013;2100.0;3300.0;;
788;Totaal woningen;Bergen (NH.);2014;1600.0;3200.0;;
789;Totaal woningen;Bergen (NH.);2015;1690.0;3150.0;;
790;Totaal woningen;Bergen (NH.);2016;1770.0;3070.0;;
791;Totaal woningen;Bergen (NH.);2017;1670.0;2990.0;;
792;Totaal woningen;Bergen (NH.);2018;1680.0;2890.0;;
793;Totaal woningen;Bergen (NH.);2019;1540.0;2840.0;;
794;Totaal woningen;Bergen (NH.);2020;1430.0;2820.0;;
795;Totaal woningen;Bergen (NH.);2021;1630.0;2900.0;2480.0;
796;Totaal woningen;Bergen (NH.);2022;1270.0;2710.0;2180.0;
797;Totaal woningen;Bergen (NH.);2023;1090.0;2570.0;1910.0;
798;Totaal woningen;Bergen op Zoom;2010;1800.0;3300.0;;
799;Totaal woningen;Bergen op Zoom;2011;1350.0;3300.0;;
800;Totaal woningen;Bergen op Zoom;2012;1500.0;3350.0;;
801;Totaal woningen;Bergen op Zoom;2013;1600.0;3300.0;;
802;Totaal woningen;Bergen op Zoom;2014;1150.0;3150.0;;
803;Totaal woningen;Bergen op Zoom;2015;1250.0;3090.0;;
804;Totaal woningen;Bergen op Zoom;2016;1280.0;3010.0;;
805;Totaal woningen;Bergen op Zoom;2017;1220.0;2970.0;;
806;Totaal woningen;Bergen op Zoom;2018;1240.0;2930.0;;
807;Totaal woningen;Bergen op Zoom;2019;1140.0;2820.0;;3.8
808;Totaal woningen;Bergen op Zoom;2020;1090.0;2860.0;;3.3
809;Totaal woningen;Bergen op Zoom;2021;1210.0;2870.0;2530.0;3.3
810;Totaal woningen;Bergen op Zoom;2022;940.0;2710.0;2270.0;3.2
811;Totaal woningen;Bergen op Zoom;2023;810.0;2580.0;2000.0;3.4
812;Totaal woningen;Berkelland;2010;2300.0;3650.0;;
813;Totaal woningen;Berkelland;2011;1800.0;3650.0;;
814;Totaal woningen;Berkelland;2012;1850.0;3600.0;;
815;Totaal woningen;Berkelland;2013;2000.0;3450.0;;
816;Totaal woningen;Berkelland;2014;1450.0;3350.0;;
817;Totaal woningen;Berkelland;2015;1590.0;3240.0;;
818;Totaal woningen;Berkelland;2016;1660.0;3130.0;;
819;Totaal woningen;Berkelland;2017;1610.0;3030.0;;
820;Totaal woningen;Berkelland;2018;1610.0;2910.0;;
821;Totaal woningen;Berkelland;2019;1480.0;2990.0;;
822;Totaal woningen;Berkelland;2020;1390.0;3060.0;;
823;Totaal woningen;Berkelland;2021;1580.0;3110.0;2620.0;
824;Totaal woningen;Berkelland;2022;1240.0;2970.0;2300.0;
825;Totaal woningen;Berkelland;2023;1020.0;2840.0;1940.0;
826;Totaal woningen;Bernheze;2010;2300.0;4150.0;;
827;Totaal woningen;Bernheze;2011;1750.0;4100.0;;
828;Totaal woningen;Bernheze;2012;1900.0;4100.0;;
