ID;Vervoerstromen;Landen;SoortLading;Perioden;BrutoplusgewichtOvergeslagenGoederen_1
365;Totaal aan- en afvoer;Azië;Stukgoederen/Overig;2020;618
366;Totaal aan- en afvoer;Azië;Stukgoederen/Overig;2021;1030
367;Totaal aan- en afvoer;Azië;Stukgoederen/Overig;2022;2431
368;Totaal aan- en afvoer;Azië;Stukgoederen/Overig;2023;1283
369;Totaal aan- en afvoer;Azië;Onbekende verschijningsvorm;2015;15
370;Totaal aan- en afvoer;Azië;Onbekende verschijningsvorm;2016;17
371;Totaal aan- en afvoer;Azië;Onbekende verschijningsvorm;2017;36
372;Totaal aan- en afvoer;Azië;Onbekende verschijningsvorm;2018;33
373;Totaal aan- en afvoer;Azië;Onbekende verschijningsvorm;2019;23
374;Totaal aan- en afvoer;Azië;Onbekende verschijningsvorm;2020;5
375;Totaal aan- en afvoer;Azië;Onbekende verschijningsvorm;2021;8
376;Totaal aan- en afvoer;Azië;Onbekende verschijningsvorm;2022;6
377;Totaal aan- en afvoer;Azië;Onbekende verschijningsvorm;2023;2
378;Totaal aan- en afvoer;Oceanië;Totaal lading;2015;9881
379;Totaal aan- en afvoer;Oceanië;Totaal lading;2016;11772
380;Totaal aan- en afvoer;Oceanië;Totaal lading;2017;10139
381;Totaal aan- en afvoer;Oceanië;Totaal lading;2018;11704
382;Totaal aan- en afvoer;Oceanië;Totaal lading;2019;10566
383;Totaal aan- en afvoer;Oceanië;Totaal lading;2020;9045
384;Totaal aan- en afvoer;Oceanië;Totaal lading;2021;11463
385;Totaal aan- en afvoer;Oceanië;Totaal lading;2022;14627
386;Totaal aan- en afvoer;Oceanië;Totaal lading;2023;12979
387;Totaal aan- en afvoer;Oceanië;Droge bulk lading;2015;8520
388;Totaal aan- en afvoer;Oceanië;Droge bulk lading;2016;10386
389;Totaal aan- en afvoer;Oceanië;Droge bulk lading;2017;8334
390;Totaal aan- en afvoer;Oceanië;Droge bulk lading;2018;9409
391;Totaal aan- en afvoer;Oceanië;Droge bulk lading;2019;8167
392;Totaal aan- en afvoer;Oceanië;Droge bulk lading;2020;7024
393;Totaal aan- en afvoer;Oceanië;Droge bulk lading;2021;9757
394;Totaal aan- en afvoer;Oceanië;Droge bulk lading;2022;12930
395;Totaal aan- en afvoer;Oceanië;Droge bulk lading;2023;11567
396;Totaal aan- en afvoer;Oceanië;Natte bulk lading;2015;270
397;Totaal aan- en afvoer;Oceanië;Natte bulk lading;2016;419
398;Totaal aan- en afvoer;Oceanië;Natte bulk lading;2017;584
399;Totaal aan- en afvoer;Oceanië;Natte bulk lading;2018;1023
400;Totaal aan- en afvoer;Oceanië;Natte bulk lading;2019;1251
401;Totaal aan- en afvoer;Oceanië;Natte bulk lading;2020;905
402;Totaal aan- en afvoer;Oceanië;Natte bulk lading;2021;536
403;Totaal aan- en afvoer;Oceanië;Natte bulk lading;2022;523
404;Totaal aan- en afvoer;Oceanië;Natte bulk lading;2023;368
405;Totaal aan- en afvoer;Oceanië;Containers;2015;1065
406;Totaal aan- en afvoer;Oceanië;Containers;2016;959
407;Totaal aan- en afvoer;Oceanië;Containers;2017;1212
408;Totaal aan- en afvoer;Oceanië;Containers;2018;1219
409;Totaal aan- en afvoer;Oceanië;Containers;2019;1130
410;Totaal aan- en afvoer;Oceanië;Containers;2020;1071
411;Totaal aan- en afvoer;Oceanië;Containers;2021;1164
412;Totaal aan- en afvoer;Oceanië;Containers;2022;1144
413;Totaal aan- en afvoer;Oceanië;Containers;2023;1002
414;Totaal aan- en afvoer;Oceanië;Roro-eenheden;2015;0
415;Totaal aan- en afvoer;Oceanië;Roro-eenheden;2016;0
416;Totaal aan- en afvoer;Oceanië;Roro-eenheden;2017;0
417;Totaal aan- en afvoer;Oceanië;Roro-eenheden;2018;1
418;Totaal aan- en afvoer;Oceanië;Roro-eenheden;2019;0
419;Totaal aan- en afvoer;Oceanië;Roro-eenheden;2020;0
420;Totaal aan- en afvoer;Oceanië;Roro-eenheden;2021;0
421;Totaal aan- en afvoer;Oceanië;Roro-eenheden;2022;0
422;Totaal aan- en afvoer;Oceanië;Roro-eenheden;2023;0
423;Totaal aan- en afvoer;Oceanië;Stukgoederen/Overig;2015;26
424;Totaal aan- en afvoer;Oceanië;Stukgoederen/Overig;2016;8
425;Totaal aan- en afvoer;Oceanië;Stukgoederen/Overig;2017;9
426;Totaal aan- en afvoer;Oceanië;Stukgoederen/Overig;2018;51
427;Totaal aan- en afvoer;Oceanië;Stukgoederen/Overig;2019;6
428;Totaal aan- en afvoer;Oceanië;Stukgoederen/Overig;2020;45
429;Totaal aan- en afvoer;Oceanië;Stukgoederen/Overig;2021;6
430;Totaal aan- en afvoer;Oceanië;Stukgoederen/Overig;2022;10
431;Totaal aan- en afvoer;Oceanië;Stukgoederen/Overig;2023;42
432;Totaal aan- en afvoer;Oceanië;Onbekende verschijningsvorm;2015;0
433;Totaal aan- en afvoer;Oceanië;Onbekende verschijningsvorm;2016;0
434;Totaal aan- en afvoer;Oceanië;Onbekende verschijningsvorm;2017;0
435;Totaal aan- en afvoer;Oceanië;Onbekende verschijningsvorm;2018;0
436;Totaal aan- en afvoer;Oceanië;Onbekende verschijningsvorm;2019;11
437;Totaal aan- en afvoer;Oceanië;Onbekende verschijningsvorm;2020;0
438;Totaal aan- en afvoer;Oceanië;Onbekende verschijningsvorm;2021;0
439;Totaal aan- en afvoer;Oceanië;Onbekende verschijningsvorm;2022;20
440;Totaal aan- en afvoer;Oceanië;Onbekende verschijningsvorm;2023;0
441;Totaal aan- en afvoer;België;Totaal lading;2015;2705
442;Totaal aan- en afvoer;België;Totaal lading;2016;2896
443;Totaal aan- en afvoer;België;Totaal lading;2017;3287
444;Totaal aan- en afvoer;België;Totaal lading;2018;4672
445;Totaal aan- en afvoer;België;Totaal lading;2019;4569
446;Totaal aan- en afvoer;België;Totaal lading;2020;3897
447;Totaal aan- en afvoer;België;Totaal lading;2021;3068
448;Totaal aan- en afvoer;België;Totaal lading;2022;4389
449;Totaal aan- en afvoer;België;Totaal lading;2023;3000
450;Totaal aan- en afvoer;België;Droge bulk lading;2015;500
451;Totaal aan- en afvoer;België;Droge bulk lading;2016;582
452;Totaal aan- en afvoer;België;Droge bulk lading;2017;1039
453;Totaal aan- en afvoer;België;Droge bulk lading;2018;1497
454;Totaal aan- en afvoer;België;Droge bulk lading;2019;1276
455;Totaal aan- en afvoer;België;Droge bulk lading;2020;998
456;Totaal aan- en afvoer;België;Droge bulk lading;2021;799
457;Totaal aan- en afvoer;België;Droge bulk lading;2022;573
458;Totaal aan- en afvoer;België;Droge bulk lading;2023;663
459;Totaal aan- en afvoer;België;Natte bulk lading;2015;1716
460;Totaal aan- en afvoer;België;Natte bulk lading;2016;1912
461;Totaal aan- en afvoer;België;Natte bulk lading;2017;1764
462;Totaal aan- en afvoer;België;Natte bulk lading;2018;2470
463;Totaal aan- en afvoer;België;Natte bulk lading;2019;2634
464;Totaal aan- en afvoer;België;Natte bulk lading;2020;2154
465;Totaal aan- en afvoer;België;Natte bulk lading;2021;1333
466;Totaal aan- en afvoer;België;Natte bulk lading;2022;2817
467;Totaal aan- en afvoer;België;Natte bulk lading;2023;1629
468;Totaal aan- en afvoer;België;Containers;2015;380
469;Totaal aan- en afvoer;België;Containers;2016;362
470;Totaal aan- en afvoer;België;Containers;2017;430
471;Totaal aan- en afvoer;België;Containers;2018;594
472;Totaal aan- en afvoer;België;Containers;2019;549
473;Totaal aan- en afvoer;België;Containers;2020;682
474;Totaal aan- en afvoer;België;Containers;2021;886
475;Totaal aan- en afvoer;België;Containers;2022;946
476;Totaal aan- en afvoer;België;Containers;2023;611
477;Totaal aan- en afvoer;België;Roro-eenheden;2015;4
478;Totaal aan- en afvoer;België;Roro-eenheden;2016;6
479;Totaal aan- en afvoer;België;Roro-eenheden;2017;20
480;Totaal aan- en afvoer;België;Roro-eenheden;2018;12
481;Totaal aan- en afvoer;België;Roro-eenheden;2019;23
482;Totaal aan- en afvoer;België;Roro-eenheden;2020;16
483;Totaal aan- en afvoer;België;Roro-eenheden;2021;12
484;Totaal aan- en afvoer;België;Roro-eenheden;2022;16
485;Totaal aan- en afvoer;België;Roro-eenheden;2023;15
486;Totaal aan- en afvoer;België;Stukgoederen/Overig;2015;71
487;Totaal aan- en afvoer;België;Stukgoederen/Overig;2016;12
488;Totaal aan- en afvoer;België;Stukgoederen/Overig;2017;9
489;Totaal aan- en afvoer;België;Stukgoederen/Overig;2018;56
490;Totaal aan- en afvoer;België;Stukgoederen/Overig;2019;41
491;Totaal aan- en afvoer;België;Stukgoederen/Overig;2020;38
492;Totaal aan- en afvoer;België;Stukgoederen/Overig;2021;31
493;Totaal aan- en afvoer;België;Stukgoederen/Overig;2022;32
494;Totaal aan- en afvoer;België;Stukgoederen/Overig;2023;71
495;Totaal aan- en afvoer;België;Onbekende verschijningsvorm;2015;35
496;Totaal aan- en afvoer;België;Onbekende verschijningsvorm;2016;22
497;Totaal aan- en afvoer;België;Onbekende verschijningsvorm;2017;24
498;Totaal aan- en afvoer;België;Onbekende verschijningsvorm;2018;44
499;Totaal aan- en afvoer;België;Onbekende verschijningsvorm;2019;45
500;Totaal aan- en afvoer;België;Onbekende verschijningsvorm;2020;7
501;Totaal aan- en afvoer;België;Onbekende verschijningsvorm;2021;8
502;Totaal aan- en afvoer;België;Onbekende verschijningsvorm;2022;5
503;Totaal aan- en afvoer;België;Onbekende verschijningsvorm;2023;10
504;Totaal aan- en afvoer;Canada;Totaal lading;2015;11780
505;Totaal aan- en afvoer;Canada;Totaal lading;2016;12053
506;Totaal aan- en afvoer;Canada;Totaal lading;2017;12528
507;Totaal aan- en afvoer;Canada;Totaal lading;2018;14676
508;Totaal aan- en afvoer;Canada;Totaal lading;2019;15220
509;Totaal aan- en afvoer;Canada;Totaal lading;2020;12840
510;Totaal aan- en afvoer;Canada;Totaal lading;2021;15397
511;Totaal aan- en afvoer;Canada;Totaal lading;2022;15120
512;Totaal aan- en afvoer;Canada;Totaal lading;2023;17810
513;Totaal aan- en afvoer;Canada;Droge bulk lading;2015;7543
514;Totaal aan- en afvoer;Canada;Droge bulk lading;2016;7202
515;Totaal aan- en afvoer;Canada;Droge bulk lading;2017;7701
516;Totaal aan- en afvoer;Canada;Droge bulk lading;2018;8335
517;Totaal aan- en afvoer;Canada;Droge bulk lading;2019;8578
518;Totaal aan- en afvoer;Canada;Droge bulk lading;2020;7778
519;Totaal aan- en afvoer;Canada;Droge bulk lading;2021;10443
520;Totaal aan- en afvoer;Canada;Droge bulk lading;2022;10575
521;Totaal aan- en afvoer;Canada;Droge bulk lading;2023;12361
522;Totaal aan- en afvoer;Canada;Natte bulk lading;2015;3229
523;Totaal aan- en afvoer;Canada;Natte bulk lading;2016;3963
524;Totaal aan- en afvoer;Canada;Natte bulk lading;2017;3982
525;Totaal aan- en afvoer;Canada;Natte bulk lading;2018;5125
526;Totaal aan- en afvoer;Canada;Natte bulk lading;2019;5388
527;Totaal aan- en afvoer;Canada;Natte bulk lading;2020;3264
528;Totaal aan- en afvoer;Canada;Natte bulk lading;2021;3647
529;Totaal aan- en afvoer;Canada;Natte bulk lading;2022;3618
530;Totaal aan- en afvoer;Canada;Natte bulk lading;2023;4168
531;Totaal aan- en afvoer;Canada;Containers;2015;730
532;Totaal aan- en afvoer;Canada;Containers;2016;752
533;Totaal aan- en afvoer;Canada;Containers;2017;743
534;Totaal aan- en afvoer;Canada;Containers;2018;789
535;Totaal aan- en afvoer;Canada;Containers;2019;779
536;Totaal aan- en afvoer;Canada;Containers;2020;842
537;Totaal aan- en afvoer;Canada;Containers;2021;920
538;Totaal aan- en afvoer;Canada;Containers;2022;655
539;Totaal aan- en afvoer;Canada;Containers;2023;901
540;Totaal aan- en afvoer;Canada;Roro-eenheden;2015;5
541;Totaal aan- en afvoer;Canada;Roro-eenheden;2016;2
542;Totaal aan- en afvoer;Canada;Roro-eenheden;2017;0
543;Totaal aan- en afvoer;Canada;Roro-eenheden;2018;10
544;Totaal aan- en afvoer;Canada;Roro-eenheden;2019;16
545;Totaal aan- en afvoer;Canada;Roro-eenheden;2020;6
546;Totaal aan- en afvoer;Canada;Roro-eenheden;2021;4
547;Totaal aan- en afvoer;Canada;Roro-eenheden;2022;0
548;Totaal aan- en afvoer;Canada;Roro-eenheden;2023;0
549;Totaal aan- en afvoer;Canada;Stukgoederen/Overig;2015;234
550;Totaal aan- en afvoer;Canada;Stukgoederen/Overig;2016;134
551;Totaal aan- en afvoer;Canada;Stukgoederen/Overig;2017;92
552;Totaal aan- en afvoer;Canada;Stukgoederen/Overig;2018;414
553;Totaal aan- en afvoer;Canada;Stukgoederen/Overig;2019;395
554;Totaal aan- en afvoer;Canada;Stukgoederen/Overig;2020;937
555;Totaal aan- en afvoer;Canada;Stukgoederen/Overig;2021;382
556;Totaal aan- en afvoer;Canada;Stukgoederen/Overig;2022;272
557;Totaal aan- en afvoer;Canada;Stukgoederen/Overig;2023;378
558;Totaal aan- en afvoer;Canada;Onbekende verschijningsvorm;2015;39
559;Totaal aan- en afvoer;Canada;Onbekende verschijningsvorm;2016;0
560;Totaal aan- en afvoer;Canada;Onbekende verschijningsvorm;2017;9
561;Totaal aan- en afvoer;Canada;Onbekende verschijningsvorm;2018;2
562;Totaal aan- en afvoer;Canada;Onbekende verschijningsvorm;2019;65
563;Totaal aan- en afvoer;Canada;Onbekende verschijningsvorm;2020;12
564;Totaal aan- en afvoer;Canada;Onbekende verschijningsvorm;2021;1
565;Totaal aan- en afvoer;Canada;Onbekende verschijningsvorm;2022;0
566;Totaal aan- en afvoer;Canada;Onbekende verschijningsvorm;2023;1
567;Totaal aan- en afvoer;China;Totaal lading;2015;24378
568;Totaal aan- en afvoer;China;Totaal lading;2016;24786
569;Totaal aan- en afvoer;China;Totaal lading;2017;27771
570;Totaal aan- en afvoer;China;Totaal lading;2018;26161
571;Totaal aan- en afvoer;China;Totaal lading;2019;28347
572;Totaal aan- en afvoer;China;Totaal lading;2020;30702
573;Totaal aan- en afvoer;China;Totaal lading;2021;32768
574;Totaal aan- en afvoer;China;Totaal lading;2022;33882
575;Totaal aan- en afvoer;China;Totaal lading;2023;30388
576;Totaal aan- en afvoer;China;Droge bulk lading;2015;976
577;Totaal aan- en afvoer;China;Droge bulk lading;2016;930
578;Totaal aan- en afvoer;China;Droge bulk lading;2017;1039
579;Totaal aan- en afvoer;China;Droge bulk lading;2018;950
580;Totaal aan- en afvoer;China;Droge bulk lading;2019;656
581;Totaal aan- en afvoer;China;Droge bulk lading;2020;689
582;Totaal aan- en afvoer;China;Droge bulk lading;2021;2136
583;Totaal aan- en afvoer;China;Droge bulk lading;2022;1694
584;Totaal aan- en afvoer;China;Droge bulk lading;2023;1298
585;Totaal aan- en afvoer;China;Natte bulk lading;2015;2154
586;Totaal aan- en afvoer;China;Natte bulk lading;2016;2127
587;Totaal aan- en afvoer;China;Natte bulk lading;2017;2761
588;Totaal aan- en afvoer;China;Natte bulk lading;2018;1492
589;Totaal aan- en afvoer;China;Natte bulk lading;2019;1276
590;Totaal aan- en afvoer;China;Natte bulk lading;2020;2765
591;Totaal aan- en afvoer;China;Natte bulk lading;2021;2294
592;Totaal aan- en afvoer;China;Natte bulk lading;2022;3758
593;Totaal aan- en afvoer;China;Natte bulk lading;2023;3172
594;Totaal aan- en afvoer;China;Containers;2015;21183
595;Totaal aan- en afvoer;China;Containers;2016;21548
596;Totaal aan- en afvoer;China;Containers;2017;23765
597;Totaal aan- en afvoer;China;Containers;2018;23594
598;Totaal aan- en afvoer;China;Containers;2019;26277
599;Totaal aan- en afvoer;China;Containers;2020;26919
600;Totaal aan- en afvoer;China;Containers;2021;28083
601;Totaal aan- en afvoer;China;Containers;2022;27841
602;Totaal aan- en afvoer;China;Containers;2023;25664
603;Totaal aan- en afvoer;China;Roro-eenheden;2015;0
604;Totaal aan- en afvoer;China;Roro-eenheden;2016;0
605;Totaal aan- en afvoer;China;Roro-eenheden;2017;0
606;Totaal aan- en afvoer;China;Roro-eenheden;2018;0
607;Totaal aan- en afvoer;China;Roro-eenheden;2019;5
608;Totaal aan- en afvoer;China;Roro-eenheden;2020;6
609;Totaal aan- en afvoer;China;Roro-eenheden;2021;5
610;Totaal aan- en afvoer;China;Roro-eenheden;2022;16
611;Totaal aan- en afvoer;China;Roro-eenheden;2023;22
612;Totaal aan- en afvoer;China;Stukgoederen/Overig;2015;64
613;Totaal aan- en afvoer;China;Stukgoederen/Overig;2016;178
614;Totaal aan- en afvoer;China;Stukgoederen/Overig;2017;206
615;Totaal aan- en afvoer;China;Stukgoederen/Overig;2018;124
616;Totaal aan- en afvoer;China;Stukgoederen/Overig;2019;133
617;Totaal aan- en afvoer;China;Stukgoederen/Overig;2020;321
618;Totaal aan- en afvoer;China;Stukgoederen/Overig;2021;250
619;Totaal aan- en afvoer;China;Stukgoederen/Overig;2022;573
620;Totaal aan- en afvoer;China;Stukgoederen/Overig;2023;231
621;Totaal aan- en afvoer;China;Onbekende verschijningsvorm;2015;0
622;Totaal aan- en afvoer;China;Onbekende verschijningsvorm;2016;1
623;Totaal aan- en afvoer;China;Onbekende verschijningsvorm;2017;1
624;Totaal aan- en afvoer;China;Onbekende verschijningsvorm;2018;0
625;Totaal aan- en afvoer;China;Onbekende verschijningsvorm;2019;0
626;Totaal aan- en afvoer;China;Onbekende verschijningsvorm;2020;2
627;Totaal aan- en afvoer;China;Onbekende verschijningsvorm;2021;0
628;Totaal aan- en afvoer;China;Onbekende verschijningsvorm;2022;0
629;Totaal aan- en afvoer;China;Onbekende verschijningsvorm;2023;0
630;Totaal aan- en afvoer;Duitsland;Totaal lading;2015;6690
631;Totaal aan- en afvoer;Duitsland;Totaal lading;2016;5245
632;Totaal aan- en afvoer;Duitsland;Totaal lading;2017;6470
633;Totaal aan- en afvoer;Duitsland;Totaal lading;2018;6348
634;Totaal aan- en afvoer;Duitsland;Totaal lading;2019;6233
635;Totaal aan- en afvoer;Duitsland;Totaal lading;2020;6470
636;Totaal aan- en afvoer;Duitsland;Totaal lading;2021;8895
637;Totaal aan- en afvoer;Duitsland;Totaal lading;2022;7790
638;Totaal aan- en afvoer;Duitsland;Totaal lading;2023;7703
639;Totaal aan- en afvoer;Duitsland;Droge bulk lading;2015;1583
640;Totaal aan- en afvoer;Duitsland;Droge bulk lading;2016;682
641;Totaal aan- en afvoer;Duitsland;Droge bulk lading;2017;775
642;Totaal aan- en afvoer;Duitsland;Droge bulk lading;2018;825
643;Totaal aan- en afvoer;Duitsland;Droge bulk lading;2019;910
644;Totaal aan- en afvoer;Duitsland;Droge bulk lading;2020;822
645;Totaal aan- en afvoer;Duitsland;Droge bulk lading;2021;848
646;Totaal aan- en afvoer;Duitsland;Droge bulk lading;2022;1013
647;Totaal aan- en afvoer;Duitsland;Droge bulk lading;2023;789
648;Totaal aan- en afvoer;Duitsland;Natte bulk lading;2015;4092
649;Totaal aan- en afvoer;Duitsland;Natte bulk lading;2016;3262
650;Totaal aan- en afvoer;Duitsland;Natte bulk lading;2017;4188
651;Totaal aan- en afvoer;Duitsland;Natte bulk lading;2018;4142
652;Totaal aan- en afvoer;Duitsland;Natte bulk lading;2019;4353
653;Totaal aan- en afvoer;Duitsland;Natte bulk lading;2020;4345
654;Totaal aan- en afvoer;Duitsland;Natte bulk lading;2021;6224
655;Totaal aan- en afvoer;Duitsland;Natte bulk lading;2022;4951
656;Totaal aan- en afvoer;Duitsland;Natte bulk lading;2023;5627
657;Totaal aan- en afvoer;Duitsland;Containers;2015;890
658;Totaal aan- en afvoer;Duitsland;Containers;2016;1119
659;Totaal aan- en afvoer;Duitsland;Containers;2017;1256
660;Totaal aan- en afvoer;Duitsland;Containers;2018;1141
661;Totaal aan- en afvoer;Duitsland;Containers;2019;783
662;Totaal aan- en afvoer;Duitsland;Containers;2020;1118
663;Totaal aan- en afvoer;Duitsland;Containers;2021;1562
664;Totaal aan- en afvoer;Duitsland;Containers;2022;1628
665;Totaal aan- en afvoer;Duitsland;Containers;2023;874
666;Totaal aan- en afvoer;Duitsland;Roro-eenheden;2015;29
667;Totaal aan- en afvoer;Duitsland;Roro-eenheden;2016;10
668;Totaal aan- en afvoer;Duitsland;Roro-eenheden;2017;9
669;Totaal aan- en afvoer;Duitsland;Roro-eenheden;2018;15
670;Totaal aan- en afvoer;Duitsland;Roro-eenheden;2019;1
671;Totaal aan- en afvoer;Duitsland;Roro-eenheden;2020;32
672;Totaal aan- en afvoer;Duitsland;Roro-eenheden;2021;38
673;Totaal aan- en afvoer;Duitsland;Roro-eenheden;2022;51
674;Totaal aan- en afvoer;Duitsland;Roro-eenheden;2023;66
675;Totaal aan- en afvoer;Duitsland;Stukgoederen/Overig;2015;46
676;Totaal aan- en afvoer;Duitsland;Stukgoederen/Overig;2016;99
677;Totaal aan- en afvoer;Duitsland;Stukgoederen/Overig;2017;71
678;Totaal aan- en afvoer;Duitsland;Stukgoederen/Overig;2018;54
679;Totaal aan- en afvoer;Duitsland;Stukgoederen/Overig;2019;89
680;Totaal aan- en afvoer;Duitsland;Stukgoederen/Overig;2020;122
681;Totaal aan- en afvoer;Duitsland;Stukgoederen/Overig;2021;201
682;Totaal aan- en afvoer;Duitsland;Stukgoederen/Overig;2022;123
683;Totaal aan- en afvoer;Duitsland;Stukgoederen/Overig;2023;193
684;Totaal aan- en afvoer;Duitsland;Onbekende verschijningsvorm;2015;50
685;Totaal aan- en afvoer;Duitsland;Onbekende verschijningsvorm;2016;72
686;Totaal aan- en afvoer;Duitsland;Onbekende verschijningsvorm;2017;170
687;Totaal aan- en afvoer;Duitsland;Onbekende verschijningsvorm;2018;170
688;Totaal aan- en afvoer;Duitsland;Onbekende verschijningsvorm;2019;97
