ID;BestemmingEnSeizoen;Vakantiekenmerken;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;Totaal_3;GemiddeldPerNederlander_4;GemiddeldPerDeelnemer_5;Totaal_6;GemiddeldPerNederlander_7;GemiddeldPerDeelnemer_8;GemiddeldPerVakantie_9;Totaal_10;GemiddeldPerNederlander_11;GemiddeldPerDeelnemer_12;GemiddeldPerVakantie_13;Totaal_14;GemiddeldPerNederlander_15;GemiddeldPerDeelnemer_16;GemiddeldPerPersoonPerVakantie_17;GemiddeldPerPersoonPerVakantiedag_18
649;Winterseizoen;Accommodatie: overig, onbekend;2018;399.0;2.4;489.0;0.0;1.2;3.8;0.2;9.5;7.8;3.3;0.2;8.3;6.8;385.0;23.0;964.0;787.0;101.0
650;Winterseizoen;Accommodatie: overig, onbekend;2019;421.0;2.5;468.0;0.0;1.1;3.8;0.2;9.0;8.1;3.3;0.2;7.9;7.1;409.0;24.0;972.0;873.0;108.0
651;Winterseizoen;Accommodatie: overig, onbekend;2020;296.0;1.7;361.0;0.0;1.2;3.0;0.2;10.0;8.2;2.6;0.2;8.8;7.2;235.0;14.0;794.0;650.0;79.0
652;Winterseizoen;Organisatie: eigen recreatieve accom.;2017;987.0;5.9;2107.0;0.1;2.1;18.4;1.1;18.6;8.7;16.3;1.0;16.5;7.7;308.0;18.0;312.0;146.0;17.0
653;Winterseizoen;Organisatie: eigen recreatieve accom.;2018;955.0;5.6;1996.0;0.1;2.1;17.9;1.1;18.7;9.0;15.9;0.9;16.6;8.0;325.0;19.0;340.0;163.0;18.0
654;Winterseizoen;Organisatie: eigen recreatieve accom.;2019;760.0;4.5;1567.0;0.1;2.1;13.3;0.8;17.4;8.5;11.7;0.7;15.4;7.5;269.0;16.0;353.0;171.0;20.0
655;Winterseizoen;Organisatie: eigen recreatieve accom.;2020;671.0;3.9;1179.0;0.1;1.8;10.5;0.6;15.6;8.9;9.3;0.5;13.9;7.9;164.0;10.0;244.0;139.0;16.0
656;Winterseizoen;Organisatie: accommodatie en vervoer;2017;3283.0;19.5;4283.0;0.3;1.3;39.7;2.4;12.1;9.3;35.4;2.1;10.8;8.3;4292.0;255.0;1307.0;1002.0;108.0
657;Winterseizoen;Organisatie: accommodatie en vervoer;2018;3224.0;19.0;4158.0;0.2;1.3;39.9;2.4;12.4;9.6;35.7;2.1;11.1;8.6;4337.0;256.0;1345.0;1043.0;109.0
658;Winterseizoen;Organisatie: accommodatie en vervoer;2019;3536.0;20.7;4709.0;0.3;1.3;41.7;2.4;11.8;8.9;37.0;2.2;10.5;7.9;4594.0;269.0;1299.0;975.0;110.0
659;Winterseizoen;Organisatie: accommodatie en vervoer;2020;2943.0;17.1;3704.0;0.2;1.3;32.5;1.9;11.0;8.8;28.8;1.7;9.8;7.8;3948.0;230.0;1342.0;1066.0;121.0
660;Winterseizoen;Organisatie: pakketreis;2017;1801.0;10.7;2089.0;0.1;1.2;20.9;1.2;11.6;10.0;18.9;1.1;10.5;9.0;2393.0;142.0;1329.0;1145.0;114.0
661;Winterseizoen;Organisatie: pakketreis;2018;1757.0;10.4;2039.0;0.1;1.2;20.4;1.2;11.6;10.0;18.3;1.1;10.4;9.0;2310.0;136.0;1315.0;1133.0;114.0
662;Winterseizoen;Organisatie: pakketreis;2019;1907.0;11.2;2196.0;0.1;1.2;20.1;1.2;10.6;9.2;17.9;1.1;9.4;8.2;2409.0;141.0;1263.0;1097.0;120.0
663;Winterseizoen;Organisatie: pakketreis;2020;1555.0;9.1;1734.0;0.1;1.1;15.8;0.9;10.2;9.1;14.1;0.8;9.1;8.1;2067.0;120.0;1329.0;1192.0;131.0
664;Winterseizoen;Organisatie: samengestelde reis;2017;1764.0;10.5;2194.0;0.1;1.2;18.8;1.1;10.6;8.6;16.6;1.0;9.4;7.6;1899.0;113.0;1076.0;865.0;101.0
665;Winterseizoen;Organisatie: samengestelde reis;2018;1721.0;10.2;2119.0;0.1;1.2;19.5;1.2;11.3;9.2;17.4;1.0;10.1;8.2;2026.0;120.0;1177.0;956.0;104.0
666;Winterseizoen;Organisatie: samengestelde reis;2019;1998.0;11.7;2514.0;0.1;1.3;21.6;1.3;10.8;8.6;19.1;1.1;9.5;7.6;2185.0;128.0;1094.0;869.0;101.0
667;Winterseizoen;Organisatie: samengestelde reis;2020;1599.0;9.3;1970.0;0.1;1.2;16.7;1.0;10.4;8.5;14.7;0.9;9.2;7.5;1881.0;110.0;1177.0;955.0;113.0
668;Winterseizoen;Organisatie: alleen accommodatie;2017;5193.0;30.8;7326.0;0.4;1.4;36.3;2.2;7.0;4.9;28.9;1.7;5.6;3.9;2020.0;120.0;389.0;276.0;56.0
669;Winterseizoen;Organisatie: alleen accommodatie;2018;5439.0;32.1;7755.0;0.5;1.4;41.0;2.4;7.5;5.3;33.2;2.0;6.1;4.3;2321.0;137.0;427.0;299.0;57.0
670;Winterseizoen;Organisatie: alleen accommodatie;2019;5615.0;32.9;8074.0;0.5;1.4;40.5;2.4;7.2;5.0;32.5;1.9;5.8;4.0;2350.0;138.0;418.0;291.0;58.0
671;Winterseizoen;Organisatie: alleen accommodatie;2020;4801.0;28.0;6328.0;0.4;1.3;30.0;1.7;6.2;4.7;23.7;1.4;4.9;3.7;1839.0;107.0;383.0;291.0;61.0
672;Winterseizoen;Organisatie: alleen vervoer;2017;832.0;4.9;963.0;0.1;1.2;13.5;0.8;16.2;14.0;12.5;0.7;15.1;13.0;821.0;49.0;988.0;853.0;61.0
673;Winterseizoen;Organisatie: alleen vervoer;2018;733.0;4.3;844.0;0.0;1.2;11.0;0.7;15.0;13.1;10.2;0.6;13.9;12.1;697.0;41.0;950.0;825.0;63.0
674;Winterseizoen;Organisatie: alleen vervoer;2019;774.0;4.5;923.0;0.1;1.2;12.3;0.7;15.8;13.3;11.3;0.7;14.6;12.3;816.0;48.0;1054.0;885.0;67.0
675;Winterseizoen;Organisatie: alleen vervoer;2020;655.0;3.8;742.0;0.0;1.1;8.8;0.5;13.5;11.9;8.1;0.5;12.4;10.9;574.0;33.0;876.0;773.0;65.0
676;Winterseizoen;Organisatie: op de bonnefooi;2017;2363.0;14.0;3023.0;0.2;1.3;19.8;1.2;8.4;6.5;16.8;1.0;7.1;5.5;639.0;38.0;270.0;211.0;32.0
677;Winterseizoen;Organisatie: op de bonnefooi;2018;1778.0;10.5;2255.0;0.1;1.3;15.1;0.9;8.5;6.7;12.8;0.8;7.2;5.7;464.0;27.0;261.0;206.0;31.0
678;Winterseizoen;Organisatie: op de bonnefooi;2019;1734.0;10.2;2101.0;0.1;1.2;14.1;0.8;8.1;6.7;12.0;0.7;6.9;5.7;472.0;28.0;272.0;224.0;33.0
679;Winterseizoen;Organisatie: op de bonnefooi;2020;1597.0;9.3;1843.0;0.1;1.2;11.5;0.7;7.2;6.2;9.6;0.6;6.0;5.2;359.0;21.0;225.0;195.0;31.0
680;Winterseizoen;Reisgezelschap: alleenreizende;2017;823.0;4.9;1174.0;0.1;1.4;10.3;0.6;12.5;8.8;9.1;0.5;11.1;7.8;728.0;43.0;885.0;621.0;71.0
681;Winterseizoen;Reisgezelschap: alleenreizende;2018;895.0;5.3;1402.0;0.1;1.6;12.2;0.7;13.7;8.7;10.8;0.6;12.1;7.7;1019.0;60.0;1138.0;727.0;83.0
682;Winterseizoen;Reisgezelschap: alleenreizende;2019;966.0;5.7;1386.0;0.1;1.4;13.0;0.8;13.5;9.4;11.6;0.7;12.0;8.4;1051.0;62.0;1088.0;758.0;81.0
683;Winterseizoen;Reisgezelschap: alleenreizende;2020;885.0;5.2;1177.0;0.1;1.3;9.2;0.5;10.4;7.8;8.0;0.5;9.0;6.8;803.0;47.0;908.0;682.0;88.0
684;Winterseizoen;Reisgezelschap: paar zonder kinderen;2017;3813.0;22.6;6523.0;0.4;1.7;53.4;3.2;14.0;8.2;46.9;2.8;12.3;7.2;3532.0;210.0;926.0;542.0;66.0
685;Winterseizoen;Reisgezelschap: paar zonder kinderen;2018;3554.0;21.0;5840.0;0.3;1.6;47.8;2.8;13.5;8.2;42.0;2.5;11.8;7.2;3130.0;185.0;881.0;536.0;65.0
686;Winterseizoen;Reisgezelschap: paar zonder kinderen;2019;3743.0;22.0;5903.0;0.3;1.6;45.6;2.7;12.2;7.7;39.7;2.3;10.6;6.7;3264.0;191.0;872.0;553.0;72.0
687;Winterseizoen;Reisgezelschap: paar zonder kinderen;2020;3196.0;18.6;4558.0;0.3;1.4;33.5;1.9;10.5;7.3;28.9;1.7;9.0;6.3;2720.0;158.0;851.0;597.0;81.0
688;Winterseizoen;Reisgezelschap: volwassene en kind(eren);2017;3735.0;22.2;5701.0;0.3;1.5;36.7;2.2;9.8;6.4;31.0;1.8;8.3;5.4;1650.0;98.0;442.0;289.0;45.0
689;Winterseizoen;Reisgezelschap: volwassene en kind(eren);2018;3624.0;21.4;5561.0;0.3;1.5;37.9;2.2;10.5;6.8;32.3;1.9;8.9;5.8;1752.0;103.0;483.0;315.0;46.0
690;Winterseizoen;Reisgezelschap: volwassene en kind(eren);2019;3576.0;21.0;5377.0;0.3;1.5;34.0;2.0;9.5;6.3;28.6;1.7;8.0;5.3;1706.0;100.0;477.0;317.0;50.0
691;Winterseizoen;Reisgezelschap: volwassene en kind(eren);2020;3082.0;18.0;4123.0;0.2;1.3;26.1;1.5;8.5;6.3;22.0;1.3;7.1;5.3;1404.0;82.0;456.0;341.0;54.0
692;Winterseizoen;Reisgezelschap: familie, anderen;2017;2093.0;12.4;2601.0;0.2;1.2;17.6;1.0;8.4;6.8;15.0;0.9;7.2;5.8;1337.0;79.0;639.0;514.0;76.0
693;Winterseizoen;Reisgezelschap: familie, anderen;2018;1984.0;11.7;2448.0;0.1;1.2;16.2;1.0;8.2;6.6;13.7;0.8;6.9;5.6;1156.0;68.0;582.0;472.0;71.0
694;Winterseizoen;Reisgezelschap: familie, anderen;2019;2118.0;12.4;2707.0;0.2;1.3;17.8;1.0;8.4;6.6;15.1;0.9;7.1;5.6;1369.0;80.0;646.0;506.0;77.0
695;Winterseizoen;Reisgezelschap: familie, anderen;2020;1771.0;10.3;2105.0;0.1;1.2;13.6;0.8;7.7;6.5;11.5;0.7;6.5;5.5;1060.0;62.0;599.0;504.0;78.0
696;Winterseizoen;Reisgezelschap: vrienden, bekenden, e.a.;2017;1304.0;7.7;1704.0;0.1;1.3;9.7;0.6;7.4;5.7;8.0;0.5;6.1;4.7;832.0;49.0;638.0;488.0;86.0
697;Winterseizoen;Reisgezelschap: vrienden, bekenden, e.a.;2018;1304.0;7.7;1756.0;0.1;1.3;10.7;0.6;8.2;6.1;9.0;0.5;6.9;5.1;1086.0;64.0;833.0;618.0;101.0
698;Winterseizoen;Reisgezelschap: vrienden, bekenden, e.a.;2019;1524.0;8.9;2002.0;0.1;1.3;11.5;0.7;7.6;5.7;9.5;0.6;6.2;4.7;1110.0;65.0;729.0;555.0;97.0
699;Winterseizoen;Reisgezelschap: vrienden, bekenden, e.a.;2020;1389.0;8.1;1833.0;0.1;1.3;10.9;0.6;7.9;6.0;9.1;0.5;6.6;5.0;896.0;52.0;645.0;489.0;82.0
700;Winterseizoen;Soort vakantie: eigen recreatieve accom.;2017;987.0;5.9;2107.0;0.1;2.1;18.4;1.1;18.6;8.7;16.3;1.0;16.5;7.7;308.0;18.0;312.0;146.0;17.0
701;Winterseizoen;Soort vakantie: eigen recreatieve accom.;2018;955.0;5.6;1996.0;0.1;2.1;17.9;1.1;18.7;9.0;15.9;0.9;16.6;8.0;325.0;19.0;340.0;163.0;18.0
702;Winterseizoen;Soort vakantie: eigen recreatieve accom.;2019;760.0;4.5;1567.0;0.1;2.1;13.3;0.8;17.4;8.5;11.7;0.7;15.4;7.5;269.0;16.0;353.0;171.0;20.0
703;Winterseizoen;Soort vakantie: eigen recreatieve accom.;2020;671.0;3.9;1179.0;0.1;1.8;10.5;0.6;15.6;8.9;9.3;0.5;13.9;7.9;164.0;10.0;244.0;139.0;16.0
704;Winterseizoen;Soort vakantie: actief;2017;2491.0;14.8;3143.0;0.2;1.3;23.0;1.4;9.2;7.3;19.8;1.2;8.0;6.3;1548.0;92.0;621.0;493.0;67.0
705;Winterseizoen;Soort vakantie: actief;2018;2273.0;13.4;2882.0;0.2;1.3;21.4;1.3;9.4;7.4;18.5;1.1;8.1;6.4;1503.0;89.0;661.0;521.0;70.0
706;Winterseizoen;Soort vakantie: actief;2019;1846.0;10.8;2318.0;0.1;1.3;17.4;1.0;9.4;7.5;15.1;0.9;8.2;6.5;1340.0;79.0;726.0;578.0;77.0
707;Winterseizoen;Soort vakantie: actief;2020;1677.0;9.8;1958.0;0.1;1.2;14.2;0.8;8.5;7.3;12.3;0.7;7.3;6.3;1220.0;71.0;728.0;623.0;86.0
708;Winterseizoen;Soort vakantie: strand;2017;1167.0;6.9;1313.0;0.1;1.1;13.7;0.8;11.7;10.4;12.3;0.7;10.6;9.4;1061.0;63.0;909.0;808.0;78.0
709;Winterseizoen;Soort vakantie: strand;2018;1144.0;6.7;1252.0;0.1;1.1;13.6;0.8;11.9;10.9;12.4;0.7;10.8;9.9;1066.0;63.0;932.0;852.0;78.0
710;Winterseizoen;Soort vakantie: strand;2019;1016.0;6.0;1146.0;0.1;1.1;12.8;0.7;12.6;11.2;11.6;0.7;11.5;10.2;1068.0;63.0;1051.0;931.0;84.0
711;Winterseizoen;Soort vakantie: strand;2020;831.0;4.8;896.0;0.1;1.1;9.6;0.6;11.5;10.7;8.7;0.5;10.5;9.7;967.0;56.0;1164.0;1080.0;101.0
712;Winterseizoen;Soort vakantie: steden;2017;2138.0;12.7;2774.0;0.2;1.3;13.5;0.8;6.3;4.8;10.7;0.6;5.0;3.8;1197.0;71.0;560.0;431.0;89.0
713;Winterseizoen;Soort vakantie: steden;2018;2151.0;12.7;2713.0;0.2;1.3;13.3;0.8;6.2;4.9;10.6;0.6;4.9;3.9;1250.0;74.0;581.0;461.0;94.0
714;Winterseizoen;Soort vakantie: steden;2019;1989.0;11.7;2528.0;0.1;1.3;11.9;0.7;6.0;4.7;9.4;0.5;4.7;3.7;1194.0;70.0;600.0;472.0;100.0
715;Winterseizoen;Soort vakantie: steden;2020;1635.0;9.5;1934.0;0.1;1.2;8.4;0.5;5.2;4.4;6.5;0.4;4.0;3.4;877.0;51.0;536.0;453.0;104.0
716;Winterseizoen;Soort vakantie: natuur;2017;774.0;4.6;898.0;0.1;1.2;7.4;0.4;9.6;8.3;6.5;0.4;8.4;7.3;493.0;29.0;638.0;550.0;66.0
717;Winterseizoen;Soort vakantie: natuur;2018;659.0;3.9;740.0;0.0;1.1;6.1;0.4;9.3;8.3;5.4;0.3;8.2;7.3;391.0;23.0;593.0;528.0;64.0
718;Winterseizoen;Soort vakantie: natuur;2019;353.0;2.1;380.0;0.0;1.1;3.5;0.2;9.8;9.1;3.1;0.2;8.7;8.1;348.0;20.0;986.0;916.0;100.0
719;Winterseizoen;Soort vakantie: natuur;2020;221.0;1.3;231.0;0.0;1.0;2.1;0.1;9.7;9.3;1.9;0.1;8.7;8.3;218.0;13.0;990.0;945.0;102.0
720;Winterseizoen;Soort vakantie: cultuur;2017;884.0;5.3;1017.0;0.1;1.1;5.5;0.3;6.3;5.5;4.5;0.3;5.1;4.5;468.0;28.0;529.0;460.0;84.0
721;Winterseizoen;Soort vakantie: cultuur;2018;951.0;5.6;1099.0;0.1;1.2;5.7;0.3;6.0;5.2;4.6;0.3;4.9;4.2;453.0;27.0;477.0;413.0;79.0
722;Winterseizoen;Soort vakantie: cultuur;2019;682.0;4.0;748.0;0.0;1.1;3.7;0.2;5.5;5.0;3.0;0.2;4.4;4.0;379.0;22.0;556.0;506.0;102.0
723;Winterseizoen;Soort vakantie: cultuur;2020;746.0;4.3;819.0;0.0;1.1;4.0;0.2;5.4;4.9;3.2;0.2;4.3;3.9;367.0;21.0;492.0;448.0;92.0
724;Winterseizoen;Soort vakantie: recreatie;2017;794.0;4.7;899.0;0.1;1.1;3.6;0.2;4.5;4.0;2.7;0.2;3.4;3.0;276.0;16.0;348.0;307.0;77.0
725;Winterseizoen;Soort vakantie: recreatie;2018;599.0;3.5;671.0;0.0;1.1;4.0;0.2;6.6;5.9;3.3;0.2;5.5;4.9;264.0;16.0;441.0;393.0;67.0
726;Winterseizoen;Soort vakantie: recreatie;2019;410.0;2.4;466.0;0.0;1.1;2.0;0.1;4.8;4.2;1.5;0.1;3.6;3.2;140.0;8.0;342.0;301.0;72.0
727;Winterseizoen;Soort vakantie: recreatie;2020;413.0;2.4;458.0;0.0;1.1;1.8;0.1;4.4;4.0;1.4;0.1;3.3;3.0;189.0;11.0;457.0;412.0;103.0
728;Winterseizoen;Soort vakantie: rondreis;2017;550.0;3.3;573.0;0.0;1.0;10.3;0.6;18.7;17.9;9.7;0.6;17.6;16.9;1114.0;66.0;2025.0;1946.0;108.0
729;Winterseizoen;Soort vakantie: rondreis;2018;461.0;2.7;483.0;0.0;1.0;9.3;0.5;20.2;19.3;8.8;0.5;19.2;18.3;980.0;58.0;2127.0;2028.0;105.0
730;Winterseizoen;Soort vakantie: rondreis;2019;518.0;3.0;550.0;0.0;1.1;9.4;0.5;18.1;17.0;8.8;0.5;17.0;16.0;998.0;59.0;1927.0;1813.0;107.0
731;Winterseizoen;Soort vakantie: rondreis;2020;377.0;2.2;391.0;0.0;1.0;5.9;0.3;15.8;15.2;5.6;0.3;14.7;14.2;780.0;45.0;2071.0;1996.0;131.0
732;Winterseizoen;Soort vakantie: familie, vrienden, e.d.;2017;2610.0;15.5;3134.0;0.2;1.2;20.0;1.2;7.7;6.4;16.9;1.0;6.5;5.4;927.0;55.0;355.0;296.0;46.0
733;Winterseizoen;Soort vakantie: familie, vrienden, e.d.;2018;2110.0;12.4;2607.0;0.2;1.2;16.3;1.0;7.7;6.3;13.7;0.8;6.5;5.3;864.0;51.0;410.0;332.0;53.0
734;Winterseizoen;Soort vakantie: familie, vrienden, e.d.;2019;2908.0;17.1;3508.0;0.2;1.2;20.1;1.2;6.9;5.7;16.6;1.0;5.7;4.7;1048.0;61.0;360.0;299.0;52.0
735;Winterseizoen;Soort vakantie: familie, vrienden, e.d.;2020;2358.0;13.7;2862.0;0.2;1.2;17.6;1.0;7.5;6.2;14.8;0.9;6.3;5.2;963.0;56.0;408.0;336.0;55.0
736;Winterseizoen;Soort vakantie: ontspanning;2017;;;;;;;;;;;;;;;;;;
737;Winterseizoen;Soort vakantie: ontspanning;2018;;;;;;;;;;;;;;;;;;
738;Winterseizoen;Soort vakantie: ontspanning;2019;2012.0;11.8;2341.0;0.1;1.2;14.4;0.8;7.2;6.2;12.1;0.7;6.0;5.2;755.0;44.0;375.0;322.0;52.0
739;Winterseizoen;Soort vakantie: ontspanning;2020;1699.0;9.9;1906.0;0.1;1.1;11.1;0.6;6.5;5.8;9.2;0.5;5.4;4.8;619.0;36.0;364.0;325.0;56.0
740;Winterseizoen;Soort vakantie: overig, onbekend;2017;1637.0;9.7;1845.0;0.1;1.1;12.3;0.7;7.5;6.7;10.4;0.6;6.4;5.7;688.0;41.0;420.0;373.0;56.0
741;Winterseizoen;Soort vakantie: overig, onbekend;2018;2113.0;12.5;2566.0;0.2;1.2;17.3;1.0;8.2;6.7;14.7;0.9;7.0;5.7;1048.0;62.0;496.0;409.0;61.0
742;Winterseizoen;Soort vakantie: overig, onbekend;2019;1578.0;9.3;1823.0;0.1;1.2;13.6;0.8;8.6;7.4;11.7;0.7;7.4;6.4;964.0;57.0;611.0;529.0;71.0
743;Winterseizoen;Soort vakantie: overig, onbekend;2020;1045.0;6.1;1163.0;0.1;1.1;7.9;0.5;7.6;6.8;6.8;0.4;6.5;5.8;523.0;30.0;500.0;449.0;66.0
744;Winterseizoen;Vakantieduur: 2 tot 5 dagen (kort);2017;5266.0;31.3;8174.0;0.5;1.6;25.2;1.5;4.8;3.1;17.0;1.0;3.2;2.1;1488.0;88.0;283.0;182.0;59.0
745;Winterseizoen;Vakantieduur: 2 tot 5 dagen (kort);2018;5170.0;30.5;7792.0;0.5;1.5;24.2;1.4;4.7;3.1;16.4;1.0;3.2;2.1;1652.0;97.0;320.0;212.0;68.0
746;Winterseizoen;Vakantieduur: 2 tot 5 dagen (kort);2019;5284.0;31.0;8226.0;0.5;1.6;25.3;1.5;4.8;3.1;17.1;1.0;3.2;2.1;1754.0;103.0;332.0;213.0;69.0
747;Winterseizoen;Vakantieduur: 2 tot 5 dagen (kort);2020;4771.0;27.8;6607.0;0.4;1.4;20.2;1.2;4.2;3.1;13.6;0.8;2.9;2.1;1330.0;77.0;279.0;201.0;66.0
748;Winterseizoen;Vakantieduur: 5 of meer dagen (lang);2017;6578.0;39.1;9529.0;0.6;1.4;102.5;6.1;15.6;10.8;93.0;5.5;14.1;9.8;6592.0;391.0;1002.0;692.0;64.0
749;Winterseizoen;Vakantieduur: 5 of meer dagen (lang);2018;6434.0;38.0;9216.0;0.5;1.4;100.6;5.9;15.6;10.9;91.4;5.4;14.2;9.9;6491.0;383.0;1009.0;704.0;64.0
750;Winterseizoen;Vakantieduur: 5 of meer dagen (lang);2019;6333.0;37.2;9148.0;0.5;1.4;96.6;5.7;15.3;10.6;87.5;5.1;13.8;9.6;6746.0;396.0;1065.0;737.0;70.0
751;Winterseizoen;Vakantieduur: 5 of meer dagen (lang);2020;5441.0;31.7;7190.0;0.4;1.3;73.1;4.3;13.4;10.2;65.9;3.8;12.1;9.2;5553.0;323.0;1021.0;772.0;76.0
752;Winterseizoen;Vakantieduur: 5 tot 9 dagen;2017;4519.0;26.8;5850.0;0.3;1.3;38.3;2.3;8.5;6.6;32.5;1.9;7.2;5.6;2464.0;146.0;545.0;421.0;64.0
753;Winterseizoen;Vakantieduur: 5 tot 9 dagen;2018;4317.0;25.5;5549.0;0.3;1.3;36.1;2.1;8.4;6.5;30.6;1.8;7.1;5.5;2330.0;137.0;540.0;420.0;64.0
754;Winterseizoen;Vakantieduur: 5 tot 9 dagen;2019;4452.0;26.1;5700.0;0.3;1.3;37.2;2.2;8.4;6.5;31.5;1.8;7.1;5.5;2572.0;151.0;578.0;451.0;69.0
755;Winterseizoen;Vakantieduur: 5 tot 9 dagen;2020;3692.0;21.5;4533.0;0.3;1.2;29.5;1.7;8.0;6.5;25.0;1.5;6.8;5.5;2114.0;123.0;573.0;466.0;72.0
756;Winterseizoen;Vakantieduur: 9 tot 16 dagen;2017;2076.0;12.3;2386.0;0.1;1.1;26.4;1.6;12.7;11.1;24.0;1.4;11.6;10.1;1960.0;116.0;944.0;821.0;74.0
757;Winterseizoen;Vakantieduur: 9 tot 16 dagen;2018;2016.0;11.9;2343.0;0.1;1.2;26.1;1.5;12.9;11.1;23.8;1.4;11.8;10.1;1890.0;112.0;937.0;807.0;72.0
758;Winterseizoen;Vakantieduur: 9 tot 16 dagen;2019;1954.0;11.5;2223.0;0.1;1.1;24.6;1.4;12.6;11.1;22.4;1.3;11.5;10.1;2007.0;118.0;1027.0;903.0;81.0
759;Winterseizoen;Vakantieduur: 9 tot 16 dagen;2020;1567.0;9.1;1689.0;0.1;1.1;18.6;1.1;11.9;11.0;16.9;1.0;10.8;10.0;1693.0;99.0;1080.0;1003.0;91.0
760;Winterseizoen;Vakantieduur: 16 of meer dagen;2017;1149.0;6.8;1293.0;0.1;1.1;37.7;2.2;32.8;29.2;36.4;2.2;31.7;28.2;2169.0;129.0;1888.0;1678.0;58.0
761;Winterseizoen;Vakantieduur: 16 of meer dagen;2018;1181.0;7.0;1325.0;0.1;1.1;38.4;2.3;32.5;29.0;37.1;2.2;31.4;28.0;2271.0;134.0;1923.0;1715.0;59.0
762;Winterseizoen;Vakantieduur: 16 of meer dagen;2019;1111.0;6.5;1226.0;0.1;1.1;34.8;2.0;31.3;28.4;33.6;2.0;30.2;27.4;2167.0;127.0;1950.0;1768.0;62.0
763;Winterseizoen;Vakantieduur: 16 of meer dagen;2020;898.0;5.2;968.0;0.1;1.1;24.9;1.5;27.7;25.7;23.9;1.4;26.6;24.7;1746.0;102.0;1944.0;1804.0;70.0
764;Winterseizoen;Vervoerwijze: auto;2017;6924.0;41.1;11389.0;0.7;1.6;65.0;3.9;9.4;5.7;53.6;3.2;7.7;4.7;2689.0;160.0;388.0;236.0;41.0
765;Winterseizoen;Vervoerwijze: auto;2018;6756.0;39.9;10994.0;0.6;1.6;65.6;3.9;9.7;6.0;54.6;3.2;8.1;5.0;2836.0;167.0;420.0;258.0;43.0
766;Winterseizoen;Vervoerwijze: auto;2019;6775.0;39.7;10709.0;0.6;1.6;60.2;3.5;8.9;5.6;49.5;2.9;7.3;4.6;2833.0;166.0;418.0;265.0;47.0
767;Winterseizoen;Vervoerwijze: auto;2020;5963.0;34.7;8503.0;0.5;1.4;46.2;2.7;7.8;5.4;37.7;2.2;6.3;4.4;2199.0;128.0;369.0;259.0;48.0
768;Winterseizoen;Vervoerwijze: vliegtuig;2017;3504.0;20.8;4566.0;0.3;1.3;53.0;3.1;15.1;11.6;48.5;2.9;13.8;10.6;4882.0;290.0;1393.0;1069.0;92.0
769;Winterseizoen;Vervoerwijze: vliegtuig;2018;3232.0;19.1;4277.0;0.3;1.3;48.3;2.8;14.9;11.3;44.0;2.6;13.6;10.3;4666.0;275.0;1444.0;1091.0;97.0
770;Winterseizoen;Vervoerwijze: vliegtuig;2019;3441.0;20.2;4635.0;0.3;1.3;50.4;3.0;14.6;10.9;45.7;2.7;13.3;9.9;4985.0;292.0;1448.0;1075.0;99.0
771;Winterseizoen;Vervoerwijze: vliegtuig;2020;2851.0;16.6;3639.0;0.2;1.3;38.1;2.2;13.4;10.5;34.5;2.0;12.1;9.5;4200.0;245.0;1474.0;1154.0;110.0
772;Winterseizoen;Vervoerwijze: trein;2017;665.0;4.0;844.0;0.1;1.3;3.5;0.2;5.3;4.2;2.7;0.2;4.0;3.2;218.0;13.0;328.0;259.0;62.0
773;Winterseizoen;Vervoerwijze: trein;2018;648.0;3.8;820.0;0.0;1.3;3.6;0.2;5.5;4.4;2.8;0.2;4.3;3.4;269.0;16.0;415.0;328.0;75.0
774;Winterseizoen;Vervoerwijze: trein;2019;857.0;5.0;1061.0;0.1;1.2;4.4;0.3;5.1;4.1;3.3;0.2;3.9;3.1;316.0;19.0;368.0;297.0;72.0
775;Winterseizoen;Vervoerwijze: trein;2020;682.0;4.0;852.0;0.0;1.2;4.0;0.2;5.9;4.7;3.2;0.2;4.7;3.7;241.0;14.0;353.0;282.0;60.0
776;Winterseizoen;Vervoerwijze: overige ;2017;718.0;4.3;905.0;0.1;1.3;6.1;0.4;8.5;6.8;5.2;0.3;7.3;5.8;291.0;17.0;405.0;322.0;47.0
777;Winterseizoen;Vervoerwijze: overige ;2018;707.0;4.2;917.0;0.1;1.3;7.4;0.4;10.5;8.1;6.5;0.4;9.2;7.1;372.0;22.0;527.0;406.0;50.0
778;Winterseizoen;Vervoerwijze: overige ;2019;717.0;4.2;969.0;0.1;1.4;7.0;0.4;9.7;7.2;6.0;0.4;8.4;6.2;367.0;22.0;513.0;379.0;53.0
779;Winterseizoen;Vervoerwijze: overige ;2020;670.0;3.9;801.0;0.0;1.2;4.9;0.3;7.3;6.1;4.1;0.2;6.1;5.1;243.0;14.0;363.0;303.0;50.0
