ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalPersonenInHuishoudens_1;TotaalInParticuliereHuishoudens_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonendePersonen_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersonenInInstitutioneleHuishoudens_12
7373;Mannen en vrouwen;Totaal;Hilversum;2023;93345.0;92161.0;24972.0;18921.0;43650.0;6968.0;14564.0;5688.0;16430.0;3387.0;1231.0;1184.0
7374;Mannen en vrouwen;Totaal;Hilversum;2024;94435.0;93167.0;24987.0;19478.0;44012.0;7088.0;14624.0;5616.0;16684.0;3408.0;1282.0;1268.0
7375;Mannen en vrouwen;Totaal;Hoeksche Waard;2000;;;;;;;;;;;;
7376;Mannen en vrouwen;Totaal;Hoeksche Waard;2001;;;;;;;;;;;;
7377;Mannen en vrouwen;Totaal;Hoeksche Waard;2002;;;;;;;;;;;;
7378;Mannen en vrouwen;Totaal;Hoeksche Waard;2003;;;;;;;;;;;;
7379;Mannen en vrouwen;Totaal;Hoeksche Waard;2004;;;;;;;;;;;;
7380;Mannen en vrouwen;Totaal;Hoeksche Waard;2005;;;;;;;;;;;;
7381;Mannen en vrouwen;Totaal;Hoeksche Waard;2006;;;;;;;;;;;;
7382;Mannen en vrouwen;Totaal;Hoeksche Waard;2007;;;;;;;;;;;;
7383;Mannen en vrouwen;Totaal;Hoeksche Waard;2008;;;;;;;;;;;;
7384;Mannen en vrouwen;Totaal;Hoeksche Waard;2009;;;;;;;;;;;;
7385;Mannen en vrouwen;Totaal;Hoeksche Waard;2010;;;;;;;;;;;;
7386;Mannen en vrouwen;Totaal;Hoeksche Waard;2011;;;;;;;;;;;;
7387;Mannen en vrouwen;Totaal;Hoeksche Waard;2012;;;;;;;;;;;;
7388;Mannen en vrouwen;Totaal;Hoeksche Waard;2013;;;;;;;;;;;;
7389;Mannen en vrouwen;Totaal;Hoeksche Waard;2014;;;;;;;;;;;;
7390;Mannen en vrouwen;Totaal;Hoeksche Waard;2015;;;;;;;;;;;;
7391;Mannen en vrouwen;Totaal;Hoeksche Waard;2016;;;;;;;;;;;;
7392;Mannen en vrouwen;Totaal;Hoeksche Waard;2017;;;;;;;;;;;;
7393;Mannen en vrouwen;Totaal;Hoeksche Waard;2018;;;;;;;;;;;;
7394;Mannen en vrouwen;Totaal;Hoeksche Waard;2019;86656.0;85664.0;23973.0;10472.0;48058.0;4388.0;21317.0;3451.0;18902.0;2226.0;935.0;992.0
7395;Mannen en vrouwen;Totaal;Hoeksche Waard;2020;87401.0;86311.0;24200.0;10573.0;48376.0;4570.0;21356.0;3552.0;18898.0;2275.0;887.0;1090.0
7396;Mannen en vrouwen;Totaal;Hoeksche Waard;2021;88047.0;87031.0;24410.0;10911.0;48494.0;4626.0;21314.0;3652.0;18902.0;2309.0;907.0;1016.0
7397;Mannen en vrouwen;Totaal;Hoeksche Waard;2022;88715.0;87707.0;24518.0;11184.0;48748.0;4778.0;21354.0;3724.0;18892.0;2348.0;909.0;1008.0
7398;Mannen en vrouwen;Totaal;Hoeksche Waard;2023;89760.0;88512.0;24744.0;11488.0;48946.0;4762.0;21430.0;3788.0;18966.0;2409.0;925.0;1248.0
7399;Mannen en vrouwen;Totaal;Hoeksche Waard;2024;90256.0;89093.0;24783.0;11705.0;49202.0;4884.0;21442.0;3894.0;18982.0;2424.0;979.0;1163.0
7400;Mannen en vrouwen;Totaal;Hof van Twente;2000;;;;;;;;;;;;
7401;Mannen en vrouwen;Totaal;Hof van Twente;2001;34855.0;34608.0;10531.0;3249.0;19255.0;1669.0;7460.0;458.0;9668.0;541.0;1032.0;247.0
7402;Mannen en vrouwen;Totaal;Hof van Twente;2002;35041.0;34776.0;10587.0;3374.0;19279.0;1685.0;7518.0;556.0;9520.0;574.0;962.0;265.0
7403;Mannen en vrouwen;Totaal;Hof van Twente;2003;35038.0;34736.0;10505.0;3407.0;19324.0;1760.0;7580.0;592.0;9392.0;576.0;924.0;302.0
7404;Mannen en vrouwen;Totaal;Hof van Twente;2004;35000.0;34784.0;10505.0;3537.0;19259.0;1723.0;7598.0;664.0;9274.0;611.0;872.0;216.0
7405;Mannen en vrouwen;Totaal;Hof van Twente;2005;34941.0;34740.0;10458.0;3670.0;19144.0;1700.0;7568.0;718.0;9158.0;620.0;848.0;201.0
7406;Mannen en vrouwen;Totaal;Hof van Twente;2006;35041.0;34837.0;10452.0;3769.0;19220.0;1676.0;7672.0;828.0;9044.0;611.0;785.0;204.0
7407;Mannen en vrouwen;Totaal;Hof van Twente;2007;35137.0;34906.0;10459.0;3784.0;19297.0;1673.0;7806.0;888.0;8930.0;626.0;740.0;231.0
7408;Mannen en vrouwen;Totaal;Hof van Twente;2008;35181.0;34944.0;10401.0;3834.0;19353.0;1755.0;7826.0;910.0;8862.0;615.0;741.0;237.0
7409;Mannen en vrouwen;Totaal;Hof van Twente;2009;35151.0;34906.0;10279.0;3894.0;19363.0;1757.0;7920.0;944.0;8742.0;621.0;749.0;245.0
7410;Mannen en vrouwen;Totaal;Hof van Twente;2010;35468.0;35226.0;10322.0;3986.0;19511.0;1789.0;8014.0;1072.0;8636.0;645.0;762.0;242.0
7411;Mannen en vrouwen;Totaal;Hof van Twente;2011;35573.0;35254.0;10341.0;4001.0;19478.0;1788.0;7990.0;1158.0;8542.0;663.0;771.0;319.0
7412;Mannen en vrouwen;Totaal;Hof van Twente;2012;35599.0;35279.0;10251.0;4074.0;19520.0;1780.0;8152.0;1212.0;8376.0;693.0;741.0;320.0
7413;Mannen en vrouwen;Totaal;Hof van Twente;2013;35215.0;34933.0;10004.0;4051.0;19470.0;1820.0;8224.0;1284.0;8142.0;701.0;707.0;282.0
7414;Mannen en vrouwen;Totaal;Hof van Twente;2014;34997.0;34627.0;9925.0;3961.0;19312.0;1824.0;8218.0;1352.0;7918.0;748.0;681.0;370.0
7415;Mannen en vrouwen;Totaal;Hof van Twente;2015;34917.0;34525.0;9816.0;4068.0;19232.0;1846.0;8200.0;1482.0;7704.0;732.0;677.0;392.0
7416;Mannen en vrouwen;Totaal;Hof van Twente;2016;34881.0;34494.0;9784.0;4126.0;19198.0;1864.0;8218.0;1544.0;7572.0;772.0;614.0;387.0
7417;Mannen en vrouwen;Totaal;Hof van Twente;2017;35011.0;34600.0;9768.0;4275.0;19198.0;1926.0;8178.0;1594.0;7500.0;778.0;581.0;411.0
7418;Mannen en vrouwen;Totaal;Hof van Twente;2018;34930.0;34493.0;9709.0;4337.0;19058.0;1932.0;8122.0;1626.0;7378.0;780.0;609.0;437.0
7419;Mannen en vrouwen;Totaal;Hof van Twente;2019;34940.0;34522.0;9626.0;4506.0;19012.0;1950.0;8132.0;1706.0;7224.0;797.0;581.0;418.0
7420;Mannen en vrouwen;Totaal;Hof van Twente;2020;35017.0;34573.0;9580.0;4537.0;19070.0;1992.0;8218.0;1768.0;7092.0;819.0;567.0;444.0
7421;Mannen en vrouwen;Totaal;Hof van Twente;2021;35040.0;34567.0;9525.0;4635.0;19064.0;2058.0;8138.0;1858.0;7010.0;790.0;553.0;473.0
7422;Mannen en vrouwen;Totaal;Hof van Twente;2022;35056.0;34559.0;9454.0;4694.0;19054.0;2158.0;8084.0;1888.0;6924.0;780.0;577.0;497.0
7423;Mannen en vrouwen;Totaal;Hof van Twente;2023;35455.0;34966.0;9581.0;4749.0;19208.0;2130.0;8152.0;1910.0;7016.0;816.0;612.0;489.0
7424;Mannen en vrouwen;Totaal;Hof van Twente;2024;35446.0;34926.0;9439.0;4838.0;19256.0;2166.0;8182.0;1954.0;6954.0;822.0;571.0;520.0
7425;Mannen en vrouwen;Totaal;Het Hogeland;2000;;;;;;;;;;;;
7426;Mannen en vrouwen;Totaal;Het Hogeland;2001;;;;;;;;;;;;
7427;Mannen en vrouwen;Totaal;Het Hogeland;2002;;;;;;;;;;;;
7428;Mannen en vrouwen;Totaal;Het Hogeland;2003;;;;;;;;;;;;
7429;Mannen en vrouwen;Totaal;Het Hogeland;2004;;;;;;;;;;;;
7430;Mannen en vrouwen;Totaal;Het Hogeland;2005;;;;;;;;;;;;
7431;Mannen en vrouwen;Totaal;Het Hogeland;2006;;;;;;;;;;;;
7432;Mannen en vrouwen;Totaal;Het Hogeland;2007;;;;;;;;;;;;
7433;Mannen en vrouwen;Totaal;Het Hogeland;2008;;;;;;;;;;;;
7434;Mannen en vrouwen;Totaal;Het Hogeland;2009;;;;;;;;;;;;
7435;Mannen en vrouwen;Totaal;Het Hogeland;2010;;;;;;;;;;;;
7436;Mannen en vrouwen;Totaal;Het Hogeland;2011;;;;;;;;;;;;
7437;Mannen en vrouwen;Totaal;Het Hogeland;2012;;;;;;;;;;;;
7438;Mannen en vrouwen;Totaal;Het Hogeland;2013;;;;;;;;;;;;
7439;Mannen en vrouwen;Totaal;Het Hogeland;2014;;;;;;;;;;;;
7440;Mannen en vrouwen;Totaal;Het Hogeland;2015;;;;;;;;;;;;
7441;Mannen en vrouwen;Totaal;Het Hogeland;2016;;;;;;;;;;;;
7442;Mannen en vrouwen;Totaal;Het Hogeland;2017;;;;;;;;;;;;
7443;Mannen en vrouwen;Totaal;Het Hogeland;2018;;;;;;;;;;;;
7444;Mannen en vrouwen;Totaal;Het Hogeland;2019;47888.0;47170.0;12868.0;7317.0;25062.0;2438.0;11426.0;2332.0;8866.0;1478.0;445.0;718.0
7445;Mannen en vrouwen;Totaal;Het Hogeland;2020;47801.0;47039.0;12708.0;7402.0;24982.0;2548.0;11416.0;2340.0;8678.0;1479.0;468.0;762.0
7446;Mannen en vrouwen;Totaal;Het Hogeland;2021;47834.0;47090.0;12520.0;7571.0;24998.0;2664.0;11480.0;2350.0;8504.0;1502.0;499.0;744.0
7447;Mannen en vrouwen;Totaal;Het Hogeland;2022;48022.0;47231.0;12528.0;7632.0;25058.0;2720.0;11492.0;2398.0;8448.0;1527.0;486.0;791.0
7448;Mannen en vrouwen;Totaal;Het Hogeland;2023;48298.0;47292.0;12513.0;7706.0;25054.0;2786.0;11426.0;2386.0;8456.0;1495.0;524.0;1006.0
7449;Mannen en vrouwen;Totaal;Het Hogeland;2024;48224.0;47248.0;12410.0;7857.0;24908.0;2822.0;11328.0;2356.0;8402.0;1516.0;557.0;976.0
7450;Mannen en vrouwen;Totaal;Hollands Kroon;2000;;;;;;;;;;;;
7451;Mannen en vrouwen;Totaal;Hollands Kroon;2001;;;;;;;;;;;;
7452;Mannen en vrouwen;Totaal;Hollands Kroon;2002;;;;;;;;;;;;
7453;Mannen en vrouwen;Totaal;Hollands Kroon;2003;;;;;;;;;;;;
7454;Mannen en vrouwen;Totaal;Hollands Kroon;2004;;;;;;;;;;;;
7455;Mannen en vrouwen;Totaal;Hollands Kroon;2005;;;;;;;;;;;;
7456;Mannen en vrouwen;Totaal;Hollands Kroon;2006;;;;;;;;;;;;
7457;Mannen en vrouwen;Totaal;Hollands Kroon;2007;;;;;;;;;;;;
7458;Mannen en vrouwen;Totaal;Hollands Kroon;2008;;;;;;;;;;;;
7459;Mannen en vrouwen;Totaal;Hollands Kroon;2009;;;;;;;;;;;;
7460;Mannen en vrouwen;Totaal;Hollands Kroon;2010;;;;;;;;;;;;
7461;Mannen en vrouwen;Totaal;Hollands Kroon;2011;;;;;;;;;;;;
7462;Mannen en vrouwen;Totaal;Hollands Kroon;2012;47703.0;47461.0;13892.0;5442.0;26465.0;2553.0;11073.0;2181.0;10658.0;1097.0;565.0;242.0
7463;Mannen en vrouwen;Totaal;Hollands Kroon;2013;47643.0;47436.0;13793.0;5464.0;26477.0;2603.0;11082.0;2246.0;10546.0;1117.0;585.0;207.0
7464;Mannen en vrouwen;Totaal;Hollands Kroon;2014;47502.0;47186.0;13564.0;5538.0;26388.0;2578.0;11180.0;2316.0;10314.0;1151.0;545.0;316.0
7465;Mannen en vrouwen;Totaal;Hollands Kroon;2015;47546.0;47211.0;13485.0;5739.0;26244.0;2536.0;11182.0;2438.0;10088.0;1178.0;565.0;335.0
7466;Mannen en vrouwen;Totaal;Hollands Kroon;2016;47546.0;47157.0;13499.0;5776.0;26108.0;2466.0;11106.0;2508.0;10028.0;1216.0;558.0;389.0
7467;Mannen en vrouwen;Totaal;Hollands Kroon;2017;47600.0;47199.0;13436.0;5840.0;26100.0;2586.0;11092.0;2544.0;9878.0;1237.0;586.0;401.0
7468;Mannen en vrouwen;Totaal;Hollands Kroon;2018;47681.0;47279.0;13390.0;5831.0;26096.0;2656.0;11126.0;2574.0;9740.0;1264.0;698.0;402.0
7469;Mannen en vrouwen;Totaal;Hollands Kroon;2019;47815.0;47429.0;13400.0;6093.0;26026.0;2776.0;11060.0;2584.0;9606.0;1301.0;609.0;386.0
7470;Mannen en vrouwen;Totaal;Hollands Kroon;2020;48432.0;48041.0;13411.0;6640.0;26094.0;2778.0;11116.0;2640.0;9560.0;1304.0;592.0;391.0
7471;Mannen en vrouwen;Totaal;Hollands Kroon;2021;48583.0;48200.0;13305.0;6797.0;26086.0;2834.0;11176.0;2690.0;9386.0;1343.0;669.0;383.0
7472;Mannen en vrouwen;Totaal;Hollands Kroon;2022;48778.0;48392.0;13271.0;6883.0;26214.0;2944.0;11150.0;2806.0;9314.0;1350.0;674.0;386.0
7473;Mannen en vrouwen;Totaal;Hollands Kroon;2023;49431.0;48887.0;13408.0;7070.0;26312.0;2968.0;11148.0;2842.0;9354.0;1394.0;703.0;544.0
7474;Mannen en vrouwen;Totaal;Hollands Kroon;2024;49522.0;49053.0;13259.0;7292.0;26368.0;3148.0;11146.0;2784.0;9290.0;1415.0;719.0;469.0
7475;Mannen en vrouwen;Totaal;Holten;2000;8832.0;8742.0;2574.0;735.0;5025.0;385.0;2082.0;122.0;2436.0;118.0;290.0;90.0
7476;Mannen en vrouwen;Totaal;Holten;2001;;;;;;;;;;;;
7477;Mannen en vrouwen;Totaal;Holten;2002;;;;;;;;;;;;
7478;Mannen en vrouwen;Totaal;Holten;2003;;;;;;;;;;;;
7479;Mannen en vrouwen;Totaal;Holten;2004;;;;;;;;;;;;
7480;Mannen en vrouwen;Totaal;Holten;2005;;;;;;;;;;;;
7481;Mannen en vrouwen;Totaal;Holten;2006;;;;;;;;;;;;
7482;Mannen en vrouwen;Totaal;Holten;2007;;;;;;;;;;;;
7483;Mannen en vrouwen;Totaal;Holten;2008;;;;;;;;;;;;
7484;Mannen en vrouwen;Totaal;Holten;2009;;;;;;;;;;;;
7485;Mannen en vrouwen;Totaal;Holten;2010;;;;;;;;;;;;
7486;Mannen en vrouwen;Totaal;Holten;2011;;;;;;;;;;;;
7487;Mannen en vrouwen;Totaal;Holten;2012;;;;;;;;;;;;
7488;Mannen en vrouwen;Totaal;Holten;2013;;;;;;;;;;;;
7489;Mannen en vrouwen;Totaal;Holten;2014;;;;;;;;;;;;
7490;Mannen en vrouwen;Totaal;Holten;2015;;;;;;;;;;;;
7491;Mannen en vrouwen;Totaal;Holten;2016;;;;;;;;;;;;
7492;Mannen en vrouwen;Totaal;Holten;2017;;;;;;;;;;;;
7493;Mannen en vrouwen;Totaal;Holten;2018;;;;;;;;;;;;
7494;Mannen en vrouwen;Totaal;Holten;2019;;;;;;;;;;;;
7495;Mannen en vrouwen;Totaal;Holten;2020;;;;;;;;;;;;
7496;Mannen en vrouwen;Totaal;Holten;2021;;;;;;;;;;;;
7497;Mannen en vrouwen;Totaal;Holten;2022;;;;;;;;;;;;
7498;Mannen en vrouwen;Totaal;Holten;2023;;;;;;;;;;;;
7499;Mannen en vrouwen;Totaal;Holten;2024;;;;;;;;;;;;
7500;Mannen en vrouwen;Totaal;Hontenisse;2000;7923.0;7782.0;2166.0;778.0;4582.0;454.0;1852.0;122.0;2154.0;118.0;138.0;141.0
7501;Mannen en vrouwen;Totaal;Hontenisse;2001;7971.0;7824.0;2162.0;797.0;4618.0;442.0;1908.0;150.0;2118.0;116.0;131.0;147.0
7502;Mannen en vrouwen;Totaal;Hontenisse;2002;8014.0;7876.0;2168.0;811.0;4653.0;445.0;1932.0;170.0;2106.0;118.0;126.0;138.0
7503;Mannen en vrouwen;Totaal;Hontenisse;2003;;;;;;;;;;;;
7504;Mannen en vrouwen;Totaal;Hontenisse;2004;;;;;;;;;;;;
7505;Mannen en vrouwen;Totaal;Hontenisse;2005;;;;;;;;;;;;
7506;Mannen en vrouwen;Totaal;Hontenisse;2006;;;;;;;;;;;;
7507;Mannen en vrouwen;Totaal;Hontenisse;2007;;;;;;;;;;;;
7508;Mannen en vrouwen;Totaal;Hontenisse;2008;;;;;;;;;;;;
7509;Mannen en vrouwen;Totaal;Hontenisse;2009;;;;;;;;;;;;
7510;Mannen en vrouwen;Totaal;Hontenisse;2010;;;;;;;;;;;;
7511;Mannen en vrouwen;Totaal;Hontenisse;2011;;;;;;;;;;;;
7512;Mannen en vrouwen;Totaal;Hontenisse;2012;;;;;;;;;;;;
7513;Mannen en vrouwen;Totaal;Hontenisse;2013;;;;;;;;;;;;
7514;Mannen en vrouwen;Totaal;Hontenisse;2014;;;;;;;;;;;;
7515;Mannen en vrouwen;Totaal;Hontenisse;2015;;;;;;;;;;;;
7516;Mannen en vrouwen;Totaal;Hontenisse;2016;;;;;;;;;;;;
7517;Mannen en vrouwen;Totaal;Hontenisse;2017;;;;;;;;;;;;
7518;Mannen en vrouwen;Totaal;Hontenisse;2018;;;;;;;;;;;;
7519;Mannen en vrouwen;Totaal;Hontenisse;2019;;;;;;;;;;;;
7520;Mannen en vrouwen;Totaal;Hontenisse;2020;;;;;;;;;;;;
7521;Mannen en vrouwen;Totaal;Hontenisse;2021;;;;;;;;;;;;
7522;Mannen en vrouwen;Totaal;Hontenisse;2022;;;;;;;;;;;;
7523;Mannen en vrouwen;Totaal;Hontenisse;2023;;;;;;;;;;;;
7524;Mannen en vrouwen;Totaal;Hontenisse;2024;;;;;;;;;;;;
7525;Mannen en vrouwen;Totaal;Hoogeveen;2000;52790.0;52300.0;16567.0;5660.0;28395.0;2447.0;10966.0;842.0;14140.0;1051.0;627.0;490.0
7526;Mannen en vrouwen;Totaal;Hoogeveen;2001;52782.0;52271.0;16458.0;5773.0;28269.0;2373.0;11106.0;944.0;13846.0;1121.0;650.0;511.0
7527;Mannen en vrouwen;Totaal;Hoogeveen;2002;53186.0;52667.0;16516.0;5925.0;28436.0;2424.0;11270.0;1062.0;13680.0;1145.0;645.0;519.0
7528;Mannen en vrouwen;Totaal;Hoogeveen;2003;53312.0;52781.0;16296.0;6123.0;28559.0;2547.0;11442.0;1154.0;13416.0;1171.0;632.0;531.0
7529;Mannen en vrouwen;Totaal;Hoogeveen;2004;53663.0;52993.0;16255.0;6193.0;28748.0;2616.0;11506.0;1298.0;13328.0;1168.0;629.0;670.0
7530;Mannen en vrouwen;Totaal;Hoogeveen;2005;53886.0;53185.0;16280.0;6353.0;28676.0;2558.0;11536.0;1426.0;13156.0;1251.0;625.0;701.0
7531;Mannen en vrouwen;Totaal;Hoogeveen;2006;54150.0;53437.0;16223.0;6509.0;28766.0;2590.0;11528.0;1558.0;13090.0;1288.0;651.0;713.0
7532;Mannen en vrouwen;Totaal;Hoogeveen;2007;54383.0;53702.0;16034.0;6733.0;28952.0;2630.0;11838.0;1702.0;12782.0;1298.0;685.0;681.0
7533;Mannen en vrouwen;Totaal;Hoogeveen;2008;54468.0;53704.0;15918.0;6838.0;28992.0;2684.0;11976.0;1850.0;12482.0;1328.0;628.0;764.0
7534;Mannen en vrouwen;Totaal;Hoogeveen;2009;54652.0;53883.0;15897.0;6901.0;29131.0;2719.0;12122.0;1978.0;12312.0;1341.0;613.0;769.0
7535;Mannen en vrouwen;Totaal;Hoogeveen;2010;54805.0;54023.0;15843.0;7098.0;29076.0;2650.0;12162.0;2118.0;12146.0;1374.0;632.0;782.0
7536;Mannen en vrouwen;Totaal;Hoogeveen;2011;54844.0;53895.0;15802.0;7096.0;28920.0;2578.0;12090.0;2230.0;12022.0;1399.0;678.0;949.0
7537;Mannen en vrouwen;Totaal;Hoogeveen;2012;54889.0;53925.0;15759.0;7178.0;28820.0;2540.0;12190.0;2302.0;11788.0;1467.0;701.0;964.0
7538;Mannen en vrouwen;Totaal;Hoogeveen;2013;54874.0;53904.0;15687.0;7334.0;28802.0;2592.0;12202.0;2400.0;11608.0;1465.0;616.0;970.0
7539;Mannen en vrouwen;Totaal;Hoogeveen;2014;54664.0;53812.0;15525.0;7467.0;28712.0;2646.0;12206.0;2488.0;11372.0;1498.0;610.0;852.0
7540;Mannen en vrouwen;Totaal;Hoogeveen;2015;54860.0;54014.0;15521.0;7605.0;28640.0;2656.0;12192.0;2562.0;11230.0;1576.0;672.0;846.0
7541;Mannen en vrouwen;Totaal;Hoogeveen;2016;55240.0;53882.0;15426.0;7728.0;28516.0;2654.0;12196.0;2598.0;11068.0;1580.0;632.0;1358.0
7542;Mannen en vrouwen;Totaal;Hoogeveen;2017;55311.0;54022.0;15454.0;7908.0;28388.0;2644.0;12162.0;2626.0;10956.0;1640.0;632.0;1289.0
7543;Mannen en vrouwen;Totaal;Hoogeveen;2018;55677.0;54340.0;15489.0;8052.0;28412.0;2796.0;12132.0;2676.0;10808.0;1719.0;668.0;1337.0
7544;Mannen en vrouwen;Totaal;Hoogeveen;2019;55662.0;54325.0;15418.0;8270.0;28192.0;2764.0;12110.0;2708.0;10610.0;1769.0;676.0;1337.0
7545;Mannen en vrouwen;Totaal;Hoogeveen;2020;55699.0;54322.0;15381.0;8409.0;28080.0;2792.0;12092.0;2694.0;10502.0;1808.0;644.0;1377.0
7546;Mannen en vrouwen;Totaal;Hoogeveen;2021;55603.0;54305.0;15278.0;8476.0;28054.0;2890.0;12112.0;2756.0;10296.0;1810.0;687.0;1298.0
7547;Mannen en vrouwen;Totaal;Hoogeveen;2022;55857.0;54407.0;15280.0;8555.0;28060.0;2938.0;12128.0;2822.0;10172.0;1839.0;673.0;1450.0
7548;Mannen en vrouwen;Totaal;Hoogeveen;2023;56433.0;54993.0;15466.0;8822.0;28038.0;3000.0;11988.0;2908.0;10142.0;1921.0;746.0;1440.0
7549;Mannen en vrouwen;Totaal;Hoogeveen;2024;56591.0;55109.0;15396.0;9059.0;27988.0;3030.0;11954.0;2918.0;10086.0;1933.0;733.0;1482.0
7550;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2000;33053.0;32260.0;8844.0;4203.0;17990.0;2088.0;7486.0;890.0;7526.0;830.0;393.0;793.0
7551;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2001;33248.0;32438.0;8887.0;4236.0;18073.0;2009.0;7578.0;986.0;7500.0;825.0;417.0;810.0
7552;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2002;33576.0;32763.0;9014.0;4381.0;18136.0;1984.0;7562.0;1120.0;7470.0;849.0;383.0;813.0
7553;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2003;33639.0;32866.0;9028.0;4456.0;18132.0;1986.0;7542.0;1220.0;7384.0;832.0;418.0;773.0
7554;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2004;34003.0;33212.0;9074.0;4644.0;18196.0;2046.0;7656.0;1282.0;7212.0;884.0;414.0;791.0
7555;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2005;34363.0;33560.0;9165.0;4692.0;18297.0;2063.0;7724.0;1368.0;7142.0;938.0;468.0;803.0
7556;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2006;34513.0;33704.0;9252.0;4797.0;18204.0;2020.0;7684.0;1460.0;7040.0;1001.0;450.0;809.0
7557;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2007;34392.0;33593.0;9145.0;4839.0;18141.0;2051.0;7692.0;1480.0;6918.0;1011.0;457.0;799.0
7558;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2008;34417.0;33621.0;9130.0;4855.0;18125.0;2053.0;7734.0;1584.0;6754.0;1044.0;467.0;796.0
7559;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2009;34557.0;33788.0;9125.0;4930.0;18183.0;2053.0;7786.0;1690.0;6654.0;1068.0;482.0;769.0
7560;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2010;34754.0;34011.0;9123.0;5130.0;18192.0;2032.0;7872.0;1738.0;6550.0;1106.0;460.0;743.0
7561;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2011;34814.0;34041.0;9092.0;5212.0;18172.0;1994.0;7940.0;1784.0;6454.0;1156.0;409.0;773.0
7562;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2012;34778.0;34036.0;9101.0;5334.0;18008.0;1878.0;7926.0;1844.0;6360.0;1174.0;419.0;742.0
7563;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2013;34523.0;33761.0;8932.0;5418.0;17832.0;1926.0;7904.0;1864.0;6138.0;1197.0;382.0;762.0
7564;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2014;34304.0;33467.0;8876.0;5411.0;17512.0;1870.0;7858.0;1816.0;5968.0;1266.0;402.0;837.0
7565;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2015;34334.0;33546.0;8864.0;5542.0;17370.0;1864.0;7798.0;1854.0;5854.0;1309.0;461.0;788.0
7566;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2016;34177.0;33368.0;8768.0;5681.0;17144.0;1896.0;7696.0;1820.0;5732.0;1342.0;433.0;809.0
7567;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2017;34232.0;33426.0;8739.0;5780.0;17112.0;1924.0;7654.0;1890.0;5644.0;1327.0;468.0;806.0
7568;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2018;;;;;;;;;;;;
7569;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2019;;;;;;;;;;;;
7570;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2020;;;;;;;;;;;;
7571;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2021;;;;;;;;;;;;
7572;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2022;;;;;;;;;;;;
7573;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2023;;;;;;;;;;;;
7574;Mannen en vrouwen;Totaal;Hoogezand-Sappemeer;2024;;;;;;;;;;;;
7575;Mannen en vrouwen;Totaal;Hoorn;2000;64604.0;64010.0;19376.0;8493.0;33547.0;4857.0;10958.0;2036.0;15696.0;1860.0;734.0;594.0
7576;Mannen en vrouwen;Totaal;Hoorn;2001;65764.0;65156.0;19721.0;8771.0;33961.0;4751.0;11238.0;2216.0;15756.0;1925.0;778.0;608.0
7577;Mannen en vrouwen;Totaal;Hoorn;2002;66458.0;65786.0;19926.0;8902.0;34175.0;4729.0;11410.0;2354.0;15682.0;1992.0;791.0;672.0
7578;Mannen en vrouwen;Totaal;Hoorn;2003;67515.0;66831.0;20117.0;9226.0;34600.0;4620.0;11818.0;2590.0;15572.0;2062.0;826.0;684.0
7579;Mannen en vrouwen;Totaal;Hoorn;2004;67952.0;67291.0;20166.0;9432.0;34758.0;4598.0;11994.0;2800.0;15366.0;2111.0;824.0;661.0
7580;Mannen en vrouwen;Totaal;Hoorn;2005;68136.0;67517.0;20134.0;9574.0;34665.0;4625.0;12068.0;2942.0;15030.0;2214.0;930.0;619.0
7581;Mannen en vrouwen;Totaal;Hoorn;2006;67846.0;67254.0;19940.0;9822.0;34344.0;4480.0;12080.0;3052.0;14732.0;2306.0;842.0;592.0
7582;Mannen en vrouwen;Totaal;Hoorn;2007;68174.0;67543.0;19921.0;9980.0;34522.0;4558.0;12204.0;3270.0;14490.0;2331.0;789.0;631.0
