ID;WijkenEnBuurten;TypeVerwarmingsinstallatie;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;Woningen_5
3997;Middenkant;Blokverwarming;Middenkant                              ;Buurt   ;BU00340472;1.0;0.0
3998;Middenkant;Stadsverwarming met hoog gasverbruik;Middenkant                              ;Buurt   ;BU00340472;1.0;0.0
3999;Middenkant;Stadsverwarming met laag gasverbruik;Middenkant                              ;Buurt   ;BU00340472;1.0;0.0
4000;Middenkant;Stadsverwarming zonder gasverbruik;Middenkant                              ;Buurt   ;BU00340472;1.0;0.0
4001;Middenkant;Elektrisch verwarmd met hoog gasverbruik;Middenkant                              ;Buurt   ;BU00340472;1.0;0.0
4002;Middenkant;Elektrisch verwarmd met laag gasverbruik;Middenkant                              ;Buurt   ;BU00340472;1.0;0.0
4003;Middenkant;Elektrisch verwarmd zonder gasverbruik;Middenkant                              ;Buurt   ;BU00340472;1.0;0.0
4004;Middenkant;Type installaties onbekend;Middenkant                              ;Buurt   ;BU00340472;1.0;0.0
4005;Lagekant;Individuele cv;                                        ;        ;          ;;
4006;Lagekant;Blokverwarming;                                        ;        ;          ;;
4007;Lagekant;Stadsverwarming met hoog gasverbruik;                                        ;        ;          ;;
4008;Lagekant;Stadsverwarming met laag gasverbruik;                                        ;        ;          ;;
4009;Lagekant;Stadsverwarming zonder gasverbruik;                                        ;        ;          ;;
4010;Lagekant;Elektrisch verwarmd met hoog gasverbruik;                                        ;        ;          ;;
4011;Lagekant;Elektrisch verwarmd met laag gasverbruik;                                        ;        ;          ;;
4012;Lagekant;Elektrisch verwarmd zonder gasverbruik;                                        ;        ;          ;;
4013;Lagekant;Type installaties onbekend;                                        ;        ;          ;;
4014;Overig Almere Poort;Individuele cv;Overig Almere Poort                     ;Buurt   ;BU00340499;1.0;0.0
4015;Overig Almere Poort;Blokverwarming;Overig Almere Poort                     ;Buurt   ;BU00340499;1.0;0.0
4016;Overig Almere Poort;Stadsverwarming met hoog gasverbruik;Overig Almere Poort                     ;Buurt   ;BU00340499;1.0;0.0
4017;Overig Almere Poort;Stadsverwarming met laag gasverbruik;Overig Almere Poort                     ;Buurt   ;BU00340499;1.0;0.0
4018;Overig Almere Poort;Stadsverwarming zonder gasverbruik;Overig Almere Poort                     ;Buurt   ;BU00340499;1.0;0.0
4019;Overig Almere Poort;Elektrisch verwarmd met hoog gasverbruik;Overig Almere Poort                     ;Buurt   ;BU00340499;1.0;0.0
4020;Overig Almere Poort;Elektrisch verwarmd met laag gasverbruik;Overig Almere Poort                     ;Buurt   ;BU00340499;1.0;0.0
4021;Overig Almere Poort;Elektrisch verwarmd zonder gasverbruik;Overig Almere Poort                     ;Buurt   ;BU00340499;1.0;0.0
4022;Overig Almere Poort;Type installaties onbekend;Overig Almere Poort                     ;Buurt   ;BU00340499;1.0;0.0
4023;Wijk 05 Almere Hout;Individuele cv;Wijk 05 Almere Hout                     ;Wijk    ;WK003405  ;1.0;83.0
4024;Wijk 05 Almere Hout;Blokverwarming;Wijk 05 Almere Hout                     ;Wijk    ;WK003405  ;1.0;0.0
4025;Wijk 05 Almere Hout;Stadsverwarming met hoog gasverbruik;Wijk 05 Almere Hout                     ;Wijk    ;WK003405  ;1.0;0.0
4026;Wijk 05 Almere Hout;Stadsverwarming met laag gasverbruik;Wijk 05 Almere Hout                     ;Wijk    ;WK003405  ;1.0;0.0
4027;Wijk 05 Almere Hout;Stadsverwarming zonder gasverbruik;Wijk 05 Almere Hout                     ;Wijk    ;WK003405  ;1.0;0.0
4028;Wijk 05 Almere Hout;Elektrisch verwarmd met hoog gasverbruik;Wijk 05 Almere Hout                     ;Wijk    ;WK003405  ;1.0;1.0
4029;Wijk 05 Almere Hout;Elektrisch verwarmd met laag gasverbruik;Wijk 05 Almere Hout                     ;Wijk    ;WK003405  ;1.0;0.0
4030;Wijk 05 Almere Hout;Elektrisch verwarmd zonder gasverbruik;Wijk 05 Almere Hout                     ;Wijk    ;WK003405  ;1.0;14.0
4031;Wijk 05 Almere Hout;Type installaties onbekend;Wijk 05 Almere Hout                     ;Wijk    ;WK003405  ;1.0;1.0
4032;Vogelhorst;Individuele cv;Vogelhorst                              ;Buurt   ;BU00340502;1.0;99.0
4033;Vogelhorst;Blokverwarming;Vogelhorst                              ;Buurt   ;BU00340502;1.0;0.0
4034;Vogelhorst;Stadsverwarming met hoog gasverbruik;Vogelhorst                              ;Buurt   ;BU00340502;1.0;0.0
4035;Vogelhorst;Stadsverwarming met laag gasverbruik;Vogelhorst                              ;Buurt   ;BU00340502;1.0;0.0
4036;Vogelhorst;Stadsverwarming zonder gasverbruik;Vogelhorst                              ;Buurt   ;BU00340502;1.0;0.0
4037;Vogelhorst;Elektrisch verwarmd met hoog gasverbruik;Vogelhorst                              ;Buurt   ;BU00340502;1.0;1.0
4038;Vogelhorst;Elektrisch verwarmd met laag gasverbruik;Vogelhorst                              ;Buurt   ;BU00340502;1.0;0.0
4039;Vogelhorst;Elektrisch verwarmd zonder gasverbruik;Vogelhorst                              ;Buurt   ;BU00340502;1.0;0.0
4040;Vogelhorst;Type installaties onbekend;Vogelhorst                              ;Buurt   ;BU00340502;1.0;0.0
4041;Nobelhorst;Individuele cv;Nobelhorst                              ;Buurt   ;BU00340503;1.0;97.0
4042;Nobelhorst;Blokverwarming;Nobelhorst                              ;Buurt   ;BU00340503;1.0;0.0
4043;Nobelhorst;Stadsverwarming met hoog gasverbruik;Nobelhorst                              ;Buurt   ;BU00340503;1.0;0.0
4044;Nobelhorst;Stadsverwarming met laag gasverbruik;Nobelhorst                              ;Buurt   ;BU00340503;1.0;0.0
4045;Nobelhorst;Stadsverwarming zonder gasverbruik;Nobelhorst                              ;Buurt   ;BU00340503;1.0;0.0
4046;Nobelhorst;Elektrisch verwarmd met hoog gasverbruik;Nobelhorst                              ;Buurt   ;BU00340503;1.0;1.0
4047;Nobelhorst;Elektrisch verwarmd met laag gasverbruik;Nobelhorst                              ;Buurt   ;BU00340503;1.0;0.0
4048;Nobelhorst;Elektrisch verwarmd zonder gasverbruik;Nobelhorst                              ;Buurt   ;BU00340503;1.0;1.0
4049;Nobelhorst;Type installaties onbekend;Nobelhorst                              ;Buurt   ;BU00340503;1.0;0.0
4050;Twentsekant;Individuele cv;                                        ;        ;          ;;
4051;Twentsekant;Blokverwarming;                                        ;        ;          ;;
4052;Twentsekant;Stadsverwarming met hoog gasverbruik;                                        ;        ;          ;;
4053;Twentsekant;Stadsverwarming met laag gasverbruik;                                        ;        ;          ;;
4054;Twentsekant;Stadsverwarming zonder gasverbruik;                                        ;        ;          ;;
4055;Twentsekant;Elektrisch verwarmd met hoog gasverbruik;                                        ;        ;          ;;
4056;Twentsekant;Elektrisch verwarmd met laag gasverbruik;                                        ;        ;          ;;
4057;Twentsekant;Elektrisch verwarmd zonder gasverbruik;                                        ;        ;          ;;
4058;Twentsekant;Type installaties onbekend;                                        ;        ;          ;;
4059;Overig Almere Hout;Individuele cv;Overig Almere Hout                      ;Buurt   ;BU00340599;1.0;27.0
4060;Overig Almere Hout;Blokverwarming;Overig Almere Hout                      ;Buurt   ;BU00340599;1.0;0.0
4061;Overig Almere Hout;Stadsverwarming met hoog gasverbruik;Overig Almere Hout                      ;Buurt   ;BU00340599;1.0;0.0
4062;Overig Almere Hout;Stadsverwarming met laag gasverbruik;Overig Almere Hout                      ;Buurt   ;BU00340599;1.0;0.0
4063;Overig Almere Hout;Stadsverwarming zonder gasverbruik;Overig Almere Hout                      ;Buurt   ;BU00340599;1.0;0.0
4064;Overig Almere Hout;Elektrisch verwarmd met hoog gasverbruik;Overig Almere Hout                      ;Buurt   ;BU00340599;1.0;1.0
4065;Overig Almere Hout;Elektrisch verwarmd met laag gasverbruik;Overig Almere Hout                      ;Buurt   ;BU00340599;1.0;0.0
4066;Overig Almere Hout;Elektrisch verwarmd zonder gasverbruik;Overig Almere Hout                      ;Buurt   ;BU00340599;1.0;67.0
4067;Overig Almere Hout;Type installaties onbekend;Overig Almere Hout                      ;Buurt   ;BU00340599;1.0;5.0
4068;Wijk 06 Almere Pampus;Individuele cv;Wijk 06 Almere Pampus                   ;Wijk    ;WK003406  ;1.0;0.0
4069;Wijk 06 Almere Pampus;Blokverwarming;Wijk 06 Almere Pampus                   ;Wijk    ;WK003406  ;1.0;0.0
4070;Wijk 06 Almere Pampus;Stadsverwarming met hoog gasverbruik;Wijk 06 Almere Pampus                   ;Wijk    ;WK003406  ;1.0;0.0
4071;Wijk 06 Almere Pampus;Stadsverwarming met laag gasverbruik;Wijk 06 Almere Pampus                   ;Wijk    ;WK003406  ;1.0;0.0
4072;Wijk 06 Almere Pampus;Stadsverwarming zonder gasverbruik;Wijk 06 Almere Pampus                   ;Wijk    ;WK003406  ;1.0;0.0
4073;Wijk 06 Almere Pampus;Elektrisch verwarmd met hoog gasverbruik;Wijk 06 Almere Pampus                   ;Wijk    ;WK003406  ;1.0;0.0
4074;Wijk 06 Almere Pampus;Elektrisch verwarmd met laag gasverbruik;Wijk 06 Almere Pampus                   ;Wijk    ;WK003406  ;1.0;0.0
4075;Wijk 06 Almere Pampus;Elektrisch verwarmd zonder gasverbruik;Wijk 06 Almere Pampus                   ;Wijk    ;WK003406  ;1.0;0.0
4076;Wijk 06 Almere Pampus;Type installaties onbekend;Wijk 06 Almere Pampus                   ;Wijk    ;WK003406  ;1.0;0.0
4077;Overig Almere Pampus;Individuele cv;Overig Almere Pampus                    ;Buurt   ;BU00340699;1.0;0.0
4078;Overig Almere Pampus;Blokverwarming;Overig Almere Pampus                    ;Buurt   ;BU00340699;1.0;0.0
4079;Overig Almere Pampus;Stadsverwarming met hoog gasverbruik;Overig Almere Pampus                    ;Buurt   ;BU00340699;1.0;0.0
4080;Overig Almere Pampus;Stadsverwarming met laag gasverbruik;Overig Almere Pampus                    ;Buurt   ;BU00340699;1.0;0.0
4081;Overig Almere Pampus;Stadsverwarming zonder gasverbruik;Overig Almere Pampus                    ;Buurt   ;BU00340699;1.0;0.0
4082;Overig Almere Pampus;Elektrisch verwarmd met hoog gasverbruik;Overig Almere Pampus                    ;Buurt   ;BU00340699;1.0;0.0
4083;Overig Almere Pampus;Elektrisch verwarmd met laag gasverbruik;Overig Almere Pampus                    ;Buurt   ;BU00340699;1.0;0.0
4084;Overig Almere Pampus;Elektrisch verwarmd zonder gasverbruik;Overig Almere Pampus                    ;Buurt   ;BU00340699;1.0;0.0
4085;Overig Almere Pampus;Type installaties onbekend;Overig Almere Pampus                    ;Buurt   ;BU00340699;1.0;0.0
4086;Alphen aan den Rijn;Individuele cv;Alphen aan den Rijn                     ;Gemeente;GM0484    ;;86.0
4087;Alphen aan den Rijn;Blokverwarming;Alphen aan den Rijn                     ;Gemeente;GM0484    ;;12.0
4088;Alphen aan den Rijn;Stadsverwarming met hoog gasverbruik;Alphen aan den Rijn                     ;Gemeente;GM0484    ;;0.0
4089;Alphen aan den Rijn;Stadsverwarming met laag gasverbruik;Alphen aan den Rijn                     ;Gemeente;GM0484    ;;0.0
4090;Alphen aan den Rijn;Stadsverwarming zonder gasverbruik;Alphen aan den Rijn                     ;Gemeente;GM0484    ;;0.0
4091;Alphen aan den Rijn;Elektrisch verwarmd met hoog gasverbruik;Alphen aan den Rijn                     ;Gemeente;GM0484    ;;0.0
4092;Alphen aan den Rijn;Elektrisch verwarmd met laag gasverbruik;Alphen aan den Rijn                     ;Gemeente;GM0484    ;;0.0
4093;Alphen aan den Rijn;Elektrisch verwarmd zonder gasverbruik;Alphen aan den Rijn                     ;Gemeente;GM0484    ;;0.0
4094;Alphen aan den Rijn;Type installaties onbekend;Alphen aan den Rijn                     ;Gemeente;GM0484    ;;1.0
4095;Oudshoorn;Individuele cv;Oudshoorn                               ;Wijk    ;WK048401  ;1.0;80.0
4096;Oudshoorn;Blokverwarming;Oudshoorn                               ;Wijk    ;WK048401  ;1.0;19.0
4097;Oudshoorn;Stadsverwarming met hoog gasverbruik;Oudshoorn                               ;Wijk    ;WK048401  ;1.0;0.0
4098;Oudshoorn;Stadsverwarming met laag gasverbruik;Oudshoorn                               ;Wijk    ;WK048401  ;1.0;0.0
4099;Oudshoorn;Stadsverwarming zonder gasverbruik;Oudshoorn                               ;Wijk    ;WK048401  ;1.0;0.0
4100;Oudshoorn;Elektrisch verwarmd met hoog gasverbruik;Oudshoorn                               ;Wijk    ;WK048401  ;1.0;0.0
4101;Oudshoorn;Elektrisch verwarmd met laag gasverbruik;Oudshoorn                               ;Wijk    ;WK048401  ;1.0;0.0
4102;Oudshoorn;Elektrisch verwarmd zonder gasverbruik;Oudshoorn                               ;Wijk    ;WK048401  ;1.0;0.0
4103;Oudshoorn;Type installaties onbekend;Oudshoorn                               ;Wijk    ;WK048401  ;1.0;0.0
4104;Gnephoek;Individuele cv;Gnephoek                                ;Buurt   ;BU04840101;1.0;87.0
4105;Gnephoek;Blokverwarming;Gnephoek                                ;Buurt   ;BU04840101;1.0;6.0
4106;Gnephoek;Stadsverwarming met hoog gasverbruik;Gnephoek                                ;Buurt   ;BU04840101;1.0;0.0
4107;Gnephoek;Stadsverwarming met laag gasverbruik;Gnephoek                                ;Buurt   ;BU04840101;1.0;0.0
4108;Gnephoek;Stadsverwarming zonder gasverbruik;Gnephoek                                ;Buurt   ;BU04840101;1.0;0.0
4109;Gnephoek;Elektrisch verwarmd met hoog gasverbruik;Gnephoek                                ;Buurt   ;BU04840101;1.0;0.0
4110;Gnephoek;Elektrisch verwarmd met laag gasverbruik;Gnephoek                                ;Buurt   ;BU04840101;1.0;0.0
4111;Gnephoek;Elektrisch verwarmd zonder gasverbruik;Gnephoek                                ;Buurt   ;BU04840101;1.0;1.0
4112;Gnephoek;Type installaties onbekend;Gnephoek                                ;Buurt   ;BU04840101;1.0;6.0
4113;Woubrugseweg;Individuele cv;Woubrugseweg                            ;Buurt   ;BU04840102;1.0;95.0
4114;Woubrugseweg;Blokverwarming;Woubrugseweg                            ;Buurt   ;BU04840102;1.0;0.0
4115;Woubrugseweg;Stadsverwarming met hoog gasverbruik;Woubrugseweg                            ;Buurt   ;BU04840102;1.0;0.0
4116;Woubrugseweg;Stadsverwarming met laag gasverbruik;Woubrugseweg                            ;Buurt   ;BU04840102;1.0;0.0
4117;Woubrugseweg;Stadsverwarming zonder gasverbruik;Woubrugseweg                            ;Buurt   ;BU04840102;1.0;0.0
4118;Woubrugseweg;Elektrisch verwarmd met hoog gasverbruik;Woubrugseweg                            ;Buurt   ;BU04840102;1.0;0.0
4119;Woubrugseweg;Elektrisch verwarmd met laag gasverbruik;Woubrugseweg                            ;Buurt   ;BU04840102;1.0;0.0
4120;Woubrugseweg;Elektrisch verwarmd zonder gasverbruik;Woubrugseweg                            ;Buurt   ;BU04840102;1.0;0.0
4121;Woubrugseweg;Type installaties onbekend;Woubrugseweg                            ;Buurt   ;BU04840102;1.0;5.0
4122;Heuvelweg;Individuele cv;Heuvelweg                               ;Buurt   ;BU04840103;1.0;0.0
4123;Heuvelweg;Blokverwarming;Heuvelweg                               ;Buurt   ;BU04840103;1.0;0.0
4124;Heuvelweg;Stadsverwarming met hoog gasverbruik;Heuvelweg                               ;Buurt   ;BU04840103;1.0;0.0
4125;Heuvelweg;Stadsverwarming met laag gasverbruik;Heuvelweg                               ;Buurt   ;BU04840103;1.0;0.0
4126;Heuvelweg;Stadsverwarming zonder gasverbruik;Heuvelweg                               ;Buurt   ;BU04840103;1.0;0.0
4127;Heuvelweg;Elektrisch verwarmd met hoog gasverbruik;Heuvelweg                               ;Buurt   ;BU04840103;1.0;0.0
4128;Heuvelweg;Elektrisch verwarmd met laag gasverbruik;Heuvelweg                               ;Buurt   ;BU04840103;1.0;0.0
4129;Heuvelweg;Elektrisch verwarmd zonder gasverbruik;Heuvelweg                               ;Buurt   ;BU04840103;1.0;0.0
4130;Heuvelweg;Type installaties onbekend;Heuvelweg                               ;Buurt   ;BU04840103;1.0;0.0
4131;Weteringpark;Individuele cv;Weteringpark                            ;Buurt   ;BU04840104;1.0;99.0
4132;Weteringpark;Blokverwarming;Weteringpark                            ;Buurt   ;BU04840104;1.0;0.0
4133;Weteringpark;Stadsverwarming met hoog gasverbruik;Weteringpark                            ;Buurt   ;BU04840104;1.0;0.0
4134;Weteringpark;Stadsverwarming met laag gasverbruik;Weteringpark                            ;Buurt   ;BU04840104;1.0;0.0
4135;Weteringpark;Stadsverwarming zonder gasverbruik;Weteringpark                            ;Buurt   ;BU04840104;1.0;0.0
4136;Weteringpark;Elektrisch verwarmd met hoog gasverbruik;Weteringpark                            ;Buurt   ;BU04840104;1.0;2.0
4137;Weteringpark;Elektrisch verwarmd met laag gasverbruik;Weteringpark                            ;Buurt   ;BU04840104;1.0;0.0
4138;Weteringpark;Elektrisch verwarmd zonder gasverbruik;Weteringpark                            ;Buurt   ;BU04840104;1.0;0.0
4139;Weteringpark;Type installaties onbekend;Weteringpark                            ;Buurt   ;BU04840104;1.0;0.0
4140;Ambachtenbuurt-West;Individuele cv;Ambachtenbuurt-West                     ;Buurt   ;BU04840105;1.0;96.0
4141;Ambachtenbuurt-West;Blokverwarming;Ambachtenbuurt-West                     ;Buurt   ;BU04840105;1.0;4.0
4142;Ambachtenbuurt-West;Stadsverwarming met hoog gasverbruik;Ambachtenbuurt-West                     ;Buurt   ;BU04840105;1.0;0.0
4143;Ambachtenbuurt-West;Stadsverwarming met laag gasverbruik;Ambachtenbuurt-West                     ;Buurt   ;BU04840105;1.0;0.0
4144;Ambachtenbuurt-West;Stadsverwarming zonder gasverbruik;Ambachtenbuurt-West                     ;Buurt   ;BU04840105;1.0;0.0
4145;Ambachtenbuurt-West;Elektrisch verwarmd met hoog gasverbruik;Ambachtenbuurt-West                     ;Buurt   ;BU04840105;1.0;0.0
4146;Ambachtenbuurt-West;Elektrisch verwarmd met laag gasverbruik;Ambachtenbuurt-West                     ;Buurt   ;BU04840105;1.0;0.0
4147;Ambachtenbuurt-West;Elektrisch verwarmd zonder gasverbruik;Ambachtenbuurt-West                     ;Buurt   ;BU04840105;1.0;0.0
4148;Ambachtenbuurt-West;Type installaties onbekend;Ambachtenbuurt-West                     ;Buurt   ;BU04840105;1.0;0.0
4149;Ambachtenbuurt-Oost;Individuele cv;Ambachtenbuurt-Oost                     ;Buurt   ;BU04840106;1.0;88.0
4150;Ambachtenbuurt-Oost;Blokverwarming;Ambachtenbuurt-Oost                     ;Buurt   ;BU04840106;1.0;12.0
4151;Ambachtenbuurt-Oost;Stadsverwarming met hoog gasverbruik;Ambachtenbuurt-Oost                     ;Buurt   ;BU04840106;1.0;0.0
4152;Ambachtenbuurt-Oost;Stadsverwarming met laag gasverbruik;Ambachtenbuurt-Oost                     ;Buurt   ;BU04840106;1.0;0.0
4153;Ambachtenbuurt-Oost;Stadsverwarming zonder gasverbruik;Ambachtenbuurt-Oost                     ;Buurt   ;BU04840106;1.0;0.0
4154;Ambachtenbuurt-Oost;Elektrisch verwarmd met hoog gasverbruik;Ambachtenbuurt-Oost                     ;Buurt   ;BU04840106;1.0;0.0
4155;Ambachtenbuurt-Oost;Elektrisch verwarmd met laag gasverbruik;Ambachtenbuurt-Oost                     ;Buurt   ;BU04840106;1.0;0.0
4156;Ambachtenbuurt-Oost;Elektrisch verwarmd zonder gasverbruik;Ambachtenbuurt-Oost                     ;Buurt   ;BU04840106;1.0;0.0
4157;Ambachtenbuurt-Oost;Type installaties onbekend;Ambachtenbuurt-Oost                     ;Buurt   ;BU04840106;1.0;0.0
4158;Bedrijventerrein Heimanswetering;Individuele cv;Bedrijventerrein Heimanswetering        ;Buurt   ;BU04840107;1.0;82.0
4159;Bedrijventerrein Heimanswetering;Blokverwarming;Bedrijventerrein Heimanswetering        ;Buurt   ;BU04840107;1.0;0.0
4160;Bedrijventerrein Heimanswetering;Stadsverwarming met hoog gasverbruik;Bedrijventerrein Heimanswetering        ;Buurt   ;BU04840107;1.0;0.0
4161;Bedrijventerrein Heimanswetering;Stadsverwarming met laag gasverbruik;Bedrijventerrein Heimanswetering        ;Buurt   ;BU04840107;1.0;0.0
4162;Bedrijventerrein Heimanswetering;Stadsverwarming zonder gasverbruik;Bedrijventerrein Heimanswetering        ;Buurt   ;BU04840107;1.0;0.0
4163;Bedrijventerrein Heimanswetering;Elektrisch verwarmd met hoog gasverbruik;Bedrijventerrein Heimanswetering        ;Buurt   ;BU04840107;1.0;0.0
4164;Bedrijventerrein Heimanswetering;Elektrisch verwarmd met laag gasverbruik;Bedrijventerrein Heimanswetering        ;Buurt   ;BU04840107;1.0;0.0
4165;Bedrijventerrein Heimanswetering;Elektrisch verwarmd zonder gasverbruik;Bedrijventerrein Heimanswetering        ;Buurt   ;BU04840107;1.0;0.0
4166;Bedrijventerrein Heimanswetering;Type installaties onbekend;Bedrijventerrein Heimanswetering        ;Buurt   ;BU04840107;1.0;18.0
4167;Stromenbuurt;Individuele cv;Stromenbuurt                            ;Buurt   ;BU04840108;1.0;45.0
4168;Stromenbuurt;Blokverwarming;Stromenbuurt                            ;Buurt   ;BU04840108;1.0;55.0
4169;Stromenbuurt;Stadsverwarming met hoog gasverbruik;Stromenbuurt                            ;Buurt   ;BU04840108;1.0;0.0
4170;Stromenbuurt;Stadsverwarming met laag gasverbruik;Stromenbuurt                            ;Buurt   ;BU04840108;1.0;0.0
4171;Stromenbuurt;Stadsverwarming zonder gasverbruik;Stromenbuurt                            ;Buurt   ;BU04840108;1.0;0.0
4172;Stromenbuurt;Elektrisch verwarmd met hoog gasverbruik;Stromenbuurt                            ;Buurt   ;BU04840108;1.0;0.0
4173;Stromenbuurt;Elektrisch verwarmd met laag gasverbruik;Stromenbuurt                            ;Buurt   ;BU04840108;1.0;0.0
4174;Stromenbuurt;Elektrisch verwarmd zonder gasverbruik;Stromenbuurt                            ;Buurt   ;BU04840108;1.0;0.0
4175;Stromenbuurt;Type installaties onbekend;Stromenbuurt                            ;Buurt   ;BU04840108;1.0;0.0
4176;Nuovaweg;Individuele cv;Nuovaweg                                ;Buurt   ;BU04840109;1.0;0.0
4177;Nuovaweg;Blokverwarming;Nuovaweg                                ;Buurt   ;BU04840109;1.0;0.0
4178;Nuovaweg;Stadsverwarming met hoog gasverbruik;Nuovaweg                                ;Buurt   ;BU04840109;1.0;0.0
4179;Nuovaweg;Stadsverwarming met laag gasverbruik;Nuovaweg                                ;Buurt   ;BU04840109;1.0;0.0
4180;Nuovaweg;Stadsverwarming zonder gasverbruik;Nuovaweg                                ;Buurt   ;BU04840109;1.0;0.0
4181;Nuovaweg;Elektrisch verwarmd met hoog gasverbruik;Nuovaweg                                ;Buurt   ;BU04840109;1.0;0.0
4182;Nuovaweg;Elektrisch verwarmd met laag gasverbruik;Nuovaweg                                ;Buurt   ;BU04840109;1.0;0.0
4183;Nuovaweg;Elektrisch verwarmd zonder gasverbruik;Nuovaweg                                ;Buurt   ;BU04840109;1.0;0.0
4184;Nuovaweg;Type installaties onbekend;Nuovaweg                                ;Buurt   ;BU04840109;1.0;0.0
4185;Groenoord;Individuele cv;Groenoord                               ;Buurt   ;BU04840110;1.0;80.0
4186;Groenoord;Blokverwarming;Groenoord                               ;Buurt   ;BU04840110;1.0;18.0
4187;Groenoord;Stadsverwarming met hoog gasverbruik;Groenoord                               ;Buurt   ;BU04840110;1.0;0.0
4188;Groenoord;Stadsverwarming met laag gasverbruik;Groenoord                               ;Buurt   ;BU04840110;1.0;0.0
4189;Groenoord;Stadsverwarming zonder gasverbruik;Groenoord                               ;Buurt   ;BU04840110;1.0;0.0
4190;Groenoord;Elektrisch verwarmd met hoog gasverbruik;Groenoord                               ;Buurt   ;BU04840110;1.0;0.0
4191;Groenoord;Elektrisch verwarmd met laag gasverbruik;Groenoord                               ;Buurt   ;BU04840110;1.0;0.0
4192;Groenoord;Elektrisch verwarmd zonder gasverbruik;Groenoord                               ;Buurt   ;BU04840110;1.0;0.0
4193;Groenoord;Type installaties onbekend;Groenoord                               ;Buurt   ;BU04840110;1.0;2.0
4194;De Heul;Individuele cv;De Heul                                 ;Buurt   ;BU04840111;1.0;98.0
4195;De Heul;Blokverwarming;De Heul                                 ;Buurt   ;BU04840111;1.0;0.0
4196;De Heul;Stadsverwarming met hoog gasverbruik;De Heul                                 ;Buurt   ;BU04840111;1.0;0.0
4197;De Heul;Stadsverwarming met laag gasverbruik;De Heul                                 ;Buurt   ;BU04840111;1.0;0.0
4198;De Heul;Stadsverwarming zonder gasverbruik;De Heul                                 ;Buurt   ;BU04840111;1.0;0.0
4199;De Heul;Elektrisch verwarmd met hoog gasverbruik;De Heul                                 ;Buurt   ;BU04840111;1.0;0.0
4200;De Heul;Elektrisch verwarmd met laag gasverbruik;De Heul                                 ;Buurt   ;BU04840111;1.0;0.0
4201;De Heul;Elektrisch verwarmd zonder gasverbruik;De Heul                                 ;Buurt   ;BU04840111;1.0;0.0
4202;De Heul;Type installaties onbekend;De Heul                                 ;Buurt   ;BU04840111;1.0;2.0
4203;Ridderveld;Individuele cv;Ridderveld                              ;Wijk    ;WK048402  ;1.0;70.0
4204;Ridderveld;Blokverwarming;Ridderveld                              ;Wijk    ;WK048402  ;1.0;28.0
4205;Ridderveld;Stadsverwarming met hoog gasverbruik;Ridderveld                              ;Wijk    ;WK048402  ;1.0;0.0
4206;Ridderveld;Stadsverwarming met laag gasverbruik;Ridderveld                              ;Wijk    ;WK048402  ;1.0;0.0
4207;Ridderveld;Stadsverwarming zonder gasverbruik;Ridderveld                              ;Wijk    ;WK048402  ;1.0;0.0
4208;Ridderveld;Elektrisch verwarmd met hoog gasverbruik;Ridderveld                              ;Wijk    ;WK048402  ;1.0;0.0
4209;Ridderveld;Elektrisch verwarmd met laag gasverbruik;Ridderveld                              ;Wijk    ;WK048402  ;1.0;0.0
4210;Ridderveld;Elektrisch verwarmd zonder gasverbruik;Ridderveld                              ;Wijk    ;WK048402  ;1.0;1.0
4211;Ridderveld;Type installaties onbekend;Ridderveld                              ;Wijk    ;WK048402  ;1.0;1.0
4212;Ridderbuurt;Individuele cv;Ridderbuurt                             ;Buurt   ;BU04840201;1.0;94.0
4213;Ridderbuurt;Blokverwarming;Ridderbuurt                             ;Buurt   ;BU04840201;1.0;0.0
4214;Ridderbuurt;Stadsverwarming met hoog gasverbruik;Ridderbuurt                             ;Buurt   ;BU04840201;1.0;0.0
4215;Ridderbuurt;Stadsverwarming met laag gasverbruik;Ridderbuurt                             ;Buurt   ;BU04840201;1.0;0.0
4216;Ridderbuurt;Stadsverwarming zonder gasverbruik;Ridderbuurt                             ;Buurt   ;BU04840201;1.0;0.0
4217;Ridderbuurt;Elektrisch verwarmd met hoog gasverbruik;Ridderbuurt                             ;Buurt   ;BU04840201;1.0;0.0
4218;Ridderbuurt;Elektrisch verwarmd met laag gasverbruik;Ridderbuurt                             ;Buurt   ;BU04840201;1.0;0.0
4219;Ridderbuurt;Elektrisch verwarmd zonder gasverbruik;Ridderbuurt                             ;Buurt   ;BU04840201;1.0;2.0
4220;Ridderbuurt;Type installaties onbekend;Ridderbuurt                             ;Buurt   ;BU04840201;1.0;4.0
4221;Herenweg;Individuele cv;Herenweg                                ;Buurt   ;BU04840202;1.0;98.0
4222;Herenweg;Blokverwarming;Herenweg                                ;Buurt   ;BU04840202;1.0;0.0
4223;Herenweg;Stadsverwarming met hoog gasverbruik;Herenweg                                ;Buurt   ;BU04840202;1.0;0.0
4224;Herenweg;Stadsverwarming met laag gasverbruik;Herenweg                                ;Buurt   ;BU04840202;1.0;0.0
4225;Herenweg;Stadsverwarming zonder gasverbruik;Herenweg                                ;Buurt   ;BU04840202;1.0;0.0
4226;Herenweg;Elektrisch verwarmd met hoog gasverbruik;Herenweg                                ;Buurt   ;BU04840202;1.0;0.0
