ID;SBI93;Bedrijfsgrootte;Perioden;TotaalEnergiekosten_1;Hoeveelheid_2;Waarde_3;Hoeveelheid_4;Waarde_5;Hoeveelheid_6;Waarde_7;Hoeveelheid_8;Waarde_9;Hoeveelheid_10;Waarde_11;Hoeveelheid_12;Waarde_13;Inkoopwaarde_14;Verkoopwaarde_15;Verbruiksaldo_16;Hoeveelheid_17;Waarde_18
2672;201 Primaire houtbewerking;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
2673;201 Primaire houtbewerking;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
2674;201 Primaire houtbewerking;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
2675;201 Primaire houtbewerking;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
2676;201 Primaire houtbewerking;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
2677;201 Primaire houtbewerking;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
2678;201 Primaire houtbewerking;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
2679;201 Primaire houtbewerking;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
2680;201 Primaire houtbewerking;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
2681;201 Primaire houtbewerking;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
2682;201 Primaire houtbewerking;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
2683;201 Primaire houtbewerking;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
2684;201 Primaire houtbewerking;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
2685;201 Primaire houtbewerking;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
2686;201 Primaire houtbewerking;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
2687;201 Primaire houtbewerking;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
2688;202 VV fineer- en plaatmaterialen;0;1993;1.2;85.0;1.1;11.7;0.9;0.0;0.0;11.7;0.9;1.2;0.2;3.0;0.0;0.1;0.0;0.1;0.0;0.0
2689;202 VV fineer- en plaatmaterialen;0;1994;1.4;93.0;1.2;13.6;1.0;0.0;0.0;13.6;1.0;1.3;0.2;3.0;0.0;0.1;0.0;0.1;0.0;0.0
2690;202 VV fineer- en plaatmaterialen;0;1995;1.4;88.0;1.2;13.8;1.0;0.0;0.0;13.8;1.0;1.1;0.2;2.0;0.0;0.2;0.0;0.2;0.0;0.0
2691;202 VV fineer- en plaatmaterialen;0;1996;1.4;87.0;1.3;14.1;1.0;0.0;0.0;14.1;1.0;1.1;0.2;3.0;0.0;0.2;0.0;0.2;0.0;0.0
2692;202 VV fineer- en plaatmaterialen;0;1997;1.5;95.0;1.4;15.2;1.1;0.0;0.0;15.2;1.1;1.2;0.2;3.0;0.0;0.1;0.0;0.1;0.0;0.0
2693;202 VV fineer- en plaatmaterialen;0;1998;1.4;78.0;1.3;14.2;1.1;0.0;0.0;14.2;1.1;0.8;0.2;1.0;0.0;0.2;0.0;0.2;0.0;0.0
2694;202 VV fineer- en plaatmaterialen;0;1999;1.4;77.0;1.3;13.9;1.1;0.0;0.0;13.9;1.1;0.8;0.2;1.0;0.0;0.2;0.0;0.2;0.0;0.0
2695;202 VV fineer- en plaatmaterialen;0;2000;1.5;84.0;1.4;13.3;1.1;0.0;0.0;13.3;1.1;1.1;0.2;1.0;0.0;0.2;0.0;0.2;0.0;0.0
2696;202 VV fineer- en plaatmaterialen;0;2001;1.4;69.0;1.2;13.6;1.0;0.0;0.0;13.6;1.0;0.6;0.1;2.0;0.0;0.2;0.0;0.2;0.0;0.0
2697;202 VV fineer- en plaatmaterialen;0;2002;0.9;40.0;0.7;8.1;0.6;0.0;0.0;8.1;0.6;0.3;0.1;1.0;0.0;0.2;0.0;0.2;0.0;0.0
2698;202 VV fineer- en plaatmaterialen;0;2003;0.6;34.0;0.6;6.4;0.5;0.0;0.0;6.4;0.5;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2699;202 VV fineer- en plaatmaterialen;0;2004;1.3;63.0;1.3;11.5;1.0;0.0;0.0;11.5;1.0;0.7;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2700;202 VV fineer- en plaatmaterialen;0;2005;1.1;48.0;1.1;9.2;0.9;0.0;0.0;9.2;0.9;0.5;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2701;202 VV fineer- en plaatmaterialen;0;2006;;;;;;;;;;;;;;;;;;
2702;202 VV fineer- en plaatmaterialen;4;1993;;;;;;;;;;;;;;;;;;
2703;202 VV fineer- en plaatmaterialen;4;1994;;;;;;;;;;;;;;;;;;
2704;202 VV fineer- en plaatmaterialen;4;1995;;;;;;;;;;;;;;;;;;
2705;202 VV fineer- en plaatmaterialen;4;1996;;;;;;;;;;;;;;;;;;
2706;202 VV fineer- en plaatmaterialen;4;1997;;;;;;;;;;;;;;;;;;
2707;202 VV fineer- en plaatmaterialen;4;1998;;;;;;;;;;;;;;;;;;
2708;202 VV fineer- en plaatmaterialen;4;1999;;;;;;;;;;;;;;;;;;
2709;202 VV fineer- en plaatmaterialen;4;2000;;;;;;;;;;;;;;;;;;
2710;202 VV fineer- en plaatmaterialen;4;2001;;;;;;;;;;;;;;;;;;
2711;202 VV fineer- en plaatmaterialen;4;2002;;;;;;;;;;;;;;;;;;
2712;202 VV fineer- en plaatmaterialen;4;2003;;;;;;;;;;;;;;;;;;
2713;202 VV fineer- en plaatmaterialen;4;2004;;;;;;;;;;;;;;;;;;
2714;202 VV fineer- en plaatmaterialen;4;2005;;;;;;;;;;;;;;;;;;
2715;202 VV fineer- en plaatmaterialen;4;2006;;;;;;;;;;;;;;;;;;
2716;202 VV fineer- en plaatmaterialen;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
2717;202 VV fineer- en plaatmaterialen;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
2718;202 VV fineer- en plaatmaterialen;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
2719;202 VV fineer- en plaatmaterialen;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
2720;202 VV fineer- en plaatmaterialen;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
2721;202 VV fineer- en plaatmaterialen;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
2722;202 VV fineer- en plaatmaterialen;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
2723;202 VV fineer- en plaatmaterialen;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
2724;202 VV fineer- en plaatmaterialen;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
2725;202 VV fineer- en plaatmaterialen;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
2726;202 VV fineer- en plaatmaterialen;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
2727;202 VV fineer- en plaatmaterialen;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
2728;202 VV fineer- en plaatmaterialen;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
2729;202 VV fineer- en plaatmaterialen;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
2730;202 VV fineer- en plaatmaterialen;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
2731;202 VV fineer- en plaatmaterialen;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
2732;202 VV fineer- en plaatmaterialen;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
2733;202 VV fineer- en plaatmaterialen;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
2734;202 VV fineer- en plaatmaterialen;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
2735;202 VV fineer- en plaatmaterialen;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
2736;202 VV fineer- en plaatmaterialen;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
2737;202 VV fineer- en plaatmaterialen;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
2738;202 VV fineer- en plaatmaterialen;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
2739;202 VV fineer- en plaatmaterialen;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
2740;202 VV fineer- en plaatmaterialen;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
2741;202 VV fineer- en plaatmaterialen;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
2742;202 VV fineer- en plaatmaterialen;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
2743;202 VV fineer- en plaatmaterialen;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
2744;203 VV timmerwerk;0;1993;10.7;807.0;10.7;100.8;8.1;0.0;0.0;100.8;8.1;12.6;2.3;44.0;0.3;0.0;0.0;0.0;0.0;0.0
2745;203 VV timmerwerk;0;1994;11.0;798.0;11.0;103.7;8.5;0.0;0.0;103.7;8.5;12.4;2.3;31.0;0.2;0.0;0.0;0.0;0.0;0.0
2746;203 VV timmerwerk;0;1995;11.8;857.0;11.8;110.9;9.1;0.0;0.0;110.9;9.1;13.5;2.4;31.0;0.2;0.0;0.0;0.0;0.0;0.0
2747;203 VV timmerwerk;0;1996;12.7;904.0;12.6;113.2;9.5;0.0;0.0;113.2;9.5;14.7;2.9;32.0;0.2;0.1;0.0;0.1;0.0;0.0
2748;203 VV timmerwerk;0;1997;13.8;909.0;13.8;122.3;10.4;0.0;0.0;122.3;10.4;13.8;3.2;32.0;0.3;0.0;0.0;0.0;0.0;0.0
2749;203 VV timmerwerk;0;1998;14.5;948.0;14.5;126.1;10.9;0.0;0.0;126.1;10.9;14.9;3.4;22.0;0.2;0.0;0.0;0.0;0.0;0.0
2750;203 VV timmerwerk;0;1999;15.5;1021.0;15.4;131.6;11.6;0.0;0.0;131.6;11.6;16.5;3.6;23.0;0.2;0.0;0.0;0.0;0.0;0.0
2751;203 VV timmerwerk;0;2000;16.9;989.0;16.9;128.4;12.8;0.0;0.0;128.4;12.8;16.0;3.8;23.0;0.3;0.0;0.0;0.0;0.0;0.0
2752;203 VV timmerwerk;0;2001;17.0;962.0;16.9;128.3;12.3;0.0;0.0;128.3;12.3;15.2;4.4;19.0;0.2;0.0;0.0;0.0;0.0;0.0
2753;203 VV timmerwerk;0;2002;17.6;953.0;17.6;129.7;12.7;0.0;0.0;129.7;12.7;14.8;4.6;18.0;0.2;0.1;0.0;0.1;0.0;0.0
2754;203 VV timmerwerk;0;2003;16.9;844.0;16.9;122.0;12.6;0.0;0.0;122.0;12.6;12.0;4.0;24.0;0.3;0.0;0.0;0.0;0.0;0.0
2755;203 VV timmerwerk;0;2004;18.7;907.0;18.7;130.6;13.7;0.0;0.0;130.6;13.7;13.2;4.7;20.0;0.3;0.0;0.0;0.0;0.0;0.0
2756;203 VV timmerwerk;0;2005;17.7;786.0;17.7;120.1;12.9;0.0;0.0;120.1;12.9;10.9;4.6;7.0;0.1;0.0;0.0;0.0;0.0;0.0
2757;203 VV timmerwerk;0;2006;15.8;604.0;15.8;102.4;12.1;0.0;0.0;102.4;12.1;7.4;3.6;2.0;0.0;0.0;0.0;0.0;0.0;0.0
2758;203 VV timmerwerk;4;1993;;;;;;;;;;;;;;;;;;
2759;203 VV timmerwerk;4;1994;;;;;;;;;;;;;;;;;;
2760;203 VV timmerwerk;4;1995;;;;;;;;;;;;;;;;;;
2761;203 VV timmerwerk;4;1996;;;;;;;;;;;;;;;;;;
2762;203 VV timmerwerk;4;1997;;;;;;;;;;;;;;;;;;
2763;203 VV timmerwerk;4;1998;;;;;;;;;;;;;;;;;;
2764;203 VV timmerwerk;4;1999;;;;;;;;;;;;;;;;;;
2765;203 VV timmerwerk;4;2000;;;;;;;;;;;;;;;;;;
2766;203 VV timmerwerk;4;2001;;;;;;;;;;;;;;;;;;
2767;203 VV timmerwerk;4;2002;;;;;;;;;;;;;;;;;;
2768;203 VV timmerwerk;4;2003;;;;;;;;;;;;;;;;;;
2769;203 VV timmerwerk;4;2004;;;;;;;;;;;;;;;;;;
2770;203 VV timmerwerk;4;2005;;;;;;;;;;;;;;;;;;
2771;203 VV timmerwerk;4;2006;;;;;;;;;;;;;;;;;;
2772;203 VV timmerwerk;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
2773;203 VV timmerwerk;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
2774;203 VV timmerwerk;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
2775;203 VV timmerwerk;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
2776;203 VV timmerwerk;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
2777;203 VV timmerwerk;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
2778;203 VV timmerwerk;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
2779;203 VV timmerwerk;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
2780;203 VV timmerwerk;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
2781;203 VV timmerwerk;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
2782;203 VV timmerwerk;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
2783;203 VV timmerwerk;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
2784;203 VV timmerwerk;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
2785;203 VV timmerwerk;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
2786;203 VV timmerwerk;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
2787;203 VV timmerwerk;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
2788;203 VV timmerwerk;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
2789;203 VV timmerwerk;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
2790;203 VV timmerwerk;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
2791;203 VV timmerwerk;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
2792;203 VV timmerwerk;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
2793;203 VV timmerwerk;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
2794;203 VV timmerwerk;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
2795;203 VV timmerwerk;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
2796;203 VV timmerwerk;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
2797;203 VV timmerwerk;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
2798;203 VV timmerwerk;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
2799;203 VV timmerwerk;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
2800;204 VV houten emballage;0;1993;3.8;394.0;3.8;34.8;2.6;0.0;0.0;34.8;2.6;3.9;0.7;146.0;0.5;0.0;0.0;0.0;0.0;0.0
2801;204 VV houten emballage;0;1994;3.9;374.0;3.8;36.7;2.7;0.0;0.0;36.7;2.7;3.6;0.7;126.0;0.5;0.1;0.0;0.1;0.0;0.0
2802;204 VV houten emballage;0;1995;3.6;256.0;3.6;35.6;2.8;0.0;0.0;35.6;2.8;3.9;0.7;4.0;0.0;0.0;0.0;0.0;0.0;0.0
2803;204 VV houten emballage;0;1996;5.4;630.0;5.4;42.0;3.2;0.0;0.0;42.0;3.2;9.9;1.5;166.0;0.7;0.0;0.0;0.0;0.0;0.0
2804;204 VV houten emballage;0;1997;4.2;375.0;4.2;34.4;2.8;0.0;0.0;34.4;2.8;7.9;1.4;2.0;0.0;0.0;0.0;0.0;0.0;0.0
2805;204 VV houten emballage;0;1998;5.2;538.0;5.2;43.7;3.3;0.0;0.0;43.7;3.3;12.0;1.9;2.0;0.0;0.0;0.0;0.0;0.0;0.0
2806;204 VV houten emballage;0;1999;5.3;580.0;5.3;45.1;3.4;0.0;0.0;45.1;3.4;13.1;1.9;2.0;0.0;0.0;0.0;0.0;0.0;0.0
2807;204 VV houten emballage;0;2000;5.9;713.0;5.9;41.5;3.4;0.0;0.0;41.5;3.5;17.7;2.3;5.0;0.1;0.0;0.0;0.0;0.0;0.0
2808;204 VV houten emballage;0;2001;7.1;718.0;7.1;46.8;3.6;0.0;0.0;46.8;3.6;17.2;3.3;6.0;0.1;0.0;0.0;0.0;0.0;0.0
2809;204 VV houten emballage;0;2002;6.5;653.0;6.5;43.0;3.4;0.0;0.0;43.0;3.4;15.5;3.0;9.0;0.1;0.0;0.0;0.0;0.0;0.0
2810;204 VV houten emballage;0;2003;6.6;646.0;6.6;38.6;3.2;0.0;0.0;38.6;3.2;15.9;3.4;5.0;0.1;0.0;0.0;0.0;0.0;0.0
2811;204 VV houten emballage;0;2004;6.2;629.0;6.2;38.9;3.2;0.0;0.0;38.9;3.2;15.3;2.9;4.0;0.1;0.0;0.0;0.0;0.0;0.0
2812;204 VV houten emballage;0;2005;7.6;669.0;7.6;40.8;3.7;0.0;0.0;40.8;3.7;16.3;3.8;7.0;0.1;0.0;0.0;0.0;0.0;0.0
2813;204 VV houten emballage;0;2006;;;;;;;;;;;;;;;;;;
2814;204 VV houten emballage;4;1993;;;;;;;;;;;;;;;;;;
2815;204 VV houten emballage;4;1994;;;;;;;;;;;;;;;;;;
2816;204 VV houten emballage;4;1995;;;;;;;;;;;;;;;;;;
2817;204 VV houten emballage;4;1996;;;;;;;;;;;;;;;;;;
2818;204 VV houten emballage;4;1997;;;;;;;;;;;;;;;;;;
2819;204 VV houten emballage;4;1998;;;;;;;;;;;;;;;;;;
2820;204 VV houten emballage;4;1999;;;;;;;;;;;;;;;;;;
2821;204 VV houten emballage;4;2000;;;;;;;;;;;;;;;;;;
2822;204 VV houten emballage;4;2001;;;;;;;;;;;;;;;;;;
2823;204 VV houten emballage;4;2002;;;;;;;;;;;;;;;;;;
2824;204 VV houten emballage;4;2003;;;;;;;;;;;;;;;;;;
2825;204 VV houten emballage;4;2004;;;;;;;;;;;;;;;;;;
2826;204 VV houten emballage;4;2005;;;;;;;;;;;;;;;;;;
2827;204 VV houten emballage;4;2006;;;;;;;;;;;;;;;;;;
2828;204 VV houten emballage;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
2829;204 VV houten emballage;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
2830;204 VV houten emballage;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
2831;204 VV houten emballage;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
2832;204 VV houten emballage;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
2833;204 VV houten emballage;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
2834;204 VV houten emballage;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
2835;204 VV houten emballage;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
2836;204 VV houten emballage;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
2837;204 VV houten emballage;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
2838;204 VV houten emballage;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
2839;204 VV houten emballage;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
2840;204 VV houten emballage;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
2841;204 VV houten emballage;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
2842;204 VV houten emballage;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
2843;204 VV houten emballage;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
2844;204 VV houten emballage;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
2845;204 VV houten emballage;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
2846;204 VV houten emballage;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
2847;204 VV houten emballage;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
2848;204 VV houten emballage;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
2849;204 VV houten emballage;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
2850;204 VV houten emballage;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
2851;204 VV houten emballage;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
2852;204 VV houten emballage;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
2853;204 VV houten emballage;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
2854;204 VV houten emballage;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
2855;204 VV houten emballage;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
2856;205 VV ov. artikelen van hout, kurk, ..;0;1993;2.4;185.0;2.4;19.5;1.7;0.0;0.0;19.5;1.7;3.6;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2857;205 VV ov. artikelen van hout, kurk, ..;0;1994;2.9;222.0;2.9;22.6;2.0;0.0;0.0;22.6;2.0;4.4;0.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2858;205 VV ov. artikelen van hout, kurk, ..;0;1995;3.1;238.0;3.1;24.1;2.2;0.0;0.0;24.1;2.2;4.8;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2859;205 VV ov. artikelen van hout, kurk, ..;0;1996;3.1;234.0;3.1;24.5;2.2;0.0;0.0;24.5;2.2;4.6;0.9;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2860;205 VV ov. artikelen van hout, kurk, ..;0;1997;3.2;222.0;3.2;23.4;2.2;0.0;0.0;23.4;2.2;4.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2861;205 VV ov. artikelen van hout, kurk, ..;0;1998;3.6;241.0;3.6;26.9;2.5;0.0;0.0;26.9;2.5;4.6;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2862;205 VV ov. artikelen van hout, kurk, ..;0;1999;3.3;222.0;3.3;24.5;2.3;0.0;0.0;24.5;2.3;4.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2863;205 VV ov. artikelen van hout, kurk, ..;0;2000;3.1;189.0;3.1;21.3;2.2;0.0;0.0;21.3;2.2;3.6;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2864;205 VV ov. artikelen van hout, kurk, ..;0;2001;3.0;171.0;3.0;20.1;2.0;0.0;0.0;20.1;2.0;3.1;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2865;205 VV ov. artikelen van hout, kurk, ..;0;2002;3.4;188.0;3.4;20.8;2.3;0.0;0.0;20.8;2.3;3.6;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2866;205 VV ov. artikelen van hout, kurk, ..;0;2003;2.9;151.0;2.9;16.2;1.9;0.0;0.0;16.2;1.9;2.9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2867;205 VV ov. artikelen van hout, kurk, ..;0;2004;3.7;188.0;3.7;21.4;2.4;0.0;0.0;21.4;2.4;3.5;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2868;205 VV ov. artikelen van hout, kurk, ..;0;2005;2.5;117.0;2.5;15.2;1.8;0.0;0.0;15.2;1.8;2.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2869;205 VV ov. artikelen van hout, kurk, ..;0;2006;2.7;105.0;2.7;15.6;2.0;0.0;0.0;15.6;2.0;1.5;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2870;205 VV ov. artikelen van hout, kurk, ..;4;1993;;;;;;;;;;;;;;;;;;
2871;205 VV ov. artikelen van hout, kurk, ..;4;1994;;;;;;;;;;;;;;;;;;
2872;205 VV ov. artikelen van hout, kurk, ..;4;1995;;;;;;;;;;;;;;;;;;
2873;205 VV ov. artikelen van hout, kurk, ..;4;1996;;;;;;;;;;;;;;;;;;
2874;205 VV ov. artikelen van hout, kurk, ..;4;1997;;;;;;;;;;;;;;;;;;
2875;205 VV ov. artikelen van hout, kurk, ..;4;1998;;;;;;;;;;;;;;;;;;
2876;205 VV ov. artikelen van hout, kurk, ..;4;1999;;;;;;;;;;;;;;;;;;
2877;205 VV ov. artikelen van hout, kurk, ..;4;2000;;;;;;;;;;;;;;;;;;
2878;205 VV ov. artikelen van hout, kurk, ..;4;2001;;;;;;;;;;;;;;;;;;
2879;205 VV ov. artikelen van hout, kurk, ..;4;2002;;;;;;;;;;;;;;;;;;
2880;205 VV ov. artikelen van hout, kurk, ..;4;2003;;;;;;;;;;;;;;;;;;
2881;205 VV ov. artikelen van hout, kurk, ..;4;2004;;;;;;;;;;;;;;;;;;
2882;205 VV ov. artikelen van hout, kurk, ..;4;2005;;;;;;;;;;;;;;;;;;
2883;205 VV ov. artikelen van hout, kurk, ..;4;2006;;;;;;;;;;;;;;;;;;
2884;205 VV ov. artikelen van hout, kurk, ..;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
2885;205 VV ov. artikelen van hout, kurk, ..;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
2886;205 VV ov. artikelen van hout, kurk, ..;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
2887;205 VV ov. artikelen van hout, kurk, ..;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
2888;205 VV ov. artikelen van hout, kurk, ..;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
2889;205 VV ov. artikelen van hout, kurk, ..;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
2890;205 VV ov. artikelen van hout, kurk, ..;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
2891;205 VV ov. artikelen van hout, kurk, ..;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
2892;205 VV ov. artikelen van hout, kurk, ..;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
2893;205 VV ov. artikelen van hout, kurk, ..;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
2894;205 VV ov. artikelen van hout, kurk, ..;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
2895;205 VV ov. artikelen van hout, kurk, ..;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
2896;205 VV ov. artikelen van hout, kurk, ..;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
2897;205 VV ov. artikelen van hout, kurk, ..;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
2898;205 VV ov. artikelen van hout, kurk, ..;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
2899;205 VV ov. artikelen van hout, kurk, ..;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
2900;205 VV ov. artikelen van hout, kurk, ..;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
2901;205 VV ov. artikelen van hout, kurk, ..;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
2902;205 VV ov. artikelen van hout, kurk, ..;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
2903;205 VV ov. artikelen van hout, kurk, ..;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
2904;205 VV ov. artikelen van hout, kurk, ..;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
2905;205 VV ov. artikelen van hout, kurk, ..;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
2906;205 VV ov. artikelen van hout, kurk, ..;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
2907;205 VV ov. artikelen van hout, kurk, ..;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
2908;205 VV ov. artikelen van hout, kurk, ..;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
2909;205 VV ov. artikelen van hout, kurk, ..;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
2910;205 VV ov. artikelen van hout, kurk, ..;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
2911;205 VV ov. artikelen van hout, kurk, ..;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
