ID;Geslacht;LeeftijdOp31December;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
435;Mannen en Vrouwen;8 jaar;2035;1660;1358;302
436;Mannen en Vrouwen;8 jaar;2036;1659;1358;301
437;Mannen en Vrouwen;8 jaar;2037;1659;1359;300
438;Mannen en Vrouwen;8 jaar;2038;1657;1357;300
439;Mannen en Vrouwen;8 jaar;2039;1656;1356;300
440;Mannen en Vrouwen;8 jaar;2040;1654;1353;301
441;Mannen en Vrouwen;8 jaar;2041;1653;1351;302
442;Mannen en Vrouwen;8 jaar;2042;1652;1346;306
443;Mannen en Vrouwen;8 jaar;2043;1650;1344;306
444;Mannen en Vrouwen;8 jaar;2044;1648;1340;308
445;Mannen en Vrouwen;8 jaar;2045;1646;1337;309
446;Mannen en Vrouwen;8 jaar;2046;1644;1332;312
447;Mannen en Vrouwen;8 jaar;2047;1642;1328;314
448;Mannen en Vrouwen;8 jaar;2048;1643;1326;317
449;Mannen en Vrouwen;8 jaar;2049;1642;1323;319
450;Mannen en Vrouwen;8 jaar;2050;1641;1322;319
451;Mannen en Vrouwen;8 jaar;2051;1641;1322;319
452;Mannen en Vrouwen;8 jaar;2052;1644;1320;324
453;Mannen en Vrouwen;8 jaar;2053;1646;1322;324
454;Mannen en Vrouwen;8 jaar;2054;1645;1322;323
455;Mannen en Vrouwen;8 jaar;2055;1646;1325;321
456;Mannen en Vrouwen;8 jaar;2056;1648;1328;320
457;Mannen en Vrouwen;8 jaar;2057;1648;1331;317
458;Mannen en Vrouwen;8 jaar;2058;1650;1333;317
459;Mannen en Vrouwen;8 jaar;2059;1652;1336;316
460;Mannen en Vrouwen;9 jaar;2014;1585;1170;415
461;Mannen en Vrouwen;9 jaar;2015;1613;1196;417
462;Mannen en Vrouwen;9 jaar;2016;1633;1219;414
463;Mannen en Vrouwen;9 jaar;2017;1667;1252;415
464;Mannen en Vrouwen;9 jaar;2018;1646;1274;372
465;Mannen en Vrouwen;9 jaar;2019;1623;1298;325
466;Mannen en Vrouwen;9 jaar;2020;1574;1281;293
467;Mannen en Vrouwen;9 jaar;2021;1566;1274;292
468;Mannen en Vrouwen;9 jaar;2022;1550;1238;312
469;Mannen en Vrouwen;9 jaar;2023;1560;1248;312
470;Mannen en Vrouwen;9 jaar;2024;1567;1252;315
471;Mannen en Vrouwen;9 jaar;2025;1574;1258;316
472;Mannen en Vrouwen;9 jaar;2026;1580;1263;317
473;Mannen en Vrouwen;9 jaar;2027;1584;1265;319
474;Mannen en Vrouwen;9 jaar;2028;1588;1268;320
475;Mannen en Vrouwen;9 jaar;2029;1588;1267;321
476;Mannen en Vrouwen;9 jaar;2030;1592;1270;322
477;Mannen en Vrouwen;9 jaar;2031;1597;1271;326
478;Mannen en Vrouwen;9 jaar;2032;1598;1271;327
479;Mannen en Vrouwen;9 jaar;2033;1598;1272;326
480;Mannen en Vrouwen;9 jaar;2034;1600;1273;327
481;Mannen en Vrouwen;9 jaar;2035;1602;1272;330
482;Mannen en Vrouwen;9 jaar;2036;1602;1273;329
483;Mannen en Vrouwen;9 jaar;2037;1604;1273;331
484;Mannen en Vrouwen;9 jaar;2038;1601;1271;330
485;Mannen en Vrouwen;9 jaar;2039;1602;1271;331
486;Mannen en Vrouwen;9 jaar;2040;1602;1268;334
487;Mannen en Vrouwen;9 jaar;2041;1601;1266;335
488;Mannen en Vrouwen;9 jaar;2042;1601;1264;337
489;Mannen en Vrouwen;9 jaar;2043;1599;1260;339
490;Mannen en Vrouwen;9 jaar;2044;1597;1258;339
491;Mannen en Vrouwen;9 jaar;2045;1595;1255;340
492;Mannen en Vrouwen;9 jaar;2046;1594;1251;343
493;Mannen en Vrouwen;9 jaar;2047;1592;1248;344
494;Mannen en Vrouwen;9 jaar;2048;1590;1245;345
495;Mannen en Vrouwen;9 jaar;2049;1590;1241;349
496;Mannen en Vrouwen;9 jaar;2050;1588;1240;348
497;Mannen en Vrouwen;9 jaar;2051;1588;1238;350
498;Mannen en Vrouwen;9 jaar;2052;1589;1238;351
499;Mannen en Vrouwen;9 jaar;2053;1590;1236;354
500;Mannen en Vrouwen;9 jaar;2054;1589;1237;352
501;Mannen en Vrouwen;9 jaar;2055;1588;1239;349
502;Mannen en Vrouwen;9 jaar;2056;1588;1240;348
503;Mannen en Vrouwen;9 jaar;2057;1589;1243;346
504;Mannen en Vrouwen;9 jaar;2058;1590;1245;345
505;Mannen en Vrouwen;9 jaar;2059;1593;1247;346
506;Mannen en Vrouwen;10 jaar;2014;1524;1101;423
507;Mannen en Vrouwen;10 jaar;2015;1538;1119;419
508;Mannen en Vrouwen;10 jaar;2016;1560;1152;408
509;Mannen en Vrouwen;10 jaar;2017;1582;1183;399
510;Mannen en Vrouwen;10 jaar;2018;1570;1215;355
511;Mannen en Vrouwen;10 jaar;2019;1544;1232;312
512;Mannen en Vrouwen;10 jaar;2020;1507;1241;266
513;Mannen en Vrouwen;10 jaar;2021;1494;1224;270
514;Mannen en Vrouwen;10 jaar;2022;1489;1220;269
515;Mannen en Vrouwen;10 jaar;2023;1473;1190;283
516;Mannen en Vrouwen;10 jaar;2024;1485;1199;286
517;Mannen en Vrouwen;10 jaar;2025;1488;1205;283
518;Mannen en Vrouwen;10 jaar;2026;1497;1210;287
519;Mannen en Vrouwen;10 jaar;2027;1501;1213;288
520;Mannen en Vrouwen;10 jaar;2028;1509;1217;292
521;Mannen en Vrouwen;10 jaar;2029;1514;1218;296
522;Mannen en Vrouwen;10 jaar;2030;1515;1219;296
523;Mannen en Vrouwen;10 jaar;2031;1519;1220;299
524;Mannen en Vrouwen;10 jaar;2032;1522;1221;301
525;Mannen en Vrouwen;10 jaar;2033;1520;1222;298
526;Mannen en Vrouwen;10 jaar;2034;1522;1223;299
527;Mannen en Vrouwen;10 jaar;2035;1523;1223;300
528;Mannen en Vrouwen;10 jaar;2036;1524;1223;301
529;Mannen en Vrouwen;10 jaar;2037;1524;1223;301
530;Mannen en Vrouwen;10 jaar;2038;1526;1222;304
531;Mannen en Vrouwen;10 jaar;2039;1525;1220;305
532;Mannen en Vrouwen;10 jaar;2040;1526;1220;306
533;Mannen en Vrouwen;10 jaar;2041;1526;1218;308
534;Mannen en Vrouwen;10 jaar;2042;1524;1216;308
535;Mannen en Vrouwen;10 jaar;2043;1523;1213;310
536;Mannen en Vrouwen;10 jaar;2044;1523;1211;312
537;Mannen en Vrouwen;10 jaar;2045;1521;1207;314
538;Mannen en Vrouwen;10 jaar;2046;1520;1204;316
539;Mannen en Vrouwen;10 jaar;2047;1519;1201;318
540;Mannen en Vrouwen;10 jaar;2048;1517;1197;320
541;Mannen en Vrouwen;10 jaar;2049;1516;1195;321
542;Mannen en Vrouwen;10 jaar;2050;1515;1193;322
543;Mannen en Vrouwen;10 jaar;2051;1512;1191;321
544;Mannen en Vrouwen;10 jaar;2052;1512;1189;323
545;Mannen en Vrouwen;10 jaar;2053;1510;1188;322
546;Mannen en Vrouwen;10 jaar;2054;1509;1188;321
547;Mannen en Vrouwen;10 jaar;2055;1509;1188;321
548;Mannen en Vrouwen;10 jaar;2056;1511;1190;321
549;Mannen en Vrouwen;10 jaar;2057;1512;1191;321
550;Mannen en Vrouwen;10 jaar;2058;1513;1193;320
551;Mannen en Vrouwen;10 jaar;2059;1516;1195;321
552;Mannen en Vrouwen;11 jaar;2014;1433;1036;397
553;Mannen en Vrouwen;11 jaar;2015;1453;1048;405
554;Mannen en Vrouwen;11 jaar;2016;1467;1072;395
555;Mannen en Vrouwen;11 jaar;2017;1490;1109;381
556;Mannen en Vrouwen;11 jaar;2018;1466;1142;324
557;Mannen en Vrouwen;11 jaar;2019;1450;1166;284
558;Mannen en Vrouwen;11 jaar;2020;1416;1170;246
559;Mannen en Vrouwen;11 jaar;2021;1415;1177;238
560;Mannen en Vrouwen;11 jaar;2022;1400;1167;233
561;Mannen en Vrouwen;11 jaar;2023;1395;1164;231
562;Mannen en Vrouwen;11 jaar;2024;1382;1138;244
563;Mannen en Vrouwen;11 jaar;2025;1387;1146;241
564;Mannen en Vrouwen;11 jaar;2026;1392;1152;240
565;Mannen en Vrouwen;11 jaar;2027;1400;1157;243
566;Mannen en Vrouwen;11 jaar;2028;1407;1160;247
567;Mannen en Vrouwen;11 jaar;2029;1414;1163;251
568;Mannen en Vrouwen;11 jaar;2030;1413;1167;246
569;Mannen en Vrouwen;11 jaar;2031;1415;1168;247
570;Mannen en Vrouwen;11 jaar;2032;1416;1169;247
571;Mannen en Vrouwen;11 jaar;2033;1417;1169;248
572;Mannen en Vrouwen;11 jaar;2034;1421;1171;250
573;Mannen en Vrouwen;11 jaar;2035;1421;1170;251
574;Mannen en Vrouwen;11 jaar;2036;1424;1171;253
575;Mannen en Vrouwen;11 jaar;2037;1426;1170;256
576;Mannen en Vrouwen;11 jaar;2038;1426;1170;256
577;Mannen en Vrouwen;11 jaar;2039;1425;1170;255
578;Mannen en Vrouwen;11 jaar;2040;1425;1168;257
579;Mannen en Vrouwen;11 jaar;2041;1426;1167;259
580;Mannen en Vrouwen;11 jaar;2042;1426;1166;260
581;Mannen en Vrouwen;11 jaar;2043;1425;1164;261
582;Mannen en Vrouwen;11 jaar;2044;1425;1162;263
583;Mannen en Vrouwen;11 jaar;2045;1422;1159;263
584;Mannen en Vrouwen;11 jaar;2046;1421;1155;266
585;Mannen en Vrouwen;11 jaar;2047;1420;1154;266
586;Mannen en Vrouwen;11 jaar;2048;1419;1151;268
587;Mannen en Vrouwen;11 jaar;2049;1418;1148;270
588;Mannen en Vrouwen;11 jaar;2050;1416;1145;271
589;Mannen en Vrouwen;11 jaar;2051;1415;1143;272
590;Mannen en Vrouwen;11 jaar;2052;1413;1142;271
591;Mannen en Vrouwen;11 jaar;2053;1415;1140;275
592;Mannen en Vrouwen;11 jaar;2054;1414;1139;275
593;Mannen en Vrouwen;11 jaar;2055;1414;1139;275
594;Mannen en Vrouwen;11 jaar;2056;1414;1139;275
595;Mannen en Vrouwen;11 jaar;2057;1414;1140;274
596;Mannen en Vrouwen;11 jaar;2058;1415;1141;274
597;Mannen en Vrouwen;11 jaar;2059;1417;1143;274
598;Mannen en Vrouwen;12 jaar;2014;1389;935;454
599;Mannen en Vrouwen;12 jaar;2015;1420;958;462
600;Mannen en Vrouwen;12 jaar;2016;1433;977;456
601;Mannen en Vrouwen;12 jaar;2017;1446;1006;440
602;Mannen en Vrouwen;12 jaar;2018;1424;1039;385
603;Mannen en Vrouwen;12 jaar;2019;1393;1065;328
604;Mannen en Vrouwen;12 jaar;2020;1365;1077;288
605;Mannen en Vrouwen;12 jaar;2021;1363;1077;286
606;Mannen en Vrouwen;12 jaar;2022;1359;1085;274
607;Mannen en Vrouwen;12 jaar;2023;1351;1078;273
608;Mannen en Vrouwen;12 jaar;2024;1344;1078;266
609;Mannen en Vrouwen;12 jaar;2025;1331;1056;275
610;Mannen en Vrouwen;12 jaar;2026;1337;1065;272
611;Mannen en Vrouwen;12 jaar;2027;1342;1071;271
612;Mannen en Vrouwen;12 jaar;2028;1348;1074;274
613;Mannen en Vrouwen;12 jaar;2029;1353;1077;276
614;Mannen en Vrouwen;12 jaar;2030;1356;1080;276
615;Mannen en Vrouwen;12 jaar;2031;1364;1084;280
616;Mannen en Vrouwen;12 jaar;2032;1366;1086;280
617;Mannen en Vrouwen;12 jaar;2033;1367;1086;281
618;Mannen en Vrouwen;12 jaar;2034;1368;1087;281
619;Mannen en Vrouwen;12 jaar;2035;1368;1087;281
620;Mannen en Vrouwen;12 jaar;2036;1370;1088;282
621;Mannen en Vrouwen;12 jaar;2037;1372;1088;284
622;Mannen en Vrouwen;12 jaar;2038;1372;1088;284
623;Mannen en Vrouwen;12 jaar;2039;1373;1088;285
624;Mannen en Vrouwen;12 jaar;2040;1373;1087;286
625;Mannen en Vrouwen;12 jaar;2041;1374;1086;288
626;Mannen en Vrouwen;12 jaar;2042;1374;1085;289
627;Mannen en Vrouwen;12 jaar;2043;1374;1084;290
628;Mannen en Vrouwen;12 jaar;2044;1374;1083;291
629;Mannen en Vrouwen;12 jaar;2045;1374;1081;293
630;Mannen en Vrouwen;12 jaar;2046;1372;1079;293
631;Mannen en Vrouwen;12 jaar;2047;1371;1076;295
632;Mannen en Vrouwen;12 jaar;2048;1371;1073;298
633;Mannen en Vrouwen;12 jaar;2049;1370;1070;300
634;Mannen en Vrouwen;12 jaar;2050;1367;1069;298
635;Mannen en Vrouwen;12 jaar;2051;1366;1067;299
636;Mannen en Vrouwen;12 jaar;2052;1363;1065;298
637;Mannen en Vrouwen;12 jaar;2053;1362;1063;299
638;Mannen en Vrouwen;12 jaar;2054;1360;1061;299
639;Mannen en Vrouwen;12 jaar;2055;1360;1061;299
640;Mannen en Vrouwen;12 jaar;2056;1360;1061;299
641;Mannen en Vrouwen;12 jaar;2057;1362;1062;300
642;Mannen en Vrouwen;12 jaar;2058;1364;1062;302
643;Mannen en Vrouwen;12 jaar;2059;1364;1064;300
644;Mannen en Vrouwen;13 jaar;2014;1330;864;466
645;Mannen en Vrouwen;13 jaar;2015;1355;876;479
646;Mannen en Vrouwen;13 jaar;2016;1381;899;482
647;Mannen en Vrouwen;13 jaar;2017;1395;924;471
648;Mannen en Vrouwen;13 jaar;2018;1365;951;414
649;Mannen en Vrouwen;13 jaar;2019;1342;973;369
650;Mannen en Vrouwen;13 jaar;2020;1304;988;316
651;Mannen en Vrouwen;13 jaar;2021;1306;995;311
652;Mannen en Vrouwen;13 jaar;2022;1300;996;304
653;Mannen en Vrouwen;13 jaar;2023;1302;1005;297
654;Mannen en Vrouwen;13 jaar;2024;1292;999;293
655;Mannen en Vrouwen;13 jaar;2025;1284;1001;283
656;Mannen en Vrouwen;13 jaar;2026;1271;983;288
657;Mannen en Vrouwen;13 jaar;2027;1279;990;289
658;Mannen en Vrouwen;13 jaar;2028;1282;994;288
659;Mannen en Vrouwen;13 jaar;2029;1290;999;291
660;Mannen en Vrouwen;13 jaar;2030;1293;1003;290
661;Mannen en Vrouwen;13 jaar;2031;1298;1006;292
662;Mannen en Vrouwen;13 jaar;2032;1302;1009;293
663;Mannen en Vrouwen;13 jaar;2033;1305;1009;296
664;Mannen en Vrouwen;13 jaar;2034;1305;1011;294
665;Mannen en Vrouwen;13 jaar;2035;1308;1013;295
666;Mannen en Vrouwen;13 jaar;2036;1308;1012;296
667;Mannen en Vrouwen;13 jaar;2037;1309;1013;296
668;Mannen en Vrouwen;13 jaar;2038;1311;1012;299
669;Mannen en Vrouwen;13 jaar;2039;1312;1012;300
670;Mannen en Vrouwen;13 jaar;2040;1313;1012;301
671;Mannen en Vrouwen;13 jaar;2041;1313;1011;302
672;Mannen en Vrouwen;13 jaar;2042;1314;1010;304
673;Mannen en Vrouwen;13 jaar;2043;1314;1010;304
674;Mannen en Vrouwen;13 jaar;2044;1314;1009;305
675;Mannen en Vrouwen;13 jaar;2045;1313;1008;305
676;Mannen en Vrouwen;13 jaar;2046;1313;1006;307
677;Mannen en Vrouwen;13 jaar;2047;1312;1004;308
678;Mannen en Vrouwen;13 jaar;2048;1311;1002;309
679;Mannen en Vrouwen;13 jaar;2049;1309;999;310
680;Mannen en Vrouwen;13 jaar;2050;1309;997;312
681;Mannen en Vrouwen;13 jaar;2051;1308;995;313
682;Mannen en Vrouwen;13 jaar;2052;1307;993;314
683;Mannen en Vrouwen;13 jaar;2053;1306;991;315
684;Mannen en Vrouwen;13 jaar;2054;1304;990;314
685;Mannen en Vrouwen;13 jaar;2055;1304;990;314
686;Mannen en Vrouwen;13 jaar;2056;1303;989;314
687;Mannen en Vrouwen;13 jaar;2057;1305;990;315
688;Mannen en Vrouwen;13 jaar;2058;1305;990;315
689;Mannen en Vrouwen;13 jaar;2059;1305;990;315
690;Mannen en Vrouwen;14 jaar;2014;1319;841;478
691;Mannen en Vrouwen;14 jaar;2015;1347;831;516
692;Mannen en Vrouwen;14 jaar;2016;1366;848;518
693;Mannen en Vrouwen;14 jaar;2017;1392;876;516
694;Mannen en Vrouwen;14 jaar;2018;1366;897;469
695;Mannen en Vrouwen;14 jaar;2019;1339;917;422
696;Mannen en Vrouwen;14 jaar;2020;1301;929;372
697;Mannen en Vrouwen;14 jaar;2021;1290;937;353
698;Mannen en Vrouwen;14 jaar;2022;1292;946;346
699;Mannen en Vrouwen;14 jaar;2023;1291;949;342
700;Mannen en Vrouwen;14 jaar;2024;1287;957;330
701;Mannen en Vrouwen;14 jaar;2025;1278;955;323
702;Mannen en Vrouwen;14 jaar;2026;1271;956;315
703;Mannen en Vrouwen;14 jaar;2027;1260;938;322
704;Mannen en Vrouwen;14 jaar;2028;1265;946;319
705;Mannen en Vrouwen;14 jaar;2029;1272;949;323
706;Mannen en Vrouwen;14 jaar;2030;1278;954;324
707;Mannen en Vrouwen;14 jaar;2031;1283;957;326
708;Mannen en Vrouwen;14 jaar;2032;1286;962;324
709;Mannen en Vrouwen;14 jaar;2033;1289;964;325
710;Mannen en Vrouwen;14 jaar;2034;1286;965;321
711;Mannen en Vrouwen;14 jaar;2035;1291;966;325
712;Mannen en Vrouwen;14 jaar;2036;1291;967;324
713;Mannen en Vrouwen;14 jaar;2037;1294;967;327
714;Mannen en Vrouwen;14 jaar;2038;1294;967;327
715;Mannen en Vrouwen;14 jaar;2039;1297;967;330
716;Mannen en Vrouwen;14 jaar;2040;1296;967;329
717;Mannen en Vrouwen;14 jaar;2041;1296;966;330
718;Mannen en Vrouwen;14 jaar;2042;1296;967;329
719;Mannen en Vrouwen;14 jaar;2043;1298;966;332
720;Mannen en Vrouwen;14 jaar;2044;1298;966;332
721;Mannen en Vrouwen;14 jaar;2045;1299;964;335
722;Mannen en Vrouwen;14 jaar;2046;1298;964;334
723;Mannen en Vrouwen;14 jaar;2047;1298;963;335
724;Mannen en Vrouwen;14 jaar;2048;1298;961;337
725;Mannen en Vrouwen;14 jaar;2049;1297;959;338
726;Mannen en Vrouwen;14 jaar;2050;1297;958;339
727;Mannen en Vrouwen;14 jaar;2051;1294;955;339
728;Mannen en Vrouwen;14 jaar;2052;1293;953;340
729;Mannen en Vrouwen;14 jaar;2053;1291;952;339
730;Mannen en Vrouwen;14 jaar;2054;1289;951;338
731;Mannen en Vrouwen;14 jaar;2055;1288;949;339
732;Mannen en Vrouwen;14 jaar;2056;1288;948;340
733;Mannen en Vrouwen;14 jaar;2057;1288;948;340
734;Mannen en Vrouwen;14 jaar;2058;1288;948;340
735;Mannen en Vrouwen;14 jaar;2059;1290;948;342
736;Mannen en Vrouwen;15 jaar;2014;1284;792;492
737;Mannen en Vrouwen;15 jaar;2015;1328;810;518
738;Mannen en Vrouwen;15 jaar;2016;1351;805;546
739;Mannen en Vrouwen;15 jaar;2017;1374;825;549
740;Mannen en Vrouwen;15 jaar;2018;1355;852;503
741;Mannen en Vrouwen;15 jaar;2019;1327;866;461
742;Mannen en Vrouwen;15 jaar;2020;1283;875;408
743;Mannen en Vrouwen;15 jaar;2021;1277;881;396
744;Mannen en Vrouwen;15 jaar;2022;1267;891;376
745;Mannen en Vrouwen;15 jaar;2023;1270;899;371
746;Mannen en Vrouwen;15 jaar;2024;1268;902;366
747;Mannen en Vrouwen;15 jaar;2025;1268;911;357
748;Mannen en Vrouwen;15 jaar;2026;1256;909;347
749;Mannen en Vrouwen;15 jaar;2027;1250;908;342
750;Mannen en Vrouwen;15 jaar;2028;1242;894;348
751;Mannen en Vrouwen;15 jaar;2029;1247;900;347
752;Mannen en Vrouwen;15 jaar;2030;1251;906;345
753;Mannen en Vrouwen;15 jaar;2031;1256;910;346
754;Mannen en Vrouwen;15 jaar;2032;1262;914;348
755;Mannen en Vrouwen;15 jaar;2033;1265;916;349
756;Mannen en Vrouwen;15 jaar;2034;1267;918;349
757;Mannen en Vrouwen;15 jaar;2035;1268;920;348
758;Mannen en Vrouwen;15 jaar;2036;1270;921;349
759;Mannen en Vrouwen;15 jaar;2037;1271;922;349
760;Mannen en Vrouwen;15 jaar;2038;1272;922;350
761;Mannen en Vrouwen;15 jaar;2039;1276;923;353
762;Mannen en Vrouwen;15 jaar;2040;1277;923;354
763;Mannen en Vrouwen;15 jaar;2041;1278;921;357
764;Mannen en Vrouwen;15 jaar;2042;1279;921;358
765;Mannen en Vrouwen;15 jaar;2043;1279;921;358
766;Mannen en Vrouwen;15 jaar;2044;1279;922;357
767;Mannen en Vrouwen;15 jaar;2045;1279;922;357
768;Mannen en Vrouwen;15 jaar;2046;1278;920;358
769;Mannen en Vrouwen;15 jaar;2047;1278;919;359
770;Mannen en Vrouwen;15 jaar;2048;1277;918;359
771;Mannen en Vrouwen;15 jaar;2049;1277;918;359
772;Mannen en Vrouwen;15 jaar;2050;1278;915;363
773;Mannen en Vrouwen;15 jaar;2051;1276;913;363
774;Mannen en Vrouwen;15 jaar;2052;1274;912;362
775;Mannen en Vrouwen;15 jaar;2053;1272;910;362
776;Mannen en Vrouwen;15 jaar;2054;1271;909;362
777;Mannen en Vrouwen;15 jaar;2055;1269;908;361
778;Mannen en Vrouwen;15 jaar;2056;1269;908;361
779;Mannen en Vrouwen;15 jaar;2057;1270;906;364
780;Mannen en Vrouwen;15 jaar;2058;1270;906;364
781;Mannen en Vrouwen;15 jaar;2059;1271;906;365
782;Mannen en Vrouwen;16 jaar;2014;1324;755;569
783;Mannen en Vrouwen;16 jaar;2015;1365;772;593
784;Mannen en Vrouwen;16 jaar;2016;1404;796;608
785;Mannen en Vrouwen;16 jaar;2017;1432;796;636
786;Mannen en Vrouwen;16 jaar;2018;1409;814;595
787;Mannen en Vrouwen;16 jaar;2019;1386;835;551
788;Mannen en Vrouwen;16 jaar;2020;1341;837;504
789;Mannen en Vrouwen;16 jaar;2021;1327;841;486
790;Mannen en Vrouwen;16 jaar;2022;1317;848;469
791;Mannen en Vrouwen;16 jaar;2023;1314;857;457
792;Mannen en Vrouwen;16 jaar;2024;1316;866;450
793;Mannen en Vrouwen;16 jaar;2025;1315;869;446
794;Mannen en Vrouwen;16 jaar;2026;1313;878;435
795;Mannen en Vrouwen;16 jaar;2027;1305;873;432
796;Mannen en Vrouwen;16 jaar;2028;1299;873;426
797;Mannen en Vrouwen;16 jaar;2029;1287;859;428
798;Mannen en Vrouwen;16 jaar;2030;1294;867;427
799;Mannen en Vrouwen;16 jaar;2031;1296;871;425
800;Mannen en Vrouwen;16 jaar;2032;1303;877;426
801;Mannen en Vrouwen;16 jaar;2033;1306;880;426
802;Mannen en Vrouwen;16 jaar;2034;1309;883;426
803;Mannen en Vrouwen;16 jaar;2035;1312;885;427
804;Mannen en Vrouwen;16 jaar;2036;1318;886;432
805;Mannen en Vrouwen;16 jaar;2037;1315;887;428
806;Mannen en Vrouwen;16 jaar;2038;1315;888;427
807;Mannen en Vrouwen;16 jaar;2039;1319;888;431
808;Mannen en Vrouwen;16 jaar;2040;1320;888;432
809;Mannen en Vrouwen;16 jaar;2041;1320;889;431
810;Mannen en Vrouwen;16 jaar;2042;1321;889;432
811;Mannen en Vrouwen;16 jaar;2043;1323;889;434
812;Mannen en Vrouwen;16 jaar;2044;1323;889;434
813;Mannen en Vrouwen;16 jaar;2045;1323;889;434
814;Mannen en Vrouwen;16 jaar;2046;1323;888;435
815;Mannen en Vrouwen;16 jaar;2047;1324;889;435
816;Mannen en Vrouwen;16 jaar;2048;1324;888;436
817;Mannen en Vrouwen;16 jaar;2049;1324;887;437
818;Mannen en Vrouwen;16 jaar;2050;1322;886;436
819;Mannen en Vrouwen;16 jaar;2051;1323;883;440
820;Mannen en Vrouwen;16 jaar;2052;1321;883;438
821;Mannen en Vrouwen;16 jaar;2053;1322;881;441
822;Mannen en Vrouwen;16 jaar;2054;1319;879;440
823;Mannen en Vrouwen;16 jaar;2055;1319;879;440
824;Mannen en Vrouwen;16 jaar;2056;1316;878;438
825;Mannen en Vrouwen;16 jaar;2057;1313;875;438
826;Mannen en Vrouwen;16 jaar;2058;1313;876;437
827;Mannen en Vrouwen;16 jaar;2059;1312;876;436
828;Mannen en Vrouwen;17 jaar;2014;1337;737;600
829;Mannen en Vrouwen;17 jaar;2015;1391;737;654
830;Mannen en Vrouwen;17 jaar;2016;1422;759;663
831;Mannen en Vrouwen;17 jaar;2017;1469;785;684
832;Mannen en Vrouwen;17 jaar;2018;1449;783;666
833;Mannen en Vrouwen;17 jaar;2019;1423;797;626
834;Mannen en Vrouwen;17 jaar;2020;1382;807;575
835;Mannen en Vrouwen;17 jaar;2021;1371;807;564
836;Mannen en Vrouwen;17 jaar;2022;1356;811;545
837;Mannen en Vrouwen;17 jaar;2023;1351;817;534
838;Mannen en Vrouwen;17 jaar;2024;1346;826;520
839;Mannen en Vrouwen;17 jaar;2025;1347;836;511
840;Mannen en Vrouwen;17 jaar;2026;1342;840;502
841;Mannen en Vrouwen;17 jaar;2027;1341;846;495
842;Mannen en Vrouwen;17 jaar;2028;1333;842;491
843;Mannen en Vrouwen;17 jaar;2029;1328;843;485
844;Mannen en Vrouwen;17 jaar;2030;1316;831;485
845;Mannen en Vrouwen;17 jaar;2031;1322;838;484
846;Mannen en Vrouwen;17 jaar;2032;1324;842;482
847;Mannen en Vrouwen;17 jaar;2033;1334;847;487
848;Mannen en Vrouwen;17 jaar;2034;1338;851;487
849;Mannen en Vrouwen;17 jaar;2035;1339;852;487
850;Mannen en Vrouwen;17 jaar;2036;1342;856;486
851;Mannen en Vrouwen;17 jaar;2037;1348;858;490
852;Mannen en Vrouwen;17 jaar;2038;1345;857;488
853;Mannen en Vrouwen;17 jaar;2039;1347;859;488
854;Mannen en Vrouwen;17 jaar;2040;1348;860;488
855;Mannen en Vrouwen;17 jaar;2041;1349;861;488
856;Mannen en Vrouwen;17 jaar;2042;1350;861;489
857;Mannen en Vrouwen;17 jaar;2043;1352;861;491
858;Mannen en Vrouwen;17 jaar;2044;1354;861;493
859;Mannen en Vrouwen;17 jaar;2045;1354;861;493
860;Mannen en Vrouwen;17 jaar;2046;1354;862;492
861;Mannen en Vrouwen;17 jaar;2047;1354;862;492
862;Mannen en Vrouwen;17 jaar;2048;1354;860;494
863;Mannen en Vrouwen;17 jaar;2049;1356;861;495
864;Mannen en Vrouwen;17 jaar;2050;1355;861;494
865;Mannen en Vrouwen;17 jaar;2051;1354;859;495
866;Mannen en Vrouwen;17 jaar;2052;1355;857;498
867;Mannen en Vrouwen;17 jaar;2053;1353;857;496
868;Mannen en Vrouwen;17 jaar;2054;1352;855;497
869;Mannen en Vrouwen;17 jaar;2055;1350;854;496
870;Mannen en Vrouwen;17 jaar;2056;1350;852;498
871;Mannen en Vrouwen;17 jaar;2057;1348;852;496
872;Mannen en Vrouwen;17 jaar;2058;1346;851;495
873;Mannen en Vrouwen;17 jaar;2059;1344;850;494
874;Mannen en Vrouwen;18 jaar;2014;3500;1263;2237
875;Mannen en Vrouwen;18 jaar;2015;3587;1257;2330
876;Mannen en Vrouwen;18 jaar;2016;3693;1269;2424
877;Mannen en Vrouwen;18 jaar;2017;3780;1303;2477
878;Mannen en Vrouwen;18 jaar;2018;3787;1348;2439
879;Mannen en Vrouwen;18 jaar;2019;3757;1339;2418
880;Mannen en Vrouwen;18 jaar;2020;3694;1348;2346
881;Mannen en Vrouwen;18 jaar;2021;3682;1362;2320
882;Mannen en Vrouwen;18 jaar;2022;3661;1358;2303
883;Mannen en Vrouwen;18 jaar;2023;3633;1361;2272
884;Mannen en Vrouwen;18 jaar;2024;3621;1372;2249
885;Mannen en Vrouwen;18 jaar;2025;3611;1382;2229
886;Mannen en Vrouwen;18 jaar;2026;3614;1397;2217
887;Mannen en Vrouwen;18 jaar;2027;3611;1401;2210
888;Mannen en Vrouwen;18 jaar;2028;3614;1408;2206
889;Mannen en Vrouwen;18 jaar;2029;3600;1397;2203
