ID;Nationaliteit;Perioden;TotaalVerblijfsvergunningenAsiel_1;VluchtelingenstatusSubsidiaireStatus_2;HumanitaireRedenen_3;TotaalVerblijfsvergunningRegulier_4;TotaalGezinsherenigingGezinsvorming_5;EchtgenoteEchtgenoot_6;MinderjarigKind_7;OverigeGezinshereniging_8;Studie_9;TotaalArbeid_10;KenniswerkerBlueCard_11;Onderzoeker_12;OverigeArbeid_13;SlachtofferMensenhandel_14;OverigRegulier_15;GVVA_16
1408;Togolees ;2008;10;0.0;0.0;160;20;10;5;5;0;0;0;0;0;0;135;
1409;Togolees ;2009;5;5.0;0.0;65;30;10;10;10;0;0;0;0;0;0;30;
1410;Togolees ;2010;5;0.0;5.0;30;15;5;5;5;0;0;0;0;0;0;10;
1411;Togolees ;2011;5;5.0;0.0;30;20;10;10;0;0;5;0;0;5;0;0;
1412;Togolees ;2012;5;0.0;5.0;30;25;5;15;0;0;0;0;0;0;0;5;
1413;Togolees ;2013;5;0.0;5.0;25;10;5;5;0;0;5;0;0;0;0;10;
1414;Togolees ;2014;0;0.0;0.0;35;25;10;10;5;0;0;0;0;0;0;10;
1415;Togolees ;2015;5;0.0;0.0;15;5;0;5;0;0;0;0;0;0;0;5;
1416;Togolees ;2016;0;0.0;0.0;20;15;10;5;0;0;0;0;0;0;0;5;
1417;Togolees ;2017;0;0.0;0.0;20;15;5;5;0;0;0;0;0;0;0;5;
1418;Togolees ;2018;0;0.0;0.0;20;20;10;5;5;0;0;0;0;0;0;0;
1419;Togolees ;2019;0;0.0;0.0;20;10;5;0;5;0;0;0;0;0;0;10;
1420;Togolees ;2020;0;0.0;0.0;15;15;5;5;0;0;0;0;0;0;0;5;
1421;Togolees ;2021;0;0.0;0.0;10;10;5;5;5;0;0;0;0;0;0;0;
1422;Togolees ;2022;0;0.0;0.0;25;15;0;5;5;0;0;5;0;0;0;10;
1423;Togolees ;2023;0;0.0;0.0;15;5;5;0;0;0;5;0;0;0;0;5;
1424;Tunesisch ;2008;0;0.0;0.0;115;90;65;15;10;5;10;5;0;0;0;10;
1425;Tunesisch ;2009;5;0.0;0.0;120;95;60;10;30;0;15;10;0;5;0;5;
1426;Tunesisch ;2010;0;0.0;0.0;120;105;75;15;15;5;5;0;0;5;0;5;
1427;Tunesisch ;2011;0;0.0;0.0;120;105;80;15;10;0;15;10;0;5;0;5;
1428;Tunesisch ;2012;5;0.0;0.0;130;105;85;5;15;5;20;10;0;10;0;5;
1429;Tunesisch ;2013;0;0.0;0.0;160;125;90;25;5;5;20;10;5;5;0;15;
1430;Tunesisch ;2014;5;5.0;0.0;120;85;70;15;5;10;15;10;5;0;0;10;
1431;Tunesisch ;2015;5;0.0;5.0;160;110;85;20;5;5;20;15;5;0;0;20;
1432;Tunesisch ;2016;5;0.0;0.0;185;115;95;15;0;20;25;25;0;0;0;20;
1433;Tunesisch ;2017;5;0.0;5.0;210;120;90;25;10;30;35;30;5;0;0;20;
1434;Tunesisch ;2018;5;0.0;0.0;250;155;100;25;30;30;40;35;5;0;0;20;
1435;Tunesisch ;2019;5;5.0;0.0;295;170;100;20;50;20;75;35;5;35;5;25;
1436;Tunesisch ;2020;5;5.0;0.0;200;125;75;20;25;15;45;30;0;15;0;15;
1437;Tunesisch ;2021;10;5.0;0.0;265;130;85;25;25;20;90;75;5;15;0;20;
1438;Tunesisch ;2022;15;10.0;5.0;385;155;95;30;30;25;185;145;5;30;0;20;
1439;Tunesisch ;2023;10;10.0;0.0;355;195;105;45;40;20;105;75;5;25;0;30;
1440;Turks ;2008;25;0.0;0.0;5005;3405;1795;1265;345;540;470;340;30;100;0;590;
1441;Turks ;2009;15;10.0;5.0;4555;3175;1590;1150;435;655;515;255;50;210;0;210;
1442;Turks ;2010;25;15.0;10.0;4325;2805;1535;950;320;680;650;445;65;145;0;190;
1443;Turks ;2011;20;15.0;5.0;3755;2555;1530;750;280;625;395;215;60;125;5;175;
1444;Turks ;2012;35;20.0;15.0;3640;2540;1510;785;245;555;325;145;50;125;0;220;
1445;Turks ;2013;35;10.0;25.0;4445;2905;1730;1035;140;710;390;185;80;120;0;440;
1446;Turks ;2014;40;15.0;25.0;3900;2285;1410;820;55;590;415;220;90;110;0;610;
1447;Turks ;2015;15;10.0;5.0;3755;2165;1385;740;35;695;480;295;85;100;0;415;
1448;Turks ;2016;15;5.0;10.0;4010;2235;1410;795;35;800;650;465;90;95;0;325;
1449;Turks ;2017;360;215.0;145.0;4895;2760;1680;985;95;885;990;740;130;125;0;265;
1450;Turks ;2018;405;215.0;190.0;5260;2845;1685;985;180;940;1235;1015;115;105;0;235;
1451;Turks ;2019;1050;670.0;380.0;5840;3190;1840;1055;295;1075;1310;1040;145;130;0;260;
1452;Turks ;2020;1765;1175.0;590.0;4410;2635;1545;875;215;670;870;625;115;125;0;235;
1453;Turks ;2021;2000;1050.0;945.0;6340;3010;1795;1025;190;1280;1750;1435;140;175;0;300;
1454;Turks ;2022;3140;1650.0;1490.0;9385;4185;2380;1545;255;1430;3260;2805;185;270;0;510;
1455;Turks ;2023;2240;920.0;1315.0;8010;3630;1910;1360;360;1610;2110;1590;205;320;5;650;
1456;Ugandees ;2008;20;0.0;0.0;145;20;5;10;5;75;30;5;20;5;0;20;
1457;Ugandees ;2009;20;5.0;10.0;125;25;5;15;0;75;15;5;10;5;0;10;
1458;Ugandees ;2010;50;30.0;20.0;105;25;10;15;0;40;25;0;20;0;0;15;
1459;Ugandees ;2011;40;30.0;10.0;100;45;15;25;5;30;15;0;10;5;10;0;
1460;Ugandees ;2012;45;35.0;10.0;85;30;5;15;10;40;15;0;10;0;5;0;
1461;Ugandees ;2013;105;50.0;60.0;135;55;15;30;5;60;15;0;10;5;5;0;
1462;Ugandees ;2014;155;115.0;40.0;115;45;20;15;10;45;10;0;5;5;10;5;
1463;Ugandees ;2015;145;70.0;80.0;95;25;10;10;5;40;10;0;10;0;10;5;
1464;Ugandees ;2016;95;65.0;25.0;90;30;15;10;5;30;10;0;5;5;15;5;
1465;Ugandees ;2017;80;50.0;30.0;120;40;15;15;10;30;20;5;10;5;20;5;
1466;Ugandees ;2018;90;35.0;55.0;160;55;10;25;15;40;15;0;5;10;50;5;
1467;Ugandees ;2019;65;15.0;50.0;215;70;25;20;30;50;25;5;15;5;60;10;
1468;Ugandees ;2020;50;20.0;30.0;140;65;15;30;20;35;10;5;5;0;25;5;
1469;Ugandees ;2021;110;85.0;30.0;155;85;25;40;25;40;15;5;5;5;5;15;
1470;Ugandees ;2022;135;60.0;75.0;190;90;25;25;35;45;25;10;5;10;25;5;
1471;Ugandees ;2023;100;60.0;40.0;215;110;20;45;45;30;20;5;5;10;40;15;
1472;Uruguayaans;2008;0;0.0;0.0;25;15;10;5;5;0;5;5;0;0;0;5;
1473;Uruguayaans;2009;0;0.0;0.0;15;10;5;0;5;0;0;0;0;0;0;5;
1474;Uruguayaans;2010;0;0.0;0.0;10;5;5;0;5;0;5;0;0;5;0;0;
1475;Uruguayaans;2011;0;0.0;0.0;15;5;5;0;0;5;5;0;0;0;0;0;
1476;Uruguayaans;2012;0;0.0;0.0;20;5;0;0;5;10;5;0;0;0;0;0;
1477;Uruguayaans;2013;0;0.0;0.0;30;10;5;5;0;10;5;0;0;0;0;10;
1478;Uruguayaans;2014;0;0.0;0.0;25;5;5;5;0;10;5;0;5;0;0;5;
1479;Uruguayaans;2015;0;0.0;0.0;25;5;5;0;0;5;10;5;5;0;0;5;
1480;Uruguayaans;2016;0;0.0;0.0;25;5;5;0;0;5;10;5;0;0;0;0;
1481;Uruguayaans;2017;0;0.0;0.0;30;10;5;0;0;5;15;5;5;0;0;5;
1482;Uruguayaans;2018;0;0.0;0.0;45;10;5;0;0;10;15;15;0;0;0;5;
1483;Uruguayaans;2019;0;0.0;0.0;55;15;5;5;5;10;20;15;5;0;0;10;
1484;Uruguayaans;2020;0;0.0;0.0;30;10;5;5;0;5;10;10;0;0;0;10;
1485;Uruguayaans;2021;0;0.0;0.0;25;5;0;0;5;10;0;10;5;0;0;10;
1486;Uruguayaans;2022;0;0.0;0.0;85;15;5;5;0;10;0;10;5;0;0;65;
1487;Uruguayaans;2023;0;0.0;0.0;80;10;0;5;5;15;5;5;0;0;0;50;
1488;Venezolaans ;2008;0;0.0;0.0;155;105;60;20;30;5;35;30;0;5;0;10;
1489;Venezolaans ;2009;0;0.0;0.0;135;80;35;15;30;10;35;25;0;10;0;10;
1490;Venezolaans ;2010;0;0.0;0.0;150;90;40;25;25;15;30;20;0;10;0;10;
1491;Venezolaans ;2011;0;0.0;0.0;150;90;45;20;20;20;35;25;0;10;0;10;
1492;Venezolaans ;2012;0;0.0;0.0;135;70;30;10;35;20;45;30;5;5;0;5;
1493;Venezolaans ;2013;0;0.0;0.0;165;95;45;40;10;20;35;35;5;0;0;15;
1494;Venezolaans ;2014;0;0.0;0.0;130;55;35;10;5;20;35;25;5;5;0;20;
1495;Venezolaans ;2015;0;0.0;0.0;140;65;30;25;10;15;30;20;5;5;0;30;
1496;Venezolaans ;2016;5;0.0;0.0;155;70;45;15;10;25;35;25;5;5;0;25;
1497;Venezolaans ;2017;10;5.0;5.0;205;90;50;15;30;20;45;30;0;10;5;45;
1498;Venezolaans ;2018;10;10.0;0.0;230;100;55;15;30;15;50;35;5;10;0;60;
1499;Venezolaans ;2019;25;15.0;10.0;285;125;55;40;30;20;50;50;0;0;5;85;
1500;Venezolaans ;2020;25;20.0;10.0;175;80;35;15;25;10;25;20;0;5;5;60;
1501;Venezolaans ;2021;90;70.0;20.0;260;115;65;20;30;25;45;40;0;5;0;80;
1502;Venezolaans ;2022;60;45.0;15.0;240;135;60;30;50;10;0;45;0;0;0;90;
1503;Venezolaans ;2023;65;50.0;15.0;270;140;65;35;45;15;30;25;0;0;0;85;
1504;Vietnamees ;2008;0;0.0;0.0;425;175;130;40;5;155;55;20;15;20;0;45;
1505;Vietnamees ;2009;5;5.0;0.0;415;170;115;50;5;165;65;15;25;25;0;10;
1506;Vietnamees ;2010;10;0.0;10.0;400;160;115;40;5;170;65;15;25;25;0;5;
1507;Vietnamees ;2011;0;0.0;0.0;520;205;150;50;10;185;120;15;25;80;0;5;
1508;Vietnamees ;2012;0;0.0;0.0;390;185;110;60;10;155;50;5;15;30;0;0;
1509;Vietnamees ;2013;0;0.0;0.0;430;160;95;50;15;180;80;10;35;35;0;5;
1510;Vietnamees ;2014;0;0.0;0.0;465;160;115;45;0;235;60;10;25;25;0;10;
1511;Vietnamees ;2015;5;5.0;0.0;525;170;115;55;0;255;85;15;30;40;0;15;
1512;Vietnamees ;2016;0;0.0;0.0;770;245;170;70;5;405;90;30;30;30;0;30;
1513;Vietnamees ;2017;0;0.0;0.0;910;225;140;75;10;550;110;20;35;55;0;20;
1514;Vietnamees ;2018;0;0.0;0.0;935;250;140;90;20;565;100;40;25;40;0;20;
1515;Vietnamees ;2019;0;0.0;0.0;1135;290;170;90;30;695;110;35;25;50;0;35;
1516;Vietnamees ;2020;0;0.0;0.0;680;210;125;65;20;370;75;15;20;40;5;20;
1517;Vietnamees ;2021;0;0.0;0.0;805;175;105;50;20;520;80;20;15;40;0;25;
1518;Vietnamees ;2022;0;0.0;0.0;955;185;105;60;20;600;145;50;20;75;0;25;
1519;Vietnamees ;2023;0;0.0;0.0;1040;265;155;70;40;600;140;45;20;80;0;35;
1520;Wit-Russisch ;2008;10;0.0;0.0;155;85;55;25;10;20;40;30;0;10;0;15;
1521;Wit-Russisch ;2009;5;0.0;0.0;120;75;45;20;10;15;25;15;0;5;0;5;
1522;Wit-Russisch ;2010;15;5.0;5.0;110;65;40;15;10;15;25;20;0;5;0;5;
1523;Wit-Russisch ;2011;15;15.0;0.0;125;75;50;25;5;20;25;20;0;5;0;5;
1524;Wit-Russisch ;2012;5;5.0;0.0;120;65;40;15;15;25;25;15;5;0;0;5;
1525;Wit-Russisch ;2013;5;0.0;0.0;155;85;40;30;10;30;35;25;5;0;0;10;
1526;Wit-Russisch ;2014;5;5.0;0.0;165;80;60;20;5;35;40;30;0;5;0;10;
1527;Wit-Russisch ;2015;5;5.0;0.0;155;75;45;25;5;30;40;30;5;5;0;15;
1528;Wit-Russisch ;2016;0;0.0;0.0;220;115;65;40;5;30;55;50;0;5;0;20;
1529;Wit-Russisch ;2017;5;5.0;0.0;210;100;75;20;5;30;60;55;0;5;0;20;
1530;Wit-Russisch ;2018;5;5.0;0.0;260;125;85;35;5;35;75;70;5;0;0;20;
1531;Wit-Russisch ;2019;5;0.0;5.0;295;140;90;40;10;35;85;80;5;0;0;30;
1532;Wit-Russisch ;2020;5;5.0;0.0;265;125;75;50;5;40;80;75;0;0;0;15;
1533;Wit-Russisch ;2021;20;15.0;5.0;260;185;120;60;5;55;0;130;0;0;0;20;
1534;Wit-Russisch ;2022;30;25.0;5.0;620;285;165;110;5;50;260;250;5;10;0;20;
1535;Wit-Russisch ;2023;20;10.0;10.0;475;225;135;75;15;45;175;125;5;50;0;30;
1536;Zambiaans ;2008;0;0.0;0.0;45;5;0;5;0;35;0;0;0;0;0;0;
1537;Zambiaans ;2009;0;0.0;0.0;45;5;0;5;0;35;0;0;0;0;0;0;
1538;Zambiaans ;2010;0;0.0;0.0;65;5;0;0;5;50;5;0;0;5;0;5;
1539;Zambiaans ;2011;0;0.0;0.0;50;10;10;0;0;35;5;0;0;0;0;0;
1540;Zambiaans ;2012;0;0.0;0.0;50;10;5;0;0;35;5;0;5;0;0;0;
1541;Zambiaans ;2013;0;0.0;0.0;50;15;5;5;0;35;5;0;0;0;0;0;
1542;Zambiaans ;2014;5;5.0;0.0;35;15;5;10;0;20;0;0;0;0;0;0;
1543;Zambiaans ;2015;0;0.0;0.0;50;10;5;5;0;30;5;0;5;0;0;0;
1544;Zambiaans ;2016;0;0.0;0.0;35;10;5;5;0;20;0;0;0;0;0;5;
1545;Zambiaans ;2017;5;5.0;0.0;30;10;5;5;0;10;5;5;0;0;0;5;
1546;Zambiaans ;2018;0;0.0;0.0;45;15;10;5;5;20;5;0;5;0;0;5;
1547;Zambiaans ;2019;0;0.0;0.0;65;20;5;5;5;30;10;5;10;0;0;0;
1548;Zambiaans ;2020;0;0.0;0.0;45;10;5;5;0;25;10;0;5;0;0;0;
1549;Zambiaans ;2021;0;0.0;0.0;55;15;10;5;0;30;10;0;10;0;0;0;
1550;Zambiaans ;2022;0;0.0;0.0;75;20;10;10;5;35;15;5;10;0;0;5;
1551;Zambiaans ;2023;0;0.0;0.0;45;25;10;10;5;20;0;5;0;0;0;0;
1552;Zimbabwaans ;2008;5;0.0;0.0;115;20;5;10;5;70;20;10;10;0;0;10;
1553;Zimbabwaans ;2009;5;5.0;0.0;135;30;10;15;5;85;15;5;10;5;0;0;
1554;Zimbabwaans ;2010;5;0.0;5.0;105;15;5;5;0;70;15;5;10;5;0;5;
1555;Zimbabwaans ;2011;0;0.0;0.0;80;5;0;0;0;65;10;5;5;5;0;0;
1556;Zimbabwaans ;2012;0;0.0;0.0;80;10;5;5;5;50;20;5;5;5;0;0;
1557;Zimbabwaans ;2013;10;0.0;5.0;80;15;5;10;0;50;15;0;10;5;0;0;
1558;Zimbabwaans ;2014;5;5.0;0.0;65;10;5;5;0;40;15;5;5;0;0;5;
1559;Zimbabwaans ;2015;5;0.0;0.0;70;15;5;5;0;40;15;10;0;0;0;0;
1560;Zimbabwaans ;2016;0;0.0;0.0;80;10;5;5;0;45;15;5;5;5;0;5;
1561;Zimbabwaans ;2017;5;5.0;5.0;100;10;5;5;0;70;20;5;5;5;0;5;
1562;Zimbabwaans ;2018;5;5.0;5.0;110;20;10;5;5;70;15;10;5;5;0;5;
1563;Zimbabwaans ;2019;0;0.0;0.0;140;35;20;10;5;70;25;15;5;10;0;5;
1564;Zimbabwaans ;2020;0;0.0;0.0;125;20;10;5;5;75;25;10;5;10;0;5;
1565;Zimbabwaans ;2021;15;15.0;0.0;125;20;10;15;0;65;25;15;10;5;0;15;
1566;Zimbabwaans ;2022;15;5.0;5.0;235;95;40;50;5;65;65;55;5;5;0;10;
1567;Zimbabwaans ;2023;5;5.0;0.0;220;60;25;30;5;60;80;50;10;20;0;25;
1568;Zuid-Afrikaans ;2008;0;0.0;0.0;985;315;145;105;60;50;590;255;15;320;0;25;
1569;Zuid-Afrikaans ;2009;0;0.0;0.0;755;230;115;70;45;60;450;140;10;300;0;10;
1570;Zuid-Afrikaans ;2010;0;0.0;0.0;645;135;75;30;30;90;405;100;15;290;0;15;
1571;Zuid-Afrikaans ;2011;0;0.0;0.0;710;165;85;45;35;90;440;125;15;300;0;10;
1572;Zuid-Afrikaans ;2012;0;0.0;0.0;650;195;95;55;40;70;385;95;10;280;0;5;
1573;Zuid-Afrikaans ;2013;0;0.0;0.0;880;220;120;90;15;110;510;110;25;380;0;35;
1574;Zuid-Afrikaans ;2014;0;0.0;0.0;790;200;115;70;15;90;480;165;25;290;0;25;
1575;Zuid-Afrikaans ;2015;0;0.0;0.0;950;250;155;90;5;95;555;230;30;295;0;50;
1576;Zuid-Afrikaans ;2016;0;0.0;0.0;1175;335;220;100;15;140;635;300;25;310;0;70;
1577;Zuid-Afrikaans ;2017;0;0.0;0.0;1300;380;230;140;15;110;745;370;20;355;0;65;
1578;Zuid-Afrikaans ;2018;5;0.0;5.0;1760;590;325;225;40;150;945;545;20;380;0;80;
1579;Zuid-Afrikaans ;2019;0;0.0;0.0;2505;1035;495;435;105;155;825;760;35;30;0;490;
1580;Zuid-Afrikaans ;2020;0;0.0;0.0;1855;790;380;335;75;105;575;535;20;20;0;385;
1581;Zuid-Afrikaans ;2021;0;0.0;0.0;3085;1305;660;530;115;180;1135;1065;35;30;0;460;
1582;Zuid-Afrikaans ;2022;0;0.0;0.0;4805;2095;1055;935;105;180;1990;1900;40;50;0;540;
1583;Zuid-Afrikaans ;2023;0;0.0;0.0;4475;1965;1000;885;80;170;1725;1635;30;55;0;620;
1584;Zuid-Koreaans ;2008;5;0.0;0.0;630;240;115;125;5;230;155;90;15;50;0;5;
1585;Zuid-Koreaans ;2009;0;0.0;0.0;615;250;110;135;10;200;155;90;25;40;0;10;
1586;Zuid-Koreaans ;2010;5;5.0;0.0;740;240;120;115;5;305;195;100;20;75;0;5;
1587;Zuid-Koreaans ;2011;10;10.0;0.0;920;275;130;140;5;435;200;125;30;45;0;5;
1588;Zuid-Koreaans ;2012;25;25.0;0.0;920;230;105;120;5;530;155;80;25;50;0;5;
1589;Zuid-Koreaans ;2013;5;5.0;0.0;1065;275;130;140;0;590;205;120;35;50;0;0;
1590;Zuid-Koreaans ;2014;0;0.0;0.0;1220;270;140;130;5;720;170;100;30;40;0;55;
1591;Zuid-Koreaans ;2015;0;0.0;0.0;1375;265;115;145;5;875;145;100;30;15;0;90;
1592;Zuid-Koreaans ;2016;0;0.0;0.0;1520;270;135;130;5;1040;175;120;35;20;0;35;
1593;Zuid-Koreaans ;2017;0;0.0;0.0;1720;310;150;160;5;1095;180;140;30;10;0;135;
1594;Zuid-Koreaans ;2018;0;0.0;0.0;1690;300;150;150;5;1090;215;135;50;25;0;85;
1595;Zuid-Koreaans ;2019;0;0.0;0.0;1735;330;160;165;5;1085;235;140;40;50;0;85;
1596;Zuid-Koreaans ;2020;0;0.0;0.0;805;210;110;95;5;380;135;75;30;30;0;80;
1597;Zuid-Koreaans ;2021;5;0.0;5.0;1175;250;125;120;5;665;210;140;30;40;0;50;
1598;Zuid-Koreaans ;2022;0;0.0;0.0;1535;265;130;125;10;950;240;170;30;40;0;80;
1599;Zuid-Koreaans ;2023;0;0.0;0.0;1505;300;160;135;5;895;235;160;45;30;0;80;
1600;Zwitsers ;2008;0;0.0;0.0;60;0;0;0;0;0;0;0;0;0;0;60;
1601;Zwitsers ;2009;0;0.0;0.0;55;5;0;0;5;0;0;0;0;0;0;55;
1602;Zwitsers ;2010;0;0.0;0.0;50;0;0;0;0;0;0;0;0;0;0;50;
1603;Zwitsers ;2011;0;0.0;0.0;40;0;0;0;0;0;0;0;0;0;0;35;
1604;Zwitsers ;2012;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1605;Zwitsers ;2013;0;0.0;0.0;10;5;0;0;0;0;0;0;0;0;0;5;
1606;Zwitsers ;2014;0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;
1607;Zwitsers ;2015;0;0.0;0.0;5;0;0;0;0;0;0;0;0;0;0;5;
1608;Zwitsers ;2016;0;0.0;0.0;15;0;0;0;0;0;5;0;0;5;0;10;
1609;Zwitsers ;2017;0;0.0;0.0;15;0;0;0;0;0;10;0;0;10;0;5;
1610;Zwitsers ;2018;0;0.0;0.0;20;0;0;0;0;0;15;0;0;15;0;5;
1611;Zwitsers ;2019;0;0.0;0.0;20;0;0;0;0;0;10;0;0;10;0;10;
1612;Zwitsers ;2020;0;0.0;0.0;15;0;0;0;0;0;5;0;0;5;0;5;
1613;Zwitsers ;2021;0;0.0;0.0;10;0;0;0;0;5;0;0;0;15;0;5;
1614;Zwitsers ;2022;0;0.0;0.0;10;0;0;0;0;5;0;0;0;20;0;5;
1615;Zwitsers ;2023;0;0.0;0.0;5;0;0;0;0;0;0;0;0;10;0;5;
1616;Onbekend;2008;165;0.0;0.0;2675;1740;30;1690;15;5;5;0;0;5;0;925;
1617;Onbekend;2009;295;150.0;145.0;1910;1635;10;1580;40;10;5;0;0;0;0;255;
1618;Onbekend;2010;310;150.0;160.0;1855;1635;15;1585;30;10;5;0;0;0;0;225;
1619;Onbekend;2011;15;10.0;0.0;1935;1800;15;1740;40;10;5;5;5;0;10;115;
1620;Onbekend;2012;235;135.0;100.0;1810;1740;10;1720;10;5;10;5;0;5;15;40;
1621;Onbekend;2013;285;165.0;115.0;1840;1670;15;1525;130;15;10;5;0;5;15;130;
1622;Onbekend;2014;465;195.0;270.0;1665;1575;20;1515;40;25;15;10;5;0;5;45;
1623;Onbekend;2015;250;135.0;115.0;1265;1210;20;1130;60;5;10;5;0;0;5;40;
1624;Onbekend;2016;485;355.0;130.0;1070;1035;10;980;40;0;5;0;0;0;10;25;
1625;Onbekend;2017;630;285.0;345.0;985;915;10;735;170;25;10;0;0;5;5;30;
1626;Onbekend;2018;395;235.0;160.0;795;760;10;640;105;0;5;0;0;0;5;25;
1627;Onbekend;2019;465;395.0;70.0;990;925;15;600;310;5;5;5;0;0;5;50;
1628;Onbekend;2020;455;380.0;75.0;1320;1285;30;460;795;10;5;5;0;0;0;20;
1629;Onbekend;2021;465;315.0;145.0;1280;1225;80;440;700;20;10;15;0;5;0;25;
1630;Onbekend;2022;470;290.0;175.0;590;535;85;350;100;20;0;20;0;10;0;35;
1631;Onbekend;2023;460;290.0;165.0;645;575;155;350;70;30;25;20;5;15;5;10;
1632;Staatloos;2008;55;0.0;0.0;210;65;5;55;5;0;0;0;0;0;0;140;
1633;Staatloos;2009;40;20.0;20.0;90;60;5;50;5;0;0;0;0;0;0;30;
1634;Staatloos;2010;0;0.0;0.0;85;70;0;65;0;0;0;0;0;0;0;0;
1635;Staatloos;2011;30;15.0;15.0;55;45;0;45;0;0;0;0;0;0;0;5;
1636;Staatloos;2012;60;50.0;15.0;120;110;0;100;5;0;0;0;0;0;0;10;
1637;Staatloos;2013;175;155.0;20.0;125;115;5;85;20;0;0;0;0;0;0;10;
1638;Staatloos;2014;1715;1380.0;335.0;110;110;0;95;10;0;0;0;0;0;0;0;
1639;Staatloos;2015;4390;1845.0;2545.0;255;245;0;95;150;0;0;0;0;0;0;10;
1640;Staatloos;2016;2875;1725.0;1150.0;420;405;0;255;150;5;5;0;0;0;0;5;
1641;Staatloos;2017;1775;300.0;1475.0;640;625;10;295;320;0;0;0;0;0;0;10;
1642;Staatloos;2018;350;105.0;245.0;485;470;15;365;85;5;5;0;0;0;0;15;
1643;Staatloos;2019;255;105.0;150.0;410;370;30;290;50;5;5;0;0;0;0;30;
1644;Staatloos;2020;310;165.0;145.0;295;260;10;220;30;15;5;0;0;0;0;20;
1645;Staatloos;2021;555;190.0;365.0;200;180;0;155;25;5;0;0;0;0;0;10;
1646;Staatloos;2022;565;180.0;385.0;195;185;5;155;25;5;0;5;0;0;0;10;
1647;Staatloos;2023;335;195.0;145.0;190;185;10;160;15;5;0;0;0;0;0;5;
