ID;Geslacht;Leeftijd;Nationaliteiten;Perioden;BevolkingOp1Januari_1
342;Totaal mannen en vrouwen;Totaal;Westerse nationaliteiten ex. Nederlands;2018;606866.0
343;Totaal mannen en vrouwen;Totaal;Westerse nationaliteiten ex. Nederlands;2019;654353.0
344;Totaal mannen en vrouwen;Totaal;Westerse nationaliteiten ex. Nederlands;2020;709944.0
345;Totaal mannen en vrouwen;Totaal;Westerse nationaliteiten ex. Nederlands;2021;740272.0
346;Totaal mannen en vrouwen;Totaal;Westerse nationaliteiten ex. Nederlands;2022;794777.0
347;Totaal mannen en vrouwen;Totaal;Westerse nationaliteiten ex. Nederlands;2023;945645.0
348;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;1995;473162.0
349;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;1996;435387.0
350;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;1997;383648.0
351;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;1998;368637.0
352;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;1999;340544.0
353;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2000;316819.0
354;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2001;305493.0
355;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2002;297749.0
356;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2003;292962.0
357;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2004;296829.0
358;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2005;296794.0
359;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2006;291401.0
360;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2007;284449.0
361;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2008;276437.0
362;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2009;277552.0
363;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2010;276827.0
364;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2011;273378.0
365;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2012;269671.0
366;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2013;265182.0
367;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2014;264511.0
368;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2015;270494.0
369;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2016;295742.0
370;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2017;336857.0
371;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2018;369957.0
372;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2019;400885.0
373;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2020;437470.0
374;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2021;426426.0
375;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2022;429952.0
376;Totaal mannen en vrouwen;Totaal;Niet-westerse nationaliteiten;2023;472069.0
377;Totaal mannen en vrouwen;Totaal;Afghaans;1995;2983.0
378;Totaal mannen en vrouwen;Totaal;Afghaans;1996;3913.0
379;Totaal mannen en vrouwen;Totaal;Afghaans;1997;4579.0
380;Totaal mannen en vrouwen;Totaal;Afghaans;1998;5275.0
381;Totaal mannen en vrouwen;Totaal;Afghaans;1999;5364.0
382;Totaal mannen en vrouwen;Totaal;Afghaans;2000;4395.0
383;Totaal mannen en vrouwen;Totaal;Afghaans;2001;4203.0
384;Totaal mannen en vrouwen;Totaal;Afghaans;2002;4259.0
385;Totaal mannen en vrouwen;Totaal;Afghaans;2003;3997.0
386;Totaal mannen en vrouwen;Totaal;Afghaans;2004;3923.0
387;Totaal mannen en vrouwen;Totaal;Afghaans;2005;3848.0
388;Totaal mannen en vrouwen;Totaal;Afghaans;2006;3818.0
389;Totaal mannen en vrouwen;Totaal;Afghaans;2007;3810.0
390;Totaal mannen en vrouwen;Totaal;Afghaans;2008;3550.0
391;Totaal mannen en vrouwen;Totaal;Afghaans;2009;3309.0
392;Totaal mannen en vrouwen;Totaal;Afghaans;2010;3234.0
393;Totaal mannen en vrouwen;Totaal;Afghaans;2011;3323.0
394;Totaal mannen en vrouwen;Totaal;Afghaans;2012;3399.0
395;Totaal mannen en vrouwen;Totaal;Afghaans;2013;3894.0
396;Totaal mannen en vrouwen;Totaal;Afghaans;2014;3449.0
397;Totaal mannen en vrouwen;Totaal;Afghaans;2015;3144.0
398;Totaal mannen en vrouwen;Totaal;Afghaans;2016;3446.0
399;Totaal mannen en vrouwen;Totaal;Afghaans;2017;5033.0
400;Totaal mannen en vrouwen;Totaal;Afghaans;2018;5501.0
401;Totaal mannen en vrouwen;Totaal;Afghaans;2019;6138.0
402;Totaal mannen en vrouwen;Totaal;Afghaans;2020;6533.0
403;Totaal mannen en vrouwen;Totaal;Afghaans;2021;6448.0
404;Totaal mannen en vrouwen;Totaal;Afghaans;2022;8156.0
405;Totaal mannen en vrouwen;Totaal;Afghaans;2023;10577.0
406;Totaal mannen en vrouwen;Totaal;Albanees;1995;413.0
407;Totaal mannen en vrouwen;Totaal;Albanees;1996;490.0
408;Totaal mannen en vrouwen;Totaal;Albanees;1997;452.0
409;Totaal mannen en vrouwen;Totaal;Albanees;1998;445.0
410;Totaal mannen en vrouwen;Totaal;Albanees;1999;449.0
411;Totaal mannen en vrouwen;Totaal;Albanees;2000;345.0
412;Totaal mannen en vrouwen;Totaal;Albanees;2001;330.0
413;Totaal mannen en vrouwen;Totaal;Albanees;2002;358.0
414;Totaal mannen en vrouwen;Totaal;Albanees;2003;380.0
415;Totaal mannen en vrouwen;Totaal;Albanees;2004;389.0
416;Totaal mannen en vrouwen;Totaal;Albanees;2005;409.0
417;Totaal mannen en vrouwen;Totaal;Albanees;2006;401.0
418;Totaal mannen en vrouwen;Totaal;Albanees;2007;384.0
419;Totaal mannen en vrouwen;Totaal;Albanees;2008;372.0
420;Totaal mannen en vrouwen;Totaal;Albanees;2009;411.0
421;Totaal mannen en vrouwen;Totaal;Albanees;2010;492.0
422;Totaal mannen en vrouwen;Totaal;Albanees;2011;502.0
423;Totaal mannen en vrouwen;Totaal;Albanees;2012;512.0
424;Totaal mannen en vrouwen;Totaal;Albanees;2013;548.0
425;Totaal mannen en vrouwen;Totaal;Albanees;2014;571.0
426;Totaal mannen en vrouwen;Totaal;Albanees;2015;676.0
427;Totaal mannen en vrouwen;Totaal;Albanees;2016;795.0
428;Totaal mannen en vrouwen;Totaal;Albanees;2017;974.0
429;Totaal mannen en vrouwen;Totaal;Albanees;2018;1084.0
430;Totaal mannen en vrouwen;Totaal;Albanees;2019;1247.0
431;Totaal mannen en vrouwen;Totaal;Albanees;2020;1488.0
432;Totaal mannen en vrouwen;Totaal;Albanees;2021;1577.0
433;Totaal mannen en vrouwen;Totaal;Albanees;2022;1698.0
434;Totaal mannen en vrouwen;Totaal;Albanees;2023;1897.0
435;Totaal mannen en vrouwen;Totaal;Algerijns;1995;933.0
436;Totaal mannen en vrouwen;Totaal;Algerijns;1996;1124.0
437;Totaal mannen en vrouwen;Totaal;Algerijns;1997;1060.0
438;Totaal mannen en vrouwen;Totaal;Algerijns;1998;1067.0
439;Totaal mannen en vrouwen;Totaal;Algerijns;1999;1094.0
440;Totaal mannen en vrouwen;Totaal;Algerijns;2000;917.0
441;Totaal mannen en vrouwen;Totaal;Algerijns;2001;897.0
442;Totaal mannen en vrouwen;Totaal;Algerijns;2002;845.0
443;Totaal mannen en vrouwen;Totaal;Algerijns;2003;816.0
444;Totaal mannen en vrouwen;Totaal;Algerijns;2004;813.0
445;Totaal mannen en vrouwen;Totaal;Algerijns;2005;834.0
446;Totaal mannen en vrouwen;Totaal;Algerijns;2006;812.0
447;Totaal mannen en vrouwen;Totaal;Algerijns;2007;800.0
448;Totaal mannen en vrouwen;Totaal;Algerijns;2008;782.0
449;Totaal mannen en vrouwen;Totaal;Algerijns;2009;778.0
450;Totaal mannen en vrouwen;Totaal;Algerijns;2010;797.0
451;Totaal mannen en vrouwen;Totaal;Algerijns;2011;777.0
452;Totaal mannen en vrouwen;Totaal;Algerijns;2012;754.0
453;Totaal mannen en vrouwen;Totaal;Algerijns;2013;760.0
454;Totaal mannen en vrouwen;Totaal;Algerijns;2014;637.0
455;Totaal mannen en vrouwen;Totaal;Algerijns;2015;570.0
456;Totaal mannen en vrouwen;Totaal;Algerijns;2016;558.0
457;Totaal mannen en vrouwen;Totaal;Algerijns;2017;568.0
458;Totaal mannen en vrouwen;Totaal;Algerijns;2018;574.0
459;Totaal mannen en vrouwen;Totaal;Algerijns;2019;629.0
460;Totaal mannen en vrouwen;Totaal;Algerijns;2020;668.0
461;Totaal mannen en vrouwen;Totaal;Algerijns;2021;691.0
462;Totaal mannen en vrouwen;Totaal;Algerijns;2022;727.0
463;Totaal mannen en vrouwen;Totaal;Algerijns;2023;1169.0
464;Totaal mannen en vrouwen;Totaal;Amerikaans;1995;12761.0
465;Totaal mannen en vrouwen;Totaal;Amerikaans;1996;12769.0
466;Totaal mannen en vrouwen;Totaal;Amerikaans;1997;12640.0
467;Totaal mannen en vrouwen;Totaal;Amerikaans;1998;12980.0
468;Totaal mannen en vrouwen;Totaal;Amerikaans;1999;13389.0
469;Totaal mannen en vrouwen;Totaal;Amerikaans;2000;14074.0
470;Totaal mannen en vrouwen;Totaal;Amerikaans;2001;14751.0
471;Totaal mannen en vrouwen;Totaal;Amerikaans;2002;15217.0
472;Totaal mannen en vrouwen;Totaal;Amerikaans;2003;15412.0
473;Totaal mannen en vrouwen;Totaal;Amerikaans;2004;15075.0
474;Totaal mannen en vrouwen;Totaal;Amerikaans;2005;14837.0
475;Totaal mannen en vrouwen;Totaal;Amerikaans;2006;14643.0
476;Totaal mannen en vrouwen;Totaal;Amerikaans;2007;14641.0
477;Totaal mannen en vrouwen;Totaal;Amerikaans;2008;14544.0
478;Totaal mannen en vrouwen;Totaal;Amerikaans;2009;14861.0
479;Totaal mannen en vrouwen;Totaal;Amerikaans;2010;14631.0
480;Totaal mannen en vrouwen;Totaal;Amerikaans;2011;14846.0
481;Totaal mannen en vrouwen;Totaal;Amerikaans;2012;15348.0
482;Totaal mannen en vrouwen;Totaal;Amerikaans;2013;15571.0
483;Totaal mannen en vrouwen;Totaal;Amerikaans;2014;15557.0
484;Totaal mannen en vrouwen;Totaal;Amerikaans;2015;16165.0
485;Totaal mannen en vrouwen;Totaal;Amerikaans;2016;17193.0
486;Totaal mannen en vrouwen;Totaal;Amerikaans;2017;18012.0
487;Totaal mannen en vrouwen;Totaal;Amerikaans;2018;19562.0
488;Totaal mannen en vrouwen;Totaal;Amerikaans;2019;20769.0
489;Totaal mannen en vrouwen;Totaal;Amerikaans;2020;22225.0
490;Totaal mannen en vrouwen;Totaal;Amerikaans;2021;21377.0
491;Totaal mannen en vrouwen;Totaal;Amerikaans;2022;22261.0
492;Totaal mannen en vrouwen;Totaal;Amerikaans;2023;24109.0
493;Totaal mannen en vrouwen;Totaal;Andorrees;1995;2.0
494;Totaal mannen en vrouwen;Totaal;Andorrees;1996;2.0
495;Totaal mannen en vrouwen;Totaal;Andorrees;1997;2.0
496;Totaal mannen en vrouwen;Totaal;Andorrees;1998;1.0
497;Totaal mannen en vrouwen;Totaal;Andorrees;1999;1.0
498;Totaal mannen en vrouwen;Totaal;Andorrees;2000;1.0
499;Totaal mannen en vrouwen;Totaal;Andorrees;2001;1.0
500;Totaal mannen en vrouwen;Totaal;Andorrees;2002;2.0
501;Totaal mannen en vrouwen;Totaal;Andorrees;2003;2.0
502;Totaal mannen en vrouwen;Totaal;Andorrees;2004;2.0
503;Totaal mannen en vrouwen;Totaal;Andorrees;2005;1.0
504;Totaal mannen en vrouwen;Totaal;Andorrees;2006;1.0
505;Totaal mannen en vrouwen;Totaal;Andorrees;2007;2.0
506;Totaal mannen en vrouwen;Totaal;Andorrees;2008;3.0
507;Totaal mannen en vrouwen;Totaal;Andorrees;2009;3.0
508;Totaal mannen en vrouwen;Totaal;Andorrees;2010;3.0
509;Totaal mannen en vrouwen;Totaal;Andorrees;2011;3.0
510;Totaal mannen en vrouwen;Totaal;Andorrees;2012;4.0
511;Totaal mannen en vrouwen;Totaal;Andorrees;2013;4.0
512;Totaal mannen en vrouwen;Totaal;Andorrees;2014;4.0
513;Totaal mannen en vrouwen;Totaal;Andorrees;2015;4.0
514;Totaal mannen en vrouwen;Totaal;Andorrees;2016;3.0
515;Totaal mannen en vrouwen;Totaal;Andorrees;2017;5.0
516;Totaal mannen en vrouwen;Totaal;Andorrees;2018;8.0
517;Totaal mannen en vrouwen;Totaal;Andorrees;2019;5.0
518;Totaal mannen en vrouwen;Totaal;Andorrees;2020;5.0
519;Totaal mannen en vrouwen;Totaal;Andorrees;2021;6.0
520;Totaal mannen en vrouwen;Totaal;Andorrees;2022;7.0
521;Totaal mannen en vrouwen;Totaal;Andorrees;2023;10.0
522;Totaal mannen en vrouwen;Totaal;Angolees;1995;1120.0
523;Totaal mannen en vrouwen;Totaal;Angolees;1996;1633.0
524;Totaal mannen en vrouwen;Totaal;Angolees;1997;1661.0
525;Totaal mannen en vrouwen;Totaal;Angolees;1998;1679.0
526;Totaal mannen en vrouwen;Totaal;Angolees;1999;1609.0
527;Totaal mannen en vrouwen;Totaal;Angolees;2000;1184.0
528;Totaal mannen en vrouwen;Totaal;Angolees;2001;982.0
529;Totaal mannen en vrouwen;Totaal;Angolees;2002;946.0
530;Totaal mannen en vrouwen;Totaal;Angolees;2003;1009.0
531;Totaal mannen en vrouwen;Totaal;Angolees;2004;993.0
532;Totaal mannen en vrouwen;Totaal;Angolees;2005;930.0
533;Totaal mannen en vrouwen;Totaal;Angolees;2006;834.0
534;Totaal mannen en vrouwen;Totaal;Angolees;2007;746.0
535;Totaal mannen en vrouwen;Totaal;Angolees;2008;701.0
536;Totaal mannen en vrouwen;Totaal;Angolees;2009;680.0
537;Totaal mannen en vrouwen;Totaal;Angolees;2010;711.0
538;Totaal mannen en vrouwen;Totaal;Angolees;2011;753.0
539;Totaal mannen en vrouwen;Totaal;Angolees;2012;751.0
540;Totaal mannen en vrouwen;Totaal;Angolees;2013;815.0
541;Totaal mannen en vrouwen;Totaal;Angolees;2014;802.0
542;Totaal mannen en vrouwen;Totaal;Angolees;2015;756.0
543;Totaal mannen en vrouwen;Totaal;Angolees;2016;768.0
544;Totaal mannen en vrouwen;Totaal;Angolees;2017;729.0
545;Totaal mannen en vrouwen;Totaal;Angolees;2018;763.0
546;Totaal mannen en vrouwen;Totaal;Angolees;2019;787.0
547;Totaal mannen en vrouwen;Totaal;Angolees;2020;824.0
548;Totaal mannen en vrouwen;Totaal;Angolees;2021;796.0
549;Totaal mannen en vrouwen;Totaal;Angolees;2022;773.0
550;Totaal mannen en vrouwen;Totaal;Angolees;2023;737.0
551;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;1995;0.0
552;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;1996;1.0
553;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;1997;0.0
554;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;1998;0.0
555;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;1999;0.0
556;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2000;1.0
557;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2001;1.0
558;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2002;1.0
559;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2003;1.0
560;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2004;1.0
561;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2005;1.0
562;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2006;1.0
563;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2007;0.0
564;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2008;0.0
565;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2009;1.0
566;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2010;0.0
567;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2011;0.0
568;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2012;0.0
569;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2013;0.0
570;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2014;0.0
571;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2015;1.0
572;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2016;2.0
573;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2017;2.0
574;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2018;2.0
575;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2019;4.0
576;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2020;5.0
577;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2021;6.0
578;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2022;6.0
579;Totaal mannen en vrouwen;Totaal;Burger van Antigua en Barbuda;2023;8.0
580;Totaal mannen en vrouwen;Totaal;Argentijns;1995;465.0
581;Totaal mannen en vrouwen;Totaal;Argentijns;1996;424.0
582;Totaal mannen en vrouwen;Totaal;Argentijns;1997;389.0
583;Totaal mannen en vrouwen;Totaal;Argentijns;1998;391.0
584;Totaal mannen en vrouwen;Totaal;Argentijns;1999;368.0
585;Totaal mannen en vrouwen;Totaal;Argentijns;2000;338.0
586;Totaal mannen en vrouwen;Totaal;Argentijns;2001;363.0
587;Totaal mannen en vrouwen;Totaal;Argentijns;2002;421.0
588;Totaal mannen en vrouwen;Totaal;Argentijns;2003;514.0
589;Totaal mannen en vrouwen;Totaal;Argentijns;2004;587.0
590;Totaal mannen en vrouwen;Totaal;Argentijns;2005;620.0
591;Totaal mannen en vrouwen;Totaal;Argentijns;2006;598.0
592;Totaal mannen en vrouwen;Totaal;Argentijns;2007;571.0
593;Totaal mannen en vrouwen;Totaal;Argentijns;2008;538.0
594;Totaal mannen en vrouwen;Totaal;Argentijns;2009;546.0
595;Totaal mannen en vrouwen;Totaal;Argentijns;2010;574.0
596;Totaal mannen en vrouwen;Totaal;Argentijns;2011;572.0
597;Totaal mannen en vrouwen;Totaal;Argentijns;2012;569.0
598;Totaal mannen en vrouwen;Totaal;Argentijns;2013;569.0
599;Totaal mannen en vrouwen;Totaal;Argentijns;2014;609.0
600;Totaal mannen en vrouwen;Totaal;Argentijns;2015;643.0
601;Totaal mannen en vrouwen;Totaal;Argentijns;2016;661.0
602;Totaal mannen en vrouwen;Totaal;Argentijns;2017;727.0
603;Totaal mannen en vrouwen;Totaal;Argentijns;2018;803.0
604;Totaal mannen en vrouwen;Totaal;Argentijns;2019;947.0
605;Totaal mannen en vrouwen;Totaal;Argentijns;2020;1152.0
606;Totaal mannen en vrouwen;Totaal;Argentijns;2021;1171.0
607;Totaal mannen en vrouwen;Totaal;Argentijns;2022;1356.0
608;Totaal mannen en vrouwen;Totaal;Argentijns;2023;1608.0
609;Totaal mannen en vrouwen;Totaal;Armeens;1995;395.0
610;Totaal mannen en vrouwen;Totaal;Armeens;1996;633.0
611;Totaal mannen en vrouwen;Totaal;Armeens;1997;661.0
612;Totaal mannen en vrouwen;Totaal;Armeens;1998;699.0
613;Totaal mannen en vrouwen;Totaal;Armeens;1999;622.0
614;Totaal mannen en vrouwen;Totaal;Armeens;2000;387.0
615;Totaal mannen en vrouwen;Totaal;Armeens;2001;357.0
616;Totaal mannen en vrouwen;Totaal;Armeens;2002;364.0
617;Totaal mannen en vrouwen;Totaal;Armeens;2003;374.0
618;Totaal mannen en vrouwen;Totaal;Armeens;2004;395.0
619;Totaal mannen en vrouwen;Totaal;Armeens;2005;416.0
620;Totaal mannen en vrouwen;Totaal;Armeens;2006;416.0
621;Totaal mannen en vrouwen;Totaal;Armeens;2007;424.0
622;Totaal mannen en vrouwen;Totaal;Armeens;2008;432.0
623;Totaal mannen en vrouwen;Totaal;Armeens;2009;512.0
624;Totaal mannen en vrouwen;Totaal;Armeens;2010;632.0
625;Totaal mannen en vrouwen;Totaal;Armeens;2011;705.0
626;Totaal mannen en vrouwen;Totaal;Armeens;2012;779.0
627;Totaal mannen en vrouwen;Totaal;Armeens;2013;894.0
628;Totaal mannen en vrouwen;Totaal;Armeens;2014;968.0
629;Totaal mannen en vrouwen;Totaal;Armeens;2015;1038.0
630;Totaal mannen en vrouwen;Totaal;Armeens;2016;1079.0
631;Totaal mannen en vrouwen;Totaal;Armeens;2017;1136.0
632;Totaal mannen en vrouwen;Totaal;Armeens;2018;1175.0
633;Totaal mannen en vrouwen;Totaal;Armeens;2019;1232.0
634;Totaal mannen en vrouwen;Totaal;Armeens;2020;1357.0
635;Totaal mannen en vrouwen;Totaal;Armeens;2021;1351.0
636;Totaal mannen en vrouwen;Totaal;Armeens;2022;1327.0
637;Totaal mannen en vrouwen;Totaal;Armeens;2023;1439.0
638;Totaal mannen en vrouwen;Totaal;Australisch;1995;2038.0
639;Totaal mannen en vrouwen;Totaal;Australisch;1996;2013.0
640;Totaal mannen en vrouwen;Totaal;Australisch;1997;1970.0
641;Totaal mannen en vrouwen;Totaal;Australisch;1998;2031.0
642;Totaal mannen en vrouwen;Totaal;Australisch;1999;2244.0
643;Totaal mannen en vrouwen;Totaal;Australisch;2000;2522.0
644;Totaal mannen en vrouwen;Totaal;Australisch;2001;2802.0
645;Totaal mannen en vrouwen;Totaal;Australisch;2002;3201.0
646;Totaal mannen en vrouwen;Totaal;Australisch;2003;3352.0
647;Totaal mannen en vrouwen;Totaal;Australisch;2004;3383.0
648;Totaal mannen en vrouwen;Totaal;Australisch;2005;3333.0
649;Totaal mannen en vrouwen;Totaal;Australisch;2006;3213.0
650;Totaal mannen en vrouwen;Totaal;Australisch;2007;3179.0
651;Totaal mannen en vrouwen;Totaal;Australisch;2008;3097.0
652;Totaal mannen en vrouwen;Totaal;Australisch;2009;3090.0
653;Totaal mannen en vrouwen;Totaal;Australisch;2010;2982.0
654;Totaal mannen en vrouwen;Totaal;Australisch;2011;3030.0
655;Totaal mannen en vrouwen;Totaal;Australisch;2012;3009.0
656;Totaal mannen en vrouwen;Totaal;Australisch;2013;2943.0
657;Totaal mannen en vrouwen;Totaal;Australisch;2014;2933.0
658;Totaal mannen en vrouwen;Totaal;Australisch;2015;3034.0
659;Totaal mannen en vrouwen;Totaal;Australisch;2016;3289.0
660;Totaal mannen en vrouwen;Totaal;Australisch;2017;3532.0
661;Totaal mannen en vrouwen;Totaal;Australisch;2018;3720.0
662;Totaal mannen en vrouwen;Totaal;Australisch;2019;3931.0
663;Totaal mannen en vrouwen;Totaal;Australisch;2020;4148.0
664;Totaal mannen en vrouwen;Totaal;Australisch;2021;3709.0
665;Totaal mannen en vrouwen;Totaal;Australisch;2022;3584.0
666;Totaal mannen en vrouwen;Totaal;Australisch;2023;3900.0
667;Totaal mannen en vrouwen;Totaal;Azerbeidzjaans;1995;34.0
668;Totaal mannen en vrouwen;Totaal;Azerbeidzjaans;1996;108.0
669;Totaal mannen en vrouwen;Totaal;Azerbeidzjaans;1997;131.0
670;Totaal mannen en vrouwen;Totaal;Azerbeidzjaans;1998;154.0
671;Totaal mannen en vrouwen;Totaal;Azerbeidzjaans;1999;178.0
672;Totaal mannen en vrouwen;Totaal;Azerbeidzjaans;2000;181.0
673;Totaal mannen en vrouwen;Totaal;Azerbeidzjaans;2001;180.0
674;Totaal mannen en vrouwen;Totaal;Azerbeidzjaans;2002;223.0
675;Totaal mannen en vrouwen;Totaal;Azerbeidzjaans;2003;243.0
676;Totaal mannen en vrouwen;Totaal;Azerbeidzjaans;2004;287.0
677;Totaal mannen en vrouwen;Totaal;Azerbeidzjaans;2005;278.0
678;Totaal mannen en vrouwen;Totaal;Azerbeidzjaans;2006;272.0
