ID;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2;Indexcijfers_3;OntwikkelingTOVEenPeriodeEerder_4
1072;691 Rechtskundige dienstverlening;2010 3e kwartaal;83.6;1.0;;
1073;691 Rechtskundige dienstverlening;2010 4e kwartaal;100.1;1.4;;
1074;691 Rechtskundige dienstverlening;2010;89.6;0.5;;
1075;691 Rechtskundige dienstverlening;2011 1e kwartaal;85.9;5.8;;
1076;691 Rechtskundige dienstverlening;2011 2e kwartaal;95.5;2.3;;
1077;691 Rechtskundige dienstverlening;2011 3e kwartaal;84.5;1.0;;
1078;691 Rechtskundige dienstverlening;2011 4e kwartaal;100.4;0.3;;
1079;691 Rechtskundige dienstverlening;2011;91.6;2.2;;
1080;691 Rechtskundige dienstverlening;2012 1e kwartaal;88.8;3.4;;
1081;691 Rechtskundige dienstverlening;2012 2e kwartaal;95.9;0.4;;
1082;691 Rechtskundige dienstverlening;2012 3e kwartaal;87.7;3.8;;
1083;691 Rechtskundige dienstverlening;2012 4e kwartaal;100.2;-0.2;;
1084;691 Rechtskundige dienstverlening;2012;93.2;1.7;;
1085;691 Rechtskundige dienstverlening;2013 1e kwartaal;84.7;-4.7;91.4;
1086;691 Rechtskundige dienstverlening;2013 2e kwartaal;96.6;0.7;93.9;2.7
1087;691 Rechtskundige dienstverlening;2013 3e kwartaal;88.5;0.9;94.5;0.6
1088;691 Rechtskundige dienstverlening;2013 4e kwartaal;103.3;3.1;94.6;0.1
1089;691 Rechtskundige dienstverlening;2013;93.3;0.1;93.6;
1090;691 Rechtskundige dienstverlening;2014 1e kwartaal;87.7;3.6;94.6;0.0
1091;691 Rechtskundige dienstverlening;2014 2e kwartaal;98.0;1.5;94.4;-0.2
1092;691 Rechtskundige dienstverlening;2014 3e kwartaal;90.7;2.5;97.0;2.7
1093;691 Rechtskundige dienstverlening;2014 4e kwartaal;109.3;5.8;99.8;2.9
1094;691 Rechtskundige dienstverlening;2014;96.4;3.4;96.5;3.0
1095;691 Rechtskundige dienstverlening;2015 1e kwartaal;91.1;3.9;98.2;-1.6
1096;691 Rechtskundige dienstverlening;2015 2e kwartaal;102.3;4.4;100.1;1.9
1097;691 Rechtskundige dienstverlening;2015 3e kwartaal;93.9;3.5;100.6;0.5
1098;691 Rechtskundige dienstverlening;2015 4e kwartaal;112.7;3.1;101.3;0.7
1099;691 Rechtskundige dienstverlening;2015;100.0;3.7;100.1;3.7
1100;691 Rechtskundige dienstverlening;2016 1e kwartaal;94.3;3.4;101.5;0.2
1101;691 Rechtskundige dienstverlening;2016 2e kwartaal;105.5;3.2;102.0;0.5
1102;691 Rechtskundige dienstverlening;2016 3e kwartaal;95.4;1.6;102.5;0.5
1103;691 Rechtskundige dienstverlening;2016 4e kwartaal;114.3;1.5;102.7;0.1
1104;691 Rechtskundige dienstverlening;2016;102.4;2.4;102.2;2.1
1105;691 Rechtskundige dienstverlening;2017 1e kwartaal;98.1;4.0;103.8;1.1
1106;691 Rechtskundige dienstverlening;2017 2e kwartaal;107.0;1.3;104.8;1.0
1107;691 Rechtskundige dienstverlening;2017 3e kwartaal;98.7;3.5;106.5;1.6
1108;691 Rechtskundige dienstverlening;2017 4e kwartaal;118.9;4.0;108.1;1.5
1109;691 Rechtskundige dienstverlening;2017;105.7;3.2;105.8;3.5
1110;691 Rechtskundige dienstverlening;2018 1e kwartaal;101.4;3.4;108.4;0.4
1111;691 Rechtskundige dienstverlening;2018 2e kwartaal;115.9;8.4;113.8;4.9
1112;691 Rechtskundige dienstverlening;2018 3e kwartaal;103.9;5.2;112.5;-1.1
1113;691 Rechtskundige dienstverlening;2018 4e kwartaal;124.8;5.0;113.0;0.4
1114;691 Rechtskundige dienstverlening;2018;111.5;5.5;112.0;5.8
1115;691 Rechtskundige dienstverlening;2019 1e kwartaal;106.0;4.6;113.0;0.0
1116;691 Rechtskundige dienstverlening;2019 2e kwartaal;119.7;3.3;116.3;2.9
1117;691 Rechtskundige dienstverlening;2019 3e kwartaal;108.6;4.5;118.1;1.6
1118;691 Rechtskundige dienstverlening;2019 4e kwartaal;131.8;5.6;119.0;0.7
1119;691 Rechtskundige dienstverlening;2019;116.5;4.5;116.6;4.2
1120;691 Rechtskundige dienstverlening;2020 1e kwartaal;114.4;7.9;120.1;1.0
1121;691 Rechtskundige dienstverlening;2020 2e kwartaal;121.3;1.3;120.0;-0.1
1122;691 Rechtskundige dienstverlening;2020 3e kwartaal;111.9;3.1;122.2;1.9
1123;691 Rechtskundige dienstverlening;2020 4e kwartaal;141.7;7.5;125.7;2.9
1124;691 Rechtskundige dienstverlening;2020;122.3;5.0;122.0;4.6
1125;691 Rechtskundige dienstverlening;2021 1e kwartaal;120.3;5.1;128.7;2.4
1126;691 Rechtskundige dienstverlening;2021 2e kwartaal;134.3;10.7;130.6;1.4
1127;691 Rechtskundige dienstverlening;2021 3e kwartaal;119.3;6.6;130.0;-0.4
1128;691 Rechtskundige dienstverlening;2021 4e kwartaal;145.2;2.5;129.0;-0.8
1129;691 Rechtskundige dienstverlening;2021;129.8;6.1;129.6;6.2
1130;691 Rechtskundige dienstverlening;2022 1e kwartaal;123.3;2.5;130.9;1.5
1131;691 Rechtskundige dienstverlening;2022 2e kwartaal;138.6;3.2;133.9;2.3
1132;691 Rechtskundige dienstverlening;2022 3e kwartaal;123.5;3.5;134.2;0.2
1133;691 Rechtskundige dienstverlening;2022 4e kwartaal;147.0;1.3;133.0;-0.9
1134;691 Rechtskundige dienstverlening;2022;133.1;2.6;133.0;2.6
1135;691 Rechtskundige dienstverlening;2023 1e kwartaal;127.8;3.7;135.7;2.0
1136;691 Rechtskundige dienstverlening;2023 2e kwartaal;141.4;2.0;137.2;1.1
1137;691 Rechtskundige dienstverlening;2023 3e kwartaal;132.8;7.6;142.7;4.0
1138;691 Rechtskundige dienstverlening;2023 4e kwartaal;158.1;7.5;144.5;1.3
1139;691 Rechtskundige dienstverlening;2023;140.0;5.2;140.0;5.3
1140;692 Accountancy, administratie e.d.;2005 1e kwartaal;91.1;;;
1141;692 Accountancy, administratie e.d.;2005 2e kwartaal;90.6;;;
1142;692 Accountancy, administratie e.d.;2005 3e kwartaal;80.9;;;
1143;692 Accountancy, administratie e.d.;2005 4e kwartaal;96.3;;;
1144;692 Accountancy, administratie e.d.;2005;89.7;;;
1145;692 Accountancy, administratie e.d.;2006 1e kwartaal;97.1;6.6;;
1146;692 Accountancy, administratie e.d.;2006 2e kwartaal;91.0;0.4;;
1147;692 Accountancy, administratie e.d.;2006 3e kwartaal;82.3;1.8;;
1148;692 Accountancy, administratie e.d.;2006 4e kwartaal;98.6;2.4;;
1149;692 Accountancy, administratie e.d.;2006;92.3;2.8;;
1150;692 Accountancy, administratie e.d.;2007 1e kwartaal;99.2;2.2;;
1151;692 Accountancy, administratie e.d.;2007 2e kwartaal;96.9;6.5;;
1152;692 Accountancy, administratie e.d.;2007 3e kwartaal;87.9;6.7;;
1153;692 Accountancy, administratie e.d.;2007 4e kwartaal;103.6;5.0;;
1154;692 Accountancy, administratie e.d.;2007;96.9;5.0;;
1155;692 Accountancy, administratie e.d.;2008 1e kwartaal;104.0;4.8;;
1156;692 Accountancy, administratie e.d.;2008 2e kwartaal;102.5;5.8;;
1157;692 Accountancy, administratie e.d.;2008 3e kwartaal;92.3;5.1;;
1158;692 Accountancy, administratie e.d.;2008 4e kwartaal;108.0;4.2;;
1159;692 Accountancy, administratie e.d.;2008;101.7;4.9;;
1160;692 Accountancy, administratie e.d.;2009 1e kwartaal;110.5;6.3;;
1161;692 Accountancy, administratie e.d.;2009 2e kwartaal;105.3;2.7;;
1162;692 Accountancy, administratie e.d.;2009 3e kwartaal;93.1;0.9;;
1163;692 Accountancy, administratie e.d.;2009 4e kwartaal;105.9;-1.9;;
1164;692 Accountancy, administratie e.d.;2009;103.7;2.0;;
1165;692 Accountancy, administratie e.d.;2010 1e kwartaal;110.2;-0.3;;
1166;692 Accountancy, administratie e.d.;2010 2e kwartaal;104.1;-1.1;;
1167;692 Accountancy, administratie e.d.;2010 3e kwartaal;90.9;-2.3;;
1168;692 Accountancy, administratie e.d.;2010 4e kwartaal;104.9;-0.9;;
1169;692 Accountancy, administratie e.d.;2010;102.5;-1.1;;
1170;692 Accountancy, administratie e.d.;2011 1e kwartaal;108.1;-1.9;;
1171;692 Accountancy, administratie e.d.;2011 2e kwartaal;105.2;1.1;;
1172;692 Accountancy, administratie e.d.;2011 3e kwartaal;88.7;-2.4;;
1173;692 Accountancy, administratie e.d.;2011 4e kwartaal;104.1;-0.8;;
1174;692 Accountancy, administratie e.d.;2011;101.5;-1.0;;
1175;692 Accountancy, administratie e.d.;2012 1e kwartaal;105.3;-2.5;;
1176;692 Accountancy, administratie e.d.;2012 2e kwartaal;103.5;-1.6;;
1177;692 Accountancy, administratie e.d.;2012 3e kwartaal;89.2;0.5;;
1178;692 Accountancy, administratie e.d.;2012 4e kwartaal;102.6;-1.4;;
1179;692 Accountancy, administratie e.d.;2012;100.2;-1.3;;
1180;692 Accountancy, administratie e.d.;2013 1e kwartaal;102.5;-2.7;98.8;
1181;692 Accountancy, administratie e.d.;2013 2e kwartaal;103.5;0.0;100.1;1.3
1182;692 Accountancy, administratie e.d.;2013 3e kwartaal;88.5;-0.7;99.8;-0.3
1183;692 Accountancy, administratie e.d.;2013 4e kwartaal;99.6;-2.9;96.1;-3.7
1184;692 Accountancy, administratie e.d.;2013;98.5;-1.6;98.7;
1185;692 Accountancy, administratie e.d.;2014 1e kwartaal;101.9;-0.6;98.6;2.6
1186;692 Accountancy, administratie e.d.;2014 2e kwartaal;101.4;-2.0;97.3;-1.4
1187;692 Accountancy, administratie e.d.;2014 3e kwartaal;85.8;-3.1;96.8;-0.6
1188;692 Accountancy, administratie e.d.;2014 4e kwartaal;101.3;1.7;97.5;0.8
1189;692 Accountancy, administratie e.d.;2014;97.6;-0.9;97.5;-1.2
1190;692 Accountancy, administratie e.d.;2015 1e kwartaal;100.6;-1.3;97.7;0.3
1191;692 Accountancy, administratie e.d.;2015 2e kwartaal;102.5;1.1;98.9;1.2
1192;692 Accountancy, administratie e.d.;2015 3e kwartaal;89.6;4.4;101.1;2.2
1193;692 Accountancy, administratie e.d.;2015 4e kwartaal;107.3;5.9;102.2;1.1
1194;692 Accountancy, administratie e.d.;2015;100.0;2.5;100.0;2.5
1195;692 Accountancy, administratie e.d.;2016 1e kwartaal;106.5;5.8;104.4;2.1
1196;692 Accountancy, administratie e.d.;2016 2e kwartaal;111.1;8.3;106.3;1.8
1197;692 Accountancy, administratie e.d.;2016 3e kwartaal;93.8;4.7;106.1;-0.3
1198;692 Accountancy, administratie e.d.;2016 4e kwartaal;111.2;3.7;105.5;-0.5
1199;692 Accountancy, administratie e.d.;2016;105.6;5.6;105.6;5.6
1200;692 Accountancy, administratie e.d.;2017 1e kwartaal;109.6;3.0;106.6;1.0
1201;692 Accountancy, administratie e.d.;2017 2e kwartaal;111.8;0.6;107.6;1.0
1202;692 Accountancy, administratie e.d.;2017 3e kwartaal;96.8;3.1;109.6;1.8
1203;692 Accountancy, administratie e.d.;2017 4e kwartaal;117.9;6.0;112.1;2.3
1204;692 Accountancy, administratie e.d.;2017;109.0;3.2;109.0;3.2
1205;692 Accountancy, administratie e.d.;2018 1e kwartaal;114.5;4.5;112.5;0.3
1206;692 Accountancy, administratie e.d.;2018 2e kwartaal;118.1;5.6;113.6;1.0
1207;692 Accountancy, administratie e.d.;2018 3e kwartaal;101.9;5.3;115.5;1.7
1208;692 Accountancy, administratie e.d.;2018 4e kwartaal;123.8;5.0;117.5;1.7
1209;692 Accountancy, administratie e.d.;2018;114.6;5.1;114.8;5.3
1210;692 Accountancy, administratie e.d.;2019 1e kwartaal;119.8;4.6;117.8;0.3
1211;692 Accountancy, administratie e.d.;2019 2e kwartaal;126.1;6.8;120.4;2.2
1212;692 Accountancy, administratie e.d.;2019 3e kwartaal;107.5;5.5;122.1;1.4
1213;692 Accountancy, administratie e.d.;2019 4e kwartaal;128.6;3.9;122.2;0.1
1214;692 Accountancy, administratie e.d.;2019;120.5;5.2;120.6;5.1
1215;692 Accountancy, administratie e.d.;2020 1e kwartaal;128.6;7.3;126.1;3.2
1216;692 Accountancy, administratie e.d.;2020 2e kwartaal;125.3;-0.6;120.3;-4.6
1217;692 Accountancy, administratie e.d.;2020 3e kwartaal;106.9;-0.6;121.6;1.1
1218;692 Accountancy, administratie e.d.;2020 4e kwartaal;131.4;2.2;124.5;2.4
1219;692 Accountancy, administratie e.d.;2020;123.0;2.1;123.1;2.1
1220;692 Accountancy, administratie e.d.;2021 1e kwartaal;133.3;3.7;129.1;3.7
1221;692 Accountancy, administratie e.d.;2021 2e kwartaal;134.9;7.7;130.2;0.9
1222;692 Accountancy, administratie e.d.;2021 3e kwartaal;115.6;8.1;132.4;1.7
1223;692 Accountancy, administratie e.d.;2021 4e kwartaal;144.6;10.0;135.1;2.0
1224;692 Accountancy, administratie e.d.;2021;132.1;7.4;131.7;6.9
1225;692 Accountancy, administratie e.d.;2022 1e kwartaal;139.9;5.0;136.1;0.7
1226;692 Accountancy, administratie e.d.;2022 2e kwartaal;145.6;8.0;140.6;3.3
1227;692 Accountancy, administratie e.d.;2022 3e kwartaal;128.4;11.1;145.8;3.8
1228;692 Accountancy, administratie e.d.;2022 4e kwartaal;158.2;9.4;148.7;2.0
1229;692 Accountancy, administratie e.d.;2022;143.0;8.3;142.8;8.4
1230;692 Accountancy, administratie e.d.;2023 1e kwartaal;154.6;10.5;150.5;1.2
1231;692 Accountancy, administratie e.d.;2023 2e kwartaal;156.2;7.2;151.8;0.8
1232;692 Accountancy, administratie e.d.;2023 3e kwartaal;137.2;6.8;155.1;2.2
1233;692 Accountancy, administratie e.d.;2023 4e kwartaal;166.0;4.9;156.8;1.1
1234;692 Accountancy, administratie e.d.;2023;153.5;7.3;153.5;7.5
1235;70 Holdings en managementadviesbureaus;2005 1e kwartaal;;;;
1236;70 Holdings en managementadviesbureaus;2005 2e kwartaal;;;;
1237;70 Holdings en managementadviesbureaus;2005 3e kwartaal;;;;
1238;70 Holdings en managementadviesbureaus;2005 4e kwartaal;;;;
1239;70 Holdings en managementadviesbureaus;2005;;;;
1240;70 Holdings en managementadviesbureaus;2006 1e kwartaal;;;;
1241;70 Holdings en managementadviesbureaus;2006 2e kwartaal;;;;
1242;70 Holdings en managementadviesbureaus;2006 3e kwartaal;;;;
1243;70 Holdings en managementadviesbureaus;2006 4e kwartaal;;;;
1244;70 Holdings en managementadviesbureaus;2006;;;;
1245;70 Holdings en managementadviesbureaus;2007 1e kwartaal;;;;
1246;70 Holdings en managementadviesbureaus;2007 2e kwartaal;;;;
1247;70 Holdings en managementadviesbureaus;2007 3e kwartaal;;;;
1248;70 Holdings en managementadviesbureaus;2007 4e kwartaal;;;;
1249;70 Holdings en managementadviesbureaus;2007;;;;
1250;70 Holdings en managementadviesbureaus;2008 1e kwartaal;;;;
1251;70 Holdings en managementadviesbureaus;2008 2e kwartaal;;;;
1252;70 Holdings en managementadviesbureaus;2008 3e kwartaal;;;;
1253;70 Holdings en managementadviesbureaus;2008 4e kwartaal;;;;
1254;70 Holdings en managementadviesbureaus;2008;;;;
1255;70 Holdings en managementadviesbureaus;2009 1e kwartaal;;;;
1256;70 Holdings en managementadviesbureaus;2009 2e kwartaal;;;;
1257;70 Holdings en managementadviesbureaus;2009 3e kwartaal;;;;
1258;70 Holdings en managementadviesbureaus;2009 4e kwartaal;;;;
1259;70 Holdings en managementadviesbureaus;2009;;;;
1260;70 Holdings en managementadviesbureaus;2010 1e kwartaal;;;;
1261;70 Holdings en managementadviesbureaus;2010 2e kwartaal;;;;
1262;70 Holdings en managementadviesbureaus;2010 3e kwartaal;;;;
1263;70 Holdings en managementadviesbureaus;2010 4e kwartaal;;;;
1264;70 Holdings en managementadviesbureaus;2010;;;;
1265;70 Holdings en managementadviesbureaus;2011 1e kwartaal;;;;
1266;70 Holdings en managementadviesbureaus;2011 2e kwartaal;;;;
1267;70 Holdings en managementadviesbureaus;2011 3e kwartaal;;;;
1268;70 Holdings en managementadviesbureaus;2011 4e kwartaal;;;;
1269;70 Holdings en managementadviesbureaus;2011;;;;
1270;70 Holdings en managementadviesbureaus;2012 1e kwartaal;;;;
1271;70 Holdings en managementadviesbureaus;2012 2e kwartaal;;;;
1272;70 Holdings en managementadviesbureaus;2012 3e kwartaal;;;;
1273;70 Holdings en managementadviesbureaus;2012 4e kwartaal;;;;
1274;70 Holdings en managementadviesbureaus;2012;;;;
1275;70 Holdings en managementadviesbureaus;2013 1e kwartaal;;;;
1276;70 Holdings en managementadviesbureaus;2013 2e kwartaal;;;;
1277;70 Holdings en managementadviesbureaus;2013 3e kwartaal;;;;
1278;70 Holdings en managementadviesbureaus;2013 4e kwartaal;;;;
1279;70 Holdings en managementadviesbureaus;2013;;;;
1280;70 Holdings en managementadviesbureaus;2014 1e kwartaal;;;;
1281;70 Holdings en managementadviesbureaus;2014 2e kwartaal;;;;
1282;70 Holdings en managementadviesbureaus;2014 3e kwartaal;;;;
1283;70 Holdings en managementadviesbureaus;2014 4e kwartaal;;;;
1284;70 Holdings en managementadviesbureaus;2014;;;;
1285;70 Holdings en managementadviesbureaus;2015 1e kwartaal;;;;
1286;70 Holdings en managementadviesbureaus;2015 2e kwartaal;;;;
1287;70 Holdings en managementadviesbureaus;2015 3e kwartaal;;;;
1288;70 Holdings en managementadviesbureaus;2015 4e kwartaal;;;;
1289;70 Holdings en managementadviesbureaus;2015;;;;
1290;70 Holdings en managementadviesbureaus;2016 1e kwartaal;;;;
1291;70 Holdings en managementadviesbureaus;2016 2e kwartaal;;;;
1292;70 Holdings en managementadviesbureaus;2016 3e kwartaal;;;;
1293;70 Holdings en managementadviesbureaus;2016 4e kwartaal;;;;
1294;70 Holdings en managementadviesbureaus;2016;;;;
1295;70 Holdings en managementadviesbureaus;2017 1e kwartaal;;;;
1296;70 Holdings en managementadviesbureaus;2017 2e kwartaal;;;;
1297;70 Holdings en managementadviesbureaus;2017 3e kwartaal;;;;
1298;70 Holdings en managementadviesbureaus;2017 4e kwartaal;;;;
1299;70 Holdings en managementadviesbureaus;2017;;;;
1300;70 Holdings en managementadviesbureaus;2018 1e kwartaal;;;;
1301;70 Holdings en managementadviesbureaus;2018 2e kwartaal;;;;
1302;70 Holdings en managementadviesbureaus;2018 3e kwartaal;;;;
1303;70 Holdings en managementadviesbureaus;2018 4e kwartaal;;;;
1304;70 Holdings en managementadviesbureaus;2018;;;;
1305;70 Holdings en managementadviesbureaus;2019 1e kwartaal;;;;
1306;70 Holdings en managementadviesbureaus;2019 2e kwartaal;;;;
1307;70 Holdings en managementadviesbureaus;2019 3e kwartaal;;;;
1308;70 Holdings en managementadviesbureaus;2019 4e kwartaal;;;;
1309;70 Holdings en managementadviesbureaus;2019;;;;
1310;70 Holdings en managementadviesbureaus;2020 1e kwartaal;;;;
1311;70 Holdings en managementadviesbureaus;2020 2e kwartaal;;;;
1312;70 Holdings en managementadviesbureaus;2020 3e kwartaal;;;;
1313;70 Holdings en managementadviesbureaus;2020 4e kwartaal;;;;
1314;70 Holdings en managementadviesbureaus;2020;;;;
1315;70 Holdings en managementadviesbureaus;2021 1e kwartaal;;;;
1316;70 Holdings en managementadviesbureaus;2021 2e kwartaal;;;;
1317;70 Holdings en managementadviesbureaus;2021 3e kwartaal;;;;
1318;70 Holdings en managementadviesbureaus;2021 4e kwartaal;;;;
1319;70 Holdings en managementadviesbureaus;2021;;;;
1320;70 Holdings en managementadviesbureaus;2022 1e kwartaal;;;;
1321;70 Holdings en managementadviesbureaus;2022 2e kwartaal;;;;
1322;70 Holdings en managementadviesbureaus;2022 3e kwartaal;;;;
1323;70 Holdings en managementadviesbureaus;2022 4e kwartaal;;;;
1324;70 Holdings en managementadviesbureaus;2022;;;;
1325;70 Holdings en managementadviesbureaus;2023 1e kwartaal;;;;
1326;70 Holdings en managementadviesbureaus;2023 2e kwartaal;;;;
1327;70 Holdings en managementadviesbureaus;2023 3e kwartaal;;;;
1328;70 Holdings en managementadviesbureaus;2023 4e kwartaal;;;;
1329;70 Holdings en managementadviesbureaus;2023;;;;
1330;702 Managementadviesbureaus;2005 1e kwartaal;65.0;;;
1331;702 Managementadviesbureaus;2005 2e kwartaal;74.0;;;
1332;702 Managementadviesbureaus;2005 3e kwartaal;69.3;;;
1333;702 Managementadviesbureaus;2005 4e kwartaal;93.4;;;
1334;702 Managementadviesbureaus;2005;75.4;;;
1335;702 Managementadviesbureaus;2006 1e kwartaal;73.6;13.3;;
1336;702 Managementadviesbureaus;2006 2e kwartaal;83.7;13.0;;
1337;702 Managementadviesbureaus;2006 3e kwartaal;82.6;19.2;;
1338;702 Managementadviesbureaus;2006 4e kwartaal;107.9;15.5;;
1339;702 Managementadviesbureaus;2006;86.9;15.3;;
1340;702 Managementadviesbureaus;2007 1e kwartaal;84.7;15.1;;
1341;702 Managementadviesbureaus;2007 2e kwartaal;95.6;14.2;;
1342;702 Managementadviesbureaus;2007 3e kwartaal;92.4;11.9;;
1343;702 Managementadviesbureaus;2007 4e kwartaal;117.7;9.1;;
1344;702 Managementadviesbureaus;2007;97.6;12.3;;
1345;702 Managementadviesbureaus;2008 1e kwartaal;91.3;7.8;;
1346;702 Managementadviesbureaus;2008 2e kwartaal;102.5;7.2;;
1347;702 Managementadviesbureaus;2008 3e kwartaal;101.0;9.2;;
1348;702 Managementadviesbureaus;2008 4e kwartaal;125.4;6.6;;
1349;702 Managementadviesbureaus;2008;105.0;7.6;;
1350;702 Managementadviesbureaus;2009 1e kwartaal;94.6;3.6;;
1351;702 Managementadviesbureaus;2009 2e kwartaal;97.4;-5.0;;
1352;702 Managementadviesbureaus;2009 3e kwartaal;88.7;-12.2;;
1353;702 Managementadviesbureaus;2009 4e kwartaal;108.2;-13.7;;
1354;702 Managementadviesbureaus;2009;97.2;-7.5;;
1355;702 Managementadviesbureaus;2010 1e kwartaal;80.8;-14.5;;
1356;702 Managementadviesbureaus;2010 2e kwartaal;83.8;-13.9;;
1357;702 Managementadviesbureaus;2010 3e kwartaal;80.0;-9.8;;
1358;702 Managementadviesbureaus;2010 4e kwartaal;103.7;-4.2;;
1359;702 Managementadviesbureaus;2010;87.1;-10.4;;
1360;702 Managementadviesbureaus;2011 1e kwartaal;78.6;-2.8;;
1361;702 Managementadviesbureaus;2011 2e kwartaal;84.8;1.1;;
1362;702 Managementadviesbureaus;2011 3e kwartaal;79.5;-0.6;;
1363;702 Managementadviesbureaus;2011 4e kwartaal;100.8;-2.8;;
1364;702 Managementadviesbureaus;2011;85.9;-1.4;;
1365;702 Managementadviesbureaus;2012 1e kwartaal;84.0;6.8;;
1366;702 Managementadviesbureaus;2012 2e kwartaal;88.7;4.7;;
1367;702 Managementadviesbureaus;2012 3e kwartaal;83.4;4.9;;
1368;702 Managementadviesbureaus;2012 4e kwartaal;99.7;-1.1;;
1369;702 Managementadviesbureaus;2012;89.0;3.5;;
1370;702 Managementadviesbureaus;2013 1e kwartaal;82.6;-1.6;89.8;
1371;702 Managementadviesbureaus;2013 2e kwartaal;89.8;1.2;90.8;1.1
1372;702 Managementadviesbureaus;2013 3e kwartaal;83.1;-0.4;89.8;-1.0
1373;702 Managementadviesbureaus;2013 4e kwartaal;104.7;5.1;90.7;0.9
1374;702 Managementadviesbureaus;2013;90.1;1.2;90.3;
1375;702 Managementadviesbureaus;2014 1e kwartaal;85.6;3.6;92.9;2.4
1376;702 Managementadviesbureaus;2014 2e kwartaal;91.4;1.8;91.9;-1.0
1377;702 Managementadviesbureaus;2014 3e kwartaal;86.4;4.1;93.4;1.6
1378;702 Managementadviesbureaus;2014 4e kwartaal;110.6;5.5;95.9;2.7
1379;702 Managementadviesbureaus;2014;93.5;3.8;93.5;3.6
1380;702 Managementadviesbureaus;2015 1e kwartaal;89.4;4.4;96.8;0.9
