ID;CPI;Perioden;Indexcijfers1Decimaal_1;Indexcijfers0Decimalen_2;Wegingscoefficienten_3
495;01112  Tarwemeel;1999 februari;;101.0;31
496;01112  Tarwemeel;1999 maart;;102.0;31
497;01112  Tarwemeel;1999 april;;101.0;31
498;01112  Tarwemeel;1999 mei;;102.0;31
499;01112  Tarwemeel;1999 juni;;101.0;31
500;01112  Tarwemeel;1999 juli;;101.0;31
501;01112  Tarwemeel;1999 augustus;;102.0;31
502;01112  Tarwemeel;1999 september;;103.0;31
503;01112  Tarwemeel;1999 oktober;;103.0;31
504;01112  Tarwemeel;1999 november;;104.0;31
505;01112  Tarwemeel;1999 december;;103.0;31
506;01112  Tarwemeel;1999;;102.0;31
507;01112  Tarwemeel;2000 januari;;103.0;31
508;01112  Tarwemeel;2000 februari;;103.0;31
509;01112  Tarwemeel;2000 maart;;98.0;31
510;01112  Tarwemeel;2000 april;;98.0;31
511;01112  Tarwemeel;2000 mei;;99.0;31
512;01112  Tarwemeel;2000 juni;;99.0;31
513;01112  Tarwemeel;2000 juli;;99.0;31
514;01112  Tarwemeel;2000 augustus;;99.0;31
515;01112  Tarwemeel;2000 september;;99.0;31
516;01112  Tarwemeel;2000 oktober;;99.0;31
517;01112  Tarwemeel;2000 november;;100.0;31
518;01112  Tarwemeel;2000 december;;99.0;31
519;01112  Tarwemeel;2000;;99.0;31
520;01112  Tarwemeel;2001 januari;;99.0;31
521;01112  Tarwemeel;2001 februari;;99.0;31
522;01112  Tarwemeel;2001 maart;;100.0;31
523;01112  Tarwemeel;2001 april;;100.0;31
524;01112  Tarwemeel;2001 mei;;100.0;31
525;01112  Tarwemeel;2001 juni;;101.0;31
526;01112  Tarwemeel;2001 juli;;100.0;31
527;01112  Tarwemeel;2001 augustus;;101.0;31
528;01112  Tarwemeel;2001 september;;102.0;31
529;01112  Tarwemeel;2001 oktober;;102.0;31
530;01112  Tarwemeel;2001 november;;103.0;31
531;01112  Tarwemeel;2001 december;;102.0;31
532;01112  Tarwemeel;2001;;101.0;31
533;01112  Tarwemeel;2002 januari;;102.0;31
534;01112  Tarwemeel;2002 februari;;102.0;31
535;01112  Tarwemeel;2002 maart;;102.0;31
536;01112  Tarwemeel;2002 april;;106.0;31
537;01112  Tarwemeel;2002 mei;;106.0;31
538;01112  Tarwemeel;2002 juni;;107.0;31
539;01112  Tarwemeel;2002 juli;;105.0;31
540;01112  Tarwemeel;2002 augustus;;104.0;31
541;01112  Tarwemeel;2002 september;;107.0;31
542;01112  Tarwemeel;2002 oktober;;106.0;31
543;01112  Tarwemeel;2002 november;;106.0;31
544;01112  Tarwemeel;2002 december;;106.0;31
545;01112  Tarwemeel;2002;;105.0;31
546;01113  Brood en beschuit;1996 januari;;101.0;1080
547;01113  Brood en beschuit;1996 februari;;101.0;1080
548;01113  Brood en beschuit;1996 maart;;101.0;1080
549;01113  Brood en beschuit;1996 april;;102.0;1080
550;01113  Brood en beschuit;1996 mei;;101.0;1080
551;01113  Brood en beschuit;1996 juni;;102.0;1080
552;01113  Brood en beschuit;1996 juli;;101.0;1080
553;01113  Brood en beschuit;1996 augustus;;101.0;1080
554;01113  Brood en beschuit;1996 september;;101.0;1080
555;01113  Brood en beschuit;1996 oktober;;102.0;1080
556;01113  Brood en beschuit;1996 november;;101.0;1080
557;01113  Brood en beschuit;1996 december;;102.0;1080
558;01113  Brood en beschuit;1996;;101.0;1080
559;01113  Brood en beschuit;1997 januari;;101.0;1080
560;01113  Brood en beschuit;1997 februari;;101.0;1080
561;01113  Brood en beschuit;1997 maart;;101.0;1080
562;01113  Brood en beschuit;1997 april;;101.0;1080
563;01113  Brood en beschuit;1997 mei;;102.0;1080
564;01113  Brood en beschuit;1997 juni;;101.0;1080
565;01113  Brood en beschuit;1997 juli;;101.0;1080
566;01113  Brood en beschuit;1997 augustus;;101.0;1080
567;01113  Brood en beschuit;1997 september;;101.0;1080
568;01113  Brood en beschuit;1997 oktober;;101.0;1080
569;01113  Brood en beschuit;1997 november;;102.0;1080
570;01113  Brood en beschuit;1997 december;;102.0;1080
571;01113  Brood en beschuit;1997;;101.0;1080
572;01113  Brood en beschuit;1998 januari;;102.0;1080
573;01113  Brood en beschuit;1998 februari;;102.0;1080
574;01113  Brood en beschuit;1998 maart;;102.0;1080
575;01113  Brood en beschuit;1998 april;;102.0;1080
576;01113  Brood en beschuit;1998 mei;;102.0;1080
577;01113  Brood en beschuit;1998 juni;;102.0;1080
578;01113  Brood en beschuit;1998 juli;;102.0;1080
579;01113  Brood en beschuit;1998 augustus;;102.0;1080
580;01113  Brood en beschuit;1998 september;;103.0;1080
581;01113  Brood en beschuit;1998 oktober;;103.0;1080
582;01113  Brood en beschuit;1998 november;;104.0;1080
583;01113  Brood en beschuit;1998 december;;103.0;1080
584;01113  Brood en beschuit;1998;;102.0;1080
585;01113  Brood en beschuit;1999 januari;;103.0;1080
586;01113  Brood en beschuit;1999 februari;;104.0;1080
587;01113  Brood en beschuit;1999 maart;;104.0;1080
588;01113  Brood en beschuit;1999 april;;104.0;1080
589;01113  Brood en beschuit;1999 mei;;104.0;1080
590;01113  Brood en beschuit;1999 juni;;105.0;1080
591;01113  Brood en beschuit;1999 juli;;105.0;1080
592;01113  Brood en beschuit;1999 augustus;;105.0;1080
593;01113  Brood en beschuit;1999 september;;105.0;1080
594;01113  Brood en beschuit;1999 oktober;;105.0;1080
595;01113  Brood en beschuit;1999 november;;105.0;1080
596;01113  Brood en beschuit;1999 december;;105.0;1080
597;01113  Brood en beschuit;1999;;105.0;1080
598;01113  Brood en beschuit;2000 januari;;105.0;1080
599;01113  Brood en beschuit;2000 februari;;106.0;1080
600;01113  Brood en beschuit;2000 maart;;106.0;1080
601;01113  Brood en beschuit;2000 april;;105.0;1080
602;01113  Brood en beschuit;2000 mei;;106.0;1080
603;01113  Brood en beschuit;2000 juni;;106.0;1080
604;01113  Brood en beschuit;2000 juli;;106.0;1080
605;01113  Brood en beschuit;2000 augustus;;106.0;1080
606;01113  Brood en beschuit;2000 september;;107.0;1080
607;01113  Brood en beschuit;2000 oktober;;108.0;1080
608;01113  Brood en beschuit;2000 november;;108.0;1080
609;01113  Brood en beschuit;2000 december;;109.0;1080
610;01113  Brood en beschuit;2000;;106.0;1080
611;01113  Brood en beschuit;2001 januari;;109.0;1080
612;01113  Brood en beschuit;2001 februari;;109.0;1080
613;01113  Brood en beschuit;2001 maart;;110.0;1080
614;01113  Brood en beschuit;2001 april;;110.0;1080
615;01113  Brood en beschuit;2001 mei;;110.0;1080
616;01113  Brood en beschuit;2001 juni;;110.0;1080
617;01113  Brood en beschuit;2001 juli;;111.0;1080
618;01113  Brood en beschuit;2001 augustus;;111.0;1080
619;01113  Brood en beschuit;2001 september;;111.0;1080
620;01113  Brood en beschuit;2001 oktober;;111.0;1080
621;01113  Brood en beschuit;2001 november;;111.0;1080
622;01113  Brood en beschuit;2001 december;;112.0;1080
623;01113  Brood en beschuit;2001;;111.0;1080
624;01113  Brood en beschuit;2002 januari;;112.0;1080
625;01113  Brood en beschuit;2002 februari;;113.0;1080
626;01113  Brood en beschuit;2002 maart;;113.0;1080
627;01113  Brood en beschuit;2002 april;;113.0;1080
628;01113  Brood en beschuit;2002 mei;;114.0;1080
629;01113  Brood en beschuit;2002 juni;;114.0;1080
630;01113  Brood en beschuit;2002 juli;;114.0;1080
631;01113  Brood en beschuit;2002 augustus;;115.0;1080
632;01113  Brood en beschuit;2002 september;;114.0;1080
633;01113  Brood en beschuit;2002 oktober;;115.0;1080
634;01113  Brood en beschuit;2002 november;;115.0;1080
635;01113  Brood en beschuit;2002 december;;115.0;1080
636;01113  Brood en beschuit;2002;;114.0;1080
637;01114  Koek, gebak en zoutjes;1996 januari;;100.0;1034
638;01114  Koek, gebak en zoutjes;1996 februari;;100.0;1034
639;01114  Koek, gebak en zoutjes;1996 maart;;100.0;1034
640;01114  Koek, gebak en zoutjes;1996 april;;100.0;1034
641;01114  Koek, gebak en zoutjes;1996 mei;;100.0;1034
642;01114  Koek, gebak en zoutjes;1996 juni;;100.0;1034
643;01114  Koek, gebak en zoutjes;1996 juli;;100.0;1034
644;01114  Koek, gebak en zoutjes;1996 augustus;;100.0;1034
645;01114  Koek, gebak en zoutjes;1996 september;;101.0;1034
646;01114  Koek, gebak en zoutjes;1996 oktober;;100.0;1034
647;01114  Koek, gebak en zoutjes;1996 november;;101.0;1034
648;01114  Koek, gebak en zoutjes;1996 december;;101.0;1034
649;01114  Koek, gebak en zoutjes;1996;;100.0;1034
650;01114  Koek, gebak en zoutjes;1997 januari;;101.0;1034
651;01114  Koek, gebak en zoutjes;1997 februari;;101.0;1034
652;01114  Koek, gebak en zoutjes;1997 maart;;101.0;1034
653;01114  Koek, gebak en zoutjes;1997 april;;100.0;1034
654;01114  Koek, gebak en zoutjes;1997 mei;;101.0;1034
655;01114  Koek, gebak en zoutjes;1997 juni;;100.0;1034
656;01114  Koek, gebak en zoutjes;1997 juli;;101.0;1034
657;01114  Koek, gebak en zoutjes;1997 augustus;;101.0;1034
658;01114  Koek, gebak en zoutjes;1997 september;;102.0;1034
659;01114  Koek, gebak en zoutjes;1997 oktober;;102.0;1034
660;01114  Koek, gebak en zoutjes;1997 november;;101.0;1034
661;01114  Koek, gebak en zoutjes;1997 december;;102.0;1034
662;01114  Koek, gebak en zoutjes;1997;;101.0;1034
663;01114  Koek, gebak en zoutjes;1998 januari;;101.0;1034
664;01114  Koek, gebak en zoutjes;1998 februari;;101.0;1034
665;01114  Koek, gebak en zoutjes;1998 maart;;101.0;1034
666;01114  Koek, gebak en zoutjes;1998 april;;101.0;1034
667;01114  Koek, gebak en zoutjes;1998 mei;;102.0;1034
668;01114  Koek, gebak en zoutjes;1998 juni;;102.0;1034
669;01114  Koek, gebak en zoutjes;1998 juli;;102.0;1034
670;01114  Koek, gebak en zoutjes;1998 augustus;;102.0;1034
671;01114  Koek, gebak en zoutjes;1998 september;;102.0;1034
672;01114  Koek, gebak en zoutjes;1998 oktober;;101.0;1034
673;01114  Koek, gebak en zoutjes;1998 november;;102.0;1034
674;01114  Koek, gebak en zoutjes;1998 december;;102.0;1034
675;01114  Koek, gebak en zoutjes;1998;;102.0;1034
676;01114  Koek, gebak en zoutjes;1999 januari;;102.0;1034
677;01114  Koek, gebak en zoutjes;1999 februari;;103.0;1034
678;01114  Koek, gebak en zoutjes;1999 maart;;103.0;1034
679;01114  Koek, gebak en zoutjes;1999 april;;103.0;1034
680;01114  Koek, gebak en zoutjes;1999 mei;;103.0;1034
681;01114  Koek, gebak en zoutjes;1999 juni;;103.0;1034
682;01114  Koek, gebak en zoutjes;1999 juli;;104.0;1034
683;01114  Koek, gebak en zoutjes;1999 augustus;;104.0;1034
684;01114  Koek, gebak en zoutjes;1999 september;;104.0;1034
685;01114  Koek, gebak en zoutjes;1999 oktober;;103.0;1034
686;01114  Koek, gebak en zoutjes;1999 november;;104.0;1034
687;01114  Koek, gebak en zoutjes;1999 december;;104.0;1034
688;01114  Koek, gebak en zoutjes;1999;;103.0;1034
689;01114  Koek, gebak en zoutjes;2000 januari;;104.0;1034
690;01114  Koek, gebak en zoutjes;2000 februari;;104.0;1034
691;01114  Koek, gebak en zoutjes;2000 maart;;104.0;1034
692;01114  Koek, gebak en zoutjes;2000 april;;104.0;1034
693;01114  Koek, gebak en zoutjes;2000 mei;;104.0;1034
694;01114  Koek, gebak en zoutjes;2000 juni;;104.0;1034
695;01114  Koek, gebak en zoutjes;2000 juli;;104.0;1034
696;01114  Koek, gebak en zoutjes;2000 augustus;;105.0;1034
697;01114  Koek, gebak en zoutjes;2000 september;;105.0;1034
698;01114  Koek, gebak en zoutjes;2000 oktober;;106.0;1034
699;01114  Koek, gebak en zoutjes;2000 november;;106.0;1034
700;01114  Koek, gebak en zoutjes;2000 december;;106.0;1034
701;01114  Koek, gebak en zoutjes;2000;;105.0;1034
702;01114  Koek, gebak en zoutjes;2001 januari;;107.0;1034
703;01114  Koek, gebak en zoutjes;2001 februari;;108.0;1034
704;01114  Koek, gebak en zoutjes;2001 maart;;108.0;1034
705;01114  Koek, gebak en zoutjes;2001 april;;109.0;1034
706;01114  Koek, gebak en zoutjes;2001 mei;;109.0;1034
707;01114  Koek, gebak en zoutjes;2001 juni;;109.0;1034
708;01114  Koek, gebak en zoutjes;2001 juli;;110.0;1034
709;01114  Koek, gebak en zoutjes;2001 augustus;;110.0;1034
710;01114  Koek, gebak en zoutjes;2001 september;;110.0;1034
711;01114  Koek, gebak en zoutjes;2001 oktober;;110.0;1034
712;01114  Koek, gebak en zoutjes;2001 november;;110.0;1034
713;01114  Koek, gebak en zoutjes;2001 december;;111.0;1034
714;01114  Koek, gebak en zoutjes;2001;;109.0;1034
715;01114  Koek, gebak en zoutjes;2002 januari;;112.0;1034
716;01114  Koek, gebak en zoutjes;2002 februari;;111.0;1034
717;01114  Koek, gebak en zoutjes;2002 maart;;112.0;1034
718;01114  Koek, gebak en zoutjes;2002 april;;113.0;1034
719;01114  Koek, gebak en zoutjes;2002 mei;;113.0;1034
720;01114  Koek, gebak en zoutjes;2002 juni;;113.0;1034
721;01114  Koek, gebak en zoutjes;2002 juli;;113.0;1034
722;01114  Koek, gebak en zoutjes;2002 augustus;;113.0;1034
723;01114  Koek, gebak en zoutjes;2002 september;;113.0;1034
724;01114  Koek, gebak en zoutjes;2002 oktober;;113.0;1034
725;01114  Koek, gebak en zoutjes;2002 november;;113.0;1034
726;01114  Koek, gebak en zoutjes;2002 december;;113.0;1034
727;01114  Koek, gebak en zoutjes;2002;;113.0;1034
728;01115  Deegwaren;1996 januari;;101.0;51
729;01115  Deegwaren;1996 februari;;100.0;51
730;01115  Deegwaren;1996 maart;;100.0;51
731;01115  Deegwaren;1996 april;;100.0;51
732;01115  Deegwaren;1996 mei;;100.0;51
733;01115  Deegwaren;1996 juni;;102.0;51
734;01115  Deegwaren;1996 juli;;102.0;51
735;01115  Deegwaren;1996 augustus;;101.0;51
736;01115  Deegwaren;1996 september;;100.0;51
737;01115  Deegwaren;1996 oktober;;101.0;51
738;01115  Deegwaren;1996 november;;101.0;51
739;01115  Deegwaren;1996 december;;101.0;51
740;01115  Deegwaren;1996;;101.0;51
741;01115  Deegwaren;1997 januari;;102.0;51
742;01115  Deegwaren;1997 februari;;101.0;51
743;01115  Deegwaren;1997 maart;;101.0;51
744;01115  Deegwaren;1997 april;;101.0;51
745;01115  Deegwaren;1997 mei;;101.0;51
746;01115  Deegwaren;1997 juni;;101.0;51
747;01115  Deegwaren;1997 juli;;101.0;51
748;01115  Deegwaren;1997 augustus;;100.0;51
749;01115  Deegwaren;1997 september;;99.0;51
750;01115  Deegwaren;1997 oktober;;99.0;51
751;01115  Deegwaren;1997 november;;99.0;51
752;01115  Deegwaren;1997 december;;101.0;51
753;01115  Deegwaren;1997;;100.0;51
754;01115  Deegwaren;1998 januari;;99.0;51
755;01115  Deegwaren;1998 februari;;100.0;51
756;01115  Deegwaren;1998 maart;;100.0;51
757;01115  Deegwaren;1998 april;;99.0;51
758;01115  Deegwaren;1998 mei;;99.0;51
759;01115  Deegwaren;1998 juni;;98.0;51
760;01115  Deegwaren;1998 juli;;97.0;51
761;01115  Deegwaren;1998 augustus;;96.0;51
762;01115  Deegwaren;1998 september;;96.0;51
763;01115  Deegwaren;1998 oktober;;95.0;51
764;01115  Deegwaren;1998 november;;95.0;51
765;01115  Deegwaren;1998 december;;96.0;51
766;01115  Deegwaren;1998;;98.0;51
767;01115  Deegwaren;1999 januari;;96.0;51
768;01115  Deegwaren;1999 februari;;93.0;51
769;01115  Deegwaren;1999 maart;;93.0;51
770;01115  Deegwaren;1999 april;;92.0;51
771;01115  Deegwaren;1999 mei;;92.0;51
772;01115  Deegwaren;1999 juni;;92.0;51
773;01115  Deegwaren;1999 juli;;92.0;51
774;01115  Deegwaren;1999 augustus;;92.0;51
775;01115  Deegwaren;1999 september;;91.0;51
776;01115  Deegwaren;1999 oktober;;92.0;51
777;01115  Deegwaren;1999 november;;92.0;51
778;01115  Deegwaren;1999 december;;91.0;51
779;01115  Deegwaren;1999;;92.0;51
780;01115  Deegwaren;2000 januari;;89.0;51
781;01115  Deegwaren;2000 februari;;84.0;51
782;01115  Deegwaren;2000 maart;;84.0;51
783;01115  Deegwaren;2000 april;;84.0;51
784;01115  Deegwaren;2000 mei;;84.0;51
785;01115  Deegwaren;2000 juni;;85.0;51
786;01115  Deegwaren;2000 juli;;85.0;51
787;01115  Deegwaren;2000 augustus;;85.0;51
788;01115  Deegwaren;2000 september;;84.0;51
789;01115  Deegwaren;2000 oktober;;84.0;51
790;01115  Deegwaren;2000 november;;86.0;51
791;01115  Deegwaren;2000 december;;86.0;51
792;01115  Deegwaren;2000;;85.0;51
793;01115  Deegwaren;2001 januari;;91.0;51
794;01115  Deegwaren;2001 februari;;92.0;51
795;01115  Deegwaren;2001 maart;;93.0;51
796;01115  Deegwaren;2001 april;;93.0;51
797;01115  Deegwaren;2001 mei;;94.0;51
798;01115  Deegwaren;2001 juni;;93.0;51
799;01115  Deegwaren;2001 juli;;94.0;51
800;01115  Deegwaren;2001 augustus;;95.0;51
801;01115  Deegwaren;2001 september;;95.0;51
802;01115  Deegwaren;2001 oktober;;95.0;51
803;01115  Deegwaren;2001 november;;95.0;51
804;01115  Deegwaren;2001 december;;96.0;51
805;01115  Deegwaren;2001;;94.0;51
806;01115  Deegwaren;2002 januari;;96.0;51
807;01115  Deegwaren;2002 februari;;96.0;51
808;01115  Deegwaren;2002 maart;;95.0;51
809;01115  Deegwaren;2002 april;;97.0;51
810;01115  Deegwaren;2002 mei;;97.0;51
811;01115  Deegwaren;2002 juni;;99.0;51
812;01115  Deegwaren;2002 juli;;99.0;51
813;01115  Deegwaren;2002 augustus;;100.0;51
814;01115  Deegwaren;2002 september;;99.0;51
815;01115  Deegwaren;2002 oktober;;99.0;51
816;01115  Deegwaren;2002 november;;99.0;51
817;01115  Deegwaren;2002 december;;99.0;51
818;01115  Deegwaren;2002;;98.0;51
819;01116  Instant (ontbijt)pappen;1996 januari;;102.0;72
820;01116  Instant (ontbijt)pappen;1996 februari;;102.0;72
821;01116  Instant (ontbijt)pappen;1996 maart;;102.0;72
822;01116  Instant (ontbijt)pappen;1996 april;;102.0;72
823;01116  Instant (ontbijt)pappen;1996 mei;;102.0;72
824;01116  Instant (ontbijt)pappen;1996 juni;;103.0;72
825;01116  Instant (ontbijt)pappen;1996 juli;;103.0;72
826;01116  Instant (ontbijt)pappen;1996 augustus;;102.0;72
827;01116  Instant (ontbijt)pappen;1996 september;;103.0;72
828;01116  Instant (ontbijt)pappen;1996 oktober;;104.0;72
829;01116  Instant (ontbijt)pappen;1996 november;;104.0;72
830;01116  Instant (ontbijt)pappen;1996 december;;104.0;72
831;01116  Instant (ontbijt)pappen;1996;;103.0;72
832;01116  Instant (ontbijt)pappen;1997 januari;;105.0;72
833;01116  Instant (ontbijt)pappen;1997 februari;;105.0;72
834;01116  Instant (ontbijt)pappen;1997 maart;;105.0;72
835;01116  Instant (ontbijt)pappen;1997 april;;105.0;72
836;01116  Instant (ontbijt)pappen;1997 mei;;107.0;72
837;01116  Instant (ontbijt)pappen;1997 juni;;109.0;72
838;01116  Instant (ontbijt)pappen;1997 juli;;110.0;72
839;01116  Instant (ontbijt)pappen;1997 augustus;;110.0;72
840;01116  Instant (ontbijt)pappen;1997 september;;110.0;72
841;01116  Instant (ontbijt)pappen;1997 oktober;;110.0;72
842;01116  Instant (ontbijt)pappen;1997 november;;111.0;72
843;01116  Instant (ontbijt)pappen;1997 december;;111.0;72
844;01116  Instant (ontbijt)pappen;1997;;108.0;72
845;01116  Instant (ontbijt)pappen;1998 januari;;111.0;72
846;01116  Instant (ontbijt)pappen;1998 februari;;111.0;72
847;01116  Instant (ontbijt)pappen;1998 maart;;114.0;72
848;01116  Instant (ontbijt)pappen;1998 april;;116.0;72
849;01116  Instant (ontbijt)pappen;1998 mei;;117.0;72
850;01116  Instant (ontbijt)pappen;1998 juni;;118.0;72
851;01116  Instant (ontbijt)pappen;1998 juli;;118.0;72
852;01116  Instant (ontbijt)pappen;1998 augustus;;120.0;72
853;01116  Instant (ontbijt)pappen;1998 september;;120.0;72
854;01116  Instant (ontbijt)pappen;1998 oktober;;119.0;72
855;01116  Instant (ontbijt)pappen;1998 november;;119.0;72
856;01116  Instant (ontbijt)pappen;1998 december;;119.0;72
857;01116  Instant (ontbijt)pappen;1998;;117.0;72
858;01116  Instant (ontbijt)pappen;1999 januari;;119.0;72
859;01116  Instant (ontbijt)pappen;1999 februari;;119.0;72
860;01116  Instant (ontbijt)pappen;1999 maart;;119.0;72
861;01116  Instant (ontbijt)pappen;1999 april;;119.0;72
862;01116  Instant (ontbijt)pappen;1999 mei;;119.0;72
863;01116  Instant (ontbijt)pappen;1999 juni;;119.0;72
864;01116  Instant (ontbijt)pappen;1999 juli;;120.0;72
865;01116  Instant (ontbijt)pappen;1999 augustus;;120.0;72
866;01116  Instant (ontbijt)pappen;1999 september;;119.0;72
867;01116  Instant (ontbijt)pappen;1999 oktober;;119.0;72
868;01116  Instant (ontbijt)pappen;1999 november;;120.0;72
869;01116  Instant (ontbijt)pappen;1999 december;;121.0;72
870;01116  Instant (ontbijt)pappen;1999;;119.0;72
871;01116  Instant (ontbijt)pappen;2000 januari;;120.0;72
