ID;AantalMaatwerkvoorzieningen;RegioS;Perioden;ClientenMetMaatwerkvoorzieningen_1;HuishoudensMetMaatwerkvoorzieningen_2;ClientenMetMaatwerkvoorzieningen_3;HuishoudensMetMaatwerkvoorzieningen_4
5052;Totaal;Landgraaf;1e halfjaar 2016;2990.0;2550.0;79.0;142.0
5053;Totaal;Landgraaf;2e halfjaar 2016;2885.0;2430.0;76.0;135.0
5054;Totaal;Landgraaf;2016;3160.0;2640.0;83.0;147.0
5055;Totaal;Landgraaf;1e halfjaar 2017;2840.0;2345.0;75.0;131.0
5056;Totaal;Landgraaf;2e halfjaar 2017;;;;
5057;Totaal;Landgraaf;2017;;;;
5058;Totaal;Landgraaf;1e halfjaar 2018;2900.0;2345.0;77.0;131.0
5059;Totaal;Landgraaf;2e halfjaar 2018;2970.0;2425.0;78.0;135.0
5060;Totaal;Landgraaf;2018;3160.0;2540.0;83.0;141.0
5061;Totaal;Landgraaf;1e halfjaar 2019;3055.0;2815.0;81.0;151.0
5062;Totaal;Landgraaf;2e halfjaar 2019;3095.0;2840.0;82.0;152.0
5063;Totaal;Landgraaf;2019;3290.0;3020.0;86.0;159.0
5064;Totaal;Landgraaf;1e halfjaar 2020;3105.0;2865.0;83.0;153.0
5065;Totaal;Landgraaf;2e halfjaar 2020;3165.0;2935.0;84.0;156.0
5066;Totaal;Landgraaf;2020;3355.0;3120.0;89.0;164.0
5067;Totaal;Landgraaf;1e halfjaar 2021;3475.0;3230.0;93.0;173.0
5068;Totaal;Landgraaf;2e halfjaar 2021;3510.0;3255.0;94.0;174.0
5069;Totaal;Landgraaf;2021;3810.0;3535.0;101.0;186.0
5070;Totaal;Landgraaf;1e halfjaar 2022;3495.0;3230.0;93.0;172.0
5071;Totaal;Landgraaf;2e halfjaar 2022;3505.0;3230.0;93.0;171.0
5072;Totaal;Landgraaf;2022;3710.0;3430.0;98.0;179.0
5073;Totaal;Landgraaf;1e halfjaar 2023;3810.0;3520.0;102.0;187.0
5074;Totaal;Landgraaf;2e halfjaar 2023;;;;
5075;Totaal;Landgraaf;2023;;;;
5076;Totaal;Landsmeer;1e halfjaar 2015;605.0;530.0;55.0;110.0
5077;Totaal;Landsmeer;2e halfjaar 2015;580.0;510.0;50.0;105.0
5078;Totaal;Landsmeer;2015;630.0;545.0;55.0;115.0
5079;Totaal;Landsmeer;1e halfjaar 2016;580.0;515.0;52.0;107.0
5080;Totaal;Landsmeer;2e halfjaar 2016;555.0;510.0;49.0;104.0
5081;Totaal;Landsmeer;2016;575.0;525.0;50.0;107.0
5082;Totaal;Landsmeer;1e halfjaar 2017;;;;
5083;Totaal;Landsmeer;2e halfjaar 2017;535.0;490.0;46.0;100.0
5084;Totaal;Landsmeer;2017;;;;
5085;Totaal;Landsmeer;1e halfjaar 2018;525.0;475.0;46.0;97.0
5086;Totaal;Landsmeer;2e halfjaar 2018;565.0;500.0;49.0;101.0
5087;Totaal;Landsmeer;2018;605.0;530.0;52.0;107.0
5088;Totaal;Landsmeer;1e halfjaar 2019;215.0;215.0;19.0;43.0
5089;Totaal;Landsmeer;2e halfjaar 2019;235.0;230.0;20.0;46.0
5090;Totaal;Landsmeer;2019;265.0;260.0;23.0;52.0
5091;Totaal;Landsmeer;1e halfjaar 2020;245.0;240.0;21.0;48.0
5092;Totaal;Landsmeer;2e halfjaar 2020;;;;
5093;Totaal;Landsmeer;2020;;;;
5094;Totaal;Landsmeer;1e halfjaar 2021;525.0;475.0;45.0;95.0
5095;Totaal;Landsmeer;2e halfjaar 2021;550.0;505.0;47.0;101.0
5096;Totaal;Landsmeer;2021;585.0;540.0;50.0;107.0
5097;Totaal;Landsmeer;1e halfjaar 2022;550.0;510.0;47.0;100.0
5098;Totaal;Landsmeer;2e halfjaar 2022;545.0;510.0;46.0;100.0
5099;Totaal;Landsmeer;2022;590.0;550.0;50.0;106.0
5100;Totaal;Landsmeer;1e halfjaar 2023;545.0;505.0;46.0;99.0
5101;Totaal;Landsmeer;2e halfjaar 2023;570.0;530.0;48.0;103.0
5102;Totaal;Landsmeer;2023;605.0;570.0;51.0;109.0
5103;Totaal;Langedijk;1e halfjaar 2015;685.0;650.0;25.0;55.0
5104;Totaal;Langedijk;2e halfjaar 2015;;;;
5105;Totaal;Langedijk;2015;;;;
5106;Totaal;Langedijk;1e halfjaar 2016;720.0;685.0;26.0;60.0
5107;Totaal;Langedijk;2e halfjaar 2016;750.0;705.0;27.0;61.0
5108;Totaal;Langedijk;2016;795.0;745.0;29.0;65.0
5109;Totaal;Langedijk;1e halfjaar 2017;805.0;755.0;29.0;65.0
5110;Totaal;Langedijk;2e halfjaar 2017;795.0;745.0;28.0;64.0
5111;Totaal;Langedijk;2017;875.0;815.0;31.0;69.0
5112;Totaal;Langedijk;1e halfjaar 2018;845.0;780.0;30.0;66.0
5113;Totaal;Langedijk;2e halfjaar 2018;870.0;805.0;31.0;68.0
5114;Totaal;Langedijk;2018;945.0;860.0;33.0;72.0
5115;Totaal;Langedijk;1e halfjaar 2019;900.0;855.0;32.0;71.0
5116;Totaal;Langedijk;2e halfjaar 2019;940.0;895.0;33.0;74.0
5117;Totaal;Langedijk;2019;1010.0;965.0;35.0;79.0
5118;Totaal;Langedijk;1e halfjaar 2020;1030.0;980.0;36.0;80.0
5119;Totaal;Langedijk;2e halfjaar 2020;1045.0;995.0;37.0;82.0
5120;Totaal;Langedijk;2020;1110.0;1060.0;39.0;86.0
5121;Totaal;Langedijk;1e halfjaar 2021;1070.0;1025.0;37.0;83.0
5122;Totaal;Langedijk;2e halfjaar 2021;1090.0;1040.0;38.0;84.0
5123;Totaal;Langedijk;2021;1190.0;1135.0;41.0;91.0
5124;Totaal;Langedijk;1e halfjaar 2022;;;;
5125;Totaal;Langedijk;2e halfjaar 2022;;;;
5126;Totaal;Langedijk;2022;;;;
5127;Totaal;Langedijk;1e halfjaar 2023;;;;
5128;Totaal;Langedijk;2e halfjaar 2023;;;;
5129;Totaal;Langedijk;2023;;;;
5130;Totaal;Lansingerland;1e halfjaar 2015;1745.0;1490.0;30.0;65.0
5131;Totaal;Lansingerland;2e halfjaar 2015;1715.0;1460.0;30.0;65.0
5132;Totaal;Lansingerland;2015;1845.0;1545.0;30.0;70.0
5133;Totaal;Lansingerland;1e halfjaar 2016;1705.0;1470.0;29.0;64.0
5134;Totaal;Lansingerland;2e halfjaar 2016;1695.0;1455.0;28.0;63.0
5135;Totaal;Lansingerland;2016;1815.0;1525.0;30.0;66.0
5136;Totaal;Lansingerland;1e halfjaar 2017;1730.0;1445.0;28.0;62.0
5137;Totaal;Lansingerland;2e halfjaar 2017;1785.0;1510.0;29.0;64.0
5138;Totaal;Lansingerland;2017;1905.0;1580.0;31.0;67.0
5139;Totaal;Lansingerland;1e halfjaar 2018;1810.0;1505.0;29.0;64.0
5140;Totaal;Lansingerland;2e halfjaar 2018;1885.0;1585.0;30.0;67.0
5141;Totaal;Lansingerland;2018;2010.0;1655.0;32.0;69.0
5142;Totaal;Lansingerland;1e halfjaar 2019;1995.0;1855.0;32.0;76.0
5143;Totaal;Lansingerland;2e halfjaar 2019;2140.0;1980.0;34.0;80.0
5144;Totaal;Lansingerland;2019;2270.0;2100.0;36.0;84.0
5145;Totaal;Lansingerland;1e halfjaar 2020;2400.0;2170.0;38.0;88.0
5146;Totaal;Lansingerland;2e halfjaar 2020;2465.0;2230.0;39.0;89.0
5147;Totaal;Lansingerland;2020;2650.0;2390.0;41.0;94.0
5148;Totaal;Lansingerland;1e halfjaar 2021;2435.0;2230.0;38.0;88.0
5149;Totaal;Lansingerland;2e halfjaar 2021;2515.0;2305.0;39.0;90.0
5150;Totaal;Lansingerland;2021;2710.0;2485.0;42.0;96.0
5151;Totaal;Lansingerland;1e halfjaar 2022;2555.0;2350.0;39.0;92.0
5152;Totaal;Lansingerland;2e halfjaar 2022;2555.0;2355.0;39.0;91.0
5153;Totaal;Lansingerland;2022;2750.0;2540.0;42.0;97.0
5154;Totaal;Lansingerland;1e halfjaar 2023;2620.0;2405.0;40.0;92.0
5155;Totaal;Lansingerland;2e halfjaar 2023;2735.0;2490.0;41.0;94.0
5156;Totaal;Lansingerland;2023;2895.0;2645.0;44.0;99.0
5157;Totaal;Laren (NH.);1e halfjaar 2015;295.0;250.0;25.0;50.0
5158;Totaal;Laren (NH.);2e halfjaar 2015;325.0;255.0;30.0;50.0
5159;Totaal;Laren (NH.);2015;365.0;280.0;30.0;55.0
5160;Totaal;Laren (NH.);1e halfjaar 2016;375.0;305.0;34.0;60.0
5161;Totaal;Laren (NH.);2e halfjaar 2016;370.0;280.0;33.0;55.0
5162;Totaal;Laren (NH.);2016;430.0;310.0;38.0;60.0
5163;Totaal;Laren (NH.);1e halfjaar 2017;335.0;240.0;30.0;48.0
5164;Totaal;Laren (NH.);2e halfjaar 2017;325.0;240.0;29.0;48.0
5165;Totaal;Laren (NH.);2017;400.0;265.0;35.0;52.0
5166;Totaal;Laren (NH.);1e halfjaar 2018;275.0;210.0;24.0;41.0
5167;Totaal;Laren (NH.);2e halfjaar 2018;280.0;210.0;25.0;41.0
5168;Totaal;Laren (NH.);2018;335.0;230.0;29.0;45.0
5169;Totaal;Laren (NH.);1e halfjaar 2019;280.0;275.0;25.0;50.0
5170;Totaal;Laren (NH.);2e halfjaar 2019;280.0;280.0;24.0;50.0
5171;Totaal;Laren (NH.);2019;340.0;340.0;29.0;59.0
5172;Totaal;Laren (NH.);1e halfjaar 2020;570.0;535.0;49.0;96.0
5173;Totaal;Laren (NH.);2e halfjaar 2020;615.0;585.0;53.0;104.0
5174;Totaal;Laren (NH.);2020;660.0;625.0;56.0;108.0
5175;Totaal;Laren (NH.);1e halfjaar 2021;600.0;575.0;51.0;101.0
5176;Totaal;Laren (NH.);2e halfjaar 2021;705.0;655.0;60.0;115.0
5177;Totaal;Laren (NH.);2021;810.0;750.0;68.0;128.0
5178;Totaal;Laren (NH.);1e halfjaar 2022;635.0;605.0;54.0;104.0
5179;Totaal;Laren (NH.);2e halfjaar 2022;665.0;625.0;56.0;106.0
5180;Totaal;Laren (NH.);2022;745.0;700.0;61.0;116.0
5181;Totaal;Laren (NH.);1e halfjaar 2023;630.0;595.0;54.0;104.0
5182;Totaal;Laren (NH.);2e halfjaar 2023;650.0;615.0;56.0;107.0
5183;Totaal;Laren (NH.);2023;730.0;685.0;62.0;116.0
5184;Totaal;Leek;1e halfjaar 2015;1310.0;1200.0;65.0;140.0
5185;Totaal;Leek;2e halfjaar 2015;1310.0;1205.0;65.0;140.0
5186;Totaal;Leek;2015;1370.0;1240.0;70.0;145.0
5187;Totaal;Leek;1e halfjaar 2016;1360.0;1260.0;69.0;146.0
5188;Totaal;Leek;2e halfjaar 2016;1345.0;1240.0;68.0;142.0
5189;Totaal;Leek;2016;1400.0;1275.0;71.0;146.0
5190;Totaal;Leek;1e halfjaar 2017;730.0;690.0;37.0;80.0
5191;Totaal;Leek;2e halfjaar 2017;925.0;870.0;47.0;100.0
5192;Totaal;Leek;2017;1015.0;940.0;51.0;108.0
5193;Totaal;Leek;1e halfjaar 2018;1540.0;1360.0;78.0;156.0
5194;Totaal;Leek;2e halfjaar 2018;1565.0;1375.0;79.0;156.0
5195;Totaal;Leek;2018;1660.0;1435.0;83.0;162.0
5196;Totaal;Leek;1e halfjaar 2019;;;;
5197;Totaal;Leek;2e halfjaar 2019;;;;
5198;Totaal;Leek;2019;;;;
5199;Totaal;Leek;1e halfjaar 2020;;;;
5200;Totaal;Leek;2e halfjaar 2020;;;;
5201;Totaal;Leek;2020;;;;
5202;Totaal;Leek;1e halfjaar 2021;;;;
5203;Totaal;Leek;2e halfjaar 2021;;;;
5204;Totaal;Leek;2021;;;;
5205;Totaal;Leek;1e halfjaar 2022;;;;
5206;Totaal;Leek;2e halfjaar 2022;;;;
5207;Totaal;Leek;2022;;;;
5208;Totaal;Leek;1e halfjaar 2023;;;;
5209;Totaal;Leek;2e halfjaar 2023;;;;
5210;Totaal;Leek;2023;;;;
5211;Totaal;Leerdam;1e halfjaar 2015;;;;
5212;Totaal;Leerdam;2e halfjaar 2015;1490.0;1265.0;70.0;145.0
5213;Totaal;Leerdam;2015;;;;
5214;Totaal;Leerdam;1e halfjaar 2016;1030.0;950.0;49.0;108.0
5215;Totaal;Leerdam;2e halfjaar 2016;1025.0;950.0;49.0;107.0
5216;Totaal;Leerdam;2016;1110.0;1000.0;52.0;113.0
5217;Totaal;Leerdam;1e halfjaar 2017;1040.0;960.0;49.0;108.0
5218;Totaal;Leerdam;2e halfjaar 2017;1040.0;960.0;49.0;108.0
5219;Totaal;Leerdam;2017;1150.0;1025.0;54.0;115.0
5220;Totaal;Leerdam;1e halfjaar 2018;1050.0;965.0;49.0;108.0
5221;Totaal;Leerdam;2e halfjaar 2018;1095.0;1005.0;51.0;111.0
5222;Totaal;Leerdam;2018;1175.0;1060.0;55.0;117.0
5223;Totaal;Leerdam;1e halfjaar 2019;;;;
5224;Totaal;Leerdam;2e halfjaar 2019;;;;
5225;Totaal;Leerdam;2019;;;;
5226;Totaal;Leerdam;1e halfjaar 2020;;;;
5227;Totaal;Leerdam;2e halfjaar 2020;;;;
5228;Totaal;Leerdam;2020;;;;
5229;Totaal;Leerdam;1e halfjaar 2021;;;;
5230;Totaal;Leerdam;2e halfjaar 2021;;;;
5231;Totaal;Leerdam;2021;;;;
5232;Totaal;Leerdam;1e halfjaar 2022;;;;
5233;Totaal;Leerdam;2e halfjaar 2022;;;;
5234;Totaal;Leerdam;2022;;;;
5235;Totaal;Leerdam;1e halfjaar 2023;;;;
5236;Totaal;Leerdam;2e halfjaar 2023;;;;
5237;Totaal;Leerdam;2023;;;;
5238;Totaal;Leeuwarden;1e halfjaar 2015;;;;
5239;Totaal;Leeuwarden;2e halfjaar 2015;;;;
5240;Totaal;Leeuwarden;2015;;;;
5241;Totaal;Leeuwarden;1e halfjaar 2016;;;;
5242;Totaal;Leeuwarden;2e halfjaar 2016;;;;
5243;Totaal;Leeuwarden;2016;;;;
5244;Totaal;Leeuwarden;1e halfjaar 2017;;;;
5245;Totaal;Leeuwarden;2e halfjaar 2017;;;;
5246;Totaal;Leeuwarden;2017;;;;
5247;Totaal;Leeuwarden;1e halfjaar 2018;9035.0;8120.0;73.0;129.0
5248;Totaal;Leeuwarden;2e halfjaar 2018;9100.0;8170.0;73.0;129.0
5249;Totaal;Leeuwarden;2018;9665.0;8530.0;77.0;134.0
5250;Totaal;Leeuwarden;1e halfjaar 2019;9370.0;8765.0;76.0;135.0
5251;Totaal;Leeuwarden;2e halfjaar 2019;9470.0;8855.0;76.0;134.0
5252;Totaal;Leeuwarden;2019;10195.0;9540.0;81.0;142.0
5253;Totaal;Leeuwarden;1e halfjaar 2020;9385.0;8810.0;75.0;134.0
5254;Totaal;Leeuwarden;2e halfjaar 2020;9290.0;8750.0;74.0;132.0
5255;Totaal;Leeuwarden;2020;9990.0;9420.0;79.0;139.0
5256;Totaal;Leeuwarden;1e halfjaar 2021;9355.0;8810.0;74.0;133.0
5257;Totaal;Leeuwarden;2e halfjaar 2021;9665.0;9100.0;76.0;135.0
5258;Totaal;Leeuwarden;2021;10405.0;9810.0;81.0;144.0
5259;Totaal;Leeuwarden;1e halfjaar 2022;9190.0;8650.0;72.0;128.0
5260;Totaal;Leeuwarden;2e halfjaar 2022;9225.0;8705.0;72.0;127.0
5261;Totaal;Leeuwarden;2022;9960.0;9415.0;77.0;136.0
5262;Totaal;Leeuwarden;1e halfjaar 2023;9350.0;8810.0;73.0;128.0
5263;Totaal;Leeuwarden;2e halfjaar 2023;9335.0;8795.0;72.0;125.0
5264;Totaal;Leeuwarden;2023;10055.0;9490.0;76.0;133.0
5265;Totaal;Leeuwarderadeel;1e halfjaar 2015;620.0;540.0;60.0;125.0
5266;Totaal;Leeuwarderadeel;2e halfjaar 2015;595.0;515.0;60.0;115.0
5267;Totaal;Leeuwarderadeel;2015;640.0;540.0;60.0;125.0
5268;Totaal;Leeuwarderadeel;1e halfjaar 2016;605.0;535.0;59.0;122.0
5269;Totaal;Leeuwarderadeel;2e halfjaar 2016;610.0;535.0;60.0;122.0
5270;Totaal;Leeuwarderadeel;2016;645.0;555.0;63.0;126.0
5271;Totaal;Leeuwarderadeel;1e halfjaar 2017;625.0;510.0;61.0;118.0
5272;Totaal;Leeuwarderadeel;2e halfjaar 2017;670.0;545.0;66.0;125.0
5273;Totaal;Leeuwarderadeel;2017;695.0;560.0;68.0;129.0
5274;Totaal;Leeuwarderadeel;1e halfjaar 2018;;;;
5275;Totaal;Leeuwarderadeel;2e halfjaar 2018;;;;
5276;Totaal;Leeuwarderadeel;2018;;;;
5277;Totaal;Leeuwarderadeel;1e halfjaar 2019;;;;
5278;Totaal;Leeuwarderadeel;2e halfjaar 2019;;;;
5279;Totaal;Leeuwarderadeel;2019;;;;
5280;Totaal;Leeuwarderadeel;1e halfjaar 2020;;;;
5281;Totaal;Leeuwarderadeel;2e halfjaar 2020;;;;
5282;Totaal;Leeuwarderadeel;2020;;;;
5283;Totaal;Leeuwarderadeel;1e halfjaar 2021;;;;
5284;Totaal;Leeuwarderadeel;2e halfjaar 2021;;;;
5285;Totaal;Leeuwarderadeel;2021;;;;
5286;Totaal;Leeuwarderadeel;1e halfjaar 2022;;;;
5287;Totaal;Leeuwarderadeel;2e halfjaar 2022;;;;
5288;Totaal;Leeuwarderadeel;2022;;;;
5289;Totaal;Leeuwarderadeel;1e halfjaar 2023;;;;
5290;Totaal;Leeuwarderadeel;2e halfjaar 2023;;;;
5291;Totaal;Leeuwarderadeel;2023;;;;
5292;Totaal;Leiden;1e halfjaar 2015;6530.0;5640.0;55.0;85.0
5293;Totaal;Leiden;2e halfjaar 2015;6420.0;5575.0;50.0;85.0
5294;Totaal;Leiden;2015;6830.0;5830.0;55.0;85.0
5295;Totaal;Leiden;1e halfjaar 2016;6290.0;5515.0;50.0;82.0
5296;Totaal;Leiden;2e halfjaar 2016;6365.0;5540.0;51.0;82.0
5297;Totaal;Leiden;2016;6705.0;5765.0;53.0;84.0
5298;Totaal;Leiden;1e halfjaar 2017;6480.0;5540.0;51.0;82.0
5299;Totaal;Leiden;2e halfjaar 2017;6650.0;5715.0;53.0;84.0
5300;Totaal;Leiden;2017;7015.0;5940.0;55.0;87.0
5301;Totaal;Leiden;1e halfjaar 2018;7015.0;6035.0;56.0;89.0
5302;Totaal;Leiden;2e halfjaar 2018;7095.0;6120.0;56.0;90.0
5303;Totaal;Leiden;2018;7545.0;6395.0;59.0;93.0
5304;Totaal;Leiden;1e halfjaar 2019;7250.0;6785.0;57.0;96.0
5305;Totaal;Leiden;2e halfjaar 2019;7455.0;6960.0;59.0;97.0
5306;Totaal;Leiden;2019;7890.0;7375.0;61.0;101.0
5307;Totaal;Leiden;1e halfjaar 2020;7405.0;6920.0;59.0;98.0
5308;Totaal;Leiden;2e halfjaar 2020;7475.0;6990.0;59.0;99.0
5309;Totaal;Leiden;2020;7960.0;7455.0;62.0;103.0
5310;Totaal;Leiden;1e halfjaar 2021;7385.0;6925.0;59.0;98.0
5311;Totaal;Leiden;2e halfjaar 2021;7505.0;7050.0;59.0;98.0
5312;Totaal;Leiden;2021;7995.0;7520.0;62.0;103.0
5313;Totaal;Leiden;1e halfjaar 2022;7485.0;7025.0;59.0;98.0
5314;Totaal;Leiden;2e halfjaar 2022;7485.0;7035.0;58.0;96.0
5315;Totaal;Leiden;2022;8025.0;7550.0;62.0;101.0
5316;Totaal;Leiden;1e halfjaar 2023;7455.0;7015.0;58.0;95.0
5317;Totaal;Leiden;2e halfjaar 2023;7330.0;6915.0;56.0;90.0
5318;Totaal;Leiden;2023;7895.0;7450.0;59.0;95.0
5319;Totaal;Leiderdorp;1e halfjaar 2015;1580.0;1415.0;60.0;115.0
5320;Totaal;Leiderdorp;2e halfjaar 2015;1570.0;1400.0;60.0;115.0
5321;Totaal;Leiderdorp;2015;1660.0;1470.0;60.0;120.0
5322;Totaal;Leiderdorp;1e halfjaar 2016;1520.0;1345.0;56.0;111.0
5323;Totaal;Leiderdorp;2e halfjaar 2016;1585.0;1390.0;58.0;113.0
5324;Totaal;Leiderdorp;2016;1645.0;1430.0;60.0;116.0
5325;Totaal;Leiderdorp;1e halfjaar 2017;1610.0;1405.0;59.0;114.0
5326;Totaal;Leiderdorp;2e halfjaar 2017;1645.0;1430.0;60.0;116.0
5327;Totaal;Leiderdorp;2017;1740.0;1495.0;63.0;121.0
5328;Totaal;Leiderdorp;1e halfjaar 2018;;;;
5329;Totaal;Leiderdorp;2e halfjaar 2018;;;;
5330;Totaal;Leiderdorp;2018;;;;
5331;Totaal;Leiderdorp;1e halfjaar 2019;1775.0;1615.0;65.0;129.0
5332;Totaal;Leiderdorp;2e halfjaar 2019;1800.0;1645.0;66.0;131.0
5333;Totaal;Leiderdorp;2019;1905.0;1745.0;69.0;137.0
5334;Totaal;Leiderdorp;1e halfjaar 2020;1780.0;1635.0;65.0;129.0
5335;Totaal;Leiderdorp;2e halfjaar 2020;1800.0;1650.0;65.0;129.0
5336;Totaal;Leiderdorp;2020;1895.0;1745.0;68.0;135.0
5337;Totaal;Leiderdorp;1e halfjaar 2021;1715.0;1580.0;62.0;124.0
5338;Totaal;Leiderdorp;2e halfjaar 2021;1725.0;1605.0;62.0;125.0
5339;Totaal;Leiderdorp;2021;1835.0;1710.0;66.0;131.0
5340;Totaal;Leiderdorp;1e halfjaar 2022;1675.0;1550.0;60.0;120.0
5341;Totaal;Leiderdorp;2e halfjaar 2022;1645.0;1530.0;59.0;118.0
5342;Totaal;Leiderdorp;2022;1765.0;1645.0;63.0;125.0
5343;Totaal;Leiderdorp;1e halfjaar 2023;1625.0;1515.0;58.0;116.0
5344;Totaal;Leiderdorp;2e halfjaar 2023;1630.0;1530.0;58.0;116.0
5345;Totaal;Leiderdorp;2023;1730.0;1625.0;62.0;122.0
5346;Totaal;Leidschendam-Voorburg;1e halfjaar 2015;2865.0;2730.0;40.0;75.0
5347;Totaal;Leidschendam-Voorburg;2e halfjaar 2015;2765.0;2630.0;35.0;70.0
5348;Totaal;Leidschendam-Voorburg;2015;2995.0;2815.0;40.0;75.0
5349;Totaal;Leidschendam-Voorburg;1e halfjaar 2016;2685.0;2530.0;36.0;69.0
5350;Totaal;Leidschendam-Voorburg;2e halfjaar 2016;2665.0;2485.0;35.0;68.0
5351;Totaal;Leidschendam-Voorburg;2016;2895.0;2665.0;38.0;73.0
5352;Totaal;Leidschendam-Voorburg;1e halfjaar 2017;2655.0;2480.0;35.0;68.0
5353;Totaal;Leidschendam-Voorburg;2e halfjaar 2017;2295.0;2165.0;30.0;59.0
5354;Totaal;Leidschendam-Voorburg;2017;2705.0;2485.0;35.0;67.0
5355;Totaal;Leidschendam-Voorburg;1e halfjaar 2018;2545.0;2390.0;34.0;65.0
5356;Totaal;Leidschendam-Voorburg;2e halfjaar 2018;2660.0;2500.0;35.0;68.0
5357;Totaal;Leidschendam-Voorburg;2018;2855.0;2645.0;37.0;72.0
5358;Totaal;Leidschendam-Voorburg;1e halfjaar 2019;2925.0;2835.0;38.0;75.0
5359;Totaal;Leidschendam-Voorburg;2e halfjaar 2019;3200.0;3100.0;41.0;81.0
5360;Totaal;Leidschendam-Voorburg;2019;3430.0;3325.0;44.0;85.0
5361;Totaal;Leidschendam-Voorburg;1e halfjaar 2020;3280.0;3180.0;43.0;83.0
5362;Totaal;Leidschendam-Voorburg;2e halfjaar 2020;3445.0;3330.0;45.0;87.0
5363;Totaal;Leidschendam-Voorburg;2020;3700.0;3575.0;47.0;92.0
5364;Totaal;Leidschendam-Voorburg;1e halfjaar 2021;3495.0;3380.0;45.0;88.0
5365;Totaal;Leidschendam-Voorburg;2e halfjaar 2021;3565.0;3430.0;46.0;89.0
5366;Totaal;Leidschendam-Voorburg;2021;3890.0;3750.0;50.0;96.0
5367;Totaal;Leidschendam-Voorburg;1e halfjaar 2022;3585.0;3450.0;46.0;89.0
5368;Totaal;Leidschendam-Voorburg;2e halfjaar 2022;3595.0;3470.0;46.0;89.0
5369;Totaal;Leidschendam-Voorburg;2022;3900.0;3755.0;49.0;94.0
5370;Totaal;Leidschendam-Voorburg;1e halfjaar 2023;4145.0;3945.0;53.0;100.0
5371;Totaal;Leidschendam-Voorburg;2e halfjaar 2023;4225.0;4015.0;53.0;102.0
5372;Totaal;Leidschendam-Voorburg;2023;4520.0;4295.0;57.0;107.0
5373;Totaal;Lelystad;1e halfjaar 2015;;;;
5374;Totaal;Lelystad;2e halfjaar 2015;;;;
5375;Totaal;Lelystad;2015;;;;
5376;Totaal;Lelystad;1e halfjaar 2016;;;;
5377;Totaal;Lelystad;2e halfjaar 2016;3140.0;2820.0;41.0;83.0
5378;Totaal;Lelystad;2016;;;;
5379;Totaal;Lelystad;1e halfjaar 2017;2620.0;2265.0;34.0;67.0
5380;Totaal;Lelystad;2e halfjaar 2017;2930.0;2495.0;38.0;73.0
5381;Totaal;Lelystad;2017;2970.0;2525.0;38.0;74.0
5382;Totaal;Lelystad;1e halfjaar 2018;3600.0;3235.0;46.0;95.0
5383;Totaal;Lelystad;2e halfjaar 2018;3895.0;3490.0;50.0;102.0
5384;Totaal;Lelystad;2018;4010.0;3545.0;51.0;103.0
5385;Totaal;Lelystad;1e halfjaar 2019;4830.0;4470.0;61.0;126.0
5386;Totaal;Lelystad;2e halfjaar 2019;5170.0;4770.0;65.0;133.0
5387;Totaal;Lelystad;2019;5450.0;5035.0;68.0;139.0
5388;Totaal;Lelystad;1e halfjaar 2020;5325.0;4920.0;67.0;136.0
5389;Totaal;Lelystad;2e halfjaar 2020;5260.0;4880.0;65.0;133.0
5390;Totaal;Lelystad;2020;5645.0;5235.0;70.0;141.0
5391;Totaal;Lelystad;1e halfjaar 2021;5060.0;4710.0;62.0;128.0
5392;Totaal;Lelystad;2e halfjaar 2021;4935.0;4600.0;60.0;123.0
5393;Totaal;Lelystad;2021;5345.0;4990.0;65.0;131.0
5394;Totaal;Lelystad;1e halfjaar 2022;4960.0;4625.0;60.0;122.0
5395;Totaal;Lelystad;2e halfjaar 2022;4960.0;4640.0;59.0;121.0
5396;Totaal;Lelystad;2022;5340.0;5000.0;63.0;128.0
5397;Totaal;Lelystad;1e halfjaar 2023;5060.0;4735.0;60.0;122.0
5398;Totaal;Lelystad;2e halfjaar 2023;5180.0;4855.0;61.0;124.0
5399;Totaal;Lelystad;2023;5465.0;5120.0;64.0;129.0
5400;Totaal;Leudal;1e halfjaar 2015;;;;
5401;Totaal;Leudal;2e halfjaar 2015;;;;
5402;Totaal;Leudal;2015;;;;
5403;Totaal;Leudal;1e halfjaar 2016;2220.0;1885.0;61.0;121.0
5404;Totaal;Leudal;2e halfjaar 2016;2060.0;1795.0;57.0;114.0
5405;Totaal;Leudal;2016;2370.0;1995.0;65.0;126.0
5406;Totaal;Leudal;1e halfjaar 2017;2015.0;1760.0;56.0;112.0
5407;Totaal;Leudal;2e halfjaar 2017;2050.0;1785.0;57.0;113.0
5408;Totaal;Leudal;2017;2220.0;1890.0;61.0;120.0
5409;Totaal;Leudal;1e halfjaar 2018;2155.0;1840.0;60.0;117.0
5410;Totaal;Leudal;2e halfjaar 2018;2130.0;1820.0;59.0;115.0
5411;Totaal;Leudal;2018;2340.0;1935.0;64.0;122.0
5412;Totaal;Leudal;1e halfjaar 2019;2160.0;1990.0;60.0;120.0
5413;Totaal;Leudal;2e halfjaar 2019;2070.0;1920.0;57.0;115.0
5414;Totaal;Leudal;2019;2350.0;2175.0;64.0;128.0
5415;Totaal;Leudal;1e halfjaar 2020;2095.0;1950.0;58.0;116.0
5416;Totaal;Leudal;2e halfjaar 2020;2045.0;1900.0;56.0;113.0
5417;Totaal;Leudal;2020;2270.0;2115.0;62.0;123.0
