ID;RegioS;Inkomensverdeling;AantalPersMet52WekenInkomenAbs_1;AantalPersMet52WekenInkomen_2
311;Noord-Friesland (CR);"1e 10%-groep; minder dan 6 700 euro";22.4;10.0
312;Noord-Friesland (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";72.0;33.0
313;Noord-Friesland (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";87.5;41.0
314;Noord-Friesland (CR);"9e-10e 10%-groep; meer dan 24 400 euro";33.6;16.0
315;Zuidwest-Friesland (CR);Totaal personen met 52 weken inkomen;67.9;100.0
316;Zuidwest-Friesland (CR);"1e 10%-groep; minder dan  6 700 euro";7.5;11.0
317;Zuidwest-Friesland (CR);"2e 10%-groep;  6 700 tot  9 100 euro";7.2;11.0
318;Zuidwest-Friesland (CR);"3e 10%-groep;  9 100 tot 11 600 euro";7.2;11.0
319;Zuidwest-Friesland (CR);"4e 10%-groep; 11 600 tot 13 800 euro";7.7;11.0
320;Zuidwest-Friesland (CR);"5e 10%-groep; 13 800 tot 15 800 euro";6.8;10.0
321;Zuidwest-Friesland (CR);"6e 10%-groep; 15 800 tot 18 200 euro";6.9;10.0
322;Zuidwest-Friesland (CR);"7e 10%-groep; 18 200 tot 20 900 euro";6.5;10.0
323;Zuidwest-Friesland (CR);"8e 10%-groep; 20 900 tot 24 400 euro";6.5;10.0
324;Zuidwest-Friesland (CR);"9e 10%-groep; 24 400 tot 30 400 euro";6.1;9.0
325;Zuidwest-Friesland (CR);"10e 10%-groep; meer dan 30 400  euro";5.4;8.0
326;Zuidwest-Friesland (CR);"1e 10%-groep; minder dan 6 700 euro";7.5;11.0
327;Zuidwest-Friesland (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";22.1;33.0
328;Zuidwest-Friesland (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";26.7;39.0
329;Zuidwest-Friesland (CR);"9e-10e 10%-groep; meer dan 24 400 euro";11.5;17.0
330;Zuidoost-Friesland (CR);Totaal personen met 52 weken inkomen;135.2;100.0
331;Zuidoost-Friesland (CR);"1e 10%-groep; minder dan  6 700 euro";14.0;10.0
332;Zuidoost-Friesland (CR);"2e 10%-groep;  6 700 tot  9 100 euro";15.1;11.0
333;Zuidoost-Friesland (CR);"3e 10%-groep;  9 100 tot 11 600 euro";14.1;10.0
334;Zuidoost-Friesland (CR);"4e 10%-groep; 11 600 tot 13 800 euro";15.6;12.0
335;Zuidoost-Friesland (CR);"5e 10%-groep; 13 800 tot 15 800 euro";14.1;10.0
336;Zuidoost-Friesland (CR);"6e 10%-groep; 15 800 tot 18 200 euro";13.5;10.0
337;Zuidoost-Friesland (CR);"7e 10%-groep; 18 200 tot 20 900 euro";13.6;10.0
338;Zuidoost-Friesland (CR);"8e 10%-groep; 20 900 tot 24 400 euro";12.7;9.0
339;Zuidoost-Friesland (CR);"9e 10%-groep; 24 400 tot 30 400 euro";12.2;9.0
340;Zuidoost-Friesland (CR);"10e 10%-groep; meer dan 30 400  euro";10.3;8.0
341;Zuidoost-Friesland (CR);"1e 10%-groep; minder dan 6 700 euro";14.0;10.0
342;Zuidoost-Friesland (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";44.8;33.0
343;Zuidoost-Friesland (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";53.9;40.0
344;Zuidoost-Friesland (CR);"9e-10e 10%-groep; meer dan 24 400 euro";22.5;17.0
345;Noord-Drenthe (CR);Totaal personen met 52 weken inkomen;123.1;100.0
346;Noord-Drenthe (CR);"1e 10%-groep; minder dan  6 700 euro";11.9;10.0
347;Noord-Drenthe (CR);"2e 10%-groep;  6 700 tot  9 100 euro";12.9;11.0
348;Noord-Drenthe (CR);"3e 10%-groep;  9 100 tot 11 600 euro";12.9;11.0
349;Noord-Drenthe (CR);"4e 10%-groep; 11 600 tot 13 800 euro";12.2;10.0
350;Noord-Drenthe (CR);"5e 10%-groep; 13 800 tot 15 800 euro";12.2;10.0
351;Noord-Drenthe (CR);"6e 10%-groep; 15 800 tot 18 200 euro";12.3;10.0
352;Noord-Drenthe (CR);"7e 10%-groep; 18 200 tot 20 900 euro";12.0;10.0
353;Noord-Drenthe (CR);"8e 10%-groep; 20 900 tot 24 400 euro";12.0;10.0
354;Noord-Drenthe (CR);"9e 10%-groep; 24 400 tot 30 400 euro";12.3;10.0
355;Noord-Drenthe (CR);"10e 10%-groep; meer dan 30 400  euro";12.3;10.0
356;Noord-Drenthe (CR);"1e 10%-groep; minder dan 6 700 euro";11.9;10.0
357;Noord-Drenthe (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";38.0;31.0
358;Noord-Drenthe (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";48.5;39.0
359;Noord-Drenthe (CR);"9e-10e 10%-groep; meer dan 24 400 euro";24.7;20.0
360;Zuidoost-Drenthe (CR);Totaal personen met 52 weken inkomen;114.7;100.0
361;Zuidoost-Drenthe (CR);"1e 10%-groep; minder dan  6 700 euro";12.5;11.0
362;Zuidoost-Drenthe (CR);"2e 10%-groep;  6 700 tot  9 100 euro";13.3;12.0
363;Zuidoost-Drenthe (CR);"3e 10%-groep;  9 100 tot 11 600 euro";12.9;11.0
364;Zuidoost-Drenthe (CR);"4e 10%-groep; 11 600 tot 13 800 euro";13.0;11.0
365;Zuidoost-Drenthe (CR);"5e 10%-groep; 13 800 tot 15 800 euro";13.1;11.0
366;Zuidoost-Drenthe (CR);"6e 10%-groep; 15 800 tot 18 200 euro";11.9;10.0
367;Zuidoost-Drenthe (CR);"7e 10%-groep; 18 200 tot 20 900 euro";11.0;10.0
368;Zuidoost-Drenthe (CR);"8e 10%-groep; 20 900 tot 24 400 euro";10.4;9.0
369;Zuidoost-Drenthe (CR);"9e 10%-groep; 24 400 tot 30 400 euro";9.3;8.0
370;Zuidoost-Drenthe (CR);"10e 10%-groep; meer dan 30 400  euro";7.2;6.0
371;Zuidoost-Drenthe (CR);"1e 10%-groep; minder dan 6 700 euro";12.5;11.0
372;Zuidoost-Drenthe (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";39.2;34.0
373;Zuidoost-Drenthe (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";46.5;41.0
374;Zuidoost-Drenthe (CR);"9e-10e 10%-groep; meer dan 24 400 euro";16.5;14.0
375;Zuidwest-Drenthe (CR);Totaal personen met 52 weken inkomen;84.5;100.0
376;Zuidwest-Drenthe (CR);"1e 10%-groep; minder dan  6 700 euro";8.8;10.0
377;Zuidwest-Drenthe (CR);"2e 10%-groep;  6 700 tot  9 100 euro";9.3;11.0
378;Zuidwest-Drenthe (CR);"3e 10%-groep;  9 100 tot 11 600 euro";8.7;10.0
379;Zuidwest-Drenthe (CR);"4e 10%-groep; 11 600 tot 13 800 euro";9.0;11.0
380;Zuidwest-Drenthe (CR);"5e 10%-groep; 13 800 tot 15 800 euro";9.0;11.0
381;Zuidwest-Drenthe (CR);"6e 10%-groep; 15 800 tot 18 200 euro";8.4;10.0
382;Zuidwest-Drenthe (CR);"7e 10%-groep; 18 200 tot 20 900 euro";8.5;10.0
383;Zuidwest-Drenthe (CR);"8e 10%-groep; 20 900 tot 24 400 euro";8.2;10.0
384;Zuidwest-Drenthe (CR);"9e 10%-groep; 24 400 tot 30 400 euro";7.9;9.0
385;Zuidwest-Drenthe (CR);"10e 10%-groep; meer dan 30 400  euro";6.8;8.0
386;Zuidwest-Drenthe (CR);"1e 10%-groep; minder dan 6 700 euro";8.8;10.0
387;Zuidwest-Drenthe (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";27.1;32.0
388;Zuidwest-Drenthe (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";34.0;40.0
389;Zuidwest-Drenthe (CR);"9e-10e 10%-groep; meer dan 24 400 euro";14.6;17.0
390;Noord-Overijssel (CR);Totaal personen met 52 weken inkomen;221.2;100.0
391;Noord-Overijssel (CR);"1e 10%-groep; minder dan  6 700 euro";25.1;11.0
392;Noord-Overijssel (CR);"2e 10%-groep;  6 700 tot  9 100 euro";23.8;11.0
393;Noord-Overijssel (CR);"3e 10%-groep;  9 100 tot 11 600 euro";21.8;10.0
394;Noord-Overijssel (CR);"4e 10%-groep; 11 600 tot 13 800 euro";22.6;10.0
395;Noord-Overijssel (CR);"5e 10%-groep; 13 800 tot 15 800 euro";21.7;10.0
396;Noord-Overijssel (CR);"6e 10%-groep; 15 800 tot 18 200 euro";22.8;10.0
397;Noord-Overijssel (CR);"7e 10%-groep; 18 200 tot 20 900 euro";23.1;10.0
398;Noord-Overijssel (CR);"8e 10%-groep; 20 900 tot 24 400 euro";22.7;10.0
399;Noord-Overijssel (CR);"9e 10%-groep; 24 400 tot 30 400 euro";20.9;9.0
400;Noord-Overijssel (CR);"10e 10%-groep; meer dan 30 400  euro";16.8;8.0
401;Noord-Overijssel (CR);"1e 10%-groep; minder dan 6 700 euro";25.1;11.0
402;Noord-Overijssel (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";68.2;31.0
403;Noord-Overijssel (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";90.3;41.0
404;Noord-Overijssel (CR);"9e-10e 10%-groep; meer dan 24 400 euro";37.6;17.0
405;Zuidwest-Overijssel (CR);Totaal personen met 52 weken inkomen;98.1;100.0
406;Zuidwest-Overijssel (CR);"1e 10%-groep; minder dan  6 700 euro";10.1;10.0
407;Zuidwest-Overijssel (CR);"2e 10%-groep;  6 700 tot  9 100 euro";10.5;11.0
408;Zuidwest-Overijssel (CR);"3e 10%-groep;  9 100 tot 11 600 euro";10.5;11.0
409;Zuidwest-Overijssel (CR);"4e 10%-groep; 11 600 tot 13 800 euro";10.3;11.0
410;Zuidwest-Overijssel (CR);"5e 10%-groep; 13 800 tot 15 800 euro";10.0;10.0
411;Zuidwest-Overijssel (CR);"6e 10%-groep; 15 800 tot 18 200 euro";10.4;11.0
412;Zuidwest-Overijssel (CR);"7e 10%-groep; 18 200 tot 20 900 euro";10.0;10.0
413;Zuidwest-Overijssel (CR);"8e 10%-groep; 20 900 tot 24 400 euro";9.8;10.0
414;Zuidwest-Overijssel (CR);"9e 10%-groep; 24 400 tot 30 400 euro";8.9;9.0
415;Zuidwest-Overijssel (CR);"10e 10%-groep; meer dan 30 400  euro";7.5;8.0
416;Zuidwest-Overijssel (CR);"1e 10%-groep; minder dan 6 700 euro";10.1;10.0
417;Zuidwest-Overijssel (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";31.3;32.0
418;Zuidwest-Overijssel (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";40.3;41.0
419;Zuidwest-Overijssel (CR);"9e-10e 10%-groep; meer dan 24 400 euro";16.4;17.0
420;Twente (CR);Totaal personen met 52 weken inkomen;403.4;100.0
421;Twente (CR);"1e 10%-groep; minder dan  6 700 euro";44.7;11.0
422;Twente (CR);"2e 10%-groep;  6 700 tot  9 100 euro";45.2;11.0
423;Twente (CR);"3e 10%-groep;  9 100 tot 11 600 euro";44.6;11.0
424;Twente (CR);"4e 10%-groep; 11 600 tot 13 800 euro";43.7;11.0
425;Twente (CR);"5e 10%-groep; 13 800 tot 15 800 euro";42.6;11.0
426;Twente (CR);"6e 10%-groep; 15 800 tot 18 200 euro";41.2;10.0
427;Twente (CR);"7e 10%-groep; 18 200 tot 20 900 euro";39.8;10.0
428;Twente (CR);"8e 10%-groep; 20 900 tot 24 400 euro";37.3;9.0
429;Twente (CR);"9e 10%-groep; 24 400 tot 30 400 euro";34.8;9.0
430;Twente (CR);"10e 10%-groep; meer dan 30 400  euro";29.6;7.0
431;Twente (CR);"1e 10%-groep; minder dan 6 700 euro";44.7;11.0
432;Twente (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";133.5;33.0
433;Twente (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";160.9;40.0
434;Twente (CR);"9e-10e 10%-groep; meer dan 24 400 euro";64.4;16.0
435;Veluwe (CR);Totaal personen met 52 weken inkomen;418.0;100.0
436;Veluwe (CR);"1e 10%-groep; minder dan  6 700 euro";47.4;11.0
437;Veluwe (CR);"2e 10%-groep;  6 700 tot  9 100 euro";43.1;10.0
438;Veluwe (CR);"3e 10%-groep;  9 100 tot 11 600 euro";40.5;10.0
439;Veluwe (CR);"4e 10%-groep; 11 600 tot 13 800 euro";39.0;9.0
440;Veluwe (CR);"5e 10%-groep; 13 800 tot 15 800 euro";39.3;9.0
441;Veluwe (CR);"6e 10%-groep; 15 800 tot 18 200 euro";40.4;10.0
442;Veluwe (CR);"7e 10%-groep; 18 200 tot 20 900 euro";41.2;10.0
443;Veluwe (CR);"8e 10%-groep; 20 900 tot 24 400 euro";41.2;10.0
444;Veluwe (CR);"9e 10%-groep; 24 400 tot 30 400 euro";42.7;10.0
445;Veluwe (CR);"10e 10%-groep; meer dan 30 400  euro";43.4;10.0
446;Veluwe (CR);"1e 10%-groep; minder dan 6 700 euro";47.4;11.0
447;Veluwe (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";122.5;29.0
448;Veluwe (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";162.1;39.0
449;Veluwe (CR);"9e-10e 10%-groep; meer dan 24 400 euro";86.0;21.0
450;Achterhoek (CR);Totaal personen met 52 weken inkomen;257.9;100.0
451;Achterhoek (CR);"1e 10%-groep; minder dan  6 700 euro";28.2;11.0
452;Achterhoek (CR);"2e 10%-groep;  6 700 tot  9 100 euro";28.2;11.0
453;Achterhoek (CR);"3e 10%-groep;  9 100 tot 11 600 euro";27.1;11.0
454;Achterhoek (CR);"4e 10%-groep; 11 600 tot 13 800 euro";28.3;11.0
455;Achterhoek (CR);"5e 10%-groep; 13 800 tot 15 800 euro";26.3;10.0
456;Achterhoek (CR);"6e 10%-groep; 15 800 tot 18 200 euro";26.8;10.0
457;Achterhoek (CR);"7e 10%-groep; 18 200 tot 20 900 euro";25.8;10.0
458;Achterhoek (CR);"8e 10%-groep; 20 900 tot 24 400 euro";24.6;10.0
459;Achterhoek (CR);"9e 10%-groep; 24 400 tot 30 400 euro";22.5;9.0
460;Achterhoek (CR);"10e 10%-groep; meer dan 30 400  euro";20.2;8.0
461;Achterhoek (CR);"1e 10%-groep; minder dan 6 700 euro";28.2;11.0
462;Achterhoek (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";83.6;32.0
463;Achterhoek (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";103.5;40.0
464;Achterhoek (CR);"9e-10e 10%-groep; meer dan 24 400 euro";42.7;17.0
465;Arnhem/Nijmegen (CR);Totaal personen met 52 weken inkomen;471.2;100.0
466;Arnhem/Nijmegen (CR);"1e 10%-groep; minder dan  6 700 euro";47.1;10.0
467;Arnhem/Nijmegen (CR);"2e 10%-groep;  6 700 tot  9 100 euro";47.5;10.0
468;Arnhem/Nijmegen (CR);"3e 10%-groep;  9 100 tot 11 600 euro";48.3;10.0
469;Arnhem/Nijmegen (CR);"4e 10%-groep; 11 600 tot 13 800 euro";48.9;10.0
470;Arnhem/Nijmegen (CR);"5e 10%-groep; 13 800 tot 15 800 euro";49.5;11.0
471;Arnhem/Nijmegen (CR);"6e 10%-groep; 15 800 tot 18 200 euro";49.1;10.0
472;Arnhem/Nijmegen (CR);"7e 10%-groep; 18 200 tot 20 900 euro";48.7;10.0
473;Arnhem/Nijmegen (CR);"8e 10%-groep; 20 900 tot 24 400 euro";45.8;10.0
474;Arnhem/Nijmegen (CR);"9e 10%-groep; 24 400 tot 30 400 euro";44.2;9.0
475;Arnhem/Nijmegen (CR);"10e 10%-groep; meer dan 30 400  euro";42.1;9.0
476;Arnhem/Nijmegen (CR);"1e 10%-groep; minder dan 6 700 euro";47.1;10.0
477;Arnhem/Nijmegen (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";144.7;31.0
478;Arnhem/Nijmegen (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";193.1;41.0
479;Arnhem/Nijmegen (CR);"9e-10e 10%-groep; meer dan 24 400 euro";86.3;18.0
480;Zuidwest-Gelderland (CR);Totaal personen met 52 weken inkomen;148.2;100.0
481;Zuidwest-Gelderland (CR);"1e 10%-groep; minder dan  6 700 euro";15.9;11.0
482;Zuidwest-Gelderland (CR);"2e 10%-groep;  6 700 tot  9 100 euro";14.3;10.0
483;Zuidwest-Gelderland (CR);"3e 10%-groep;  9 100 tot 11 600 euro";14.2;10.0
484;Zuidwest-Gelderland (CR);"4e 10%-groep; 11 600 tot 13 800 euro";14.8;10.0
485;Zuidwest-Gelderland (CR);"5e 10%-groep; 13 800 tot 15 800 euro";13.7;9.0
486;Zuidwest-Gelderland (CR);"6e 10%-groep; 15 800 tot 18 200 euro";14.0;10.0
487;Zuidwest-Gelderland (CR);"7e 10%-groep; 18 200 tot 20 900 euro";14.7;10.0
488;Zuidwest-Gelderland (CR);"8e 10%-groep; 20 900 tot 24 400 euro";15.2;10.0
489;Zuidwest-Gelderland (CR);"9e 10%-groep; 24 400 tot 30 400 euro";15.6;11.0
490;Zuidwest-Gelderland (CR);"10e 10%-groep; meer dan 30 400  euro";15.8;11.0
491;Zuidwest-Gelderland (CR);"1e 10%-groep; minder dan 6 700 euro";15.9;11.0
492;Zuidwest-Gelderland (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";43.2;29.0
493;Zuidwest-Gelderland (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";57.7;39.0
494;Zuidwest-Gelderland (CR);"9e-10e 10%-groep; meer dan 24 400 euro";31.4;21.0
495;Utrecht (CR);Totaal personen met 52 weken inkomen;774.1;100.0
496;Utrecht (CR);"1e 10%-groep; minder dan  6 700 euro";74.9;10.0
497;Utrecht (CR);"2e 10%-groep;  6 700 tot  9 100 euro";70.5;9.0
498;Utrecht (CR);"3e 10%-groep;  9 100 tot 11 600 euro";68.2;9.0
499;Utrecht (CR);"4e 10%-groep; 11 600 tot 13 800 euro";68.5;9.0
500;Utrecht (CR);"5e 10%-groep; 13 800 tot 15 800 euro";71.4;9.0
501;Utrecht (CR);"6e 10%-groep; 15 800 tot 18 200 euro";75.0;10.0
502;Utrecht (CR);"7e 10%-groep; 18 200 tot 20 900 euro";78.1;10.0
503;Utrecht (CR);"8e 10%-groep; 20 900 tot 24 400 euro";81.1;11.0
504;Utrecht (CR);"9e 10%-groep; 24 400 tot 30 400 euro";85.9;11.0
505;Utrecht (CR);"10e 10%-groep; meer dan 30 400  euro";100.6;13.0
506;Utrecht (CR);"1e 10%-groep; minder dan 6 700 euro";74.9;10.0
507;Utrecht (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";207.2;27.0
508;Utrecht (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";305.6;40.0
509;Utrecht (CR);"9e-10e 10%-groep; meer dan 24 400 euro";186.5;24.0
510;Kop van Noord-Holland (CR);Totaal personen met 52 weken inkomen;241.1;100.0
511;Kop van Noord-Holland (CR);"1e 10%-groep; minder dan  6 700 euro";25.8;11.0
512;Kop van Noord-Holland (CR);"2e 10%-groep;  6 700 tot  9 100 euro";23.2;10.0
513;Kop van Noord-Holland (CR);"3e 10%-groep;  9 100 tot 11 600 euro";22.9;10.0
514;Kop van Noord-Holland (CR);"4e 10%-groep; 11 600 tot 13 800 euro";24.0;10.0
515;Kop van Noord-Holland (CR);"5e 10%-groep; 13 800 tot 15 800 euro";23.8;10.0
516;Kop van Noord-Holland (CR);"6e 10%-groep; 15 800 tot 18 200 euro";24.4;10.0
517;Kop van Noord-Holland (CR);"7e 10%-groep; 18 200 tot 20 900 euro";24.9;10.0
518;Kop van Noord-Holland (CR);"8e 10%-groep; 20 900 tot 24 400 euro";25.1;10.0
519;Kop van Noord-Holland (CR);"9e 10%-groep; 24 400 tot 30 400 euro";25.4;11.0
520;Kop van Noord-Holland (CR);"10e 10%-groep; meer dan 30 400  euro";21.6;9.0
521;Kop van Noord-Holland (CR);"1e 10%-groep; minder dan 6 700 euro";25.8;11.0
522;Kop van Noord-Holland (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";70.1;29.0
523;Kop van Noord-Holland (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";98.2;41.0
524;Kop van Noord-Holland (CR);"9e-10e 10%-groep; meer dan 24 400 euro";46.9;20.0
525;Alkmaar en omgeving (CR);Totaal personen met 52 weken inkomen;151.5;100.0
526;Alkmaar en omgeving (CR);"1e 10%-groep; minder dan  6 700 euro";15.0;10.0
527;Alkmaar en omgeving (CR);"2e 10%-groep;  6 700 tot  9 100 euro";14.4;10.0
528;Alkmaar en omgeving (CR);"3e 10%-groep;  9 100 tot 11 600 euro";14.5;10.0
529;Alkmaar en omgeving (CR);"4e 10%-groep; 11 600 tot 13 800 euro";14.4;10.0
530;Alkmaar en omgeving (CR);"5e 10%-groep; 13 800 tot 15 800 euro";14.8;10.0
531;Alkmaar en omgeving (CR);"6e 10%-groep; 15 800 tot 18 200 euro";15.4;10.0
532;Alkmaar en omgeving (CR);"7e 10%-groep; 18 200 tot 20 900 euro";15.1;10.0
533;Alkmaar en omgeving (CR);"8e 10%-groep; 20 900 tot 24 400 euro";15.4;10.0
534;Alkmaar en omgeving (CR);"9e 10%-groep; 24 400 tot 30 400 euro";16.0;11.0
535;Alkmaar en omgeving (CR);"10e 10%-groep; meer dan 30 400  euro";16.5;11.0
536;Alkmaar en omgeving (CR);"1e 10%-groep; minder dan 6 700 euro";15.0;10.0
537;Alkmaar en omgeving (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";43.3;29.0
538;Alkmaar en omgeving (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";60.8;40.0
539;Alkmaar en omgeving (CR);"9e-10e 10%-groep; meer dan 24 400 euro";32.5;21.0
540;IJmond (CR);Totaal personen met 52 weken inkomen;128.8;100.0
541;IJmond (CR);"1e 10%-groep; minder dan  6 700 euro";12.3;10.0
542;IJmond (CR);"2e 10%-groep;  6 700 tot  9 100 euro";13.3;10.0
543;IJmond (CR);"3e 10%-groep;  9 100 tot 11 600 euro";11.4;9.0
544;IJmond (CR);"4e 10%-groep; 11 600 tot 13 800 euro";11.4;9.0
545;IJmond (CR);"5e 10%-groep; 13 800 tot 15 800 euro";11.8;9.0
546;IJmond (CR);"6e 10%-groep; 15 800 tot 18 200 euro";12.6;10.0
547;IJmond (CR);"7e 10%-groep; 18 200 tot 20 900 euro";12.8;10.0
548;IJmond (CR);"8e 10%-groep; 20 900 tot 24 400 euro";14.2;11.0
549;IJmond (CR);"9e 10%-groep; 24 400 tot 30 400 euro";14.6;11.0
550;IJmond (CR);"10e 10%-groep; meer dan 30 400  euro";14.5;11.0
551;IJmond (CR);"1e 10%-groep; minder dan 6 700 euro";12.3;10.0
552;IJmond (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";36.1;28.0
553;IJmond (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";51.4;40.0
554;IJmond (CR);"9e-10e 10%-groep; meer dan 24 400 euro";29.0;23.0
555;Agglomeratie Haarlem (CR);Totaal personen met 52 weken inkomen;152.4;100.0
556;Agglomeratie Haarlem (CR);"1e 10%-groep; minder dan  6 700 euro";12.5;8.0
557;Agglomeratie Haarlem (CR);"2e 10%-groep;  6 700 tot  9 100 euro";14.0;9.0
558;Agglomeratie Haarlem (CR);"3e 10%-groep;  9 100 tot 11 600 euro";14.7;10.0
559;Agglomeratie Haarlem (CR);"4e 10%-groep; 11 600 tot 13 800 euro";14.1;9.0
560;Agglomeratie Haarlem (CR);"5e 10%-groep; 13 800 tot 15 800 euro";15.1;10.0
561;Agglomeratie Haarlem (CR);"6e 10%-groep; 15 800 tot 18 200 euro";14.9;10.0
562;Agglomeratie Haarlem (CR);"7e 10%-groep; 18 200 tot 20 900 euro";15.1;10.0
563;Agglomeratie Haarlem (CR);"8e 10%-groep; 20 900 tot 24 400 euro";15.2;10.0
564;Agglomeratie Haarlem (CR);"9e 10%-groep; 24 400 tot 30 400 euro";15.7;10.0
565;Agglomeratie Haarlem (CR);"10e 10%-groep; meer dan 30 400  euro";20.9;14.0
566;Agglomeratie Haarlem (CR);"1e 10%-groep; minder dan 6 700 euro";12.5;8.0
567;Agglomeratie Haarlem (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";42.9;28.0
568;Agglomeratie Haarlem (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";60.4;40.0
569;Agglomeratie Haarlem (CR);"9e-10e 10%-groep; meer dan 24 400 euro";36.6;24.0
570;Zaanstreek (CR);Totaal personen met 52 weken inkomen;107.0;100.0
571;Zaanstreek (CR);"1e 10%-groep; minder dan  6 700 euro";10.0;9.0
572;Zaanstreek (CR);"2e 10%-groep;  6 700 tot  9 100 euro";10.5;10.0
573;Zaanstreek (CR);"3e 10%-groep;  9 100 tot 11 600 euro";10.3;10.0
574;Zaanstreek (CR);"4e 10%-groep; 11 600 tot 13 800 euro";10.9;10.0
575;Zaanstreek (CR);"5e 10%-groep; 13 800 tot 15 800 euro";10.8;10.0
576;Zaanstreek (CR);"6e 10%-groep; 15 800 tot 18 200 euro";11.1;10.0
577;Zaanstreek (CR);"7e 10%-groep; 18 200 tot 20 900 euro";11.1;10.0
578;Zaanstreek (CR);"8e 10%-groep; 20 900 tot 24 400 euro";11.7;11.0
579;Zaanstreek (CR);"9e 10%-groep; 24 400 tot 30 400 euro";11.0;10.0
580;Zaanstreek (CR);"10e 10%-groep; meer dan 30 400  euro";9.6;9.0
581;Zaanstreek (CR);"1e 10%-groep; minder dan 6 700 euro";10.0;9.0
582;Zaanstreek (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";31.8;30.0
583;Zaanstreek (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";44.6;42.0
584;Zaanstreek (CR);"9e-10e 10%-groep; meer dan 24 400 euro";20.6;19.0
585;Groot-Amsterdam (CR);Totaal personen met 52 weken inkomen;801.7;100.0
586;Groot-Amsterdam (CR);"1e 10%-groep; minder dan  6 700 euro";67.0;8.0
587;Groot-Amsterdam (CR);"2e 10%-groep;  6 700 tot  9 100 euro";71.2;9.0
588;Groot-Amsterdam (CR);"3e 10%-groep;  9 100 tot 11 600 euro";81.6;10.0
589;Groot-Amsterdam (CR);"4e 10%-groep; 11 600 tot 13 800 euro";75.9;10.0
590;Groot-Amsterdam (CR);"5e 10%-groep; 13 800 tot 15 800 euro";78.9;10.0
591;Groot-Amsterdam (CR);"6e 10%-groep; 15 800 tot 18 200 euro";80.7;10.0
592;Groot-Amsterdam (CR);"7e 10%-groep; 18 200 tot 20 900 euro";83.5;10.0
593;Groot-Amsterdam (CR);"8e 10%-groep; 20 900 tot 24 400 euro";84.8;11.0
594;Groot-Amsterdam (CR);"9e 10%-groep; 24 400 tot 30 400 euro";84.8;11.0
595;Groot-Amsterdam (CR);"10e 10%-groep; meer dan 30 400  euro";93.2;12.0
596;Groot-Amsterdam (CR);"1e 10%-groep; minder dan 6 700 euro";67.0;8.0
597;Groot-Amsterdam (CR);"2e-4e 10%-groep;  6 700 tot 13 800 euro";228.7;29.0
598;Groot-Amsterdam (CR);"5e-8e 10%-groep; 13 800 tot 24 400 euro";328.0;41.0
599;Groot-Amsterdam (CR);"9e-10e 10%-groep; meer dan 24 400 euro";178.0;22.0
600;Het Gooi en Vechtstreek (CR);Totaal personen met 52 weken inkomen;165.3;100.0
601;Het Gooi en Vechtstreek (CR);"1e 10%-groep; minder dan  6 700 euro";14.2;9.0
602;Het Gooi en Vechtstreek (CR);"2e 10%-groep;  6 700 tot  9 100 euro";15.3;9.0
603;Het Gooi en Vechtstreek (CR);"3e 10%-groep;  9 100 tot 11 600 euro";14.2;9.0
