ID;SectorBedrijfstak;Perioden;CBSKoersindex_1;CBSHerbeleggingsindex_2
3462;6;1986 januari;184.6;197.3
3463;6;1986 februari;176.3;188.4
3464;6;1986 maart;188.8;202.2
3465;6;1986 april;187.7;202.2
3466;6;1986 mei;201.3;219.7
3467;6;1986 juni;199.5;218.4
3468;6;1986 juli;201.0;219.9
3469;6;1986 augustus;208.7;229.0
3470;6;1986 september;199.7;219.3
3471;6;1986 oktober;205.4;225.8
3472;6;1986 november;211.4;232.4
3473;6;1986 december;206.1;226.7
3474;6;1987 januari;193.6;212.8
3475;6;1987 februari;192.5;211.9
3476;6;1987 maart;197.1;217.0
3477;6;1987 april;203.0;224.4
3478;6;1987 mei;194.0;217.2
3479;6;1987 juni;205.5;230.8
3480;6;1987 juli;215.6;241.9
3481;6;1987 augustus;216.2;243.0
3482;6;1987 september;212.0;238.9
3483;6;1987 oktober;154.4;174.1
3484;6;1987 november;129.9;146.5
3485;6;1987 december;138.9;156.6
3486;6;1988 januari;144.6;162.9
3487;6;1988 februari;155.6;175.2
3488;6;1988 maart;167.3;188.8
3489;6;1988 april;170.6;193.8
3490;6;1988 mei;169.2;195.1
3491;6;1988 juni;185.2;214.4
3492;6;1988 juli;190.7;220.6
3493;6;1988 augustus;185.2;215.0
3494;6;1988 september;193.6;225.2
3495;6;1988 oktober;201.4;234.3
3496;6;1988 november;198.5;231.0
3497;6;1988 december;208.5;242.7
3498;6;1989 januari;220.1;256.2
3499;6;1989 februari;218.7;254.6
3500;6;1989 maart;231.4;269.5
3501;6;1989 april;248.4;291.8
3502;6;1989 mei;245.1;290.6
3503;6;1989 juni;255.7;304.0
3504;6;1989 juli;258.0;306.7
3505;6;1989 augustus;259.2;309.5
3506;6;1989 september;262.7;313.8
3507;6;1989 oktober;242.7;290.0
3508;6;1989 november;244.6;292.3
3509;6;1989 december;247.2;295.5
3510;6;1990 januari;234.9;280.8
3511;6;1990 februari;224.1;267.8
3512;6;1990 maart;244.1;291.9
3513;6;1990 april;249.5;301.3
3514;6;1990 mei;259.5;317.2
3515;6;1990 juni;261.9;321.1
3516;6;1990 juli;260.4;319.3
3517;6;1990 augustus;228.1;280.6
3518;6;1990 september;209.2;257.7
3519;6;1990 oktober;220.5;271.8
3520;6;1990 november;213.4;263.1
3521;6;1990 december;214.3;264.1
3522;6;1991 januari;213.3;263.0
3523;6;1991 februari;233.2;287.5
3524;6;1991 maart;250.1;308.4
3525;6;1991 april;250.9;312.3
3526;6;1991 mei;249.7;315.4
3527;6;1991 juni;242.6;306.8
3528;6;1991 juli;243.9;308.4
3529;6;1991 augustus;243.9;309.0
3530;6;1991 september;243.0;308.3
3531;6;1991 oktober;241.5;306.4
3532;6;1991 november;239.2;303.5
3533;6;1991 december;239.7;304.3
3534;6;1992 januari;254.2;322.8
3535;6;1992 februari;265.2;336.8
3536;6;1992 maart;266.0;337.9
3537;6;1992 april;272.9;350.7
3538;6;1992 mei;279.4;363.2
3539;6;1992 juni;266.9;347.1
3540;6;1992 juli;255.2;332.4
3541;6;1992 augustus;243.8;317.9
3542;6;1992 september;245.2;320.2
3543;6;1992 oktober;227.5;297.1
3544;6;1992 november;229.7;300.1
3545;6;1992 december;234.8;306.8
3546;6;1993 januari;238.4;311.5
3547;6;1993 februari;244.5;319.7
3548;6;1993 maart;260.1;341.2
3549;6;1993 april;260.8;343.6
3550;6;1993 mei;254.2;339.2
3551;6;1993 juni;267.2;356.8
3552;6;1993 juli;277.7;370.9
3553;6;1993 augustus;299.3;399.9
3554;6;1993 september;287.1;384.6
3555;6;1993 oktober;313.2;419.8
3556;6;1993 november;314.6;421.7
3557;6;1993 december;340.7;456.7
3558;6;1994 januari;364.3;488.4
3559;6;1994 februari;355.0;476.2
3560;6;1994 maart;344.3;461.7
3561;6;1994 april;352.5;475.6
3562;6;1994 mei;346.5;472.0
3563;6;1994 juni;329.8;449.5
3564;6;1994 juli;346.9;472.9
3565;6;1994 augustus;359.3;491.5
3566;6;1994 september;351.2;481.0
3567;6;1994 oktober;353.9;484.8
3568;6;1994 november;353.9;484.8
3569;6;1994 december;366.9;502.6
3570;6;1995 januari;361.6;495.4
3571;6;1995 februari;362.5;496.9
3572;6;1995 maart;349.8;479.6
3573;6;1995 april;361.7;499.5
3574;6;1995 mei;377.4;527.9
3575;6;1995 juni;379.1;530.6
3576;6;1995 juli;399.4;559.0
3577;6;1995 augustus;400.7;562.2
3578;6;1995 september;404.4;569.4
3579;6;1995 oktober;399.2;562.2
3580;6;1995 november;404.6;569.8
3581;6;1995 december;403.6;568.5
3582;6;1996 januari;434.2;611.6
3583;6;1996 februari;453.7;639.3
3584;6;1996 maart;477.2;672.5
3585;6;1996 april;490.3;695.7
3586;6;1996 mei;504.7;723.6
3587;6;1996 juni;506.7;726.7
3588;6;1996 juli;479.3;687.4
3589;6;1996 augustus;497.3;714.7
3590;6;1996 september;510.6;736.3
3591;6;1996 oktober;508.4;733.3
3592;6;1996 november;531.0;766.0
3593;6;1996 december;537.0;774.7
3594;6;1997 januari;561.3;809.6
3595;6;1997 februari;598.4;863.4
3596;6;1997 maart;606.5;875.2
3597;6;1997 april;616.3;894.1
3598;6;1997 mei;639.2;935.4
3599;6;1997 juni;682.2;998.5
3600;6;1997 juli;747.0;1093.7
3601;6;1997 augustus;675.0;989.5
3602;6;1997 september;715.2;1051.2
3603;6;1997 oktober;661.4;972.3
3604;6;1997 november;673.9;990.7
3605;6;1997 december;685.1;1007.2
3606;6;1998 januari;723.5;1063.7
3607;6;1998 februari;808.1;1188.3
3608;6;1998 maart;852.6;1255.5
3609;6;1998 april;814.3;1206.5
3610;6;1998 mei;857.9;1277.0
3611;6;1998 juni;861.1;1282.2
3612;6;1998 juli;900.3;1341.2
3613;6;1998 augustus;816.5;1218.1
3614;6;1998 september;741.0;1107.8
3615;6;1998 oktober;762.0;1139.6
3616;6;1998 november;789.4;1180.7
3617;6;1998 december;823.0;1263.6
3618;6;1999 januari;861.2;1322.4
3619;6;1999 februari;865.8;1329.6
3620;6;1999 maart;824.2;1266.3
3621;6;1999 april;851.3;1314.4
3622;6;1999 mei;862.5;1341.3
3623;6;1999 juni;866.0;1347.3
3624;6;1999 juli;850.5;1323.5
3625;6;1999 augustus;857.7;1337.6
3626;6;1999 september;834.8;1303.4
3627;6;1999 oktober;855.3;1335.4
3628;6;1999 november;946.4;1477.9
3629;6;1999 december;1143.0;1784.9
3630;6;2000 januari;1093.0;1706.7
3631;6;2000 februari;1329.7;2076.7
3632;6;2000 maart;1207.7;1887.4
3633;6;2000 april;1142.6;1790.0
3634;6;2000 mei;1064.8;1677.7
3635;6;2000 juni;1092.8;1722.5
3636;6;2000 juli;1061.1;1672.6
3637;6;2000 augustus;1040.3;1641.1
3638;6;2000 september;982.1;1551.2
3639;6;2000 oktober;975.1;1540.4
3640;6;2000 november;869.7;1373.8
3641;6;2000 december;842.5;1330.9
3642;6;2001 januari;894.2;1412.6
3643;6;2001 februari;829.4;1310.5
3644;6;2001 maart;777.8;1230.4
3645;6;2001 april;801.9;1273.4
3646;6;2001 mei;796.7;1273.0
3647;6;2001 juni;735.4;1175.6
3648;6;2001 juli;685.8;1096.9
3649;6;2001 augustus;633.2;1014.5
3650;6;2001 september;556.9;893.8
3651;6;2001 oktober;578.5;928.7
3652;6;2001 november;613.6;985.1
3653;6;2001 december;628.6;1009.2
3654;6;2002 januari;627.1;1007.2
3655;6;2002 februari;623.2;1001.0
3656;6;2002 maart;667.4;1072.4
3657;6;2002 april;636.1;1028.5
3658;6;2002 mei;580.9;945.0
3659;6;2002 juni;535.5;871.7
3660;6;2002 juli;468.1;762.4
3661;6;2002 augustus;472.2;772.0
3662;6;2002 september;400.8;655.8
3663;6;2002 oktober;434.2;710.5
3664;6;2002 november;452.5;740.5
3665;6;2002 december;414.4;678.2
3666;6;2003 januari;390.7;639.8
3667;6;2003 februari;332.5;544.5
3668;6;2003 maart;329.9;540.9
3669;6;2003 april;358.4;594.0
3670;6;2003 mei;369.8;616.0
3671;6;2003 juni;385.0;641.6
3672;6;2003 juli;406.5;677.8
3673;6;2003 augustus;437.7;731.2
3674;6;2003 september;415.8;695.2
3675;6;2003 oktober;435.8;728.7
3676;6;2003 november;442.0;739.1
3677;6;2003 december;437.7;731.8
3678;7;1952 december;;
3679;7;1953 januari;;
3680;7;1953 februari;;
3681;7;1953 maart;;
3682;7;1953 april;;
3683;7;1953 mei;;
3684;7;1953 juni;;
3685;7;1953 juli;;
3686;7;1953 augustus;;
3687;7;1953 september;;
3688;7;1953 oktober;;
3689;7;1953 november;;
3690;7;1953 december;;
3691;7;1954 januari;;
3692;7;1954 februari;;
3693;7;1954 maart;;
3694;7;1954 april;;
3695;7;1954 mei;;
3696;7;1954 juni;;
3697;7;1954 juli;;
3698;7;1954 augustus;;
3699;7;1954 september;;
3700;7;1954 oktober;;
3701;7;1954 november;;
3702;7;1954 december;;
3703;7;1955 januari;;
3704;7;1955 februari;;
3705;7;1955 maart;;
3706;7;1955 april;;
3707;7;1955 mei;;
3708;7;1955 juni;;
3709;7;1955 juli;;
3710;7;1955 augustus;;
3711;7;1955 september;;
3712;7;1955 oktober;;
3713;7;1955 november;;
3714;7;1955 december;;
3715;7;1956 januari;;
3716;7;1956 februari;;
3717;7;1956 maart;;
3718;7;1956 april;;
3719;7;1956 mei;;
3720;7;1956 juni;;
3721;7;1956 juli;;
3722;7;1956 augustus;;
3723;7;1956 september;;
3724;7;1956 oktober;;
3725;7;1956 november;;
3726;7;1956 december;;
3727;7;1957 januari;;
3728;7;1957 februari;;
3729;7;1957 maart;;
3730;7;1957 april;;
3731;7;1957 mei;;
3732;7;1957 juni;;
3733;7;1957 juli;;
3734;7;1957 augustus;;
3735;7;1957 september;;
3736;7;1957 oktober;;
3737;7;1957 november;;
3738;7;1957 december;;
3739;7;1958 januari;;
3740;7;1958 februari;;
3741;7;1958 maart;;
3742;7;1958 april;;
3743;7;1958 mei;;
3744;7;1958 juni;;
3745;7;1958 juli;;
3746;7;1958 augustus;;
3747;7;1958 september;;
3748;7;1958 oktober;;
3749;7;1958 november;;
3750;7;1958 december;;
3751;7;1959 januari;;
3752;7;1959 februari;;
3753;7;1959 maart;;
3754;7;1959 april;;
3755;7;1959 mei;;
3756;7;1959 juni;;
3757;7;1959 juli;;
3758;7;1959 augustus;;
3759;7;1959 september;;
3760;7;1959 oktober;;
3761;7;1959 november;;
3762;7;1959 december;;
3763;7;1960 januari;;
3764;7;1960 februari;;
3765;7;1960 maart;;
3766;7;1960 april;;
3767;7;1960 mei;;
3768;7;1960 juni;;
3769;7;1960 juli;;
3770;7;1960 augustus;;
3771;7;1960 september;;
3772;7;1960 oktober;;
3773;7;1960 november;;
3774;7;1960 december;;
3775;7;1961 januari;;
3776;7;1961 februari;;
3777;7;1961 maart;;
3778;7;1961 april;;
3779;7;1961 mei;;
3780;7;1961 juni;;
3781;7;1961 juli;;
3782;7;1961 augustus;;
3783;7;1961 september;;
3784;7;1961 oktober;;
3785;7;1961 november;;
3786;7;1961 december;;
3787;7;1962 januari;;
3788;7;1962 februari;;
3789;7;1962 maart;;
3790;7;1962 april;;
3791;7;1962 mei;;
3792;7;1962 juni;;
3793;7;1962 juli;;
3794;7;1962 augustus;;
3795;7;1962 september;;
3796;7;1962 oktober;;
3797;7;1962 november;;
3798;7;1962 december;;
3799;7;1963 januari;;
3800;7;1963 februari;;
3801;7;1963 maart;;
3802;7;1963 april;;
3803;7;1963 mei;;
3804;7;1963 juni;;
3805;7;1963 juli;;
3806;7;1963 augustus;;
3807;7;1963 september;;
3808;7;1963 oktober;;
3809;7;1963 november;;
3810;7;1963 december;;
3811;7;1964 januari;;
3812;7;1964 februari;;
3813;7;1964 maart;;
3814;7;1964 april;;
3815;7;1964 mei;;
3816;7;1964 juni;;
3817;7;1964 juli;;
3818;7;1964 augustus;;
3819;7;1964 september;;
3820;7;1964 oktober;;
3821;7;1964 november;;
3822;7;1964 december;;
3823;7;1965 januari;;
3824;7;1965 februari;;
3825;7;1965 maart;;
3826;7;1965 april;;
3827;7;1965 mei;;
3828;7;1965 juni;;
3829;7;1965 juli;;
3830;7;1965 augustus;;
3831;7;1965 september;;
3832;7;1965 oktober;;
3833;7;1965 november;;
3834;7;1965 december;;
3835;7;1966 januari;;
3836;7;1966 februari;;
3837;7;1966 maart;;
3838;7;1966 april;;
3839;7;1966 mei;;
3840;7;1966 juni;;
3841;7;1966 juli;;
3842;7;1966 augustus;;
3843;7;1966 september;;
3844;7;1966 oktober;;
3845;7;1966 november;;
3846;7;1966 december;;
3847;7;1967 januari;;
3848;7;1967 februari;;
3849;7;1967 maart;;
3850;7;1967 april;;
3851;7;1967 mei;;
3852;7;1967 juni;;
3853;7;1967 juli;;
3854;7;1967 augustus;;
3855;7;1967 september;;
3856;7;1967 oktober;;
3857;7;1967 november;;
3858;7;1967 december;;
3859;7;1968 januari;;
3860;7;1968 februari;;
3861;7;1968 maart;;
3862;7;1968 april;;
3863;7;1968 mei;;
3864;7;1968 juni;;
3865;7;1968 juli;;
3866;7;1968 augustus;;
3867;7;1968 september;;
3868;7;1968 oktober;;
3869;7;1968 november;;
3870;7;1968 december;;
3871;7;1969 januari;;
3872;7;1969 februari;;
3873;7;1969 maart;;
3874;7;1969 april;;
3875;7;1969 mei;;
3876;7;1969 juni;;
3877;7;1969 juli;;
3878;7;1969 augustus;;
3879;7;1969 september;;
3880;7;1969 oktober;;
3881;7;1969 november;;
3882;7;1969 december;;
3883;7;1970 januari;;
3884;7;1970 februari;;
3885;7;1970 maart;;
3886;7;1970 april;;
3887;7;1970 mei;;
3888;7;1970 juni;;
3889;7;1970 juli;;
3890;7;1970 augustus;;
3891;7;1970 september;;
3892;7;1970 oktober;;
3893;7;1970 november;;
3894;7;1970 december;;
3895;7;1971 januari;;
3896;7;1971 februari;;
3897;7;1971 maart;;
3898;7;1971 april;;
3899;7;1971 mei;;
3900;7;1971 juni;;
3901;7;1971 juli;;
3902;7;1971 augustus;;
3903;7;1971 september;;
3904;7;1971 oktober;;
3905;7;1971 november;;
3906;7;1971 december;;
3907;7;1972 januari;;
3908;7;1972 februari;;
3909;7;1972 maart;;
3910;7;1972 april;;
3911;7;1972 mei;;
3912;7;1972 juni;;
3913;7;1972 juli;;
3914;7;1972 augustus;;
3915;7;1972 september;;
3916;7;1972 oktober;;
3917;7;1972 november;;
3918;7;1972 december;;
3919;7;1973 januari;;
3920;7;1973 februari;;
3921;7;1973 maart;;
3922;7;1973 april;;
3923;7;1973 mei;;
3924;7;1973 juni;;
3925;7;1973 juli;;
3926;7;1973 augustus;;
3927;7;1973 september;;
3928;7;1973 oktober;;
3929;7;1973 november;;
3930;7;1973 december;;
3931;7;1974 januari;;
3932;7;1974 februari;;
3933;7;1974 maart;;
3934;7;1974 april;;
3935;7;1974 mei;;
3936;7;1974 juni;;
3937;7;1974 juli;;
3938;7;1974 augustus;;
3939;7;1974 september;;
3940;7;1974 oktober;;
3941;7;1974 november;;
3942;7;1974 december;;
3943;7;1975 januari;;
3944;7;1975 februari;;
3945;7;1975 maart;;
3946;7;1975 april;;
3947;7;1975 mei;;
3948;7;1975 juni;;
3949;7;1975 juli;;
3950;7;1975 augustus;;
3951;7;1975 september;;
3952;7;1975 oktober;;
3953;7;1975 november;;
3954;7;1975 december;;
3955;7;1976 januari;;
3956;7;1976 februari;;
3957;7;1976 maart;;
3958;7;1976 april;;
3959;7;1976 mei;;
3960;7;1976 juni;;
3961;7;1976 juli;;
3962;7;1976 augustus;;
3963;7;1976 september;;
3964;7;1976 oktober;;
3965;7;1976 november;;
3966;7;1976 december;;
3967;7;1977 januari;;
3968;7;1977 februari;;
3969;7;1977 maart;;
3970;7;1977 april;;
3971;7;1977 mei;;
3972;7;1977 juni;;
3973;7;1977 juli;;
3974;7;1977 augustus;;
3975;7;1977 september;;
3976;7;1977 oktober;;
3977;7;1977 november;;
3978;7;1977 december;;
3979;7;1978 januari;;
3980;7;1978 februari;;
3981;7;1978 maart;;
3982;7;1978 april;;
3983;7;1978 mei;;
3984;7;1978 juni;;
3985;7;1978 juli;;
3986;7;1978 augustus;;
3987;7;1978 september;;
3988;7;1978 oktober;;
3989;7;1978 november;;
3990;7;1978 december;;
3991;7;1979 januari;;
3992;7;1979 februari;;
3993;7;1979 maart;;
3994;7;1979 april;;
3995;7;1979 mei;;
3996;7;1979 juni;;
3997;7;1979 juli;;
3998;7;1979 augustus;;
3999;7;1979 september;;
4000;7;1979 oktober;;
4001;7;1979 november;;
4002;7;1979 december;;
4003;7;1980 januari;41.9;31.9
4004;7;1980 februari;39.8;30.3
4005;7;1980 maart;37.6;28.7
4006;7;1980 april;41.3;31.8
4007;7;1980 mei;40.0;32.0
4008;7;1980 juni;41.1;33.0
4009;7;1980 juli;43.4;34.8
4010;7;1980 augustus;41.7;33.5
4011;7;1980 september;42.0;33.9
4012;7;1980 oktober;42.5;34.3
4013;7;1980 november;43.7;36.1
4014;7;1980 december;42.8;35.4
4015;7;1981 januari;45.3;37.5
4016;7;1981 februari;46.6;38.5
4017;7;1981 maart;47.6;39.4
4018;7;1981 april;49.4;41.1
4019;7;1981 mei;49.1;42.5
4020;7;1981 juni;50.3;43.5
4021;7;1981 juli;49.3;42.7
4022;7;1981 augustus;51.8;44.8
4023;7;1981 september;45.8;39.8
4024;7;1981 oktober;46.7;40.6
4025;7;1981 november;50.3;44.6
4026;7;1981 december;50.1;44.5
4027;7;1982 januari;53.6;47.7
4028;7;1982 februari;54.0;48.0
4029;7;1982 maart;53.8;47.8
4030;7;1982 april;54.7;48.9
4031;7;1982 mei;52.0;48.4
4032;7;1982 juni;50.7;47.3
4033;7;1982 juli;53.1;49.6
4034;7;1982 augustus;55.7;52.0
4035;7;1982 september;57.3;53.5
4036;7;1982 oktober;66.6;62.3
4037;7;1982 november;67.9;64.5
4038;7;1982 december;70.2;66.8
4039;7;1983 januari;74.9;71.2
4040;7;1983 februari;75.0;71.3
4041;7;1983 maart;84.8;80.7
4042;7;1983 april;82.0;78.2
4043;7;1983 mei;78.1;76.9
4044;7;1983 juni;83.5;82.2
4045;7;1983 juli;84.9;83.6
4046;7;1983 augustus;87.3;86.0
4047;7;1983 september;93.1;91.9
4048;7;1983 oktober;91.3;90.2
4049;7;1983 november;97.3;97.3
4050;7;1983 december;100.0;100.0
4051;7;1984 januari;110.6;110.6
4052;7;1984 februari;98.5;98.6
4053;7;1984 maart;102.0;102.1
4054;7;1984 april;100.5;100.7
4055;7;1984 mei;92.4;95.2
4056;7;1984 juni;98.2;101.2
4057;7;1984 juli;96.3;99.3
4058;7;1984 augustus;106.2;109.4
4059;7;1984 september;112.0;115.8
4060;7;1984 oktober;115.1;118.9
4061;7;1984 november;115.3;120.4
4062;7;1984 december;118.3;123.5
4063;7;1985 januari;127.9;133.5
4064;7;1985 februari;126.8;132.4
4065;7;1985 maart;129.9;135.7
4066;7;1985 april;132.3;138.7
4067;7;1985 mei;130.3;139.4
4068;7;1985 juni;133.0;142.4
4069;7;1985 juli;133.2;142.6
4070;7;1985 augustus;131.3;140.6
4071;7;1985 september;131.8;141.4
4072;7;1985 oktober;143.3;153.7
4073;7;1985 november;158.4;171.2
4074;7;1985 december;169.2;182.9
4075;7;1986 januari;161.1;174.1
4076;7;1986 februari;152.8;165.2
4077;7;1986 maart;174.6;188.9
4078;7;1986 april;176.3;191.5
4079;7;1986 mei;192.4;212.5
4080;7;1986 juni;193.4;213.8
4081;7;1986 juli;191.9;212.2
4082;7;1986 augustus;204.2;225.9
4083;7;1986 september;189.7;210.2
4084;7;1986 oktober;193.7;214.5
4085;7;1986 november;202.4;225.4
4086;7;1986 december;202.6;225.8
4087;7;1987 januari;193.6;215.6
4088;7;1987 februari;193.4;215.6
4089;7;1987 maart;213.4;237.8
4090;7;1987 april;216.0;241.6
4091;7;1987 mei;224.6;254.7
4092;7;1987 juni;239.5;271.6
4093;7;1987 juli;248.7;282.0
4094;7;1987 augustus;245.5;278.5
4095;7;1987 september;240.3;272.9
4096;7;1987 oktober;191.4;217.4
4097;7;1987 november;164.9;188.7
4098;7;1987 december;170.3;194.9
4099;7;1988 januari;179.7;205.6
4100;7;1988 februari;191.2;218.7
4101;7;1988 maart;188.3;215.8
4102;7;1988 april;190.0;218.0
4103;7;1988 mei;182.2;213.4
4104;7;1988 juni;195.2;228.5
4105;7;1988 juli;204.9;239.8
4106;7;1988 augustus;195.2;228.7
4107;7;1988 september;203.2;238.3
4108;7;1988 oktober;211.3;247.8
4109;7;1988 november;201.7;238.3
4110;7;1988 december;208.2;245.9
4111;7;1989 januari;224.3;264.9
4112;7;1989 februari;217.6;257.1
4113;7;1989 maart;224.6;265.5
4114;7;1989 april;230.7;273.6
4115;7;1989 mei;231.6;279.9
4116;7;1989 juni;239.9;289.9
4117;7;1989 juli;254.7;307.8
4118;7;1989 augustus;266.0;322.0
4119;7;1989 september;260.0;314.8
4120;7;1989 oktober;248.3;300.6
4121;7;1989 november;253.8;309.1
4122;7;1989 december;261.3;318.4
4123;7;1990 januari;246.5;300.4
4124;7;1990 februari;229.4;279.5
4125;7;1990 maart;245.8;299.8
4126;7;1990 april;238.6;291.9
4127;7;1990 mei;260.0;324.3
4128;7;1990 juni;268.6;334.9
4129;7;1990 juli;265.8;331.4
4130;7;1990 augustus;236.1;294.7
4131;7;1990 september;226.4;282.9
4132;7;1990 oktober;247.4;309.1
4133;7;1990 november;244.6;307.6
4134;7;1990 december;255.0;320.8
4135;7;1991 januari;246.8;310.6
4136;7;1991 februari;258.2;324.9
4137;7;1991 maart;277.5;349.5
4138;7;1991 april;276.7;349.5
4139;7;1991 mei;283.1;364.4
4140;7;1991 juni;276.8;356.3
4141;7;1991 juli;277.9;357.6
4142;7;1991 augustus;274.7;353.8
4143;7;1991 september;275.3;355.0
4144;7;1991 oktober;280.7;361.9
4145;7;1991 november;282.9;366.8
4146;7;1991 december;292.6;379.5
4147;7;1992 januari;311.1;403.5
4148;7;1992 februari;313.3;406.8
4149;7;1992 maart;312.6;405.8
4150;7;1992 april;323.7;421.5
4151;7;1992 mei;323.2;428.2
4152;7;1992 juni;322.0;426.6
4153;7;1992 juli;315.1;417.4
4154;7;1992 augustus;312.2;413.8
4155;7;1992 september;318.0;422.0
4156;7;1992 oktober;317.6;421.6
4157;7;1992 november;316.1;421.6
4158;7;1992 december;322.1;429.7
4159;7;1993 januari;322.8;430.7
4160;7;1993 februari;352.1;470.1
4161;7;1993 maart;362.2;484.4
4162;7;1993 april;346.6;464.5
4163;7;1993 mei;334.8;456.0
4164;7;1993 juni;348.2;474.3
4165;7;1993 juli;333.1;453.6
4166;7;1993 augustus;356.0;484.9
4167;7;1993 september;343.6;468.8
4168;7;1993 oktober;374.0;510.4
4169;7;1993 november;371.4;509.1
4170;7;1993 december;393.3;539.1
4171;7;1994 januari;406.8;557.5
4172;7;1994 februari;389.2;533.9
4173;7;1994 maart;362.7;497.6
4174;7;1994 april;375.2;516.6
4175;7;1994 mei;356.2;497.9
4176;7;1994 juni;338.4;473.0
4177;7;1994 juli;354.0;494.9
4178;7;1994 augustus;370.7;518.2
4179;7;1994 september;360.9;505.4
4180;7;1994 oktober;367.7;515.0
4181;7;1994 november;366.1;515.0
4182;7;1994 december;373.6;525.6
4183;7;1995 januari;368.8;518.8
4184;7;1995 februari;367.7;517.8
4185;7;1995 maart;367.1;517.1
4186;7;1995 april;381.9;539.9
4187;7;1995 mei;373.3;536.3
4188;7;1995 juni;381.3;547.8
4189;7;1995 juli;387.4;556.5
4190;7;1995 augustus;388.9;559.1
4191;7;1995 september;397.0;571.5
4192;7;1995 oktober;403.5;580.8
4193;7;1995 november;413.8;598.1
4194;7;1995 december;430.8;622.7
4195;7;1996 januari;456.7;660.0
4196;7;1996 februari;446.9;646.5
4197;7;1996 maart;465.9;674.0
4198;7;1996 april;480.5;697.1
4199;7;1996 mei;486.1;714.6
4200;7;1996 juni;500.1;735.1
4201;7;1996 juli;480.8;706.8
4202;7;1996 augustus;490.5;721.4
4203;7;1996 september;509.7;750.4
4204;7;1996 oktober;501.3;738.1
4205;7;1996 november;548.2;810.8
4206;7;1996 december;555.5;821.6
4207;7;1997 januari;554.7;820.5
4208;7;1997 februari;639.9;947.1
4209;7;1997 maart;641.4;949.5
4210;7;1997 april;659.5;978.4
4211;7;1997 mei;645.0;965.9
4212;7;1997 juni;699.2;1047.1
4213;7;1997 juli;752.5;1127.0
4214;7;1997 augustus;687.1;1029.5
4215;7;1997 september;708.7;1062.7
4216;7;1997 oktober;674.5;1011.5
4217;7;1997 november;732.9;1103.8
4218;7;1997 december;786.9;1185.2
4219;7;1998 januari;771.0;1161.2
4220;7;1998 februari;845.4;1274.0
4221;7;1998 maart;926.6;1396.4
4222;7;1998 april;933.1;1408.3
4223;7;1998 mei;1005.5;1529.9
4224;7;1998 juni;1009.1;1535.5
4225;7;1998 juli;960.5;1461.4
4226;7;1998 augustus;913.8;1391.4
4227;7;1998 september;834.3;1271.3
4228;7;1998 oktober;946.1;1441.6
4229;7;1998 november;1003.3;1534.0
4230;7;1998 december;1091.6;1669.1
4231;7;1999 januari;1024.2;1565.9
4232;7;1999 februari;1014.3;1551.7
4233;7;1999 maart;984.5;1506.0
4234;7;1999 april;993.8;1522.8
4235;7;1999 mei;940.3;1547.3
4236;7;1999 juni;939.2;1545.5
4237;7;1999 juli;960.5;1580.7
4238;7;1999 augustus;941.3;1550.2
4239;7;1999 september;919.5;1515.3
4240;7;1999 oktober;916.7;1510.7
4241;7;1999 november;840.5;1390.3
4242;7;1999 december;843.9;1396.0
4243;7;2000 januari;785.5;1299.4
4244;7;2000 februari;792.3;1311.6
4245;7;2000 maart;854.8;1415.2
4246;7;2000 april;870.6;1444.8
4247;7;2000 mei;898.8;1506.9
4248;7;2000 juni;890.1;1492.2
4249;7;2000 juli;885.1;1483.9
4250;7;2000 augustus;931.6;1563.3
4251;7;2000 september;975.7;1639.0
4252;7;2000 oktober;1009.8;1696.3
4253;7;2000 november;1108.1;1868.3
4254;7;2000 december;1074.5;1811.7
4255;7;2001 januari;988.5;1666.7
4256;7;2001 februari;992.1;1674.1
4257;7;2001 maart;973.0;1642.1
4258;7;2001 april;996.5;1682.9
4259;7;2001 mei;1027.3;1753.8
4260;7;2001 juni;1062.1;1813.3
4261;7;2001 juli;1012.8;1729.0
4262;7;2001 augustus;994.9;1700.8
4263;7;2001 september;890.8;1524.2
4264;7;2001 oktober;865.8;1481.4
4265;7;2001 november;904.5;1554.8
4266;7;2001 december;932.8;1603.5
4267;7;2002 januari;938.6;1615.0
4268;7;2002 februari;968.2;1665.9
4269;7;2002 maart;971.2;1672.1
