ID;RegioS2009;Perioden;TotaalHuishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;TotaalHuishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;TotaalHuishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;TotaalHuishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20;Regiocode_21
133;Zuid-Nederland (LD);2019;1646.1;600.3;931.4;103.7;10.7;1321.7;468.4;777.6;70.0;5.7;141.0;55.1;62.3;20.6;3.0;183.3;76.8;91.4;13.1;2.0;4
134;Zuid-Nederland (LD);2020;1653.5;608.3;930.5;103.9;10.8;1324.0;473.8;775.0;69.5;5.7;146.0;57.1;64.4;21.3;3.1;183.6;77.3;91.1;13.1;2.0;4
135;Zuid-Nederland (LD);2021;1660.8;616.5;929.4;104.0;11.0;1325.8;479.1;771.9;69.1;5.7;151.0;59.5;66.6;21.8;3.1;184.0;77.9;90.9;13.1;2.1;4
136;Zuid-Nederland (LD);2022;1668.1;624.7;928.4;104.0;10.9;1327.7;484.5;769.0;68.5;5.7;156.2;61.8;68.8;22.4;3.2;184.2;78.4;90.6;13.2;2.0;4
137;Zuid-Nederland (LD);2023;1674.5;632.2;927.1;104.0;11.2;1329.1;489.5;765.8;67.9;5.9;161.0;63.8;71.0;22.9;3.3;184.3;78.9;90.3;13.2;2.0;4
138;Zuid-Nederland (LD);2024;1680.0;638.9;925.8;104.2;11.2;1329.5;493.6;762.5;67.4;6.0;165.8;65.9;73.2;23.4;3.3;184.7;79.3;90.1;13.3;2.0;4
139;Zuid-Nederland (LD);2025;1684.9;645.3;924.1;104.2;11.3;1329.2;497.5;758.7;66.9;6.0;170.8;67.9;75.6;24.0;3.3;185.0;79.9;89.8;13.3;2.0;4
140;Zuid-Nederland (LD);2026;1689.1;651.6;922.1;104.0;11.4;1328.3;501.2;754.9;66.3;6.0;175.6;70.1;77.7;24.4;3.3;185.1;80.2;89.5;13.3;2.1;4
141;Zuid-Nederland (LD);2027;1693.0;658.0;919.8;103.9;11.2;1327.5;505.2;750.7;65.8;5.9;180.3;72.3;80.0;24.8;3.3;185.2;80.6;89.2;13.3;2.0;4
142;Zuid-Nederland (LD);2028;1695.9;663.8;916.9;103.8;11.3;1326.0;508.8;745.9;65.4;5.9;184.8;74.1;82.1;25.2;3.4;185.1;80.9;88.9;13.2;2.0;4
143;Zuid-Nederland (LD);2029;1697.9;669.0;913.8;103.8;11.4;1323.5;511.9;740.8;64.8;5.9;189.2;75.8;84.4;25.6;3.5;185.3;81.3;88.6;13.4;2.0;4
144;Zuid-Nederland (LD);2030;1699.2;673.7;910.4;103.8;11.3;1320.3;514.4;735.3;64.5;6.0;193.5;77.7;86.7;25.8;3.3;185.4;81.5;88.4;13.4;2.0;4
145;Zuid-Nederland (LD);2031;1699.8;678.1;906.6;103.7;11.4;1316.6;516.7;729.8;64.1;6.0;197.5;79.5;88.7;26.0;3.3;185.6;81.9;88.1;13.5;2.1;4
146;Zuid-Nederland (LD);2032;1699.8;682.1;902.7;103.7;11.3;1312.6;518.9;723.9;63.8;6.0;201.5;80.9;90.9;26.4;3.3;185.7;82.2;87.9;13.5;2.0;4
147;Zuid-Nederland (LD);2033;1699.4;685.9;898.3;103.7;11.5;1308.0;520.8;717.6;63.5;6.1;205.6;82.6;93.1;26.7;3.3;185.8;82.5;87.7;13.6;2.1;4
148;Zuid-Nederland (LD);2034;1699.0;689.6;893.9;104.0;11.5;1303.2;522.4;711.3;63.3;6.2;209.9;84.5;95.1;27.0;3.3;186.0;82.7;87.5;13.6;2.1;4
149;Zuid-Nederland (LD);2035;1698.0;692.9;889.3;104.1;11.6;1297.6;523.7;704.5;63.1;6.2;214.1;86.1;97.4;27.3;3.3;186.3;83.1;87.3;13.7;2.1;4
150;Zuid-Nederland (LD);2036;1696.2;695.8;884.4;104.3;11.7;1291.6;524.6;697.7;63.0;6.3;218.1;87.8;99.5;27.6;3.3;186.5;83.4;87.3;13.8;2.1;4
151;Zuid-Nederland (LD);2037;1694.3;698.6;879.3;104.5;11.9;1285.4;525.3;690.8;62.9;6.4;222.1;89.6;101.4;27.8;3.4;186.7;83.7;87.1;13.8;2.1;4
152;Zuid-Nederland (LD);2038;1691.7;700.9;874.2;104.6;12.0;1278.9;525.7;684.0;62.7;6.5;225.8;91.1;103.3;28.0;3.4;187.0;84.0;86.9;13.9;2.1;4
153;Zuid-Nederland (LD);2039;1689.1;703.1;869.3;104.8;11.9;1272.2;525.9;677.2;62.6;6.5;229.6;92.9;105.1;28.1;3.4;187.4;84.4;87.0;14.0;2.0;4
154;Zuid-Nederland (LD);2040;1686.2;704.8;864.6;104.9;11.9;1264.9;525.6;670.5;62.5;6.4;233.3;94.4;107.1;28.4;3.4;187.9;84.8;87.0;14.1;2.1;4
155;Groningen (PV);2010;274.0;110.4;144.7;16.5;2.4;237.9;93.2;130.4;12.7;1.6;15.6;7.5;5.5;2.2;0.5;20.5;9.7;8.8;1.6;0.4;20
156;Groningen (PV);2011;275.8;111.0;145.4;16.9;2.4;238.7;93.4;130.9;12.9;1.6;16.5;7.8;5.8;2.4;0.5;20.6;9.8;8.8;1.6;0.4;20
157;Groningen (PV);2012;277.8;112.2;146.0;17.1;2.5;239.6;94.0;131.1;12.9;1.6;17.4;8.3;6.0;2.5;0.5;20.8;9.9;8.9;1.6;0.4;20
158;Groningen (PV);2013;279.3;113.1;146.4;17.3;2.6;240.3;94.5;131.1;13.1;1.6;18.2;8.6;6.3;2.7;0.5;20.9;9.9;9.0;1.6;0.4;20
159;Groningen (PV);2014;280.8;114.1;146.6;17.6;2.6;240.8;95.1;131.0;13.1;1.6;19.1;9.1;6.6;2.8;0.6;20.9;10.0;9.0;1.6;0.4;20
160;Groningen (PV);2015;282.1;115.0;146.9;17.7;2.6;241.3;95.6;130.9;13.1;1.6;19.9;9.4;7.0;3.0;0.6;21.0;10.0;9.0;1.6;0.4;20
161;Groningen (PV);2016;283.5;116.1;147.0;17.8;2.6;241.7;96.3;130.7;13.1;1.6;20.7;9.8;7.2;3.1;0.6;21.1;10.1;9.0;1.6;0.4;20
162;Groningen (PV);2017;284.8;117.3;147.0;17.8;2.6;241.8;96.8;130.4;13.0;1.6;21.7;10.3;7.6;3.2;0.6;21.2;10.2;9.0;1.6;0.4;20
163;Groningen (PV);2018;286.1;118.5;147.0;17.9;2.8;242.2;97.6;130.0;12.9;1.7;22.6;10.6;8.0;3.4;0.6;21.3;10.3;9.0;1.6;0.4;20
164;Groningen (PV);2019;287.3;119.7;146.9;18.0;2.7;242.4;98.3;129.7;12.9;1.6;23.5;11.1;8.3;3.5;0.7;21.3;10.4;8.9;1.6;0.4;20
165;Groningen (PV);2020;288.4;120.9;146.8;17.9;2.8;242.6;98.9;129.3;12.8;1.7;24.4;11.6;8.6;3.5;0.7;21.4;10.5;8.9;1.6;0.4;20
166;Groningen (PV);2021;289.5;122.1;146.7;17.9;2.8;242.9;99.7;128.9;12.6;1.7;25.2;11.9;9.0;3.7;0.7;21.4;10.5;8.9;1.6;0.4;20
167;Groningen (PV);2022;290.6;123.2;146.7;17.9;2.8;243.1;100.3;128.5;12.6;1.7;26.0;12.3;9.3;3.7;0.7;21.5;10.5;8.9;1.6;0.4;20
168;Groningen (PV);2023;291.5;124.2;146.5;18.0;2.7;243.1;101.0;127.9;12.5;1.6;26.9;12.7;9.7;3.8;0.7;21.5;10.6;8.9;1.6;0.4;20
169;Groningen (PV);2024;292.3;125.3;146.5;17.9;2.7;243.2;101.6;127.6;12.4;1.6;27.6;13.0;10.1;3.8;0.7;21.5;10.7;8.8;1.6;0.4;20
170;Groningen (PV);2025;293.1;126.2;146.3;17.9;2.7;243.2;102.2;127.1;12.3;1.6;28.4;13.3;10.4;4.0;0.7;21.6;10.7;8.8;1.6;0.4;20
171;Groningen (PV);2026;293.8;127.1;146.1;18.0;2.6;243.0;102.6;126.5;12.2;1.6;29.1;13.7;10.8;4.1;0.6;21.7;10.8;8.8;1.7;0.4;20
172;Groningen (PV);2027;294.4;128.0;145.8;18.0;2.7;242.9;103.1;126.0;12.2;1.7;30.0;14.1;11.1;4.2;0.6;21.6;10.8;8.7;1.7;0.4;20
173;Groningen (PV);2028;294.9;128.8;145.4;18.0;2.7;242.5;103.5;125.3;12.1;1.7;30.8;14.5;11.4;4.2;0.6;21.6;10.9;8.7;1.7;0.4;20
174;Groningen (PV);2029;295.3;129.4;145.1;18.0;2.7;242.0;103.7;124.6;12.0;1.7;31.6;14.8;11.8;4.3;0.6;21.7;10.9;8.7;1.7;0.4;20
175;Groningen (PV);2030;295.7;130.3;144.6;18.1;2.7;241.5;104.1;123.8;12.0;1.6;32.5;15.2;12.1;4.4;0.7;21.7;11.0;8.7;1.7;0.4;20
176;Groningen (PV);2031;295.8;130.8;144.1;18.1;2.8;240.9;104.2;123.1;11.9;1.7;33.1;15.5;12.4;4.5;0.7;21.8;11.1;8.6;1.6;0.4;20
177;Groningen (PV);2032;295.9;131.5;143.5;18.1;2.8;240.1;104.3;122.3;11.8;1.7;33.8;16.0;12.6;4.6;0.7;21.9;11.2;8.6;1.7;0.4;20
178;Groningen (PV);2033;295.9;131.9;143.0;18.1;2.8;239.4;104.5;121.4;11.8;1.7;34.5;16.3;13.0;4.6;0.7;22.0;11.2;8.7;1.7;0.4;20
179;Groningen (PV);2034;295.7;132.4;142.3;18.2;2.8;238.4;104.4;120.5;11.8;1.7;35.1;16.6;13.3;4.6;0.7;22.1;11.4;8.6;1.7;0.4;20
180;Groningen (PV);2035;295.6;132.9;141.7;18.2;2.8;237.6;104.5;119.5;11.8;1.7;35.9;16.9;13.6;4.7;0.7;22.1;11.4;8.6;1.7;0.4;20
181;Groningen (PV);2036;295.5;133.3;141.1;18.3;2.8;236.7;104.7;118.6;11.8;1.7;36.5;17.2;13.9;4.7;0.7;22.3;11.5;8.6;1.8;0.4;20
182;Groningen (PV);2037;295.3;133.6;140.5;18.4;2.8;235.7;104.6;117.6;11.8;1.7;37.0;17.4;14.2;4.8;0.7;22.6;11.6;8.7;1.8;0.4;20
183;Groningen (PV);2038;295.0;133.9;139.8;18.4;2.9;234.6;104.5;116.5;11.7;1.8;37.8;17.6;14.5;4.9;0.7;22.7;11.7;8.8;1.8;0.4;20
184;Groningen (PV);2039;294.6;134.1;139.1;18.5;2.9;233.6;104.4;115.6;11.8;1.8;38.3;17.8;14.8;4.9;0.7;22.8;11.9;8.7;1.8;0.4;20
185;Groningen (PV);2040;294.0;134.3;138.4;18.4;2.9;232.5;104.3;114.6;11.7;1.8;38.7;18.1;15.0;4.9;0.7;22.9;11.9;8.8;1.8;0.4;20
186;Friesland (PV);2010;280.9;93.4;169.9;15.9;1.7;255.5;82.7;158.4;13.3;1.1;10.3;4.6;3.9;1.5;0.4;15.1;6.1;7.7;1.1;0.2;21
187;Friesland (PV);2011;282.3;94.3;170.2;16.1;1.7;255.7;83.0;158.3;13.3;1.1;11.1;4.9;4.1;1.7;0.3;15.6;6.4;7.8;1.1;0.3;21
188;Friesland (PV);2012;284.1;95.5;170.6;16.2;1.7;256.4;83.7;158.4;13.2;1.1;11.7;5.2;4.4;1.8;0.4;15.9;6.6;7.9;1.1;0.3;21
189;Friesland (PV);2013;285.9;96.7;171.1;16.3;1.7;257.0;84.3;158.4;13.2;1.1;12.5;5.5;4.7;2.0;0.4;16.3;6.8;8.1;1.1;0.3;21
190;Friesland (PV);2014;287.6;97.7;171.7;16.5;1.7;257.6;84.8;158.5;13.1;1.1;13.4;5.9;5.0;2.2;0.4;16.6;7.0;8.2;1.2;0.2;21
191;Friesland (PV);2015;289.3;98.8;172.2;16.6;1.8;258.0;85.4;158.5;13.0;1.1;14.3;6.2;5.4;2.4;0.4;17.0;7.2;8.3;1.2;0.3;21
192;Friesland (PV);2016;290.9;100.0;172.5;16.6;1.8;258.6;86.1;158.3;13.0;1.2;15.1;6.5;5.7;2.4;0.4;17.2;7.3;8.5;1.2;0.3;21
193;Friesland (PV);2017;292.4;101.2;172.7;16.7;1.8;259.1;86.9;158.2;12.9;1.1;15.7;6.7;6.0;2.6;0.4;17.6;7.5;8.6;1.2;0.3;21
194;Friesland (PV);2018;294.1;102.6;172.9;16.7;1.9;259.6;87.8;157.9;12.8;1.1;16.6;7.2;6.3;2.7;0.5;17.9;7.6;8.7;1.2;0.3;21
195;Friesland (PV);2019;295.5;103.8;173.1;16.7;1.9;259.9;88.6;157.6;12.7;1.1;17.4;7.6;6.6;2.8;0.5;18.1;7.7;8.9;1.2;0.3;21
196;Friesland (PV);2020;297.0;105.1;173.3;16.7;1.9;260.3;89.4;157.2;12.6;1.1;18.2;7.9;7.0;2.9;0.4;18.4;7.8;9.0;1.3;0.3;21
197;Friesland (PV);2021;298.4;106.4;173.4;16.8;1.9;260.7;90.2;156.8;12.5;1.2;19.1;8.2;7.5;3.0;0.4;18.7;8.0;9.1;1.3;0.3;21
198;Friesland (PV);2022;299.7;107.6;173.4;16.8;1.9;260.8;90.9;156.3;12.5;1.2;19.9;8.6;7.8;3.0;0.4;18.9;8.1;9.2;1.3;0.3;21
199;Friesland (PV);2023;301.0;108.9;173.4;16.8;1.9;260.9;91.6;155.9;12.3;1.2;20.7;8.9;8.2;3.1;0.5;19.3;8.4;9.3;1.3;0.3;21
200;Friesland (PV);2024;302.1;110.0;173.2;16.9;2.0;261.0;92.4;155.2;12.2;1.1;21.6;9.2;8.6;3.3;0.5;19.6;8.5;9.4;1.4;0.3;21
201;Friesland (PV);2025;302.9;111.0;173.0;16.8;2.0;260.7;92.9;154.5;12.1;1.2;22.4;9.5;9.0;3.4;0.5;19.8;8.6;9.6;1.4;0.3;21
202;Friesland (PV);2026;303.5;112.1;172.8;16.7;2.0;260.5;93.6;153.8;11.9;1.2;23.1;9.8;9.4;3.4;0.5;20.0;8.6;9.6;1.4;0.3;21
203;Friesland (PV);2027;304.1;113.0;172.5;16.7;2.0;260.1;94.1;153.0;11.9;1.2;23.9;10.2;9.7;3.4;0.5;20.1;8.7;9.7;1.4;0.3;21
204;Friesland (PV);2028;304.6;114.0;172.1;16.6;2.0;259.6;94.5;152.2;11.8;1.2;24.7;10.6;10.1;3.5;0.5;20.3;8.8;9.8;1.4;0.3;21
205;Friesland (PV);2029;305.0;114.7;171.7;16.6;2.0;259.0;94.8;151.3;11.7;1.2;25.5;10.9;10.5;3.5;0.5;20.5;9.0;9.9;1.4;0.3;21
206;Friesland (PV);2030;305.3;115.5;171.1;16.6;2.0;258.3;95.3;150.3;11.6;1.2;26.2;11.2;10.9;3.6;0.5;20.8;9.1;10.0;1.4;0.3;21
207;Friesland (PV);2031;305.5;116.3;170.6;16.6;2.0;257.4;95.7;149.2;11.4;1.2;27.1;11.5;11.3;3.7;0.5;20.9;9.1;10.1;1.4;0.3;21
208;Friesland (PV);2032;305.6;117.2;169.9;16.4;2.0;256.6;96.1;148.0;11.3;1.3;27.8;11.8;11.8;3.7;0.5;21.1;9.3;10.2;1.4;0.3;21
209;Friesland (PV);2033;305.5;117.9;169.2;16.5;2.0;255.6;96.3;146.9;11.2;1.2;28.6;12.2;12.1;3.8;0.5;21.3;9.3;10.2;1.5;0.3;21
210;Friesland (PV);2034;305.6;118.6;168.6;16.4;2.0;254.8;96.7;145.8;11.1;1.2;29.3;12.4;12.5;3.8;0.5;21.5;9.5;10.3;1.5;0.3;21
211;Friesland (PV);2035;305.5;119.2;167.8;16.4;2.1;253.7;97.0;144.5;11.0;1.3;30.0;12.7;12.9;4.0;0.5;21.7;9.6;10.4;1.4;0.3;21
212;Friesland (PV);2036;305.5;119.8;167.1;16.5;2.1;252.7;97.1;143.3;11.0;1.3;30.7;12.9;13.2;4.0;0.6;22.0;9.7;10.6;1.5;0.3;21
213;Friesland (PV);2037;305.5;120.4;166.4;16.5;2.1;251.7;97.4;142.1;10.9;1.3;31.5;13.3;13.6;4.1;0.6;22.3;9.8;10.7;1.5;0.3;21
214;Friesland (PV);2038;305.2;120.8;165.8;16.5;2.1;250.6;97.5;141.1;10.9;1.3;32.1;13.5;14.0;4.1;0.5;22.4;9.8;10.8;1.5;0.3;21
215;Friesland (PV);2039;305.0;121.0;165.1;16.6;2.2;249.4;97.4;139.9;10.9;1.3;32.9;13.8;14.4;4.2;0.6;22.7;9.9;10.9;1.6;0.3;21
216;Friesland (PV);2040;304.8;121.4;164.5;16.7;2.2;248.3;97.3;138.8;10.8;1.3;33.7;14.1;14.7;4.2;0.6;22.9;10.0;10.9;1.6;0.3;21
217;Drenthe (PV);2010;209.5;63.2;132.9;12.3;1.0;189.7;55.8;123.0;10.2;0.7;6.4;2.5;2.7;1.0;0.2;13.3;4.9;7.2;1.0;0.2;22
218;Drenthe (PV);2011;210.9;64.5;132.7;12.6;1.0;190.3;56.7;122.5;10.4;0.6;7.0;2.7;2.9;1.2;0.2;13.6;5.1;7.3;1.1;0.2;22
219;Drenthe (PV);2012;212.3;65.9;132.5;12.9;1.0;190.8;57.7;122.0;10.5;0.6;7.6;3.0;3.1;1.3;0.2;13.9;5.2;7.4;1.1;0.2;22
220;Drenthe (PV);2013;213.9;67.2;132.5;13.0;1.0;191.4;58.6;121.7;10.5;0.6;8.3;3.3;3.3;1.5;0.2;14.1;5.4;7.5;1.0;0.2;22
221;Drenthe (PV);2014;215.4;68.4;132.6;13.3;1.1;192.2;59.4;121.5;10.6;0.6;8.9;3.5;3.6;1.6;0.3;14.3;5.5;7.6;1.1;0.2;22
222;Drenthe (PV);2015;216.9;69.7;132.5;13.4;1.1;192.8;60.3;121.1;10.7;0.7;9.6;3.7;3.8;1.7;0.3;14.5;5.7;7.6;1.1;0.2;22
223;Drenthe (PV);2016;218.3;71.0;132.6;13.6;1.2;193.3;61.1;120.9;10.7;0.7;10.2;4.0;4.1;1.8;0.3;14.7;5.9;7.6;1.1;0.2;22
224;Drenthe (PV);2017;219.6;72.0;132.7;13.8;1.1;193.8;61.8;120.6;10.7;0.7;10.8;4.3;4.4;1.9;0.3;15.0;5.9;7.7;1.1;0.2;22
225;Drenthe (PV);2018;220.9;73.1;132.8;13.8;1.1;194.2;62.5;120.3;10.7;0.7;11.6;4.7;4.7;2.0;0.3;15.1;6.0;7.8;1.1;0.2;22
226;Drenthe (PV);2019;222.4;74.4;132.8;14.0;1.2;194.8;63.4;120.0;10.7;0.7;12.3;4.9;5.0;2.1;0.3;15.3;6.1;7.9;1.1;0.2;22
227;Drenthe (PV);2020;223.7;75.6;132.9;14.0;1.2;195.2;64.2;119.6;10.7;0.7;13.0;5.2;5.3;2.2;0.3;15.5;6.2;8.0;1.1;0.2;22
228;Drenthe (PV);2021;225.0;76.7;133.0;14.0;1.2;195.6;65.0;119.3;10.6;0.7;13.6;5.4;5.6;2.3;0.3;15.7;6.3;8.1;1.1;0.2;22
229;Drenthe (PV);2022;226.2;78.1;132.9;14.0;1.2;195.9;65.9;118.8;10.5;0.7;14.4;5.8;5.9;2.4;0.3;15.9;6.4;8.2;1.1;0.2;22
230;Drenthe (PV);2023;227.2;79.1;132.8;14.0;1.2;196.1;66.6;118.3;10.5;0.7;15.0;6.0;6.2;2.4;0.3;16.1;6.5;8.3;1.1;0.2;22
231;Drenthe (PV);2024;228.1;80.0;132.8;14.1;1.2;196.3;67.3;117.9;10.4;0.7;15.6;6.2;6.5;2.5;0.3;16.2;6.5;8.4;1.1;0.2;22
232;Drenthe (PV);2025;229.0;81.0;132.7;14.1;1.2;196.3;68.0;117.4;10.3;0.7;16.2;6.5;6.8;2.6;0.3;16.4;6.6;8.5;1.2;0.2;22
233;Drenthe (PV);2026;229.8;81.9;132.5;14.2;1.2;196.4;68.6;116.8;10.3;0.7;16.9;6.7;7.1;2.7;0.3;16.6;6.6;8.6;1.2;0.2;22
234;Drenthe (PV);2027;230.3;82.8;132.2;14.1;1.2;196.3;69.2;116.1;10.2;0.7;17.4;6.8;7.5;2.7;0.3;16.7;6.7;8.6;1.2;0.2;22
235;Drenthe (PV);2028;230.8;83.7;131.9;14.1;1.2;196.1;69.8;115.5;10.1;0.7;17.9;7.1;7.7;2.8;0.3;16.9;6.8;8.6;1.2;0.2;22
236;Drenthe (PV);2029;231.1;84.4;131.5;14.0;1.2;195.7;70.2;114.8;10.0;0.7;18.5;7.3;8.1;2.9;0.3;16.9;6.9;8.7;1.2;0.2;22
237;Drenthe (PV);2030;231.4;85.1;131.1;14.0;1.2;195.2;70.6;114.0;9.9;0.7;19.2;7.6;8.4;2.9;0.3;17.0;6.9;8.7;1.2;0.2;22
238;Drenthe (PV);2031;231.7;85.7;130.7;14.0;1.3;194.9;70.9;113.3;9.8;0.8;19.7;7.8;8.7;3.0;0.3;17.1;6.9;8.7;1.2;0.2;22
239;Drenthe (PV);2032;231.8;86.3;130.1;14.0;1.3;194.3;71.3;112.4;9.8;0.8;20.4;8.0;8.9;3.1;0.3;17.2;7.0;8.8;1.2;0.2;22
240;Drenthe (PV);2033;231.9;86.8;129.7;14.1;1.3;193.6;71.5;111.6;9.7;0.7;21.0;8.3;9.2;3.1;0.3;17.3;7.1;8.8;1.2;0.2;22
241;Drenthe (PV);2034;232.0;87.5;129.0;14.1;1.3;193.0;71.8;110.7;9.7;0.8;21.6;8.5;9.5;3.2;0.3;17.4;7.1;8.8;1.2;0.2;22
242;Drenthe (PV);2035;231.8;88.0;128.4;14.2;1.3;192.2;72.0;109.8;9.7;0.8;22.2;8.8;9.8;3.3;0.3;17.5;7.2;8.9;1.2;0.2;22
243;Drenthe (PV);2036;231.8;88.5;127.8;14.2;1.3;191.4;72.3;108.8;9.6;0.8;22.8;9.0;10.2;3.3;0.3;17.6;7.3;8.9;1.2;0.2;22
244;Drenthe (PV);2037;231.8;89.1;127.3;14.1;1.3;190.8;72.5;108.0;9.5;0.8;23.5;9.3;10.5;3.4;0.3;17.5;7.3;8.8;1.2;0.2;22
245;Drenthe (PV);2038;231.7;89.6;126.7;14.2;1.3;190.0;72.6;107.0;9.5;0.8;24.1;9.5;10.9;3.4;0.3;17.6;7.4;8.8;1.2;0.2;22
246;Drenthe (PV);2039;231.5;89.8;126.2;14.2;1.3;189.1;72.7;106.1;9.5;0.8;24.6;9.7;11.1;3.5;0.3;17.8;7.4;8.9;1.2;0.2;22
247;Drenthe (PV);2040;231.3;90.2;125.6;14.2;1.3;188.3;72.8;105.3;9.5;0.8;25.1;9.9;11.4;3.5;0.3;17.9;7.5;9.0;1.3;0.2;22
248;Overijssel (PV);2010;476.7;155.7;291.2;26.8;3.0;404.9;128.2;254.9;20.1;1.7;32.5;11.9;16.0;3.9;0.7;39.3;15.7;20.4;2.8;0.5;23
249;Overijssel (PV);2011;480.5;158.3;291.7;27.5;3.0;407.0;129.9;254.9;20.5;1.7;33.7;12.4;16.3;4.2;0.8;39.8;16.0;20.4;2.8;0.5;23
250;Overijssel (PV);2012;484.3;161.0;292.2;28.1;3.0;409.2;131.7;254.9;20.9;1.7;35.0;12.9;16.8;4.4;0.8;40.1;16.4;20.5;2.8;0.5;23
251;Overijssel (PV);2013;487.9;163.8;292.6;28.4;3.0;411.1;133.6;254.8;21.0;1.7;36.3;13.5;17.3;4.7;0.9;40.5;16.7;20.5;2.8;0.5;23
252;Overijssel (PV);2014;491.4;166.3;293.0;29.0;3.0;412.9;135.4;254.6;21.3;1.7;37.7;14.1;17.8;4.9;0.8;40.7;16.8;20.5;2.8;0.5;23
253;Overijssel (PV);2015;494.8;168.7;293.6;29.4;3.0;414.8;137.1;254.6;21.5;1.7;39.0;14.6;18.4;5.1;0.8;40.9;17.0;20.6;2.8;0.5;23
254;Overijssel (PV);2016;498.0;171.0;294.1;29.8;3.1;416.5;138.7;254.5;21.7;1.7;40.4;15.1;19.0;5.4;0.9;41.1;17.2;20.6;2.8;0.5;23
255;Overijssel (PV);2017;501.1;173.4;294.5;30.1;3.1;418.2;140.4;254.3;21.8;1.7;41.8;15.8;19.6;5.5;0.9;41.2;17.3;20.5;2.9;0.5;23
256;Overijssel (PV);2018;504.4;176.2;294.7;30.4;3.1;419.8;142.3;254.0;21.8;1.7;43.3;16.5;20.2;5.8;0.9;41.3;17.4;20.5;2.9;0.5;23
257;Overijssel (PV);2019;507.4;178.6;295.0;30.5;3.2;421.2;144.0;253.6;21.8;1.8;44.8;17.1;20.9;5.9;0.9;41.4;17.5;20.5;2.8;0.5;23
258;Overijssel (PV);2020;510.5;181.4;295.1;30.7;3.2;422.7;146.0;253.2;21.8;1.7;46.2;17.7;21.5;6.1;0.9;41.5;17.8;20.4;2.8;0.5;23
259;Overijssel (PV);2021;513.2;183.8;295.3;30.9;3.2;423.9;147.6;252.8;21.7;1.7;47.8;18.3;22.2;6.3;0.9;41.6;17.9;20.3;2.9;0.5;23
260;Overijssel (PV);2022;515.9;186.3;295.5;30.9;3.2;425.0;149.2;252.4;21.6;1.8;49.2;19.0;22.8;6.5;1.0;41.7;18.1;20.3;2.8;0.5;23
261;Overijssel (PV);2023;518.4;188.6;295.7;31.0;3.2;425.8;150.7;251.9;21.5;1.7;50.7;19.7;23.5;6.6;0.9;41.8;18.2;20.3;2.9;0.5;23
262;Overijssel (PV);2024;520.8;190.8;295.8;31.0;3.2;426.7;152.2;251.3;21.4;1.8;52.2;20.3;24.2;6.7;1.0;41.9;18.3;20.2;2.9;0.5;23
263;Overijssel (PV);2025;522.9;193.0;295.7;30.9;3.3;427.3;153.8;250.5;21.3;1.8;53.6;20.9;25.0;6.8;1.0;41.9;18.4;20.2;2.9;0.5;23
264;Overijssel (PV);2026;524.7;195.1;295.6;30.8;3.3;427.7;155.2;249.6;21.1;1.8;54.9;21.4;25.7;6.8;1.0;42.1;18.5;20.2;2.8;0.5;23
265;Overijssel (PV);2027;526.6;197.2;295.4;30.8;3.2;428.0;156.6;248.7;21.0;1.8;56.3;21.9;26.4;7.0;1.0;42.3;18.7;20.3;2.8;0.5;23
266;Overijssel (PV);2028;528.2;199.1;295.1;30.7;3.3;428.2;157.9;247.7;20.8;1.8;57.7;22.6;27.1;7.1;1.0;42.3;18.7;20.3;2.8;0.5;23
267;Overijssel (PV);2029;529.7;201.1;294.5;30.7;3.3;428.2;159.1;246.6;20.7;1.8;59.1;23.2;27.7;7.2;1.0;42.4;18.8;20.2;2.8;0.5;23
268;Overijssel (PV);2030;530.7;202.9;293.8;30.7;3.3;427.8;160.2;245.2;20.5;1.8;60.5;23.7;28.5;7.3;1.0;42.4;18.9;20.2;2.8;0.5;23
269;Overijssel (PV);2031;531.8;204.7;292.9;30.8;3.3;427.3;161.4;243.6;20.4;1.8;61.8;24.2;29.1;7.4;1.0;42.6;19.1;20.2;2.9;0.5;23
270;Overijssel (PV);2032;532.7;206.3;292.1;30.8;3.4;426.8;162.5;242.1;20.3;1.9;63.2;24.7;29.9;7.6;1.0;42.7;19.1;20.1;2.9;0.5;23
271;Overijssel (PV);2033;533.3;207.7;291.2;30.9;3.4;426.0;163.4;240.5;20.2;1.9;64.6;25.3;30.6;7.7;1.0;42.7;19.1;20.2;2.9;0.5;23
272;Overijssel (PV);2034;533.8;209.1;290.4;30.8;3.4;425.1;164.1;239.0;20.1;1.9;66.0;25.9;31.3;7.9;1.1;42.7;19.2;20.1;2.9;0.5;23
273;Overijssel (PV);2035;534.2;210.7;289.3;30.8;3.4;424.1;164.9;237.4;19.9;1.9;67.3;26.5;31.8;7.9;1.0;42.8;19.3;20.1;2.9;0.5;23
274;Overijssel (PV);2036;534.5;211.9;288.2;30.9;3.5;423.0;165.7;235.6;19.9;1.9;68.6;27.0;32.4;8.0;1.1;43.0;19.3;20.2;3.0;0.5;23
