ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;Indelingswijziging_4;AantalInwoners_5;TotaalVermogenVernielingEnGeweld_6;TotaalVermogensmisdrijven_7;TotaalDiefstal_8;Fietsendiefstal_9;DiefstalOverigeVervoermiddelen_10;DiefstalUitVanafVervoermiddelen_11;ZakkenrollerijStraatroofEnBeroving_12;TotaalDiefstalUitWoningSchuurED_13;DiefstalUitNietResidentieleGebouwen_14;OverigeDiefstalInbraak_15;OverigeVermogensmisdrijven_16;TotaalVernielingTegenOpenbareOrde_17;TotaalVernieling_18;VernielingAanAuto_19;OverigeVernieling_20;OverigeVernielingTegenOpenbareOrde_21;TotaalGeweldsEnSeksueleMisdrijven_22;Mishandeling_23;BedreigingEnStalking_24;OverigeGeweldsEnSeksueleMisdrijven_25;TotaalVermogenVernielingEnGeweld_26;TotaalVermogensmisdrijven_27;TotaalDiefstalUitWoningSchuurED_28;VernielingMisdrijfTegenOpenbareOrde_29;GeweldsEnSeksueleMisdrijven_30
7117;Wijk 04 Nijverdal Oost;Hellendoorn                   ;Wijk    ;WK016304  ;1.0;9031;158.0;103.0;70.0;12.0;7.0;5.0;1.0;20.0;8.0;17.0;33.0;33.0;30.0;8.0;22.0;3.0;22.0;14.0;6.0;2.0;17.0;11.0;2.0;3.0;2.0
7118;Prinsessenwijk;Hellendoorn                   ;Buurt   ;BU01630401;1.0;1225;21.0;11.0;8.0;2.0;0.0;0.0;0.0;2.0;1.0;3.0;3.0;1.0;1.0;0.0;1.0;0.0;9.0;6.0;3.0;0.0;17.0;9.0;2.0;1.0;7.0
7119;De Brake;Hellendoorn                   ;Buurt   ;BU01630402;1.0;1356;9.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;2.0;2.0;1.0;1.0;0.0;2.0;2.0;0.0;0.0;7.0;4.0;0.0;1.0;1.0
7120;Konijnenberg;Hellendoorn                   ;Buurt   ;BU01630403;1.0;373;5.0;5.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;3.0;0.0;0.0
7121;Nijverdal Oost;Hellendoorn                   ;Buurt   ;BU01630404;1.0;694;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0
7122;De Blokken;Hellendoorn                   ;Buurt   ;BU01630405;1.0;2125;54.0;32.0;23.0;4.0;5.0;0.0;1.0;9.0;2.0;2.0;9.0;19.0;16.0;4.0;12.0;3.0;3.0;2.0;0.0;1.0;25.0;15.0;4.0;8.0;1.0
7123;Groot Lochter;Hellendoorn                   ;Buurt   ;BU01630406;1.0;2414;37.0;24.0;16.0;4.0;1.0;0.0;0.0;5.0;2.0;4.0;8.0;8.0;8.0;1.0;7.0;0.0;5.0;3.0;2.0;0.0;15.0;10.0;2.0;3.0;2.0
7124;'t Lochter;Hellendoorn                   ;Buurt   ;BU01630407;1.0;54;20.0;17.0;13.0;1.0;0.0;5.0;0.0;0.0;3.0;4.0;4.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;370.0;315.0;0.0;19.0;37.0
7125;'n Oaln Diek;Hellendoorn                   ;Buurt   ;BU01630408;1.0;790;10.0;7.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;4.0;2.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;13.0;9.0;4.0;3.0;1.0
7126;Wijk 05 Buitengebied;Hellendoorn                   ;Wijk    ;WK016305  ;1.0;5442;53.0;40.0;24.0;1.0;0.0;0.0;2.0;5.0;4.0;12.0;16.0;6.0;5.0;2.0;3.0;1.0;7.0;3.0;0.0;4.0;10.0;7.0;1.0;1.0;1.0
7127;Hellendoorn;Hellendoorn                   ;Buurt   ;BU01630501;1.0;675;12.0;11.0;10.0;1.0;0.0;0.0;2.0;1.0;1.0;5.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;16.0;1.0;1.0;0.0
7128;'t Hexel;Hellendoorn                   ;Buurt   ;BU01630503;1.0;413;10.0;8.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;4.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;24.0;19.0;2.0;0.0;2.0
7129;Boersingel;Hellendoorn                   ;Buurt   ;BU01630504;1.0;5;;;;;;;;;;;;;;;;;;;;;;;;;
7130;Egede, Elen en Rhaan;Hellendoorn                   ;Buurt   ;BU01630505;1.0;793;8.0;5.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;10.0;6.0;1.0;1.0;3.0
7131;Hulsen;Hellendoorn                   ;Buurt   ;BU01630506;1.0;700;4.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6.0;4.0;0.0;0.0;1.0
7132;Haarle;Hellendoorn                   ;Buurt   ;BU01630507;1.0;1040;11.0;7.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;4.0;3.0;3.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;11.0;7.0;1.0;3.0;1.0
7133;Daarle;Hellendoorn                   ;Buurt   ;BU01630508;1.0;854;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0
7134;Daalerveen;Hellendoorn                   ;Buurt   ;BU01630509;1.0;392;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;3.0;0.0;0.0;3.0
7135;Marle;Hellendoorn                   ;Buurt   ;BU01630510;1.0;570;4.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;7.0;5.0;2.0;0.0;2.0
7136;Wijk 06 Kruidenwijk;Hellendoorn                   ;Wijk    ;WK016306  ;1.0;6720;69.0;38.0;18.0;2.0;0.0;0.0;0.0;4.0;4.0;8.0;20.0;19.0;17.0;8.0;9.0;2.0;12.0;6.0;4.0;2.0;10.0;6.0;1.0;3.0;2.0
7137;Hulsen dorp;Hellendoorn                   ;Buurt   ;BU01630601;1.0;328;7.0;6.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;21.0;18.0;0.0;0.0;3.0
7138;Kruidenwijk Oost;Hellendoorn                   ;Buurt   ;BU01630602;1.0;2631;26.0;14.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;11.0;6.0;4.0;2.0;2.0;2.0;6.0;3.0;2.0;1.0;10.0;5.0;0.0;2.0;2.0
7139;Kruidenwijk Centrum;Hellendoorn                   ;Buurt   ;BU01630603;1.0;275;17.0;6.0;6.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;9.0;9.0;3.0;6.0;0.0;2.0;2.0;0.0;0.0;62.0;22.0;7.0;33.0;7.0
7140;Kruidenwijk Noord;Hellendoorn                   ;Buurt   ;BU01630604;1.0;1756;11.0;6.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;4.0;4.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;6.0;3.0;1.0;2.0;1.0
7141;Kruidenwijk West;Hellendoorn                   ;Buurt   ;BU01630605;1.0;1447;6.0;6.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;1.0;0.0;0.0
7142;Kruidenwijk Zuid;Hellendoorn                   ;Buurt   ;BU01630606;1.0;283;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;7.0;0.0;0.0;0.0;7.0
7143;Wijk 07 Haarle;Hellendoorn                   ;Wijk    ;WK016307  ;1.0;1095;12.0;12.0;9.0;0.0;0.0;0.0;0.0;5.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;5.0;0.0;0.0
7144;Dorp Haarle;Hellendoorn                   ;Buurt   ;BU01630700;1.0;1095;12.0;12.0;9.0;0.0;0.0;0.0;0.0;5.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;5.0;0.0;0.0
7145;Wijk 08 Daarle;Hellendoorn                   ;Wijk    ;WK016308  ;1.0;584;9.0;7.0;7.0;0.0;0.0;2.0;0.0;4.0;0.0;1.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;15.0;12.0;7.0;3.0;0.0
7146;Dorp Daarle;Hellendoorn                   ;Buurt   ;BU01630800;1.0;584;9.0;7.0;7.0;0.0;0.0;2.0;0.0;4.0;0.0;1.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;15.0;12.0;7.0;3.0;0.0
7147;Wijk 09 Daarlerveen;Hellendoorn                   ;Wijk    ;WK016309  ;1.0;759;11.0;6.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;3.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0;14.0;8.0;1.0;4.0;3.0
7148;Dorp Daarlerveen;Hellendoorn                   ;Buurt   ;BU01630900;1.0;759;11.0;6.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;3.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0;14.0;8.0;1.0;4.0;3.0
7149;Hellevoetsluis;Hellevoetsluis                ;Gemeente;GM0530    ;;38722;1123.0;708.0;567.0;77.0;31.0;148.0;15.0;104.0;76.0;116.0;141.0;217.0;187.0;89.0;98.0;30.0;198.0;104.0;64.0;30.0;29.0;18.0;3.0;5.0;5.0
7150;Wijk 00 Hellevoet;Hellevoetsluis                ;Wijk    ;WK053000  ;1.0;4741;139.0;92.0;74.0;9.0;3.0;14.0;6.0;25.0;7.0;10.0;18.0;21.0;20.0;11.0;9.0;1.0;26.0;22.0;3.0;1.0;29.0;19.0;5.0;4.0;5.0
7151;De Vesting;Hellevoetsluis                ;Buurt   ;BU05300000;1.0;1021;57.0;27.0;24.0;4.0;2.0;2.0;6.0;3.0;4.0;3.0;3.0;11.0;11.0;7.0;4.0;0.0;19.0;16.0;2.0;1.0;56.0;26.0;3.0;11.0;19.0
7152;Glaciswijk;Hellevoetsluis                ;Buurt   ;BU05300001;1.0;725;17.0;9.0;8.0;0.0;0.0;2.0;0.0;4.0;;;1.0;5.0;4.0;2.0;2.0;1.0;3.0;3.0;0.0;0.0;23.0;12.0;6.0;6.0;4.0
7153;Groote Weergors;Hellevoetsluis                ;Buurt   ;BU05300003;1.0;360;15.0;15.0;13.0;0.0;0.0;3.0;0.0;8.0;;;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;42.0;22.0;0.0;0.0
7154;Marinebuurt;Hellevoetsluis                ;Buurt   ;BU05300004;1.0;818;18.0;16.0;9.0;1.0;0.0;1.0;0.0;2.0;2.0;3.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;22.0;20.0;2.0;0.0;2.0
7155;Dichters- en Schrijversbuurt;Hellevoetsluis                ;Buurt   ;BU05300005;1.0;1817;32.0;25.0;20.0;4.0;1.0;6.0;0.0;8.0;0.0;1.0;5.0;5.0;5.0;2.0;3.0;0.0;2.0;2.0;0.0;0.0;18.0;14.0;4.0;3.0;1.0
7156;Wijk 01 Nieuw-Helvoet;Hellevoetsluis                ;Wijk    ;WK053001  ;1.0;6182;197.0;126.0;102.0;20.0;6.0;16.0;6.0;15.0;13.0;26.0;24.0;31.0;25.0;8.0;17.0;6.0;40.0;20.0;14.0;6.0;32.0;20.0;2.0;4.0;6.0
7157;Nieuw-Helvoet;Hellevoetsluis                ;Buurt   ;BU05300100;1.0;404;25.0;14.0;13.0;1.0;1.0;1.0;1.0;1.0;5.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;11.0;8.0;3.0;0.0;62.0;35.0;2.0;0.0;27.0
7158;Bloemen- en Plantenbuurt;Hellevoetsluis                ;Buurt   ;BU05300101;1.0;1466;46.0;23.0;13.0;0.0;1.0;2.0;1.0;8.0;1.0;0.0;10.0;14.0;11.0;1.0;10.0;3.0;9.0;4.0;4.0;1.0;31.0;16.0;5.0;8.0;6.0
7159;Kulck-Noord;Hellevoetsluis                ;Buurt   ;BU05300102;1.0;1161;19.0;13.0;8.0;0.0;0.0;3.0;0.0;1.0;0.0;4.0;5.0;3.0;2.0;0.0;2.0;1.0;3.0;1.0;2.0;0.0;16.0;11.0;1.0;2.0;3.0
7160;Kulck-Zuid;Hellevoetsluis                ;Buurt   ;BU05300103;1.0;773;15.0;9.0;6.0;2.0;1.0;0.0;0.0;1.0;0.0;2.0;3.0;4.0;3.0;1.0;2.0;1.0;2.0;1.0;0.0;1.0;19.0;12.0;1.0;4.0;3.0
7161;Rijksstraatweg en omgeving;Hellevoetsluis                ;Buurt   ;BU05300104;1.0;799;35.0;24.0;22.0;6.0;0.0;2.0;1.0;3.0;6.0;4.0;2.0;5.0;4.0;3.0;1.0;1.0;6.0;3.0;3.0;0.0;44.0;30.0;4.0;5.0;8.0
7162;Dorp en Hoonaart;Hellevoetsluis                ;Buurt   ;BU05300105;1.0;678;14.0;9.0;7.0;1.0;0.0;2.0;1.0;0.0;0.0;3.0;2.0;2.0;2.0;1.0;1.0;0.0;3.0;1.0;1.0;1.0;21.0;13.0;0.0;3.0;4.0
7163;Vogelbuurt;Hellevoetsluis                ;Buurt   ;BU05300106;1.0;899;43.0;34.0;33.0;10.0;3.0;6.0;2.0;1.0;1.0;10.0;1.0;3.0;3.0;2.0;1.0;0.0;6.0;2.0;1.0;3.0;48.0;38.0;1.0;3.0;7.0
7164;Boomgaard;Hellevoetsluis                ;Buurt   ;BU05300107;1.0;2;;;;;;;;;;;;;;;;;;;;;;;;;
7165;Wijk 02 Nieuwenhoorn;Hellevoetsluis                ;Wijk    ;WK053002  ;1.0;1256;33.0;21.0;19.0;1.0;2.0;1.0;0.0;7.0;2.0;6.0;2.0;5.0;4.0;2.0;2.0;1.0;7.0;3.0;3.0;1.0;26.0;17.0;6.0;3.0;6.0
7166;Nieuwenhoorn;Hellevoetsluis                ;Buurt   ;BU05300200;1.0;1118;32.0;21.0;19.0;1.0;2.0;1.0;0.0;7.0;2.0;6.0;2.0;4.0;3.0;2.0;1.0;1.0;7.0;3.0;3.0;1.0;29.0;19.0;6.0;3.0;6.0
7167;'t Lange Land;Hellevoetsluis                ;Buurt   ;BU05300201;1.0;138;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;7.0;0.0
7168;Wijk 03 De Struyten;Hellevoetsluis                ;Wijk    ;WK053003  ;1.0;7107;188.0;97.0;75.0;8.0;3.0;23.0;0.0;22.0;5.0;14.0;22.0;45.0;41.0;18.0;23.0;4.0;46.0;20.0;19.0;7.0;26.0;14.0;3.0;6.0;6.0
7169;Kanaalzicht;Hellevoetsluis                ;Buurt   ;BU05300300;1.0;280;14.0;6.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;4.0;3.0;1.0;2.0;1.0;4.0;3.0;1.0;0.0;50.0;21.0;0.0;11.0;14.0
7170;Wittens Hoeck;Hellevoetsluis                ;Buurt   ;BU05300301;1.0;2010;51.0;23.0;15.0;4.0;0.0;7.0;0.0;2.0;0.0;2.0;8.0;18.0;16.0;5.0;11.0;2.0;10.0;4.0;6.0;0.0;25.0;11.0;1.0;8.0;5.0
7171;Gorsingen Hoeck;Hellevoetsluis                ;Buurt   ;BU05300302;1.0;2691;89.0;47.0;41.0;3.0;2.0;7.0;0.0;17.0;5.0;7.0;6.0;16.0;15.0;10.0;5.0;1.0;26.0;10.0;9.0;7.0;33.0;17.0;6.0;6.0;10.0
7172;Hooghen Hoeck;Hellevoetsluis                ;Buurt   ;BU05300303;1.0;2126;34.0;21.0;16.0;1.0;0.0;8.0;0.0;3.0;0.0;4.0;5.0;7.0;7.0;2.0;5.0;0.0;6.0;3.0;3.0;0.0;16.0;10.0;1.0;3.0;3.0
7173;Wijk 04 De Kooistee;Hellevoetsluis                ;Wijk    ;WK053004  ;1.0;8455;234.0;124.0;96.0;14.0;7.0;46.0;2.0;14.0;5.0;8.0;28.0;68.0;55.0;26.0;29.0;13.0;42.0;21.0;14.0;7.0;28.0;15.0;2.0;7.0;5.0
7174;Hout Hoeffe;Hellevoetsluis                ;Buurt   ;BU05300400;1.0;2799;79.0;49.0;41.0;6.0;2.0;20.0;1.0;5.0;5.0;2.0;8.0;20.0;20.0;11.0;9.0;0.0;10.0;3.0;5.0;2.0;28.0;18.0;2.0;7.0;4.0
7175;Koele Nacht;Hellevoetsluis                ;Buurt   ;BU05300401;1.0;2646;67.0;31.0;20.0;2.0;4.0;7.0;0.0;3.0;0.0;4.0;11.0;18.0;14.0;4.0;10.0;4.0;18.0;9.0;6.0;3.0;25.0;12.0;1.0;5.0;7.0
7176;Morgen Stont;Hellevoetsluis                ;Buurt   ;BU05300402;1.0;2739;73.0;39.0;30.0;5.0;1.0;18.0;0.0;4.0;0.0;2.0;9.0;25.0;18.0;10.0;8.0;7.0;9.0;5.0;3.0;1.0;27.0;14.0;1.0;7.0;3.0
7177;Vlotbrug;Hellevoetsluis                ;Buurt   ;BU05300404;1.0;271;15.0;5.0;5.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;5.0;3.0;1.0;2.0;2.0;5.0;4.0;0.0;1.0;55.0;18.0;7.0;11.0;18.0
7178;Wijk 05 Den Bonsen Hoek;Hellevoetsluis                ;Wijk    ;WK053005  ;1.0;5864;84.0;55.0;34.0;3.0;1.0;20.0;0.0;6.0;2.0;2.0;21.0;17.0;15.0;9.0;6.0;2.0;12.0;7.0;1.0;4.0;14.0;9.0;1.0;3.0;2.0
7179;Tolhoeck;Hellevoetsluis                ;Buurt   ;BU05300500;1.0;336;5.0;3.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;15.0;9.0;0.0;6.0;0.0
7180;Out Jaar;Hellevoetsluis                ;Buurt   ;BU05300502;1.0;1659;37.0;27.0;22.0;1.0;1.0;16.0;0.0;3.0;0.0;1.0;5.0;6.0;5.0;3.0;2.0;1.0;4.0;3.0;1.0;0.0;22.0;16.0;2.0;3.0;2.0
7181;Logendal;Hellevoetsluis                ;Buurt   ;BU05300503;1.0;771;5.0;3.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;4.0;1.0;3.0;0.0
7182;Kruis Hoeffe;Hellevoetsluis                ;Buurt   ;BU05300504;1.0;1785;16.0;10.0;3.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;3.0;3.0;2.0;1.0;0.0;3.0;1.0;0.0;2.0;9.0;6.0;0.0;2.0;2.0
7183;Salem;Hellevoetsluis                ;Buurt   ;BU05300505;1.0;1313;21.0;12.0;4.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;8.0;4.0;3.0;3.0;0.0;1.0;5.0;3.0;0.0;2.0;16.0;9.0;2.0;2.0;4.0
7184;Wijk 06 Ravense Hoek;Hellevoetsluis                ;Wijk    ;WK053006  ;1.0;3356;51.0;41.0;31.0;1.0;3.0;22.0;0.0;4.0;0.0;1.0;10.0;7.0;7.0;6.0;1.0;0.0;3.0;1.0;0.0;2.0;15.0;12.0;1.0;2.0;1.0
7185;Wagenzicht;Hellevoetsluis                ;Buurt   ;BU05300600;1.0;1369;19.0;14.0;13.0;1.0;2.0;7.0;0.0;3.0;;;1.0;3.0;3.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;14.0;10.0;2.0;2.0;1.0
7186;Altena;Hellevoetsluis                ;Buurt   ;BU05300601;1.0;1987;32.0;27.0;18.0;0.0;1.0;15.0;0.0;1.0;0.0;1.0;9.0;4.0;4.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;16.0;14.0;1.0;2.0;1.0
7187;Wijk 07 Centrumgebied;Hellevoetsluis                ;Wijk    ;WK053007  ;1.0;928;111.0;83.0;74.0;14.0;1.0;3.0;1.0;6.0;33.0;16.0;9.0;10.0;10.0;6.0;4.0;0.0;18.0;8.0;8.0;2.0;120.0;89.0;6.0;11.0;19.0
7188;Centrumgebied-West;Hellevoetsluis                ;Buurt   ;BU05300700;1.0;213;39.0;32.0;27.0;6.0;0.0;0.0;0.0;0.0;16.0;5.0;5.0;2.0;2.0;1.0;1.0;0.0;5.0;1.0;2.0;2.0;183.0;150.0;0.0;9.0;23.0
7189;Centrumgebied-Oost;Hellevoetsluis                ;Buurt   ;BU05300701;1.0;715;72.0;51.0;47.0;8.0;1.0;3.0;1.0;6.0;17.0;11.0;4.0;8.0;8.0;5.0;3.0;0.0;13.0;7.0;6.0;0.0;101.0;71.0;8.0;11.0;18.0
7190;Wijk 08 Kickers Bloem;Hellevoetsluis                ;Wijk    ;WK053008  ;1.0;21;42.0;35.0;33.0;2.0;1.0;2.0;0.0;0.0;3.0;25.0;2.0;5.0;4.0;2.0;2.0;1.0;2.0;0.0;2.0;0.0;;;;;
7191;Kickers Bloem;Hellevoetsluis                ;Buurt   ;BU05300800;1.0;21;42.0;35.0;33.0;2.0;1.0;2.0;0.0;0.0;3.0;25.0;2.0;5.0;4.0;2.0;2.0;1.0;2.0;0.0;2.0;0.0;;;;;
7192;Wijk 09 Buitengebied;Hellevoetsluis                ;Wijk    ;WK053009  ;1.0;812;44.0;34.0;29.0;5.0;4.0;1.0;0.0;5.0;6.0;8.0;5.0;8.0;6.0;1.0;5.0;2.0;2.0;2.0;0.0;0.0;54.0;42.0;6.0;7.0;2.0
7193;Duinhoeck;Hellevoetsluis                ;Buurt   ;BU05300900;1.0;323;24.0;17.0;15.0;1.0;4.0;1.0;0.0;3.0;3.0;3.0;2.0;7.0;6.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;74.0;53.0;9.0;19.0;0.0
7194;Buitengebied;Hellevoetsluis                ;Buurt   ;BU05300901;1.0;456;8.0;7.0;4.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;18.0;15.0;4.0;0.0;0.0
7195;Heliushaven;Hellevoetsluis                ;Buurt   ;BU05300902;1.0;33;12.0;10.0;10.0;4.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;;;;;
7196;Helmond;Helmond                       ;Gemeente;GM0794    ;;90603;4439.0;2969.0;2595.0;571.0;151.0;350.0;92.0;536.0;492.0;403.0;374.0;789.0;591.0;310.0;281.0;198.0;681.0;324.0;256.0;101.0;49.0;33.0;6.0;7.0;8.0
7197;Wijk 10 Binnenstad;Helmond                       ;Wijk    ;WK079410  ;1.0;14753;1729.0;1167.0;1061.0;302.0;50.0;103.0;70.0;134.0;222.0;180.0;106.0;306.0;215.0;111.0;104.0;91.0;256.0;124.0;96.0;36.0;117.0;79.0;9.0;15.0;17.0
7198;Centrum;Helmond                       ;Buurt   ;BU07941000;1.0;2329;667.0;525.0;487.0;161.0;16.0;39.0;52.0;23.0;121.0;75.0;38.0;82.0;50.0;23.0;27.0;32.0;60.0;33.0;19.0;8.0;286.0;225.0;10.0;21.0;26.0
7199;Leonardus;Helmond                       ;Buurt   ;BU07941002;1.0;2437;228.0;144.0;131.0;18.0;4.0;10.0;1.0;33.0;37.0;28.0;13.0;54.0;42.0;21.0;21.0;12.0;30.0;18.0;6.0;6.0;94.0;59.0;14.0;17.0;12.0
7200;Heipoort;Helmond                       ;Buurt   ;BU07941003;1.0;3455;228.0;145.0;124.0;20.0;10.0;21.0;2.0;24.0;29.0;18.0;21.0;46.0;40.0;28.0;12.0;6.0;37.0;15.0;17.0;5.0;66.0;42.0;7.0;12.0;11.0
7201;Stationsgebied;Helmond                       ;Buurt   ;BU07941004;1.0;674;133.0;56.0;49.0;13.0;2.0;4.0;7.0;5.0;3.0;15.0;7.0;34.0;28.0;7.0;21.0;6.0;43.0;19.0;20.0;4.0;197.0;83.0;7.0;42.0;64.0
7202;Vossenberg;Helmond                       ;Buurt   ;BU07941005;1.0;3217;201.0;127.0;114.0;20.0;12.0;14.0;3.0;23.0;20.0;22.0;13.0;39.0;33.0;19.0;14.0;6.0;35.0;17.0;17.0;1.0;62.0;39.0;7.0;10.0;11.0
7203;Annabuurt en Suytkade;Helmond                       ;Buurt   ;BU07941006;1.0;1527;129.0;83.0;78.0;41.0;4.0;5.0;1.0;5.0;9.0;13.0;5.0;17.0;13.0;6.0;7.0;4.0;29.0;6.0;12.0;11.0;84.0;54.0;3.0;9.0;19.0
7204;Steenweg en omgeving;Helmond                       ;Buurt   ;BU07941007;1.0;1114;143.0;87.0;78.0;29.0;2.0;10.0;4.0;21.0;3.0;9.0;9.0;34.0;9.0;7.0;2.0;25.0;22.0;16.0;5.0;1.0;128.0;78.0;19.0;8.0;20.0
7205;Wijk 11 Helmond-Oost;Helmond                       ;Wijk    ;WK079411  ;1.0;7817;454.0;288.0;257.0;51.0;16.0;52.0;0.0;49.0;62.0;27.0;31.0;87.0;69.0;28.0;41.0;18.0;79.0;44.0;28.0;7.0;58.0;37.0;6.0;9.0;10.0
7206;Beisterveld;Helmond                       ;Buurt   ;BU07941100;1.0;2544;236.0;150.0;138.0;28.0;7.0;13.0;0.0;26.0;52.0;12.0;12.0;52.0;42.0;14.0;28.0;10.0;34.0;19.0;9.0;6.0;93.0;59.0;10.0;17.0;13.0
7207;Beisterveldse Broek;Helmond                       ;Buurt   ;BU07941101;1.0;2413;75.0;48.0;38.0;6.0;3.0;12.0;0.0;9.0;0.0;8.0;10.0;11.0;9.0;3.0;6.0;2.0;16.0;11.0;4.0;1.0;31.0;20.0;4.0;4.0;7.0
7208;Straakven;Helmond                       ;Buurt   ;BU07941102;1.0;2860;143.0;90.0;81.0;17.0;6.0;27.0;0.0;14.0;10.0;7.0;9.0;24.0;18.0;11.0;7.0;6.0;29.0;14.0;15.0;0.0;50.0;31.0;5.0;6.0;10.0
7209;Wijk 12 Helmond-Noord;Helmond                       ;Wijk    ;WK079412  ;1.0;11860;440.0;258.0;222.0;41.0;24.0;28.0;3.0;59.0;39.0;28.0;36.0;99.0;76.0;46.0;30.0;23.0;83.0;36.0;32.0;15.0;37.0;22.0;5.0;6.0;7.0
7210;Bloemvelden;Helmond                       ;Buurt   ;BU07941200;1.0;3916;179.0;101.0;87.0;15.0;8.0;12.0;0.0;31.0;9.0;12.0;14.0;37.0;28.0;17.0;11.0;9.0;41.0;16.0;16.0;9.0;46.0;26.0;8.0;7.0;10.0
7211;Binderen;Helmond                       ;Buurt   ;BU07941201;1.0;4028;128.0;73.0;61.0;13.0;6.0;5.0;1.0;20.0;4.0;12.0;12.0;34.0;25.0;16.0;9.0;9.0;21.0;12.0;6.0;3.0;32.0;18.0;5.0;6.0;5.0
