ID;Regio;Huishoudens;Perioden;TotaalAantalParticuliereHuishoudens_1;EigenaarBewoner_2;Huurder_3;EengezinswoningKoop_4;EengezinswoningHuur_5;MeergezinswoningKoop_6;MeergezinswoningHuur_7;Bedrijfswoning_8;Wooneenheid_9;BewoondeAndereRuimte_10;Inwonend_11;Ouderenwoning_12;Bedrijfswoning_13;AndereWoning_14
935;Zuidwest-Drenthe (CR);6;2009;;;;;;;;;;;;;;
936;Noord-Overijssel (CR);1;1998;135.0;75.0;60.0;61.0;33.0;2.0;20.0;11.0;6.0;1.0;1.0;9.0;5.0;113.0
937;Noord-Overijssel (CR);1;1999;;;;;;;;;;;;;;
938;Noord-Overijssel (CR);1;2000;;;;;;;;;;;;;;
939;Noord-Overijssel (CR);1;2002;134.0;78.0;56.0;67.0;28.0;3.0;23.0;8.0;3.0;;1.0;9.0;3.0;116.0
940;Noord-Overijssel (CR);1;2006;259.0;151.0;107.0;129.0;55.0;9.0;42.0;12.0;7.0;1.0;1.0;18.0;3.0;227.0
941;Noord-Overijssel (CR);1;2009;140.0;92.0;48.0;79.0;22.0;6.0;20.0;7.0;3.0;1.0;1.0;10.0;2.0;122.0
942;Noord-Overijssel (CR);2;1998;39.0;11.0;28.0;8.0;10.0;1.0;13.0;1.0;5.0;;1.0;6.0;;27.0
943;Noord-Overijssel (CR);2;1999;;;;;;;;;;;;;;
944;Noord-Overijssel (CR);2;2000;;;;;;;;;;;;;;
945;Noord-Overijssel (CR);2;2002;40.0;10.0;29.0;7.0;9.0;2.0;16.0;1.0;3.0;;1.0;6.0;;29.0
946;Noord-Overijssel (CR);2;2006;41.0;11.0;30.0;8.0;9.0;2.0;16.0;1.0;4.0;1.0;1.0;5.0;;31.0
947;Noord-Overijssel (CR);2;2009;42.0;15.0;27.0;11.0;8.0;3.0;14.0;1.0;3.0;;1.0;6.0;;32.0
948;Noord-Overijssel (CR);3;1998;43.0;26.0;17.0;22.0;11.0;1.0;5.0;3.0;;1.0;;3.0;1.0;37.0
949;Noord-Overijssel (CR);3;1999;;;;;;;;;;;;;;
950;Noord-Overijssel (CR);3;2000;;;;;;;;;;;;;;
951;Noord-Overijssel (CR);3;2002;39.0;26.0;13.0;22.0;8.0;1.0;4.0;2.0;;;;2.0;1.0;35.0
952;Noord-Overijssel (CR);3;2006;44.0;30.0;13.0;26.0;9.0;2.0;4.0;3.0;;;;4.0;1.0;39.0
953;Noord-Overijssel (CR);3;2009;45.0;33.0;12.0;28.0;7.0;2.0;4.0;3.0;;;;4.0;1.0;40.0
954;Noord-Overijssel (CR);4;1998;46.0;36.0;10.0;29.0;9.0;;1.0;6.0;;;;;3.0;41.0
955;Noord-Overijssel (CR);4;1999;;;;;;;;;;;;;;
956;Noord-Overijssel (CR);4;2000;;;;;;;;;;;;;;
957;Noord-Overijssel (CR);4;2002;47.0;39.0;8.0;34.0;7.0;;1.0;4.0;;;;1.0;2.0;44.0
958;Noord-Overijssel (CR);4;2006;46.0;38.0;8.0;34.0;6.0;1.0;1.0;3.0;;;;1.0;1.0;44.0
959;Noord-Overijssel (CR);4;2009;45.0;41.0;4.0;37.0;3.0;;1.0;3.0;;;;;2.0;43.0
960;Noord-Overijssel (CR);5;1998;5.0;2.0;3.0;1.0;3.0;;;;;;;;;4.0
961;Noord-Overijssel (CR);5;1999;;;;;;;;;;;;;;
962;Noord-Overijssel (CR);5;2000;;;;;;;;;;;;;;
963;Noord-Overijssel (CR);5;2002;6.0;2.0;4.0;2.0;3.0;;1.0;;;;;;;6.0
964;Noord-Overijssel (CR);5;2006;128.0;72.0;56.0;61.0;31.0;5.0;20.0;6.0;3.0;0.0;0.0;9.0;2.0;112.0
965;Noord-Overijssel (CR);5;2009;7.0;2.0;5.0;2.0;4.0;;1.0;;;;;;;7.0
966;Noord-Overijssel (CR);6;1998;3.0;1.0;2.0;1.0;1.0;;1.0;;;;;;;2.0
967;Noord-Overijssel (CR);6;1999;;;;;;;;;;;;;;
968;Noord-Overijssel (CR);6;2000;;;;;;;;;;;;;;
969;Noord-Overijssel (CR);6;2002;2.0;1.0;1.0;1.0;;;1.0;;;;;;;1.0
970;Noord-Overijssel (CR);6;2006;1.0;;;;;;;;;;;;;1.0
971;Noord-Overijssel (CR);6;2009;2.0;1.0;1.0;1.0;;;1.0;;;;;;;1.0
972;Zuidwest-Overijssel (CR);1;1998;55.0;29.0;26.0;25.0;13.0;1.0;10.0;4.0;2.0;;;4.0;2.0;47.0
973;Zuidwest-Overijssel (CR);1;1999;;;;;;;;;;;;;;
974;Zuidwest-Overijssel (CR);1;2000;;;;;;;;;;;;;;
975;Zuidwest-Overijssel (CR);1;2002;60.0;31.0;29.0;26.0;16.0;1.0;10.0;2.0;2.0;;;5.0;1.0;50.0
976;Zuidwest-Overijssel (CR);1;2006;65.0;36.0;29.0;30.0;16.0;2.0;11.0;3.0;2.0;;;4.0;1.0;57.0
977;Zuidwest-Overijssel (CR);1;2009;65.0;39.0;26.0;33.0;14.0;4.0;10.0;3.0;1.0;;1.0;5.0;2.0;56.0
978;Zuidwest-Overijssel (CR);2;1998;17.0;4.0;13.0;3.0;5.0;1.0;6.0;;2.0;;;3.0;;12.0
979;Zuidwest-Overijssel (CR);2;1999;;;;;;;;;;;;;;
980;Zuidwest-Overijssel (CR);2;2000;;;;;;;;;;;;;;
981;Zuidwest-Overijssel (CR);2;2002;19.0;4.0;15.0;3.0;5.0;1.0;8.0;;2.0;;;3.0;;13.0
982;Zuidwest-Overijssel (CR);2;2006;23.0;8.0;15.0;6.0;6.0;2.0;8.0;1.0;2.0;;;2.0;;19.0
983;Zuidwest-Overijssel (CR);2;2009;21.0;8.0;13.0;6.0;4.0;2.0;7.0;;1.0;;;3.0;;15.0
984;Zuidwest-Overijssel (CR);3;1998;18.0;11.0;7.0;9.0;4.0;1.0;2.0;1.0;;;;1.0;1.0;15.0
985;Zuidwest-Overijssel (CR);3;1999;;;;;;;;;;;;;;
986;Zuidwest-Overijssel (CR);3;2000;;;;;;;;;;;;;;
987;Zuidwest-Overijssel (CR);3;2002;18.0;11.0;7.0;11.0;5.0;;2.0;;;;;1.0;;17.0
988;Zuidwest-Overijssel (CR);3;2006;19.0;12.0;7.0;11.0;5.0;1.0;2.0;1.0;;;;2.0;;16.0
989;Zuidwest-Overijssel (CR);3;2009;19.0;13.0;6.0;11.0;5.0;2.0;1.0;;;;;1.0;;18.0
990;Zuidwest-Overijssel (CR);4;1998;18.0;13.0;4.0;12.0;3.0;;;2.0;;;;;1.0;16.0
991;Zuidwest-Overijssel (CR);4;1999;;;;;;;;;;;;;;
992;Zuidwest-Overijssel (CR);4;2000;;;;;;;;;;;;;;
993;Zuidwest-Overijssel (CR);4;2002;19.0;15.0;5.0;13.0;4.0;;;2.0;;;;;1.0;17.0
994;Zuidwest-Overijssel (CR);4;2006;20.0;15.0;5.0;14.0;4.0;;1.0;2.0;;;;;1.0;19.0
995;Zuidwest-Overijssel (CR);4;2009;21.0;16.0;5.0;15.0;3.0;;1.0;2.0;;;;;1.0;20.0
996;Zuidwest-Overijssel (CR);5;1998;2.0;1.0;1.0;1.0;1.0;;;;;;;;;2.0
997;Zuidwest-Overijssel (CR);5;1999;;;;;;;;;;;;;;
998;Zuidwest-Overijssel (CR);5;2000;;;;;;;;;;;;;;
999;Zuidwest-Overijssel (CR);5;2002;3.0;1.0;2.0;1.0;2.0;;;;;;;;;3.0
1000;Zuidwest-Overijssel (CR);5;2006;2.0;;2.0;;1.0;;1.0;;;;;;;2.0
1001;Zuidwest-Overijssel (CR);5;2009;3.0;1.0;2.0;1.0;2.0;;;;;;;;;3.0
1002;Zuidwest-Overijssel (CR);6;1998;1.0;1.0;;;;;;;;;;;;1.0
1003;Zuidwest-Overijssel (CR);6;1999;;;;;;;;;;;;;;
1004;Zuidwest-Overijssel (CR);6;2000;;;;;;;;;;;;;;
1005;Zuidwest-Overijssel (CR);6;2002;;;;;;;;;;;;;;
1006;Zuidwest-Overijssel (CR);6;2006;;;;;;;;;;;;;;
1007;Zuidwest-Overijssel (CR);6;2009;1.0;;;;;;;;;;;;;1.0
1008;Twente (CR);1;1998;243.0;126.0;117.0;115.0;62.0;2.0;41.0;10.0;10.0;2.0;2.0;15.0;7.0;208.0
1009;Twente (CR);1;1999;;;;;;;;;;;;;;
1010;Twente (CR);1;2000;;;;;;;;;;;;;;
1011;Twente (CR);1;2002;250.0;146.0;103.0;130.0;53.0;6.0;38.0;8.0;9.0;1.0;2.0;21.0;4.0;212.0
1012;Twente (CR);1;2006;257.0;147.0;110.0;135.0;55.0;6.0;43.0;6.0;9.0;;1.0;20.0;1.0;223.0
1013;Twente (CR);1;2009;267.0;155.0;112.0;140.0;54.0;8.0;47.0;8.0;9.0;;1.0;25.0;4.0;228.0
1014;Twente (CR);2;1998;68.0;15.0;53.0;13.0;13.0;;29.0;1.0;8.0;1.0;2.0;9.0;;47.0
1015;Twente (CR);2;1999;;;;;;;;;;;;;;
1016;Twente (CR);2;2000;;;;;;;;;;;;;;
1017;Twente (CR);2;2002;75.0;22.0;53.0;16.0;17.0;4.0;26.0;2.0;7.0;1.0;2.0;13.0;1.0;51.0
1018;Twente (CR);2;2006;80.0;23.0;57.0;19.0;18.0;2.0;30.0;2.0;8.0;;1.0;12.0;;58.0
1019;Twente (CR);2;2009;89.0;27.0;62.0;21.0;21.0;4.0;33.0;1.0;7.0;;1.0;15.0;1.0;65.0
1020;Twente (CR);3;1998;75.0;46.0;28.0;42.0;20.0;1.0;7.0;3.0;1.0;;;4.0;2.0;67.0
1021;Twente (CR);3;1999;;;;;;;;;;;;;;
1022;Twente (CR);3;2000;;;;;;;;;;;;;;
1023;Twente (CR);3;2002;75.0;51.0;24.0;47.0;14.0;2.0;9.0;2.0;;;;7.0;1.0;67.0
1024;Twente (CR);3;2006;76.0;51.0;25.0;46.0;15.0;3.0;9.0;1.0;1.0;;;6.0;;68.0
1025;Twente (CR);3;2009;78.0;52.0;27.0;48.0;15.0;3.0;11.0;1.0;1.0;;;8.0;;69.0
1026;Twente (CR);4;1998;84.0;61.0;23.0;56.0;19.0;;3.0;5.0;;;;;4.0;79.0
1027;Twente (CR);4;1999;;;;;;;;;;;;;;
1028;Twente (CR);4;2000;;;;;;;;;;;;;;
1029;Twente (CR);4;2002;83.0;66.0;16.0;61.0;13.0;;2.0;4.0;1.0;;;1.0;2.0;78.0
1030;Twente (CR);4;2006;85.0;67.0;18.0;63.0;15.0;;2.0;3.0;1.0;;;2.0;1.0;81.0
1031;Twente (CR);4;2009;80.0;69.0;11.0;64.0;9.0;1.0;1.0;5.0;;;;1.0;3.0;76.0
1032;Twente (CR);5;1998;11.0;3.0;8.0;3.0;7.0;;;1.0;;;;;1.0;10.0
1033;Twente (CR);5;1999;;;;;;;;;;;;;;
1034;Twente (CR);5;2000;;;;;;;;;;;;;;
1035;Twente (CR);5;2002;15.0;6.0;9.0;6.0;7.0;;1.0;1.0;;;;;;14.0
1036;Twente (CR);5;2006;15.0;5.0;9.0;5.0;7.0;;2.0;;;;;;;14.0
1037;Twente (CR);5;2009;15.0;5.0;10.0;5.0;8.0;;1.0;;;;;;;15.0
1038;Twente (CR);6;1998;5.0;1.0;4.0;1.0;3.0;;1.0;;;;;1.0;;4.0
1039;Twente (CR);6;1999;;;;;;;;;;;;;;
1040;Twente (CR);6;2000;;;;;;;;;;;;;;
1041;Twente (CR);6;2002;2.0;1.0;2.0;;1.0;;;;;;;;;2.0
1042;Twente (CR);6;2006;2.0;1.0;1.0;1.0;;;;;;;;;;2.0
1043;Twente (CR);6;2009;4.0;2.0;2.0;1.0;1.0;;1.0;1.0;;;;1.0;1.0;3.0
1044;Veluwe (CR);1;1998;241.0;144.0;98.0;125.0;55.0;8.0;27.0;10.0;9.0;5.0;3.0;17.0;6.0;203.0
1045;Veluwe (CR);1;1999;;;;;;;;;;;;;;
1046;Veluwe (CR);1;2000;;;;;;;;;;;;;;
1047;Veluwe (CR);1;2002;251.0;147.0;104.0;129.0;56.0;9.0;35.0;8.0;9.0;;2.0;16.0;3.0;219.0
1048;Veluwe (CR);1;2006;261.0;156.0;104.0;134.0;51.0;12.0;36.0;9.0;9.0;1.0;5.0;16.0;3.0;223.0
1049;Veluwe (CR);1;2009;267.0;170.0;97.0;142.0;48.0;19.0;37.0;9.0;11.0;1.0;2.0;23.0;4.0;227.0
1050;Veluwe (CR);2;1998;66.0;20.0;46.0;14.0;18.0;4.0;16.0;1.0;8.0;2.0;2.0;10.0;1.0;43.0
1051;Veluwe (CR);2;1999;;;;;;;;;;;;;;
1052;Veluwe (CR);2;2000;;;;;;;;;;;;;;
1053;Veluwe (CR);2;2002;72.0;22.0;50.0;16.0;16.0;5.0;24.0;;9.0;;2.0;9.0;;52.0
1054;Veluwe (CR);2;2006;81.0;27.0;54.0;20.0;14.0;6.0;26.0;2.0;9.0;1.0;3.0;11.0;1.0;55.0
1055;Veluwe (CR);2;2009;84.0;34.0;50.0;22.0;14.0;11.0;25.0;1.0;9.0;;1.0;13.0;;60.0
1056;Veluwe (CR);3;1998;79.0;53.0;26.0;45.0;17.0;4.0;7.0;4.0;;2.0;1.0;6.0;2.0;69.0
1057;Veluwe (CR);3;1999;;;;;;;;;;;;;;
1058;Veluwe (CR);3;2000;;;;;;;;;;;;;;
1059;Veluwe (CR);3;2002;75.0;54.0;22.0;47.0;15.0;3.0;6.0;3.0;1.0;;;6.0;1.0;68.0
1060;Veluwe (CR);3;2006;78.0;56.0;22.0;47.0;15.0;5.0;7.0;3.0;;;;5.0;;71.0
1061;Veluwe (CR);3;2009;85.0;59.0;26.0;49.0;18.0;6.0;7.0;3.0;1.0;;;7.0;1.0;76.0
1062;Veluwe (CR);4;1998;86.0;67.0;19.0;62.0;15.0;;3.0;5.0;;1.0;;1.0;3.0;81.0
1063;Veluwe (CR);4;1999;;;;;;;;;;;;;;
1064;Veluwe (CR);4;2000;;;;;;;;;;;;;;
1065;Veluwe (CR);4;2002;87.0;65.0;22.0;62.0;18.0;1.0;3.0;4.0;;;;1.0;2.0;84.0
1066;Veluwe (CR);4;2006;88.0;68.0;20.0;63.0;16.0;1.0;2.0;4.0;;;1.0;;2.0;83.0
1067;Veluwe (CR);4;2009;84.0;71.0;13.0;66.0;11.0;1.0;2.0;5.0;;;;2.0;3.0;79.0
1068;Veluwe (CR);5;1998;7.0;3.0;4.0;3.0;3.0;;1.0;;;;;;;6.0
1069;Veluwe (CR);5;1999;;;;;;;;;;;;;;
1070;Veluwe (CR);5;2000;;;;;;;;;;;;;;
1071;Veluwe (CR);5;2002;13.0;5.0;8.0;4.0;7.0;;1.0;1.0;;;;;;13.0
1072;Veluwe (CR);5;2006;13.0;5.0;8.0;4.0;6.0;;1.0;;;;;;;12.0
1073;Veluwe (CR);5;2009;11.0;5.0;6.0;4.0;4.0;1.0;2.0;;;;;1.0;;10.0
1074;Veluwe (CR);6;1998;4.0;1.0;3.0;1.0;2.0;;1.0;;;;;;;3.0
1075;Veluwe (CR);6;1999;;;;;;;;;;;;;;
1076;Veluwe (CR);6;2000;;;;;;;;;;;;;;
1077;Veluwe (CR);6;2002;3.0;1.0;2.0;1.0;1.0;;1.0;;;;;;;2.0
1078;Veluwe (CR);6;2006;1.0;1.0;;1.0;;;;;;;;;;1.0
1079;Veluwe (CR);6;2009;2.0;1.0;1.0;1.0;1.0;;;;;;;1.0;;2.0
1080;Achterhoek (CR);1;1998;146.0;87.0;58.0;72.0;39.0;2.0;13.0;16.0;2.0;2.0;1.0;11.0;7.0;123.0
1081;Achterhoek (CR);1;1999;;;;;;;;;;;;;;
1082;Achterhoek (CR);1;2000;;;;;;;;;;;;;;
1083;Achterhoek (CR);1;2002;153.0;93.0;60.0;80.0;36.0;2.0;17.0;12.0;1.0;;1.0;15.0;4.0;130.0
1084;Achterhoek (CR);1;2006;161.0;106.0;55.0;89.0;36.0;4.0;16.0;13.0;1.0;;;15.0;7.0;136.0
1085;Achterhoek (CR);1;2009;165.0;112.0;53.0;97.0;32.0;5.0;18.0;11.0;3.0;;1.0;18.0;5.0;139.0
1086;Achterhoek (CR);2;1998;34.0;10.0;23.0;7.0;12.0;1.0;8.0;3.0;1.0;1.0;;6.0;2.0;24.0
1087;Achterhoek (CR);2;1999;;;;;;;;;;;;;;
1088;Achterhoek (CR);2;2000;;;;;;;;;;;;;;
1089;Achterhoek (CR);2;2002;41.0;13.0;29.0;10.0;13.0;1.0;14.0;2.0;1.0;;1.0;9.0;1.0;30.0
1090;Achterhoek (CR);2;2006;41.0;17.0;24.0;13.0;12.0;2.0;10.0;2.0;1.0;;;9.0;;30.0
1091;Achterhoek (CR);2;2009;49.0;21.0;29.0;17.0;13.0;2.0;13.0;1.0;2.0;;1.0;11.0;;36.0
1092;Achterhoek (CR);3;1998;54.0;34.0;21.0;28.0;14.0;1.0;5.0;5.0;1.0;1.0;;5.0;2.0;46.0
1093;Achterhoek (CR);3;1999;;;;;;;;;;;;;;
1094;Achterhoek (CR);3;2000;;;;;;;;;;;;;;
1095;Achterhoek (CR);3;2002;49.0;34.0;15.0;29.0;10.0;1.0;3.0;4.0;;;;5.0;1.0;42.0
1096;Achterhoek (CR);3;2006;53.0;38.0;15.0;31.0;10.0;2.0;4.0;5.0;;;;5.0;3.0;44.0
1097;Achterhoek (CR);3;2009;56.0;42.0;14.0;37.0;10.0;2.0;3.0;3.0;;;;6.0;2.0;48.0
1098;Achterhoek (CR);4;1998;51.0;40.0;11.0;34.0;10.0;;;6.0;;;;1.0;3.0;47.0
1099;Achterhoek (CR);4;1999;;;;;;;;;;;;;;
1100;Achterhoek (CR);4;2000;;;;;;;;;;;;;;
1101;Achterhoek (CR);4;2002;53.0;44.0;10.0;39.0;9.0;;;5.0;;;;1.0;2.0;50.0
1102;Achterhoek (CR);4;2006;57.0;46.0;12.0;41.0;10.0;;1.0;5.0;;;;1.0;3.0;52.0
1103;Achterhoek (CR);4;2009;53.0;45.0;7.0;40.0;6.0;;1.0;5.0;1.0;;;1.0;2.0;49.0
1104;Achterhoek (CR);5;1998;5.0;2.0;3.0;1.0;3.0;;;;;;;;;4.0
1105;Achterhoek (CR);5;1999;;;;;;;;;;;;;;
1106;Achterhoek (CR);5;2000;;;;;;;;;;;;;;
1107;Achterhoek (CR);5;2002;8.0;2.0;6.0;2.0;5.0;;;1.0;;;;;;7.0
1108;Achterhoek (CR);5;2006;9.0;4.0;5.0;3.0;4.0;;1.0;1.0;;;;;1.0;8.0
1109;Achterhoek (CR);5;2009;6.0;3.0;3.0;2.0;2.0;;1.0;1.0;;;;;1.0;5.0
1110;Achterhoek (CR);6;1998;1.0;1.0;;1.0;;;;;;;;;;1.0
1111;Achterhoek (CR);6;1999;;;;;;;;;;;;;;
1112;Achterhoek (CR);6;2000;;;;;;;;;;;;;;
1113;Achterhoek (CR);6;2002;1.0;1.0;1.0;;;;;;;;;;;1.0
1114;Achterhoek (CR);6;2006;1.0;1.0;;1.0;;;;;;;;;;1.0
1115;Achterhoek (CR);6;2009;1.0;1.0;1.0;;1.0;;;;;;;;;1.0
1116;Arnhem / Nijmegen (CR);1;1998;299.0;133.0;167.0;110.0;82.0;13.0;60.0;9.0;16.0;4.0;5.0;20.0;5.0;248.0
1117;Arnhem / Nijmegen (CR);1;1999;;;;;;;;;;;;;;
1118;Arnhem / Nijmegen (CR);1;2000;;;;;;;;;;;;;;
1119;Arnhem / Nijmegen (CR);1;2002;310.0;153.0;157.0;134.0;75.0;13.0;62.0;5.0;16.0;;3.0;20.0;2.0;267.0
1120;Arnhem / Nijmegen (CR);1;2006;314.0;155.0;159.0;130.0;77.0;19.0;56.0;5.0;18.0;;6.0;18.0;2.0;268.0
1121;Arnhem / Nijmegen (CR);1;2009;324.0;167.0;157.0;137.0;70.0;24.0;63.0;4.0;20.0;1.0;5.0;21.0;3.0;275.0
1122;Arnhem / Nijmegen (CR);2;1998;105.0;21.0;85.0;11.0;23.0;7.0;41.0;1.0;14.0;2.0;4.0;15.0;1.0;69.0
1123;Arnhem / Nijmegen (CR);2;1999;;;;;;;;;;;;;;
1124;Arnhem / Nijmegen (CR);2;2000;;;;;;;;;;;;;;
1125;Arnhem / Nijmegen (CR);2;2002;110.0;29.0;82.0;19.0;24.0;9.0;41.0;1.0;13.0;;3.0;13.0;;80.0
1126;Arnhem / Nijmegen (CR);2;2006;117.0;30.0;86.0;19.0;25.0;10.0;38.0;1.0;18.0;;6.0;11.0;;81.0
1127;Arnhem / Nijmegen (CR);2;2009;125.0;34.0;91.0;20.0;25.0;13.0;45.0;1.0;17.0;;4.0;14.0;;89.0
1128;Arnhem / Nijmegen (CR);3;1998;94.0;52.0;42.0;44.0;26.0;4.0;13.0;4.0;2.0;1.0;1.0;5.0;2.0;83.0
1129;Arnhem / Nijmegen (CR);3;1999;;;;;;;;;;;;;;
1130;Arnhem / Nijmegen (CR);3;2000;;;;;;;;;;;;;;
1131;Arnhem / Nijmegen (CR);3;2002;88.0;52.0;36.0;47.0;20.0;4.0;13.0;1.0;1.0;;;5.0;1.0;80.0
1132;Arnhem / Nijmegen (CR);3;2006;92.0;57.0;35.0;48.0;23.0;7.0;12.0;2.0;;;;6.0;1.0;85.0
1133;Arnhem / Nijmegen (CR);3;2009;90.0;59.0;31.0;50.0;19.0;8.0;11.0;1.0;1.0;;;5.0;1.0;82.0
1134;Arnhem / Nijmegen (CR);4;1998;83.0;56.0;28.0;51.0;23.0;1.0;4.0;3.0;;1.0;;;2.0;80.0
1135;Arnhem / Nijmegen (CR);4;1999;;;;;;;;;;;;;;
1136;Arnhem / Nijmegen (CR);4;2000;;;;;;;;;;;;;;
1137;Arnhem / Nijmegen (CR);4;2002;90.0;66.0;24.0;63.0;20.0;1.0;3.0;3.0;;;;1.0;2.0;87.0
1138;Arnhem / Nijmegen (CR);4;2006;82.0;60.0;22.0;57.0;18.0;1.0;4.0;2.0;;;;1.0;1.0;80.0
1139;Arnhem / Nijmegen (CR);4;2009;81.0;64.0;16.0;61.0;14.0;1.0;2.0;2.0;;;;1.0;1.0;78.0
1140;Arnhem / Nijmegen (CR);5;1998;12.0;2.0;10.0;2.0;9.0;1.0;1.0;;;;;;;12.0
1141;Arnhem / Nijmegen (CR);5;1999;;;;;;;;;;;;;;
1142;Arnhem / Nijmegen (CR);5;2000;;;;;;;;;;;;;;
1143;Arnhem / Nijmegen (CR);5;2002;17.0;4.0;13.0;4.0;9.0;;4.0;;;;;;;17.0
1144;Arnhem / Nijmegen (CR);5;2006;20.0;7.0;14.0;6.0;11.0;1.0;3.0;;;;;;;20.0
1145;Arnhem / Nijmegen (CR);5;2009;24.0;7.0;17.0;6.0;12.0;1.0;4.0;;1.0;;;1.0;;21.0
1146;Arnhem / Nijmegen (CR);6;1998;4.0;2.0;2.0;2.0;1.0;;1.0;;1.0;;;;;4.0
1147;Arnhem / Nijmegen (CR);6;1999;;;;;;;;;;;;;;
1148;Arnhem / Nijmegen (CR);6;2000;;;;;;;;;;;;;;
1149;Arnhem / Nijmegen (CR);6;2002;4.0;1.0;3.0;1.0;1.0;;1.0;;1.0;;;;;3.0
1150;Arnhem / Nijmegen (CR);6;2006;2.0;;2.0;;1.0;;;;;;;;;2.0
1151;Arnhem / Nijmegen (CR);6;2009;4.0;2.0;2.0;1.0;1.0;1.0;1.0;;;;;;;4.0
1152;Zuidwest-Gelderland (CR);1;1998;83.0;51.0;32.0;45.0;23.0;;6.0;5.0;1.0;2.0;1.0;7.0;3.0;69.0
1153;Zuidwest-Gelderland (CR);1;1999;;;;;;;;;;;;;;
1154;Zuidwest-Gelderland (CR);1;2000;;;;;;;;;;;;;;
1155;Zuidwest-Gelderland (CR);1;2002;87.0;55.0;31.0;49.0;22.0;1.0;7.0;4.0;1.0;;;6.0;1.0;76.0
1156;Zuidwest-Gelderland (CR);1;2006;90.0;56.0;34.0;52.0;24.0;2.0;7.0;3.0;1.0;;;7.0;;79.0
1157;Zuidwest-Gelderland (CR);1;2009;91.0;59.0;32.0;53.0;21.0;2.0;9.0;3.0;2.0;;;7.0;1.0;81.0
1158;Zuidwest-Gelderland (CR);2;1998;21.0;5.0;15.0;4.0;9.0;;4.0;;1.0;1.0;1.0;4.0;;14.0
1159;Zuidwest-Gelderland (CR);2;1999;;;;;;;;;;;;;;
1160;Zuidwest-Gelderland (CR);2;2000;;;;;;;;;;;;;;
1161;Zuidwest-Gelderland (CR);2;2002;20.0;7.0;13.0;5.0;7.0;1.0;5.0;;1.0;;;4.0;;14.0
1162;Zuidwest-Gelderland (CR);2;2006;22.0;7.0;15.0;6.0;8.0;1.0;5.0;1.0;1.0;;;5.0;;15.0
1163;Zuidwest-Gelderland (CR);2;2009;21.0;8.0;13.0;6.0;8.0;1.0;4.0;1.0;;;;3.0;;17.0
1164;Zuidwest-Gelderland (CR);3;1998;29.0;20.0;9.0;17.0;7.0;;1.0;2.0;;1.0;;3.0;1.0;24.0
1165;Zuidwest-Gelderland (CR);3;1999;;;;;;;;;;;;;;
1166;Zuidwest-Gelderland (CR);3;2000;;;;;;;;;;;;;;
1167;Zuidwest-Gelderland (CR);3;2002;27.0;18.0;8.0;16.0;6.0;;2.0;2.0;;;;2.0;1.0;24.0
1168;Zuidwest-Gelderland (CR);3;2006;28.0;19.0;9.0;18.0;7.0;1.0;2.0;1.0;;;;2.0;;26.0
1169;Zuidwest-Gelderland (CR);3;2009;31.0;22.0;8.0;20.0;5.0;1.0;3.0;1.0;1.0;;;2.0;;27.0
1170;Zuidwest-Gelderland (CR);4;1998;31.0;25.0;6.0;22.0;6.0;;;2.0;;1.0;;;2.0;29.0
1171;Zuidwest-Gelderland (CR);4;1999;;;;;;;;;;;;;;
1172;Zuidwest-Gelderland (CR);4;2000;;;;;;;;;;;;;;
1173;Zuidwest-Gelderland (CR);4;2002;35.0;28.0;7.0;26.0;7.0;;1.0;2.0;;;;;1.0;34.0
1174;Zuidwest-Gelderland (CR);4;2006;34.0;28.0;6.0;27.0;6.0;;;1.0;;;;;;33.0
1175;Zuidwest-Gelderland (CR);4;2009;32.0;25.0;7.0;24.0;6.0;;1.0;1.0;;;;1.0;1.0;31.0
1176;Zuidwest-Gelderland (CR);5;1998;2.0;1.0;1.0;1.0;1.0;;;;;;;;;2.0
1177;Zuidwest-Gelderland (CR);5;1999;;;;;;;;;;;;;;
1178;Zuidwest-Gelderland (CR);5;2000;;;;;;;;;;;;;;
1179;Zuidwest-Gelderland (CR);5;2002;4.0;2.0;2.0;1.0;2.0;;;;;;;;;4.0
1180;Zuidwest-Gelderland (CR);5;2006;5.0;2.0;3.0;2.0;3.0;;;;;;;;;5.0
1181;Zuidwest-Gelderland (CR);5;2009;6.0;3.0;4.0;2.0;2.0;;1.0;;;;;;;6.0
1182;Zuidwest-Gelderland (CR);6;1998;;;;;;;;;;;;;;
1183;Zuidwest-Gelderland (CR);6;1999;;;;;;;;;;;;;;
1184;Zuidwest-Gelderland (CR);6;2000;;;;;;;;;;;;;;
1185;Zuidwest-Gelderland (CR);6;2002;1.0;1.0;;;;;;;;;;;;1.0
1186;Zuidwest-Gelderland (CR);6;2006;;;;;;;;;;;;;;
1187;Zuidwest-Gelderland (CR);6;2009;1.0;1.0;;1.0;;;;;;;;;;1.0
1188;Utrecht (CR);1;1998;466.0;247.0;219.0;202.0;84.0;31.0;104.0;8.0;26.0;6.0;6.0;24.0;5.0;400.0
1189;Utrecht (CR);1;1999;;;;;;;;;;;;;;
1190;Utrecht (CR);1;2000;;;;;;;;;;;;;;
1191;Utrecht (CR);1;2002;493.0;266.0;227.0;221.0;90.0;38.0;103.0;6.0;27.0;;7.0;33.0;3.0;421.0
1192;Utrecht (CR);1;2006;516.0;271.0;245.0;227.0;88.0;37.0;112.0;4.0;35.0;1.0;9.0;29.0;3.0;437.0
