ID;Bedrijfstakken;RegioS;Perioden;Vestigingen_1
461;A-U Alle economische activiteiten;Deurne;2007;2040.0
462;A-U Alle economische activiteiten;Deurne;2008;2110.0
463;A-U Alle economische activiteiten;Deurne;2009;2195.0
464;A-U Alle economische activiteiten;Deurne;2010;2210.0
465;A-U Alle economische activiteiten;Deventer;2006;3680.0
466;A-U Alle economische activiteiten;Deventer;2007;3920.0
467;A-U Alle economische activiteiten;Deventer;2008;4180.0
468;A-U Alle economische activiteiten;Deventer;2009;4430.0
469;A-U Alle economische activiteiten;Deventer;2010;4575.0
470;A-U Alle economische activiteiten;Diemen;2006;1125.0
471;A-U Alle economische activiteiten;Diemen;2007;1210.0
472;A-U Alle economische activiteiten;Diemen;2008;1220.0
473;A-U Alle economische activiteiten;Diemen;2009;1300.0
474;A-U Alle economische activiteiten;Diemen;2010;1325.0
475;A-U Alle economische activiteiten;Dinkelland;2006;1805.0
476;A-U Alle economische activiteiten;Dinkelland;2007;1850.0
477;A-U Alle economische activiteiten;Dinkelland;2008;1850.0
478;A-U Alle economische activiteiten;Dinkelland;2009;1905.0
479;A-U Alle economische activiteiten;Dinkelland;2010;1940.0
480;A-U Alle economische activiteiten;Dirksland;2006;430.0
481;A-U Alle economische activiteiten;Dirksland;2007;445.0
482;A-U Alle economische activiteiten;Dirksland;2008;465.0
483;A-U Alle economische activiteiten;Dirksland;2009;490.0
484;A-U Alle economische activiteiten;Dirksland;2010;495.0
485;A-U Alle economische activiteiten;Doesburg;2006;430.0
486;A-U Alle economische activiteiten;Doesburg;2007;450.0
487;A-U Alle economische activiteiten;Doesburg;2008;460.0
488;A-U Alle economische activiteiten;Doesburg;2009;480.0
489;A-U Alle economische activiteiten;Doesburg;2010;490.0
490;A-U Alle economische activiteiten;Doetinchem;2006;2770.0
491;A-U Alle economische activiteiten;Doetinchem;2007;2910.0
492;A-U Alle economische activiteiten;Doetinchem;2008;2955.0
493;A-U Alle economische activiteiten;Doetinchem;2009;3125.0
494;A-U Alle economische activiteiten;Doetinchem;2010;3140.0
495;A-U Alle economische activiteiten;Dongen;2006;1180.0
496;A-U Alle economische activiteiten;Dongen;2007;1210.0
497;A-U Alle economische activiteiten;Dongen;2008;1285.0
498;A-U Alle economische activiteiten;Dongen;2009;1335.0
499;A-U Alle economische activiteiten;Dongen;2010;1365.0
500;A-U Alle economische activiteiten;Dongeradeel;2006;1235.0
501;A-U Alle economische activiteiten;Dongeradeel;2007;1305.0
502;A-U Alle economische activiteiten;Dongeradeel;2008;1340.0
503;A-U Alle economische activiteiten;Dongeradeel;2009;1390.0
504;A-U Alle economische activiteiten;Dongeradeel;2010;1410.0
505;A-U Alle economische activiteiten;Dordrecht;2006;4910.0
506;A-U Alle economische activiteiten;Dordrecht;2007;5130.0
507;A-U Alle economische activiteiten;Dordrecht;2008;5260.0
508;A-U Alle economische activiteiten;Dordrecht;2009;5665.0
509;A-U Alle economische activiteiten;Dordrecht;2010;5780.0
510;A-U Alle economische activiteiten;Drechterland;2006;1080.0
511;A-U Alle economische activiteiten;Drechterland;2007;1115.0
512;A-U Alle economische activiteiten;Drechterland;2008;1145.0
513;A-U Alle economische activiteiten;Drechterland;2009;1195.0
514;A-U Alle economische activiteiten;Drechterland;2010;1220.0
515;A-U Alle economische activiteiten;Drimmelen;2006;1355.0
516;A-U Alle economische activiteiten;Drimmelen;2007;1450.0
517;A-U Alle economische activiteiten;Drimmelen;2008;1545.0
518;A-U Alle economische activiteiten;Drimmelen;2009;1590.0
519;A-U Alle economische activiteiten;Drimmelen;2010;1630.0
520;A-U Alle economische activiteiten;Dronten;2006;2025.0
521;A-U Alle economische activiteiten;Dronten;2007;2115.0
522;A-U Alle economische activiteiten;Dronten;2008;2250.0
523;A-U Alle economische activiteiten;Dronten;2009;2340.0
524;A-U Alle economische activiteiten;Dronten;2010;2410.0
525;A-U Alle economische activiteiten;Druten;2006;940.0
526;A-U Alle economische activiteiten;Druten;2007;980.0
527;A-U Alle economische activiteiten;Druten;2008;1030.0
528;A-U Alle economische activiteiten;Druten;2009;1075.0
529;A-U Alle economische activiteiten;Druten;2010;1095.0
530;A-U Alle economische activiteiten;Duiven;2006;1110.0
531;A-U Alle economische activiteiten;Duiven;2007;1190.0
532;A-U Alle economische activiteiten;Duiven;2008;1245.0
533;A-U Alle economische activiteiten;Duiven;2009;1310.0
534;A-U Alle economische activiteiten;Duiven;2010;1320.0
535;A-U Alle economische activiteiten;Echt-Susteren;2006;1700.0
536;A-U Alle economische activiteiten;Echt-Susteren;2007;1765.0
537;A-U Alle economische activiteiten;Echt-Susteren;2008;1815.0
538;A-U Alle economische activiteiten;Echt-Susteren;2009;1895.0
539;A-U Alle economische activiteiten;Echt-Susteren;2010;1935.0
540;A-U Alle economische activiteiten;Edam-Volendam;2006;1630.0
541;A-U Alle economische activiteiten;Edam-Volendam;2007;1740.0
542;A-U Alle economische activiteiten;Edam-Volendam;2008;1910.0
543;A-U Alle economische activiteiten;Edam-Volendam;2009;2065.0
544;A-U Alle economische activiteiten;Edam-Volendam;2010;2125.0
545;A-U Alle economische activiteiten;Ede;2006;5870.0
546;A-U Alle economische activiteiten;Ede;2007;6135.0
547;A-U Alle economische activiteiten;Ede;2008;6350.0
548;A-U Alle economische activiteiten;Ede;2009;6715.0
549;A-U Alle economische activiteiten;Ede;2010;6870.0
550;A-U Alle economische activiteiten;Eemnes;2006;605.0
551;A-U Alle economische activiteiten;Eemnes;2007;665.0
552;A-U Alle economische activiteiten;Eemnes;2008;690.0
553;A-U Alle economische activiteiten;Eemnes;2009;725.0
554;A-U Alle economische activiteiten;Eemnes;2010;730.0
555;A-U Alle economische activiteiten;Eemsmond;2006;805.0
556;A-U Alle economische activiteiten;Eemsmond;2007;840.0
557;A-U Alle economische activiteiten;Eemsmond;2008;870.0
558;A-U Alle economische activiteiten;Eemsmond;2009;915.0
559;A-U Alle economische activiteiten;Eemsmond;2010;935.0
560;A-U Alle economische activiteiten;Eersel;2006;1150.0
561;A-U Alle economische activiteiten;Eersel;2007;1220.0
562;A-U Alle economische activiteiten;Eersel;2008;1275.0
563;A-U Alle economische activiteiten;Eersel;2009;1330.0
564;A-U Alle economische activiteiten;Eersel;2010;1335.0
565;A-U Alle economische activiteiten;Eijsden;2006;535.0
566;A-U Alle economische activiteiten;Eijsden;2007;535.0
567;A-U Alle economische activiteiten;Eijsden;2008;560.0
568;A-U Alle economische activiteiten;Eijsden;2009;575.0
569;A-U Alle economische activiteiten;Eijsden;2010;600.0
570;A-U Alle economische activiteiten;Eindhoven;2006;9425.0
571;A-U Alle economische activiteiten;Eindhoven;2007;10070.0
572;A-U Alle economische activiteiten;Eindhoven;2008;10660.0
573;A-U Alle economische activiteiten;Eindhoven;2009;11425.0
574;A-U Alle economische activiteiten;Eindhoven;2010;11715.0
575;A-U Alle economische activiteiten;Elburg;2006;970.0
576;A-U Alle economische activiteiten;Elburg;2007;1035.0
577;A-U Alle economische activiteiten;Elburg;2008;1095.0
578;A-U Alle economische activiteiten;Elburg;2009;1175.0
579;A-U Alle economische activiteiten;Elburg;2010;1155.0
580;A-U Alle economische activiteiten;Emmen;2006;4705.0
581;A-U Alle economische activiteiten;Emmen;2007;5005.0
582;A-U Alle economische activiteiten;Emmen;2008;5185.0
583;A-U Alle economische activiteiten;Emmen;2009;5510.0
584;A-U Alle economische activiteiten;Emmen;2010;5500.0
585;A-U Alle economische activiteiten;Enkhuizen;2006;990.0
586;A-U Alle economische activiteiten;Enkhuizen;2007;1035.0
587;A-U Alle economische activiteiten;Enkhuizen;2008;1080.0
588;A-U Alle economische activiteiten;Enkhuizen;2009;1175.0
589;A-U Alle economische activiteiten;Enkhuizen;2010;1160.0
590;A-U Alle economische activiteiten;Enschede;2006;6025.0
591;A-U Alle economische activiteiten;Enschede;2007;6280.0
592;A-U Alle economische activiteiten;Enschede;2008;6390.0
593;A-U Alle economische activiteiten;Enschede;2009;6770.0
594;A-U Alle economische activiteiten;Enschede;2010;6895.0
595;A-U Alle economische activiteiten;Epe;2006;1730.0
596;A-U Alle economische activiteiten;Epe;2007;1815.0
597;A-U Alle economische activiteiten;Epe;2008;1855.0
598;A-U Alle economische activiteiten;Epe;2009;1930.0
599;A-U Alle economische activiteiten;Epe;2010;1940.0
600;A-U Alle economische activiteiten;Ermelo;2006;1365.0
601;A-U Alle economische activiteiten;Ermelo;2007;1375.0
602;A-U Alle economische activiteiten;Ermelo;2008;1465.0
603;A-U Alle economische activiteiten;Ermelo;2009;1520.0
604;A-U Alle economische activiteiten;Ermelo;2010;1560.0
605;A-U Alle economische activiteiten;Etten-Leur;2006;1930.0
606;A-U Alle economische activiteiten;Etten-Leur;2007;2000.0
607;A-U Alle economische activiteiten;Etten-Leur;2008;2150.0
608;A-U Alle economische activiteiten;Etten-Leur;2009;2285.0
609;A-U Alle economische activiteiten;Etten-Leur;2010;2305.0
610;A-U Alle economische activiteiten;Ferwerderadiel;2006;505.0
611;A-U Alle economische activiteiten;Ferwerderadiel;2007;530.0
612;A-U Alle economische activiteiten;Ferwerderadiel;2008;530.0
613;A-U Alle economische activiteiten;Ferwerderadiel;2009;550.0
614;A-U Alle economische activiteiten;Ferwerderadiel;2010;540.0
615;A-U Alle economische activiteiten;Franekeradeel;2006;970.0
616;A-U Alle economische activiteiten;Franekeradeel;2007;1010.0
617;A-U Alle economische activiteiten;Franekeradeel;2008;1070.0
618;A-U Alle economische activiteiten;Franekeradeel;2009;1135.0
619;A-U Alle economische activiteiten;Franekeradeel;2010;1185.0
620;A-U Alle economische activiteiten;Gaasterlân-Sleat;2006;770.0
621;A-U Alle economische activiteiten;Gaasterlân-Sleat;2007;790.0
622;A-U Alle economische activiteiten;Gaasterlân-Sleat;2008;795.0
623;A-U Alle economische activiteiten;Gaasterlân-Sleat;2009;845.0
624;A-U Alle economische activiteiten;Gaasterlân-Sleat;2010;835.0
625;A-U Alle economische activiteiten;Geertruidenberg;2006;1140.0
626;A-U Alle economische activiteiten;Geertruidenberg;2007;1185.0
627;A-U Alle economische activiteiten;Geertruidenberg;2008;1235.0
628;A-U Alle economische activiteiten;Geertruidenberg;2009;1320.0
629;A-U Alle economische activiteiten;Geertruidenberg;2010;1305.0
630;A-U Alle economische activiteiten;Geldermalsen;2006;1870.0
631;A-U Alle economische activiteiten;Geldermalsen;2007;1930.0
632;A-U Alle economische activiteiten;Geldermalsen;2008;2020.0
633;A-U Alle economische activiteiten;Geldermalsen;2009;2095.0
634;A-U Alle economische activiteiten;Geldermalsen;2010;2160.0
635;A-U Alle economische activiteiten;Geldrop-Mierlo;2006;1700.0
636;A-U Alle economische activiteiten;Geldrop-Mierlo;2007;1805.0
637;A-U Alle economische activiteiten;Geldrop-Mierlo;2008;1930.0
638;A-U Alle economische activiteiten;Geldrop-Mierlo;2009;1975.0
639;A-U Alle economische activiteiten;Geldrop-Mierlo;2010;2020.0
640;A-U Alle economische activiteiten;Gemert-Bakel;2006;1640.0
641;A-U Alle economische activiteiten;Gemert-Bakel;2007;1720.0
642;A-U Alle economische activiteiten;Gemert-Bakel;2008;1785.0
643;A-U Alle economische activiteiten;Gemert-Bakel;2009;1905.0
644;A-U Alle economische activiteiten;Gemert-Bakel;2010;1930.0
645;A-U Alle economische activiteiten;Gennep;2006;780.0
646;A-U Alle economische activiteiten;Gennep;2007;810.0
647;A-U Alle economische activiteiten;Gennep;2008;850.0
648;A-U Alle economische activiteiten;Gennep;2009;880.0
649;A-U Alle economische activiteiten;Gennep;2010;885.0
650;A-U Alle economische activiteiten;Giessenlanden;2006;920.0
651;A-U Alle economische activiteiten;Giessenlanden;2007;995.0
652;A-U Alle economische activiteiten;Giessenlanden;2008;1035.0
653;A-U Alle economische activiteiten;Giessenlanden;2009;1070.0
654;A-U Alle economische activiteiten;Giessenlanden;2010;1110.0
655;A-U Alle economische activiteiten;Gilze en Rijen;2006;1215.0
656;A-U Alle economische activiteiten;Gilze en Rijen;2007;1285.0
657;A-U Alle economische activiteiten;Gilze en Rijen;2008;1325.0
658;A-U Alle economische activiteiten;Gilze en Rijen;2009;1370.0
659;A-U Alle economische activiteiten;Gilze en Rijen;2010;1430.0
660;A-U Alle economische activiteiten;Goedereede;2006;700.0
661;A-U Alle economische activiteiten;Goedereede;2007;720.0
662;A-U Alle economische activiteiten;Goedereede;2008;765.0
663;A-U Alle economische activiteiten;Goedereede;2009;765.0
664;A-U Alle economische activiteiten;Goedereede;2010;780.0
665;A-U Alle economische activiteiten;Goes;2006;1945.0
666;A-U Alle economische activiteiten;Goes;2007;2030.0
667;A-U Alle economische activiteiten;Goes;2008;2060.0
668;A-U Alle economische activiteiten;Goes;2009;2150.0
669;A-U Alle economische activiteiten;Goes;2010;2235.0
670;A-U Alle economische activiteiten;Goirle;2006;970.0
671;A-U Alle economische activiteiten;Goirle;2007;1035.0
672;A-U Alle economische activiteiten;Goirle;2008;1110.0
673;A-U Alle economische activiteiten;Goirle;2009;1195.0
674;A-U Alle economische activiteiten;Goirle;2010;1225.0
675;A-U Alle economische activiteiten;Gorinchem;2006;1685.0
676;A-U Alle economische activiteiten;Gorinchem;2007;1795.0
677;A-U Alle economische activiteiten;Gorinchem;2008;1900.0
678;A-U Alle economische activiteiten;Gorinchem;2009;2010.0
679;A-U Alle economische activiteiten;Gorinchem;2010;2015.0
680;A-U Alle economische activiteiten;Gouda;2006;2985.0
681;A-U Alle economische activiteiten;Gouda;2007;3090.0
682;A-U Alle economische activiteiten;Gouda;2008;3190.0
683;A-U Alle economische activiteiten;Gouda;2009;3335.0
684;A-U Alle economische activiteiten;Gouda;2010;3415.0
685;A-U Alle economische activiteiten;Graafstroom;2006;680.0
686;A-U Alle economische activiteiten;Graafstroom;2007;715.0
687;A-U Alle economische activiteiten;Graafstroom;2008;750.0
688;A-U Alle economische activiteiten;Graafstroom;2009;775.0
689;A-U Alle economische activiteiten;Graafstroom;2010;775.0
690;A-U Alle economische activiteiten;Graft-De Rijp;2006;375.0
691;A-U Alle economische activiteiten;Graft-De Rijp;2007;400.0
692;A-U Alle economische activiteiten;Graft-De Rijp;2008;425.0
693;A-U Alle economische activiteiten;Graft-De Rijp;2009;435.0
694;A-U Alle economische activiteiten;Graft-De Rijp;2010;445.0
695;A-U Alle economische activiteiten;Grave;2006;565.0
696;A-U Alle economische activiteiten;Grave;2007;580.0
697;A-U Alle economische activiteiten;Grave;2008;620.0
698;A-U Alle economische activiteiten;Grave;2009;645.0
699;A-U Alle economische activiteiten;Grave;2010;655.0
700;A-U Alle economische activiteiten;'s-Gravendeel;2006;490.0
701;A-U Alle economische activiteiten;'s-Gravendeel;2007;
702;A-U Alle economische activiteiten;'s-Gravendeel;2008;
703;A-U Alle economische activiteiten;'s-Gravendeel;2009;
704;A-U Alle economische activiteiten;'s-Gravendeel;2010;
705;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2006;21330.0
706;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2007;22565.0
707;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2008;23865.0
708;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2009;26520.0
709;A-U Alle economische activiteiten;'s-Gravenhage (gemeente);2010;27810.0
710;A-U Alle economische activiteiten;Groenlo;2006;1565.0
711;A-U Alle economische activiteiten;Groenlo;2007;
712;A-U Alle economische activiteiten;Groenlo;2008;
713;A-U Alle economische activiteiten;Groenlo;2009;
714;A-U Alle economische activiteiten;Groenlo;2010;
715;A-U Alle economische activiteiten;Groesbeek;2006;850.0
716;A-U Alle economische activiteiten;Groesbeek;2007;880.0
717;A-U Alle economische activiteiten;Groesbeek;2008;905.0
718;A-U Alle economische activiteiten;Groesbeek;2009;940.0
719;A-U Alle economische activiteiten;Groesbeek;2010;960.0
720;A-U Alle economische activiteiten;Groningen (gemeente);2006;7425.0
721;A-U Alle economische activiteiten;Groningen (gemeente);2007;7915.0
722;A-U Alle economische activiteiten;Groningen (gemeente);2008;8215.0
723;A-U Alle economische activiteiten;Groningen (gemeente);2009;8710.0
724;A-U Alle economische activiteiten;Groningen (gemeente);2010;8965.0
725;A-U Alle economische activiteiten;Grootegast;2006;695.0
726;A-U Alle economische activiteiten;Grootegast;2007;740.0
727;A-U Alle economische activiteiten;Grootegast;2008;760.0
728;A-U Alle economische activiteiten;Grootegast;2009;795.0
729;A-U Alle economische activiteiten;Grootegast;2010;805.0
730;A-U Alle economische activiteiten;Gulpen-Wittem;2006;835.0
731;A-U Alle economische activiteiten;Gulpen-Wittem;2007;850.0
732;A-U Alle economische activiteiten;Gulpen-Wittem;2008;875.0
733;A-U Alle economische activiteiten;Gulpen-Wittem;2009;900.0
734;A-U Alle economische activiteiten;Gulpen-Wittem;2010;900.0
735;A-U Alle economische activiteiten;Haaksbergen;2006;1365.0
736;A-U Alle economische activiteiten;Haaksbergen;2007;1390.0
737;A-U Alle economische activiteiten;Haaksbergen;2008;1420.0
738;A-U Alle economische activiteiten;Haaksbergen;2009;1460.0
739;A-U Alle economische activiteiten;Haaksbergen;2010;1480.0
740;A-U Alle economische activiteiten;Haaren;2006;910.0
741;A-U Alle economische activiteiten;Haaren;2007;945.0
742;A-U Alle economische activiteiten;Haaren;2008;985.0
743;A-U Alle economische activiteiten;Haaren;2009;1040.0
744;A-U Alle economische activiteiten;Haaren;2010;1035.0
745;A-U Alle economische activiteiten;Haarlem;2006;7205.0
746;A-U Alle economische activiteiten;Haarlem;2007;7615.0
747;A-U Alle economische activiteiten;Haarlem;2008;7980.0
748;A-U Alle economische activiteiten;Haarlem;2009;8535.0
749;A-U Alle economische activiteiten;Haarlem;2010;8800.0
750;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2006;285.0
751;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2007;300.0
752;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2008;305.0
753;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2009;330.0
754;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2010;330.0
