ID;Vervoerstromen;SoortLading;Perioden;VervoerdLadinggewicht_1;Vervoersprestatie_2;VervoerdeContainereenheden_3
486;Totaal;Natte bulk;2014 april;8435;1100;
487;Totaal;Natte bulk;2014 mei;9046;1178;
488;Totaal;Natte bulk;2014 juni;8289;1066;
489;Totaal;Natte bulk;2014 2e kwartaal;25771;3346;
490;Totaal;Natte bulk;2014 juli;8776;1151;
491;Totaal;Natte bulk;2014 augustus;8813;1156;
492;Totaal;Natte bulk;2014 september;8981;1176;
493;Totaal;Natte bulk;2014 3e kwartaal;26571;3484;
494;Totaal;Natte bulk;2014 oktober;9044;1218;
495;Totaal;Natte bulk;2014 november;8571;1151;
496;Totaal;Natte bulk;2014 december;8764;1143;
497;Totaal;Natte bulk;2014 4e kwartaal;26380;3513;
498;Totaal;Natte bulk;2014;104293;13706;
499;Totaal;Natte bulk;2015 januari;9464;1246;
500;Totaal;Natte bulk;2015 februari;8620;1127;
501;Totaal;Natte bulk;2015 maart;9245;1207;
502;Totaal;Natte bulk;2015 1e kwartaal;27331;3580;
503;Totaal;Natte bulk;2015 april;9072;1172;
504;Totaal;Natte bulk;2015 mei;9045;1156;
505;Totaal;Natte bulk;2015 juni;8813;1134;
506;Totaal;Natte bulk;2015 2e kwartaal;26931;3463;
507;Totaal;Natte bulk;2015 juli;8891;1147;
508;Totaal;Natte bulk;2015 augustus;8880;1139;
509;Totaal;Natte bulk;2015 september;8670;1108;
510;Totaal;Natte bulk;2015 3e kwartaal;26442;3394;
511;Totaal;Natte bulk;2015 oktober;8382;1096;
512;Totaal;Natte bulk;2015 november;8377;1065;
513;Totaal;Natte bulk;2015 december;8846;1145;
514;Totaal;Natte bulk;2015 4e kwartaal;25606;3307;
515;Totaal;Natte bulk;2015;106312;13745;
516;Totaal;Natte bulk;2016 januari;9266;1216;
517;Totaal;Natte bulk;2016 februari;9402;1218;
518;Totaal;Natte bulk;2016 maart;9712;1265;
519;Totaal;Natte bulk;2016 1e kwartaal;28381;3699;
520;Totaal;Natte bulk;2016 april;9617;1243;
521;Totaal;Natte bulk;2016 mei;9890;1269;
522;Totaal;Natte bulk;2016 juni;9053;1168;
523;Totaal;Natte bulk;2016 2e kwartaal;28561;3681;
524;Totaal;Natte bulk;2016 juli;9599;1231;
525;Totaal;Natte bulk;2016 augustus;8822;1125;
526;Totaal;Natte bulk;2016 september;8896;1118;
527;Totaal;Natte bulk;2016 3e kwartaal;27318;3475;
528;Totaal;Natte bulk;2016 oktober;9148;1169;
529;Totaal;Natte bulk;2016 november;9240;1186;
530;Totaal;Natte bulk;2016 december;8750;1107;
531;Totaal;Natte bulk;2016 4e kwartaal;27139;3463;
532;Totaal;Natte bulk;2016;111400;14320;
533;Totaal;Natte bulk;2017 januari;8836;1095;
534;Totaal;Natte bulk;2017 februari;8746;1094;
535;Totaal;Natte bulk;2017 maart;9844;1260;
536;Totaal;Natte bulk;2017 1e kwartaal;27426;3450;
537;Totaal;Natte bulk;2017 april;9377;1196;
538;Totaal;Natte bulk;2017 mei;9878;1254;
539;Totaal;Natte bulk;2017 juni;9456;1193;
540;Totaal;Natte bulk;2017 2e kwartaal;28713;3644;
541;Totaal;Natte bulk;2017 juli;9817;1259;
542;Totaal;Natte bulk;2017 augustus;9484;1202;
543;Totaal;Natte bulk;2017 september;8828;1125;
544;Totaal;Natte bulk;2017 3e kwartaal;28131;3587;
545;Totaal;Natte bulk;2017 oktober;9322;1180;
546;Totaal;Natte bulk;2017 november;9198;1180;
547;Totaal;Natte bulk;2017 december;9337;1204;
548;Totaal;Natte bulk;2017 4e kwartaal;27858;3565;
549;Totaal;Natte bulk;2017;112129;14247;
550;Totaal;Natte bulk;2018 januari;9176;1186;
551;Totaal;Natte bulk;2018 februari;9020;1162;
552;Totaal;Natte bulk;2018 maart;10071;1320;
553;Totaal;Natte bulk;2018 1e kwartaal;28269;3668;
554;Totaal;Natte bulk;2018 april;9339;1232;
555;Totaal;Natte bulk;2018 mei;9446;1223;
556;Totaal;Natte bulk;2018 juni;9110;1188;
557;Totaal;Natte bulk;2018 2e kwartaal;27896;3643;
558;Totaal;Natte bulk;2018 juli;9489;1209;
559;Totaal;Natte bulk;2018 augustus;8738;1078;
560;Totaal;Natte bulk;2018 september;8464;1069;
561;Totaal;Natte bulk;2018 3e kwartaal;26693;3356;
562;Totaal;Natte bulk;2018 oktober;8400;1029;
563;Totaal;Natte bulk;2018 november;8146;981;
564;Totaal;Natte bulk;2018 december;10100;1228;
565;Totaal;Natte bulk;2018 4e kwartaal;26647;3239;
566;Totaal;Natte bulk;2018;109505;13908;
567;Totaal;Natte bulk;2019 januari;10162;1251;
568;Totaal;Natte bulk;2019 februari;9574;1191;
569;Totaal;Natte bulk;2019 maart;10843;1359;
570;Totaal;Natte bulk;2019 1e kwartaal;30581;3802;
571;Totaal;Natte bulk;2019 april;9330;1177;
572;Totaal;Natte bulk;2019 mei;9922;1245;
573;Totaal;Natte bulk;2019 juni;10134;1282;
574;Totaal;Natte bulk;2019 2e kwartaal;29387;3705;
575;Totaal;Natte bulk;2019 juli;10196;1266;
576;Totaal;Natte bulk;2019 augustus;10000;1244;
577;Totaal;Natte bulk;2019 september;9667;1211;
578;Totaal;Natte bulk;2019 3e kwartaal;29864;3722;
579;Totaal;Natte bulk;2019 oktober;10124;1250;
580;Totaal;Natte bulk;2019 november;9785;1224;
581;Totaal;Natte bulk;2019 december;10165;1282;
582;Totaal;Natte bulk;2019 4e kwartaal;30075;3758;
583;Totaal;Natte bulk;2019;119907;14988;
584;Totaal;Natte bulk;2020 januari;9562;1180;
585;Totaal;Natte bulk;2020 februari;9444;1180;
586;Totaal;Natte bulk;2020 maart;10244;1283;
587;Totaal;Natte bulk;2020 1e kwartaal;29251;3644;
588;Totaal;Natte bulk;2020 april;9110;1120;
589;Totaal;Natte bulk;2020 mei;9826;1207;
590;Totaal;Natte bulk;2020 juni;9488;1160;
591;Totaal;Natte bulk;2020 2e kwartaal;28425;3488;
592;Totaal;Natte bulk;2020 juli;9269;1153;
593;Totaal;Natte bulk;2020 augustus;9272;1143;
594;Totaal;Natte bulk;2020 september;9362;1159;
595;Totaal;Natte bulk;2020 3e kwartaal;27905;3456;
596;Totaal;Natte bulk;2020 oktober;10004;1239;
597;Totaal;Natte bulk;2020 november;9610;1204;
598;Totaal;Natte bulk;2020 december;10341;1273;
599;Totaal;Natte bulk;2020 4e kwartaal;29956;3717;
600;Totaal;Natte bulk;2020;115539;14306;
601;Totaal;Natte bulk;2021 januari;10416;1268;
602;Totaal;Natte bulk;2021 februari;9184;1106;
603;Totaal;Natte bulk;2021 maart;10559;1294;
604;Totaal;Natte bulk;2021 1e kwartaal;30161;3668;
605;Totaal;Natte bulk;2021 april;10354;1256;
606;Totaal;Natte bulk;2021 mei;10969;1355;
607;Totaal;Natte bulk;2021 juni;10180;1230;
608;Totaal;Natte bulk;2021 2e kwartaal;31504;3842;
609;Totaal;Natte bulk;2021 juli;10517;1267;
610;Totaal;Natte bulk;2021 augustus;10455;1262;
611;Totaal;Natte bulk;2021 september;9981;1215;
612;Totaal;Natte bulk;2021 3e kwartaal;30954;3746;
613;Totaal;Natte bulk;2021 oktober;10164;1218;
614;Totaal;Natte bulk;2021 november;10054;1230;
615;Totaal;Natte bulk;2021 december;9777;1228;
616;Totaal;Natte bulk;2021 4e kwartaal;29996;3678;
617;Totaal;Natte bulk;2021;122617;14935;
618;Totaal;Natte bulk;2022 januari;10332;1279;
619;Totaal;Natte bulk;2022 februari;9538;1160;
620;Totaal;Natte bulk;2022 maart;10421;1264;
621;Totaal;Natte bulk;2022 1e kwartaal;30292;3704;
622;Totaal;Natte bulk;2022 april;10074;1234;
623;Totaal;Natte bulk;2022 mei;10406;1259;
624;Totaal;Natte bulk;2022 juni;9941;1195;
625;Totaal;Natte bulk;2022 2e kwartaal;30423;3688;
626;Totaal;Natte bulk;2022 juli;9901;1173;
627;Totaal;Natte bulk;2022 augustus;8847;1047;
628;Totaal;Natte bulk;2022 september;9626;1166;
629;Totaal;Natte bulk;2022 3e kwartaal;28375;3387;
630;Totaal;Natte bulk;2022 oktober;10037;1220;
631;Totaal;Natte bulk;2022 november;9526;1144;
632;Totaal;Natte bulk;2022 december;9886;1175;
633;Totaal;Natte bulk;2022 4e kwartaal;29450;3540;
634;Totaal;Natte bulk;2022;118541;14320;
635;Totaal;Natte bulk;2023 januari;9979;1210;
636;Totaal;Natte bulk;2023 februari;9053;1079;
637;Totaal;Natte bulk;2023 maart;10386;1246;
638;Totaal;Natte bulk;2023 1e kwartaal;29419;3536;
639;Totaal;Natte bulk;2023 april;10397;1249;
640;Totaal;Natte bulk;2023 mei;10866;1326;
641;Totaal;Natte bulk;2023 juni;9957;1199;
642;Totaal;Natte bulk;2023 2e kwartaal;31222;3775;
643;Totaal;Natte bulk;2023 juli;9579;1122;
644;Totaal;Natte bulk;2023 augustus;9663;1165;
645;Totaal;Natte bulk;2023 september;9646;1162;
646;Totaal;Natte bulk;2023 3e kwartaal;28889;3450;
647;Totaal;Natte bulk;2023 oktober;9785;1152;
648;Totaal;Natte bulk;2023 november;10012;1220;
649;Totaal;Natte bulk;2023 december;9940;1220;
650;Totaal;Natte bulk;2023 4e kwartaal;29738;3592;
651;Totaal;Natte bulk;2023;119269;14355;
652;Totaal;Natte bulk;2024 januari;9984;1217;
653;Totaal;Natte bulk;2024 februari;9709;1163;
654;Totaal;Natte bulk;2024 maart;10763;1299;
655;Totaal;Natte bulk;2024 1e kwartaal;30456;3680;
656;Totaal;Natte bulk;2024 april;10266;1243;
657;Totaal;Natte bulk;2024 mei;10716;1308;
658;Totaal;Natte bulk;2024 juni;9963;1219;
659;Totaal;Natte bulk;2024 2e kwartaal;30946;3771;
660;Totaal;Natte bulk;2024 juli;10477;1263;
661;Totaal;Natte bulk;2024 augustus;9962;1228;
662;Totaal;Natte bulk;2024 september;9560;1163;
663;Totaal;Natte bulk;2024 3e kwartaal;29999;3654;
664;Totaal;Natte bulk;2024 oktober;10724;1307;
665;Totaal;Natte bulk;2024 november;9757;1191;
666;Totaal;Natte bulk;2024 december;9695;1160;
667;Totaal;Natte bulk;2024 4e kwartaal;30177;3659;
668;Totaal;Natte bulk;2025 januari;9858;1164;
669;Totaal;Natte bulk;2025 februari;9626;1184;
670;Totaal;Natte bulk;2025 maart;10443;1245;
671;Totaal;Natte bulk;2025 1e kwartaal;29927;3594;
672;Totaal;Container;2012 januari;3194;442;381.0
673;Totaal;Container;2012 februari;3294;460;387.0
674;Totaal;Container;2012 maart;3377;475;408.0
675;Totaal;Container;2012 1e kwartaal;9866;1378;1177.0
676;Totaal;Container;2012 april;3174;445;375.0
677;Totaal;Container;2012 mei;3161;448;393.0
678;Totaal;Container;2012 juni;3331;474;408.0
679;Totaal;Container;2012 2e kwartaal;9666;1368;1176.0
680;Totaal;Container;2012 juli;3377;484;410.0
681;Totaal;Container;2012 augustus;3244;464;407.0
682;Totaal;Container;2012 september;3189;457;382.0
683;Totaal;Container;2012 3e kwartaal;9811;1407;1200.0
684;Totaal;Container;2012 oktober;3174;454;372.0
685;Totaal;Container;2012 november;3123;449;374.0
686;Totaal;Container;2012 december;2980;432;350.0
687;Totaal;Container;2012 4e kwartaal;9278;1336;1097.0
688;Totaal;Container;2012;38622;5490;4652.0
689;Totaal;Container;2013 januari;3142;452;375.0
690;Totaal;Container;2013 februari;3201;466;382.0
691;Totaal;Container;2013 maart;3470;500;409.0
692;Totaal;Container;2013 1e kwartaal;9814;1418;1167.0
693;Totaal;Container;2013 april;3298;469;394.0
694;Totaal;Container;2013 mei;3431;488;407.0
695;Totaal;Container;2013 juni;3275;474;394.0
696;Totaal;Container;2013 2e kwartaal;10006;1432;1197.0
697;Totaal;Container;2013 juli;3380;489;414.0
698;Totaal;Container;2013 augustus;3296;473;411.0
699;Totaal;Container;2013 september;3254;468;400.0
700;Totaal;Container;2013 3e kwartaal;9931;1431;1226.0
701;Totaal;Container;2013 oktober;3297;477;393.0
702;Totaal;Container;2013 november;3366;481;408.0
703;Totaal;Container;2013 december;3205;463;378.0
704;Totaal;Container;2013 4e kwartaal;9869;1422;1180.0
705;Totaal;Container;2013;39621;5705;4772.0
706;Totaal;Container;2014 januari;3524;509;430.0
707;Totaal;Container;2014 februari;3296;477;398.0
708;Totaal;Container;2014 maart;3717;534;451.0
709;Totaal;Container;2014 1e kwartaal;10538;1521;1281.0
710;Totaal;Container;2014 april;3474;502;418.0
711;Totaal;Container;2014 mei;3721;539;443.0
712;Totaal;Container;2014 juni;3482;503;424.0
713;Totaal;Container;2014 2e kwartaal;10678;1544;1286.0
714;Totaal;Container;2014 juli;3606;521;438.0
715;Totaal;Container;2014 augustus;3465;508;427.0
716;Totaal;Container;2014 september;3468;503;429.0
717;Totaal;Container;2014 3e kwartaal;10541;1533;1295.0
718;Totaal;Container;2014 oktober;3614;520;436.0
719;Totaal;Container;2014 november;3498;505;424.0
720;Totaal;Container;2014 december;3406;492;401.0
721;Totaal;Container;2014 4e kwartaal;10519;1518;1263.0
722;Totaal;Container;2014;42278;6118;5126.0
723;Totaal;Container;2015 januari;3568;512;433.0
724;Totaal;Container;2015 februari;3427;495;429.0
725;Totaal;Container;2015 maart;3850;558;478.0
726;Totaal;Container;2015 1e kwartaal;10847;1567;1342.0
727;Totaal;Container;2015 april;3492;510;429.0
728;Totaal;Container;2015 mei;3598;525;433.0
729;Totaal;Container;2015 juni;3609;524;445.0
730;Totaal;Container;2015 2e kwartaal;10700;1561;1308.0
731;Totaal;Container;2015 juli;3583;525;441.0
732;Totaal;Container;2015 augustus;3389;498;419.0
733;Totaal;Container;2015 september;3183;468;401.0
734;Totaal;Container;2015 3e kwartaal;10157;1493;1261.0
735;Totaal;Container;2015 oktober;3293;483;410.0
736;Totaal;Container;2015 november;3052;448;376.0
737;Totaal;Container;2015 december;3308;484;397.0
738;Totaal;Container;2015 4e kwartaal;9654;1416;1183.0
739;Totaal;Container;2015;41359;6038;5096.0
740;Totaal;Container;2016 januari;3501;518;416.0
741;Totaal;Container;2016 februari;3511;523;411.0
742;Totaal;Container;2016 maart;3935;574;452.0
743;Totaal;Container;2016 1e kwartaal;10948;1616;1280.0
744;Totaal;Container;2016 april;3762;561;429.0
745;Totaal;Container;2016 mei;3792;564;430.0
746;Totaal;Container;2016 juni;3735;546;431.0
747;Totaal;Container;2016 2e kwartaal;11289;1672;1291.0
748;Totaal;Container;2016 juli;3814;568;438.0
749;Totaal;Container;2016 augustus;3696;545;425.0
750;Totaal;Container;2016 september;3635;525;419.0
751;Totaal;Container;2016 3e kwartaal;11146;1638;1284.0
752;Totaal;Container;2016 oktober;3657;538;424.0
753;Totaal;Container;2016 november;3651;535;419.0
754;Totaal;Container;2016 december;3534;516;399.0
755;Totaal;Container;2016 4e kwartaal;10844;1590;1243.0
756;Totaal;Container;2016;44228;6518;5100.0
757;Totaal;Container;2017 januari;3589;520;408.0
758;Totaal;Container;2017 februari;3548;523;399.0
759;Totaal;Container;2017 maart;4194;607;461.0
760;Totaal;Container;2017 1e kwartaal;11331;1652;1269.0
761;Totaal;Container;2017 april;3874;566;431.0
762;Totaal;Container;2017 mei;4079;598;457.0
763;Totaal;Container;2017 juni;3872;568;436.0
764;Totaal;Container;2017 2e kwartaal;11826;1732;1324.0
765;Totaal;Container;2017 juli;4101;605;458.0
766;Totaal;Container;2017 augustus;3992;579;465.0
767;Totaal;Container;2017 september;3967;574;457.0
768;Totaal;Container;2017 3e kwartaal;12061;1759;1381.0
769;Totaal;Container;2017 oktober;4164;609;475.0
770;Totaal;Container;2017 november;3983;578;456.0
771;Totaal;Container;2017 december;3757;553;411.0
772;Totaal;Container;2017 4e kwartaal;11905;1740;1344.0
773;Totaal;Container;2017;47125;6884;5319.0
774;Totaal;Container;2018 januari;3978;575;439.0
775;Totaal;Container;2018 februari;3983;582;448.0
776;Totaal;Container;2018 maart;4238;616;477.0
777;Totaal;Container;2018 1e kwartaal;12200;1774;1365.0
778;Totaal;Container;2018 april;3949;578;430.0
779;Totaal;Container;2018 mei;4074;597;453.0
780;Totaal;Container;2018 juni;4128;605;459.0
781;Totaal;Container;2018 2e kwartaal;12152;1780;1343.0
782;Totaal;Container;2018 juli;3957;572;446.0
783;Totaal;Container;2018 augustus;3709;526;432.0
784;Totaal;Container;2018 september;3542;500;416.0
785;Totaal;Container;2018 3e kwartaal;11209;1599;1294.0
786;Totaal;Container;2018 oktober;3383;474;404.0
787;Totaal;Container;2018 november;3043;414;372.0
788;Totaal;Container;2018 december;3141;442;354.0
789;Totaal;Container;2018 4e kwartaal;9567;1331;1131.0
790;Totaal;Container;2018;45129;6486;5135.0
791;Totaal;Container;2019 januari;3776;542;421.0
792;Totaal;Container;2019 februari;3844;554;424.0
793;Totaal;Container;2019 maart;4259;621;445.0
794;Totaal;Container;2019 1e kwartaal;11879;1719;1291.0
795;Totaal;Container;2019 april;3930;567;402.0
796;Totaal;Container;2019 mei;4220;605;444.0
797;Totaal;Container;2019 juni;3844;551;404.0
798;Totaal;Container;2019 2e kwartaal;11995;1725;1251.0
799;Totaal;Container;2019 juli;4045;581;436.0
800;Totaal;Container;2019 augustus;3957;560;423.0
801;Totaal;Container;2019 september;3976;566;419.0
802;Totaal;Container;2019 3e kwartaal;11979;1708;1278.0
803;Totaal;Container;2019 oktober;4135;582;431.0
804;Totaal;Container;2019 november;4127;580;427.0
805;Totaal;Container;2019 december;3834;538;390.0
806;Totaal;Container;2019 4e kwartaal;12097;1702;1248.0
807;Totaal;Container;2019;47952;6855;5070.0
808;Totaal;Container;2020 januari;4242;587;438.0
809;Totaal;Container;2020 februari;3964;558;404.0
810;Totaal;Container;2020 maart;4220;585;440.0
811;Totaal;Container;2020 1e kwartaal;12428;1731;1282.0
812;Totaal;Container;2020 april;3898;538;403.0
813;Totaal;Container;2020 mei;3879;539;398.0
814;Totaal;Container;2020 juni;3770;520;390.0
815;Totaal;Container;2020 2e kwartaal;11548;1598;1192.0
816;Totaal;Container;2020 juli;4264;589;444.0
817;Totaal;Container;2020 augustus;4188;584;438.0
818;Totaal;Container;2020 september;4401;604;461.0
819;Totaal;Container;2020 3e kwartaal;12854;1778;1345.0
820;Totaal;Container;2020 oktober;4457;616;458.0
821;Totaal;Container;2020 november;4131;581;423.0
822;Totaal;Container;2020 december;3893;543;403.0
823;Totaal;Container;2020 4e kwartaal;12483;1742;1286.0
824;Totaal;Container;2020;49314;6850;5106.0
825;Totaal;Container;2021 januari;4609;645;490.0
826;Totaal;Container;2021 februari;3756;524;392.0
827;Totaal;Container;2021 maart;4458;626;461.0
828;Totaal;Container;2021 1e kwartaal;12824;1796;1344.0
829;Totaal;Container;2021 april;4204;579;439.0
830;Totaal;Container;2021 mei;4596;638;474.0
831;Totaal;Container;2021 juni;4193;575;444.0
832;Totaal;Container;2021 2e kwartaal;12994;1793;1358.0
833;Totaal;Container;2021 juli;4096;570;420.0
834;Totaal;Container;2021 augustus;4248;582;450.0
835;Totaal;Container;2021 september;4085;554;437.0
836;Totaal;Container;2021 3e kwartaal;12430;1708;1308.0
837;Totaal;Container;2021 oktober;4320;592;452.0
838;Totaal;Container;2021 november;4112;563;441.0
839;Totaal;Container;2021 december;3755;514;404.0
840;Totaal;Container;2021 4e kwartaal;12188;1669;1299.0
841;Totaal;Container;2021;50439;6968;5310.0
842;Totaal;Container;2022 januari;3974;543;436.0
843;Totaal;Container;2022 februari;3611;494;392.0
844;Totaal;Container;2022 maart;4334;577;476.0
845;Totaal;Container;2022 1e kwartaal;11920;1615;1305.0
846;Totaal;Container;2022 april;4007;540;440.0
847;Totaal;Container;2022 mei;4318;584;473.0
848;Totaal;Container;2022 juni;4061;545;452.0
849;Totaal;Container;2022 2e kwartaal;12387;1670;1367.0
850;Totaal;Container;2022 juli;3796;514;427.0
851;Totaal;Container;2022 augustus;3400;445;388.0
852;Totaal;Container;2022 september;3396;450;397.0
853;Totaal;Container;2022 3e kwartaal;10594;1411;1213.0
854;Totaal;Container;2022 oktober;3815;523;431.0
855;Totaal;Container;2022 november;3544;481;394.0
856;Totaal;Container;2022 december;3288;453;366.0
857;Totaal;Container;2022 4e kwartaal;10648;1458;1192.0
858;Totaal;Container;2022;45550;6156;5078.0
859;Totaal;Container;2023 januari;3394;462;378.0
860;Totaal;Container;2023 februari;3344;449;375.0
861;Totaal;Container;2023 maart;3662;485;408.0
862;Totaal;Container;2023 1e kwartaal;10401;1397;1161.0
863;Totaal;Container;2023 april;3374;450;374.0
864;Totaal;Container;2023 mei;3405;450;382.0
865;Totaal;Container;2023 juni;3199;427;368.0
866;Totaal;Container;2023 2e kwartaal;9980;1329;1125.0
867;Totaal;Container;2023 juli;3305;443;373.0
868;Totaal;Container;2023 augustus;3242;433;367.0
869;Totaal;Container;2023 september;3224;425;364.0
870;Totaal;Container;2023 3e kwartaal;9772;1302;1105.0
871;Totaal;Container;2023 oktober;3289;438;376.0
872;Totaal;Container;2023 november;3133;417;338.0
873;Totaal;Container;2023 december;3051;405;331.0
874;Totaal;Container;2023 4e kwartaal;9473;1260;1047.0
875;Totaal;Container;2023;39627;5290;4439.0
876;Totaal;Container;2024 januari;2931;390;331.0
877;Totaal;Container;2024 februari;3344;443;364.0
878;Totaal;Container;2024 maart;3695;492;393.0
879;Totaal;Container;2024 1e kwartaal;9970;1325;1090.0
880;Totaal;Container;2024 april;3393;457;371.0
881;Totaal;Container;2024 mei;3577;480;389.0
882;Totaal;Container;2024 juni;3435;457;377.0
883;Totaal;Container;2024 2e kwartaal;10406;1395;1138.0
884;Totaal;Container;2024 juli;3604;482;403.0
885;Totaal;Container;2024 augustus;3461;461;402.0
886;Totaal;Container;2024 september;3437;458;407.0
887;Totaal;Container;2024 3e kwartaal;10504;1402;1212.0
888;Totaal;Container;2024 oktober;3513;466;409.0
889;Totaal;Container;2024 november;3337;438;384.0
890;Totaal;Container;2024 december;3237;427;361.0
891;Totaal;Container;2024 4e kwartaal;10088;1332;1155.0
892;Totaal;Container;2025 januari;3290;428;372.0
893;Totaal;Container;2025 februari;3500;466;390.0
894;Totaal;Container;2025 maart;3799;502;431.0
895;Totaal;Container;2025 1e kwartaal;10590;1398;1194.0
896;Binnenlands vervoer;Totaal;2012 januari;7481;874;134.0
897;Binnenlands vervoer;Totaal;2012 februari;6571;780;128.0
898;Binnenlands vervoer;Totaal;2012 maart;9051;1041;144.0
899;Binnenlands vervoer;Totaal;2012 1e kwartaal;23104;2696;407.0
900;Binnenlands vervoer;Totaal;2012 april;8404;990;128.0
901;Binnenlands vervoer;Totaal;2012 mei;8553;999;138.0
902;Binnenlands vervoer;Totaal;2012 juni;9005;1071;142.0
903;Binnenlands vervoer;Totaal;2012 2e kwartaal;25963;3061;409.0
904;Binnenlands vervoer;Totaal;2012 juli;8047;973;140.0
905;Binnenlands vervoer;Totaal;2012 augustus;8261;1020;147.0
906;Binnenlands vervoer;Totaal;2012 september;8629;1020;130.0
907;Binnenlands vervoer;Totaal;2012 3e kwartaal;24938;3014;419.0
908;Binnenlands vervoer;Totaal;2012 oktober;9376;1096;136.0
909;Binnenlands vervoer;Totaal;2012 november;9425;1139;135.0
910;Binnenlands vervoer;Totaal;2012 december;7813;938;119.0
911;Binnenlands vervoer;Totaal;2012 4e kwartaal;26614;3174;392.0
912;Binnenlands vervoer;Totaal;2012;100621;11947;1627.0
913;Binnenlands vervoer;Totaal;2013 januari;7370;903;136.0
914;Binnenlands vervoer;Totaal;2013 februari;7811;913;128.0
915;Binnenlands vervoer;Totaal;2013 maart;8426;1012;144.0
916;Binnenlands vervoer;Totaal;2013 1e kwartaal;23608;2829;409.0
917;Binnenlands vervoer;Totaal;2013 april;9184;1092;143.0
918;Binnenlands vervoer;Totaal;2013 mei;9239;1073;143.0
919;Binnenlands vervoer;Totaal;2013 juni;9357;1156;140.0
920;Binnenlands vervoer;Totaal;2013 2e kwartaal;27780;3322;427.0
921;Binnenlands vervoer;Totaal;2013 juli;8958;1110;143.0
922;Binnenlands vervoer;Totaal;2013 augustus;7808;974;146.0
923;Binnenlands vervoer;Totaal;2013 september;8782;1065;147.0
924;Binnenlands vervoer;Totaal;2013 3e kwartaal;25549;3150;438.0
925;Binnenlands vervoer;Totaal;2013 oktober;8812;1080;140.0
926;Binnenlands vervoer;Totaal;2013 november;8715;1049;152.0
927;Binnenlands vervoer;Totaal;2013 december;8059;953;127.0
