ID;Bedrijfstype;RegioS;Perioden;TotaalMestnummers_1;MetOverschrijdingVerliesnorm_2;Veebezetting_3;OppervlakteCultuurgrond_4;FosfaatUitKunstmest_5;Fosfaatoverschot_6;Stikstofoverschot_7;ToelaatbaarStikstofoverschot_8;Mestnummers_9;OppervlakteCultuurgrond_10;Fosfaatoverschot_11;FosfaatUitKunstmest_12;BelastbaarFosfaatoverschot_13;OpgelegdeHeffing_14;Mestnummers_15;OppervlakteCultuurgrond_16;Stikstofoverschot_17;ToelaatbaarStikstofoverschot_18;BelastbaarStikstofoverschot_19;OpgelegdeHeffing_20;MestnummersMetPositiefFosfaatsaldo_21;MestnummersMetPositiefStikstofsaldo_22;OppCultuurgrondMetFosfaatsaldo_23;OppCultuurgrondMetStikstofsaldo_24;Fosfaatsaldo_25;Stikstofsaldo_26;TotaalMestnummers_27;MetOverschrijdingVerliesnorm_28;Veebezetting_29;OppervlakteCultuurgrond_30;FosfaatUitKunstmest_31;Fosfaatoverschot_32;Stikstofoverschot_33;ToelaatbaarStikstofoverschot_34;Mestnummers_35;OppervlakteCultuurgrond_36;Fosfaatoverschot_37;FosfaatUitKunstmest_38;BelastbaarFosfaatoverschot_39;OpgelegdeHeffing_40;Mestnummers_41;OppervlakteCultuurgrond_42;Stikstofoverschot_43;ToelaatbaarStikstofoverschot_44;BelastbaarStikstofoverschot_45;OpgelegdeHeffing_46
699;Akkerbouw;Noord-Nederland;2002*;3164;7.0;0.0;157350;26.0;-5.0;37.0;136.0;5.0;5324;43.0;19.0;18.0;5620.0;5.0;5700;178.0;122.0;56.0;4522.0;;;;;;;614.0;22.0;0.3;14314;37.0;-53.0;4.0;573.0;6.0;871;56.0;3.0;30.0;5971.0;2.0;293;251.0;116.0;135.0;5741.0
700;Akkerbouw;Oost-Nederland;1998;296;36.0;0.0;7548;35.0;19.0;69.0;192.0;35.0;1937;70.0;27.0;30.0;1932.0;7.0;542;248.0;194.0;55.0;927.0;0.0;76.0;0.0;6006.0;0.0;144.0;306.0;36.0;0.0;5518;9.0;11.0;4.0;227.0;35.0;1127;77.0;11.0;37.0;1350.0;5.0;80;284.0;197.0;87.0;297.0
701;Akkerbouw;Oost-Nederland;1999;542;29.0;0.0;15124;47.0;22.0;73.0;186.0;28.0;3349;59.0;23.0;19.0;1390.0;3.0;516;222.0;189.0;33.0;638.0;6.0;78.0;341.0;11821.0;40.0;171.0;364.0;34.0;0.0;9772;13.0;11.0;2.0;198.0;33.0;1388;72.0;10.0;32.0;1353.0;3.0;3801;320.0;176.0;145.0;840.0
702;Akkerbouw;Oost-Nederland;2000;1017;14.0;0.0;32736;39.0;6.0;49.0;164.0;11.0;2199;49.0;35.0;14.0;1777.0;5.0;1539;198.0;160.0;38.0;812.0;5.0;77.0;939.0;25307.0;56.0;192.0;399.0;24.0;0.1;6466;12.0;6.0;2.0;207.0;24.0;1365;50.0;7.0;15.0;1333.0;2.0;172;322.0;167.0;154.0;1384.0
703;Akkerbouw;Oost-Nederland;2001*;3890;9.0;0.0;108264;41.0;0.0;38.0;153.0;8.0;5333;47.0;18.0;14.0;1496.0;3.0;3125;177.0;141.0;36.0;584.0;2.0;74.0;926.0;79921.0;105.0;165.0;1116.0;10.0;0.0;23078;8.0;-3.0;38.0;145.0;9.0;1382;49.0;14.0;17.0;1248.0;2.0;303;214.0;89.0;125.0;1082.0
704;Akkerbouw;Oost-Nederland;2002*;3873;8.0;0.0;114384;40.0;-1.0;42.0;148.0;6.0;6928;50.0;17.0;22.0;5923.0;4.0;4812;214.0;145.0;69.0;3799.0;;;;;;;982.0;30.0;0.3;16276;42.0;-17.0;5.0;503.0;7.0;1233;46.0;6.0;20.0;2717.0;2.0;196;167.0;92.0;75.0;981.0
705;Akkerbouw;West-Nederland;1998;235;20.0;0.1;9552;31.0;9.0;89.0;188.0;18.0;2404;50.0;15.0;10.0;1765.0;9.0;782;213.0;181.0;32.0;837.0;1.0;81.0;25.0;6803.0;38.0;101.0;285.0;22.0;0.1;9773;10.0;-26.0;-3.0;245.0;21.0;1235;69.0;7.0;29.0;2137.0;4.0;178;259.0;179.0;79.0;800.0
706;Akkerbouw;West-Nederland;1999;367;24.0;0.1;13772;36.0;17.0;124.0;188.0;22.0;3798;54.0;24.0;14.0;1923.0;7.0;2013;294.0;187.0;107.0;5422.0;2.0;78.0;276.0;9811.0;20.0;134.0;319.0;15.0;0.0;6382;22.0;-6.0;1.0;208.0;14.0;853;63.0;6.0;23.0;1391.0;2.0;145;253.0;182.0;71.0;998.0
707;Akkerbouw;West-Nederland;2000;877;10.0;0.0;34306;29.0;-8.0;32.0;163.0;6.0;3008;42.0;28.0;7.0;2534.0;7.0;1859;253.0;162.0;91.0;2009.0;1.0;80.0;157.0;25659.0;46.0;196.0;316.0;16.0;0.1;6185;16.0;-7.0;2.0;194.0;13.0;902;44.0;18.0;12.0;1391.0;4.0;322;217.0;164.0;53.0;832.0
708;Akkerbouw;West-Nederland;2001*;5436;6.0;0.0;175784;29.0;-7.0;30.0;156.0;4.0;6494;45.0;16.0;11.0;2225.0;3.0;4180;187.0;152.0;35.0;617.0;0.0;80.0;374.0;140126.0;79.0;166.0;983.0;31.0;0.2;34671;66.0;-52.0;44.0;652.0;6.0;814;57.0;14.0;25.0;2475.0;4.0;751;170.0;124.0;45.0;642.0
709;Akkerbouw;West-Nederland;2002*;5280;7.0;0.0;176745;36.0;-17.0;52.0;150.0;3.0;6767;51.0;27.0;27.0;10782.0;6.0;11557;180.0;133.0;47.0;3547.0;;;;;;;824.0;33.0;0.3;19017;77.0;-65.0;5.0;657.0;6.0;1284;102.0;42.0;75.0;17371.0;4.0;1038;340.0;140.0;200.0;19759.0
710;Akkerbouw;Zuid-Nederland;1998;455;36.0;0.0;10235;12.0;26.0;64.0;187.0;36.0;3615;58.0;12.0;18.0;1142.0;8.0;733;236.0;183.0;53.0;732.0;0.0;82.0;25.0;8510.0;32.0;137.0;376.0;40.0;0.0;4605;5.0;21.0;7.0;207.0;39.0;1731;75.0;4.0;35.0;1496.0;5.0;206;228.0;182.0;46.0;342.0
711;Akkerbouw;Zuid-Nederland;1999;895;36.0;0.0;17416;21.0;27.0;77.0;187.0;34.0;5351;57.0;17.0;17.0;925.0;8.0;1228;248.0;187.0;61.0;708.0;6.0;79.0;658.0;13441.0;56.0;208.0;376.0;41.0;0.0;4336;10.0;21.0;4.0;208.0;41.0;1488;70.0;7.0;30.0;1034.0;5.0;171;279.0;187.0;91.0;625.0
712;Akkerbouw;Zuid-Nederland;2000;1449;20.0;0.1;30070;14.0;16.0;53.0;163.0;17.0;3905;56.0;6.0;22.0;2284.0;6.0;1852;220.0;156.0;65.0;1025.0;9.0;77.0;1972.0;21619.0;54.0;239.0;421.0;27.0;0.0;4660;6.0;15.0;2.0;191.0;26.0;1140;90.0;27.0;31.0;2010.0;4.0;195;229.0;169.0;60.0;498.0
713;Akkerbouw;Zuid-Nederland;2001*;4444;13.0;0.0;89100;16.0;9.0;40.0;151.0;10.0;7876;44.0;9.0;12.0;1317.0;6.0;5104;175.0;121.0;54.0;593.0;3.0;72.0;1699.0;62303.0;82.0;186.0;1088.0;28.0;0.1;18605;9.0;-3.0;68.0;306.0;13.0;1532;47.0;4.0;15.0;943.0;3.0;405;176.0;123.0;53.0;339.0
714;Akkerbouw;Zuid-Nederland;2002*;4469;11.0;0.0;93788;17.0;3.0;38.0;131.0;8.0;6337;56.0;9.0;31.0;5570.0;6.0;6973;191.0;128.0;63.0;3004.0;;;;;;;918.0;24.0;0.1;14418;11.0;-37.0;6.0;418.0;10.0;1207;62.0;6.0;36.0;3679.0;4.0;291;261.0;104.0;157.0;4060.0
715;Akkerbouw;Landsdeel onbekend;1998;8;38.0;0.0;344;0.0;46.0;44.0;178.0;38.0;254;71.0;0.0;31.0;8157.0;13.0;22;406.0;219.0;187.0;1766.0;0.0;25.0;0.0;235.0;0.0;121.0;42.0;24.0;0.0;753;0.0;-6.0;-66.0;196.0;21.0;81;67.0;3.0;27.0;470.0;0.0;0;;;;
716;Akkerbouw;Landsdeel onbekend;1999;14;14.0;0.0;478;6.0;19.0;43.0;180.0;14.0;11;114.0;0.0;74.0;1696.0;0.0;0;;;;;14.0;64.0;29.0;468.0;65.0;224.0;42.0;21.0;0.1;1287;4.0;-20.0;-118.0;239.0;21.0;119;56.0;0.0;17.0;721.0;0.0;0;;;;
717;Akkerbouw;Landsdeel onbekend;2000;41;15.0;0.0;1174;10.0;18.0;20.0;157.0;15.0;287;51.0;0.0;16.0;5023.0;2.0;8;166.0;150.0;16.0;93.0;5.0;76.0;49.0;877.0;65.0;263.0;57.0;18.0;0.0;697;6.0;28.0;46.0;172.0;16.0;103;154.0;6.0;120.0;11818.0;7.0;46;912.0;169.0;743.0;5808.0
718;Akkerbouw;Landsdeel onbekend;2001*;212;10.0;0.0;4636;12.0;-3.0;0.0;143.0;8.0;527;41.0;7.0;8.0;1178.0;2.0;82;120.0;105.0;15.0;212.0;1.0;72.0;47.0;3490.0;67.0;200.0;232.0;20.0;0.0;4742;5.0;10.0;18.0;134.0;19.0;775;55.0;1.0;29.0;3733.0;10.0;287;226.0;137.0;89.0;681.0
719;Akkerbouw;Landsdeel onbekend;2002*;204;5.0;0.0;4469;8.0;-10.0;-6.0;139.0;4.0;160;42.0;11.0;16.0;1745.0;3.0;96;135.0;81.0;54.0;777.0;;;;;;;225.0;19.0;0.0;4433;4.0;3.0;-4.0;134.0;16.0;667;75.0;2.0;48.0;7335.0;13.0;396;208.0;129.0;79.0;1682.0
720;Akkerbouw;Groningen (prv);1998;146;23.0;0.0;8968;29.0;-5.0;57.0;179.0;21.0;1357;57.0;17.0;17.0;2600.0;7.0;447;206.0;175.0;30.0;922.0;1.0;82.0;60.0;7809.0;58.0;132.0;85.0;28.0;0.1;3254;12.0;24.0;66.0;189.0;28.0;1043;77.0;11.0;37.0;5915.0;7.0;237;227.0;181.0;46.0;1287.0
721;Akkerbouw;Groningen (prv);1999;202;16.0;0.0;12686;57.0;8.0;70.0;179.0;14.0;1401;53.0;13.0;13.0;1723.0;4.0;412;203.0;179.0;24.0;858.0;3.0;82.0;255.0;10580.0;52.0;188.0;78.0;23.0;0.0;2447;10.0;15.0;30.0;185.0;22.0;391;68.0;1.0;28.0;2217.0;1.0;65;191.0;177.0;14.0;638.0
722;Akkerbouw;Groningen (prv);2000;372;9.0;0.0;23007;29.0;5.0;69.0;156.0;5.0;953;51.0;16.0;16.0;5278.0;5.0;1134;189.0;153.0;35.0;1518.0;2.0;81.0;211.0;18205.0;41.0;185.0;77.0;9.0;0.0;2869;14.0;12.0;26.0;166.0;6.0;149;47.0;11.0;12.0;731.0;3.0;64;153.0;150.0;3.0;29.0
723;Akkerbouw;Groningen (prv);2001*;1296;5.0;0.0;73613;30.0;-5.0;43.0;145.0;3.0;2246;48.0;16.0;15.0;3504.0;3.0;1786;196.0;150.0;47.0;1364.0;0.0;80.0;118.0;59545.0;27.0;156.0;165.0;10.0;0.1;4935;21.0;-14.0;-27.0;165.0;7.0;323;51.0;11.0;23.0;1136.0;4.0;158;158.0;74.0;84.0;139.0
724;Akkerbouw;Groningen (prv);2002*;1288;8.0;0.0;74702;30.0;-9.0;42.0;139.0;5.0;2126;46.0;28.0;19.0;6445.0;6.0;3031;181.0;124.0;56.0;5108.0;;;;;;;132.0;7.0;0.1;3628;16.0;-19.0;-29.0;155.0;5.0;191;67.0;5.0;40.0;10571.0;4.0;180;237.0;103.0;134.0;4908.0
725;Akkerbouw;Friesland (prv);1998;19;5.0;0.0;744;41.0;4.0;47.0;204.0;5.0;79;55.0;53.0;15.0;2628.0;0.0;0;;;;;0.0;84.0;0.0;630.0;0.0;169.0;58.0;36.0;0.1;964;16.0;11.0;-29.0;226.0;36.0;373;65.0;7.0;25.0;1468.0;2.0;11;191.0;181.0;10.0;81.0
726;Akkerbouw;Friesland (prv);1999;44;20.0;0.1;1901;26.0;-4.0;25.0;216.0;20.0;368;60.0;10.0;20.0;2634.0;2.0;13;208.0;175.0;33.0;298.0;9.0;82.0;37.0;1637.0;66.0;232.0;54.0;20.0;0.1;1343;14.0;6.0;-36.0;215.0;20.0;211;67.0;7.0;27.0;1732.0;0.0;0;;;;
727;Akkerbouw;Friesland (prv);2000;153;3.0;0.1;7029;38.0;-12.0;19.0;179.0;2.0;30;102.0;0.0;67.0;8048.0;1.0;67;216.0;197.0;19.0;1123.0;5.0;84.0;54.0;5856.0;111.0;215.0;75.0;12.0;0.1;1528;17.0;-1.0;-74.0;224.0;11.0;205;53.0;0.0;18.0;2440.0;1.0;6;269.0;150.0;119.0;488.0
728;Akkerbouw;Friesland (prv);2001*;717;5.0;0.1;26427;31.0;-10.0;27.0;166.0;4.0;786;48.0;11.0;20.0;2469.0;2.0;442;196.0;137.0;59.0;929.0;1.0;78.0;143.0;20012.0;73.0;207.0;253.0;8.0;0.1;10025;4.0;-8.0;-59.0;140.0;6.0;433;54.0;4.0;20.0;2827.0;2.0;84;157.0;127.0;30.0;429.0
729;Akkerbouw;Friesland (prv);2002*;755;6.0;0.1;27670;36.0;-16.0;27.0;159.0;4.0;1064;42.0;13.0;18.0;6805.0;3.0;905;205.0;137.0;67.0;5820.0;;;;;;;247.0;6.0;0.1;5391;11.0;-22.0;-122.0;266.0;4.0;184;46.0;3.0;21.0;2904.0;2.0;90;196.0;160.0;36.0;343.0
730;Akkerbouw;Drenthe (prv);1998;107;24.0;0.0;4875;23.0;12.0;75.0;178.0;22.0;1058;56.0;15.0;16.0;1820.0;10.0;335;231.0;178.0;52.0;1240.0;0.0;76.0;0.0;3699.0;0.0;115.0;81.0;17.0;0.0;2548;3.0;9.0;-66.0;221.0;15.0;583;101.0;1.0;61.0;10390.0;5.0;129;279.0;204.0;76.0;1662.0
731;Akkerbouw;Drenthe (prv);1999;176;22.0;0.0;8789;24.0;21.0;73.0;179.0;22.0;1688;52.0;48.0;12.0;1434.0;3.0;92;251.0;200.0;51.0;530.0;0.0;86.0;0.0;7648.0;0.0;162.0;94.0;17.0;0.0;2491;6.0;-3.0;-51.0;217.0;18.0;273;63.0;5.0;23.0;1223.0;0.0;0;;;;
732;Akkerbouw;Drenthe (prv);2000;348;11.0;0.0;20765;17.0;11.0;64.0;156.0;8.0;1783;43.0;22.0;8.0;2670.0;4.0;700;213.0;152.0;61.0;2086.0;1.0;85.0;116.0;17209.0;61.0;162.0;96.0;17.0;0.1;2429;7.0;-2.0;-36.0;182.0;16.0;213;45.0;16.0;10.0;616.0;3.0;31;250.0;199.0;51.0;508.0
733;Akkerbouw;Drenthe (prv);2001*;1147;7.0;0.0;53322;18.0;4.0;39.0;136.0;6.0;2852;45.0;10.0;12.0;2264.0;3.0;1485;156.0;128.0;28.0;662.0;0.0;76.0;71.0;39968.0;45.0;156.0;260.0;8.0;0.0;10515;6.0;-11.0;-55.0;207.0;7.0;392;44.0;9.0;16.0;1316.0;3.0;281;183.0;91.0;92.0;2325.0
734;Akkerbouw;Drenthe (prv);2002*;1121;8.0;0.0;54978;16.0;5.0;35.0;121.0;6.0;2135;41.0;13.0;16.0;4206.0;4.0;1763;158.0;109.0;49.0;3100.0;;;;;;;235.0;10.0;0.1;5295;10.0;-11.0;-78.0;153.0;8.0;497;55.0;2.0;29.0;6132.0;2.0;23;583.0;54.0;529.0;23600.0
735;Akkerbouw;Overijssel (prv);1998;81;46.0;0.1;1997;11.0;32.0;91.0;196.0;43.0;655;74.0;4.0;34.0;2462.0;11.0;163;266.0;203.0;63.0;771.0;0.0;69.0;0.0;1381.0;0.0;135.0;96.0;40.0;0.0;896;4.0;17.0;-69.0;238.0;39.0;290;90.0;6.0;50.0;1539.0;6.0;35;262.0;191.0;71.0;281.0
736;Akkerbouw;Overijssel (prv);1999;138;33.0;0.1;3380;12.0;24.0;60.0;181.0;32.0;865;54.0;11.0;14.0;872.0;3.0;29;249.0;204.0;44.0;221.0;7.0;76.0;148.0;2232.0;43.0;200.0;113.0;46.0;0.1;1985;4.0;13.0;-33.0;171.0;44.0;446;77.0;10.0;37.0;1248.0;4.0;49;276.0;197.0;79.0;530.0
737;Akkerbouw;Overijssel (prv);2000;217;17.0;0.1;5359;11.0;13.0;59.0;172.0;15.0;398;53.0;16.0;18.0;1356.0;3.0;140;219.0;172.0;47.0;644.0;6.0;71.0;131.0;3670.0;81.0;216.0;119.0;29.0;0.1;1335;6.0;5.0;-56.0;224.0;28.0;394;46.0;12.0;11.0;590.0;3.0;89;299.0;162.0;137.0;425.0
738;Akkerbouw;Overijssel (prv);2001*;824;11.0;0.1;15941;12.0;9.0;38.0;158.0;10.0;1176;47.0;6.0;15.0;1164.0;2.0;462;181.0;134.0;47.0;636.0;2.0;71.0;145.0;11724.0;125.0;186.0;379.0;12.0;0.0;12020;3.0;-6.0;-57.0;110.0;11.0;335;44.0;11.0;11.0;498.0;2.0;58;337.0;93.0;244.0;1064.0
739;Akkerbouw;Overijssel (prv);2002*;845;10.0;0.1;23386;8.0;6.0;15.0;142.0;8.0;1622;49.0;10.0;23.0;4590.0;4.0;921;204.0;123.0;81.0;3911.0;;;;;;;327.0;9.0;0.1;6430;3.0;-6.0;-72.0;178.0;6.0;206;43.0;7.0;22.0;1228.0;2.0;54;100.0;36.0;64.0;362.0
740;Akkerbouw;Flevoland (prv);1998;95;25.0;0.0;3412;58.0;9.0;71.0;184.0;24.0;780;58.0;59.0;18.0;1643.0;7.0;287;249.0;192.0;57.0;1959.0;0.0;82.0;0.0;2810.0;0.0;130.0;33.0;30.0;0.0;1785;20.0;6.0;30.0;181.0;30.0;326;59.0;30.0;19.0;1909.0;0.0;0;;;;
741;Akkerbouw;Flevoland (prv);1999;183;19.0;0.0;7948;78.0;19.0;85.0;182.0;16.0;1291;64.0;48.0;24.0;3610.0;5.0;445;211.0;185.0;26.0;793.0;0.0;84.0;0.0;6672.0;0.0;144.0;38.0;26.0;0.0;4876;23.0;18.0;248.0;179.0;18.0;313;64.0;19.0;24.0;3383.0;11.0;3717;322.0;176.0;147.0;2287.0
742;Akkerbouw;Flevoland (prv);2000;413;11.0;0.0;20288;57.0;3.0;50.0;157.0;6.0;1023;45.0;66.0;10.0;2091.0;6.0;927;184.0;158.0;26.0;683.0;0.0;83.0;0.0;16566.0;;162.0;50.0;18.0;0.0;1690;32.0;19.0;40.0;165.0;16.0;245;55.0;5.0;20.0;4415.0;4.0;56;367.0;184.0;184.0;3486.0
743;Akkerbouw;Flevoland (prv);2001*;1438;6.0;0.0;64134;62.0;-5.0;44.0;148.0;4.0;1718;46.0;44.0;11.0;2243.0;3.0;1602;164.0;138.0;26.0;551.0;0.0;79.0;36.0;49037.0;35.0;137.0;62.0;10.0;0.0;2234;44.0;-7.0;-7.0;152.0;3.0;104;80.0;69.0;58.0;16769.0;8.0;146;200.0;99.0;101.0;2084.0
744;Akkerbouw;Flevoland (prv);2002*;1375;7.0;0.0;60205;62.0;-7.0;61.0;149.0;3.0;2870;51.0;28.0;22.0;12114.0;5.0;2588;207.0;145.0;62.0;4695.0;;;;;;;59.0;12.0;0.1;2018;33.0;-9.0;5.0;153.0;8.0;166;76.0;18.0;47.0;13966.0;5.0;35;240.0;106.0;133.0;1260.0
745;Akkerbouw;Gelderland (prv);1998;120;39.0;0.0;2139;19.0;25.0;46.0;202.0;39.0;502;83.0;7.0;43.0;1688.0;5.0;92;215.0;182.0;33.0;177.0;0.0;76.0;0.0;1815.0;0.0;171.0;177.0;35.0;0.0;2837;3.0;12.0;-28.0;252.0;34.0;511;81.0;2.0;41.0;1144.0;6.0;45;302.0;202.0;100.0;307.0
746;Akkerbouw;Gelderland (prv);1999;221;36.0;0.0;3796;14.0;28.0;58.0;197.0;36.0;1193;58.0;4.0;18.0;864.0;2.0;42;319.0;225.0;93.0;668.0;10.0;74.0;193.0;2918.0;37.0;210.0;213.0;30.0;0.0;2911;3.0;-2.0;-103.0;247.0;30.0;629;73.0;6.0;33.0;1211.0;2.0;36;213.0;189.0;24.0;144.0
747;Akkerbouw;Gelderland (prv);2000;387;16.0;0.1;7089;8.0;10.0;40.0;180.0;14.0;779;54.0;4.0;19.0;1875.0;5.0;473;221.0;162.0;59.0;1049.0;9.0;73.0;808.0;5072.0;50.0;272.0;230.0;23.0;0.1;3441;4.0;-1.0;-84.0;220.0;23.0;726;51.0;5.0;16.0;1331.0;1.0;27;303.0;152.0;152.0;943.0
748;Akkerbouw;Gelderland (prv);2001*;1628;12.0;0.1;28189;10.0;8.0;25.0;163.0;10.0;2439;47.0;5.0;15.0;1433.0;3.0;1062;196.0;149.0;47.0;598.0;4.0;71.0;745.0;19161.0;104.0;224.0;675.0;9.0;0.1;8824;6.0;1.0;-66.0;192.0;9.0;943;47.0;9.0;15.0;1231.0;1.0;99;163.0;73.0;90.0;600.0
749;Akkerbouw;Gelderland (prv);2002*;1653;9.0;0.1;30793;21.0;4.0;25.0;150.0;8.0;2437;50.0;7.0;23.0;4026.0;4.0;1302;235.0;161.0;73.0;2685.0;;;;;;;596.0;9.0;0.1;7829;6.0;-3.0;-69.0;172.0;7.0;862;41.0;3.0;14.0;2116.0;2.0;107;178.0;116.0;62.0;1173.0
750;Akkerbouw;Utrecht (prv);1998;19;47.0;0.0;257;5.0;52.0;92.0;245.0;47.0;118;93.0;6.0;53.0;2790.0;5.0;18;358.0;273.0;85.0;1021.0;0.0;79.0;0.0;216.0;0.0;181.0;42.0;19.0;0.1;475;2.0;-1.0;-116.0;257.0;19.0;74;82.0;0.0;42.0;1468.0;0.0;0;;;;
751;Akkerbouw;Utrecht (prv);1999;38;37.0;0.1;491;8.0;34.0;50.0;229.0;37.0;218;76.0;2.0;36.0;2184.0;8.0;21;353.0;220.0;133.0;633.0;5.0;68.0;28.0;334.0;41.0;269.0;54.0;30.0;0.0;686;1.0;18.0;-111.0;271.0;30.0;189;88.0;0.0;48.0;2202.0;2.0;5;960.0;300.0;660.0;2399.0
752;Akkerbouw;Utrecht (prv);2000;56;20.0;0.1;730;14.0;10.0;31.0;203.0;18.0;112;67.0;9.0;32.0;2702.0;7.0;44;269.0;193.0;76.0;571.0;2.0;66.0;10.0;411.0;25.0;255.0;56.0;18.0;0.2;867;19.0;-7.0;-97.0;242.0;18.0;157;51.0;14.0;16.0;1652.0;0.0;0;;;;
753;Akkerbouw;Utrecht (prv);2001*;275;13.0;0.1;3971;9.0;11.0;40.0;179.0;11.0;614;55.0;5.0;24.0;3396.0;5.0;287;210.0;142.0;68.0;1170.0;2.0;76.0;190.0;2826.0;97.0;245.0;193.0;5.0;0.0;14454;1.0;-6.0;-40.0;121.0;5.0;131;48.0;0.0;26.0;2795.0;1.0;47;110.0;2.0;108.0;1732.0
754;Akkerbouw;Utrecht (prv);2002*;279;13.0;0.0;3853;21.0;7.0;32.0;168.0;11.0;666;55.0;17.0;31.0;5961.0;5.0;304;273.0;175.0;98.0;4515.0;;;;;;;154.0;9.0;0.1;2482;5.0;-13.0;-110.0;167.0;8.0;165;69.0;4.0;46.0;5048.0;1.0;26;237.0;93.0;144.0;1826.0
755;Akkerbouw;Noord-Holland (prv);1998;50;10.0;0.0;1303;35.0;-13.0;31.0;186.0;8.0;103;64.0;18.0;24.0;1953.0;4.0;22;292.0;175.0;117.0;872.0;0.0;80.0;0.0;1090.0;0.0;151.0;83.0;20.0;0.0;2138;15.0;-11.0;-59.0;213.0;19.0;399;64.0;7.0;24.0;1929.0;5.0;72;198.0;178.0;21.0;255.0
756;Akkerbouw;Noord-Holland (prv);1999;89;17.0;0.0;2390;60.0;-2.0;59.0;179.0;16.0;449;57.0;36.0;17.0;1621.0;1.0;4;769.0;300.0;469.0;1139.0;2.0;83.0;8.0;2108.0;78.0;157.0;78.0;8.0;0.0;1924;30.0;-26.0;-28.0;203.0;6.0;90;59.0;0.0;19.0;931.0;1.0;84;182.0;176.0;6.0;344.0
757;Akkerbouw;Noord-Holland (prv);2000;296;8.0;0.0;10225;37.0;-14.0;32.0;160.0;5.0;365;49.0;34.0;14.0;2259.0;5.0;247;256.0;164.0;91.0;1220.0;1.0;85.0;24.0;8687.0;19.0;168.0;79.0;16.0;0.0;1834;15.0;-16.0;-60.0;196.0;14.0;236;49.0;15.0;14.0;1408.0;4.0;66;237.0;155.0;81.0;1215.0
758;Akkerbouw;Noord-Holland (prv);2001*;1630;5.0;0.0;46811;40.0;-23.0;23.0;153.0;2.0;1120;42.0;12.0;10.0;2184.0;3.0;1310;184.0;154.0;30.0;531.0;0.0;81.0;21.0;37140.0;105.0;175.0;301.0;9.0;0.1;10737;13.0;-27.0;-96.0;187.0;5.0;249;55.0;14.0;22.0;2397.0;5.0;386;169.0;123.0;45.0;744.0
759;Akkerbouw;Noord-Holland (prv);2002*;1595;5.0;0.0;48180;45.0;-24.0;31.0;144.0;2.0;1368;53.0;33.0;24.0;9776.0;4.0;2002;179.0;139.0;40.0;2451.0;;;;;;;238.0;10.0;0.0;8384;14.0;-33.0;-105.0;179.0;6.0;229;57.0;14.0;28.0;3974.0;5.0;242;176.0;113.0;63.0;2449.0
760;Akkerbouw;Zuid-Holland (prv);1998;75;17.0;0.0;3506;47.0;1.0;105.0;187.0;15.0;383;54.0;46.0;14.0;776.0;5.0;354;201.0;181.0;20.0;1732.0;3.0;83.0;25.0;2751.0;38.0;88.0;95.0;19.0;0.0;1690;21.0;-5.0;-23.0;202.0;17.0;273;82.0;3.0;42.0;2667.0;3.0;60;209.0;177.0;33.0;446.0
761;Akkerbouw;Zuid-Holland (prv);1999;91;23.0;0.0;4198;43.0;14.0;120.0;189.0;20.0;726;55.0;53.0;15.0;1875.0;10.0;362;243.0;183.0;60.0;1646.0;2.0;77.0;160.0;3146.0;15.0;121.0;99.0;15.0;0.0;1738;18.0;0.0;-13.0;205.0;14.0;260;55.0;1.0;15.0;815.0;2.0;25;323.0;178.0;145.0;1225.0
762;Akkerbouw;Zuid-Holland (prv);2000;158;13.0;0.0;6764;35.0;2.0;94.0;161.0;5.0;401;55.0;19.0;20.0;6149.0;11.0;973;284.0;164.0;119.0;4649.0;2.0;78.0;74.0;4506.0;50.0;154.0;93.0;17.0;0.1;1525;13.0;-7.0;-51.0;210.0;14.0;213;49.0;30.0;14.0;1427.0;6.0;112;215.0;157.0;58.0;741.0
763;Akkerbouw;Zuid-Holland (prv);2001*;1255;6.0;0.0;41299;27.0;-6.0;23.0;155.0;4.0;1821;42.0;15.0;8.0;1325.0;3.0;1006;180.0;158.0;22.0;368.0;0.0;77.0;125.0;31413.0;52.0;156.0;305.0;10.0;0.1;6372;23.0;-4.0;-8.0;180.0;8.0;311;58.0;7.0;24.0;2000.0;3.0;148;172.0;132.0;39.0;398.0
764;Akkerbouw;Zuid-Holland (prv);2002*;1187;8.0;0.0;41857;41.0;-17.0;64.0;148.0;3.0;2024;39.0;12.0;21.0;11155.0;7.0;4058;154.0;116.0;38.0;3733.0;;;;;;;277.0;9.0;0.1;5561;29.0;2.0;28.0;148.0;6.0;745;134.0;59.0;107.0;41810.0;4.0;687;419.0;154.0;265.0;63619.0
765;Akkerbouw;Zeeland (prv);1998;91;24.0;0.1;4486;19.0;18.0;93.0;187.0;20.0;1800;45.0;9.0;6.0;1761.0;15.0;388;214.0;177.0;37.0;690.0;0.0;81.0;0.0;2746.0;0.0;90.0;65.0;31.0;0.1;5470;4.0;-41.0;-203.0;269.0;29.0;489;64.0;10.0;24.0;2148.0;8.0;45;420.0;185.0;235.0;1447.0
