ID;BeroepsEnEigenVervoer;Vervoerstromen;Goederensoort;Perioden;VervoerdLadinggewicht_1
1747;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2007;21676.0
1748;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2008;21273.0
1749;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2009;21332.0
1750;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2010;20054.0
1751;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2011;21143.0
1752;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2012;20962.0
1753;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2013;20913.0
1754;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2014;21782.0
1755;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2015;20936.0
1756;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2016;21239.0
1757;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2017;21991.0
1758;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2018;22228.0
1759;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2019;21779.0
1760;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2020;21351.0
1761;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2021;21787.0
1762;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2022;22821.0
1763;Beroeps- en eigen vervoer;Totaal internationaal vervoer;1 Andere voedingsproducten en veevoeder;2023;22922.0
1764;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1975;
1765;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1976;
1766;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1977;
1767;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1978;
1768;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1979;
1769;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1980;
1770;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1981;
1771;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1982;
1772;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1983;
1773;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1984;
1774;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1985;
1775;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1986;
1776;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1987;
1777;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1988;
1778;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1989;
1779;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1990;
1780;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1991;
1781;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1992;
1782;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1993;
1783;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1994;
1784;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1995;
1785;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1996;
1786;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1997;1182.0
1787;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1998;1336.0
1788;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;1999;1438.0
1789;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2000;1011.0
1790;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2001;1155.0
1791;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2002;1296.0
1792;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2003;1316.0
1793;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2004;1591.0
1794;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2005;1011.0
1795;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2006;1202.0
1796;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2007;1171.0
1797;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2008;742.0
1798;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2009;1101.0
1799;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2010;871.0
1800;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2011;663.0
1801;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2012;1089.0
1802;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2013;1524.0
1803;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2014;909.0
1804;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2015;1106.0
1805;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2016;972.0
1806;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2017;615.0
1807;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2018;789.0
1808;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2019;658.0
1809;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2020;737.0
1810;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2021;524.0
1811;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2022;374.0
1812;Beroeps- en eigen vervoer;Totaal internationaal vervoer;2 Vaste minerale brandstoffen;2023;430.0
1813;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1975;
1814;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1976;
1815;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1977;
1816;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1978;
1817;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1979;
1818;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1980;
1819;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1981;
1820;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1982;
1821;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1983;
1822;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1984;
1823;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1985;
1824;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1986;
1825;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1987;
1826;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1988;
1827;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1989;
1828;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1990;
1829;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1991;
1830;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1992;
1831;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1993;
1832;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1994;
1833;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1995;
1834;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1996;
1835;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1997;1007.0
1836;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1998;1206.0
1837;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;1999;1522.0
1838;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2000;1025.0
1839;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2001;1110.0
1840;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2002;863.0
1841;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2003;817.0
1842;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2004;736.0
1843;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2005;1026.0
1844;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2006;995.0
1845;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2007;1089.0
1846;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2008;1104.0
1847;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2009;1160.0
1848;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2010;1409.0
1849;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2011;1219.0
1850;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2012;2442.0
1851;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2013;1437.0
1852;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2014;1510.0
1853;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2015;2194.0
1854;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2016;1548.0
1855;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2017;1716.0
1856;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2018;1359.0
1857;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2019;1374.0
1858;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2020;1391.0
1859;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2021;967.0
1860;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2022;899.0
1861;Beroeps- en eigen vervoer;Totaal internationaal vervoer;3 Aardoliën en aardolieproducten;2023;1129.0
1862;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1975;
1863;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1976;
1864;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1977;
1865;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1978;
1866;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1979;
1867;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1980;
1868;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1981;
1869;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1982;
1870;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1983;
1871;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1984;
1872;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1985;
1873;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1986;
1874;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1987;
1875;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1988;
1876;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1989;
1877;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1990;
1878;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1991;
1879;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1992;
1880;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1993;
1881;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1994;
1882;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1995;
1883;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1996;
1884;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1997;1868.0
1885;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1998;1985.0
1886;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;1999;1962.0
1887;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2000;1737.0
1888;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2001;1889.0
1889;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2002;2181.0
1890;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2003;2041.0
1891;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2004;2550.0
1892;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2005;2687.0
1893;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2006;2042.0
1894;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2007;2156.0
1895;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2008;1520.0
1896;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2009;1905.0
1897;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2010;1693.0
1898;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2011;1414.0
1899;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2012;1214.0
1900;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2013;1932.0
1901;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2014;1746.0
1902;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2015;1362.0
1903;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2016;1839.0
1904;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2017;2304.0
1905;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2018;1841.0
1906;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2019;1792.0
1907;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2020;2083.0
1908;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2021;1773.0
1909;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2022;1181.0
1910;Beroeps- en eigen vervoer;Totaal internationaal vervoer;4 Ertsen, metaalafval, geroost ijzerkies;2023;1419.0
1911;Beroeps- en eigen vervoer;Totaal internationaal vervoer;5 IJzer, staal en non-ferrometalen (i...;1975;
1912;Beroeps- en eigen vervoer;Totaal internationaal vervoer;5 IJzer, staal en non-ferrometalen (i...;1976;
1913;Beroeps- en eigen vervoer;Totaal internationaal vervoer;5 IJzer, staal en non-ferrometalen (i...;1977;
1914;Beroeps- en eigen vervoer;Totaal internationaal vervoer;5 IJzer, staal en non-ferrometalen (i...;1978;
1915;Beroeps- en eigen vervoer;Totaal internationaal vervoer;5 IJzer, staal en non-ferrometalen (i...;1979;
1916;Beroeps- en eigen vervoer;Totaal internationaal vervoer;5 IJzer, staal en non-ferrometalen (i...;1980;
1917;Beroeps- en eigen vervoer;Totaal internationaal vervoer;5 IJzer, staal en non-ferrometalen (i...;1981;
1918;Beroeps- en eigen vervoer;Totaal internationaal vervoer;5 IJzer, staal en non-ferrometalen (i...;1982;
1919;Beroeps- en eigen vervoer;Totaal internationaal vervoer;5 IJzer, staal en non-ferrometalen (i...;1983;
1920;Beroeps- en eigen vervoer;Totaal internationaal vervoer;5 IJzer, staal en non-ferrometalen (i...;1984;
1921;Beroeps- en eigen vervoer;Totaal internationaal vervoer;5 IJzer, staal en non-ferrometalen (i...;1985;
1922;Beroeps- en eigen vervoer;Totaal internationaal vervoer;5 IJzer, staal en non-ferrometalen (i...;1986;
1923;Beroeps- en eigen vervoer;Totaal internationaal vervoer;5 IJzer, staal en non-ferrometalen (i...;1987;
