ID;RegioS;Perioden;PrijsindexVerkoopprijzen_1;OntwikkelingTOVVoorgaandePeriode_2;OntwikkelingTOVEenJaarEerder_3;VerkochteWoningen_4;OntwikkelingTOVVoorgaandePeriode_5;OntwikkelingTOVEenJaarEerder_6;GemiddeldeVerkoopprijs_7;TotaleWaardeVerkoopprijzen_8
1029;Fryslân (PV);2019 4e kwartaal;95.3;1.4;6.6;2283;-3.0;2.0;234474;535
1030;Fryslân (PV);2019;92.9;7.3;7.3;8468;1.9;1.9;230643;1953
1031;Fryslân (PV);2020 1e kwartaal;96.7;1.5;7.5;1898;-16.9;13.3;247000;469
1032;Fryslân (PV);2020 2e kwartaal;97.9;1.2;6.3;2117;11.5;-1.8;251099;532
1033;Fryslân (PV);2020 3e kwartaal;101.5;3.7;8.0;2296;8.5;-2.5;257293;591
1034;Fryslân (PV);2020 4e kwartaal;103.8;2.3;8.9;2559;11.5;12.1;259411;664
1035;Fryslân (PV);2020;100.0;7.7;7.7;8870;4.7;4.7;254223;2255
1036;Fryslân (PV);2021 1e kwartaal ;107.2;3.3;10.9;2320;-9.3;22.2;276861;642
1037;Fryslân (PV);2021 2e kwartaal ;112.8;5.2;15.2;2067;-10.9;-2.4;277639;574
1038;Fryslân (PV);2021 3e kwartaal ;121.2;7.4;19.4;1927;-6.8;-16.1;298355;575
1039;Fryslân (PV);2021 4e kwartaal ;126.0;4.0;21.4;1934;0.4;-24.4;311728;603
1040;Fryslân (PV);2021;116.8;16.8;16.8;8248;-7.0;-7.0;290253;2394
1041;Fryslân (PV);2022 1e kwartaal;131.7;4.5;22.8;1644;-15.0;-29.1;320843;527
1042;Fryslân (PV);2022 2e kwartaal;133.9;1.7;18.7;1800;9.5;-12.9;318027;572
1043;Fryslân (PV);2022 3e kwartaal;135.2;1.0;11.6;1820;1.1;-5.6;339763;618
1044;Fryslân (PV);2022 4e kwartaal;131.9;-2.5;4.7;1841;1.2;-4.8;321370;592
1045;Fryslân (PV);2022;133.2;14.0;14.0;7105;-13.9;-13.9;325113;2310
1046;Fryslân (PV);2023 1e kwartaal;129.2;-2.0;-1.9;1338;-27.3;-18.6;327493;438
1047;Fryslân (PV);2023 2e kwartaal;127.6;-1.2;-4.7;1580;18.1;-12.2;322081;509
1048;Fryslân (PV);2023 3e kwartaal;129.0;1.1;-4.6;1694;7.2;-6.9;318784;540
1049;Fryslân (PV);2023 4e kwartaal;132.9;3.0;0.8;1844;8.9;0.2;327081;603
1050;Fryslân (PV);2023;129.7;-2.6;-2.6;6456;-9.1;-9.1;323765;2090
1051;Fryslân (PV);2024 1e kwartaal;134.1;0.9;3.8;1548;-16.1;15.7;343555;532
1052;Fryslân (PV);2024 2e kwartaal;138.4;3.2;8.5;1717;10.9;8.7;343169;589
1053;Fryslân (PV);2024 3e kwartaal;143.5;3.7;11.3;1891;10.1;11.6;356847;675
1054;Fryslân (PV);2024 4e kwartaal;147.8;3.0;11.2;2250;19.0;22.0;355947;801
1055;Fryslân (PV);2024;141.0;8.7;8.7;7406;14.7;14.7;350624;2597
1056;Fryslân (PV);2025 1e kwartaal;149.5;1.2;11.5;1913;-15.0;23.6;366211;701
1057;Drenthe (PV);1995 1e kwartaal;32.8;;;918;;;83472;77
1058;Drenthe (PV);1995 2e kwartaal;33.1;0.9;;1299;41.5;;81315;106
1059;Drenthe (PV);1995 3e kwartaal;34.2;3.3;;1377;6.0;;87093;120
1060;Drenthe (PV);1995 4e kwartaal;34.7;1.7;;1476;7.2;;87187;129
1061;Drenthe (PV);1995;33.7;;;5070;;;84984;431
1062;Drenthe (PV);1996 1e kwartaal;35.8;3.1;9.2;1228;-16.8;33.8;84345;104
1063;Drenthe (PV);1996 2e kwartaal;36.4;1.7;10.0;1553;26.5;19.6;89171;138
1064;Drenthe (PV);1996 3e kwartaal;37.7;3.4;10.2;1505;-3.1;9.3;96118;145
1065;Drenthe (PV);1996 4e kwartaal;38.3;1.7;10.3;1662;10.4;12.6;94504;157
1066;Drenthe (PV);1996;37.0;9.9;9.9;5948;17.3;17.3;91422;544
1067;Drenthe (PV);1997 1e kwartaal;38.9;1.5;8.5;1339;-19.4;9.0;90919;122
1068;Drenthe (PV);1997 2e kwartaal;40.0;2.8;9.8;1975;47.5;27.2;91899;181
1069;Drenthe (PV);1997 3e kwartaal;40.9;2.5;8.7;1768;-10.5;17.5;97124;172
1070;Drenthe (PV);1997 4e kwartaal;41.7;1.8;8.9;1894;7.1;14.0;101293;192
1071;Drenthe (PV);1997;40.4;9.0;9.0;6976;17.3;17.3;95585;667
1072;Drenthe (PV);1998 1e kwartaal;42.1;1.0;8.3;1429;-24.6;6.7;98645;141
1073;Drenthe (PV);1998 2e kwartaal;43.1;2.5;7.9;1700;19.0;-13.9;102292;174
1074;Drenthe (PV);1998 3e kwartaal;44.8;3.9;9.5;1775;4.4;0.4;113150;201
1075;Drenthe (PV);1998 4e kwartaal;45.8;2.2;9.8;1874;5.6;-1.1;113538;213
1076;Drenthe (PV);1998;44.0;8.9;8.9;6778;-2.8;-2.8;107476;728
1077;Drenthe (PV);1999 1e kwartaal;47.1;2.8;11.8;1459;-22.1;2.1;111931;163
1078;Drenthe (PV);1999 2e kwartaal;49.0;4.1;13.6;1795;23.0;5.6;118908;213
1079;Drenthe (PV);1999 3e kwartaal;51.5;5.1;14.9;1887;5.1;6.3;128656;243
1080;Drenthe (PV);1999 4e kwartaal;54.2;5.2;18.4;1887;0.0;0.7;133785;252
1081;Drenthe (PV);1999;50.4;14.7;14.7;7028;3.7;3.7;124071;872
1082;Drenthe (PV);2000 1e kwartaal;56.2;3.8;19.5;1389;-26.4;-4.8;133310;185
1083;Drenthe (PV);2000 2e kwartaal;58.6;4.3;19.7;1708;23.0;-4.8;144186;246
1084;Drenthe (PV);2000 3e kwartaal;61.3;4.6;19.1;1715;0.4;-9.1;153361;263
1085;Drenthe (PV);2000 4e kwartaal;63.1;2.8;16.4;1771;3.3;-6.1;156241;277
1086;Drenthe (PV);2000;59.8;18.6;18.6;6583;-6.3;-6.3;147524;971
1087;Drenthe (PV);2001 1e kwartaal;64.5;2.2;14.6;1201;-32.2;-13.5;157500;189
1088;Drenthe (PV);2001 2e kwartaal;67.0;3.9;14.2;1560;29.9;-8.7;163501;255
1089;Drenthe (PV);2001 3e kwartaal;67.5;0.7;10.0;1590;1.9;-7.3;166450;265
1090;Drenthe (PV);2001 4e kwartaal;67.8;0.5;7.5;1759;10.6;-0.7;162083;285
1091;Drenthe (PV);2001;66.7;11.5;11.5;6110;-7.2;-7.2;162681;994
1092;Drenthe (PV);2002 1e kwartaal;69.0;1.7;7.0;1417;-19.4;18.0;165453;234
1093;Drenthe (PV);2002 2e kwartaal;69.6;1.0;4.0;1538;8.5;-1.4;167972;258
1094;Drenthe (PV);2002 3e kwartaal;71.6;2.8;6.1;1579;2.7;-0.7;177539;280
1095;Drenthe (PV);2002 4e kwartaal;71.4;-0.3;5.3;1599;1.3;-9.1;174724;279
1096;Drenthe (PV);2002;70.4;5.6;5.6;6133;0.4;0.4;171613;1053
1097;Drenthe (PV);2003 1e kwartaal;72.5;1.6;5.1;1179;-26.3;-16.8;175780;207
1098;Drenthe (PV);2003 2e kwartaal;73.2;1.0;5.1;1502;27.4;-2.3;176474;265
1099;Drenthe (PV);2003 3e kwartaal;73.9;1.0;3.3;1452;-3.3;-8.0;176666;257
1100;Drenthe (PV);2003 4e kwartaal;74.2;0.4;3.9;1672;15.2;4.6;176721;295
1101;Drenthe (PV);2003;73.5;4.4;4.4;5805;-5.3;-5.3;176452;1024
1102;Drenthe (PV);2004 1e kwartaal;75.8;2.1;4.5;1182;-29.3;0.3;176610;209
1103;Drenthe (PV);2004 2e kwartaal;76.3;0.8;4.3;1514;28.1;0.8;180193;273
1104;Drenthe (PV);2004 3e kwartaal;77.3;1.3;4.6;1420;-6.2;-2.2;190606;271
1105;Drenthe (PV);2004 4e kwartaal;77.6;0.3;4.6;1520;7.0;-9.1;180152;274
1106;Drenthe (PV);2004;76.8;4.5;4.5;5636;-2.9;-2.9;182054;1026
1107;Drenthe (PV);2005 1e kwartaal;78.6;1.3;3.8;1196;-21.3;1.2;184318;220
1108;Drenthe (PV);2005 2e kwartaal;79.8;1.6;4.6;1542;28.9;1.8;190065;293
1109;Drenthe (PV);2005 3e kwartaal;81.1;1.6;4.9;1714;11.2;20.7;198134;340
1110;Drenthe (PV);2005 4e kwartaal;81.4;0.3;4.9;1698;-0.9;11.7;194603;330
1111;Drenthe (PV);2005;80.2;4.5;4.5;6150;9.1;9.1;192449;1184
1112;Drenthe (PV);2006 1e kwartaal;82.6;1.4;5.0;1401;-17.5;17.1;199417;279
1113;Drenthe (PV);2006 2e kwartaal;83.7;1.4;4.8;1555;11.0;0.8;203965;317
1114;Drenthe (PV);2006 3e kwartaal;84.7;1.2;4.4;1641;5.5;-4.3;210399;345
1115;Drenthe (PV);2006 4e kwartaal;85.1;0.5;4.6;1599;-2.6;-5.8;208012;333
1116;Drenthe (PV);2006;84.0;4.7;4.7;6196;0.7;0.7;205685;1274
1117;Drenthe (PV);2007 1e kwartaal;86.7;1.8;5.0;1200;-25.0;-14.3;204328;245
1118;Drenthe (PV);2007 2e kwartaal;87.5;0.9;4.6;1457;21.4;-6.3;215997;315
1119;Drenthe (PV);2007 3e kwartaal;88.0;0.5;3.9;1512;3.8;-7.9;218477;330
1120;Drenthe (PV);2007 4e kwartaal;88.6;0.8;4.1;1507;-0.3;-5.8;220829;333
1121;Drenthe (PV);2007;87.7;4.4;4.4;5676;-8.4;-8.4;215473;1223
1122;Drenthe (PV);2008 1e kwartaal;89.1;0.5;2.7;1193;-20.8;-0.6;213613;255
1123;Drenthe (PV);2008 2e kwartaal;89.1;0.1;1.9;1465;22.8;0.5;216953;318
1124;Drenthe (PV);2008 3e kwartaal;89.8;0.8;2.1;1446;-1.3;-4.4;214433;310
1125;Drenthe (PV);2008 4e kwartaal;89.2;-0.7;0.6;1306;-9.7;-13.3;213720;279
1126;Drenthe (PV);2008;89.3;1.8;1.8;5410;-4.7;-4.7;214763;1162
1127;Drenthe (PV);2009 1e kwartaal;89.4;0.2;0.3;829;-36.5;-30.5;201608;167
1128;Drenthe (PV);2009 2e kwartaal;87.0;-2.7;-2.4;933;12.5;-36.3;199549;186
1129;Drenthe (PV);2009 3e kwartaal;86.1;-1.0;-4.2;956;2.5;-33.9;196718;188
1130;Drenthe (PV);2009 4e kwartaal;85.5;-0.7;-4.2;1025;7.2;-21.5;199638;205
1131;Drenthe (PV);2009;87.0;-2.6;-2.6;3743;-30.8;-30.8;199306;746
1132;Drenthe (PV);2010 1e kwartaal;85.7;0.3;-4.1;732;-28.6;-11.7;204821;150
1133;Drenthe (PV);2010 2e kwartaal;86.1;0.4;-1.0;977;33.5;4.7;201852;197
1134;Drenthe (PV);2010 3e kwartaal;85.8;-0.3;-0.3;947;-3.1;-0.9;206809;196
1135;Drenthe (PV);2010 4e kwartaal;84.8;-1.1;-0.7;1007;6.3;-1.8;207443;209
1136;Drenthe (PV);2010;85.6;-1.6;-1.6;3663;-2.1;-2.1;205264;752
1137;Drenthe (PV);2011 1e kwartaal;83.8;-1.3;-2.3;807;-19.9;10.2;197112;159
1138;Drenthe (PV);2011 2e kwartaal;83.9;0.2;-2.5;829;2.7;-15.1;203589;169
1139;Drenthe (PV);2011 3e kwartaal;82.6;-1.5;-3.7;855;3.1;-9.7;206030;176
1140;Drenthe (PV);2011 4e kwartaal;82.3;-0.4;-3.0;955;11.7;-5.2;206155;197
1141;Drenthe (PV);2011;83.2;-2.9;-2.9;3446;-5.9;-5.9;203389;701
1142;Drenthe (PV);2012 1e kwartaal;81.9;-0.5;-2.2;700;-26.7;-13.3;199579;140
1143;Drenthe (PV);2012 2e kwartaal;78.5;-4.1;-6.4;966;38.0;16.5;196422;190
1144;Drenthe (PV);2012 3e kwartaal;77.2;-1.6;-6.5;685;-29.1;-19.9;187961;129
1145;Drenthe (PV);2012 4e kwartaal;76.4;-1.2;-7.2;1034;50.9;8.3;191451;198
1146;Drenthe (PV);2012;78.5;-5.6;-5.6;3385;-1.8;-1.8;193844;656
1147;Drenthe (PV);2013 1e kwartaal;74.1;-3.0;-9.6;624;-39.7;-10.9;186468;116
1148;Drenthe (PV);2013 2e kwartaal;73.0;-1.4;-7.0;688;10.3;-28.8;178715;123
1149;Drenthe (PV);2013 3e kwartaal;72.4;-0.8;-6.2;936;36.0;36.6;181214;170
1150;Drenthe (PV);2013 4e kwartaal;73.1;1.0;-4.2;1016;8.5;-1.7;181722;185
1151;Drenthe (PV);2013;73.2;-6.8;-6.8;3264;-3.6;-3.6;181850;594
1152;Drenthe (PV);2014 1e kwartaal;73.1;-0.1;-1.3;783;-22.9;25.5;180705;141
1153;Drenthe (PV);2014 2e kwartaal;72.7;-0.5;-0.5;942;20.3;36.9;183371;173
1154;Drenthe (PV);2014 3e kwartaal;73.6;1.3;1.6;1105;17.3;18.1;187852;208
1155;Drenthe (PV);2014 4e kwartaal;72.8;-1.1;-0.5;1378;24.7;35.6;186996;258
1156;Drenthe (PV);2014;73.0;-0.2;-0.2;4208;28.9;28.9;185239;779
1157;Drenthe (PV);2015 1e kwartaal;74.0;1.7;1.3;976;-29.2;24.6;186577;182
1158;Drenthe (PV);2015 2e kwartaal;73.4;-0.8;1.0;1160;18.9;23.1;194019;225
1159;Drenthe (PV);2015 3e kwartaal;74.5;1.5;1.2;1364;17.6;23.4;192686;263
1160;Drenthe (PV);2015 4e kwartaal;74.5;0.0;2.4;1511;10.8;9.7;201843;305
1161;Drenthe (PV);2015;74.1;1.5;1.5;5011;19.1;19.1;194566;975
1162;Drenthe (PV);2016 1e kwartaal;74.3;-0.4;0.3;1165;-22.9;19.4;200577;234
1163;Drenthe (PV);2016 2e kwartaal;75.3;1.4;2.6;1493;28.2;28.7;204640;306
1164;Drenthe (PV);2016 3e kwartaal;76.5;1.5;2.6;1680;12.5;23.2;210131;353
1165;Drenthe (PV);2016 4e kwartaal;77.2;0.9;3.6;1784;6.2;18.1;205088;366
1166;Drenthe (PV);2016;75.8;2.3;2.3;6122;22.2;22.2;205504;1258
1167;Drenthe (PV);2017 1e kwartaal;77.9;1.0;4.9;1586;-11.1;36.1;208940;331
1168;Drenthe (PV);2017 2e kwartaal;79.2;1.6;5.1;1788;12.7;19.8;214920;384
1169;Drenthe (PV);2017 3e kwartaal;80.7;1.9;5.5;1964;9.8;16.9;215591;423
1170;Drenthe (PV);2017 4e kwartaal;81.6;1.2;5.8;2183;11.2;22.4;213982;467
1171;Drenthe (PV);2017;79.9;5.3;5.3;7521;22.9;22.9;213562;1606
1172;Drenthe (PV);2018 1e kwartaal;82.6;1.2;6.0;1635;-25.1;3.1;221345;362
1173;Drenthe (PV);2018 2e kwartaal;84.3;2.0;6.5;1743;6.6;-2.5;224970;392
1174;Drenthe (PV);2018 3e kwartaal;86.4;2.5;7.1;1864;6.9;-5.1;231765;432
1175;Drenthe (PV);2018 4e kwartaal;87.8;1.6;7.5;1834;-1.6;-16.0;234656;430
1176;Drenthe (PV);2018;85.3;6.8;6.8;7076;-5.9;-5.9;228433;1616
1177;Drenthe (PV);2019 1e kwartaal;90.1;2.6;9.1;1579;-13.9;-3.4;233442;369
1178;Drenthe (PV);2019 2e kwartaal;90.7;0.6;7.6;1683;6.6;-3.4;236670;398
1179;Drenthe (PV);2019 3e kwartaal;93.5;3.1;8.2;1799;6.9;-3.5;248142;446
1180;Drenthe (PV);2019 4e kwartaal;94.3;0.9;7.4;1913;6.3;4.3;247761;474
1181;Drenthe (PV);2019;92.1;8.1;8.1;6974;-1.4;-1.4;241941;1687
1182;Drenthe (PV);2020 1e kwartaal;96.5;2.4;7.1;1658;-13.3;5.0;252767;419
1183;Drenthe (PV);2020 2e kwartaal;98.5;2.0;8.6;1808;9.0;7.4;263864;477
1184;Drenthe (PV);2020 3e kwartaal;101.1;2.6;8.1;1909;5.6;6.1;270676;517
1185;Drenthe (PV);2020 4e kwartaal;103.9;2.8;10.2;2123;11.2;11.0;276123;586
1186;Drenthe (PV);2020;100.0;8.5;8.5;7498;7.5;7.5;266616;1999
1187;Drenthe (PV);2021 1e kwartaal ;109.2;5.1;13.1;1941;-8.6;17.1;305505;593
1188;Drenthe (PV);2021 2e kwartaal ;113.6;4.0;15.3;1688;-13.0;-6.6;302087;510
1189;Drenthe (PV);2021 3e kwartaal ;122.5;7.9;21.2;1686;-0.1;-11.7;325583;549
1190;Drenthe (PV);2021 4e kwartaal ;127.7;4.2;22.9;1600;-5.1;-24.6;336134;538
1191;Drenthe (PV);2021;118.2;18.2;18.2;6915;-7.8;-7.8;316653;2190
1192;Drenthe (PV);2022 1e kwartaal;132.1;3.5;21.0;1312;-18.0;-32.4;352236;462
1193;Drenthe (PV);2022 2e kwartaal;137.1;3.8;20.7;1409;7.4;-16.5;353688;498
1194;Drenthe (PV);2022 3e kwartaal;137.7;0.4;12.4;1489;5.7;-11.7;363649;541
1195;Drenthe (PV);2022 4e kwartaal;134.7;-2.2;5.5;1519;2.0;-5.1;352050;535
1196;Drenthe (PV);2022;135.4;14.5;14.5;5729;-17.2;-17.2;355510;2037
1197;Drenthe (PV);2023 1e kwartaal;132.9;-1.3;0.6;1118;-26.4;-14.8;347506;389
1198;Drenthe (PV);2023 2e kwartaal;130.6;-1.7;-4.8;1418;26.8;0.6;346012;491
1199;Drenthe (PV);2023 3e kwartaal;131.1;0.4;-4.8;1471;3.7;-1.2;343915;506
1200;Drenthe (PV);2023 4e kwartaal;135.2;3.1;0.4;1515;3.0;-0.3;360595;546
1201;Drenthe (PV);2023;132.4;-2.2;-2.2;5522;-3.6;-3.6;349757;1931
1202;Drenthe (PV);2024 1e kwartaal;139.0;2.8;4.6;1316;-13.1;17.7;360160;474
1203;Drenthe (PV);2024 2e kwartaal;142.5;2.5;9.1;1468;11.6;3.5;364514;535
1204;Drenthe (PV);2024 3e kwartaal;147.7;3.7;12.7;1581;7.7;7.5;393640;622
1205;Drenthe (PV);2024 4e kwartaal;152.9;3.5;13.1;1653;4.6;9.1;399448;660
1206;Drenthe (PV);2024;145.5;9.9;9.9;6018;9.0;9.0;380809;2292
1207;Drenthe (PV);2025 1e kwartaal;156.6;2.4;12.6;1419;-14.2;7.8;402534;571
1208;Overijssel (PV);1995 1e kwartaal;32.3;;;1811;;;80468;146
1209;Overijssel (PV);1995 2e kwartaal;32.5;0.6;;2284;26.1;;83183;190
1210;Overijssel (PV);1995 3e kwartaal;33.2;1.9;;2620;14.7;;84490;221
1211;Overijssel (PV);1995 4e kwartaal;34.0;2.6;;2871;9.6;;85085;244
1212;Overijssel (PV);1995;33.0;;;9586;;;83597;801
1213;Overijssel (PV);1996 1e kwartaal;34.4;1.1;6.4;2227;-22.4;23.0;86285;192
1214;Overijssel (PV);1996 2e kwartaal;36.2;5.2;11.4;2894;30.0;26.7;88549;256
1215;Overijssel (PV);1996 3e kwartaal;36.9;1.8;11.2;3283;13.4;25.3;92645;304
1216;Overijssel (PV);1996 4e kwartaal;38.0;3.1;11.8;3227;-1.7;12.4;94008;303
1217;Overijssel (PV);1996;36.4;10.2;10.2;11631;21.3;21.3;90786;1056
1218;Overijssel (PV);1997 1e kwartaal;38.7;1.7;12.4;2055;-36.3;-7.7;96978;199
1219;Overijssel (PV);1997 2e kwartaal;40.0;3.4;10.5;2935;42.8;1.4;101507;298
1220;Overijssel (PV);1997 3e kwartaal;40.4;1.1;9.6;3415;16.4;4.0;101372;346
1221;Overijssel (PV);1997 4e kwartaal;41.9;3.5;10.0;3552;4.0;10.1;106517;378
1222;Overijssel (PV);1997;40.2;10.6;10.6;11957;2.8;2.8;102179;1222
1223;Overijssel (PV);1998 1e kwartaal;42.0;0.4;8.5;2535;-28.6;23.4;105395;267
1224;Overijssel (PV);1998 2e kwartaal;43.1;2.5;7.6;3077;21.4;4.8;106927;329
1225;Overijssel (PV);1998 3e kwartaal;44.2;2.7;9.4;3171;3.1;-7.1;111963;355
1226;Overijssel (PV);1998 4e kwartaal;46.3;4.8;10.7;3459;9.1;-2.6;115486;399
1227;Overijssel (PV);1998;43.9;9.1;9.1;12242;2.4;2.4;110332;1351
1228;Overijssel (PV);1999 1e kwartaal;47.1;1.6;12.1;2654;-23.3;4.7;119989;318
1229;Overijssel (PV);1999 2e kwartaal;48.7;3.4;13.2;3266;23.1;6.1;124407;406
1230;Overijssel (PV);1999 3e kwartaal;51.3;5.3;16.0;3608;10.5;13.8;130193;470
1231;Overijssel (PV);1999 4e kwartaal;53.2;3.7;14.8;3620;0.3;4.7;136000;492
1232;Overijssel (PV);1999;50.1;14.1;14.1;13148;7.4;7.4;128295;1687
1233;Overijssel (PV);2000 1e kwartaal;56.0;5.3;18.9;2329;-35.7;-12.2;138065;322
1234;Overijssel (PV);2000 2e kwartaal;58.6;4.7;20.3;2717;16.7;-16.8;148123;402
1235;Overijssel (PV);2000 3e kwartaal;60.9;3.9;18.8;2889;6.3;-19.9;157310;454
1236;Overijssel (PV);2000 4e kwartaal;62.5;2.7;17.6;3100;7.3;-14.4;163114;506
1237;Overijssel (PV);2000;59.5;18.9;18.9;11035;-16.1;-16.1;152617;1684
1238;Overijssel (PV);2001 1e kwartaal;64.3;2.8;14.7;2393;-22.8;2.7;162191;388
1239;Overijssel (PV);2001 2e kwartaal;65.8;2.4;12.2;2891;20.8;6.4;166778;482
1240;Overijssel (PV);2001 3e kwartaal;68.1;3.4;11.8;3117;7.8;7.9;177279;553
1241;Overijssel (PV);2001 4e kwartaal;68.2;0.1;9.0;3502;12.4;13.0;172109;603
1242;Overijssel (PV);2001;66.6;11.8;11.8;11903;7.9;7.9;170174;2026
1243;Overijssel (PV);2002 1e kwartaal;69.6;2.1;8.4;2880;-17.8;20.4;170313;491
1244;Overijssel (PV);2002 2e kwartaal;70.5;1.3;7.2;3099;7.6;7.2;177583;550
1245;Overijssel (PV);2002 3e kwartaal;72.2;2.4;6.1;3225;4.1;3.5;183632;592
1246;Overijssel (PV);2002 4e kwartaal;71.8;-0.5;5.4;3395;5.3;-3.1;181338;616
1247;Overijssel (PV);2002;71.0;6.7;6.7;12599;5.8;5.8;178482;2249
1248;Overijssel (PV);2003 1e kwartaal;72.5;0.9;4.1;2594;-23.6;-9.9;181035;470
1249;Overijssel (PV);2003 2e kwartaal;73.3;1.1;3.9;3048;17.5;-1.6;185575;566
1250;Overijssel (PV);2003 3e kwartaal;73.6;0.5;1.9;3159;3.6;-2.0;180683;571
1251;Overijssel (PV);2003 4e kwartaal;74.8;1.7;4.2;3617;14.5;6.5;191439;692
1252;Overijssel (PV);2003;73.5;3.5;3.5;12418;-1.4;-1.4;185090;2298
1253;Overijssel (PV);2004 1e kwartaal;75.7;1.1;4.4;2414;-33.3;-6.9;190930;461
1254;Overijssel (PV);2004 2e kwartaal;76.4;0.9;4.2;2997;24.2;-1.7;192182;576
1255;Overijssel (PV);2004 3e kwartaal;77.2;1.0;4.8;3116;4.0;-1.4;193905;604
1256;Overijssel (PV);2004 4e kwartaal;77.7;0.7;3.8;3479;11.7;-3.8;190629;663
1257;Overijssel (PV);2004;76.7;4.3;4.3;12006;-3.3;-3.3;191927;2304
1258;Overijssel (PV);2005 1e kwartaal;77.8;0.1;2.8;2758;-20.7;14.3;192214;530
1259;Overijssel (PV);2005 2e kwartaal;79.0;1.6;3.5;3239;17.4;8.1;196612;637
1260;Overijssel (PV);2005 3e kwartaal;80.1;1.3;3.7;3414;5.4;9.6;199896;682
1261;Overijssel (PV);2005 4e kwartaal;80.8;1.0;4.0;3432;0.5;-1.4;203852;700
1262;Overijssel (PV);2005;79.4;3.5;3.5;12843;7.0;7.0;198475;2549
1263;Overijssel (PV);2006 1e kwartaal;81.8;1.2;5.1;2940;-14.3;6.6;205358;604
1264;Overijssel (PV);2006 2e kwartaal;82.7;1.1;4.7;3196;8.7;-1.3;205190;656
1265;Overijssel (PV);2006 3e kwartaal;82.8;0.2;3.5;3285;2.8;-3.8;210593;692
1266;Overijssel (PV);2006 4e kwartaal;83.0;0.2;2.7;3308;0.7;-3.6;206292;682
1267;Overijssel (PV);2006;82.6;4.0;4.0;12729;-0.9;-0.9;206909;2634
1268;Overijssel (PV);2007 1e kwartaal;83.9;1.0;2.6;2606;-21.2;-11.4;211393;551
1269;Overijssel (PV);2007 2e kwartaal;84.3;0.5;1.9;3118;19.6;-2.4;218255;681
1270;Overijssel (PV);2007 3e kwartaal;84.9;0.8;2.5;3156;1.2;-3.9;220935;697
1271;Overijssel (PV);2007 4e kwartaal;84.5;-0.5;1.7;3344;6.0;1.1;211822;708
1272;Overijssel (PV);2007;84.4;2.2;2.2;12224;-4.0;-4.0;215724;2637
1273;Overijssel (PV);2008 1e kwartaal;86.1;1.9;2.6;2553;-23.7;-2.0;215061;549
1274;Overijssel (PV);2008 2e kwartaal;85.9;-0.2;2.0;2962;16.0;-5.0;222313;658
1275;Overijssel (PV);2008 3e kwartaal;86.8;1.0;2.2;2927;-1.2;-7.3;222067;650
1276;Overijssel (PV);2008 4e kwartaal;85.8;-1.2;1.6;2824;-3.5;-15.6;218350;617
1277;Overijssel (PV);2008;86.2;2.1;2.1;11266;-7.8;-7.8;219612;2474
1278;Overijssel (PV);2009 1e kwartaal;85.8;0.0;-0.4;1622;-42.6;-36.5;220490;358
1279;Overijssel (PV);2009 2e kwartaal;83.6;-2.5;-2.7;1817;12.0;-38.7;213528;388
1280;Overijssel (PV);2009 3e kwartaal;83.3;-0.4;-4.0;2107;16.0;-28.0;209632;442
1281;Overijssel (PV);2009 4e kwartaal;82.7;-0.7;-3.6;2307;9.5;-18.3;208265;480
1282;Overijssel (PV);2009;83.9;-2.7;-2.7;7853;-30.3;-30.3;212375;1668
1283;Overijssel (PV);2010 1e kwartaal;82.4;-0.4;-3.9;1632;-29.3;0.6;206764;337
1284;Overijssel (PV);2010 2e kwartaal;82.9;0.7;-0.8;2018;23.7;11.1;215075;434
1285;Overijssel (PV);2010 3e kwartaal;83.0;0.0;-0.4;2033;0.7;-3.5;212465;432
1286;Overijssel (PV);2010 4e kwartaal;82.3;-0.8;-0.5;2137;5.1;-7.4;209315;447
1287;Overijssel (PV);2010;82.6;-1.4;-1.4;7820;-0.4;-0.4;211088;1651
1288;Overijssel (PV);2011 1e kwartaal;81.1;-1.5;-1.6;1735;-18.8;6.3;206416;358
1289;Overijssel (PV);2011 2e kwartaal;81.0;-0.1;-2.3;1810;4.3;-10.3;211101;382
1290;Overijssel (PV);2011 3e kwartaal;80.6;-0.6;-2.9;1951;7.8;-4.0;211083;412
1291;Overijssel (PV);2011 4e kwartaal;79.0;-2.0;-4.0;2046;4.9;-4.3;204340;418
1292;Overijssel (PV);2011;80.4;-2.7;-2.7;7542;-3.6;-3.6;208185;1570
1293;Overijssel (PV);2012 1e kwartaal;79.0;0.0;-2.5;1587;-22.4;-8.5;207311;329
1294;Overijssel (PV);2012 2e kwartaal;77.7;-1.7;-4.1;2301;45.0;27.1;208375;479
1295;Overijssel (PV);2012 3e kwartaal;74.4;-4.3;-7.7;1581;-31.3;-19.0;195211;309
1296;Overijssel (PV);2012 4e kwartaal;74.7;0.5;-5.4;2374;50.2;16.0;198608;471
1297;Overijssel (PV);2012;76.4;-4.9;-4.9;7843;4.0;4.0;202549;1589
1298;Overijssel (PV);2013 1e kwartaal;72.9;-2.4;-7.8;1477;-37.8;-6.9;191167;282
1299;Overijssel (PV);2013 2e kwartaal;71.0;-2.6;-8.6;1338;-9.4;-41.9;186930;250
1300;Overijssel (PV);2013 3e kwartaal;71.8;1.1;-3.5;1759;31.5;11.3;192401;338
1301;Overijssel (PV);2013 4e kwartaal;71.4;-0.6;-4.4;2266;28.8;-4.5;188383;427
