ID;Bronnen;Emissies;Perioden;EmissiesNederlandsGrondgebied_1
1862;"Wegverkeer; vrachtvoertuigen";PM10;1996;6.362
1863;"Wegverkeer; vrachtvoertuigen";PM10;1997;5.892
1864;"Wegverkeer; vrachtvoertuigen";PM10;1998;5.595
1865;"Wegverkeer; vrachtvoertuigen";PM10;1999;5.577
1866;"Wegverkeer; vrachtvoertuigen";PM10;2000;5.401
1867;"Wegverkeer; vrachtvoertuigen";PM10;2001;5.199
1868;"Wegverkeer; vrachtvoertuigen";PM10;2002;4.825
1869;"Wegverkeer; vrachtvoertuigen";PM10;2003;4.542
1870;"Wegverkeer; vrachtvoertuigen";PM10;2004;4.416
1871;"Wegverkeer; vrachtvoertuigen";PM10;2005;4.123
1872;"Wegverkeer; vrachtvoertuigen";PM10;2006;3.822
1873;"Wegverkeer; vrachtvoertuigen";PM10;2007;3.62
1874;"Wegverkeer; vrachtvoertuigen";PM10;2008;3.351
1875;"Wegverkeer; vrachtvoertuigen";PM10;2009;3.001
1876;"Wegverkeer; vrachtvoertuigen";PM10;2010;2.743
1877;"Wegverkeer; vrachtvoertuigen";PM10;2011;2.511
1878;"Wegverkeer; vrachtvoertuigen";PM10;2012;2.245
1879;"Wegverkeer; vrachtvoertuigen";PM10;2013;1.984
1880;"Wegverkeer; vrachtvoertuigen";PM10;2014;1.822
1881;"Wegverkeer; vrachtvoertuigen";PM10;2015;1.771
1882;"Wegverkeer; vrachtvoertuigen";PM10;2016;1.716
1883;"Wegverkeer; vrachtvoertuigen";PM10;2017;1.656
1884;"Wegverkeer; vrachtvoertuigen";PM10;2018;1.6
1885;"Wegverkeer; vrachtvoertuigen";PM10;2019;1.53
1886;"Wegverkeer; vrachtvoertuigen";PM10;2020;1.443
1887;"Wegverkeer; vrachtvoertuigen";PM10;2021;1.442
1888;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);1990;8.268
1889;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);1991;8.374
1890;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);1992;8.248
1891;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);1993;7.686
1892;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);1994;7.043
1893;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);1995;6.431
1894;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);1996;5.776
1895;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);1997;5.294
1896;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);1998;4.984
1897;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);1999;4.925
1898;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2000;4.743
1899;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2001;4.54
1900;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2002;4.164
1901;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2003;3.876
1902;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2004;3.736
1903;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2005;3.423
1904;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2006;3.123
1905;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2007;2.905
1906;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2008;2.623
1907;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2009;2.285
1908;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2010;2.035
1909;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2011;1.81
1910;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2012;1.559
1911;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2013;1.325
1912;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2014;1.161
1913;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2015;1.084
1914;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2016;0.989
1915;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2017;0.907
1916;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2018;0.837
1917;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2019;0.757
1918;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2020;0.674
1919;"Wegverkeer; vrachtvoertuigen";PM2.5 (fijn stof);2021;0.645
1920;"Wegverkeer; overig";Kooldioxide (CO2);1990;1100.0
1921;"Wegverkeer; overig";Kooldioxide (CO2);1991;1000.0
1922;"Wegverkeer; overig";Kooldioxide (CO2);1992;1000.0
1923;"Wegverkeer; overig";Kooldioxide (CO2);1993;1000.0
1924;"Wegverkeer; overig";Kooldioxide (CO2);1994;1100.0
1925;"Wegverkeer; overig";Kooldioxide (CO2);1995;1100.0
1926;"Wegverkeer; overig";Kooldioxide (CO2);1996;1100.0
1927;"Wegverkeer; overig";Kooldioxide (CO2);1997;1100.0
1928;"Wegverkeer; overig";Kooldioxide (CO2);1998;1100.0
1929;"Wegverkeer; overig";Kooldioxide (CO2);1999;1100.0
1930;"Wegverkeer; overig";Kooldioxide (CO2);2000;1100.0
1931;"Wegverkeer; overig";Kooldioxide (CO2);2001;1100.0
1932;"Wegverkeer; overig";Kooldioxide (CO2);2002;1100.0
1933;"Wegverkeer; overig";Kooldioxide (CO2);2003;1100.0
1934;"Wegverkeer; overig";Kooldioxide (CO2);2004;1100.0
1935;"Wegverkeer; overig";Kooldioxide (CO2);2005;1100.0
1936;"Wegverkeer; overig";Kooldioxide (CO2);2006;1000.0
1937;"Wegverkeer; overig";Kooldioxide (CO2);2007;1100.0
1938;"Wegverkeer; overig";Kooldioxide (CO2);2008;1100.0
1939;"Wegverkeer; overig";Kooldioxide (CO2);2009;1100.0
1940;"Wegverkeer; overig";Kooldioxide (CO2);2010;1100.0
1941;"Wegverkeer; overig";Kooldioxide (CO2);2011;1100.0
1942;"Wegverkeer; overig";Kooldioxide (CO2);2012;1100.0
1943;"Wegverkeer; overig";Kooldioxide (CO2);2013;1000.0
1944;"Wegverkeer; overig";Kooldioxide (CO2);2014;1000.0
1945;"Wegverkeer; overig";Kooldioxide (CO2);2015;1000.0
1946;"Wegverkeer; overig";Kooldioxide (CO2);2016;1000.0
1947;"Wegverkeer; overig";Kooldioxide (CO2);2017;1000.0
1948;"Wegverkeer; overig";Kooldioxide (CO2);2018;1000.0
1949;"Wegverkeer; overig";Kooldioxide (CO2);2019;1000.0
1950;"Wegverkeer; overig";Kooldioxide (CO2);2020;800.0
1951;"Wegverkeer; overig";Kooldioxide (CO2);2021;800.0
1952;"Wegverkeer; overig";Koolmonoxide (CO);1990;48.344
1953;"Wegverkeer; overig";Koolmonoxide (CO);1991;45.674
1954;"Wegverkeer; overig";Koolmonoxide (CO);1992;49.912
1955;"Wegverkeer; overig";Koolmonoxide (CO);1993;53.569
1956;"Wegverkeer; overig";Koolmonoxide (CO);1994;56.289
1957;"Wegverkeer; overig";Koolmonoxide (CO);1995;57.754
1958;"Wegverkeer; overig";Koolmonoxide (CO);1996;61.397
1959;"Wegverkeer; overig";Koolmonoxide (CO);1997;63.225
1960;"Wegverkeer; overig";Koolmonoxide (CO);1998;64.873
1961;"Wegverkeer; overig";Koolmonoxide (CO);1999;64.346
1962;"Wegverkeer; overig";Koolmonoxide (CO);2000;61.461
1963;"Wegverkeer; overig";Koolmonoxide (CO);2001;59.255
1964;"Wegverkeer; overig";Koolmonoxide (CO);2002;58.703
1965;"Wegverkeer; overig";Koolmonoxide (CO);2003;57.717
1966;"Wegverkeer; overig";Koolmonoxide (CO);2004;56.929
1967;"Wegverkeer; overig";Koolmonoxide (CO);2005;55.803
1968;"Wegverkeer; overig";Koolmonoxide (CO);2006;54.625
1969;"Wegverkeer; overig";Koolmonoxide (CO);2007;53.4
1970;"Wegverkeer; overig";Koolmonoxide (CO);2008;53.386
1971;"Wegverkeer; overig";Koolmonoxide (CO);2009;53.769
1972;"Wegverkeer; overig";Koolmonoxide (CO);2010;53.672
1973;"Wegverkeer; overig";Koolmonoxide (CO);2011;52.98
1974;"Wegverkeer; overig";Koolmonoxide (CO);2012;51.838
1975;"Wegverkeer; overig";Koolmonoxide (CO);2013;50.433
1976;"Wegverkeer; overig";Koolmonoxide (CO);2014;49.124
1977;"Wegverkeer; overig";Koolmonoxide (CO);2015;47.675
1978;"Wegverkeer; overig";Koolmonoxide (CO);2016;46.998
1979;"Wegverkeer; overig";Koolmonoxide (CO);2017;46.74
1980;"Wegverkeer; overig";Koolmonoxide (CO);2018;45.781
1981;"Wegverkeer; overig";Koolmonoxide (CO);2019;43.701
1982;"Wegverkeer; overig";Koolmonoxide (CO);2020;39.241
1983;"Wegverkeer; overig";Koolmonoxide (CO);2021;35.173
1984;"Wegverkeer; overig";VOS door verbranding;1990;31.708
1985;"Wegverkeer; overig";VOS door verbranding;1991;25.588
1986;"Wegverkeer; overig";VOS door verbranding;1992;25.463
1987;"Wegverkeer; overig";VOS door verbranding;1993;25.361
1988;"Wegverkeer; overig";VOS door verbranding;1994;25.769
1989;"Wegverkeer; overig";VOS door verbranding;1995;25.507
1990;"Wegverkeer; overig";VOS door verbranding;1996;25.497
1991;"Wegverkeer; overig";VOS door verbranding;1997;25.769
1992;"Wegverkeer; overig";VOS door verbranding;1998;25.989
1993;"Wegverkeer; overig";VOS door verbranding;1999;25.408
1994;"Wegverkeer; overig";VOS door verbranding;2000;23.089
1995;"Wegverkeer; overig";VOS door verbranding;2001;21.635
1996;"Wegverkeer; overig";VOS door verbranding;2002;20.811
1997;"Wegverkeer; overig";VOS door verbranding;2003;20.028
1998;"Wegverkeer; overig";VOS door verbranding;2004;19.328
1999;"Wegverkeer; overig";VOS door verbranding;2005;18.661
2000;"Wegverkeer; overig";VOS door verbranding;2006;17.923
2001;"Wegverkeer; overig";VOS door verbranding;2007;17.169
2002;"Wegverkeer; overig";VOS door verbranding;2008;17.476
2003;"Wegverkeer; overig";VOS door verbranding;2009;16.644
2004;"Wegverkeer; overig";VOS door verbranding;2010;14.816
2005;"Wegverkeer; overig";VOS door verbranding;2011;13.208
2006;"Wegverkeer; overig";VOS door verbranding;2012;12.013
2007;"Wegverkeer; overig";VOS door verbranding;2013;11.015
2008;"Wegverkeer; overig";VOS door verbranding;2014;10.263
2009;"Wegverkeer; overig";VOS door verbranding;2015;9.478
2010;"Wegverkeer; overig";VOS door verbranding;2016;8.878
2011;"Wegverkeer; overig";VOS door verbranding;2017;8.495
2012;"Wegverkeer; overig";VOS door verbranding;2018;7.788
2013;"Wegverkeer; overig";VOS door verbranding;2019;7.233
2014;"Wegverkeer; overig";VOS door verbranding;2020;6.393
2015;"Wegverkeer; overig";VOS door verbranding;2021;5.813
2016;"Wegverkeer; overig";VOS door verdamping;1990;1.994
2017;"Wegverkeer; overig";VOS door verdamping;1991;1.723
2018;"Wegverkeer; overig";VOS door verdamping;1992;1.182
2019;"Wegverkeer; overig";VOS door verdamping;1993;1.033
2020;"Wegverkeer; overig";VOS door verdamping;1994;1.0
2021;"Wegverkeer; overig";VOS door verdamping;1995;0.971
2022;"Wegverkeer; overig";VOS door verdamping;1996;0.909
2023;"Wegverkeer; overig";VOS door verdamping;1997;0.889
2024;"Wegverkeer; overig";VOS door verdamping;1998;0.857
2025;"Wegverkeer; overig";VOS door verdamping;1999;0.887
2026;"Wegverkeer; overig";VOS door verdamping;2000;0.907
2027;"Wegverkeer; overig";VOS door verdamping;2001;0.9
2028;"Wegverkeer; overig";VOS door verdamping;2002;0.9
2029;"Wegverkeer; overig";VOS door verdamping;2003;0.904
2030;"Wegverkeer; overig";VOS door verdamping;2004;0.919
2031;"Wegverkeer; overig";VOS door verdamping;2005;0.923
2032;"Wegverkeer; overig";VOS door verdamping;2006;0.943
2033;"Wegverkeer; overig";VOS door verdamping;2007;0.957
2034;"Wegverkeer; overig";VOS door verdamping;2008;0.997
2035;"Wegverkeer; overig";VOS door verdamping;2009;1.026
2036;"Wegverkeer; overig";VOS door verdamping;2010;1.013
2037;"Wegverkeer; overig";VOS door verdamping;2011;1.012
2038;"Wegverkeer; overig";VOS door verdamping;2012;1.006
2039;"Wegverkeer; overig";VOS door verdamping;2013;1.005
2040;"Wegverkeer; overig";VOS door verdamping;2014;1.012
2041;"Wegverkeer; overig";VOS door verdamping;2015;1.001
2042;"Wegverkeer; overig";VOS door verdamping;2016;1.01
2043;"Wegverkeer; overig";VOS door verdamping;2017;1.028
2044;"Wegverkeer; overig";VOS door verdamping;2018;0.997
2045;"Wegverkeer; overig";VOS door verdamping;2019;0.989
2046;"Wegverkeer; overig";VOS door verdamping;2020;0.976
2047;"Wegverkeer; overig";VOS door verdamping;2021;0.951
2048;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);1990;33.702
2049;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);1991;27.311
2050;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);1992;26.646
2051;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);1993;26.394
2052;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);1994;26.77
2053;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);1995;26.477
2054;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);1996;26.405
2055;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);1997;26.658
2056;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);1998;26.847
2057;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);1999;26.294
2058;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2000;23.995
2059;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2001;22.535
2060;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2002;21.711
2061;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2003;20.932
2062;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2004;20.247
2063;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2005;19.584
2064;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2006;18.867
2065;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2007;18.126
2066;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2008;18.473
2067;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2009;17.67
2068;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2010;15.828
2069;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2011;14.22
2070;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2012;13.019
2071;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2013;12.02
2072;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2014;11.275
2073;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2015;10.479
2074;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2016;9.888
2075;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2017;9.523
2076;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2018;8.784
2077;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2019;8.222
2078;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2020;7.368
2079;"Wegverkeer; overig";Vluchtige organische stoffen (VOS);2021;6.764
2080;"Wegverkeer; overig";Methaan (CH4);1990;1.471
2081;"Wegverkeer; overig";Methaan (CH4);1991;1.184
2082;"Wegverkeer; overig";Methaan (CH4);1992;1.181
2083;"Wegverkeer; overig";Methaan (CH4);1993;1.179
2084;"Wegverkeer; overig";Methaan (CH4);1994;1.2
2085;"Wegverkeer; overig";Methaan (CH4);1995;1.189
2086;"Wegverkeer; overig";Methaan (CH4);1996;1.191
2087;"Wegverkeer; overig";Methaan (CH4);1997;1.207
2088;"Wegverkeer; overig";Methaan (CH4);1998;1.22
2089;"Wegverkeer; overig";Methaan (CH4);1999;1.192
2090;"Wegverkeer; overig";Methaan (CH4);2000;1.088
2091;"Wegverkeer; overig";Methaan (CH4);2001;1.021
2092;"Wegverkeer; overig";Methaan (CH4);2002;0.982
2093;"Wegverkeer; overig";Methaan (CH4);2003;0.946
2094;"Wegverkeer; overig";Methaan (CH4);2004;0.915
2095;"Wegverkeer; overig";Methaan (CH4);2005;0.885
2096;"Wegverkeer; overig";Methaan (CH4);2006;0.852
2097;"Wegverkeer; overig";Methaan (CH4);2007;0.817
2098;"Wegverkeer; overig";Methaan (CH4);2008;0.832
2099;"Wegverkeer; overig";Methaan (CH4);2009;0.794
2100;"Wegverkeer; overig";Methaan (CH4);2010;0.709
2101;"Wegverkeer; overig";Methaan (CH4);2011;0.632
2102;"Wegverkeer; overig";Methaan (CH4);2012;0.623
2103;"Wegverkeer; overig";Methaan (CH4);2013;0.589
2104;"Wegverkeer; overig";Methaan (CH4);2014;0.553
2105;"Wegverkeer; overig";Methaan (CH4);2015;0.513
2106;"Wegverkeer; overig";Methaan (CH4);2016;0.483
2107;"Wegverkeer; overig";Methaan (CH4);2017;0.463
2108;"Wegverkeer; overig";Methaan (CH4);2018;0.43
2109;"Wegverkeer; overig";Methaan (CH4);2019;0.404
2110;"Wegverkeer; overig";Methaan (CH4);2020;0.355
2111;"Wegverkeer; overig";Methaan (CH4);2021;0.327
2112;"Wegverkeer; overig";NMVOS;1990;32.231
2113;"Wegverkeer; overig";NMVOS;1991;26.127
2114;"Wegverkeer; overig";NMVOS;1992;25.465
2115;"Wegverkeer; overig";NMVOS;1993;25.215
2116;"Wegverkeer; overig";NMVOS;1994;25.569
2117;"Wegverkeer; overig";NMVOS;1995;25.288
2118;"Wegverkeer; overig";NMVOS;1996;25.214
2119;"Wegverkeer; overig";NMVOS;1997;25.451
2120;"Wegverkeer; overig";NMVOS;1998;25.627
2121;"Wegverkeer; overig";NMVOS;1999;25.102
2122;"Wegverkeer; overig";NMVOS;2000;22.908
2123;"Wegverkeer; overig";NMVOS;2001;21.514
2124;"Wegverkeer; overig";NMVOS;2002;20.729
2125;"Wegverkeer; overig";NMVOS;2003;19.986
2126;"Wegverkeer; overig";NMVOS;2004;19.332
2127;"Wegverkeer; overig";NMVOS;2005;18.699
2128;"Wegverkeer; overig";NMVOS;2006;18.015
2129;"Wegverkeer; overig";NMVOS;2007;17.309
2130;"Wegverkeer; overig";NMVOS;2008;17.641
2131;"Wegverkeer; overig";NMVOS;2009;16.876
2132;"Wegverkeer; overig";NMVOS;2010;15.12
2133;"Wegverkeer; overig";NMVOS;2011;13.588
2134;"Wegverkeer; overig";NMVOS;2012;12.396
2135;"Wegverkeer; overig";NMVOS;2013;11.431
2136;"Wegverkeer; overig";NMVOS;2014;10.723
2137;"Wegverkeer; overig";NMVOS;2015;9.966
2138;"Wegverkeer; overig";NMVOS;2016;9.405
2139;"Wegverkeer; overig";NMVOS;2017;9.059
2140;"Wegverkeer; overig";NMVOS;2018;8.354
2141;"Wegverkeer; overig";NMVOS;2019;7.819
2142;"Wegverkeer; overig";NMVOS;2020;7.013
2143;"Wegverkeer; overig";NMVOS;2021;6.437
2144;"Wegverkeer; overig";Stikstofoxiden (NOx);1990;10.587
2145;"Wegverkeer; overig";Stikstofoxiden (NOx);1991;10.504
2146;"Wegverkeer; overig";Stikstofoxiden (NOx);1992;10.317
2147;"Wegverkeer; overig";Stikstofoxiden (NOx);1993;10.156
2148;"Wegverkeer; overig";Stikstofoxiden (NOx);1994;10.108
2149;"Wegverkeer; overig";Stikstofoxiden (NOx);1995;10.235
2150;"Wegverkeer; overig";Stikstofoxiden (NOx);1996;10.081
2151;"Wegverkeer; overig";Stikstofoxiden (NOx);1997;9.644
2152;"Wegverkeer; overig";Stikstofoxiden (NOx);1998;9.338
2153;"Wegverkeer; overig";Stikstofoxiden (NOx);1999;9.429
2154;"Wegverkeer; overig";Stikstofoxiden (NOx);2000;9.36
2155;"Wegverkeer; overig";Stikstofoxiden (NOx);2001;8.922
2156;"Wegverkeer; overig";Stikstofoxiden (NOx);2002;8.98
2157;"Wegverkeer; overig";Stikstofoxiden (NOx);2003;8.482
2158;"Wegverkeer; overig";Stikstofoxiden (NOx);2004;7.91
2159;"Wegverkeer; overig";Stikstofoxiden (NOx);2005;7.16
2160;"Wegverkeer; overig";Stikstofoxiden (NOx);2006;6.61
2161;"Wegverkeer; overig";Stikstofoxiden (NOx);2007;6.319
2162;"Wegverkeer; overig";Stikstofoxiden (NOx);2008;5.934
2163;"Wegverkeer; overig";Stikstofoxiden (NOx);2009;5.568
2164;"Wegverkeer; overig";Stikstofoxiden (NOx);2010;5.233
2165;"Wegverkeer; overig";Stikstofoxiden (NOx);2011;4.955
2166;"Wegverkeer; overig";Stikstofoxiden (NOx);2012;4.562
2167;"Wegverkeer; overig";Stikstofoxiden (NOx);2013;4.178
2168;"Wegverkeer; overig";Stikstofoxiden (NOx);2014;3.777
2169;"Wegverkeer; overig";Stikstofoxiden (NOx);2015;3.422
2170;"Wegverkeer; overig";Stikstofoxiden (NOx);2016;3.143
2171;"Wegverkeer; overig";Stikstofoxiden (NOx);2017;3.017
2172;"Wegverkeer; overig";Stikstofoxiden (NOx);2018;2.786
2173;"Wegverkeer; overig";Stikstofoxiden (NOx);2019;2.512
2174;"Wegverkeer; overig";Stikstofoxiden (NOx);2020;1.971
2175;"Wegverkeer; overig";Stikstofoxiden (NOx);2021;1.732
2176;"Wegverkeer; overig";Distikstofoxide (N20);1990;0.01
2177;"Wegverkeer; overig";Distikstofoxide (N20);1991;0.01
2178;"Wegverkeer; overig";Distikstofoxide (N20);1992;0.01
2179;"Wegverkeer; overig";Distikstofoxide (N20);1993;0.011
2180;"Wegverkeer; overig";Distikstofoxide (N20);1994;0.011
2181;"Wegverkeer; overig";Distikstofoxide (N20);1995;0.011
2182;"Wegverkeer; overig";Distikstofoxide (N20);1996;0.012
2183;"Wegverkeer; overig";Distikstofoxide (N20);1997;0.012
2184;"Wegverkeer; overig";Distikstofoxide (N20);1998;0.012
2185;"Wegverkeer; overig";Distikstofoxide (N20);1999;0.012
2186;"Wegverkeer; overig";Distikstofoxide (N20);2000;0.012
2187;"Wegverkeer; overig";Distikstofoxide (N20);2001;0.012
2188;"Wegverkeer; overig";Distikstofoxide (N20);2002;0.013
2189;"Wegverkeer; overig";Distikstofoxide (N20);2003;0.012
2190;"Wegverkeer; overig";Distikstofoxide (N20);2004;0.012
2191;"Wegverkeer; overig";Distikstofoxide (N20);2005;0.012
2192;"Wegverkeer; overig";Distikstofoxide (N20);2006;0.012
2193;"Wegverkeer; overig";Distikstofoxide (N20);2007;0.013
2194;"Wegverkeer; overig";Distikstofoxide (N20);2008;0.015
2195;"Wegverkeer; overig";Distikstofoxide (N20);2009;0.018
2196;"Wegverkeer; overig";Distikstofoxide (N20);2010;0.019
2197;"Wegverkeer; overig";Distikstofoxide (N20);2011;0.02
2198;"Wegverkeer; overig";Distikstofoxide (N20);2012;0.021
2199;"Wegverkeer; overig";Distikstofoxide (N20);2013;0.022
2200;"Wegverkeer; overig";Distikstofoxide (N20);2014;0.023
2201;"Wegverkeer; overig";Distikstofoxide (N20);2015;0.024
2202;"Wegverkeer; overig";Distikstofoxide (N20);2016;0.025
2203;"Wegverkeer; overig";Distikstofoxide (N20);2017;0.026
2204;"Wegverkeer; overig";Distikstofoxide (N20);2018;0.028
2205;"Wegverkeer; overig";Distikstofoxide (N20);2019;0.027
2206;"Wegverkeer; overig";Distikstofoxide (N20);2020;0.022
2207;"Wegverkeer; overig";Distikstofoxide (N20);2021;0.021
2208;"Wegverkeer; overig";Zwaveldioxide (SO2);1990;0.693
2209;"Wegverkeer; overig";Zwaveldioxide (SO2);1991;0.693
2210;"Wegverkeer; overig";Zwaveldioxide (SO2);1992;0.687
2211;"Wegverkeer; overig";Zwaveldioxide (SO2);1993;0.685
2212;"Wegverkeer; overig";Zwaveldioxide (SO2);1994;0.666
2213;"Wegverkeer; overig";Zwaveldioxide (SO2);1995;0.617
2214;"Wegverkeer; overig";Zwaveldioxide (SO2);1996;0.459
2215;"Wegverkeer; overig";Zwaveldioxide (SO2);1997;0.199
2216;"Wegverkeer; overig";Zwaveldioxide (SO2);1998;0.197
2217;"Wegverkeer; overig";Zwaveldioxide (SO2);1999;0.195
2218;"Wegverkeer; overig";Zwaveldioxide (SO2);2000;0.123
2219;"Wegverkeer; overig";Zwaveldioxide (SO2);2001;0.03
2220;"Wegverkeer; overig";Zwaveldioxide (SO2);2002;0.031
2221;"Wegverkeer; overig";Zwaveldioxide (SO2);2003;0.018
2222;"Wegverkeer; overig";Zwaveldioxide (SO2);2004;0.02
2223;"Wegverkeer; overig";Zwaveldioxide (SO2);2005;0.009
2224;"Wegverkeer; overig";Zwaveldioxide (SO2);2006;0.01
2225;"Wegverkeer; overig";Zwaveldioxide (SO2);2007;0.01
2226;"Wegverkeer; overig";Zwaveldioxide (SO2);2008;0.01
2227;"Wegverkeer; overig";Zwaveldioxide (SO2);2009;0.01
2228;"Wegverkeer; overig";Zwaveldioxide (SO2);2010;0.01
2229;"Wegverkeer; overig";Zwaveldioxide (SO2);2011;0.01
2230;"Wegverkeer; overig";Zwaveldioxide (SO2);2012;0.01
2231;"Wegverkeer; overig";Zwaveldioxide (SO2);2013;0.01
2232;"Wegverkeer; overig";Zwaveldioxide (SO2);2014;0.009
2233;"Wegverkeer; overig";Zwaveldioxide (SO2);2015;0.009
2234;"Wegverkeer; overig";Zwaveldioxide (SO2);2016;0.009
2235;"Wegverkeer; overig";Zwaveldioxide (SO2);2017;0.009
2236;"Wegverkeer; overig";Zwaveldioxide (SO2);2018;0.009
2237;"Wegverkeer; overig";Zwaveldioxide (SO2);2019;0.009
2238;"Wegverkeer; overig";Zwaveldioxide (SO2);2020;0.008
2239;"Wegverkeer; overig";Zwaveldioxide (SO2);2021;0.008
2240;"Wegverkeer; overig";PM10;1990;1.725
2241;"Wegverkeer; overig";PM10;1991;1.533
2242;"Wegverkeer; overig";PM10;1992;1.438
2243;"Wegverkeer; overig";PM10;1993;1.363
2244;"Wegverkeer; overig";PM10;1994;1.317
2245;"Wegverkeer; overig";PM10;1995;1.265
2246;"Wegverkeer; overig";PM10;1996;1.2
2247;"Wegverkeer; overig";PM10;1997;1.14
2248;"Wegverkeer; overig";PM10;1998;1.066
2249;"Wegverkeer; overig";PM10;1999;1.061
2250;"Wegverkeer; overig";PM10;2000;0.873
2251;"Wegverkeer; overig";PM10;2001;0.786
2252;"Wegverkeer; overig";PM10;2002;0.776
2253;"Wegverkeer; overig";PM10;2003;0.728
2254;"Wegverkeer; overig";PM10;2004;0.668
2255;"Wegverkeer; overig";PM10;2005;0.604
2256;"Wegverkeer; overig";PM10;2006;0.546
2257;"Wegverkeer; overig";PM10;2007;0.518
2258;"Wegverkeer; overig";PM10;2008;0.51
2259;"Wegverkeer; overig";PM10;2009;0.475
2260;"Wegverkeer; overig";PM10;2010;0.424
2261;"Wegverkeer; overig";PM10;2011;0.383
2262;"Wegverkeer; overig";PM10;2012;0.344
2263;"Wegverkeer; overig";PM10;2013;0.313
