ID;RegioSSituatie2011;Perioden;TotaalHuishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;TotaalHuishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;TotaalHuishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;TotaalHuishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20;RegionaleCodering_21
515;Oost-Groningen (CR);2034;67.5;27.2;35.2;4.4;0.7;55.6;22.4;30.0;2.8;0.4;6.1;2.5;2.4;1.0;0.2;5.8;2.3;2.8;0.6;0.1;CR01  
516;Oost-Groningen (CR);2035;67.3;27.3;34.9;4.4;0.7;55.2;22.5;29.6;2.8;0.4;6.2;2.5;2.5;1.0;0.2;5.9;2.3;2.8;0.6;0.1;CR01  
517;Oost-Groningen (CR);2036;67.1;27.4;34.6;4.4;0.7;54.9;22.6;29.3;2.7;0.4;6.3;2.5;2.5;1.0;0.2;5.9;2.3;2.8;0.6;0.1;CR01  
518;Oost-Groningen (CR);2037;66.8;27.4;34.3;4.3;0.7;54.6;22.6;28.9;2.7;0.4;6.4;2.6;2.6;1.0;0.2;5.8;2.3;2.8;0.6;0.1;CR01  
519;Oost-Groningen (CR);2038;66.5;27.5;34.0;4.3;0.7;54.1;22.6;28.5;2.7;0.4;6.5;2.6;2.7;1.0;0.2;5.9;2.3;2.8;0.6;0.1;CR01  
520;Oost-Groningen (CR);2039;66.2;27.5;33.7;4.3;0.7;53.7;22.6;28.1;2.6;0.4;6.6;2.6;2.8;1.0;0.2;5.9;2.3;2.8;0.6;0.1;CR01  
521;Oost-Groningen (CR);2040;65.9;27.5;33.4;4.3;0.7;53.3;22.5;27.8;2.7;0.4;6.7;2.6;2.8;1.0;0.2;5.9;2.3;2.8;0.7;0.1;CR01  
522;Delfzijl en omgeving (CR);2012;21.6;7.0;13.1;1.4;0.1;18.7;5.9;11.7;1.1;0.1;1.3;0.5;0.6;0.2;0.0;1.6;0.6;0.9;0.1;0.0;CR02  
523;Delfzijl en omgeving (CR);2013;21.5;6.9;13.0;1.4;0.1;18.6;5.9;11.5;1.1;0.1;1.3;0.5;0.6;0.2;0.0;1.6;0.6;0.9;0.1;0.0;CR02  
524;Delfzijl en omgeving (CR);2014;21.4;6.9;12.9;1.5;0.1;18.4;5.8;11.4;1.1;0.1;1.4;0.5;0.6;0.2;0.0;1.7;0.6;0.9;0.1;0.0;CR02  
525;Delfzijl en omgeving (CR);2015;21.3;6.9;12.9;1.5;0.1;18.2;5.7;11.3;1.1;0.1;1.5;0.5;0.7;0.2;0.0;1.7;0.6;0.9;0.1;0.0;CR02  
526;Delfzijl en omgeving (CR);2016;21.3;6.9;12.7;1.5;0.1;18.0;5.7;11.1;1.1;0.1;1.5;0.6;0.7;0.2;0.0;1.8;0.7;0.9;0.1;0.0;CR02  
527;Delfzijl en omgeving (CR);2017;21.3;7.0;12.7;1.5;0.1;17.9;5.8;11.0;1.1;0.1;1.6;0.6;0.7;0.2;0.0;1.8;0.7;1.0;0.1;0.0;CR02  
528;Delfzijl en omgeving (CR);2018;21.2;7.1;12.5;1.5;0.1;17.8;5.8;10.8;1.1;0.1;1.6;0.6;0.7;0.2;0.0;1.8;0.7;1.0;0.1;0.0;CR02  
529;Delfzijl en omgeving (CR);2019;21.1;7.1;12.4;1.4;0.1;17.6;5.8;10.7;1.1;0.1;1.6;0.6;0.7;0.2;0.0;1.8;0.7;1.0;0.1;0.0;CR02  
530;Delfzijl en omgeving (CR);2020;21.0;7.2;12.2;1.4;0.1;17.5;5.9;10.5;1.1;0.1;1.7;0.6;0.8;0.2;0.0;1.9;0.7;1.0;0.1;0.0;CR02  
531;Delfzijl en omgeving (CR);2021;20.9;7.2;12.2;1.4;0.1;17.3;5.9;10.3;1.0;0.1;1.7;0.6;0.8;0.2;0.0;1.9;0.7;1.0;0.1;0.0;CR02  
532;Delfzijl en omgeving (CR);2022;20.9;7.3;12.0;1.4;0.2;17.2;5.9;10.2;1.0;0.1;1.8;0.7;0.8;0.3;0.0;1.9;0.7;1.0;0.1;0.0;CR02  
533;Delfzijl en omgeving (CR);2023;20.8;7.4;11.9;1.4;0.1;17.1;6.0;10.0;1.0;0.1;1.8;0.7;0.8;0.3;0.0;1.9;0.7;1.0;0.1;0.0;CR02  
534;Delfzijl en omgeving (CR);2024;20.7;7.4;11.8;1.4;0.1;16.9;6.0;9.9;1.0;0.1;1.9;0.7;0.8;0.3;0.0;1.9;0.7;1.0;0.1;0.0;CR02  
535;Delfzijl en omgeving (CR);2025;20.6;7.5;11.7;1.4;0.1;16.8;6.0;9.8;1.0;0.1;1.9;0.7;0.8;0.3;0.0;2.0;0.7;1.1;0.1;0.0;CR02  
536;Delfzijl en omgeving (CR);2026;20.6;7.5;11.5;1.4;0.1;16.6;6.0;9.6;0.9;0.1;2.0;0.8;0.9;0.3;0.0;2.0;0.8;1.1;0.1;0.0;CR02  
537;Delfzijl en omgeving (CR);2027;20.4;7.6;11.4;1.3;0.1;16.4;6.0;9.4;0.9;0.1;2.0;0.8;0.9;0.3;0.0;2.0;0.8;1.1;0.1;0.0;CR02  
538;Delfzijl en omgeving (CR);2028;20.2;7.6;11.2;1.3;0.1;16.2;6.0;9.3;0.9;0.1;2.0;0.8;0.9;0.3;0.0;2.0;0.8;1.1;0.1;0.0;CR02  
539;Delfzijl en omgeving (CR);2029;20.1;7.6;11.1;1.3;0.1;16.0;6.0;9.1;0.9;0.1;2.1;0.9;0.9;0.3;0.1;2.0;0.8;1.1;0.1;0.0;CR02  
540;Delfzijl en omgeving (CR);2030;20.0;7.6;10.9;1.3;0.1;15.9;6.0;8.9;0.9;0.1;2.2;0.9;0.9;0.3;0.0;2.0;0.8;1.1;0.1;0.0;CR02  
541;Delfzijl en omgeving (CR);2031;19.8;7.7;10.7;1.3;0.1;15.7;6.0;8.8;0.8;0.1;2.2;0.9;0.9;0.3;0.1;2.0;0.7;1.0;0.1;0.0;CR02  
542;Delfzijl en omgeving (CR);2032;19.7;7.6;10.6;1.3;0.1;15.5;6.0;8.6;0.8;0.1;2.2;0.9;0.9;0.3;0.0;1.9;0.7;1.1;0.1;0.0;CR02  
543;Delfzijl en omgeving (CR);2033;19.4;7.6;10.4;1.3;0.1;15.3;6.0;8.4;0.8;0.1;2.2;0.9;0.9;0.3;0.0;1.9;0.7;1.1;0.2;0.0;CR02  
544;Delfzijl en omgeving (CR);2034;19.3;7.6;10.2;1.3;0.1;15.1;6.0;8.2;0.8;0.1;2.2;0.9;0.9;0.3;0.0;1.9;0.7;1.1;0.1;0.0;CR02  
545;Delfzijl en omgeving (CR);2035;19.1;7.7;10.1;1.3;0.1;14.9;6.0;8.1;0.8;0.1;2.3;0.9;1.0;0.3;0.0;1.9;0.7;1.0;0.1;0.0;CR02  
546;Delfzijl en omgeving (CR);2036;19.0;7.6;9.9;1.3;0.1;14.8;6.0;8.0;0.8;0.1;2.3;0.9;1.0;0.3;0.0;1.9;0.7;1.0;0.1;0.0;CR02  
547;Delfzijl en omgeving (CR);2037;18.7;7.6;9.8;1.2;0.1;14.6;5.9;7.8;0.8;0.1;2.3;0.9;1.0;0.3;0.0;1.9;0.8;1.0;0.1;0.0;CR02  
548;Delfzijl en omgeving (CR);2038;18.6;7.6;9.6;1.2;0.1;14.4;5.9;7.7;0.8;0.1;2.3;1.0;1.0;0.3;0.0;1.9;0.8;1.0;0.1;0.0;CR02  
549;Delfzijl en omgeving (CR);2039;18.3;7.6;9.4;1.2;0.1;14.1;5.9;7.5;0.7;0.1;2.3;1.0;1.0;0.3;0.0;1.9;0.8;1.0;0.1;0.0;CR02  
550;Delfzijl en omgeving (CR);2040;18.2;7.6;9.3;1.2;0.1;14.0;5.9;7.3;0.7;0.1;2.3;1.0;1.0;0.3;0.0;1.9;0.8;1.0;0.1;0.0;CR02  
551;Overig Groningen (CR);2012;189.6;87.0;89.4;11.6;1.7;160.3;71.2;79.3;9.0;0.9;12.8;6.6;4.2;1.6;0.4;16.5;9.2;5.9;1.1;0.4;CR03  
552;Overig Groningen (CR);2013;191.1;87.4;90.1;12.0;1.6;160.9;71.0;79.8;9.2;0.8;13.4;7.0;4.3;1.7;0.5;16.8;9.4;5.9;1.1;0.4;CR03  
553;Overig Groningen (CR);2014;192.4;87.6;90.9;12.2;1.7;161.5;70.7;80.6;9.3;0.8;14.0;7.4;4.4;1.8;0.5;16.9;9.5;5.9;1.1;0.4;CR03  
554;Overig Groningen (CR);2015;193.8;88.0;91.6;12.5;1.7;162.4;70.9;81.2;9.5;0.8;14.5;7.7;4.4;1.9;0.5;16.9;9.5;5.9;1.1;0.4;CR03  
555;Overig Groningen (CR);2016;195.2;88.7;92.2;12.8;1.6;163.4;71.2;81.8;9.6;0.8;14.9;8.0;4.5;2.0;0.4;16.9;9.5;5.9;1.2;0.4;CR03  
556;Overig Groningen (CR);2017;196.3;89.2;92.5;13.0;1.7;164.1;71.6;81.9;9.7;0.8;15.4;8.2;4.6;2.1;0.5;16.9;9.4;5.9;1.2;0.4;CR03  
557;Overig Groningen (CR);2018;197.4;89.7;92.9;13.1;1.7;164.7;71.9;82.2;9.7;0.8;15.8;8.5;4.6;2.2;0.5;17.0;9.4;6.0;1.2;0.4;CR03  
558;Overig Groningen (CR);2019;198.6;90.3;93.2;13.3;1.7;165.3;72.1;82.5;9.8;0.9;16.3;8.8;4.7;2.3;0.5;17.0;9.3;6.0;1.2;0.4;CR03  
559;Overig Groningen (CR);2020;199.8;91.1;93.4;13.5;1.7;166.0;72.6;82.6;9.9;0.9;16.8;9.2;4.8;2.3;0.5;17.0;9.3;6.1;1.2;0.4;CR03  
560;Overig Groningen (CR);2021;201.1;91.9;93.8;13.6;1.8;166.9;73.2;82.8;10.0;0.9;17.3;9.5;4.9;2.4;0.5;16.9;9.2;6.1;1.2;0.4;CR03  
561;Overig Groningen (CR);2022;202.4;93.1;93.9;13.7;1.8;167.7;74.0;82.8;10.0;0.9;17.9;9.8;5.1;2.5;0.5;16.9;9.2;6.0;1.2;0.4;CR03  
562;Overig Groningen (CR);2023;203.4;93.8;94.0;13.8;1.8;168.3;74.6;82.8;10.0;0.9;18.4;10.1;5.2;2.6;0.5;16.8;9.2;6.0;1.2;0.4;CR03  
563;Overig Groningen (CR);2024;204.4;94.5;94.2;13.8;1.8;168.8;75.0;82.9;9.9;0.9;18.8;10.4;5.3;2.6;0.5;16.7;9.1;6.0;1.2;0.4;CR03  
564;Overig Groningen (CR);2025;205.3;95.2;94.4;13.9;1.8;169.4;75.7;83.0;9.9;0.9;19.2;10.6;5.4;2.7;0.5;16.6;9.0;6.0;1.2;0.4;CR03  
565;Overig Groningen (CR);2026;206.1;95.9;94.5;13.8;1.8;169.9;76.2;83.0;9.9;0.9;19.6;10.8;5.5;2.7;0.5;16.5;9.0;6.0;1.2;0.4;CR03  
566;Overig Groningen (CR);2027;206.8;96.6;94.5;14.0;1.8;170.2;76.5;82.9;9.9;0.9;20.1;11.1;5.7;2.8;0.5;16.6;9.0;6.0;1.2;0.4;CR03  
567;Overig Groningen (CR);2028;207.5;97.2;94.5;14.0;1.8;170.4;77.0;82.7;9.9;0.9;20.6;11.3;5.8;2.9;0.5;16.5;8.9;6.0;1.3;0.4;CR03  
568;Overig Groningen (CR);2029;207.9;97.6;94.4;14.1;1.8;170.4;77.2;82.5;9.8;0.9;21.0;11.6;5.9;3.0;0.5;16.5;8.8;6.0;1.3;0.4;CR03  
569;Overig Groningen (CR);2030;208.4;98.3;94.2;14.1;1.8;170.5;77.8;82.1;9.8;0.9;21.3;11.7;6.1;3.1;0.5;16.5;8.8;6.1;1.3;0.3;CR03  
570;Overig Groningen (CR);2031;209.0;98.8;94.1;14.2;1.8;170.7;78.3;81.8;9.7;0.9;21.7;11.7;6.3;3.1;0.5;16.6;8.8;6.1;1.3;0.4;CR03  
571;Overig Groningen (CR);2032;209.4;99.5;93.9;14.2;1.8;170.8;78.8;81.3;9.7;0.9;22.0;11.8;6.4;3.2;0.5;16.6;8.8;6.1;1.4;0.4;CR03  
572;Overig Groningen (CR);2033;209.9;100.1;93.7;14.3;1.8;170.9;79.3;81.0;9.7;0.9;22.3;12.0;6.5;3.2;0.5;16.7;8.8;6.1;1.4;0.3;CR03  
573;Overig Groningen (CR);2034;210.1;100.5;93.5;14.2;1.8;170.7;79.6;80.6;9.6;0.9;22.6;12.2;6.7;3.2;0.5;16.7;8.8;6.2;1.4;0.3;CR03  
574;Overig Groningen (CR);2035;210.4;100.9;93.4;14.3;1.8;170.8;79.9;80.4;9.5;0.9;22.8;12.1;6.9;3.3;0.5;16.8;8.8;6.1;1.5;0.3;CR03  
575;Overig Groningen (CR);2036;210.6;101.3;93.2;14.3;1.8;170.6;80.1;80.1;9.5;0.9;23.2;12.4;7.0;3.3;0.5;16.8;8.9;6.1;1.5;0.3;CR03  
576;Overig Groningen (CR);2037;210.9;101.9;93.0;14.2;1.8;170.8;80.6;79.8;9.4;0.9;23.4;12.5;7.1;3.3;0.5;16.7;8.8;6.1;1.5;0.3;CR03  
577;Overig Groningen (CR);2038;211.3;102.3;92.8;14.3;1.9;170.7;80.7;79.5;9.5;1.0;23.8;12.7;7.3;3.3;0.5;16.8;8.9;6.0;1.5;0.3;CR03  
578;Overig Groningen (CR);2039;211.5;102.7;92.7;14.3;1.8;170.7;80.9;79.4;9.5;1.0;23.9;12.8;7.3;3.2;0.5;16.8;8.9;6.0;1.6;0.3;CR03  
579;Overig Groningen (CR);2040;211.7;103.1;92.5;14.3;1.8;170.7;81.1;79.1;9.5;0.9;24.3;13.0;7.5;3.2;0.5;16.7;8.9;5.9;1.6;0.3;CR03  
580;Noord-Friesland (CR);2012;149.1;53.1;85.6;9.3;1.1;134.0;46.1;79.6;7.8;0.6;6.4;3.1;2.2;0.9;0.3;8.7;3.9;3.9;0.6;0.2;CR04  
581;Noord-Friesland (CR);2013;150.2;53.6;85.9;9.5;1.2;134.3;46.1;79.6;8.0;0.6;6.9;3.3;2.3;0.9;0.3;9.0;4.1;4.0;0.6;0.2;CR04  
582;Noord-Friesland (CR);2014;151.1;54.2;86.0;9.8;1.2;134.5;46.3;79.5;8.1;0.6;7.3;3.5;2.5;1.0;0.3;9.3;4.4;4.1;0.7;0.2;CR04  
583;Noord-Friesland (CR);2015;152.1;54.8;86.1;10.0;1.2;134.7;46.5;79.4;8.2;0.6;7.8;3.8;2.6;1.1;0.3;9.6;4.5;4.1;0.7;0.2;CR04  
584;Noord-Friesland (CR);2016;153.0;55.3;86.4;10.1;1.3;134.9;46.7;79.5;8.2;0.6;8.2;3.9;2.7;1.2;0.4;9.9;4.7;4.2;0.7;0.3;CR04  
585;Noord-Friesland (CR);2017;154.1;56.1;86.5;10.2;1.3;135.4;47.2;79.3;8.2;0.7;8.6;4.1;2.8;1.3;0.4;10.2;4.8;4.3;0.7;0.3;CR04  
586;Noord-Friesland (CR);2018;155.0;56.9;86.5;10.3;1.3;135.6;47.6;79.2;8.2;0.6;8.9;4.2;2.9;1.4;0.4;10.4;5.0;4.4;0.7;0.3;CR04  
587;Noord-Friesland (CR);2019;155.9;57.7;86.6;10.3;1.3;136.0;48.1;79.2;8.1;0.7;9.2;4.4;3.0;1.5;0.4;10.7;5.2;4.5;0.8;0.3;CR04  
588;Noord-Friesland (CR);2020;156.8;58.5;86.6;10.4;1.3;136.2;48.5;79.0;8.0;0.6;9.6;4.6;3.1;1.6;0.4;11.0;5.4;4.5;0.8;0.3;CR04  
589;Noord-Friesland (CR);2021;157.6;59.2;86.7;10.5;1.3;136.5;49.0;78.9;8.0;0.6;10.1;4.8;3.2;1.7;0.4;11.1;5.4;4.6;0.8;0.3;CR04  
590;Noord-Friesland (CR);2022;158.3;60.0;86.6;10.4;1.3;136.6;49.5;78.6;7.9;0.6;10.4;4.9;3.4;1.7;0.4;11.3;5.6;4.7;0.8;0.3;CR04  
591;Noord-Friesland (CR);2023;159.2;60.8;86.6;10.5;1.3;136.9;50.1;78.3;7.8;0.7;10.8;5.1;3.5;1.8;0.4;11.5;5.7;4.7;0.8;0.3;CR04  
592;Noord-Friesland (CR);2024;160.0;61.5;86.6;10.6;1.4;137.1;50.5;78.1;7.8;0.7;11.3;5.2;3.7;1.9;0.4;11.7;5.8;4.8;0.9;0.3;CR04  
593;Noord-Friesland (CR);2025;160.4;62.1;86.5;10.5;1.3;136.9;50.8;77.8;7.7;0.6;11.6;5.4;3.9;2.0;0.4;11.9;5.9;4.9;0.9;0.3;CR04  
594;Noord-Friesland (CR);2026;160.9;62.9;86.1;10.6;1.3;136.8;51.3;77.3;7.6;0.6;12.0;5.6;4.0;2.0;0.4;12.1;6.0;4.9;0.9;0.3;CR04  
595;Noord-Friesland (CR);2027;161.2;63.5;85.8;10.5;1.3;136.5;51.7;76.7;7.5;0.7;12.4;5.7;4.2;2.1;0.4;12.3;6.1;5.0;1.0;0.3;CR04  
596;Noord-Friesland (CR);2028;161.6;64.1;85.6;10.5;1.3;136.2;51.9;76.2;7.5;0.6;12.9;5.9;4.4;2.1;0.4;12.6;6.3;5.1;1.0;0.3;CR04  
597;Noord-Friesland (CR);2029;161.9;64.7;85.4;10.5;1.3;136.0;52.4;75.7;7.3;0.6;13.2;6.0;4.6;2.2;0.4;12.7;6.3;5.1;1.0;0.3;CR04  
598;Noord-Friesland (CR);2030;162.1;65.2;85.1;10.5;1.3;135.7;52.7;75.1;7.3;0.6;13.6;6.2;4.8;2.2;0.4;12.9;6.4;5.2;1.0;0.3;CR04  
599;Noord-Friesland (CR);2031;162.3;65.7;84.9;10.4;1.3;135.4;53.0;74.6;7.1;0.6;13.8;6.2;5.0;2.2;0.4;13.1;6.5;5.3;1.0;0.3;CR04  
600;Noord-Friesland (CR);2032;162.5;66.2;84.6;10.4;1.2;135.2;53.5;74.0;7.1;0.6;14.1;6.3;5.2;2.3;0.4;13.1;6.5;5.3;1.0;0.3;CR04  
601;Noord-Friesland (CR);2033;162.5;66.6;84.2;10.4;1.3;134.8;53.7;73.4;7.0;0.7;14.5;6.4;5.4;2.3;0.3;13.3;6.5;5.4;1.1;0.3;CR04  
602;Noord-Friesland (CR);2034;162.6;67.1;83.8;10.4;1.3;134.4;53.9;72.8;7.0;0.7;14.8;6.5;5.6;2.3;0.4;13.4;6.6;5.4;1.1;0.3;CR04  
603;Noord-Friesland (CR);2035;162.6;67.5;83.4;10.4;1.3;133.9;54.2;72.1;7.0;0.7;15.1;6.6;5.8;2.3;0.4;13.6;6.7;5.5;1.1;0.2;CR04  
604;Noord-Friesland (CR);2036;162.7;67.9;83.1;10.4;1.3;133.6;54.4;71.6;6.9;0.7;15.4;6.7;5.9;2.4;0.4;13.7;6.8;5.6;1.1;0.2;CR04  
605;Noord-Friesland (CR);2037;162.6;68.3;82.7;10.3;1.3;133.2;54.7;71.0;6.8;0.7;15.7;6.9;6.1;2.4;0.3;13.8;6.8;5.6;1.2;0.2;CR04  
606;Noord-Friesland (CR);2038;162.4;68.5;82.4;10.3;1.3;132.6;54.7;70.5;6.7;0.7;15.9;6.9;6.3;2.4;0.4;13.9;6.9;5.6;1.2;0.2;CR04  
607;Noord-Friesland (CR);2039;162.4;68.8;82.0;10.3;1.3;132.2;54.9;69.8;6.8;0.7;16.2;7.0;6.5;2.4;0.4;14.0;6.9;5.7;1.2;0.2;CR04  
608;Noord-Friesland (CR);2040;162.3;69.1;81.7;10.2;1.3;131.6;55.0;69.2;6.7;0.7;16.6;7.1;6.7;2.3;0.4;14.2;7.0;5.7;1.2;0.2;CR04  
609;Zuidwest-Friesland (CR);2012;45.8;14.6;28.1;2.8;0.3;42.1;13.3;26.1;2.5;0.2;1.2;0.4;0.6;0.1;0.1;2.6;0.9;1.4;0.2;0.1;CR05  
610;Zuidwest-Friesland (CR);2013;46.2;15.0;28.1;2.8;0.3;42.2;13.5;26.0;2.5;0.2;1.4;0.5;0.6;0.2;0.1;2.6;1.0;1.4;0.2;0.1;CR05  
611;Zuidwest-Friesland (CR);2014;46.8;15.4;28.1;2.9;0.3;42.4;13.8;25.9;2.5;0.2;1.6;0.6;0.7;0.2;0.1;2.8;1.0;1.5;0.2;0.1;CR05  
612;Zuidwest-Friesland (CR);2015;47.1;15.7;28.1;3.0;0.3;42.4;13.9;25.8;2.5;0.2;1.8;0.7;0.7;0.2;0.1;2.9;1.1;1.5;0.2;0.1;CR05  
613;Zuidwest-Friesland (CR);2016;47.5;16.0;28.1;3.0;0.4;42.6;14.1;25.8;2.5;0.2;1.9;0.8;0.8;0.3;0.1;3.0;1.2;1.5;0.2;0.1;CR05  
614;Zuidwest-Friesland (CR);2017;47.8;16.4;28.1;3.0;0.4;42.7;14.3;25.7;2.5;0.2;2.1;0.8;0.8;0.3;0.1;3.1;1.2;1.5;0.2;0.1;CR05  
615;Zuidwest-Friesland (CR);2018;48.2;16.7;28.0;3.1;0.4;42.8;14.5;25.6;2.5;0.2;2.2;0.9;0.8;0.3;0.1;3.2;1.3;1.6;0.2;0.1;CR05  
616;Zuidwest-Friesland (CR);2019;48.4;17.0;28.0;3.1;0.4;42.9;14.6;25.5;2.5;0.2;2.3;1.0;0.9;0.4;0.1;3.3;1.3;1.6;0.2;0.1;CR05  
617;Zuidwest-Friesland (CR);2020;48.8;17.3;28.0;3.2;0.4;43.0;14.8;25.4;2.5;0.2;2.5;1.1;0.9;0.4;0.1;3.3;1.4;1.6;0.2;0.1;CR05  
618;Zuidwest-Friesland (CR);2021;49.1;17.6;28.0;3.2;0.4;43.1;15.0;25.4;2.5;0.2;2.7;1.2;1.0;0.4;0.1;3.4;1.4;1.7;0.2;0.1;CR05  
619;Zuidwest-Friesland (CR);2022;49.4;18.0;27.9;3.2;0.4;43.1;15.2;25.2;2.5;0.2;2.8;1.3;1.0;0.4;0.1;3.5;1.5;1.7;0.2;0.1;CR05  
620;Zuidwest-Friesland (CR);2023;49.7;18.2;27.9;3.2;0.4;43.2;15.3;25.2;2.5;0.2;3.0;1.3;1.1;0.5;0.1;3.6;1.5;1.7;0.2;0.1;CR05  
621;Zuidwest-Friesland (CR);2024;50.0;18.6;27.9;3.2;0.4;43.3;15.6;25.1;2.4;0.2;3.1;1.4;1.1;0.5;0.1;3.6;1.6;1.7;0.2;0.1;CR05  
622;Zuidwest-Friesland (CR);2025;50.3;18.9;27.8;3.2;0.4;43.3;15.8;24.9;2.4;0.2;3.2;1.4;1.2;0.5;0.1;3.7;1.7;1.7;0.3;0.1;CR05  
623;Zuidwest-Friesland (CR);2026;50.4;19.2;27.7;3.1;0.4;43.2;16.0;24.7;2.3;0.2;3.4;1.5;1.3;0.5;0.1;3.8;1.7;1.7;0.3;0.1;CR05  
624;Zuidwest-Friesland (CR);2027;50.6;19.4;27.7;3.1;0.4;43.2;16.1;24.6;2.3;0.2;3.6;1.6;1.3;0.5;0.1;3.8;1.7;1.7;0.3;0.1;CR05  
625;Zuidwest-Friesland (CR);2028;50.7;19.6;27.6;3.2;0.4;43.1;16.2;24.4;2.3;0.2;3.7;1.7;1.4;0.6;0.1;3.8;1.7;1.8;0.3;0.1;CR05  
626;Zuidwest-Friesland (CR);2029;50.8;19.8;27.5;3.2;0.4;43.1;16.4;24.2;2.3;0.2;3.9;1.7;1.5;0.6;0.1;3.9;1.7;1.8;0.3;0.1;CR05  
627;Zuidwest-Friesland (CR);2030;50.9;20.0;27.4;3.1;0.4;43.0;16.5;24.0;2.2;0.2;4.0;1.8;1.5;0.6;0.1;3.9;1.7;1.8;0.3;0.1;CR05  
628;Zuidwest-Friesland (CR);2031;51.0;20.1;27.4;3.1;0.4;42.9;16.6;23.9;2.2;0.2;4.1;1.8;1.6;0.6;0.1;4.0;1.7;1.9;0.3;0.1;CR05  
629;Zuidwest-Friesland (CR);2032;51.1;20.3;27.2;3.1;0.4;42.8;16.7;23.7;2.2;0.2;4.2;1.8;1.6;0.6;0.1;4.1;1.8;1.9;0.3;0.1;CR05  
630;Zuidwest-Friesland (CR);2033;51.1;20.5;27.1;3.1;0.4;42.7;16.9;23.5;2.2;0.2;4.3;1.9;1.7;0.6;0.1;4.1;1.7;1.9;0.3;0.1;CR05  
631;Zuidwest-Friesland (CR);2034;51.2;20.7;27.0;3.1;0.4;42.7;17.1;23.3;2.1;0.2;4.4;1.9;1.8;0.7;0.1;4.1;1.8;1.9;0.3;0.1;CR05  
632;Zuidwest-Friesland (CR);2035;51.2;20.8;26.9;3.1;0.4;42.5;17.2;23.1;2.1;0.2;4.5;1.9;1.8;0.7;0.1;4.2;1.8;2.0;0.4;0.1;CR05  
633;Zuidwest-Friesland (CR);2036;51.2;21.0;26.7;3.2;0.4;42.4;17.2;22.8;2.1;0.2;4.6;1.9;1.9;0.7;0.1;4.2;1.8;2.0;0.4;0.1;CR05  
634;Zuidwest-Friesland (CR);2037;51.2;21.1;26.6;3.2;0.4;42.2;17.2;22.6;2.1;0.2;4.8;2.0;2.0;0.7;0.1;4.3;1.9;2.0;0.4;0.1;CR05  
635;Zuidwest-Friesland (CR);2038;51.2;21.2;26.5;3.2;0.4;42.0;17.3;22.4;2.1;0.2;4.9;2.1;2.0;0.7;0.1;4.3;1.9;2.0;0.4;0.1;CR05  
636;Zuidwest-Friesland (CR);2039;51.3;21.4;26.4;3.1;0.4;41.9;17.3;22.2;2.1;0.2;5.0;2.1;2.1;0.7;0.1;4.4;1.9;2.0;0.4;0.1;CR05  
637;Zuidwest-Friesland (CR);2040;51.2;21.5;26.2;3.2;0.4;41.7;17.4;22.0;2.1;0.2;5.1;2.2;2.2;0.7;0.1;4.4;2.0;2.0;0.4;0.1;CR05  
638;Zuidoost-Friesland (CR);2012;90.4;28.5;56.1;5.3;0.6;82.5;25.5;52.3;4.4;0.3;3.2;1.3;1.3;0.5;0.2;4.7;1.7;2.5;0.4;0.1;CR06  
639;Zuidoost-Friesland (CR);2013;91.2;29.0;56.2;5.4;0.6;82.8;25.8;52.2;4.5;0.3;3.6;1.5;1.4;0.5;0.2;4.8;1.8;2.6;0.4;0.1;CR06  
640;Zuidoost-Friesland (CR);2014;92.0;29.6;56.4;5.4;0.6;83.1;26.0;52.3;4.5;0.3;3.8;1.6;1.5;0.6;0.2;5.0;1.9;2.6;0.4;0.1;CR06  
641;Zuidoost-Friesland (CR);2015;92.6;29.9;56.6;5.6;0.6;83.3;26.1;52.3;4.5;0.3;4.1;1.7;1.6;0.6;0.2;5.2;2.0;2.7;0.4;0.1;CR06  
642;Zuidoost-Friesland (CR);2016;93.3;30.4;56.7;5.6;0.6;83.6;26.4;52.4;4.5;0.3;4.4;1.9;1.6;0.7;0.2;5.4;2.1;2.7;0.4;0.1;CR06  
643;Zuidoost-Friesland (CR);2017;93.9;30.8;56.9;5.6;0.6;83.7;26.6;52.3;4.5;0.3;4.6;2.0;1.7;0.7;0.2;5.6;2.2;2.8;0.4;0.1;CR06  
644;Zuidoost-Friesland (CR);2018;94.4;31.3;57.0;5.6;0.6;83.9;26.8;52.3;4.4;0.3;4.9;2.2;1.8;0.8;0.2;5.7;2.3;2.9;0.4;0.1;CR06  
645;Zuidoost-Friesland (CR);2019;94.9;31.7;57.1;5.6;0.6;84.0;27.0;52.4;4.4;0.3;5.1;2.3;1.8;0.8;0.2;5.8;2.4;2.9;0.4;0.1;CR06  
646;Zuidoost-Friesland (CR);2020;95.5;32.0;57.3;5.6;0.6;84.2;27.2;52.4;4.3;0.3;5.3;2.4;1.9;0.9;0.2;5.9;2.4;2.9;0.4;0.1;CR06  
