ID;Leeftijd;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
335;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2060;602373;308893;293480
336;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2013;920203;471143;449060
337;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2014;919807;470635;449172
338;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2015;925062;473365;451681
339;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2016;933379;477997;455382
340;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2017;949778;486306;463524
341;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2018;968899;496161;472737
342;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2019;986913;505409;481505
343;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2020;1001854;513202;488651
344;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2021;1015925;520452;495473
345;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2022;1036951;531125;505826
346;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2023;1051754;538763;512992
347;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2024;1065928;546121;519807
348;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2025;1081307;553915;527392
349;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2026;1093958;560555;533403
350;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2027;1101014;564155;536859
351;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2028;1114965;571381;543584
352;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2029;1128369;578155;550214
353;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2030;1137111;582656;554455
354;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2031;1147470;587939;559531
355;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2032;1149223;588933;560290
356;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2033;1151907;590288;561619
357;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2034;1154845;591783;563063
358;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2035;1156857;592753;564104
359;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2036;1160971;594871;566100
360;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2037;1162296;595651;566646
361;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2038;1162116;595474;566642
362;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2039;1159148;593947;565201
363;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2040;1165146;597125;568021
364;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2041;1160974;594999;565974
365;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2042;1161984;595501;566483
366;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2043;1159532;594167;565398
367;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2044;1162875;596022;566853
368;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2045;1163386;596098;567288
369;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2046;1162263;595655;566608
370;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2047;1168131;598569;569563
371;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2048;1175520;602454;573065
372;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2049;1176931;603197;573734
373;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2050;1183268;606387;576881
374;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2051;1190630;610191;580439
375;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2052;1208060;619125;588935
376;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2053;1225779;628258;597520
377;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2054;1242650;636946;605704
378;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2055;1253694;642450;611244
379;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2056;1266813;649176;617637
380;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2057;1277606;654722;622885
381;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2058;1285207;658642;626565
382;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2059;1304417;668496;635921
383;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2060;1318869;675896;642973
384;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2013;908169;464970;443204
385;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2014;893801;457334;436487
386;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2015;879374;449941;429448
387;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2016;866970;443926;423039
388;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2017;859382;439964;419394
389;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2018;857846;439232;418602
390;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2019;858449;439620;418827
391;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2020;860757;440832;419866
392;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2021;861686;441364;420307
393;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2022;862672;441886;420763
394;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2023;863367;442262;421105
395;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2024;863595;442405;421189
396;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2025;863170;442252;420918
397;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2026;864339;442750;421474
398;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2027;866163;443834;422356
399;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2028;864846;443157;421727
400;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2029;865176;443327;421849
401;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2030;864749;443103;421646
402;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2031;866031;443758;422273
403;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2032;864092;442769;421322
404;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2033;861379;441313;419966
405;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2034;858746;440076;418669
406;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2035;853483;437342;416166
407;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2036;848423;434758;413665
408;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2037;843440;432242;411163
409;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2038;836516;428704;407812
410;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2039;829044;424931;404126
411;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2040;822115;421395;400720
412;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2041;813733;417066;396741
413;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2042;806217;413203;393023
414;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2043;802471;411327;391143
415;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2044;796452;408234;388218
416;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2045;791363;405671;385692
417;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2046;789412;404688;384724
418;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2047;790167;405043;385115
419;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2048;787449;403662;383826
420;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2049;784426;402145;382283
421;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2050;779747;399702;380045
422;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2051;779860;399781;380078
423;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2052;777160;398424;378736
424;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2053;774979;397186;377793
425;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2054;776004;397827;378177
426;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2055;773879;396645;377234
427;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2056;774136;396811;377325
428;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2057;772933;396215;376719
429;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2058;773027;396253;376749
430;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2059;770320;394906;375414
431;0 tot 5 jaar;Ondergrens 67%-prognose-interval;2060;770664;395051;375612
432;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2013;915900;468938;446964
433;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2014;911190;466234;444949
434;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2015;909336;465303;444026
435;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2016;910351;466134;444217
436;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2017;917404;469728;447705
437;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2018;928258;475315;452943
438;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2019;942387;482635;459780
439;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2020;953886;488583;465304
440;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2021;966852;495251;471614
441;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2022;978188;501126;477062
442;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2023;989137;506683;482453
443;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2024;998592;511620;486933
444;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2025;1009500;517173;492327
445;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2026;1016981;521030;495941
446;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2027;1024752;524983;499769
447;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2028;1031903;528739;503227
448;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2029;1037226;531462;505787
449;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2030;1041716;533779;507937
450;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2031;1044263;535074;509189
451;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2032;1047024;536527;510497
452;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2033;1052431;539296;513070
453;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2034;1054229;540294;513935
454;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2035;1054493;540380;514109
455;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2036;1055547;540900;514647
456;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2037;1051684;538936;512748
457;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2038;1051671;538877;512731
458;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2039;1045329;535684;509645
459;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2040;1042249;534066;508183
460;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2041;1039034;532455;506630
461;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2042;1035658;530749;504934
462;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2043;1032190;528993;503208
463;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2044;1031154;528487;502668
464;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2045;1032609;529222;503386
465;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2046;1034810;530365;504446
466;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2047;1035749;530867;504881
467;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2048;1042061;534003;508048
468;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2049;1047202;536681;510522
469;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2050;1051442;538869;512573
470;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2051;1053388;539937;513473
471;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2052;1064579;545684;518895
472;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2053;1073161;550012;523149
473;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2054;1082380;554789;527629
474;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2055;1088216;557729;530470
475;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2056;1095530;561506;534024
476;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2057;1103934;565783;538150
477;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2058;1111140;569475;541665
478;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2059;1116999;572505;544495
479;0 tot 5 jaar;Bovengrens 67%-prognose-interval;2060;1124792;576451;548294
480;5 tot 10 jaar;Prognose;2013;949875;485763;464112
481;5 tot 10 jaar;Prognose;2014;935124;478446;456678
482;5 tot 10 jaar;Prognose;2015;926870;474445;452425
483;5 tot 10 jaar;Prognose;2016;923795;472551;451244
484;5 tot 10 jaar;Prognose;2017;918445;469699;448746
485;5 tot 10 jaar;Prognose;2018;913326;467359;445967
486;5 tot 10 jaar;Prognose;2019;905302;463020;442282
487;5 tot 10 jaar;Prognose;2020;898184;459459;438725
488;5 tot 10 jaar;Prognose;2021;893490;457461;436028
489;5 tot 10 jaar;Prognose;2022;894538;457980;436558
490;5 tot 10 jaar;Prognose;2023;900511;461110;439401
491;5 tot 10 jaar;Prognose;2024;907399;464701;442697
492;5 tot 10 jaar;Prognose;2025;914764;468527;446237
493;5 tot 10 jaar;Prognose;2026;921601;472073;449527
494;5 tot 10 jaar;Prognose;2027;928178;475488;452690
495;5 tot 10 jaar;Prognose;2028;933808;478404;455404
496;5 tot 10 jaar;Prognose;2029;938903;481042;457862
497;5 tot 10 jaar;Prognose;2030;943580;483468;460112
498;5 tot 10 jaar;Prognose;2031;947636;485569;462068
499;5 tot 10 jaar;Prognose;2032;950907;487266;463641
500;5 tot 10 jaar;Prognose;2033;953699;488718;464981
501;5 tot 10 jaar;Prognose;2034;956014;489920;466094
502;5 tot 10 jaar;Prognose;2035;957641;490765;466876
503;5 tot 10 jaar;Prognose;2036;958752;491348;467404
504;5 tot 10 jaar;Prognose;2037;959253;491619;467634
505;5 tot 10 jaar;Prognose;2038;959034;491520;467515
506;5 tot 10 jaar;Prognose;2039;957919;490953;466966
507;5 tot 10 jaar;Prognose;2040;955827;489887;465940
508;5 tot 10 jaar;Prognose;2041;952805;488342;464463
509;5 tot 10 jaar;Prognose;2042;948985;486388;462598
510;5 tot 10 jaar;Prognose;2043;944534;484121;460413
511;5 tot 10 jaar;Prognose;2044;939726;481671;458055
512;5 tot 10 jaar;Prognose;2045;934813;479163;455650
513;5 tot 10 jaar;Prognose;2046;930040;476724;453315
514;5 tot 10 jaar;Prognose;2047;925647;474479;451168
515;5 tot 10 jaar;Prognose;2048;921831;472531;449300
516;5 tot 10 jaar;Prognose;2049;918707;470932;447775
517;5 tot 10 jaar;Prognose;2050;916406;469758;446649
518;5 tot 10 jaar;Prognose;2051;914989;469035;445954
519;5 tot 10 jaar;Prognose;2052;914494;468786;445708
520;5 tot 10 jaar;Prognose;2053;914904;469001;445904
521;5 tot 10 jaar;Prognose;2054;916152;469642;446510
522;5 tot 10 jaar;Prognose;2055;918119;470651;447468
523;5 tot 10 jaar;Prognose;2056;920654;471952;448702
524;5 tot 10 jaar;Prognose;2057;923594;473457;450137
525;5 tot 10 jaar;Prognose;2058;926763;475081;451683
526;5 tot 10 jaar;Prognose;2059;930019;476754;453265
527;5 tot 10 jaar;Prognose;2060;933230;478406;454824
528;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2013;948305;484964;463349
529;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2014;931795;476737;455058
530;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2015;921326;471589;449736
531;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2016;916001;468532;447469
532;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2017;907670;464149;443533
533;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2018;897920;459395;438525
534;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2019;883129;451558;431635
535;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2020;864624;442130;422468
536;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2021;847225;433774;413477
537;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2022;833144;426477;406667
538;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2023;824044;421919;402128
539;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2024;815552;417484;398068
540;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2025;811865;415696;396078
541;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2026;808245;414089;394157
542;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2027;808300;414038;394262
543;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2028;809132;414464;394707
544;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2029;810344;415090;395110
545;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2030;806503;413073;393218
546;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2031;804090;412179;391912
547;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2032;800457;410335;390121
548;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2033;798778;409202;389407
549;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2034;793904;406842;387062
550;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2035;788112;403832;384281
551;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2036;781197;400332;380868
552;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2037;776687;398203;378485
553;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2038;771665;395627;376038
554;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2039;763477;391283;372237
555;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2040;756058;387520;368538
556;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2041;750287;384560;365727
557;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2042;736606;377578;359028
558;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2043;733474;375927;357546
559;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2044;721283;369709;351575
560;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2045;709119;363555;345564
561;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2046;701949;360043;341906
562;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2047;695840;356801;339039
563;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2048;677646;347473;330218
564;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2049;671315;344309;327006
565;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2050;657887;337464;320423
566;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2051;650648;333502;317198
567;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2052;653406;334855;318551
568;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2053;653024;334950;318137
569;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2054;649483;333019;316447
570;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2055;635291;325649;309642
571;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2056;627092;321610;305487
572;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2057;627535;321951;305583
573;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2058;626986;321614;305372
574;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2059;627627;321799;305828
575;5 tot 10 jaar;Ondergrens 95%-prognose-interval;2060;623372;319645;303727
576;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2013;951209;486445;464763
577;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2014;938192;480023;458169
578;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2015;931780;476969;454811
579;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2016;930984;476259;454716
580;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2017;927568;474423;453145
581;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2018;927542;474747;452817
582;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2019;927699;474547;453162
583;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2020;932077;476812;455262
584;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2021;939612;481100;458608
585;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2022;954989;488981;466008
586;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2023;972171;497808;474329
587;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2024;989956;507104;482856
588;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2025;1008148;516452;491763
589;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2026;1020915;522804;498185
590;5 tot 10 jaar;Bovengrens 95%-prognose-interval;2027;1039665;532665;507186
