ID;RegioS;Perioden;TotaalJeugdzorgtrajectenInNatura_1;TotaalJeugdhulptrajectenInNatura_2;TotaalJeugdhulpZonderVerblijf_3;UitgevoerdDoorHetWijkOfBuurtteam_4;TotaalNietUitgevoerd_5;AmbulanteJeugdhulpOpLocatieAanbieder_6;DaghulpOpLocatieVanDeAanbieder_7;JeugdhulpInHetNetwerkVanDeJongere_8;TotaalJeugdhulpMetVerblijf_9;Pleegzorg_10;Gezinsgericht_11;GeslotenPlaatsing_12;AnderVerblijfBijJeugdhulpaanbieder_13;TotaalJeugdbeschermingstrajecten_14;TotaalOndertoezichtstelling_15;Ondertoezichtstelling_16;VoorlopigeOndertoezichtstelling_17;TotaalVoogdij_18;ReguliereVoogdij_19;VoorlopigeVoogdij_20;TijdelijkeVoogdij_21;TotaalJeugdreclasseringstrajecten_22;ToezichtEnBegeleidingGedwongenKader_23;ToezichtEnBegeleidingVrijwillig_24;IndividueleTrajectbegeleidingHardeKern_25;IndividueleTrajectbegeleidingCRIEM_26;ScholingsEnTrainingsprogramma_27;GedragsbeinvloedendeMaatregel_28;VoorbereidGedragsbeinvloedMaatregel_29
353;Midden-Noord-Brabant (CR);31 december 2022;9325.0;8465.0;7690.0;60.0;7630.0;5500.0;350.0;1780.0;775.0;430.0;90.0;20.0;230.0;755.0;495.0;485.0;10.0;260.0;250.0;;;105.0;100.0;;;;;;
354;Midden-Noord-Brabant (CR);30 juni 2023;8945.0;8110.0;7365.0;95.0;7270.0;5215.0;310.0;1745.0;745.0;410.0;95.0;20.0;220.0;720.0;475.0;470.0;;245.0;235.0;;;115.0;105.0;10.0;;;;;
355;Midden-Noord-Brabant (CR);31 december 2023;9460.0;8635.0;7920.0;90.0;7825.0;5550.0;400.0;1880.0;720.0;380.0;85.0;15.0;240.0;690.0;445.0;445.0;;245.0;230.0;;10.0;130.0;120.0;10.0;;;;;
356;Midden-Noord-Brabant (CR);30 juni 2024;10805.0;10025.0;9320.0;110.0;9210.0;6455.0;540.0;2210.0;705.0;385.0;85.0;15.0;220.0;650.0;420.0;420.0;;230.0;215.0;;10.0;125.0;110.0;15.0;;;;;
357;Noordoost-Noord-Brabant (CR);30 juni 2021;12680.0;11305.0;10380.0;1250.0;9130.0;6490.0;720.0;1920.0;925.0;365.0;175.0;35.0;350.0;1245.0;920.0;915.0;;325.0;315.0;;;130.0;115.0;10.0;;;;;
358;Noordoost-Noord-Brabant (CR);31 december 2021;12325.0;11040.0;10135.0;1340.0;8795.0;6105.0;710.0;1980.0;905.0;375.0;165.0;50.0;315.0;1170.0;850.0;840.0;10.0;320.0;315.0;;;120.0;110.0;10.0;;;;;
359;Noordoost-Noord-Brabant (CR);30 juni 2022;13560.0;12350.0;11265.0;1255.0;10010.0;7140.0;760.0;2110.0;1085.0;465.0;180.0;55.0;385.0;1085.0;785.0;775.0;10.0;300.0;300.0;;;125.0;110.0;10.0;;;;;
360;Noordoost-Noord-Brabant (CR);31 december 2022;14440.0;13275.0;12205.0;1150.0;11055.0;8035.0;785.0;2235.0;1075.0;470.0;180.0;65.0;355.0;1030.0;735.0;730.0;;300.0;295.0;;;135.0;125.0;;;;;;
361;Noordoost-Noord-Brabant (CR);30 juni 2023;14290.0;13185.0;12135.0;1215.0;10915.0;7645.0;825.0;2450.0;1050.0;485.0;215.0;25.0;325.0;975.0;690.0;685.0;;285.0;285.0;;;130.0;125.0;;;;;;
362;Noordoost-Noord-Brabant (CR);31 december 2023;14720.0;13590.0;12550.0;1320.0;11230.0;7880.0;755.0;2595.0;1040.0;475.0;190.0;30.0;345.0;985.0;700.0;685.0;15.0;285.0;280.0;;;145.0;135.0;10.0;;;;;
363;Noordoost-Noord-Brabant (CR);30 juni 2024;15420.0;14290.0;13250.0;1310.0;11940.0;8345.0;825.0;2770.0;1045.0;465.0;195.0;25.0;355.0;970.0;690.0;690.0;;275.0;275.0;;;160.0;150.0;10.0;;;;;
364;Zuidoost-Noord-Brabant (CR);30 juni 2021;15010.0;13690.0;12470.0;590.0;11885.0;8920.0;785.0;2180.0;1220.0;550.0;175.0;25.0;465.0;1145.0;850.0;835.0;10.0;295.0;290.0;;;175.0;160.0;15.0;;;;;
365;Zuidoost-Noord-Brabant (CR);31 december 2021;14755.0;13510.0;12290.0;540.0;11755.0;8610.0;780.0;2365.0;1215.0;525.0;195.0;35.0;460.0;1070.0;785.0;775.0;10.0;290.0;280.0;;;175.0;155.0;15.0;;;;;
366;Zuidoost-Noord-Brabant (CR);30 juni 2022;15110.0;13905.0;12670.0;665.0;12005.0;9260.0;850.0;1895.0;1235.0;515.0;195.0;25.0;500.0;1045.0;720.0;715.0;;325.0;315.0;;;160.0;150.0;;;;;;
367;Zuidoost-Noord-Brabant (CR);31 december 2022;16280.0;15140.0;13940.0;645.0;13295.0;10315.0;875.0;2110.0;1200.0;500.0;190.0;25.0;485.0;975.0;650.0;635.0;15.0;330.0;320.0;;;165.0;145.0;15.0;;;;;
368;Zuidoost-Noord-Brabant (CR);30 juni 2023;16465.0;15380.0;14215.0;705.0;13510.0;10430.0;895.0;2185.0;1165.0;505.0;195.0;30.0;430.0;915.0;600.0;600.0;;315.0;310.0;;;170.0;145.0;15.0;;;;;
369;Zuidoost-Noord-Brabant (CR);31 december 2023;17270.0;16170.0;15010.0;745.0;14270.0;10985.0;910.0;2375.0;1155.0;490.0;200.0;30.0;435.0;930.0;620.0;610.0;10.0;305.0;300.0;;;175.0;160.0;15.0;;;;;
370;Zuidoost-Noord-Brabant (CR);30 juni 2024;18490.0;17345.0;16190.0;770.0;15415.0;11900.0;1025.0;2495.0;1155.0;480.0;205.0;30.0;440.0;960.0;655.0;645.0;;310.0;295.0;10.0;;185.0;175.0;10.0;;;;;
371;Noord-Limburg (CR);30 juni 2021;5995.0;5275.0;4840.0;10.0;4830.0;3600.0;450.0;785.0;430.0;200.0;35.0;10.0;190.0;640.0;505.0;505.0;;135.0;130.0;;;80.0;70.0;;;;;;
372;Noord-Limburg (CR);31 december 2021;6020.0;5340.0;4910.0;15.0;4895.0;3640.0;455.0;800.0;430.0;200.0;40.0;10.0;180.0;595.0;460.0;460.0;;135.0;135.0;;;85.0;75.0;;;;;;
373;Noord-Limburg (CR);30 juni 2022;6080.0;5425.0;4935.0;;4930.0;3585.0;540.0;805.0;490.0;220.0;40.0;15.0;215.0;575.0;435.0;430.0;;140.0;135.0;;;80.0;65.0;;;;;;
374;Noord-Limburg (CR);31 december 2022;5950.0;5300.0;4820.0;10.0;4810.0;3450.0;550.0;810.0;480.0;230.0;40.0;25.0;185.0;580.0;435.0;435.0;;140.0;135.0;;;70.0;60.0;;10.0;;;;
375;Noord-Limburg (CR);30 juni 2023;6255.0;5615.0;5115.0;;5105.0;3725.0;575.0;810.0;500.0;220.0;40.0;40.0;205.0;570.0;430.0;425.0;;140.0;135.0;;;70.0;65.0;;;;;;
376;Noord-Limburg (CR);31 december 2023;6310.0;5700.0;5195.0;10.0;5190.0;3850.0;540.0;800.0;505.0;200.0;55.0;40.0;210.0;545.0;410.0;410.0;;135.0;130.0;;;65.0;55.0;10.0;;;;;
377;Noord-Limburg (CR);30 juni 2024;6560.0;5975.0;5515.0;15.0;5500.0;4090.0;540.0;870.0;460.0;190.0;55.0;30.0;185.0;520.0;395.0;395.0;;125.0;120.0;;;65.0;60.0;;;;;;
378;Midden-Limburg (CR);30 juni 2021;7045.0;6520.0;6120.0;2425.0;3700.0;2755.0;320.0;620.0;400.0;200.0;30.0;15.0;155.0;480.0;325.0;325.0;;150.0;150.0;;;45.0;40.0;;;;;;
379;Midden-Limburg (CR);31 december 2021;6965.0;6440.0;6055.0;2225.0;3835.0;2805.0;360.0;670.0;385.0;195.0;25.0;15.0;145.0;480.0;330.0;320.0;;155.0;150.0;;;45.0;35.0;;;;;;
380;Midden-Limburg (CR);30 juni 2022;6985.0;6490.0;6040.0;2195.0;3845.0;2840.0;415.0;590.0;450.0;220.0;20.0;15.0;190.0;445.0;325.0;325.0;;120.0;120.0;;;50.0;40.0;;;;;;
381;Midden-Limburg (CR);31 december 2022;6715.0;6230.0;5790.0;1990.0;3800.0;2755.0;435.0;605.0;440.0;215.0;20.0;25.0;175.0;435.0;315.0;315.0;;120.0;120.0;;;50.0;45.0;;;;;;
382;Midden-Limburg (CR);30 juni 2023;6970.0;6490.0;5990.0;2055.0;3935.0;2845.0;460.0;630.0;500.0;205.0;25.0;30.0;240.0;435.0;325.0;315.0;10.0;110.0;110.0;;;45.0;40.0;;;;;;
383;Midden-Limburg (CR);31 december 2023;6820.0;6335.0;5860.0;1950.0;3910.0;2855.0;445.0;610.0;475.0;200.0;25.0;30.0;225.0;430.0;315.0;315.0;;115.0;115.0;;;50.0;40.0;;;;;;
384;Midden-Limburg (CR);30 juni 2024;7200.0;6715.0;6235.0;2025.0;4215.0;3065.0;465.0;685.0;480.0;200.0;20.0;35.0;225.0;430.0;320.0;320.0;;110.0;105.0;;;55.0;45.0;;;;;;
385;Zuid-Limburg (CR);30 juni 2021;15940.0;14505.0;12990.0;145.0;12845.0;10145.0;795.0;1905.0;1515.0;790.0;180.0;45.0;500.0;1230.0;900.0;895.0;;330.0;330.0;;;205.0;170.0;10.0;25.0;;;;
386;Zuid-Limburg (CR);31 december 2021;16110.0;14745.0;13240.0;55.0;13185.0;10475.0;820.0;1890.0;1510.0;755.0;175.0;40.0;535.0;1180.0;850.0;845.0;;330.0;325.0;;;180.0;150.0;15.0;15.0;;;;
387;Zuid-Limburg (CR);30 juni 2022;14275.0;12975.0;11475.0;45.0;11425.0;8620.0;835.0;1970.0;1500.0;770.0;150.0;45.0;535.0;1120.0;790.0;785.0;;330.0;330.0;;;185.0;155.0;20.0;;;;;
388;Zuid-Limburg (CR);31 december 2022;14185.0;12950.0;11495.0;55.0;11445.0;8605.0;830.0;2005.0;1455.0;765.0;165.0;35.0;490.0;1050.0;720.0;710.0;10.0;330.0;325.0;;;185.0;155.0;10.0;20.0;;;;
389;Zuid-Limburg (CR);30 juni 2023;13435.0;12250.0;10765.0;255.0;10505.0;7965.0;880.0;1665.0;1490.0;755.0;190.0;45.0;500.0;1000.0;675.0;675.0;;320.0;320.0;;;185.0;145.0;15.0;25.0;;;;
390;Zuid-Limburg (CR);31 december 2023;13465.0;12275.0;10855.0;460.0;10395.0;8135.0;750.0;1510.0;1420.0;740.0;190.0;40.0;450.0;1000.0;690.0;685.0;;310.0;310.0;;;190.0;150.0;20.0;20.0;;;;
391;Zuid-Limburg (CR);30 juni 2024;14530.0;13335.0;11880.0;470.0;11410.0;9000.0;765.0;1650.0;1455.0;740.0;225.0;30.0;460.0;1005.0;675.0;670.0;;330.0;325.0;;;195.0;150.0;20.0;20.0;;;;
392;Flevoland (CR);30 juni 2021;9420.0;8195.0;7330.0;15.0;7315.0;5700.0;635.0;980.0;865.0;465.0;105.0;60.0;240.0;1060.0;700.0;670.0;30.0;360.0;340.0;;15.0;165.0;135.0;15.0;15.0;;;;
393;Flevoland (CR);31 december 2021;9890.0;8675.0;7765.0;20.0;7745.0;5935.0;650.0;1155.0;910.0;465.0;105.0;60.0;280.0;1040.0;690.0;665.0;25.0;350.0;335.0;;15.0;175.0;150.0;10.0;10.0;;;;
394;Flevoland (CR);30 juni 2022;10030.0;8745.0;7715.0;30.0;7685.0;6065.0;700.0;920.0;1030.0;585.0;125.0;45.0;280.0;1080.0;730.0;710.0;20.0;350.0;335.0;;20.0;200.0;165.0;20.0;10.0;;;;
395;Flevoland (CR);31 december 2022;10205.0;8930.0;7925.0;50.0;7875.0;6235.0;720.0;920.0;1005.0;570.0;125.0;35.0;270.0;1090.0;740.0;725.0;15.0;350.0;325.0;;20.0;185.0;155.0;20.0;15.0;;;;
396;Flevoland (CR);30 juni 2023;10300.0;9070.0;8075.0;65.0;8010.0;6185.0;885.0;935.0;995.0;550.0;130.0;50.0;270.0;1025.0;710.0;690.0;15.0;320.0;300.0;;15.0;205.0;170.0;25.0;10.0;;;;
397;Flevoland (CR);31 december 2023;10785.0;9590.0;8590.0;60.0;8530.0;6630.0;910.0;990.0;1000.0;540.0;120.0;50.0;285.0;980.0;670.0;650.0;20.0;310.0;290.0;;15.0;215.0;185.0;20.0;;;;;
398;Flevoland (CR);30 juni 2024;11380.0;10210.0;9215.0;55.0;9160.0;7345.0;840.0;975.0;995.0;540.0;130.0;50.0;280.0;950.0;655.0;635.0;20.0;295.0;275.0;;15.0;220.0;190.0;20.0;10.0;;;;
399;Aa en Hunze;30 juni 2021;525.0;470.0;420.0;15.0;410.0;340.0;10.0;55.0;50.0;35.0;;;10.0;55.0;25.0;25.0;;30.0;30.0;;;;;;;;;;
400;Aa en Hunze;31 december 2021;515.0;465.0;410.0;10.0;400.0;340.0;15.0;50.0;50.0;35.0;;;15.0;50.0;20.0;20.0;;30.0;30.0;;;;;;;;;;
401;Aa en Hunze;30 juni 2022;545.0;500.0;460.0;;455.0;385.0;15.0;50.0;40.0;25.0;10.0;;10.0;40.0;25.0;25.0;;15.0;15.0;;;;;;;;;;
402;Aa en Hunze;31 december 2022;565.0;520.0;465.0;;460.0;390.0;15.0;50.0;55.0;25.0;20.0;;10.0;45.0;30.0;30.0;;15.0;15.0;;;;;;;;;;
403;Aa en Hunze;30 juni 2023;505.0;475.0;415.0;;410.0;340.0;20.0;50.0;60.0;20.0;25.0;;10.0;30.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
404;Aa en Hunze;31 december 2023;495.0;465.0;405.0;;400.0;345.0;15.0;40.0;60.0;20.0;30.0;;15.0;25.0;10.0;10.0;;15.0;15.0;;;;;;;;;;
405;Aa en Hunze;30 juni 2024;510.0;480.0;420.0;;420.0;355.0;15.0;45.0;55.0;20.0;25.0;;10.0;25.0;15.0;15.0;;15.0;10.0;;;;;;;;;;
406;Aalsmeer;30 juni 2021;540.0;505.0;460.0;;455.0;345.0;30.0;85.0;45.0;25.0;10.0;;10.0;30.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
407;Aalsmeer;31 december 2021;580.0;540.0;495.0;;490.0;360.0;25.0;105.0;45.0;25.0;10.0;;15.0;35.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
408;Aalsmeer;30 juni 2022;670.0;635.0;590.0;;590.0;385.0;35.0;170.0;45.0;20.0;;;20.0;25.0;15.0;15.0;;10.0;10.0;;;10.0;10.0;;;;;;
409;Aalsmeer;31 december 2022;755.0;725.0;675.0;;675.0;460.0;35.0;180.0;45.0;20.0;;;20.0;25.0;15.0;15.0;;10.0;10.0;;;10.0;10.0;;;;;;
410;Aalsmeer;30 juni 2023;770.0;735.0;690.0;;690.0;495.0;35.0;160.0;45.0;15.0;;;20.0;25.0;15.0;15.0;;10.0;;;;10.0;10.0;;;;;;
411;Aalsmeer;31 december 2023;835.0;795.0;755.0;;755.0;560.0;35.0;160.0;40.0;15.0;;;15.0;30.0;20.0;20.0;;10.0;10.0;;;10.0;10.0;;;;;;
412;Aalsmeer;30 juni 2024;860.0;825.0;780.0;;780.0;570.0;45.0;165.0;45.0;20.0;;;15.0;30.0;20.0;20.0;;10.0;;;;;;;;;;;
413;Aalten;30 juni 2021;625.0;570.0;520.0;125.0;395.0;220.0;45.0;130.0;50.0;15.0;10.0;;25.0;50.0;40.0;40.0;;10.0;10.0;;;;;;;;;;
414;Aalten;31 december 2021;635.0;590.0;535.0;135.0;400.0;230.0;40.0;135.0;55.0;15.0;10.0;;30.0;40.0;30.0;30.0;;10.0;10.0;;;;;;;;;;
415;Aalten;30 juni 2022;615.0;585.0;520.0;110.0;410.0;240.0;50.0;120.0;60.0;15.0;15.0;;30.0;30.0;30.0;30.0;;;;;;;;;;;;;
416;Aalten;31 december 2022;665.0;630.0;560.0;130.0;430.0;225.0;70.0;140.0;70.0;15.0;15.0;;30.0;35.0;30.0;30.0;;;;;;;;;;;;;
417;Aalten;30 juni 2023;630.0;595.0;540.0;110.0;430.0;215.0;75.0;135.0;55.0;15.0;15.0;;30.0;30.0;30.0;30.0;;;;;;;;;;;;;
418;Aalten;31 december 2023;645.0;615.0;565.0;130.0;435.0;205.0;75.0;155.0;55.0;15.0;15.0;;25.0;25.0;25.0;25.0;;;;;;;;;;;;;
419;Aalten;30 juni 2024;665.0;635.0;585.0;135.0;445.0;220.0;70.0;155.0;50.0;10.0;15.0;;25.0;20.0;20.0;20.0;;;;;;;;;;;;;
420;Achtkarspelen;30 juni 2021;675.0;570.0;490.0;;485.0;320.0;60.0;105.0;80.0;45.0;25.0;;10.0;105.0;60.0;60.0;;45.0;45.0;;;;;;;;;;
421;Achtkarspelen;31 december 2021;650.0;545.0;475.0;;470.0;315.0;60.0;100.0;70.0;40.0;25.0;;;105.0;60.0;60.0;;45.0;45.0;;;;;;;;;;
422;Achtkarspelen;30 juni 2022;615.0;550.0;495.0;;495.0;325.0;50.0;115.0;60.0;25.0;15.0;;20.0;60.0;45.0;45.0;;15.0;15.0;;;;;;;;;;
423;Achtkarspelen;31 december 2022;605.0;555.0;495.0;;495.0;325.0;45.0;125.0;60.0;25.0;10.0;;25.0;45.0;30.0;30.0;;15.0;15.0;;;;;;;;;;
424;Achtkarspelen;30 juni 2023;625.0;575.0;525.0;;520.0;345.0;40.0;135.0;50.0;20.0;15.0;;15.0;45.0;25.0;25.0;;15.0;15.0;;;;;;;;;;
425;Achtkarspelen;31 december 2023;625.0;575.0;515.0;;510.0;330.0;30.0;150.0;60.0;20.0;20.0;;20.0;45.0;30.0;30.0;;20.0;15.0;;;;;;;;;;
426;Achtkarspelen;30 juni 2024;625.0;565.0;490.0;;490.0;300.0;40.0;150.0;75.0;20.0;20.0;;30.0;50.0;30.0;30.0;;20.0;15.0;;;;;;;;;;
427;Alblasserdam;30 juni 2021;630.0;580.0;540.0;260.0;280.0;170.0;30.0;80.0;45.0;25.0;15.0;;;45.0;25.0;25.0;;20.0;20.0;;;;;;;;;;
428;Alblasserdam;31 december 2021;630.0;585.0;540.0;290.0;250.0;145.0;30.0;75.0;40.0;25.0;10.0;;;45.0;25.0;20.0;;20.0;20.0;;;;;;;;;;
429;Alblasserdam;30 juni 2022;630.0;590.0;540.0;280.0;260.0;195.0;10.0;55.0;50.0;30.0;10.0;;10.0;35.0;25.0;25.0;;;;;;;;;;;;;
430;Alblasserdam;31 december 2022;645.0;600.0;550.0;270.0;280.0;195.0;20.0;65.0;50.0;30.0;10.0;;;40.0;30.0;25.0;;;;;;;;;;;;;
431;Alblasserdam;30 juni 2023;610.0;575.0;535.0;245.0;285.0;200.0;20.0;70.0;45.0;25.0;;;10.0;30.0;25.0;25.0;;;;;;;;;;;;;
432;Alblasserdam;31 december 2023;625.0;595.0;550.0;250.0;300.0;210.0;20.0;75.0;45.0;25.0;;;10.0;30.0;25.0;25.0;;;;;;;;;;;;;
433;Alblasserdam;30 juni 2024;665.0;630.0;580.0;245.0;335.0;240.0;20.0;75.0;50.0;25.0;10.0;;15.0;30.0;25.0;25.0;;;;;;;;;;;;;
434;Albrandswaard;30 juni 2021;345.0;305.0;285.0;;280.0;220.0;15.0;45.0;20.0;15.0;;;;30.0;15.0;15.0;;15.0;15.0;;;10.0;;;;;;;
435;Albrandswaard;31 december 2021;375.0;335.0;315.0;;310.0;255.0;10.0;45.0;20.0;15.0;;;;35.0;20.0;20.0;;15.0;10.0;;;;;;;;;;
436;Albrandswaard;30 juni 2022;360.0;330.0;320.0;;315.0;270.0;15.0;30.0;10.0;;;;;25.0;15.0;15.0;;10.0;10.0;;;;;;;;;;
437;Albrandswaard;31 december 2022;370.0;335.0;315.0;;310.0;275.0;20.0;20.0;20.0;10.0;;;;25.0;15.0;15.0;;10.0;10.0;;;;;;;;;;
438;Albrandswaard;30 juni 2023;455.0;425.0;400.0;;400.0;340.0;25.0;35.0;20.0;;;;15.0;20.0;15.0;15.0;;10.0;10.0;;;;;;;;;;
439;Albrandswaard;31 december 2023;490.0;460.0;445.0;;445.0;370.0;30.0;45.0;15.0;;;;10.0;20.0;15.0;15.0;;10.0;10.0;;;10.0;10.0;;;;;;
440;Albrandswaard;30 juni 2024;500.0;470.0;460.0;;460.0;385.0;30.0;45.0;15.0;;;;;25.0;15.0;15.0;;10.0;10.0;;;;;;;;;;
441;Alkmaar;30 juni 2021;2780.0;2525.0;2280.0;;2280.0;1580.0;195.0;500.0;245.0;140.0;20.0;;80.0;230.0;185.0;185.0;;40.0;35.0;;;30.0;25.0;;;;;;
442;Alkmaar;31 december 2021;2835.0;2580.0;2350.0;;2345.0;1685.0;180.0;485.0;225.0;135.0;20.0;;70.0;230.0;190.0;185.0;;40.0;35.0;;;30.0;25.0;;;;;;
443;Alkmaar;30 juni 2022;2625.0;2360.0;2145.0;10.0;2140.0;1525.0;220.0;390.0;215.0;120.0;25.0;;70.0;235.0;180.0;180.0;;55.0;50.0;;;30.0;25.0;;;;;;
444;Alkmaar;31 december 2022;2470.0;2230.0;2010.0;;2005.0;1480.0;200.0;325.0;220.0;110.0;30.0;;75.0;220.0;165.0;160.0;;55.0;55.0;;;25.0;20.0;;;;;;
445;Alkmaar;30 juni 2023;2925.0;2675.0;2455.0;15.0;2440.0;1905.0;205.0;330.0;225.0;110.0;30.0;;80.0;215.0;155.0;150.0;;60.0;60.0;;;35.0;30.0;;;;;;
446;Alkmaar;31 december 2023;2970.0;2730.0;2500.0;15.0;2485.0;1950.0;190.0;345.0;230.0;110.0;25.0;;85.0;210.0;150.0;150.0;;60.0;60.0;;;30.0;25.0;;;;;;
447;Alkmaar;30 juni 2024;3185.0;2915.0;2720.0;15.0;2705.0;2075.0;210.0;420.0;200.0;105.0;30.0;;65.0;235.0;170.0;165.0;;65.0;65.0;;;35.0;35.0;;;;;;
448;Almelo;30 juni 2021;2095.0;1835.0;1530.0;25.0;1505.0;865.0;195.0;445.0;305.0;120.0;65.0;;120.0;230.0;175.0;175.0;;50.0;50.0;;;35.0;30.0;;;;;;
449;Almelo;31 december 2021;2195.0;1935.0;1620.0;25.0;1595.0;925.0;200.0;475.0;315.0;115.0;70.0;;125.0;230.0;185.0;180.0;;45.0;45.0;;;30.0;25.0;;;;;;
450;Almelo;30 juni 2022;2320.0;2005.0;1680.0;40.0;1640.0;940.0;200.0;500.0;325.0;140.0;75.0;;105.0;280.0;170.0;170.0;;110.0;110.0;;;35.0;25.0;10.0;;;;;
451;Almelo;31 december 2022;2240.0;1955.0;1645.0;35.0;1610.0;950.0;210.0;455.0;310.0;140.0;70.0;;100.0;255.0;150.0;140.0;10.0;105.0;105.0;;;30.0;25.0;;;;;;
452;Almelo;30 juni 2023;2370.0;2080.0;1745.0;25.0;1720.0;1060.0;195.0;465.0;335.0;150.0;70.0;;110.0;255.0;150.0;150.0;;105.0;105.0;;;35.0;30.0;;;;;;
453;Almelo;31 december 2023;2415.0;2130.0;1795.0;20.0;1775.0;1110.0;200.0;470.0;335.0;145.0;70.0;;115.0;245.0;150.0;145.0;;100.0;100.0;;;35.0;30.0;;;;;;
454;Almelo;30 juni 2024;2455.0;2185.0;1865.0;15.0;1850.0;1195.0;210.0;445.0;320.0;145.0;65.0;;105.0;230.0;135.0;135.0;;95.0;95.0;;;40.0;35.0;;;;;;
455;Almere;30 juni 2021;4665.0;4145.0;3760.0;10.0;3755.0;3115.0;220.0;415.0;385.0;215.0;40.0;35.0;95.0;420.0;315.0;300.0;15.0;105.0;95.0;;10.0;95.0;80.0;;10.0;;;;
456;Almere;31 december 2021;5095.0;4570.0;4155.0;10.0;4145.0;3370.0;230.0;540.0;415.0;210.0;40.0;40.0;125.0;420.0;320.0;305.0;15.0;100.0;90.0;;10.0;105.0;90.0;;;;;;
457;Almere;30 juni 2022;5240.0;4610.0;4140.0;10.0;4130.0;3315.0;345.0;470.0;470.0;275.0;40.0;25.0;125.0;505.0;350.0;340.0;15.0;150.0;135.0;;15.0;130.0;110.0;15.0;;;;;
458;Almere;31 december 2022;5320.0;4690.0;4245.0;15.0;4225.0;3375.0;400.0;450.0;450.0;270.0;50.0;20.0;110.0;510.0;365.0;355.0;;150.0;130.0;;15.0;120.0;95.0;15.0;10.0;;;;
459;Almere;30 juni 2023;5600.0;4975.0;4530.0;25.0;4505.0;3535.0;525.0;450.0;445.0;250.0;50.0;30.0;120.0;495.0;355.0;345.0;10.0;140.0;125.0;;15.0;130.0;100.0;20.0;;;;;
460;Almere;31 december 2023;5945.0;5325.0;4865.0;25.0;4845.0;3825.0;535.0;480.0;460.0;245.0;50.0;30.0;135.0;475.0;335.0;330.0;;140.0;125.0;;15.0;145.0;125.0;10.0;;;;;
461;Almere;30 juni 2024;6325.0;5735.0;5285.0;15.0;5270.0;4355.0;460.0;455.0;450.0;250.0;40.0;30.0;130.0;455.0;325.0;310.0;15.0;135.0;120.0;;15.0;135.0;115.0;15.0;10.0;;;;
462;Alphen aan den Rijn;30 juni 2021;2825.0;2580.0;2375.0;375.0;2000.0;1845.0;80.0;75.0;205.0;110.0;40.0;10.0;45.0;215.0;135.0;130.0;;80.0;75.0;;;35.0;30.0;;;;;;
463;Alphen aan den Rijn;31 december 2021;2940.0;2695.0;2475.0;25.0;2450.0;2245.0;125.0;85.0;220.0;115.0;40.0;15.0;55.0;215.0;135.0;130.0;;80.0;80.0;;;30.0;25.0;;;;;;
464;Alphen aan den Rijn;30 juni 2022;2955.0;2755.0;2490.0;30.0;2460.0;2235.0;120.0;105.0;260.0;135.0;55.0;15.0;55.0;180.0;145.0;145.0;;35.0;35.0;;;25.0;20.0;;;;;;
465;Alphen aan den Rijn;31 december 2022;3345.0;3160.0;2880.0;175.0;2705.0;2435.0;130.0;135.0;285.0;140.0;60.0;20.0;65.0;155.0;120.0;120.0;;35.0;35.0;;;30.0;25.0;;;;;;
466;Alphen aan den Rijn;30 juni 2023;3810.0;3630.0;3360.0;905.0;2455.0;2140.0;185.0;130.0;270.0;135.0;55.0;;75.0;150.0;110.0;110.0;;40.0;40.0;;;30.0;25.0;;;;;;
467;Alphen aan den Rijn;31 december 2023;3720.0;3555.0;3270.0;1090.0;2180.0;1845.0;190.0;140.0;285.0;140.0;60.0;;80.0;140.0;100.0;95.0;;40.0;35.0;;;25.0;20.0;;;;;;
468;Alphen aan den Rijn;30 juni 2024;1710.0;1555.0;1345.0;10.0;1335.0;1045.0;80.0;210.0;210.0;85.0;60.0;;60.0;130.0;95.0;95.0;;35.0;35.0;;;30.0;25.0;;;;;;
469;Alphen-Chaam;30 juni 2021;145.0;130.0;120.0;;120.0;95.0;;20.0;10.0;;;;;15.0;;;;10.0;10.0;;;;;;;;;;
470;Alphen-Chaam;31 december 2021;160.0;150.0;145.0;;145.0;115.0;;20.0;;;;;;10.0;;;;;;;;;;;;;;;
471;Alphen-Chaam;30 juni 2022;160.0;150.0;145.0;;145.0;120.0;;20.0;;;;;;10.0;;;;;;;;;;;;;;;
472;Alphen-Chaam;31 december 2022;145.0;140.0;135.0;;135.0;110.0;;15.0;;;;;;10.0;;;;;;;;;;;;;;;
473;Alphen-Chaam;30 juni 2023;155.0;145.0;145.0;;140.0;115.0;;20.0;;;;;;10.0;;;;;;;;;;;;;;;
474;Alphen-Chaam;31 december 2023;155.0;145.0;140.0;;140.0;115.0;;15.0;;;;;;10.0;;;;;;;;;;;;;;;
475;Alphen-Chaam;30 juni 2024;170.0;165.0;160.0;;155.0;135.0;;15.0;;;;;;;;;;;;;;;;;;;;;
476;Altena;30 juni 2021;1135.0;1025.0;940.0;20.0;920.0;690.0;45.0;185.0;85.0;45.0;15.0;;25.0;105.0;55.0;55.0;;55.0;55.0;;;;;;;;;;
477;Altena;31 december 2021;1060.0;950.0;875.0;15.0;860.0;630.0;45.0;185.0;80.0;40.0;15.0;;20.0;105.0;45.0;45.0;;60.0;55.0;;;;;;;;;;
