ID;Goederensoorten;WereldEUEnNietEU;Perioden;Invoerwaarde_1;Invoerhoeveelheid_2;Uitvoerwaarde_3;Uitvoerhoeveelheid_4;EenheidVanGoederensoort_5
1679;0101210000 Fokpaarden van zuiver ras;Niet-EU;2019 september;145.0;20.0;3047.0;70.0;stuks                    
1680;0101210000 Fokpaarden van zuiver ras;Niet-EU;2019 oktober;80.0;9.0;5020.0;133.0;stuks                    
1681;0101210000 Fokpaarden van zuiver ras;Niet-EU;2019 november;375.0;30.0;2355.0;92.0;stuks                    
1682;0101210000 Fokpaarden van zuiver ras;Niet-EU;2019 december;383.0;16.0;4992.0;58.0;stuks                    
1683;0101210000 Fokpaarden van zuiver ras;Niet-EU;2019;4710.0;317.0;36421.0;955.0;stuks                    
1684;0101210000 Fokpaarden van zuiver ras;Niet-EU;2020 januari;271.0;40.0;6499.0;269.0;stuks                    
1685;0101210000 Fokpaarden van zuiver ras;Niet-EU;2020 februari;141.0;24.0;3955.0;401.0;stuks                    
1686;0101210000 Fokpaarden van zuiver ras;Niet-EU;2020 maart;580.0;29.0;1858.0;115.0;stuks                    
1687;0101210000 Fokpaarden van zuiver ras;Niet-EU;2020 april;45.0;6.0;466.0;13.0;stuks                    
1688;0101210000 Fokpaarden van zuiver ras;Niet-EU;2020 mei;139.0;13.0;1396.0;136.0;stuks                    
1689;0101210000 Fokpaarden van zuiver ras;Niet-EU;2020 juni;65.0;13.0;1551.0;133.0;stuks                    
1690;0101210000 Fokpaarden van zuiver ras;Niet-EU;2020 juli;89.0;14.0;2469.0;346.0;stuks                    
1691;0101210000 Fokpaarden van zuiver ras;Niet-EU;2020 augustus;101.0;19.0;1348.0;182.0;stuks                    
1692;0101210000 Fokpaarden van zuiver ras;Niet-EU;2020 september;211.0;22.0;1628.0;86.0;stuks                    
1693;0101210000 Fokpaarden van zuiver ras;Niet-EU;2020 oktober;295.0;15.0;4186.0;188.0;stuks                    
1694;0101210000 Fokpaarden van zuiver ras;Niet-EU;2020 november;166.0;17.0;13584.0;219.0;stuks                    
1695;0101210000 Fokpaarden van zuiver ras;Niet-EU;2020 december;696.0;31.0;5088.0;413.0;stuks                    
1696;0101210000 Fokpaarden van zuiver ras;Niet-EU;2020;2799.0;243.0;44028.0;2501.0;stuks                    
1697;0101210000 Fokpaarden van zuiver ras;Niet-EU;2021 januari;286.0;22.0;3129.0;56.0;stuks                    
1698;0101210000 Fokpaarden van zuiver ras;Niet-EU;2021 februari;512.0;19.0;1886.0;101.0;stuks                    
1699;0101210000 Fokpaarden van zuiver ras;Niet-EU;2021 maart;580.0;30.0;2049.0;69.0;stuks                    
1700;0101210000 Fokpaarden van zuiver ras;Niet-EU;2021 april;143.0;38.0;1577.0;109.0;stuks                    
1701;0101210000 Fokpaarden van zuiver ras;Niet-EU;2021 mei;144.0;26.0;2272.0;103.0;stuks                    
1702;0101210000 Fokpaarden van zuiver ras;Niet-EU;2021 juni;170.0;40.0;1282.0;77.0;stuks                    
1703;0101210000 Fokpaarden van zuiver ras;Niet-EU;2021 juli;160.0;30.0;2779.0;90.0;stuks                    
1704;0101210000 Fokpaarden van zuiver ras;Niet-EU;2021 augustus;126.0;18.0;4991.0;107.0;stuks                    
1705;0101210000 Fokpaarden van zuiver ras;Niet-EU;2021 september;355.0;36.0;2165.0;131.0;stuks                    
1706;0101210000 Fokpaarden van zuiver ras;Niet-EU;2021 oktober;167.0;21.0;4170.0;317.0;stuks                    
1707;0101210000 Fokpaarden van zuiver ras;Niet-EU;2021 november;668.0;54.0;5354.0;146.0;stuks                    
1708;0101210000 Fokpaarden van zuiver ras;Niet-EU;2021 december;953.0;42.0;10131.0;253.0;stuks                    
1709;0101210000 Fokpaarden van zuiver ras;Niet-EU;2021;4263.0;376.0;41785.0;1559.0;stuks                    
1710;0101210000 Fokpaarden van zuiver ras;Niet-EU;2022 januari;268.0;37.0;3651.0;90.0;stuks                    
1711;0101210000 Fokpaarden van zuiver ras;Niet-EU;2022 februari;158.0;26.0;4015.0;93.0;stuks                    
1712;0101210000 Fokpaarden van zuiver ras;Niet-EU;2022 maart;201.0;43.0;2642.0;175.0;stuks                    
1713;0101210000 Fokpaarden van zuiver ras;Niet-EU;2022 april;130.0;40.0;4002.0;188.0;stuks                    
1714;0101210000 Fokpaarden van zuiver ras;Niet-EU;2022 mei;98.0;48.0;944.0;84.0;stuks                    
1715;0101210000 Fokpaarden van zuiver ras;Niet-EU;2022 juni;295.0;31.0;1436.0;119.0;stuks                    
1716;0101210000 Fokpaarden van zuiver ras;Niet-EU;2022 juli;75.0;12.0;2144.0;93.0;stuks                    
1717;0101210000 Fokpaarden van zuiver ras;Niet-EU;2022 augustus;56.0;16.0;3047.0;146.0;stuks                    
1718;0101210000 Fokpaarden van zuiver ras;Niet-EU;2022 januari-augustus;1281.0;253.0;21881.0;988.0;stuks                    
1719;0101291000 Slachtpaarden;Totaal landen;2008 januari;;;;;                         
1720;0101291000 Slachtpaarden;Totaal landen;2008 februari;;;;;                         
1721;0101291000 Slachtpaarden;Totaal landen;2008 maart;;;;;                         
1722;0101291000 Slachtpaarden;Totaal landen;2008 april;;;;;                         
1723;0101291000 Slachtpaarden;Totaal landen;2008 mei;;;;;                         
1724;0101291000 Slachtpaarden;Totaal landen;2008 juni;;;;;                         
1725;0101291000 Slachtpaarden;Totaal landen;2008 juli;;;;;                         
1726;0101291000 Slachtpaarden;Totaal landen;2008 augustus;;;;;                         
1727;0101291000 Slachtpaarden;Totaal landen;2008 september;;;;;                         
1728;0101291000 Slachtpaarden;Totaal landen;2008 oktober;;;;;                         
1729;0101291000 Slachtpaarden;Totaal landen;2008 november;;;;;                         
1730;0101291000 Slachtpaarden;Totaal landen;2008 december;;;;;                         
1731;0101291000 Slachtpaarden;Totaal landen;2008;;;;;                         
1732;0101291000 Slachtpaarden;Totaal landen;2009 januari;;;;;                         
1733;0101291000 Slachtpaarden;Totaal landen;2009 februari;;;;;                         
1734;0101291000 Slachtpaarden;Totaal landen;2009 maart;;;;;                         
1735;0101291000 Slachtpaarden;Totaal landen;2009 april;;;;;                         
1736;0101291000 Slachtpaarden;Totaal landen;2009 mei;;;;;                         
1737;0101291000 Slachtpaarden;Totaal landen;2009 juni;;;;;                         
1738;0101291000 Slachtpaarden;Totaal landen;2009 juli;;;;;                         
1739;0101291000 Slachtpaarden;Totaal landen;2009 augustus;;;;;                         
1740;0101291000 Slachtpaarden;Totaal landen;2009 september;;;;;                         
1741;0101291000 Slachtpaarden;Totaal landen;2009 oktober;;;;;                         
1742;0101291000 Slachtpaarden;Totaal landen;2009 november;;;;;                         
1743;0101291000 Slachtpaarden;Totaal landen;2009 december;;;;;                         
1744;0101291000 Slachtpaarden;Totaal landen;2009;;;;;                         
1745;0101291000 Slachtpaarden;Totaal landen;2010 januari;;;;;                         
1746;0101291000 Slachtpaarden;Totaal landen;2010 februari;;;;;                         
1747;0101291000 Slachtpaarden;Totaal landen;2010 maart;;;;;                         
1748;0101291000 Slachtpaarden;Totaal landen;2010 april;;;;;                         
1749;0101291000 Slachtpaarden;Totaal landen;2010 mei;;;;;                         
1750;0101291000 Slachtpaarden;Totaal landen;2010 juni;;;;;                         
1751;0101291000 Slachtpaarden;Totaal landen;2010 juli;;;;;                         
1752;0101291000 Slachtpaarden;Totaal landen;2010 augustus;;;;;                         
1753;0101291000 Slachtpaarden;Totaal landen;2010 september;;;;;                         
1754;0101291000 Slachtpaarden;Totaal landen;2010 oktober;;;;;                         
1755;0101291000 Slachtpaarden;Totaal landen;2010 november;;;;;                         
1756;0101291000 Slachtpaarden;Totaal landen;2010 december;;;;;                         
1757;0101291000 Slachtpaarden;Totaal landen;2010;;;;;                         
1758;0101291000 Slachtpaarden;Totaal landen;2011 januari;;;;;                         
1759;0101291000 Slachtpaarden;Totaal landen;2011 februari;;;;;                         
1760;0101291000 Slachtpaarden;Totaal landen;2011 maart;;;;;                         
1761;0101291000 Slachtpaarden;Totaal landen;2011 april;;;;;                         
1762;0101291000 Slachtpaarden;Totaal landen;2011 mei;;;;;                         
1763;0101291000 Slachtpaarden;Totaal landen;2011 juni;;;;;                         
1764;0101291000 Slachtpaarden;Totaal landen;2011 juli;;;;;                         
1765;0101291000 Slachtpaarden;Totaal landen;2011 augustus;;;;;                         
1766;0101291000 Slachtpaarden;Totaal landen;2011 september;;;;;                         
1767;0101291000 Slachtpaarden;Totaal landen;2011 oktober;;;;;                         
1768;0101291000 Slachtpaarden;Totaal landen;2011 november;;;;;                         
1769;0101291000 Slachtpaarden;Totaal landen;2011 december;;;;;                         
1770;0101291000 Slachtpaarden;Totaal landen;2011;;;;;                         
1771;0101291000 Slachtpaarden;Totaal landen;2012 januari;1.0;18.0;258.0;634.0;stuks                    
1772;0101291000 Slachtpaarden;Totaal landen;2012 februari;2.0;33.0;169.0;342.0;stuks                    
1773;0101291000 Slachtpaarden;Totaal landen;2012 maart;2.0;24.0;322.0;519.0;stuks                    
1774;0101291000 Slachtpaarden;Totaal landen;2012 april;;;278.0;456.0;stuks                    
1775;0101291000 Slachtpaarden;Totaal landen;2012 mei;;;309.0;494.0;stuks                    
1776;0101291000 Slachtpaarden;Totaal landen;2012 juni;;;13.0;22.0;stuks                    
1777;0101291000 Slachtpaarden;Totaal landen;2012 juli;0.0;1.0;21.0;25.0;stuks                    
1778;0101291000 Slachtpaarden;Totaal landen;2012 augustus;0.0;0.0;7.0;29.0;stuks                    
1779;0101291000 Slachtpaarden;Totaal landen;2012 september;2.0;34.0;37.0;56.0;stuks                    
1780;0101291000 Slachtpaarden;Totaal landen;2012 oktober;1.0;18.0;16.0;35.0;stuks                    
1781;0101291000 Slachtpaarden;Totaal landen;2012 november;;;23.0;43.0;stuks                    
1782;0101291000 Slachtpaarden;Totaal landen;2012 december;;;13.0;41.0;stuks                    
1783;0101291000 Slachtpaarden;Totaal landen;2012;9.0;128.0;1468.0;2696.0;stuks                    
1784;0101291000 Slachtpaarden;Totaal landen;2013 januari;0.0;5.0;12.0;40.0;stuks                    
1785;0101291000 Slachtpaarden;Totaal landen;2013 februari;;;10.0;20.0;stuks                    
1786;0101291000 Slachtpaarden;Totaal landen;2013 maart;;;251.0;391.0;stuks                    
1787;0101291000 Slachtpaarden;Totaal landen;2013 april;0.0;1.0;7.0;20.0;stuks                    
1788;0101291000 Slachtpaarden;Totaal landen;2013 mei;;;252.0;14422.0;stuks                    
1789;0101291000 Slachtpaarden;Totaal landen;2013 juni;;;229.0;485.0;stuks                    
1790;0101291000 Slachtpaarden;Totaal landen;2013 juli;;;234.0;11160.0;stuks                    
1791;0101291000 Slachtpaarden;Totaal landen;2013 augustus;;;242.0;454.0;stuks                    
1792;0101291000 Slachtpaarden;Totaal landen;2013 september;14.0;2.0;411.0;724.0;stuks                    
1793;0101291000 Slachtpaarden;Totaal landen;2013 oktober;;;324.0;613.0;stuks                    
1794;0101291000 Slachtpaarden;Totaal landen;2013 november;;;407.0;600.0;stuks                    
1795;0101291000 Slachtpaarden;Totaal landen;2013 december;123.0;1281.0;253.0;581.0;stuks                    
1796;0101291000 Slachtpaarden;Totaal landen;2013 ;137.0;1289.0;2633.0;29510.0;stuks                    
1797;0101291000 Slachtpaarden;Totaal landen;2014 januari;;;157.0;306.0;stuks                    
1798;0101291000 Slachtpaarden;Totaal landen;2014 februari;9.0;9.0;184.0;330.0;stuks                    
1799;0101291000 Slachtpaarden;Totaal landen;2014 maart;8.0;9.0;168.0;312.0;stuks                    
1800;0101291000 Slachtpaarden;Totaal landen;2014 april;0.0;1.0;160.0;290.0;stuks                    
1801;0101291000 Slachtpaarden;Totaal landen;2014 mei;7.0;37.0;148.0;268.0;stuks                    
1802;0101291000 Slachtpaarden;Totaal landen;2014 juni;8.0;9.0;154.0;278.0;stuks                    
1803;0101291000 Slachtpaarden;Totaal landen;2014 juli;5.0;21.0;167.0;301.0;stuks                    
1804;0101291000 Slachtpaarden;Totaal landen;2014 augustus;4.0;23.0;148.0;268.0;stuks                    
1805;0101291000 Slachtpaarden;Totaal landen;2014 september;3.0;4.0;172.0;306.0;stuks                    
1806;0101291000 Slachtpaarden;Totaal landen;2014 oktober;4.0;1887.0;165.0;2049.0;stuks                    
1807;0101291000 Slachtpaarden;Totaal landen;2014 november;3.0;4.0;141.0;247.0;stuks                    
1808;0101291000 Slachtpaarden;Totaal landen;2014 december;5.0;29.0;105.0;240.0;stuks                    
1809;0101291000 Slachtpaarden;Totaal landen;2014;56.0;2033.0;1869.0;5195.0;stuks                    
1810;0101291000 Slachtpaarden;Totaal landen;2015 januari;9.0;75.0;221.0;354.0;stuks                    
1811;0101291000 Slachtpaarden;Totaal landen;2015 februari;6.0;11.0;239.0;392.0;stuks                    
1812;0101291000 Slachtpaarden;Totaal landen;2015 maart;16.0;59.0;257.0;412.0;stuks                    
1813;0101291000 Slachtpaarden;Totaal landen;2015 april;2.0;6.0;158.0;245.0;stuks                    
1814;0101291000 Slachtpaarden;Totaal landen;2015 mei;13.0;105.0;122.0;171.0;stuks                    
1815;0101291000 Slachtpaarden;Totaal landen;2015 juni;13.0;109.0;117.0;155.0;stuks                    
1816;0101291000 Slachtpaarden;Totaal landen;2015 juli;2.0;7.0;86.0;109.0;stuks                    
1817;0101291000 Slachtpaarden;Totaal landen;2015 augustus;3.0;11.0;91.0;120.0;stuks                    
1818;0101291000 Slachtpaarden;Totaal landen;2015 september;3.0;9.0;112.0;145.0;stuks                    
1819;0101291000 Slachtpaarden;Totaal landen;2015 oktober;3.0;6.0;188.0;295.0;stuks                    
1820;0101291000 Slachtpaarden;Totaal landen;2015 november;3.0;6.0;205.0;328.0;stuks                    
1821;0101291000 Slachtpaarden;Totaal landen;2015 december;42.0;254.0;248.0;390.0;stuks                    
1822;0101291000 Slachtpaarden;Totaal landen;2015 ;116.0;658.0;2042.0;3116.0;stuks                    
1823;0101291000 Slachtpaarden;Totaal landen;2016 januari;4.0;43.0;190.0;302.0;stuks                    
1824;0101291000 Slachtpaarden;Totaal landen;2016 februari;1.0;9.0;166.0;271.0;stuks                    
1825;0101291000 Slachtpaarden;Totaal landen;2016 maart;1.0;12.0;161.0;260.0;stuks                    
1826;0101291000 Slachtpaarden;Totaal landen;2016 april;1.0;8.0;184.0;308.0;stuks                    
1827;0101291000 Slachtpaarden;Totaal landen;2016 mei;1.0;12.0;175.0;296.0;stuks                    
1828;0101291000 Slachtpaarden;Totaal landen;2016 juni;1.0;7.0;227.0;369.0;stuks                    
1829;0101291000 Slachtpaarden;Totaal landen;2016 juli;1.0;9.0;221.0;359.0;stuks                    
1830;0101291000 Slachtpaarden;Totaal landen;2016 augustus;1.0;8.0;216.0;347.0;stuks                    
1831;0101291000 Slachtpaarden;Totaal landen;2016 september;1.0;7.0;276.0;372.0;stuks                    
1832;0101291000 Slachtpaarden;Totaal landen;2016 oktober;2.0;16.0;284.0;465.0;stuks                    
1833;0101291000 Slachtpaarden;Totaal landen;2016 november;1.0;9.0;293.0;444.0;stuks                    
1834;0101291000 Slachtpaarden;Totaal landen;2016 december;2.0;17.0;240.0;367.0;stuks                    
1835;0101291000 Slachtpaarden;Totaal landen;2016;19.0;157.0;2632.0;4160.0;stuks                    
1836;0101291000 Slachtpaarden;Totaal landen;2017 januari;1.0;3.0;298.0;310.0;stuks                    
1837;0101291000 Slachtpaarden;Totaal landen;2017 februari;2.0;19.0;385.0;465.0;stuks                    
1838;0101291000 Slachtpaarden;Totaal landen;2017 maart;1.0;4.0;372.0;424.0;stuks                    
1839;0101291000 Slachtpaarden;Totaal landen;2017 april;1.0;8.0;363.0;414.0;stuks                    
1840;0101291000 Slachtpaarden;Totaal landen;2017 mei;1.0;3.0;410.0;483.0;stuks                    
1841;0101291000 Slachtpaarden;Totaal landen;2017 juni;1.0;4.0;344.0;415.0;stuks                    
1842;0101291000 Slachtpaarden;Totaal landen;2017 juli;1.0;2.0;327.0;387.0;stuks                    
1843;0101291000 Slachtpaarden;Totaal landen;2017 augustus;0.0;2.0;308.0;458.0;stuks                    
1844;0101291000 Slachtpaarden;Totaal landen;2017 september;1.0;4.0;403.0;461.0;stuks                    
1845;0101291000 Slachtpaarden;Totaal landen;2017 oktober;1.0;4.0;442.0;599.0;stuks                    
1846;0101291000 Slachtpaarden;Totaal landen;2017 november;1.0;2.0;421.0;499.0;stuks                    
1847;0101291000 Slachtpaarden;Totaal landen;2017 december;1.0;2.0;433.0;558.0;stuks                    
1848;0101291000 Slachtpaarden;Totaal landen;2017;10.0;57.0;4506.0;5473.0;stuks                    
1849;0101291000 Slachtpaarden;Totaal landen;2018 januari;0.0;0.0;209.0;216.0;stuks                    
1850;0101291000 Slachtpaarden;Totaal landen;2018 februari;498.0;6114.0;212.0;224.0;stuks                    
1851;0101291000 Slachtpaarden;Totaal landen;2018 maart;0.0;0.0;319.0;339.0;stuks                    
1852;0101291000 Slachtpaarden;Totaal landen;2018 april;2.0;11.0;252.0;264.0;stuks                    
1853;0101291000 Slachtpaarden;Totaal landen;2018 mei;3.0;12.0;289.0;307.0;stuks                    
1854;0101291000 Slachtpaarden;Totaal landen;2018 juni;3.0;11.0;320.0;328.0;stuks                    
1855;0101291000 Slachtpaarden;Totaal landen;2018 juli;3.0;12.0;203.0;215.0;stuks                    
