ID;Geslacht;Leeftijd;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonend_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersoonInInstitutioneelHuishouden_12;TotaalPersonenInHuishoudens_13;TotaalPersonenInParticuliereHuish_14;PersoonInEenpersoonshuishouden_15;TotaalPersonenInMeerpersoonshuisho_16;ZonderKinderen_17;MetKinderen_18;TotaalPersonenInNietGehuwdPaar_19;ZonderKinderen_20;MetKinderen_21;TotaalPersonenInGehuwdPaar_22;ZonderKinderen_23;MetKinderen_24;PersoonInEenouderhuishouden_25;PersoonInOverigHuishouden_26;PersoonInInstitutioneelHuishouden_27
567;Mannen;53800;1978;740;734;17;38.0;655.0;7.0;101.0;8.0;539.0;9.0;15;6;740;734;38.0;696;116;579;16;8.0;8;650;102.0;548;23;6;6
568;Mannen;53800;1979;741;735;17;41.0;654.0;7.0;99.0;9.0;539.0;9.0;14;5;741;735;41.0;695;115;580;17;8.0;9;648;101.0;548;23;6;5
569;Mannen;53800;1980;745;739;17;43.0;656.0;8.0;98.0;9.0;541.0;9.0;14;6;745;739;43.0;696;114;582;18;9.0;9;648;99.0;549;24;6;6
570;Mannen;53800;1981;751;744;17;46.0;658.0;8.0;97.0;9.0;543.0;10.0;14;6;751;744;46.0;699;114;585;19;9.0;10;650;99.0;551;24;6;6
571;Mannen;53800;1982;757;751;17;48.0;662.0;9.0;99.0;9.0;545.0;11.0;14;6;757;751;48.0;703;115;587;20;10.0;10;653;100.0;553;25;6;6
572;Mannen;53800;1983;765;759;16;51.0;666.0;10.0;101.0;10.0;547.0;12.0;14;6;765;759;51.0;708;119;590;21;11.0;10;657;102.0;555;25;6;6
573;Mannen;53800;1984;774;769;17;54.0;672.0;11.0;103.0;10.0;548.0;12.0;14;6;774;769;54.0;714;122;592;22;12.0;10;661;104.0;557;25;6;6
574;Mannen;53800;1985;784;778;17;58.0;677.0;12.0;107.0;10.0;549.0;13.0;14;5;784;778;58.0;720;127;593;23;13.0;10;665;108.0;557;26;6;5
575;Mannen;53800;1986;793;788;17;61.0;683.0;13.0;110.0;10.0;550.0;13.0;14;5;793;788;61.0;726;132;594;25;14.0;10;669;112.0;558;26;6;5
576;Mannen;53800;1987;802;797;17;65.0;688.0;14.0;115.0;10.0;548.0;14.0;13;5;802;797;65.0;732;138;594;26;15.0;11;672;116.0;556;27;6;5
577;Mannen;53800;1988;813;808;17;69.0;695.0;16.0;120.0;11.0;548.0;15.0;13;5;813;808;69.0;739;145;594;28;17.0;11;677;122.0;555;28;6;5
578;Mannen;53800;1989;833;828;17;73.0;710.0;18.0;129.0;11.0;553.0;16.0;13;5;833;828;73.0;755;155;600;30;19.0;11;690;131.0;560;29;6;5
579;Mannen;53800;1990;857;852;17;78.0;729.0;20.0;140.0;11.0;557.0;16.0;12;5;857;852;78.0;774;169;605;32;21.0;11;706;142.0;564;30;6;5
580;Mannen;53800;1991;875;870;17;83.0;741.0;22.0;153.0;11.0;555.0;16.0;12;6;875;870;83.0;787;183;604;34;23.0;11;717;155.0;562;30;5;6
581;Mannen;53800;1992;930;924;17;90.0;787.0;25.0;173.0;13.0;577.0;17.0;12;6;930;924;90.0;833;206;627;39;26.0;13;758;175.0;583;32;5;6
582;Mannen;53800;1993;979;973;18;98.0;828.0;29.0;187.0;15.0;598.0;17.0;12;7;979;973;98.0;875;224;651;45;30.0;15;793;189.0;604;32;5;7
583;Mannen;53800;1994;1017;1010;18;105.0;857.0;32.0;200.0;17.0;608.0;18.0;12;7;1017;1010;105.0;905;241;664;51;34.0;17;817;203.0;614;33;4;7
584;Mannen;53800;1995;1048;1041;18;112.0;880.0;36.0;213.0;18.0;613.0;19.0;11;7;1048;1041;112.0;929;257;672;56;37.0;19;835;216.0;620;34;4;7
585;Mannen;53800;1996;1074;1066;18;119.0;898.0;39.0;222.0;20.0;616.0;20.0;11;8;1074;1066;119.0;947;269;679;61;41.0;21;848;224.0;623;34;4;8
586;Mannen;53800;1997;1099;1091;18;125.0;915.0;43.0;230.0;22.0;620.0;21.0;11;8;1099;1091;125.0;965;280;685;66;44.0;23;860;233.0;627;35;4;8
587;Mannen;53800;1998;1125;1116;19;132.0;933.0;46.0;239.0;24.0;624.0;22.0;11;9;1125;1116;132.0;984;292;692;71;47.0;24;872;241.0;631;36;4;9
588;Mannen;53800;1999;1143;1134;19;139.0;943.0;48.0;245.0;26.0;624.0;22.0;11;9;1143;1134;139.0;995;301;695;76;49.0;27;878;247.0;631;37;4;9
589;Mannen;53800;2000;1158;1149;19;145.0;951.0;51.0;245.0;28.0;627.0;23.0;11;9;1158;1149;145.0;1004;304;700;81;52.0;29;881;248.0;633;38;4;9
590;Mannen;53800;2001;1179;1170;19;152.0;962.0;53.0;242.0;31.0;635.0;25.0;12;9;1179;1170;152.0;1017;304;713;87;55.0;32;887;245.0;641;40;5;9
591;Mannen;53800;2002;1167;1158;19;156.0;944.0;54.0;227.0;34.0;629.0;26.0;12;9;1167;1158;156.0;1001;290;712;90;55.0;35;866;229.0;636;41;5;9
592;Mannen;53800;2003;1160;1151;19;161.0;932.0;55.0;213.0;37.0;626.0;27.0;12;9;1160;1151;161.0;990;277;713;95;57.0;38;849;215.0;634;42;5;9
593;Mannen;53800;2004;1160;1151;20;166.0;925.0;57.0;201.0;41.0;626.0;28.0;12;10;1160;1151;166.0;985;267;718;100;58.0;42;837;204.0;633;43;5;10
594;Mannen;53800;2005;1168;1158;20;172.0;925.0;59.0;192.0;45.0;629.0;30.0;12;10;1168;1158;172.0;986;260;726;106;60.0;46;831;194.0;636;44;5;10
595;Mannen;53800;2006;1178;1168;20;178.0;927.0;61.0;185.0;49.0;632.0;31.0;12;10;1178;1168;178.0;990;254;736;112;62.0;50;826;187.0;640;46;5;10
596;Mannen;53800;2007;1192;1182;21;185.0;932.0;63.0;178.0;54.0;636.0;32.0;12;10;1192;1182;185.0;997;251;746;119;65.0;55;824;180.0;644;47;6;10
597;Mannen;53800;2008;1205;1195;21;192.0;935.0;65.0;172.0;59.0;639.0;33.0;12;10;1205;1195;192.0;1002;247;756;126;66.0;60;821;174.0;647;49;6;10
598;Mannen;53800;2009;1223;1212;22;201.0;942.0;67.0;168.0;64.0;643.0;35.0;12;11;1223;1212;201.0;1011;244;767;134;69.0;65;821;170.0;651;51;6;11
599;Mannen;53800;2010;1241;1230;22;209.0;950.0;70.0;163.0;70.0;647.0;36.0;13;11;1241;1230;209.0;1021;242;779;141;71.0;70;821;166.0;656;53;6;11
600;Mannen;53900;1971;568;561;3;25.0;501.0;8.0;209.0;2.0;281.0;9.0;23;7;568;561;25.0;536;233;302;10;8.0;2;501;213.0;287;13;12;7
601;Mannen;53900;1972;572;565;3;26.0;504.0;8.0;210.0;3.0;283.0;9.0;22;7;571;565;26.0;538;234;305;11;8.0;3;503;214.0;289;13;11;7
602;Mannen;53900;1973;573;566;3;27.0;505.0;8.0;209.0;3.0;284.0;9.0;21;7;573;566;27.0;539;233;306;11;8.0;3;504;214.0;289;14;10;7
603;Mannen;53900;1974;572;565;4;28.0;504.0;8.0;209.0;3.0;284.0;9.0;21;7;572;565;28.0;538;232;306;11;8.0;3;503;214.0;289;14;9;7
604;Mannen;53900;1975;573;566;4;28.0;504.0;8.0;209.0;4.0;283.0;9.0;20;7;573;566;28.0;537;232;306;12;8.0;4;503;215.0;288;14;9;7
605;Mannen;53900;1976;585;578;4;29.0;516.0;8.0;216.0;4.0;288.0;9.0;20;7;585;578;29.0;548;237;311;12;8.0;4;513;220.0;293;14;9;7
606;Mannen;53900;1977;596;589;4;31.0;526.0;9.0;222.0;4.0;291.0;9.0;19;7;596;589;31.0;558;243;315;13;9.0;4;523;226.0;297;15;8;7
607;Mannen;53900;1978;603;596;5;32.0;532.0;9.0;226.0;4.0;293.0;9.0;19;7;603;596;32.0;564;247;318;13;9.0;4;529;230.0;299;15;8;7
608;Mannen;53900;1979;612;606;5;34.0;540.0;9.0;231.0;4.0;295.0;9.0;19;6;612;606;34.0;572;252;321;13;9.0;4;536;235.0;301;15;8;6
609;Mannen;53900;1980;618;611;5;35.0;543.0;9.0;235.0;4.0;295.0;9.0;18;7;618;611;35.0;576;255;321;14;9.0;4;539;238.0;301;16;7;7
610;Mannen;53900;1981;626;619;5;38.0;549.0;10.0;240.0;5.0;295.0;10.0;18;7;626;619;38.0;582;260;321;15;10.0;5;544;243.0;301;16;7;7
611;Mannen;53900;1982;634;627;5;41.0;554.0;10.0;246.0;5.0;293.0;10.0;18;7;634;627;41.0;587;267;319;15;11.0;5;547;249.0;298;17;7;7
612;Mannen;53900;1983;641;635;5;44.0;558.0;11.0;253.0;5.0;290.0;11.0;18;7;641;635;44.0;591;274;317;16;11.0;5;551;255.0;295;17;8;7
613;Mannen;53900;1984;653;646;5;47.0;565.0;11.0;259.0;5.0;289.0;11.0;18;6;653;646;47.0;599;282;317;17;12.0;5;557;262.0;295;17;8;6
614;Mannen;53900;1985;662;656;5;50.0;570.0;12.0;266.0;5.0;288.0;11.0;19;6;662;656;50.0;606;290;316;17;13.0;5;563;269.0;294;17;8;6
615;Mannen;53900;1986;666;660;5;53.0;571.0;12.0;271.0;5.0;283.0;12.0;19;6;666;660;53.0;607;296;311;18;14.0;5;563;274.0;289;17;8;6
616;Mannen;53900;1987;669;663;6;56.0;571.0;13.0;278.0;4.0;275.0;12.0;19;6;669;663;56.0;607;304;303;19;14.0;4;563;281.0;282;17;8;6
617;Mannen;53900;1988;674;668;6;59.0;573.0;14.0;289.0;4.0;266.0;12.0;19;6;674;668;59.0;609;315;295;19;15.0;4;565;292.0;273;17;8;6
618;Mannen;53900;1989;675;669;6;61.0;572.0;15.0;300.0;4.0;253.0;12.0;19;6;675;669;61.0;608;327;281;20;16.0;4;563;303.0;260;17;7;6
619;Mannen;53900;1990;679;673;6;64.0;574.0;16.0;316.0;3.0;239.0;11.0;18;6;679;673;64.0;609;343;266;21;17.0;4;564;319.0;245;17;7;6
620;Mannen;53900;1991;684;678;6;67.0;576.0;18.0;328.0;3.0;228.0;11.0;18;6;684;678;67.0;611;357;255;22;19.0;4;566;331.0;234;17;7;6
621;Mannen;53900;1992;691;685;6;70.0;581.0;19.0;337.0;4.0;222.0;11.0;17;6;691;685;70.0;615;366;249;24;20.0;4;569;340.0;228;16;6;6
622;Mannen;53900;1993;698;692;6;72.0;587.0;20.0;347.0;5.0;215.0;10.0;17;6;698;692;72.0;620;378;242;27;22.0;5;572;351.0;221;16;6;6
623;Mannen;53900;1994;708;702;5;75.0;595.0;22.0;360.0;5.0;207.0;10.0;16;6;708;702;75.0;626;393;233;28;23.0;5;577;364.0;213;15;6;6
624;Mannen;53900;1995;718;712;5;78.0;602.0;23.0;377.0;5.0;197.0;10.0;16;6;718;712;78.0;634;410;223;30;25.0;5;583;381.0;203;15;5;6
625;Mannen;53900;1996;728;722;5;81.0;610.0;25.0;390.0;5.0;190.0;10.0;16;6;728;722;81.0;641;424;217;32;26.0;5;590;393.0;196;15;5;6
626;Mannen;53900;1997;737;731;5;84.0;617.0;26.0;402.0;5.0;184.0;10.0;15;6;737;731;84.0;647;437;210;33;27.0;6;595;405.0;190;14;5;6
627;Mannen;53900;1998;750;744;5;87.0;627.0;28.0;415.0;5.0;179.0;10.0;15;6;750;744;87.0;656;451;205;34;29.0;6;603;418.0;185;14;4;6
628;Mannen;53900;1999;770;764;5;91.0;643.0;29.0;433.0;5.0;176.0;10.0;15;6;770;764;91.0;673;471;202;36;30.0;6;618;436.0;182;14;4;6
629;Mannen;53900;2000;794;788;5;96.0;662.0;31.0;450.0;6.0;176.0;10.0;15;6;794;788;96.0;692;489;203;39;32.0;6;635;453.0;182;15;4;6
630;Mannen;53900;2001;812;807;5;100.0;676.0;32.0;461.0;6.0;177.0;11.0;15;6;812;807;100.0;707;502;204;40;34.0;7;647;465.0;183;15;4;6
631;Mannen;53900;2002;865;859;5;108.0;719.0;35.0;488.0;7.0;189.0;12.0;16;6;865;859;108.0;752;532;219;44;37.0;8;686;491.0;195;16;4;6
632;Mannen;53900;2003;912;906;5;115.0;757.0;38.0;511.0;8.0;199.0;13.0;16;6;912;906;115.0;790;559;232;48;39.0;9;720;515.0;205;17;5;6
633;Mannen;53900;2004;947;941;5;122.0;783.0;40.0;527.0;9.0;206.0;13.0;16;7;947;941;122.0;818;577;241;52;42.0;10;743;531.0;212;18;5;7
634;Mannen;53900;2005;977;970;5;129.0;805.0;43.0;540.0;10.0;212.0;14.0;16;7;977;970;129.0;841;592;248;56;44.0;11;761;543.0;218;19;5;7
635;Mannen;53900;2006;1001;993;6;136.0;820.0;45.0;549.0;11.0;215.0;15.0;17;7;1001;993;136.0;857;603;254;59;47.0;13;773;552.0;221;20;5;7
636;Mannen;53900;2007;1025;1017;6;143.0;836.0;47.0;557.0;12.0;219.0;16.0;16;8;1025;1017;143.0;874;614;260;63;49.0;14;785;561.0;225;21;5;8
637;Mannen;53900;2008;1049;1041;6;151.0;851.0;50.0;564.0;14.0;224.0;17.0;16;8;1049;1041;151.0;890;623;267;66;51.0;15;796;567.0;230;23;5;8
638;Mannen;53900;2009;1066;1058;6;158.0;860.0;52.0;563.0;15.0;230.0;18.0;16;9;1066;1058;158.0;899;624;275;69;53.0;16;802;566.0;235;24;5;9
639;Mannen;53900;2010;1081;1072;6;166.0;866.0;54.0;559.0;16.0;237.0;19.0;15;9;1081;1072;166.0;906;622;285;72;55.0;18;804;562.0;242;25;5;9
640;Mannen;53925;1971;381;370;0;30.0;306.0;8.0;219.0;1.0;78.0;8.0;25;11;381;370;30.0;339;241;98;9;8.0;1;312;223.0;88;9;10;11
641;Mannen;53925;1972;385;374;0;32.0;310.0;8.0;224.0;1.0;77.0;8.0;24;11;385;374;32.0;343;246;97;9;8.0;1;315;228.0;87;9;10;11
642;Mannen;53925;1973;391;380;0;33.0;315.0;8.0;229.0;1.0;77.0;8.0;24;11;391;380;33.0;347;251;96;9;8.0;1;320;233.0;86;9;9;11
643;Mannen;53925;1974;398;386;0;35.0;321.0;8.0;235.0;1.0;77.0;8.0;23;11;398;386;35.0;352;256;96;10;8.0;1;324;239.0;86;9;9;11
644;Mannen;53925;1975;405;393;0;36.0;327.0;9.0;241.0;1.0;76.0;7.0;22;11;405;393;36.0;357;262;95;10;9.0;1;330;245.0;85;9;8;11
645;Mannen;53925;1976;410;398;0;38.0;331.0;9.0;246.0;1.0;76.0;7.0;22;11;410;398;38.0;361;266;94;10;9.0;1;334;250.0;84;9;8;11
646;Mannen;53925;1977;412;401;0;39.0;334.0;9.0;249.0;1.0;75.0;7.0;21;12;412;401;39.0;362;269;93;10;9.0;1;335;253.0;83;9;8;12
647;Mannen;53925;1978;417;406;0;40.0;338.0;9.0;254.0;1.0;74.0;7.0;20;12;417;406;40.0;366;274;92;11;9.0;1;339;257.0;82;8;7;12
648;Mannen;53925;1979;422;411;0;41.0;343.0;10.0;259.0;1.0;74.0;7.0;20;11;422;411;41.0;370;279;91;11;10.0;1;344;262.0;82;8;7;11
649;Mannen;53925;1980;428;416;0;42.0;348.0;10.0;263.0;1.0;73.0;7.0;19;12;428;416;42.0;374;284;91;11;10.0;1;348;266.0;81;8;7;12
650;Mannen;53925;1981;431;419;0;42.0;350.0;10.0;266.0;1.0;73.0;7.0;19;12;431;419;42.0;377;287;90;12;11.0;1;349;269.0;80;8;7;12
651;Mannen;53925;1982;434;423;0;43.0;353.0;11.0;269.0;1.0;72.0;7.0;19;12;434;423;43.0;380;291;89;12;11.0;1;352;273.0;79;8;7;12
652;Mannen;53925;1983;436;425;0;44.0;355.0;11.0;272.0;1.0;71.0;7.0;19;12;436;425;44.0;381;294;87;13;11.0;1;353;276.0;78;8;7;12
653;Mannen;53925;1984;437;425;0;44.0;356.0;11.0;275.0;1.0;69.0;7.0;18;12;437;425;44.0;382;297;85;13;12.0;1;354;278.0;75;8;7;12
654;Mannen;53925;1985;438;427;0;44.0;358.0;12.0;278.0;1.0;67.0;7.0;18;11;438;427;44.0;383;301;82;13;12.0;1;355;281.0;73;8;7;11
655;Mannen;53925;1986;449;438;1;45.0;368.0;12.0;288.0;1.0;67.0;7.0;18;11;449;438;45.0;393;311;82;14;12.0;1;364;291.0;73;8;7;11
656;Mannen;53925;1987;459;448;1;47.0;377.0;12.0;297.0;1.0;67.0;7.0;17;11;459;448;47.0;402;320;82;14;13.0;1;372;300.0;73;8;7;11
657;Mannen;53925;1988;467;456;1;48.0;384.0;13.0;304.0;1.0;66.0;7.0;17;11;467;456;48.0;408;327;81;14;13.0;1;379;307.0;72;8;7;11
658;Mannen;53925;1989;476;465;1;50.0;391.0;13.0;312.0;1.0;65.0;7.0;17;10;476;465;50.0;415;335;80;15;14.0;1;385;315.0;71;8;7;10
659;Mannen;53925;1990;482;472;1;52.0;396.0;14.0;318.0;1.0;63.0;7.0;16;10;482;472;52.0;420;342;78;15;14.0;1;390;321.0;69;8;7;10
660;Mannen;53925;1991;490;481;1;55.0;403.0;14.0;326.0;1.0;62.0;7.0;16;9;490;481;55.0;426;350;76;16;14.0;1;396;329.0;67;8;6;9
661;Mannen;53925;1992;498;490;1;58.0;410.0;14.0;335.0;1.0;60.0;6.0;15;8;498;490;58.0;432;358;74;16;15.0;1;403;337.0;65;8;6;8
662;Mannen;53925;1993;506;498;1;61.0;415.0;15.0;341.0;1.0;58.0;6.0;15;8;506;498;61.0;437;365;72;16;15.0;1;407;344.0;63;7;6;8
663;Mannen;53925;1994;515;507;1;64.0;422.0;15.0;350.0;1.0;56.0;6.0;14;8;515;507;64.0;443;373;70;17;16.0;1;414;352.0;61;7;5;8
664;Mannen;53925;1995;524;516;1;67.0;428.0;16.0;358.0;1.0;54.0;6.0;14;8;524;516;67.0;449;381;68;17;16.0;1;420;360.0;59;7;5;8
665;Mannen;53925;1996;529;521;1;70.0;431.0;16.0;363.0;1.0;52.0;6.0;13;8;529;521;70.0;451;386;65;18;16.0;1;422;365.0;57;7;5;8
666;Mannen;53925;1997;533;525;1;72.0;434.0;16.0;367.0;1.0;49.0;6.0;13;8;533;525;72.0;453;391;63;18;17.0;1;424;369.0;55;6;4;8
667;Mannen;53925;1998;539;531;1;74.0;438.0;17.0;373.0;1.0;48.0;5.0;13;8;539;531;74.0;457;396;61;19;17.0;1;428;375.0;53;6;4;8
668;Mannen;53925;1999;542;535;1;75.0;440.0;17.0;376.0;1.0;46.0;5.0;13;7;542;535;75.0;459;400;59;19;18.0;1;430;379.0;51;6;4;7
669;Mannen;53925;2000;548;541;1;77.0;445.0;18.0;382.0;1.0;44.0;5.0;13;7;548;541;77.0;463;406;58;20;18.0;2;434;384.0;50;6;4;7
670;Mannen;53925;2001;555;548;1;79.0;450.0;18.0;387.0;1.0;43.0;5.0;13;7;555;548;79.0;468;412;56;20;19.0;2;438;390.0;49;6;4;7
671;Mannen;53925;2002;562;555;1;82.0;455.0;19.0;393.0;1.0;42.0;5.0;13;7;562;555;82.0;474;418;56;21;19.0;2;443;395.0;48;6;4;7
672;Mannen;53925;2003;570;563;1;84.0;461.0;19.0;399.0;1.0;42.0;5.0;13;7;570;563;84.0;479;424;55;21;20.0;2;449;401.0;48;6;4;7
673;Mannen;53925;2004;580;574;1;86.0;470.0;20.0;407.0;1.0;41.0;5.0;13;7;580;574;86.0;488;433;55;22;20.0;2;457;409.0;47;6;3;7
674;Mannen;53925;2005;592;586;1;88.0;479.0;21.0;416.0;1.0;41.0;5.0;13;7;592;586;88.0;498;442;55;23;21.0;2;465;418.0;47;6;3;7
675;Mannen;53925;2006;605;599;1;91.0;490.0;21.0;426.0;2.0;41.0;5.0;13;7;605;599;91.0;508;453;55;24;22.0;2;475;428.0;47;6;3;7
676;Mannen;53925;2007;617;610;1;93.0;499.0;22.0;434.0;2.0;41.0;5.0;13;7;617;610;93.0;517;462;55;25;22.0;2;483;436.0;47;6;3;7
677;Mannen;53925;2008;631;624;1;96.0;510.0;23.0;445.0;2.0;41.0;5.0;13;7;631;624;96.0;528;473;56;26;23.0;3;494;447.0;47;6;3;7
678;Mannen;53925;2009;651;645;1;99.0;527.0;24.0;460.0;2.0;41.0;5.0;13;7;651;645;99.0;546;489;56;27;24.0;3;509;462.0;47;6;3;7
679;Mannen;53925;2010;675;668;1;103.0;546.0;25.0;477.0;2.0;42.0;5.0;13;7;675;668;103.0;565;507;57;28;25.0;3;527;479.0;48;6;3;7
680;Mannen;21600;1971;206;174;0;29.0;107.0;5.0;85.0;0.0;16.0;9.0;29;33;206;174;29.0;145;103;42;5;5.0;0;123;91.0;32;10;7;33
681;Mannen;21600;1972;210;176;0;29.0;110.0;5.0;89.0;0.0;16.0;9.0;28;34;210;176;29.0;147;106;41;5;5.0;0;126;94.0;31;10;6;34
682;Mannen;21600;1973;212;177;0;30.0;112.0;5.0;92.0;0.0;16.0;8.0;26;35;212;177;30.0;147;108;39;5;5.0;0;127;97.0;30;10;6;35
683;Mannen;21600;1974;214;179;0;30.0;115.0;5.0;95.0;0.0;16.0;8.0;25;36;214;179;30.0;148;110;38;5;5.0;0;129;100.0;29;9;6;36
684;Mannen;21600;1975;218;181;0;31.0;119.0;5.0;98.0;0.0;15.0;8.0;24;37;218;181;31.0;150;113;37;5;5.0;0;131;103.0;28;9;5;37
685;Mannen;21600;1976;221;183;0;32.0;121.0;5.0;102.0;0.0;15.0;8.0;22;38;221;183;32.0;151;116;35;5;5.0;0;133;106.0;27;9;5;38
686;Mannen;21600;1977;224;185;0;32.0;124.0;5.0;105.0;0.0;15.0;7.0;21;39;224;185;32.0;153;119;34;5;5.0;0;135;109.0;26;8;5;39
687;Mannen;21600;1978;229;190;0;34.0;129.0;5.0;109.0;0.0;15.0;7.0;20;39;229;190;34.0;156;123;33;5;5.0;0;138;113.0;25;8;5;39
688;Mannen;21600;1979;233;190;0;34.0;130.0;5.0;111.0;0.0;15.0;7.0;19;43;233;190;34.0;156;124;32;5;5.0;0;139;115.0;24;8;5;43
689;Mannen;21600;1980;238;197;0;36.0;136.0;5.0;116.0;0.0;15.0;7.0;18;41;238;197;36.0;161;129;32;5;5.0;0;144;120.0;24;8;5;41
690;Mannen;21600;1981;243;201;0;38.0;138.0;5.0;118.0;0.0;15.0;7.0;18;42;243;201;38.0;163;132;31;5;5.0;0;146;122.0;24;8;4;42
691;Mannen;21600;1982;246;203;0;39.0;140.0;5.0;120.0;0.0;15.0;7.0;17;43;246;203;39.0;164;133;31;5;5.0;0;147;123.0;23;7;4;43
692;Mannen;21600;1983;249;205;0;41.0;140.0;5.0;120.0;0.0;15.0;7.0;17;44;249;205;41.0;164;134;30;5;5.0;0;147;124.0;23;7;4;44
693;Mannen;21600;1984;253;209;0;42.0;143.0;6.0;123.0;0.0;15.0;7.0;17;44;253;209;42.0;167;137;30;6;6.0;0;149;127.0;23;7;5;44
694;Mannen;21600;1985;257;214;0;44.0;147.0;6.0;127.0;0.0;14.0;7.0;16;43;257;214;44.0;170;141;29;6;6.0;0;152;130.0;23;7;5;43
695;Mannen;21600;1986;261;218;0;46.0;150.0;6.0;130.0;0.0;14.0;7.0;15;42;261;218;46.0;172;143;29;6;6.0;0;155;132.0;22;7;5;42
696;Mannen;21600;1987;263;221;0;47.0;153.0;6.0;132.0;0.0;14.0;7.0;15;41;263;221;47.0;174;146;28;7;7.0;0;156;135.0;22;7;5;41
697;Mannen;21600;1988;268;228;0;50.0;158.0;7.0;137.0;0.0;14.0;7.0;14;40;268;228;50.0;179;151;28;7;7.0;0;161;139.0;21;7;4;40
698;Mannen;21600;1989;274;235;0;52.0;163.0;7.0;142.0;0.0;14.0;7.0;13;38;274;235;52.0;183;156;28;7;7.0;0;165;144.0;21;7;4;38
699;Mannen;21600;1990;277;241;0;54.0;167.0;7.0;146.0;0.0;14.0;7.0;12;37;277;241;54.0;186;159;27;7;7.0;0;168;148.0;20;7;4;37
700;Mannen;21600;1991;281;246;0;56.0;172.0;8.0;151.0;0.0;14.0;6.0;12;34;281;246;56.0;190;164;26;8;8.0;0;172;152.0;20;6;4;34
701;Mannen;21600;1992;284;251;0;58.0;176.0;8.0;155.0;0.0;13.0;6.0;11;32;284;251;58.0;194;169;25;8;8.0;0;176;157.0;18;6;3;32
702;Mannen;21600;1993;287;256;0;60.0;180.0;9.0;158.0;0.0;13.0;6.0;11;31;287;256;60.0;196;173;23;9;9.0;0;178;161.0;17;6;3;31
703;Mannen;21600;1994;288;257;0;61.0;180.0;9.0;159.0;0.0;12.0;6.0;10;31;288;257;61.0;196;174;22;9;9.0;0;178;162.0;16;6;3;31
704;Mannen;21600;1995;291;261;0;62.0;184.0;9.0;163.0;0.0;12.0;5.0;9;30;291;261;62.0;199;177;22;9;9.0;0;182;166.0;16;5;2;30
705;Mannen;21600;1996;300;271;0;65.0;191.0;9.0;170.0;0.0;12.0;5.0;9;29;300;271;65.0;205;184;22;9;9.0;0;188;172.0;16;5;2;29
706;Mannen;21600;1997;308;280;0;68.0;198.0;9.0;177.0;0.0;12.0;5.0;9;28;308;280;68.0;212;190;22;10;10.0;0;195;179.0;16;5;2;28
707;Mannen;21600;1998;316;288;0;70.0;204.0;9.0;183.0;0.0;12.0;5.0;9;28;316;288;70.0;218;197;21;10;10.0;0;201;185.0;16;5;2;28
708;Mannen;21600;1999;325;298;0;73.0;211.0;9.0;190.0;0.0;12.0;5.0;9;27;325;298;73.0;225;204;21;10;10.0;0;208;192.0;16;5;2;27
709;Mannen;21600;2000;332;306;0;75.0;217.0;9.0;196.0;0.0;12.0;5.0;8;26;332;306;75.0;230;209;21;10;10.0;0;214;198.0;16;5;2;26
710;Mannen;21600;2001;339;313;0;78.0;222.0;9.0;201.0;0.0;12.0;5.0;8;26;339;313;78.0;236;215;21;10;10.0;0;219;203.0;16;5;2;26
711;Mannen;21600;2002;347;321;0;80.0;228.0;9.0;207.0;0.0;12.0;5.0;8;25;347;321;80.0;241;220;21;10;10.0;0;225;209.0;16;5;2;25
712;Mannen;21600;2003;354;328;0;82.0;233.0;10.0;212.0;0.0;12.0;5.0;8;25;354;328;82.0;246;225;21;10;10.0;0;230;214.0;16;5;2;25
713;Mannen;21600;2004;362;337;0;85.0;240.0;10.0;218.0;0.0;12.0;5.0;8;25;362;337;85.0;252;232;21;10;10.0;0;236;220.0;16;5;2;25
714;Mannen;21600;2005;372;347;0;87.0;247.0;10.0;225.0;0.0;12.0;5.0;8;25;372;347;87.0;260;239;21;10;10.0;0;243;227.0;16;5;2;25
715;Mannen;21600;2006;384;359;0;91.0;256.0;10.0;233.0;0.0;12.0;5.0;8;24;384;359;91.0;269;247;21;11;11.0;0;251;235.0;16;5;2;24
716;Mannen;21600;2007;395;371;0;94.0;265.0;11.0;241.0;0.0;12.0;5.0;8;24;395;371;94.0;278;256;21;11;11.0;0;260;244.0;16;5;2;24
717;Mannen;21600;2008;408;384;0;97.0;274.0;11.0;251.0;0.0;13.0;5.0;8;24;408;384;97.0;287;266;22;11;11.0;0;269;253.0;17;5;2;24
718;Mannen;21600;2009;420;396;0;100.0;283.0;11.0;259.0;0.0;13.0;5.0;8;24;420;396;100.0;296;275;22;12;12.0;0;278;261.0;17;5;2;24
719;Mannen;21600;2010;434;409;0;103.0;293.0;12.0;268.0;0.0;13.0;5.0;8;24;434;409;103.0;306;284;22;12;12.0;0;287;271.0;17;5;2;24
720;Vrouwen;10000;1971;6570;6379;2494;427.0;3064.0;54.0;883.0;16.0;2112.0;162.0;232;191;6570;6379;427.0;5952;1060;4892;86;56.0;29;5430;911.0;4519;344;93;191
