ID;Bouwjaar;Perioden;TotaalNederland_1;Groningen_2;Fryslan_3;Drenthe_4;Overijssel_5;Flevoland_6;Gelderland_7;Utrecht_8;NoordHolland_9;ZuidHolland_10;Zeeland_11;NoordBrabant_12;Limburg_13;TotaalMotorfietsen_14;k_1Cilinder_15;k_2Cilinders_16;k_3Cilinders_17;k_4Cilinders_18;k_5Cilinders_19;k_6Cilinders_20;OverigEnOnbekendAantalCilinders_21;TotaalMotorfietsen_22;k_50Cc_23;k_51125Cc_24;k_126175Cc_25;k_176250Cc_26;k_251375Cc_27;k_376500Cc_28;k_501625Cc_29;k_626750Cc_30;k_751875Cc_31;k_8761000Cc_32;k_10011125Cc_33;k_1126CcEnMeer_34;OverigEnOnbekend_35;TotaalMotorfietsen_36;k_18Tot20Jaar_37;k_20Tot25Jaar_38;k_25Tot30Jaar_39;k_30Tot40Jaar_40;k_40Tot50Jaar_41;k_50Tot60Jaar_42;k_60Tot65Jaar_43;k_65JaarEnOuder_44;OpNaamRechtspersoon_45
716;Bouwjaar 1987;2021;10003;497;584;453;917;185;1531;586;1286;1279;309;1624;752;10003;1097;5090;270;3536;0;6;4;10003;13;107;12;362;116;970;993;3741;281;1197;712;1488;11;10003;6;156;460;1099;1910;3476;1428;1430;38
717;Bouwjaar 1987;2022;9509;460;551;434;881;178;1473;550;1216;1198;299;1537;732;9509;1081;4869;266;3280;0;6;7;9509;16;119;12;355;106;922;932;3551;275;1102;683;1427;9;9509;3;139;411;1089;1667;3277;1381;1504;38
718;Bouwjaar 1987;2023;9085;438;544;411;835;177;1391;509;1154;1133;295;1492;706;9085;1075;4660;260;3076;0;6;8;9085;19;128;13;344;104;869;876;3364;262;1051;658;1387;10;9085;8;124;376;1049;1433;3122;1373;1560;40
719;Bouwjaar 1987;2024;8746;422;535;403;820;177;1325;502;1101;1093;272;1420;676;8746;1086;4493;249;2902;0;6;10;8746;26;152;11;341;101;836;831;3199;258;1007;628;1344;12;8746;3;124;358;1043;1286;2911;1379;1610;32
720;Bouwjaar 1987;2025;8404;397;533;381;777;159;1295;488;1036;1059;273;1357;649;8404;1082;4312;236;2756;0;6;12;8404;33;158;11;334;101;786;798;3067;249;959;594;1301;13;8404;4;111;336;1006;1150;2684;1378;1707;28
721;Bouwjaar 1988;2019;9383;427;559;387;804;189;1270;587;1298;1296;291;1537;738;9383;1021;4818;233;3055;0;254;2;9383;7;69;4;326;115;918;1459;2525;512;1301;672;1453;22;9383;4;181;484;1057;2039;3343;1170;1075;30
722;Bouwjaar 1988;2020;8917;405;528;373;791;172;1228;542;1226;1230;275;1453;694;8917;998;4625;217;2828;0;246;3;8917;7;69;4;323;108;851;1365;2397;492;1219;653;1407;22;8917;1;155;422;1019;1767;3196;1160;1163;34
723;Bouwjaar 1988;2021;8476;406;515;348;751;166;1169;519;1110;1188;255;1382;667;8476;962;4448;204;2627;0;233;2;8476;6;78;4;312;109;801;1281;2249;475;1157;627;1355;22;8476;3;151;406;998;1552;2945;1173;1217;31
724;Bouwjaar 1988;2022;8068;379;507;328;718;159;1106;474;1071;1127;245;1336;618;8068;928;4274;196;2444;0;223;3;8068;6;82;5;294;100;771;1202;2136;458;1083;600;1310;21;8068;4;147;370;959;1381;2714;1181;1278;34
725;Bouwjaar 1988;2023;7726;362;485;329;676;146;1076;474;999;1082;238;1255;604;7726;896;4127;191;2304;0;205;3;7726;6;79;4;289;94;729;1140;2034;447;1037;586;1260;21;7726;3;111;369;925;1203;2581;1160;1344;30
726;Bouwjaar 1988;2024;7397;341;485;319;661;143;1050;440;936;1021;231;1197;573;7397;887;3967;181;2161;0;198;3;7397;7;86;2;280;89;693;1091;1934;425;986;559;1224;21;7397;3;117;331;934;1061;2362;1211;1349;29
727;Bouwjaar 1988;2025;7087;336;465;308;613;132;995;419;890;972;228;1188;541;7087;879;3815;174;2023;0;192;4;7087;7;84;3;275;86;650;1053;1840;403;952;528;1190;16;7087;2;127;301;881;974;2135;1202;1437;28
728;Bouwjaar 1989;2019;8776;375;542;382;728;180;1218;515;1250;1258;264;1379;685;8776;1001;4069;280;3195;0;228;3;8776;1;62;8;520;143;928;1316;2322;396;1136;507;1425;12;8776;7;184;437;994;1956;3080;1056;1028;34
729;Bouwjaar 1989;2020;8242;360;510;338;679;161;1188;488;1158;1187;249;1293;631;8242;955;3876;271;2924;0;213;3;8242;1;68;8;491;138;861;1217;2154;382;1070;480;1360;12;8242;3;174;382;942;1661;2875;1123;1051;31
730;Bouwjaar 1989;2021;7799;358;498;306;647;154;1101;437;1110;1118;247;1230;593;7799;911;3707;258;2712;0;207;4;7799;1;72;8;460;127;817;1137;2024;361;1000;462;1318;12;7799;4;175;368;890;1406;2754;1086;1086;30
731;Bouwjaar 1989;2022;7381;351;473;299;603;147;1042;414;1038;1060;229;1171;554;7381;888;3556;250;2476;0;206;5;7381;0;77;7;435;119;774;1061;1908;338;931;429;1290;12;7381;8;139;373;867;1198;2582;1074;1110;30
732;Bouwjaar 1989;2023;7058;337;440;297;597;141;997;384;979;1022;213;1135;516;7058;877;3450;241;2294;0;191;5;7058;0;78;6;433;120;731;993;1819;331;883;419;1233;12;7058;5;125;337;871;1040;2390;1104;1157;29
733;Bouwjaar 1989;2024;6734;308;420;295;571;149;943;373;906;972;209;1093;495;6734;868;3316;234;2133;0;177;6;6734;0;88;6;426;117;680;928;1738;313;842;396;1187;13;6734;2;134;301;832;928;2168;1087;1253;29
734;Bouwjaar 1989;2025;6477;302;398;279;550;125;908;372;880;907;205;1068;483;6477;880;3211;227;1985;0;167;7;6477;2;93;5;403;119;648;903;1653;301;803;376;1158;13;6477;3;126;305;774;838;1951;1125;1326;29
735;Bouwjaar 1990;2019;10445;493;582;513;884;199;1427;639;1525;1506;326;1591;760;10445;1053;4823;374;4058;1;136;0;10445;4;53;2;420;158;837;1957;2624;579;1304;863;1636;8;10445;3;237;547;1310;2360;3562;1196;1186;44
736;Bouwjaar 1990;2020;9942;450;569;486;854;202;1372;589;1447;1419;311;1524;719;9942;1016;4625;363;3805;0;132;1;9942;4;57;2;407;152;769;1846;2503;545;1239;823;1590;5;9942;7;200;537;1246;2010;3438;1199;1267;38
737;Bouwjaar 1990;2021;9445;436;555;471;803;185;1310;561;1358;1348;294;1436;688;9445;995;4471;344;3501;0;132;2;9445;5;57;2;390;143;738;1731;2381;526;1164;754;1547;7;9445;6;199;517;1194;1767;3178;1242;1302;40
738;Bouwjaar 1990;2022;8971;406;525;453;790;181;1239;508;1275;1277;287;1364;666;8971;979;4277;328;3256;0;128;3;8971;5;64;2;390;144;678;1610;2240;496;1125;709;1502;6;8971;3;177;475;1150;1571;2901;1305;1347;42
739;Bouwjaar 1990;2023;8547;407;502;435;733;162;1205;463;1175;1258;278;1323;606;8547;961;4125;321;3009;0;127;4;8547;6;67;3;377;141;634;1515;2150;476;1054;657;1463;4;8547;9;155;436;1068;1413;2705;1315;1403;43
740;Bouwjaar 1990;2024;8100;378;492;405;676;153;1158;448;1078;1202;263;1270;577;8100;933;3938;306;2798;0;122;3;8100;7;73;3;359;134;597;1417;2030;450;997;617;1411;5;8100;5;156;389;1060;1218;2466;1321;1443;42
741;Bouwjaar 1990;2025;7771;358;485;386;652;155;1110;436;1053;1127;244;1216;549;7771;938;3806;294;2611;0;118;4;7771;6;77;2;365;127;565;1322;1943;433;967;586;1374;4;7771;7;151;345;999;1119;2270;1287;1560;33
742;Bouwjaar 1991;2019;13112;614;788;549;1065;309;1818;867;1840;1938;395;1994;935;13112;1098;5750;546;5536;0;181;1;13112;5;46;4;456;142;1037;3187;3100;651;1413;1120;1938;13;13112;12;320;826;1687;2947;4383;1398;1493;46
743;Bouwjaar 1991;2020;12424;602;731;509;1033;288;1735;830;1704;1826;374;1891;901;12424;1077;5493;521;5161;0;171;1;12424;5;49;6;443;137;976;3007;2923;610;1326;1059;1870;13;12424;5;309;769;1632;2557;4166;1408;1532;46
744;Bouwjaar 1991;2021;11774;580;686;486;993;272;1604;802;1618;1733;354;1794;852;11774;1017;5290;499;4796;0;169;3;11774;5;46;6;424;121;914;2780;2788;578;1245;1018;1836;13;11774;7;320;732;1542;2214;3924;1429;1557;49
745;Bouwjaar 1991;2022;11047;546;655;453;915;247;1507;746;1488;1617;339;1716;818;11047;973;5050;471;4389;0;159;5;11047;5;45;6;412;112;849;2551;2632;555;1167;936;1764;13;11047;8;269;609;1508;1923;3581;1492;1616;41
746;Bouwjaar 1991;2023;10496;525;606;432;866;226;1454;694;1414;1523;328;1634;794;10496;939;4874;454;4073;0;151;5;10496;5;47;4;380;110;810;2366;2482;530;1132;884;1732;14;10496;3;232;580;1468;1617;3343;1522;1689;42
747;Bouwjaar 1991;2024;10012;500;593;417;852;204;1396;673;1356;1446;316;1513;746;10012;929;4666;431;3836;0;146;4;10012;5;49;4;372;112;762;2233;2374;498;1082;838;1670;13;10012;9;218;529;1410;1500;3014;1531;1762;39
748;Bouwjaar 1991;2025;9544;470;586;422;799;204;1336;621;1281;1359;303;1448;715;9544;912;4492;407;3588;0;141;4;9544;5;46;4;359;102;735;2108;2267;461;1045;789;1611;12;9544;10;212;492;1369;1335;2757;1497;1836;36
749;Bouwjaar 1992;2019;15327;719;862;641;1248;348;2093;994;2190;2275;487;2328;1142;15327;1085;6468;644;6963;0;166;1;15327;2;66;4;435;151;1037;3773;3431;1079;1715;1524;2105;5;15327;10;398;924;2203;3441;4924;1616;1733;78
750;Bouwjaar 1992;2020;14438;687;805;604;1213;312;2010;918;2007;2102;468;2231;1081;14438;1048;6144;630;6449;0;165;2;14438;2;65;3;411;135;978;3477;3238;1016;1653;1437;2018;5;14438;10;346;887;2044;3021;4610;1643;1801;76
751;Bouwjaar 1992;2021;13709;667;763;603;1136;290;1928;851;1867;2008;446;2118;1032;13709;1013;5931;610;5990;0;163;2;13709;2;66;3;404;131;919;3245;3064;962;1560;1366;1982;5;13709;10;327;841;1931;2640;4417;1683;1786;74
752;Bouwjaar 1992;2022;12903;622;728;558;1085;274;1824;799;1747;1881;403;2006;976;12903;995;5611;572;5560;0;159;6;12903;2;66;2;376;127;856;3009;2867;898;1499;1276;1920;5;12903;10;279;737;1801;2310;4134;1689;1881;62
753;Bouwjaar 1992;2023;12203;599;711;527;1029;261;1740;737;1597;1779;386;1908;929;12203;974;5373;551;5144;0;154;7;12203;2;66;3;356;120;806;2800;2719;860;1422;1198;1846;5;12203;5;238;648;1709;2102;3848;1665;1935;53
754;Bouwjaar 1992;2024;11561;555;708;513;976;249;1656;690;1447;1694;373;1798;902;11561;929;5160;525;4785;0;151;11;11561;2;67;3;339;107;740;2621;2601;813;1356;1120;1788;4;11561;8;228;590;1612;1899;3530;1622;2020;52
755;Bouwjaar 1992;2025;11035;538;668;496;929;241;1594;664;1354;1604;361;1729;857;11035;905;4984;499;4493;0;140;14;11035;2;67;2;336;105;686;2467;2495;773;1305;1066;1727;4;11035;13;223;584;1500;1696;3246;1631;2094;48
756;Bouwjaar 1993;2019;16700;766;888;742;1350;397;2296;1027;2280;2596;492;2586;1280;16700;977;6942;581;8027;0;170;3;16700;2;61;6;407;114;904;3933;4015;917;2087;2297;1954;3;16700;8;337;1035;2282;3904;5468;1788;1816;62
757;Bouwjaar 1993;2020;15898;747;857;679;1295;374;2192;971;2173;2454;481;2459;1216;15898;943;6695;568;7520;0;168;4;15898;3;59;4;391;110;860;3661;3826;890;2003;2187;1901;3;15898;6;335;993;2149;3430;5157;1842;1927;59
758;Bouwjaar 1993;2021;15085;708;799;661;1238;353;2111;899;2028;2331;447;2365;1145;15085;919;6420;546;7034;0;162;4;15085;3;64;4;366;104;802;3403;3621;857;1917;2089;1853;2;15085;6;341;846;2054;2970;4918;1899;1996;55
759;Bouwjaar 1993;2022;14251;687;785;636;1166;331;1989;859;1860;2158;428;2255;1097;14251;899;6179;520;6491;0;158;4;14251;3;63;3;351;98;751;3154;3434;817;1817;1961;1795;4;14251;7;305;773;1978;2549;4620;1905;2060;54
760;Bouwjaar 1993;2023;13558;633;733;626;1127;327;1897;798;1746;2061;392;2154;1064;13558;874;5949;499;6079;0;149;8;13558;3;72;3;332;86;710;2965;3265;786;1758;1838;1735;5;13558;8;266;737;1926;2265;4256;1892;2155;53
761;Bouwjaar 1993;2024;12848;601;706;600;1071;315;1809;745;1631;1967;372;2037;994;12848;856;5703;486;5645;0;147;11;12848;2;80;2;330;85;667;2779;3078;750;1669;1720;1681;5;12848;20;280;695;1775;2004;3919;1845;2256;54
762;Bouwjaar 1993;2025;12235;581;688;574;1052;279;1749;708;1512;1876;366;1924;926;12235;834;5494;460;5297;0;140;10;12235;3;82;4;322;77;631;2588;2957;710;1587;1630;1637;7;12235;17;252;644;1722;1791;3601;1791;2357;60
763;Bouwjaar 1994;2019;15341;664;793;699;1288;342;2165;995;2194;2306;407;2265;1223;15341;1110;6457;632;6963;0;175;4;15341;2;96;3;312;101;859;3334;3678;660;2196;2436;1664;0;15341;12;333;986;2247;3485;4900;1700;1599;79
764;Bouwjaar 1994;2020;14656;655;747;661;1251;300;2070;948;2089;2221;394;2175;1145;14656;1078;6249;618;6532;0;172;7;14656;2;108;3;287;98;814;3146;3512;633;2074;2358;1621;0;14656;21;312;910;2054;3057;4768;1727;1731;76
765;Bouwjaar 1994;2021;13938;628;732;670;1210;294;1981;865;1955;2075;394;2026;1108;13938;1051;6056;581;6075;0;167;8;13938;2;110;3;272;100;767;2944;3311;608;1952;2282;1587;0;13938;16;321;825;1974;2688;4512;1729;1791;82
766;Bouwjaar 1994;2022;13221;590;712;649;1138;274;1843;828;1843;1995;376;1933;1040;13221;1039;5846;563;5598;0;166;9;13221;2;137;3;255;95;730;2721;3160;575;1814;2162;1565;2;13221;24;290;754;1880;2423;4197;1655;1918;80
767;Bouwjaar 1994;2023;12591;565;679;627;1054;258;1725;789;1745;1892;377;1854;1026;12591;1035;5612;545;5219;0;166;14;12591;2;162;4;252;88;696;2521;3018;543;1737;2052;1515;1;12591;24;304;711;1769;2118;3876;1725;1993;71
768;Bouwjaar 1994;2024;12004;532;679;582;1030;240;1626;744;1672;1788;364;1763;984;12004;1069;5365;518;4880;0;153;19;12004;1;207;7;240;85;648;2354;2882;514;1649;1963;1453;1;12004;32;282;658;1741;1912;3545;1702;2061;71
769;Bouwjaar 1994;2025;11523;528;651;554;961;237;1597;709;1590;1699;344;1707;946;11523;1065;5198;505;4577;0;150;28;11523;4;239;8;235;77;611;2232;2759;485;1564;1882;1427;0;11523;36;278;613;1683;1782;3200;1703;2165;63
770;Bouwjaar 1995;2019;15918;730;784;722;1375;354;2219;1005;2258;2423;472;2351;1225;15918;976;6579;550;7641;0;170;2;15918;1;90;11;257;63;678;3930;3177;759;2652;2645;1655;0;15918;8;409;1123;2405;3533;5001;1710;1645;84
771;Bouwjaar 1995;2020;15158;706;770;705;1327;329;2142;931;2121;2264;460;2216;1187;15158;943;6346;539;7162;0;164;4;15158;2;91;11;254;57;635;3667;3023;731;2502;2544;1641;0;15158;10;362;1026;2242;3135;4831;1753;1725;74
772;Bouwjaar 1995;2021;14522;648;761;692;1271;322;2027;870;2038;2184;439;2133;1137;14522;933;6169;520;6738;0;157;5;14522;2;102;11;250;51;596;3462;2870;709;2398;2463;1608;0;14522;13;357;944;2131;2781;4600;1794;1828;74
773;Bouwjaar 1995;2022;13802;617;720;676;1210;291;1961;821;1915;2064;431;2022;1074;13802;944;5942;502;6255;0;152;7;13802;3;122;12;243;46;544;3220;2735;680;2268;2368;1560;1;13802;15;278;841;2074;2508;4272;1836;1902;76
774;Bouwjaar 1995;2023;13217;612;703;637;1168;271;1898;768;1819;1968;412;1937;1024;13217;932;5750;500;5872;0;152;11;13217;6;143;12;230;46;519;3018;2635;647;2152;2273;1534;2;13217;26;276;803;1962;2263;3951;1877;1989;70
775;Bouwjaar 1995;2024;12641;595;691;606;1128;254;1846;735;1690;1873;389;1860;974;12641;933;5554;483;5507;0;151;13;12641;6;164;10;219;43;481;2858;2501;624;2039;2184;1509;3;12641;22;323;749;1853;2082;3644;1837;2072;59
776;Bouwjaar 1995;2025;12088;570;683;568;1076;235;1740;698;1575;1842;371;1802;928;12088;918;5376;469;5162;0;145;18;12088;5;181;11;208;39;451;2693;2394;589;1920;2102;1492;3;12088;28;303;740;1764;1928;3283;1787;2204;51
777;Bouwjaar 1996;2019;17214;790;882;802;1385;397;2300;1172;2463;2727;473;2550;1273;17214;1071;7378;414;8216;0;132;3;17214;3;116;4;299;55;696;3853;3030;1554;2224;3071;2309;0;17214;6;406;1203;2847;3880;5271;1787;1727;87
778;Bouwjaar 1996;2020;16495;765;861;786;1316;377;2258;1089;2345;2588;466;2433;1211;16495;1037;7166;404;7751;0;132;5;16495;3;120;5;277;56;659;3610;2895;1501;2131;2965;2273;0;16495;11;359;1125;2693;3517;5027;1835;1843;85
779;Bouwjaar 1996;2021;15877;759;830;760;1309;344;2170;1041;2189;2508;450;2350;1167;15877;1020;7019;392;7309;0;130;7;15877;4;130;6;269;49;625;3422;2752;1477;2015;2884;2244;0;15877;17;365;1017;2549;3180;4856;1884;1930;79
780;Bouwjaar 1996;2022;15124;734;802;715;1264;333;2067;972;2067;2360;418;2256;1136;15124;1012;6791;392;6789;0;126;14;15124;12;154;9;248;43;596;3191;2618;1417;1887;2749;2199;1;15124;12;296;925;2431;2876;4558;1918;2041;67
781;Bouwjaar 1996;2023;14539;709;792;694;1225;326;2017;900;1989;2235;398;2147;1107;14539;1038;6602;380;6373;0;127;19;14539;16;189;11;237;41;565;3011;2479;1364;1806;2652;2167;1;14539;22;295;836;2333;2615;4293;1944;2140;61
782;Bouwjaar 1996;2024;13911;672;769;669;1185;290;1923;855;1900;2141;387;2062;1058;13911;1068;6369;366;5967;0;123;18;13911;19;247;12;228;38;533;2832;2353;1311;1698;2519;2120;1;13911;32;333;763;2211;2356;4011;1894;2251;60
783;Bouwjaar 1996;2025;13399;680;774;618;1169;297;1830;803;1814;2016;388;1988;1022;13399;1096;6196;340;5624;0;122;21;13399;22;290;13;220;39;508;2674;2257;1268;1601;2433;2073;1;13399;52;349;741;2069;2250;3646;1898;2335;59
784;Bouwjaar 1997;2019;18971;812;931;824;1530;475;2503;1285;2795;2936;562;2908;1410;18971;1384;9477;403;7439;0;260;8;18971;11;195;11;343;65;659;3337;3691;1727;2869;2776;3286;1;18971;8;445;1324;3276;4370;5661;1990;1781;116
785;Bouwjaar 1997;2020;18346;787;926;804;1477;448;2426;1243;2647;2839;556;2831;1362;18346;1347;9288;376;7069;0;258;8;18346;11;200;10;328;63;637;3124;3563;1705;2760;2717;3227;1;18346;13;425;1232;3109;3946;5544;2070;1908;99
786;Bouwjaar 1997;2021;17718;763;917;779;1430;434;2390;1171;2524;2739;549;2705;1317;17718;1297;9067;376;6714;0;251;13;17718;9;201;10;320;60;604;2915;3467;1661;2647;2656;3167;1;17718;19;414;1122;2999;3525;5375;2085;2083;96
787;Bouwjaar 1997;2022;16986;731;910;764;1394;383;2292;1128;2408;2583;531;2595;1267;16986;1279;8793;357;6290;0;247;20;16986;11;234;11;304;55;572;2713;3313;1606;2515;2549;3102;1;16986;20;371;981;2832;3261;5151;2096;2192;82
788;Bouwjaar 1997;2023;16395;725;882;762;1342;374;2221;1093;2257;2484;521;2502;1232;16395;1264;8585;344;5936;0;243;23;16395;17;243;12;296;56;538;2565;3178;1556;2427;2460;3045;2;16395;29;356;910;2625;2997;4960;2141;2298;79
789;Bouwjaar 1997;2024;15754;705;847;727;1323;350;2135;1051;2141;2369;505;2406;1195;15754;1257;8293;334;5607;0;240;23;15754;19;259;14;286;54;505;2424;3081;1499;2288;2357;2967;1;15754;22;358;848;2473;2811;4597;2155;2409;81
790;Bouwjaar 1997;2025;15197;656;852;736;1295;325;2047;992;2058;2258;485;2313;1180;15197;1264;8044;325;5286;0;249;29;15197;24;290;19;280;52;472;2286;2980;1444;2188;2253;2907;2;15197;30;372;801;2330;2615;4252;2166;2552;79
791;Bouwjaar 1998;2019;19557;847;992;881;1553;493;2507;1262;2879;3204;507;2980;1452;19557;1463;9114;322;8394;1;250;13;19557;2;304;24;461;62;519;3941;3312;1941;3183;2295;3513;0;19557;39;483;1519;3586;4467;5602;1990;1775;96
792;Bouwjaar 1998;2020;19051;817;985;867;1502;456;2437;1226;2796;3115;490;2952;1408;19051;1455;8955;319;8050;0;253;19;19051;2;309;24;466;61;498;3777;3226;1904;3058;2250;3476;0;19051;24;467;1408;3380;4109;5575;2042;1950;96
793;Bouwjaar 1998;2021;18500;825;963;837;1493;437;2377;1164;2668;3015;477;2869;1375;18500;1468;8794;301;7668;1;245;23;18500;2;328;24;495;58;464;3584;3131;1836;2914;2225;3439;0;18500;36;478;1275;3267;3794;5400;2059;2103;88
794;Bouwjaar 1998;2022;17800;813;933;820;1451;424;2271;1125;2491;2916;464;2751;1341;17800;1483;8526;290;7228;1;242;30;17800;3;355;24;529;55;432;3379;3006;1755;2743;2154;3365;0;17800;35;450;1163;3148;3437;5141;2115;2217;94
795;Bouwjaar 1998;2023;17295;807;941;782;1395;414;2221;1074;2374;2866;447;2671;1303;17295;1552;8344;281;6838;1;241;38;17295;5;406;27;555;55;420;3177;2940;1694;2602;2084;3330;0;17295;42;512;1074;2992;3263;4817;2151;2344;100
796;Bouwjaar 1998;2024;16704;792;943;768;1329;399;2169;1016;2242;2783;443;2574;1246;16704;1557;8109;273;6482;1;234;48;16704;6;433;28;557;51;408;3041;2799;1612;2500;2008;3261;0;16704;49;502;1035;2848;3023;4497;2141;2511;98
797;Bouwjaar 1998;2025;16220;758;923;801;1286;395;2133;984;2131;2658;437;2480;1234;16220;1598;7916;255;6157;1;237;56;16220;8;477;28;578;49;390;2894;2706;1550;2373;1956;3211;0;16220;78;502;934;2787;2853;4205;2169;2600;92
798;Bouwjaar 1999;2019;22747;1028;1122;957;1857;633;2872;1511;3407;3670;622;3502;1566;22747;1738;10895;373;9504;3;217;17;22747;4;329;36;393;61;776;4759;3498;1731;3944;2814;4391;11;22747;18;600;1816;4348;5281;6565;2098;1884;137
799;Bouwjaar 1999;2020;22110;1016;1097;933;1809;592;2832;1503;3240;3561;612;3370;1545;22110;1747;10689;361;9081;3;210;19;22110;3;345;34;411;58;742;4539;3398;1694;3800;2726;4350;10;22110;21;627;1656;4172;4830;6366;2234;2066;138
800;Bouwjaar 1999;2021;21513;1007;1071;917;1774;570;2802;1449;3106;3446;591;3260;1520;21513;1720;10495;362;8696;3;211;26;21513;4;351;35;438;54;724;4333;3287;1639;3694;2673;4271;10;21513;34;586;1550;4046;4463;6191;2342;2161;140
801;Bouwjaar 1999;2022;20848;970;1061;899;1731;538;2755;1381;2933;3357;578;3145;1500;20848;1721;10240;346;8287;3;211;40;20848;4;381;35;447;54;683;4120;3172;1588;3511;2631;4212;10;20848;45;531;1385;3881;4161;6044;2367;2307;127
802;Bouwjaar 1999;2023;20197;943;1046;881;1700;525;2695;1332;2808;3151;569;3077;1470;20197;1744;9959;341;7891;2;206;54;20197;5;436;32;461;48;660;3913;3057;1532;3358;2536;4151;8;20197;48;535;1278;3704;3906;5683;2469;2460;114
803;Bouwjaar 1999;2024;19535;919;1032;877;1658;507;2593;1262;2666;3061;568;2965;1427;19535;1795;9688;327;7465;3;202;55;19535;5;482;36;479;49;630;3707;2955;1478;3204;2454;4050;6;19535;55;538;1205;3518;3649;5366;2514;2587;103
804;Bouwjaar 1999;2025;18917;887;979;832;1620;468;2526;1225;2579;2974;570;2860;1397;18917;1804;9448;319;7082;2;198;64;18917;7;523;29;494;48;595;3520;2826;1409;3084;2386;3989;7;18917;70;585;1135;3269;3456;5055;2474;2775;98
805;Bouwjaar 2000;2019;22936;971;1002;941;1743;635;3028;1534;3498;3815;665;3457;1647;22936;2138;10930;311;9376;0;164;17;22936;1;340;52;385;61;704;4826;3788;1370;4194;2386;4748;81;22936;16;540;1952;4583;5307;6400;2175;1829;134
806;Bouwjaar 2000;2020;22332;942;998;936;1696;620;2947;1529;3357;3715;645;3342;1605;22332;2093;10716;300;9032;0;170;21;22332;1;337;44;399;59;666;4634;3655;1345;4054;2358;4699;81;22332;19;529;1787;4448;4869;6242;2303;2015;120
807;Bouwjaar 2000;2021;21822;953;991;941;1658;598;2889;1484;3214;3605;633;3292;1564;21822;2102;10566;303;8670;0;164;17;21822;1;340;43;425;58;649;4435;3561;1318;3945;2304;4667;76;21822;21;513;1616;4290;4610;6079;2373;2207;113
808;Bouwjaar 2000;2022;21140;938;964;906;1642;560;2791;1428;3089;3427;628;3226;1541;21140;2105;10320;284;8247;0;168;16;21140;2;358;43;445;49;635;4213;3427;1278;3765;2251;4599;75;21140;25;492;1459;4163;4270;5832;2435;2362;102
809;Bouwjaar 2000;2023;20507;924;947;903;1571;557;2731;1350;2912;3377;617;3128;1490;20507;2106;10062;281;7877;0;164;17;20507;3;389;38;448;49;605;4016;3306;1235;3602;2195;4547;74;20507;28;483;1333;3981;4051;5579;2404;2550;98
810;Bouwjaar 2000;2024;19998;912;945;875;1547;545;2652;1295;2828;3279;597;3057;1466;19998;2130;9861;278;7551;0;164;14;19998;4;428;35;464;47;577;3827;3201;1188;3510;2151;4498;68;19998;47;483;1243;3771;3837;5352;2466;2703;96
811;Bouwjaar 2000;2025;19311;910;937;877;1464;533;2617;1244;2655;3116;591;2957;1410;19311;2085;9603;268;7177;0;163;15;19311;3;438;34;459;46;544;3630;3083;1148;3360;2063;4434;69;19311;49;505;1096;3572;3639;5052;2407;2892;99
812;Bouwjaar 2001;2019;21299;858;1009;800;1657;619;2842;1419;3356;3524;588;3156;1471;21299;1625;10006;251;9138;0;269;10;21299;2;245;71;291;37;757;4704;2669;1050;3951;1351;5922;249;21299;11;454;1768;4278;4858;6055;2002;1717;156
813;Bouwjaar 2001;2020;20830;843;1007;795;1638;596;2804;1407;3200;3466;583;3065;1426;20830;1565;9894;249;8841;0;270;11;20830;3;251;64;278;34;732;4519;2580;1040;3854;1330;5899;246;20830;16;436;1670;4138;4540;5904;2113;1872;141
814;Bouwjaar 2001;2021;20381;861;989;787;1630;560;2728;1366;3114;3380;575;3004;1387;20381;1554;9782;250;8508;0;274;13;20381;3;257;62;276;33;729;4325;2520;1014;3767;1294;5867;234;20381;21;430;1426;4082;4274;5802;2207;2003;136
815;Bouwjaar 2001;2022;19838;871;991;781;1575;518;2719;1336;2938;3273;566;2915;1355;19838;1537;9556;245;8222;0;267;11;19838;2;280;59;275;32;683;4141;2433;1002;3628;1267;5807;229;19838;21;406;1289;3955;3976;5617;2269;2174;131
816;Bouwjaar 2001;2023;19343;852;984;752;1572;505;2659;1283;2810;3181;570;2838;1337;19343;1550;9373;237;7909;0;263;11;19343;5;307;58;284;28;656;3969;2355;978;3517;1231;5732;223;19343;26;385;1199;3814;3804;5367;2321;2302;125
817;Bouwjaar 2001;2024;18780;832;966;753;1543;477;2560;1230;2699;3082;564;2760;1314;18780;1570;9169;237;7521;0;273;10;18780;8;337;55;295;27;622;3768;2282;967;3369;1206;5628;216;18780;30;380;1137;3536;3639;5071;2364;2509;114
818;Bouwjaar 2001;2025;18202;803;958;726;1484;478;2496;1215;2572;2987;552;2646;1285;18202;1572;8940;236;7175;0;269;10;18202;9;356;55;305;23;603;3605;2195;924;3248;1173;5491;215;18202;30;389;1054;3283;3507;4822;2357;2653;107
819;Bouwjaar 2002;2019;21131;812;892;833;1600;536;2718;1404;3363;3652;549;3287;1485;21131;1787;9942;204;8972;1;219;6;21131;2;208;70;341;29;679;3612;2604;1292;4676;963;6551;104;21131;11;465;1660;4115;4692;6188;2081;1718;201
