ID;Woonruimten;BewoningWoonruimte;RegioS;Perioden;BewoondeWoonruimte_1
3191;Totaal;Totaal;Urk;2022;6790.0
3192;Totaal;Totaal;Utrecht (gemeente);2015;143310.0
3193;Totaal;Totaal;Utrecht (gemeente);2016;145160.0
3194;Totaal;Totaal;Utrecht (gemeente);2017;145140.0
3195;Totaal;Totaal;Utrecht (gemeente);2018;148260.0
3196;Totaal;Totaal;Utrecht (gemeente);2019;150870.0
3197;Totaal;Totaal;Utrecht (gemeente);2020;153615.0
3198;Totaal;Totaal;Utrecht (gemeente);2021;156365.0
3199;Totaal;Totaal;Utrecht (gemeente);2022;158920.0
3200;Totaal;Totaal;Utrechtse Heuvelrug;2015;19920.0
3201;Totaal;Totaal;Utrechtse Heuvelrug;2016;20230.0
3202;Totaal;Totaal;Utrechtse Heuvelrug;2017;20450.0
3203;Totaal;Totaal;Utrechtse Heuvelrug;2018;20680.0
3204;Totaal;Totaal;Utrechtse Heuvelrug;2019;20795.0
3205;Totaal;Totaal;Utrechtse Heuvelrug;2020;20930.0
3206;Totaal;Totaal;Utrechtse Heuvelrug;2021;21020.0
3207;Totaal;Totaal;Utrechtse Heuvelrug;2022;21140.0
3208;Totaal;Totaal;Vaals;2015;4755.0
3209;Totaal;Totaal;Vaals;2016;4905.0
3210;Totaal;Totaal;Vaals;2017;5070.0
3211;Totaal;Totaal;Vaals;2018;5315.0
3212;Totaal;Totaal;Vaals;2019;5330.0
3213;Totaal;Totaal;Vaals;2020;5330.0
3214;Totaal;Totaal;Vaals;2021;5385.0
3215;Totaal;Totaal;Vaals;2022;5375.0
3216;Totaal;Totaal;Valkenburg aan de Geul;2015;7710.0
3217;Totaal;Totaal;Valkenburg aan de Geul;2016;7775.0
3218;Totaal;Totaal;Valkenburg aan de Geul;2017;7790.0
3219;Totaal;Totaal;Valkenburg aan de Geul;2018;7855.0
3220;Totaal;Totaal;Valkenburg aan de Geul;2019;7880.0
3221;Totaal;Totaal;Valkenburg aan de Geul;2020;7895.0
3222;Totaal;Totaal;Valkenburg aan de Geul;2021;7855.0
3223;Totaal;Totaal;Valkenburg aan de Geul;2022;7930.0
3224;Totaal;Totaal;Valkenswaard;2015;13680.0
3225;Totaal;Totaal;Valkenswaard;2016;13840.0
3226;Totaal;Totaal;Valkenswaard;2017;13975.0
3227;Totaal;Totaal;Valkenswaard;2018;14135.0
3228;Totaal;Totaal;Valkenswaard;2019;14275.0
3229;Totaal;Totaal;Valkenswaard;2020;14345.0
3230;Totaal;Totaal;Valkenswaard;2021;14420.0
3231;Totaal;Totaal;Valkenswaard;2022;14520.0
3232;Totaal;Totaal;Veendam;2015;12270.0
3233;Totaal;Totaal;Veendam;2016;12310.0
3234;Totaal;Totaal;Veendam;2017;12360.0
3235;Totaal;Totaal;Veendam;2018;12410.0
3236;Totaal;Totaal;Veendam;2019;12480.0
3237;Totaal;Totaal;Veendam;2020;12540.0
3238;Totaal;Totaal;Veendam;2021;12585.0
3239;Totaal;Totaal;Veendam;2022;12615.0
3240;Totaal;Totaal;Veenendaal;2015;26135.0
3241;Totaal;Totaal;Veenendaal;2016;26475.0
3242;Totaal;Totaal;Veenendaal;2017;26930.0
3243;Totaal;Totaal;Veenendaal;2018;27240.0
3244;Totaal;Totaal;Veenendaal;2019;27780.0
3245;Totaal;Totaal;Veenendaal;2020;27960.0
3246;Totaal;Totaal;Veenendaal;2021;28435.0
3247;Totaal;Totaal;Veenendaal;2022;28730.0
3248;Totaal;Totaal;Veere;2015;9320.0
3249;Totaal;Totaal;Veere;2016;9300.0
3250;Totaal;Totaal;Veere;2017;9340.0
3251;Totaal;Totaal;Veere;2018;9370.0
3252;Totaal;Totaal;Veere;2019;9415.0
3253;Totaal;Totaal;Veere;2020;9510.0
3254;Totaal;Totaal;Veere;2021;9520.0
3255;Totaal;Totaal;Veere;2022;9560.0
3256;Totaal;Totaal;Veghel;2015;15280.0
3257;Totaal;Totaal;Veghel;2016;15425.0
3258;Totaal;Totaal;Veghel;2017;
3259;Totaal;Totaal;Veghel;2018;
3260;Totaal;Totaal;Veghel;2019;
3261;Totaal;Totaal;Veghel;2020;
3262;Totaal;Totaal;Veghel;2021;
3263;Totaal;Totaal;Veghel;2022;
3264;Totaal;Totaal;Veldhoven;2015;18895.0
3265;Totaal;Totaal;Veldhoven;2016;19110.0
3266;Totaal;Totaal;Veldhoven;2017;19210.0
3267;Totaal;Totaal;Veldhoven;2018;19445.0
3268;Totaal;Totaal;Veldhoven;2019;19585.0
3269;Totaal;Totaal;Veldhoven;2020;19715.0
3270;Totaal;Totaal;Veldhoven;2021;20005.0
3271;Totaal;Totaal;Veldhoven;2022;20125.0
3272;Totaal;Totaal;Velsen;2015;29455.0
3273;Totaal;Totaal;Velsen;2016;29900.0
3274;Totaal;Totaal;Velsen;2017;30025.0
3275;Totaal;Totaal;Velsen;2018;30290.0
3276;Totaal;Totaal;Velsen;2019;30535.0
3277;Totaal;Totaal;Velsen;2020;30720.0
3278;Totaal;Totaal;Velsen;2021;30865.0
3279;Totaal;Totaal;Velsen;2022;30945.0
3280;Totaal;Totaal;Venlo;2015;44750.0
3281;Totaal;Totaal;Venlo;2016;45035.0
3282;Totaal;Totaal;Venlo;2017;45460.0
3283;Totaal;Totaal;Venlo;2018;45665.0
3284;Totaal;Totaal;Venlo;2019;45955.0
3285;Totaal;Totaal;Venlo;2020;46225.0
3286;Totaal;Totaal;Venlo;2021;46580.0
3287;Totaal;Totaal;Venlo;2022;47015.0
3288;Totaal;Totaal;Venray;2015;18060.0
3289;Totaal;Totaal;Venray;2016;18115.0
3290;Totaal;Totaal;Venray;2017;18180.0
3291;Totaal;Totaal;Venray;2018;18305.0
3292;Totaal;Totaal;Venray;2019;18555.0
3293;Totaal;Totaal;Venray;2020;18740.0
3294;Totaal;Totaal;Venray;2021;18955.0
3295;Totaal;Totaal;Venray;2022;19240.0
3296;Totaal;Totaal;Vianen;2015;7990.0
3297;Totaal;Totaal;Vianen;2016;8140.0
3298;Totaal;Totaal;Vianen;2017;8230.0
3299;Totaal;Totaal;Vianen;2018;8450.0
3300;Totaal;Totaal;Vianen;2019;
3301;Totaal;Totaal;Vianen;2020;
3302;Totaal;Totaal;Vianen;2021;
3303;Totaal;Totaal;Vianen;2022;
3304;Totaal;Totaal;Vijfheerenlanden;2015;
3305;Totaal;Totaal;Vijfheerenlanden;2016;
3306;Totaal;Totaal;Vijfheerenlanden;2017;
3307;Totaal;Totaal;Vijfheerenlanden;2018;
3308;Totaal;Totaal;Vijfheerenlanden;2019;23150.0
3309;Totaal;Totaal;Vijfheerenlanden;2020;23665.0
3310;Totaal;Totaal;Vijfheerenlanden;2021;24015.0
3311;Totaal;Totaal;Vijfheerenlanden;2022;24450.0
3312;Totaal;Totaal;Vlaardingen;2015;33105.0
3313;Totaal;Totaal;Vlaardingen;2016;33250.0
3314;Totaal;Totaal;Vlaardingen;2017;33230.0
3315;Totaal;Totaal;Vlaardingen;2018;33345.0
3316;Totaal;Totaal;Vlaardingen;2019;33775.0
3317;Totaal;Totaal;Vlaardingen;2020;33935.0
3318;Totaal;Totaal;Vlaardingen;2021;34160.0
3319;Totaal;Totaal;Vlaardingen;2022;34570.0
3320;Totaal;Totaal;Vlagtwedde;2015;7075.0
3321;Totaal;Totaal;Vlagtwedde;2016;7115.0
3322;Totaal;Totaal;Vlagtwedde;2017;7125.0
3323;Totaal;Totaal;Vlagtwedde;2018;
3324;Totaal;Totaal;Vlagtwedde;2019;
3325;Totaal;Totaal;Vlagtwedde;2020;
3326;Totaal;Totaal;Vlagtwedde;2021;
3327;Totaal;Totaal;Vlagtwedde;2022;
3328;Totaal;Totaal;Vlieland;2015;490.0
3329;Totaal;Totaal;Vlieland;2016;490.0
3330;Totaal;Totaal;Vlieland;2017;505.0
3331;Totaal;Totaal;Vlieland;2018;510.0
3332;Totaal;Totaal;Vlieland;2019;525.0
3333;Totaal;Totaal;Vlieland;2020;550.0
3334;Totaal;Totaal;Vlieland;2021;560.0
3335;Totaal;Totaal;Vlieland;2022;585.0
3336;Totaal;Totaal;Vlissingen;2015;21155.0
3337;Totaal;Totaal;Vlissingen;2016;21265.0
3338;Totaal;Totaal;Vlissingen;2017;21485.0
3339;Totaal;Totaal;Vlissingen;2018;21570.0
3340;Totaal;Totaal;Vlissingen;2019;21540.0
3341;Totaal;Totaal;Vlissingen;2020;21690.0
3342;Totaal;Totaal;Vlissingen;2021;21925.0
3343;Totaal;Totaal;Vlissingen;2022;22090.0
3344;Totaal;Totaal;Voerendaal;2015;5540.0
3345;Totaal;Totaal;Voerendaal;2016;5530.0
3346;Totaal;Totaal;Voerendaal;2017;5550.0
3347;Totaal;Totaal;Voerendaal;2018;5570.0
3348;Totaal;Totaal;Voerendaal;2019;5600.0
3349;Totaal;Totaal;Voerendaal;2020;5605.0
3350;Totaal;Totaal;Voerendaal;2021;5620.0
3351;Totaal;Totaal;Voerendaal;2022;5615.0
3352;Totaal;Totaal;Voorschoten;2015;10745.0
3353;Totaal;Totaal;Voorschoten;2016;10850.0
3354;Totaal;Totaal;Voorschoten;2017;10975.0
3355;Totaal;Totaal;Voorschoten;2018;10995.0
3356;Totaal;Totaal;Voorschoten;2019;11090.0
3357;Totaal;Totaal;Voorschoten;2020;11155.0
3358;Totaal;Totaal;Voorschoten;2021;11165.0
3359;Totaal;Totaal;Voorschoten;2022;11145.0
3360;Totaal;Totaal;Voorst;2015;9770.0
3361;Totaal;Totaal;Voorst;2016;9875.0
3362;Totaal;Totaal;Voorst;2017;9940.0
3363;Totaal;Totaal;Voorst;2018;10030.0
3364;Totaal;Totaal;Voorst;2019;10125.0
3365;Totaal;Totaal;Voorst;2020;10210.0
3366;Totaal;Totaal;Voorst;2021;10365.0
3367;Totaal;Totaal;Voorst;2022;10445.0
3368;Totaal;Totaal;Vught;2015;10835.0
3369;Totaal;Totaal;Vught;2016;10895.0
3370;Totaal;Totaal;Vught;2017;10955.0
3371;Totaal;Totaal;Vught;2018;11010.0
3372;Totaal;Totaal;Vught;2019;11120.0
3373;Totaal;Totaal;Vught;2020;11235.0
3374;Totaal;Totaal;Vught;2021;13515.0
3375;Totaal;Totaal;Vught;2022;13575.0
3376;Totaal;Totaal;Waadhoeke;2015;
3377;Totaal;Totaal;Waadhoeke;2016;
3378;Totaal;Totaal;Waadhoeke;2017;
3379;Totaal;Totaal;Waadhoeke;2018;20145.0
3380;Totaal;Totaal;Waadhoeke;2019;20225.0
3381;Totaal;Totaal;Waadhoeke;2020;20400.0
3382;Totaal;Totaal;Waadhoeke;2021;20495.0
3383;Totaal;Totaal;Waadhoeke;2022;20635.0
3384;Totaal;Totaal;Waalre;2015;7285.0
3385;Totaal;Totaal;Waalre;2016;7245.0
3386;Totaal;Totaal;Waalre;2017;7310.0
3387;Totaal;Totaal;Waalre;2018;7395.0
3388;Totaal;Totaal;Waalre;2019;7475.0
3389;Totaal;Totaal;Waalre;2020;7560.0
3390;Totaal;Totaal;Waalre;2021;7670.0
3391;Totaal;Totaal;Waalre;2022;7810.0
3392;Totaal;Totaal;Waalwijk;2015;20395.0
3393;Totaal;Totaal;Waalwijk;2016;20645.0
3394;Totaal;Totaal;Waalwijk;2017;20820.0
3395;Totaal;Totaal;Waalwijk;2018;21070.0
3396;Totaal;Totaal;Waalwijk;2019;21270.0
3397;Totaal;Totaal;Waalwijk;2020;21385.0
3398;Totaal;Totaal;Waalwijk;2021;21620.0
3399;Totaal;Totaal;Waalwijk;2022;21800.0
3400;Totaal;Totaal;Waddinxveen;2015;10790.0
3401;Totaal;Totaal;Waddinxveen;2016;10960.0
3402;Totaal;Totaal;Waddinxveen;2017;11385.0
3403;Totaal;Totaal;Waddinxveen;2018;11655.0
3404;Totaal;Totaal;Waddinxveen;2019;11995.0
3405;Totaal;Totaal;Waddinxveen;2020;12480.0
3406;Totaal;Totaal;Waddinxveen;2021;12745.0
3407;Totaal;Totaal;Waddinxveen;2022;13025.0
3408;Totaal;Totaal;Wageningen;2015;18435.0
3409;Totaal;Totaal;Wageningen;2016;16320.0
3410;Totaal;Totaal;Wageningen;2017;16580.0
3411;Totaal;Totaal;Wageningen;2018;16860.0
3412;Totaal;Totaal;Wageningen;2019;17305.0
3413;Totaal;Totaal;Wageningen;2020;17575.0
3414;Totaal;Totaal;Wageningen;2021;17790.0
3415;Totaal;Totaal;Wageningen;2022;17930.0
3416;Totaal;Totaal;Wassenaar;2015;11235.0
3417;Totaal;Totaal;Wassenaar;2016;11255.0
3418;Totaal;Totaal;Wassenaar;2017;11220.0
3419;Totaal;Totaal;Wassenaar;2018;11240.0
3420;Totaal;Totaal;Wassenaar;2019;11230.0
3421;Totaal;Totaal;Wassenaar;2020;11395.0
3422;Totaal;Totaal;Wassenaar;2021;11490.0
3423;Totaal;Totaal;Wassenaar;2022;11455.0
3424;Totaal;Totaal;Waterland;2015;7295.0
3425;Totaal;Totaal;Waterland;2016;7300.0
3426;Totaal;Totaal;Waterland;2017;7310.0
3427;Totaal;Totaal;Waterland;2018;7345.0
3428;Totaal;Totaal;Waterland;2019;7390.0
3429;Totaal;Totaal;Waterland;2020;7385.0
3430;Totaal;Totaal;Waterland;2021;7465.0
3431;Totaal;Totaal;Waterland;2022;7520.0
3432;Totaal;Totaal;Weert;2015;21375.0
3433;Totaal;Totaal;Weert;2016;21600.0
3434;Totaal;Totaal;Weert;2017;21750.0
3435;Totaal;Totaal;Weert;2018;21905.0
3436;Totaal;Totaal;Weert;2019;22130.0
3437;Totaal;Totaal;Weert;2020;22395.0
3438;Totaal;Totaal;Weert;2021;22620.0
3439;Totaal;Totaal;Weert;2022;22775.0
3440;Totaal;Totaal;Weesp;2015;8525.0
3441;Totaal;Totaal;Weesp;2016;8595.0
3442;Totaal;Totaal;Weesp;2017;8770.0
3443;Totaal;Totaal;Weesp;2018;8850.0
3444;Totaal;Totaal;Weesp;2019;8980.0
3445;Totaal;Totaal;Weesp;2020;9205.0
3446;Totaal;Totaal;Weesp;2021;9285.0
3447;Totaal;Totaal;Weesp;2022;9645.0
3448;Totaal;Totaal;Werkendam;2015;10390.0
3449;Totaal;Totaal;Werkendam;2016;10535.0
3450;Totaal;Totaal;Werkendam;2017;10645.0
3451;Totaal;Totaal;Werkendam;2018;10815.0
3452;Totaal;Totaal;Werkendam;2019;
3453;Totaal;Totaal;Werkendam;2020;
3454;Totaal;Totaal;Werkendam;2021;
3455;Totaal;Totaal;Werkendam;2022;
3456;Totaal;Totaal;West Betuwe;2015;
3457;Totaal;Totaal;West Betuwe;2016;
3458;Totaal;Totaal;West Betuwe;2017;
3459;Totaal;Totaal;West Betuwe;2018;
3460;Totaal;Totaal;West Betuwe;2019;20230.0
3461;Totaal;Totaal;West Betuwe;2020;20410.0
3462;Totaal;Totaal;West Betuwe;2021;20680.0
3463;Totaal;Totaal;West Betuwe;2022;20845.0
3464;Totaal;Totaal;West Maas en Waal;2015;7770.0
3465;Totaal;Totaal;West Maas en Waal;2016;7855.0
3466;Totaal;Totaal;West Maas en Waal;2017;7920.0
3467;Totaal;Totaal;West Maas en Waal;2018;7995.0
3468;Totaal;Totaal;West Maas en Waal;2019;8100.0
3469;Totaal;Totaal;West Maas en Waal;2020;8255.0
3470;Totaal;Totaal;West Maas en Waal;2021;8330.0
3471;Totaal;Totaal;West Maas en Waal;2022;8420.0
3472;Totaal;Totaal;Westerkwartier;2015;
3473;Totaal;Totaal;Westerkwartier;2016;
3474;Totaal;Totaal;Westerkwartier;2017;
3475;Totaal;Totaal;Westerkwartier;2018;
3476;Totaal;Totaal;Westerkwartier;2019;26625.0
3477;Totaal;Totaal;Westerkwartier;2020;26890.0
3478;Totaal;Totaal;Westerkwartier;2021;27170.0
3479;Totaal;Totaal;Westerkwartier;2022;27240.0
3480;Totaal;Totaal;Westerveld;2015;8110.0
3481;Totaal;Totaal;Westerveld;2016;8200.0
3482;Totaal;Totaal;Westerveld;2017;8305.0
3483;Totaal;Totaal;Westerveld;2018;8430.0
3484;Totaal;Totaal;Westerveld;2019;8505.0
3485;Totaal;Totaal;Westerveld;2020;8615.0
3486;Totaal;Totaal;Westerveld;2021;8690.0
3487;Totaal;Totaal;Westerveld;2022;8700.0
3488;Totaal;Totaal;Westervoort;2015;6480.0
3489;Totaal;Totaal;Westervoort;2016;6530.0
3490;Totaal;Totaal;Westervoort;2017;6570.0
3491;Totaal;Totaal;Westervoort;2018;6600.0
3492;Totaal;Totaal;Westervoort;2019;6650.0
3493;Totaal;Totaal;Westervoort;2020;6665.0
3494;Totaal;Totaal;Westervoort;2021;6690.0
3495;Totaal;Totaal;Westervoort;2022;6700.0
3496;Totaal;Totaal;Westerwolde;2015;
3497;Totaal;Totaal;Westerwolde;2016;
3498;Totaal;Totaal;Westerwolde;2017;
3499;Totaal;Totaal;Westerwolde;2018;11120.0
3500;Totaal;Totaal;Westerwolde;2019;11175.0
3501;Totaal;Totaal;Westerwolde;2020;11270.0
3502;Totaal;Totaal;Westerwolde;2021;11265.0
3503;Totaal;Totaal;Westerwolde;2022;11285.0
3504;Totaal;Totaal;Westland;2015;41450.0
3505;Totaal;Totaal;Westland;2016;41875.0
3506;Totaal;Totaal;Westland;2017;42520.0
3507;Totaal;Totaal;Westland;2018;43290.0
3508;Totaal;Totaal;Westland;2019;43920.0
3509;Totaal;Totaal;Westland;2020;44645.0
3510;Totaal;Totaal;Westland;2021;45270.0
3511;Totaal;Totaal;Westland;2022;45760.0
3512;Totaal;Totaal;Weststellingwerf;2015;11075.0
3513;Totaal;Totaal;Weststellingwerf;2016;11170.0
3514;Totaal;Totaal;Weststellingwerf;2017;11245.0
3515;Totaal;Totaal;Weststellingwerf;2018;11275.0
3516;Totaal;Totaal;Weststellingwerf;2019;11385.0
3517;Totaal;Totaal;Weststellingwerf;2020;11500.0
3518;Totaal;Totaal;Weststellingwerf;2021;11605.0
3519;Totaal;Totaal;Weststellingwerf;2022;11695.0
3520;Totaal;Totaal;Westvoorne;2015;6345.0
3521;Totaal;Totaal;Westvoorne;2016;6355.0
3522;Totaal;Totaal;Westvoorne;2017;6430.0
3523;Totaal;Totaal;Westvoorne;2018;6505.0
3524;Totaal;Totaal;Westvoorne;2019;6560.0
3525;Totaal;Totaal;Westvoorne;2020;6615.0
3526;Totaal;Totaal;Westvoorne;2021;6640.0
3527;Totaal;Totaal;Westvoorne;2022;6635.0
3528;Totaal;Totaal;Wierden;2015;9120.0
3529;Totaal;Totaal;Wierden;2016;9260.0
3530;Totaal;Totaal;Wierden;2017;9345.0
3531;Totaal;Totaal;Wierden;2018;9425.0
3532;Totaal;Totaal;Wierden;2019;9550.0
3533;Totaal;Totaal;Wierden;2020;9625.0
3534;Totaal;Totaal;Wierden;2021;9675.0
3535;Totaal;Totaal;Wierden;2022;9710.0
3536;Totaal;Totaal;Wijchen;2015;17160.0
3537;Totaal;Totaal;Wijchen;2016;17245.0
3538;Totaal;Totaal;Wijchen;2017;17415.0
3539;Totaal;Totaal;Wijchen;2018;17550.0
3540;Totaal;Totaal;Wijchen;2019;17685.0
3541;Totaal;Totaal;Wijchen;2020;17805.0
3542;Totaal;Totaal;Wijchen;2021;17855.0
3543;Totaal;Totaal;Wijchen;2022;17940.0
3544;Totaal;Totaal;Wijdemeren;2015;9975.0
3545;Totaal;Totaal;Wijdemeren;2016;10065.0
3546;Totaal;Totaal;Wijdemeren;2017;10105.0
3547;Totaal;Totaal;Wijdemeren;2018;10240.0
3548;Totaal;Totaal;Wijdemeren;2019;10365.0
3549;Totaal;Totaal;Wijdemeren;2020;10455.0
3550;Totaal;Totaal;Wijdemeren;2021;10535.0
3551;Totaal;Totaal;Wijdemeren;2022;10545.0
3552;Totaal;Totaal;Wijk bij Duurstede;2015;9635.0
3553;Totaal;Totaal;Wijk bij Duurstede;2016;9690.0
3554;Totaal;Totaal;Wijk bij Duurstede;2017;9775.0
3555;Totaal;Totaal;Wijk bij Duurstede;2018;9825.0
3556;Totaal;Totaal;Wijk bij Duurstede;2019;9965.0
3557;Totaal;Totaal;Wijk bij Duurstede;2020;10095.0
3558;Totaal;Totaal;Wijk bij Duurstede;2021;10150.0
3559;Totaal;Totaal;Wijk bij Duurstede;2022;10185.0
3560;Totaal;Totaal;Winsum;2015;5870.0
3561;Totaal;Totaal;Winsum;2016;5885.0
3562;Totaal;Totaal;Winsum;2017;5905.0
3563;Totaal;Totaal;Winsum;2018;5920.0
3564;Totaal;Totaal;Winsum;2019;
3565;Totaal;Totaal;Winsum;2020;
3566;Totaal;Totaal;Winsum;2021;
3567;Totaal;Totaal;Winsum;2022;
3568;Totaal;Totaal;Winterswijk;2015;12510.0
3569;Totaal;Totaal;Winterswijk;2016;12595.0
3570;Totaal;Totaal;Winterswijk;2017;12615.0
3571;Totaal;Totaal;Winterswijk;2018;12700.0
3572;Totaal;Totaal;Winterswijk;2019;12735.0
3573;Totaal;Totaal;Winterswijk;2020;12870.0
3574;Totaal;Totaal;Winterswijk;2021;12940.0
3575;Totaal;Totaal;Winterswijk;2022;12975.0
3576;Totaal;Totaal;Woensdrecht;2015;9300.0
3577;Totaal;Totaal;Woensdrecht;2016;9375.0
3578;Totaal;Totaal;Woensdrecht;2017;9435.0
3579;Totaal;Totaal;Woensdrecht;2018;9490.0
3580;Totaal;Totaal;Woensdrecht;2019;9535.0
3581;Totaal;Totaal;Woensdrecht;2020;9615.0
3582;Totaal;Totaal;Woensdrecht;2021;9695.0
3583;Totaal;Totaal;Woensdrecht;2022;9730.0
3584;Totaal;Totaal;Woerden;2015;20875.0
3585;Totaal;Totaal;Woerden;2016;21080.0
3586;Totaal;Totaal;Woerden;2017;21235.0
3587;Totaal;Totaal;Woerden;2018;21485.0
3588;Totaal;Totaal;Woerden;2019;21540.0
3589;Totaal;Totaal;Woerden;2020;21845.0
3590;Totaal;Totaal;Woerden;2021;21990.0
3591;Totaal;Totaal;Woerden;2022;22130.0
3592;Totaal;Totaal;De Wolden;2015;9850.0
3593;Totaal;Totaal;De Wolden;2016;9890.0
3594;Totaal;Totaal;De Wolden;2017;9980.0
3595;Totaal;Totaal;De Wolden;2018;10100.0
3596;Totaal;Totaal;De Wolden;2019;10220.0
3597;Totaal;Totaal;De Wolden;2020;10300.0
3598;Totaal;Totaal;De Wolden;2021;10350.0
3599;Totaal;Totaal;De Wolden;2022;10400.0
3600;Totaal;Totaal;Wormerland;2015;6700.0
3601;Totaal;Totaal;Wormerland;2016;6805.0
3602;Totaal;Totaal;Wormerland;2017;6865.0
3603;Totaal;Totaal;Wormerland;2018;7025.0
3604;Totaal;Totaal;Wormerland;2019;6970.0
3605;Totaal;Totaal;Wormerland;2020;7020.0
3606;Totaal;Totaal;Wormerland;2021;7115.0
3607;Totaal;Totaal;Wormerland;2022;7190.0
3608;Totaal;Totaal;Woudenberg;2015;4745.0
3609;Totaal;Totaal;Woudenberg;2016;4820.0
3610;Totaal;Totaal;Woudenberg;2017;4920.0
3611;Totaal;Totaal;Woudenberg;2018;4980.0
3612;Totaal;Totaal;Woudenberg;2019;5080.0
3613;Totaal;Totaal;Woudenberg;2020;5190.0
3614;Totaal;Totaal;Woudenberg;2021;5300.0
3615;Totaal;Totaal;Woudenberg;2022;5415.0
3616;Totaal;Totaal;Woudrichem;2015;5750.0
3617;Totaal;Totaal;Woudrichem;2016;5810.0
3618;Totaal;Totaal;Woudrichem;2017;5915.0
3619;Totaal;Totaal;Woudrichem;2018;5970.0
3620;Totaal;Totaal;Woudrichem;2019;
3621;Totaal;Totaal;Woudrichem;2020;
3622;Totaal;Totaal;Woudrichem;2021;
3623;Totaal;Totaal;Woudrichem;2022;
3624;Totaal;Totaal;Zaanstad;2015;65555.0
3625;Totaal;Totaal;Zaanstad;2016;66140.0
3626;Totaal;Totaal;Zaanstad;2017;66590.0
3627;Totaal;Totaal;Zaanstad;2018;66915.0
3628;Totaal;Totaal;Zaanstad;2019;67265.0
3629;Totaal;Totaal;Zaanstad;2020;67520.0
3630;Totaal;Totaal;Zaanstad;2021;68030.0
3631;Totaal;Totaal;Zaanstad;2022;68550.0
3632;Totaal;Totaal;Zaltbommel;2015;10615.0
3633;Totaal;Totaal;Zaltbommel;2016;10705.0
3634;Totaal;Totaal;Zaltbommel;2017;10870.0
3635;Totaal;Totaal;Zaltbommel;2018;11080.0
3636;Totaal;Totaal;Zaltbommel;2019;11285.0
3637;Totaal;Totaal;Zaltbommel;2020;11515.0
3638;Totaal;Totaal;Zaltbommel;2021;11745.0
3639;Totaal;Totaal;Zaltbommel;2022;11890.0
3640;Totaal;Totaal;Zandvoort;2015;8060.0
3641;Totaal;Totaal;Zandvoort;2016;8200.0
3642;Totaal;Totaal;Zandvoort;2017;8220.0
3643;Totaal;Totaal;Zandvoort;2018;8220.0
3644;Totaal;Totaal;Zandvoort;2019;8295.0
3645;Totaal;Totaal;Zandvoort;2020;8355.0
3646;Totaal;Totaal;Zandvoort;2021;8370.0
3647;Totaal;Totaal;Zandvoort;2022;8490.0
3648;Totaal;Totaal;Zederik;2015;5280.0
3649;Totaal;Totaal;Zederik;2016;5350.0
3650;Totaal;Totaal;Zederik;2017;5420.0
3651;Totaal;Totaal;Zederik;2018;5450.0
3652;Totaal;Totaal;Zederik;2019;
3653;Totaal;Totaal;Zederik;2020;
3654;Totaal;Totaal;Zederik;2021;
3655;Totaal;Totaal;Zederik;2022;
3656;Totaal;Totaal;Zeevang;2015;2510.0
3657;Totaal;Totaal;Zeevang;2016;
3658;Totaal;Totaal;Zeevang;2017;
3659;Totaal;Totaal;Zeevang;2018;
3660;Totaal;Totaal;Zeevang;2019;
3661;Totaal;Totaal;Zeevang;2020;
3662;Totaal;Totaal;Zeevang;2021;
3663;Totaal;Totaal;Zeevang;2022;
3664;Totaal;Totaal;Zeewolde;2015;8230.0
3665;Totaal;Totaal;Zeewolde;2016;8465.0
3666;Totaal;Totaal;Zeewolde;2017;8510.0
3667;Totaal;Totaal;Zeewolde;2018;8650.0
3668;Totaal;Totaal;Zeewolde;2019;8860.0
3669;Totaal;Totaal;Zeewolde;2020;9110.0
3670;Totaal;Totaal;Zeewolde;2021;9375.0
3671;Totaal;Totaal;Zeewolde;2022;9525.0
3672;Totaal;Totaal;Zeist;2015;26905.0
3673;Totaal;Totaal;Zeist;2016;27110.0
3674;Totaal;Totaal;Zeist;2017;27355.0
3675;Totaal;Totaal;Zeist;2018;27725.0
3676;Totaal;Totaal;Zeist;2019;28065.0
3677;Totaal;Totaal;Zeist;2020;28280.0
3678;Totaal;Totaal;Zeist;2021;28720.0
3679;Totaal;Totaal;Zeist;2022;28965.0
3680;Totaal;Totaal;Zevenaar;2015;14340.0
3681;Totaal;Totaal;Zevenaar;2016;14425.0
3682;Totaal;Totaal;Zevenaar;2017;14510.0
3683;Totaal;Totaal;Zevenaar;2018;19345.0
3684;Totaal;Totaal;Zevenaar;2019;19560.0
3685;Totaal;Totaal;Zevenaar;2020;19720.0
3686;Totaal;Totaal;Zevenaar;2021;20110.0
3687;Totaal;Totaal;Zevenaar;2022;20255.0
3688;Totaal;Totaal;Zoetermeer;2015;54060.0
3689;Totaal;Totaal;Zoetermeer;2016;54370.0
3690;Totaal;Totaal;Zoetermeer;2017;54565.0
3691;Totaal;Totaal;Zoetermeer;2018;54725.0
3692;Totaal;Totaal;Zoetermeer;2019;54850.0
3693;Totaal;Totaal;Zoetermeer;2020;55050.0
3694;Totaal;Totaal;Zoetermeer;2021;55375.0
3695;Totaal;Totaal;Zoetermeer;2022;55610.0
3696;Totaal;Totaal;Zoeterwoude;2015;3260.0
3697;Totaal;Totaal;Zoeterwoude;2016;3390.0
3698;Totaal;Totaal;Zoeterwoude;2017;3395.0
3699;Totaal;Totaal;Zoeterwoude;2018;3410.0
3700;Totaal;Totaal;Zoeterwoude;2019;3455.0
