ID;VakcentralesEnVakverenigingen;Geslacht;Leeftijd;Perioden;Leden_1;LedenRelatief_2
1385;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2021;200.0;13.3
1386;Overige vakverenigingen;Totaal mannen en vrouwen;Totaal;2023;201.6;14.0
1387;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;1999;10.9;9.3
1388;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2001;11.0;9.9
1389;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2003;21.1;19.8
1390;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2005;22.4;22.4
1391;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2006;19.7;21.7
1392;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2007;15.7;19.0
1393;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2008;17.5;22.4
1394;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2009;14.0;19.1
1395;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2010;14.4;20.2
1396;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2011;14.0;18.9
1397;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2012;11.2;16.2
1398;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2013;13.4;22.0
1399;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2014;12.7;18.9
1400;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2015;10.5;14.9
1401;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2016;11.0;15.9
1402;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2017;12.0;18.2
1403;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2019;9.2;19.7
1404;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2021;11.2;31.5
1405;Overige vakverenigingen;Totaal mannen en vrouwen;Jonger dan 25 jaar;2023;11.8;33.4
1406;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;1999;103.3;6.3
1407;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2001;103.6;6.4
1408;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2003;157.1;9.7
1409;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2005;162.4;10.2
1410;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2006;159.7;10.2
1411;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2007;164.7;10.4
1412;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2008;170.3;10.7
1413;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2009;186.3;11.9
1414;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2010;176.4;11.4
1415;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2011;175.9;11.5
1416;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2012;168.1;11.3
1417;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2013;244.8;17.0
1418;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2014;240.5;17.2
1419;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2015;202.4;14.9
1420;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2016;209.9;15.8
1421;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2017;194.5;14.7
1422;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2019;161.4;12.7
1423;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2021;170.8;14.9
1424;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot AOW-leeftijd;2023;173.4;15.9
1425;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;1999;;
1426;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2001;;
1427;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2003;;
1428;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2005;91.7;13.1
1429;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2006;88.2;13.3
1430;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2007;89.9;13.7
1431;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2008;92.2;14.1
1432;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2009;94.5;15.4
1433;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2010;87.7;14.9
1434;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2011;87.1;15.3
1435;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2012;82.5;15.1
1436;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2013;106.4;20.7
1437;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2014;104.8;21.4
1438;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2015;84.7;18.0
1439;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2016;88.5;19.9
1440;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2017;92.0;21.1
1441;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2019;77.1;18.9
1442;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2021;79.8;23.0
1443;Overige vakverenigingen;Totaal mannen en vrouwen;25 tot 45 jaar;2023;79.3;23.3
1444;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;1999;;
1445;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2001;;
1446;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2003;;
1447;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2005;70.7;8.0
1448;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2006;71.5;8.0
1449;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2007;74.8;8.1
1450;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2008;78.2;8.4
1451;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2009;91.8;9.6
1452;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2010;88.7;9.3
1453;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2011;88.7;9.2
1454;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2012;85.6;9.1
1455;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2013;138.3;14.9
1456;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2014;135.7;15.0
1457;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2015;117.7;13.2
1458;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2016;121.4;13.7
1459;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2017;102.5;11.6
1460;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2019;84.3;9.7
1461;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2021;91.0;11.4
1462;Overige vakverenigingen;Totaal mannen en vrouwen;45 jaar tot AOW-leeftijd;2023;94.1;12.6
1463;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;1999;9.0;4.9
1464;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2001;10.7;5.6
1465;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2003;12.7;6.4
1466;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2005;13.8;6.5
1467;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2006;12.9;6.0
1468;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2007;13.3;6.0
1469;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2008;15.1;6.5
1470;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2009;18.2;7.5
1471;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2010;16.3;6.5
1472;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2011;17.4;6.5
1473;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2012;17.1;6.0
1474;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2013;36.2;12.4
1475;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2014;36.0;12.0
1476;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2015;34.7;11.4
1477;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2016;36.5;11.5
1478;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2017;22.3;7.0
1479;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2019;17.6;6.3
1480;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2021;18.0;5.6
1481;Overige vakverenigingen;Totaal mannen en vrouwen;AOW-leeftijd of ouder;2023;16.3;5.2
1482;Overige vakverenigingen;Mannen;Totaal;1999;85.7;6.0
1483;Overige vakverenigingen;Mannen;Totaal;2001;89.1;6.5
1484;Overige vakverenigingen;Mannen;Totaal;2003;115.9;8.5
1485;Overige vakverenigingen;Mannen;Totaal;2005;119.2;9.1
1486;Overige vakverenigingen;Mannen;Totaal;2006;114.0;8.9
1487;Overige vakverenigingen;Mannen;Totaal;2007;113.2;8.9
1488;Overige vakverenigingen;Mannen;Totaal;2008;119.6;9.4
1489;Overige vakverenigingen;Mannen;Totaal;2009;128.0;10.1
1490;Overige vakverenigingen;Mannen;Totaal;2010;119.7;9.6
1491;Overige vakverenigingen;Mannen;Totaal;2011;119.0;9.7
1492;Overige vakverenigingen;Mannen;Totaal;2012;110.4;9.2
1493;Overige vakverenigingen;Mannen;Totaal;2013;185.6;16.0
1494;Overige vakverenigingen;Mannen;Totaal;2014;179.9;16.0
1495;Overige vakverenigingen;Mannen;Totaal;2015;155.3;14.2
1496;Overige vakverenigingen;Mannen;Totaal;2016;154.7;14.4
1497;Overige vakverenigingen;Mannen;Totaal;2017;131.4;12.5
1498;Overige vakverenigingen;Mannen;Totaal;2019;103.1;10.5
1499;Overige vakverenigingen;Mannen;Totaal;2021;106.2;11.4
1500;Overige vakverenigingen;Mannen;Totaal;2023;103.7;11.6
1501;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;1999;7.8;10.3
1502;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2001;8.6;11.8
1503;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2003;11.8;17.3
1504;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2005;11.9;19.7
1505;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2006;10.5;18.8
1506;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2007;8.2;16.3
1507;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2008;9.3;19.3
1508;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2009;8.6;18.5
1509;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2010;9.4;20.2
1510;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2011;9.4;19.8
1511;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2012;7.2;16.6
1512;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2013;9.0;23.6
1513;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2014;8.4;21.4
1514;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2015;6.9;17.2
1515;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2016;6.7;17.4
1516;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2017;7.1;19.6
1517;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2019;5.8;20.8
1518;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2021;6.6;31.9
1519;Overige vakverenigingen;Mannen;Jonger dan 25 jaar;2023;7.7;35.5
1520;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;1999;70.0;5.9
1521;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2001;71.6;6.3
1522;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2003;92.9;8.3
1523;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2005;95.7;9.0
1524;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2006;92.7;8.9
1525;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2007;93.8;9.1
1526;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2008;98.1;9.5
1527;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2009;105.4;10.4
1528;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2010;97.3;9.9
1529;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2011;95.7;9.9
1530;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2012;90.0;9.7
1531;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2013;146.1;16.5
1532;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2014;141.7;16.8
1533;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2015;122.5;15.1
1534;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2016;120.6;15.5
1535;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2017;106.5;14.0
1536;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2019;83.9;11.4
1537;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2021;86.0;13.1
1538;Overige vakverenigingen;Mannen;25 tot AOW-leeftijd;2023;83.8;13.4
1539;Overige vakverenigingen;Mannen;25 tot 45 jaar;1999;;
1540;Overige vakverenigingen;Mannen;25 tot 45 jaar;2001;;
1541;Overige vakverenigingen;Mannen;25 tot 45 jaar;2003;;
1542;Overige vakverenigingen;Mannen;25 tot 45 jaar;2005;46.4;10.9
1543;Overige vakverenigingen;Mannen;25 tot 45 jaar;2006;43.4;10.9
1544;Overige vakverenigingen;Mannen;25 tot 45 jaar;2007;43.5;11.2
1545;Overige vakverenigingen;Mannen;25 tot 45 jaar;2008;45.5;11.8
1546;Overige vakverenigingen;Mannen;25 tot 45 jaar;2009;46.0;12.8
1547;Overige vakverenigingen;Mannen;25 tot 45 jaar;2010;41.6;12.2
1548;Overige vakverenigingen;Mannen;25 tot 45 jaar;2011;40.8;12.6
1549;Overige vakverenigingen;Mannen;25 tot 45 jaar;2012;38.3;12.4
1550;Overige vakverenigingen;Mannen;25 tot 45 jaar;2013;55.6;19.4
1551;Overige vakverenigingen;Mannen;25 tot 45 jaar;2014;53.9;20.1
1552;Overige vakverenigingen;Mannen;25 tot 45 jaar;2015;45.1;17.6
1553;Overige vakverenigingen;Mannen;25 tot 45 jaar;2016;43.3;18.3
1554;Overige vakverenigingen;Mannen;25 tot 45 jaar;2017;43.0;18.9
1555;Overige vakverenigingen;Mannen;25 tot 45 jaar;2019;34.2;16.1
1556;Overige vakverenigingen;Mannen;25 tot 45 jaar;2021;34.2;19.0
1557;Overige vakverenigingen;Mannen;25 tot 45 jaar;2023;32.7;18.0
1558;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;1999;;
1559;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2001;;
1560;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2003;;
1561;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2005;49.3;7.7
1562;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2006;49.3;7.7
1563;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2007;50.2;7.8
1564;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2008;52.6;8.1
1565;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2009;59.4;9.1
1566;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2010;55.6;8.6
1567;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2011;54.9;8.6
1568;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2012;51.7;8.4
1569;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2013;90.6;15.2
1570;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2014;87.8;15.3
1571;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2015;77.4;14.0
1572;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2016;77.3;14.2
1573;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2017;63.5;11.9
1574;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2019;49.7;9.5
1575;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2021;51.8;10.8
1576;Overige vakverenigingen;Mannen;45 jaar tot AOW-leeftijd;2023;51.1;11.5
1577;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;1999;7.9;4.9
1578;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2001;8.9;5.4
1579;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2003;11.1;6.4
1580;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2005;11.6;6.2
1581;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2006;10.8;5.9
1582;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2007;11.2;6.0
1583;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2008;12.3;6.2
1584;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2009;14.0;6.8
1585;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2010;13.1;6.2
1586;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2011;14.0;6.4
1587;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2012;13.2;5.7
1588;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2013;30.5;12.8
1589;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2014;29.8;12.2
1590;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2015;25.9;10.6
1591;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2016;27.4;10.8
1592;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2017;17.9;7.1
1593;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2019;13.5;6.1
1594;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2021;13.6;5.4
1595;Overige vakverenigingen;Mannen;AOW-leeftijd of ouder;2023;12.2;5.0
1596;Overige vakverenigingen;Vrouwen;Totaal;1999;37.4;7.2
1597;Overige vakverenigingen;Vrouwen;Totaal;2001;36.3;6.7
1598;Overige vakverenigingen;Vrouwen;Totaal;2003;75.0;13.4
1599;Overige vakverenigingen;Vrouwen;Totaal;2005;79.4;13.6
1600;Overige vakverenigingen;Vrouwen;Totaal;2006;78.3;13.4
1601;Overige vakverenigingen;Vrouwen;Totaal;2007;80.4;13.2
1602;Overige vakverenigingen;Vrouwen;Totaal;2008;83.3;13.4
1603;Overige vakverenigingen;Vrouwen;Totaal;2009;90.6;14.5
1604;Overige vakverenigingen;Vrouwen;Totaal;2010;87.4;13.9
1605;Overige vakverenigingen;Vrouwen;Totaal;2011;88.3;13.7
1606;Overige vakverenigingen;Vrouwen;Totaal;2012;86.0;13.3
1607;Overige vakverenigingen;Vrouwen;Totaal;2013;108.8;17.2
1608;Overige vakverenigingen;Vrouwen;Totaal;2014;109.2;17.2
1609;Overige vakverenigingen;Vrouwen;Totaal;2015;92.3;14.4
1610;Overige vakverenigingen;Vrouwen;Totaal;2016;102.7;15.9
1611;Overige vakverenigingen;Vrouwen;Totaal;2017;97.4;14.9
1612;Overige vakverenigingen;Vrouwen;Totaal;2019;85.1;13.8
1613;Overige vakverenigingen;Vrouwen;Totaal;2021;93.9;16.4
1614;Overige vakverenigingen;Vrouwen;Totaal;2023;98.0;17.8
1615;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;1999;3.0;7.4
1616;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2001;2.5;6.4
1617;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2003;9.3;24.2
1618;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2005;10.5;26.7
1619;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2006;9.2;26.4
1620;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2007;7.5;23.3
1621;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2008;8.2;27.4
1622;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2009;5.4;20.0
1623;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2010;5.0;20.3
1624;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2011;4.6;17.2
1625;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2012;4.0;15.5
1626;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2013;4.5;19.7
1627;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2014;4.3;15.5
1628;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2015;3.6;11.8
1629;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2016;4.3;14.0
1630;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2017;4.9;16.6
1631;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2019;3.4;18.2
1632;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2021;4.6;31.1
1633;Overige vakverenigingen;Vrouwen;Jonger dan 25 jaar;2023;4.2;30.9
1634;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;1999;33.3;7.3
1635;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2001;32.0;6.7
1636;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2003;64.2;12.9
1637;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2005;66.7;12.9
1638;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2006;67.0;12.9
1639;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2007;70.9;13.0
1640;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2008;72.3;13.0
1641;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2009;80.9;14.5
1642;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2010;79.2;14.1
1643;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2011;80.2;14.1
1644;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2012;78.1;13.8
1645;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2013;98.7;17.7
1646;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2014;98.7;17.9
1647;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2015;80.0;14.6
1648;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2016;89.3;16.2
1649;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2017;88.1;15.8
1650;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2019;77.6;14.4
1651;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2021;84.8;17.4
1652;Overige vakverenigingen;Vrouwen;25 tot AOW-leeftijd;2023;89.7;19.4
1653;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;1999;;
1654;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2001;;
1655;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2003;;
1656;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2005;45.3;16.6
1657;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2006;44.8;17.0
1658;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2007;46.3;17.3
1659;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2008;46.7;17.2
1660;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2009;48.5;19.1
1661;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2010;46.1;18.6
1662;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2011;46.3;18.8
1663;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2012;44.1;18.5
1664;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2013;50.9;22.3
1665;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2014;50.8;23.0
1666;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2015;39.7;18.6
1667;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2016;45.2;21.7
1668;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2017;49.1;23.6
1669;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2019;42.9;21.9
1670;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2021;45.6;27.2
1671;Overige vakverenigingen;Vrouwen;25 tot 45 jaar;2023;46.6;29.3
1672;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;1999;;
1673;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2001;;
1674;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2003;;
1675;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2005;21.4;8.8
1676;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2006;22.2;8.6
1677;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2007;24.6;8.9
1678;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2008;25.6;9.0
1679;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2009;32.4;10.7
1680;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2010;33.1;10.6
1681;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2011;33.9;10.5
1682;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2012;34.0;10.4
1683;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2013;47.8;14.6
1684;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2014;47.9;14.5
1685;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2015;40.3;12.0
1686;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2016;44.1;12.9
1687;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2017;39.0;11.1
1688;Overige vakverenigingen;Vrouwen;45 jaar tot AOW-leeftijd;2019;34.7;10.1
